Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
DeMarre Carroll,29.3,TOR,Forward,595,81,+3.6%,44,-0.8%,80,+2.7%,64,+0.9%,78,+3.6%,37,-0.6%,35,-2.3%,29,-2.9%
Ian Clark,24.7,GSW,Combo,109,36,-1.6%,53,-0.3%,72,+2.2%,95,+7.2%,92,+9.4%,4,-3.5%,8,-5.7%,2,-9.1%
Allen Crabbe,23.6,POR,Wing,298,78,+3.4%,62,+1.1%,78,+2.6%,59,+0.6%,74,+3.1%,6,-3.0%,44,-1.3%,21,-4.2%
Jamal Crawford,35.6,LAC,Wing,197,66,+1.9%,32,-1.8%,66,+1.7%,27,-2.2%,46,-0.5%,42,-0.1%,74,+2.4%,66,+2.3%
Jae Crowder,25.3,BOS,Forward,195,33,-1.9%,9,-5.5%,8,-5.5%,34,-1.5%,15,-7.0%,83,+2.5%,100,+9.9%,99,+12.5%
Stephen Curry,27.6,GSW,Point,612,54,+0.5%,89,+5.4%,4,-8.1%,4,-9.0%,1,-17.1%,79,+2.1%,99,+9.6%,97,+11.7%
Ed Davis,26.4,POR,Big,204,65,+1.9%,48,-0.5%,81,+2.9%,86,+4.4%,86,+7.2%,18,-1.7%,13,-5.1%,10,-6.7%
DeMar DeRozan,26.2,TOR,Wing,745,41,-1.3%,45,-0.6%,96,+6.7%,88,+4.8%,99,+11.5%,12,-2.1%,0,-8.8%,0,-10.9%
Matthew Dellavedova,25.1,CLE,Point,218,21,-3.0%,54,-0.2%,57,+0.7%,10,-5.3%,20,-4.6%,41,-0.3%,89,+5.1%,81,+4.8%
Luol Deng,30.5,MIA,Forward,492,77,+3.2%,82,+3.5%,32,-1.7%,46,-0.6%,31,-2.3%,63,+0.9%,36,-2.2%,38,-1.2%
Boris Diaw,33.5,SAS,Big,138,24,-2.8%,3,-8.3%,21,-2.6%,72,+1.4%,40,-1.2%,98,+4.7%,87,+4.8%,95,+9.5%
Goran Dragic,29.5,MIA,Point,470,11,-4.7%,41,-1.2%,47,-0.2%,56,+0.2%,51,+0.0%,58,+0.8%,53,+0.4%,57,+1.2%
Andre Drummond,22.2,DET,Big,131,64,+1.7%,35,-1.6%,97,+7.0%,58,+0.5%,89,+7.5%,11,-2.2%,20,-3.6%,15,-5.8%
Tim Duncan,39.5,SAS,Big,216,75,+3.0%,76,+2.8%,79,+2.6%,73,+1.7%,79,+4.3%,8,-2.9%,18,-4.2%,8,-7.1%
Kevin Durant,27.1,OKC,Forward,723,60,+1.3%,30,-1.9%,56,+0.6%,36,-1.1%,45,-0.5%,52,+0.3%,69,+2.1%,68,+2.4%
Monta Ellis,30.0,IND,Combo,225,69,+2.4%,78,+3.0%,58,+0.7%,70,+1.3%,64,+2.0%,55,+0.5%,9,-5.5%,18,-5.0%
Festus Ezeli,26.0,GSW,Big,187,84,+4.0%,87,+5.0%,81,+3.1%,32,-1.5%,62,+1.6%,2,-4.1%,32,-2.4%,11,-6.6%
Jordan Farmar,28.9,MEM,Point,100,5,-6.1%,81,+3.5%,16,-3.1%,14,-4.0%,12,-7.1%,76,+1.8%,68,+1.9%,76,+3.6%
Raymond Felton,31.3,DAL,Combo,160,26,-2.5%,2,-9.2%,76,+2.5%,100,+12.6%,100,+15.0%,21,-1.5%,16,-4.4%,14,-5.8%
Randy Foye,32.1,OKC,Combo,148,42,-1.0%,17,-3.6%,28,-2.0%,66,+1.0%,41,-1.0%,65,+1.1%,79,+3.5%,81,+4.6%
Channing Frye,32.5,CLE,Big,227,88,+5.1%,86,+4.7%,8,-6.3%,12,-4.8%,8,-11.1%,88,+2.9%,80,+3.5%,90,+6.4%
Paul George,25.5,IND,Forward,274,100,+16.1%,18,-2.9%,39,-0.9%,69,+1.2%,53,+0.3%,99,+5.1%,30,-2.5%,70,+2.6%
Manu Ginobili,38.3,SAS,Wing,190,53,+0.4%,59,+0.9%,42,-0.8%,9,-5.5%,16,-6.2%,72,+1.6%,84,+3.8%,85,+5.4%
Danny Green,28.4,SAS,Wing,263,73,+2.8%,24,-2.5%,71,+2.1%,64,+0.9%,73,+3.0%,40,-0.3%,51,-0.2%,42,-0.5%
Draymond Green,25.7,GSW,Big,876,92,+5.7%,92,+6.2%,20,-2.7%,6,-8.1%,8,-10.7%,86,+2.6%,69,+1.9%,80,+4.5%
Jeff Green,29.2,LAC,Forward,154,44,-0.6%,79,+3.0%,83,+3.5%,47,-0.5%,72,+2.9%,45,+0.0%,6,-6.0%,14,-5.9%
Blake Griffin,26.6,LAC,Big,126,61,+1.3%,14,-4.0%,3,-8.4%,99,+10.7%,67,+2.3%,44,+0.0%,66,+1.7%,60,+1.7%
James Harden,26.2,HOU,Combo,192,31,-2.0%,94,+7.2%,0,-15.0%,13,-4.3%,0,-19.3%,91,+2.9%,97,+9.2%,98,+12.1%
Maurice Harkless,22.5,POR,Forward,270,9,-5.3%,69,+2.1%,24,-2.4%,18,-3.4%,18,-5.8%,50,+0.3%,78,+3.4%,77,+3.8%
Devin Harris,32.7,DAL,Wing,117,86,+4.9%,99,+9.6%,33,-1.5%,3,-10.6%,4,-12.1%,67,+1.1%,63,+1.4%,69,+2.5%
Tobias Harris,23.3,DET,Big,156,99,+14.4%,92,+6.0%,1,-11.0%,47,-0.5%,7,-11.4%,96,+4.0%,64,+1.5%,86,+5.5%
Gerald Henderson,27.9,POR,Wing,233,42,-1.1%,31,-1.9%,89,+5.0%,92,+6.2%,97,+11.2%,25,-1.4%,1,-7.9%,1,-9.3%
George Hill,29.5,IND,Point,234,97,+12.2%,14,-4.0%,64,+1.6%,74,+1.8%,77,+3.3%,90,+2.9%,34,-2.3%,53,+0.6%
Solomon Hill,24.6,IND,Forward,195,55,+0.5%,21,-2.7%,84,+3.5%,30,-2.1%,61,+1.4%,34,-0.9%,72,+2.2%,58,+1.3%
Al Horford,29.4,ATL,Big,326,58,+0.6%,73,+2.7%,40,-0.9%,53,-0.1%,42,-0.9%,24,-1.4%,50,-0.3%,37,-1.7%
Dwight Howard,29.9,HOU,Big,176,22,-2.9%,36,-1.5%,92,+5.9%,43,-0.8%,81,+5.1%,35,-0.9%,26,-2.7%,25,-3.6%
Serge Ibaka,26.1,OKC,Big,599,89,+5.2%,47,-0.5%,67,+1.7%,85,+3.7%,83,+5.4%,13,-2.0%,23,-2.9%,19,-4.9%
Andre Iguodala,31.8,GSW,Forward,765,58,+0.7%,86,+4.6%,13,-4.1%,33,-1.5%,19,-5.6%,53,+0.4%,55,+0.6%,54,+1.0%
Kyrie Irving,23.6,CLE,Combo,771,63,+1.7%,15,-3.9%,50,+0.2%,94,+7.1%,87,+7.2%,64,+1.0%,17,-4.3%,26,-3.3%
Reggie Jackson,25.5,DET,Point,147,25,-2.7%,49,-0.4%,77,+2.5%,52,-0.1%,68,+2.3%,0,-4.5%,75,+2.6%,36,-1.9%
LeBron James,30.8,CLE,Forward,819,69,+2.5%,100,+9.8%,5,-7.9%,62,+0.8%,14,-7.0%,86,+2.6%,10,-5.4%,30,-2.8%
Al Jefferson,30.8,CHA,Big,168,67,+1.9%,4,-7.3%,97,+7.0%,53,+0.0%,86,+7.0%,25,-1.4%,67,+1.7%,49,+0.3%
Richard Jefferson,35.4,CLE,Forward,338,59,+1.1%,85,+4.4%,53,+0.5%,22,-2.9%,29,-2.3%,20,-1.5%,49,-0.6%,34,-2.0%
Jonas Jerebko,28.7,BOS,Forward,162,93,+6.1%,75,+2.8%,82,+3.3%,29,-2.2%,58,+1.1%,16,-1.8%,37,-2.1%,22,-3.9%
Amir Johnson,28.5,BOS,Big,133,83,+3.9%,1,-9.4%,85,+3.6%,81,+3.1%,85,+6.7%,97,+4.4%,42,-1.7%,72,+2.7%
Joe Johnson,34.3,MIA,Wing,489,86,+4.9%,51,-0.3%,92,+5.6%,11,-5.3%,54,+0.4%,28,-1.3%,61,+1.2%,44,-0.1%
DeAndre Jordan,27.3,LAC,Big,197,43,-0.8%,25,-2.4%,22,-2.5%,78,+2.4%,48,-0.1%,75,+1.7%,58,+0.8%,69,+2.5%
Cory Joseph,24.2,TOR,Combo,437,10,-5.0%,25,-2.5%,34,-1.3%,79,+2.5%,60,+1.2%,33,-1.0%,73,+2.3%,58,+1.3%
Frank Kaminsky,22.6,CHA,Big,184,49,-0.2%,50,-0.3%,58,+0.8%,23,-2.8%,32,-2.0%,26,-1.3%,83,+3.7%,67,+2.3%
Enes Kanter,23.4,OKC,Big,296,39,-1.5%,60,+1.0%,36,-1.3%,45,-0.7%,33,-2.0%,80,+2.1%,46,-1.1%,53,+1.0%
Kyle Korver,34.6,ATL,Wing,315,92,+5.8%,58,+0.4%,53,+0.5%,41,-0.8%,47,-0.4%,84,+2.6%,28,-2.6%,45,-0.0%
Courtney Lee,30.1,CHA,Wing,256,74,+2.8%,28,-2.2%,42,-0.8%,91,+5.8%,80,+4.9%,46,+0.2%,24,-2.9%,31,-2.7%
Kawhi Leonard,24.3,SAS,Wing,337,20,-3.0%,65,+1.7%,36,-1.2%,82,+3.3%,65,+2.1%,15,-1.8%,40,-2.0%,24,-3.8%
Damian Lillard,25.3,POR,Point,436,30,-2.1%,47,-0.5%,31,-1.8%,3,-10.1%,5,-12.0%,89,+2.9%,98,+9.6%,100,+12.5%
Jeremy Lin,27.2,CHA,Combo,188,68,+2.2%,98,+8.9%,47,-0.1%,7,-7.0%,14,-7.0%,57,+0.6%,31,-2.5%,36,-1.9%
Shaun Livingston,30.1,GSW,Combo,507,37,-1.6%,19,-2.8%,93,+5.9%,90,+5.0%,96,+11.0%,5,-3.1%,12,-5.1%,3,-8.2%
Kevin Love,27.1,CLE,Big,611,51,+0.0%,27,-2.4%,73,+2.2%,68,+1.1%,76,+3.3%,73,+1.6%,29,-2.5%,39,-0.9%
Kyle Lowry,29.6,TOR,Point,765,96,+11.2%,88,+5.4%,23,-2.5%,2,-11.2%,3,-13.6%,74,+1.7%,92,+6.6%,94,+8.3%
Ian Mahinmi,29.0,IND,Big,171,28,-2.3%,77,+2.9%,74,+2.2%,65,+0.9%,75,+3.2%,3,-4.0%,39,-2.0%,13,-6.0%
Wesley Matthews,29.0,DAL,Wing,173,1,-13.9%,0,-11.4%,30,-1.9%,97,+8.4%,84,+6.5%,42,-0.1%,88,+5.1%,82,+5.0%
CJ McCollum,24.1,POR,Combo,441,87,+5.0%,34,-1.7%,43,-0.7%,57,+0.4%,47,-0.3%,97,+4.3%,36,-2.2%,64,+2.0%
Josh McRoberts,28.7,MIA,Big,121,34,-1.8%,36,-1.5%,14,-4.0%,48,-0.4%,22,-4.4%,66,+1.1%,86,+4.8%,87,+5.9%
Patty Mills,27.2,SAS,Combo,160,46,-0.6%,22,-2.6%,25,-2.4%,25,-2.5%,19,-4.9%,47,+0.2%,96,+7.3%,92,+7.5%
Paul Millsap,30.7,ATL,Big,364,6,-6.1%,23,-2.5%,61,+1.1%,42,-0.8%,53,+0.3%,100,+6.9%,14,-4.6%,65,+2.3%
Marcus Morris,26.2,DET,Wing,143,19,-3.1%,7,-6.4%,100,+12.8%,25,-2.5%,94,+10.3%,19,-1.5%,33,-2.4%,23,-3.9%
Dirk Nowitzki,37.4,DAL,Big,169,98,+14.0%,42,-1.1%,99,+11.5%,20,-3.3%,91,+8.2%,14,-1.9%,11,-5.2%,9,-7.1%
Zaza Pachulia,31.7,DAL,Big,106,17,-3.3%,3,-8.5%,41,-0.8%,96,+8.2%,88,+7.4%,95,+3.9%,25,-2.8%,55,+1.1%
Tony Parker,33.5,SAS,Point,263,32,-1.9%,37,-1.4%,88,+4.6%,89,+4.8%,92,+9.4%,30,-1.1%,3,-6.9%,5,-8.0%
Patrick Patterson,26.6,TOR,Big,582,91,+5.5%,66,+2.0%,18,-3.0%,71,+1.4%,36,-1.7%,31,-1.0%,57,+0.7%,42,-0.4%
Chris Paul,30.5,LAC,Point,124,82,+3.8%,16,-3.8%,6,-7.5%,98,+9.5%,64,+1.9%,60,+0.8%,60,+1.1%,61,+1.9%
Mason Plumlee,25.7,POR,Big,303,45,-0.6%,67,+2.0%,17,-3.1%,14,-4.0%,13,-7.1%,69,+1.4%,82,+3.6%,83,+5.0%
Norman Powell,22.4,TOR,Wing,173,2,-8.0%,72,+2.7%,31,-1.7%,42,-0.8%,27,-2.6%,62,+0.9%,47,-1.0%,43,-0.1%
Zach Randolph,34.3,MEM,Big,119,0,-16.0%,39,-1.2%,62,+1.5%,21,-3.0%,37,-1.5%,49,+0.3%,75,+2.5%,73,+2.8%
JJ Redick,31.4,LAC,Wing,166,79,+3.5%,61,+1.0%,55,+0.6%,36,-1.1%,44,-0.5%,31,-1.0%,54,+0.6%,41,-0.5%
Josh Richardson,22.1,MIA,Combo,378,81,+3.7%,58,+0.3%,9,-5.1%,75,+1.9%,24,-3.2%,61,+0.8%,70,+2.1%,75,+2.9%
Austin Rivers,23.2,LAC,Combo,139,36,-1.6%,68,+2.1%,98,+9.5%,1,-11.8%,30,-2.3%,36,-0.7%,59,+0.9%,47,+0.2%
Andre Roberson,23.9,OKC,Wing,464,16,-3.4%,74,+2.8%,65,+1.6%,35,-1.2%,55,+0.5%,23,-1.4%,42,-1.8%,27,-3.2%
Terrence Ross,24.7,TOR,Wing,313,12,-4.5%,26,-2.4%,54,+0.5%,49,-0.3%,52,+0.2%,56,+0.5%,65,+1.7%,64,+2.2%
Dennis Schroder,22.1,ATL,Point,186,38,-1.5%,63,+1.4%,29,-1.9%,39,-0.9%,25,-2.8%,1,-4.2%,91,+5.6%,59,+1.4%
Luis Scola,35.5,TOR,Big,131,8,-5.3%,29,-2.1%,35,-1.3%,40,-0.8%,31,-2.2%,70,+1.5%,76,+2.7%,79,+4.2%
Mike Scott,27.3,ATL,Big,153,90,+5.4%,64,+1.6%,49,+0.1%,31,-2.1%,34,-1.9%,8,-2.9%,77,+3.2%,48,+0.3%
Thabo Sefolosha,31.5,ATL,Wing,200,53,+0.4%,10,-5.1%,51,+0.2%,31,-1.9%,36,-1.7%,48,+0.3%,92,+6.5%,91,+6.7%
Iman Shumpert,25.3,CLE,Wing,347,31,-2.0%,64,+1.5%,63,+1.6%,19,-3.4%,35,-1.8%,17,-1.8%,71,+2.1%,50,+0.3%
Marcus Smart,21.7,BOS,Wing,191,64,+1.9%,91,+5.8%,19,-2.9%,55,+0.1%,25,-2.8%,38,-0.5%,31,-2.5%,28,-3.0%
JR Smith,30.1,CLE,Wing,729,75,+2.9%,19,-2.8%,45,-0.3%,76,+1.9%,63,+1.6%,68,+1.2%,53,-0.1%,56,+1.2%
Marreese Speights,28.2,GSW,Big,163,19,-3.3%,13,-4.1%,69,+2.0%,97,+9.2%,98,+11.3%,19,-1.5%,8,-5.7%,8,-7.2%
Rodney Stuckey,29.5,IND,Wing,123,8,-5.5%,20,-2.7%,37,-1.2%,69,+1.2%,50,-0.0%,64,+1.1%,64,+1.7%,71,+2.7%
Jeff Teague,27.4,ATL,Point,278,70,+2.6%,53,-0.2%,69,+2.1%,60,+0.7%,70,+2.7%,93,+3.8%,4,-6.4%,32,-2.5%
Jason Terry,38.1,HOU,Wing,119,97,+11.4%,57,+0.2%,44,-0.6%,51,-0.2%,42,-0.8%,36,-0.7%,62,+1.3%,52,+0.6%
Isaiah Thomas,26.7,BOS,Point,219,7,-5.8%,97,+7.9%,7,-7.3%,8,-6.6%,3,-13.9%,75,+1.7%,85,+4.2%,88,+6.0%
Klay Thompson,25.7,GSW,Wing,847,40,-1.3%,55,+0.1%,14,-3.7%,8,-6.0%,10,-9.7%,87,+2.8%,93,+6.7%,96,+9.6%
Tristan Thompson,24.6,CLE,Big,620,25,-2.7%,11,-5.0%,86,+3.8%,93,+6.8%,95,+10.6%,14,-1.9%,19,-3.7%,16,-5.6%
Evan Turner,27.0,BOS,Wing,214,71,+2.7%,95,+7.2%,48,+0.1%,61,+0.8%,57,+0.9%,32,-1.0%,2,-7.0%,4,-8.1%
Myles Turner,19.6,IND,Big,197,56,+0.5%,80,+3.1%,25,-2.4%,15,-3.8%,17,-6.2%,94,+3.9%,47,-0.8%,75,+3.1%
Jonas Valanciunas,23.5,TOR,Big,314,57,+0.6%,81,+3.4%,75,+2.3%,16,-3.7%,38,-1.4%,58,+0.7%,25,-2.7%,35,-2.0%
Dwyane Wade,33.8,MIA,Combo,471,76,+3.2%,83,+3.7%,75,+2.4%,54,+0.1%,69,+2.5%,22,-1.5%,14,-4.7%,12,-6.2%
Dion Waiters,23.9,OKC,Wing,463,62,+1.4%,43,-0.8%,27,-2.2%,28,-2.2%,23,-4.3%,71,+1.6%,81,+3.6%,84,+5.1%
Kemba Walker,25.5,CHA,Point,259,48,-0.2%,6,-7.0%,52,+0.4%,80,+2.8%,75,+3.2%,7,-3.0%,94,+6.8%,78,+3.8%
David West,35.2,SAS,Big,157,47,-0.4%,70,+2.5%,10,-4.5%,17,-3.5%,11,-8.0%,59,+0.8%,86,+4.8%,86,+5.5%
Russell Westbrook,27.0,OKC,Point,672,85,+4.8%,97,+7.7%,38,-1.1%,67,+1.0%,49,-0.1%,3,-3.8%,19,-3.9%,6,-7.7%
Hassan Whiteside,26.4,MIA,Big,290,94,+6.7%,56,+0.2%,94,+6.1%,44,-0.7%,82,+5.3%,9,-2.6%,22,-3.0%,17,-5.6%
Marvin Williams,29.4,CHA,Forward,226,18,-3.3%,84,+3.9%,12,-4.2%,81,+3.0%,39,-1.3%,53,+0.4%,21,-3.1%,31,-2.7%
Justise Winslow,19.6,MIA,Forward,321,3,-7.6%,52,-0.3%,15,-3.4%,63,+0.9%,28,-2.6%,81,+2.2%,58,+0.7%,74,+2.9%
Cody Zeller,23.1,CHA,Big,136,47,-0.2%,71,+2.5%,11,-4.5%,75,+1.9%,26,-2.6%,78,+2.0%,41,-1.9%,47,+0.1%
