Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Harrison Barnes,21.4,GSW,Forward,141,84,-3.3%,99,-17.5%,55,-1.6%,84,-8.7%,78,-4.9%,53,-2.2%,13,+10.5%,17,+7.5%
Matt Barnes,33.6,LAC,Forward,400,9,+6.8%,53,-0.3%,27,+4.4%,40,+2.6%,28,+4.3%,50,-1.1%,3,+19.3%,2,+13.8%
Shane Battier,35.1,MIA,Wing,191,18,+4.9%,22,+6.4%,19,+8.3%,67,-3.2%,42,+2.4%,26,+9.1%,30,+5.7%,19,+6.6%
Nicolas Batum,24.9,POR,Wing,458,71,-2.3%,87,-7.8%,35,+3.2%,93,-14.3%,71,-4.1%,94,-25.4%,12,+10.9%,22,+5.9%
Bradley Beal,20.3,WAS,Wing,454,57,-0.9%,82,-6.4%,12,+10.2%,28,+6.6%,9,+8.2%,15,+16.7%,94,-16.4%,82,-6.2%
Marco Belinelli,27.6,SAS,Wing,308,2,+9.0%,9,+12.7%,50,+0.1%,56,-0.7%,57,-0.4%,16,+16.3%,23,+6.9%,11,+10.0%
Patrick Beverley,25.3,HOU,Combo,202,19,+4.8%,70,-4.5%,54,-1.4%,9,+11.5%,19,+5.8%,1,+44.3%,32,+5.3%,5,+12.4%
Andray Blatche,27.2,BKN,Big,171,30,+3.0%,65,-2.8%,50,-0.1%,50,+0.3%,53,+0.2%,57,-3.9%,11,+11.4%,21,+6.5%
Trevor Booker,25.9,WAS,Big,141,64,-1.3%,67,-3.6%,70,-4.2%,47,+0.8%,57,-0.6%,70,-8.0%,62,-3.0%,75,-4.4%
Carlos Boozer,31.9,CHI,Big,120,9,+6.7%,2,+17.1%,13,+9.6%,39,+2.8%,22,+5.2%,15,+16.7%,60,-2.6%,40,+1.6%
Chris Bosh,29.6,MIA,Big,684,31,+2.8%,33,+3.7%,30,+3.9%,14,+9.9%,13,+6.9%,31,+7.9%,61,-2.9%,50,+0.5%
Caron Butler,33.6,OKC,Wing,413,55,-0.7%,35,+2.5%,47,+0.1%,33,+4.0%,43,+2.2%,93,-25.2%,52,+0.1%,87,-7.7%
Jimmy Butler,24.1,CHI,Wing,217,8,+7.3%,8,+12.7%,95,-15.6%,5,+15.1%,34,+3.5%,2,+43.8%,33,+5.3%,9,+11.4%
Jose Calderon,32.1,DAL,Point,191,46,+0.6%,74,-4.9%,93,-12.3%,0,+24.0%,26,+4.4%,96,-28.9%,9,+13.5%,29,+3.3%
DeMarre Carroll,27.3,ATL,Wing,245,11,+6.7%,31,+3.9%,2,+19.9%,60,-1.5%,14,+6.8%,88,-21.5%,26,+6.2%,34,+2.4%
Vince Carter,36.8,DAL,Wing,190,94,-7.5%,88,-9.5%,20,+7.9%,100,-25.7%,91,-8.3%,66,-6.6%,64,-3.3%,74,-4.2%
Mario Chalmers,27.5,MIA,Point,528,60,-1.1%,71,-4.5%,24,+6.4%,38,+2.8%,24,+4.8%,36,+6.2%,69,-4.5%,61,-1.2%
Norris Cole,25.1,MIA,Combo,393,40,+1.6%,14,+9.4%,62,-2.8%,68,-3.3%,67,-3.2%,42,+1.9%,66,-3.8%,62,-1.9%
Darren Collison,26.2,LAC,Combo,222,72,-2.4%,9,+12.3%,60,-2.3%,73,-4.7%,70,-3.8%,33,+6.9%,98,-21.6%,95,-13.6%
Nick Collison,33.0,OKC,Big,172,91,-5.7%,80,-5.8%,40,+2.4%,76,-5.3%,60,-1.7%,87,-20.2%,47,+1.7%,81,-6.0%
Mike Conley,26.1,MEM,Point,266,87,-4.2%,69,-4.2%,7,+14.0%,62,-1.9%,16,+6.3%,29,+8.7%,97,-19.2%,95,-13.3%
Jamal Crawford,33.6,LAC,Combo,301,81,-3.2%,23,+6.1%,44,+0.9%,87,-10.0%,80,-5.4%,19,+12.5%,93,-15.7%,89,-8.0%
Stephen Curry,25.6,GSW,Point,296,17,+5.1%,4,+15.8%,100,-33.7%,9,+11.4%,81,-5.6%,23,+11.0%,45,+2.3%,24,+5.1%
Samuel Dalembert,33.5,DAL,Big,134,39,+1.7%,64,-2.2%,81,-6.2%,4,+15.2%,29,+4.1%,71,-8.7%,21,+7.3%,28,+3.5%
Glen Davis,27.8,LAC,Big,143,97,-10.0%,78,-5.4%,65,-3.4%,90,-11.6%,89,-7.7%,53,-2.3%,99,-23.5%,98,-17.9%
DeMar DeRozan,24.2,TOR,Wing,281,56,-0.8%,34,+2.8%,45,+0.8%,98,-20.6%,95,-10.3%,43,+1.8%,25,+6.3%,20,+6.5%
Boris Diaw,31.5,SAS,Big,595,12,+6.4%,12,+9.9%,19,+8.0%,24,+7.3%,11,+7.8%,20,+12.1%,79,-7.5%,63,-1.9%
Tim Duncan,37.5,SAS,Big,750,68,-1.8%,77,-5.3%,69,-4.2%,32,+5.8%,49,+1.1%,52,-2.1%,50,+1.1%,52,+0.0%
Mike Dunleavy,33.1,CHI,Wing,162,10,+6.7%,16,+8.2%,28,+4.4%,53,+0.1%,47,+1.7%,6,+25.0%,37,+4.0%,12,+9.3%
Kevin Durant,25.1,OKC,Forward,813,22,+4.3%,26,+5.4%,31,+3.8%,96,-15.5%,86,-6.9%,5,+25.2%,19,+7.8%,5,+12.9%
Monta Ellis,28.0,DAL,Wing,249,38,+1.8%,81,-6.3%,34,+3.3%,8,+13.9%,9,+8.3%,75,-10.9%,29,+5.8%,30,+2.9%
Derek Fisher,39.2,OKC,Combo,262,42,+1.4%,36,+2.3%,64,-3.3%,43,+1.6%,58,-0.8%,60,-4.2%,48,+1.3%,56,-0.4%
Kevin Garnett,37.5,BKN,Big,249,80,-3.2%,19,+7.4%,90,-10.6%,61,-1.9%,85,-6.5%,47,-0.3%,74,-6.3%,71,-3.9%
Marc Gasol,28.8,MEM,Big,299,26,+3.4%,26,+5.9%,0,+23.9%,69,-3.4%,4,+10.6%,44,+1.6%,71,-5.0%,73,-4.2%
Paul George,23.5,IND,Wing,779,92,-7.0%,95,-11.5%,97,-17.2%,84,-8.6%,98,-12.0%,2,+40.0%,88,-11.3%,36,+2.0%
Taj Gibson,28.4,CHI,Big,153,96,-8.4%,100,-19.8%,80,-6.0%,63,-2.3%,68,-3.6%,81,-14.3%,81,-7.6%,91,-8.9%
Manu Ginobili,36.3,SAS,Wing,585,53,-0.3%,40,+1.8%,42,+1.9%,40,+2.7%,41,+2.5%,50,-1.1%,81,-7.6%,81,-5.8%
Drew Gooden,32.1,WAS,Big,145,74,-2.8%,16,+8.5%,78,-5.7%,71,-4.5%,79,-5.3%,91,-23.6%,29,+6.0%,64,-2.1%
Marcin Gortat,29.7,WAS,Big,381,51,-0.2%,49,+0.5%,15,+9.3%,47,+0.8%,25,+4.6%,38,+4.1%,72,-5.4%,67,-2.6%
Danny Granger,30.5,LAC,Forward,116,98,-11.7%,84,-6.7%,82,-6.4%,70,-3.9%,81,-5.6%,81,-13.8%,98,-19.5%,98,-17.9%
Danny Green,26.4,SAS,Wing,521,82,-3.3%,74,-4.9%,72,-4.4%,74,-4.8%,74,-4.6%,37,+5.2%,56,-1.8%,51,+0.2%
Draymond Green,23.7,GSW,Forward,225,71,-2.3%,52,-0.2%,63,-3.2%,29,+6.3%,37,+3.0%,100,-57.5%,47,+1.4%,92,-11.7%
Blake Griffin,24.6,LAC,Big,476,5,+7.5%,37,+2.1%,3,+17.7%,23,+7.3%,2,+13.0%,54,-2.5%,18,+8.2%,22,+5.3%
James Harden,24.2,HOU,Wing,263,21,+4.4%,2,+20.5%,9,+12.0%,53,+0.1%,36,+3.3%,67,-7.1%,57,-2.0%,74,-4.2%
Devin Harris,30.7,DAL,Combo,173,54,-0.6%,15,+8.9%,37,+2.7%,99,-24.6%,95,-10.2%,9,+22.6%,78,-7.2%,53,-0.2%
Udonis Haslem,33.4,MIA,Big,152,16,+5.3%,24,+6.1%,25,+6.0%,18,+8.2%,12,+7.0%,28,+8.8%,55,-1.5%,36,+1.9%
Gerald Henderson,25.9,CHA,Wing,119,69,-1.9%,71,-4.5%,36,+2.9%,11,+11.0%,19,+5.9%,67,-7.1%,17,+8.3%,37,+1.9%
Roy Hibbert,26.9,IND,Big,541,41,+1.4%,43,+1.4%,39,+2.5%,19,+8.2%,17,+6.0%,21,+11.8%,76,-6.5%,67,-2.5%
Nene Hilario,31.1,WAS,Big,321,34,+2.2%,73,-4.7%,14,+9.4%,35,+3.7%,18,+6.0%,4,+27.0%,80,-7.5%,39,+1.8%
George Hill,27.5,IND,Point,682,93,-7.1%,67,-4.1%,77,-5.7%,83,-8.2%,88,-7.2%,43,+1.7%,88,-10.0%,85,-7.0%
Kirk Hinrich,32.8,CHI,Combo,167,24,+3.7%,3,+16.2%,92,-12.1%,41,+2.6%,64,-2.7%,35,+6.7%,68,-4.2%,65,-2.5%
Dwight Howard,27.9,HOU,Big,231,43,+1.3%,47,+0.7%,88,-9.7%,91,-11.7%,96,-11.0%,10,+21.4%,14,+10.3%,6,+12.3%
Serge Ibaka,24.1,OKC,Big,580,73,-2.5%,83,-6.4%,57,-1.8%,27,+6.6%,40,+2.5%,26,+9.1%,86,-9.1%,70,-3.3%
Andre Iguodala,29.8,GSW,Wing,246,12,+6.4%,0,+26.0%,74,-5.3%,12,+10.7%,31,+4.1%,78,-12.4%,73,-6.1%,88,-7.8%
Reggie Jackson,23.5,OKC,Combo,509,63,-1.3%,78,-5.6%,71,-4.3%,43,+1.8%,59,-1.1%,59,-4.1%,51,+0.2%,60,-1.0%
LeBron James,28.8,MIA,Forward,761,70,-2.2%,68,-4.2%,18,+8.3%,57,-1.2%,33,+3.8%,76,-11.9%,53,-0.9%,77,-4.7%
Al Jefferson,28.8,CHA,Big,105,26,+3.4%,28,+4.5%,71,-4.3%,26,+6.8%,51,+0.5%,95,-26.7%,1,+23.2%,23,+5.2%
Amir Johnson,26.5,TOR,Big,191,1,+9.4%,22,+7.2%,22,+7.3%,22,+7.3%,12,+7.5%,36,+6.3%,22,+7.3%,18,+7.3%
Joe Johnson,32.3,BKN,Wing,469,89,-5.3%,50,+0.3%,53,-0.8%,88,-11.3%,84,-6.1%,49,-0.6%,75,-6.5%,78,-4.8%
James Jones,33.1,MIA,Wing,111,16,+5.4%,27,+4.6%,8,+12.5%,74,-4.7%,29,+4.3%,89,-21.6%,16,+8.6%,46,+1.0%
Terrence Jones,21.8,HOU,Big,138,35,+2.1%,19,+7.5%,86,-7.7%,19,+7.9%,50,+0.9%,74,-10.0%,50,+0.8%,59,-0.7%
DeAndre Jordan,25.3,LAC,Big,440,7,+7.4%,63,-2.0%,60,-2.2%,2,+20.0%,8,+8.3%,47,0.0%,2,+21.9%,1,+16.2%
Andrei Kirilenko,32.7,BKN,Big,141,43,+1.3%,17,+8.1%,10,+10.9%,2,+19.2%,0,+15.1%,88,-21.4%,91,-13.4%,96,-16.0%
Kyle Korver,32.6,ATL,Wing,250,85,-3.9%,32,+3.7%,6,+14.0%,91,-13.5%,65,-2.7%,33,+7.6%,100,-24.5%,93,-12.7%
Courtney Lee,28.1,MEM,Wing,223,5,+7.7%,86,-7.3%,2,+19.1%,12,+10.3%,1,+14.3%,22,+11.5%,20,+7.8%,13,+9.0%
David Lee,30.5,GSW,Big,217,37,+1.9%,25,+6.0%,79,-6.0%,59,-1.4%,69,-3.6%,13,+16.8%,63,-3.0%,42,+1.3%
Kawhi Leonard,22.3,SAS,Forward,734,74,-2.7%,57,-0.7%,49,+0.1%,67,-3.1%,61,-2.0%,92,-24.5%,27,+6.1%,66,-2.5%
Rashard Lewis,34.2,MIA,Forward,317,84,-3.4%,88,-8.4%,87,-7.9%,78,-6.3%,87,-7.1%,40,+2.9%,36,+4.0%,27,+3.6%
Damian Lillard,23.3,POR,Point,465,57,-0.8%,33,+3.1%,78,-5.8%,92,-13.6%,93,-8.9%,30,+8.3%,44,+2.4%,26,+3.8%
Jeremy Lin,25.2,HOU,Point,176,95,-7.5%,72,-4.6%,74,-5.4%,97,-18.1%,97,-11.9%,41,+2.1%,77,-6.7%,76,-4.7%
Shaun Livingston,28.1,BKN,Combo,325,20,+4.7%,47,+0.9%,29,+4.1%,22,+7.3%,26,+4.5%,22,+11.5%,43,+2.5%,25,+5.0%
Robin Lopez,25.6,POR,Big,366,3,+8.6%,29,+4.4%,48,+0.1%,78,-6.1%,64,-2.3%,32,+7.8%,0,+24.6%,0,+20.8%
Kyle Lowry,27.6,TOR,Combo,271,36,+2.0%,61,-1.5%,36,+2.8%,16,+8.9%,22,+5.2%,72,-9.5%,38,+4.0%,41,+1.4%
Shelvin Mack,23.5,ATL,Combo,110,78,-3.1%,43,+1.4%,88,-10.1%,16,+9.4%,47,+1.7%,65,-6.1%,82,-7.7%,90,-8.1%
Ian Mahinmi,27.0,IND,Big,235,33,+2.5%,48,+0.6%,26,+6.0%,48,+0.6%,38,+2.9%,78,-12.5%,26,+6.1%,38,+1.8%
Shawn Marion,35.5,DAL,Forward,192,50,-0.2%,96,-13.1%,41,+1.9%,13,+10.0%,21,+5.6%,83,-14.7%,5,+16.3%,15,+8.9%
Wesley Matthews,27.0,POR,Wing,426,40,+1.5%,5,+14.4%,47,+0.3%,86,-9.8%,76,-4.8%,77,-12.1%,58,-2.2%,78,-4.9%
Josh McRoberts,26.7,CHA,Big,153,99,-11.7%,91,-10.6%,95,-16.1%,98,-20.7%,100,-17.0%,0,+51.9%,90,-12.7%,30,+2.9%
Andre Miller,37.6,WAS,Point,104,28,+3.3%,11,+10.4%,67,-3.7%,36,+2.8%,52,+0.3%,98,-34.7%,10,+11.8%,58,-0.5%
Mike Miller,33.7,MEM,Wing,173,50,+0.1%,40,+1.6%,68,-3.8%,77,-5.5%,78,-5.0%,17,+14.3%,60,-2.8%,43,+1.2%
Patty Mills,25.2,SAS,Point,336,36,+2.0%,50,+0.2%,16,+9.3%,52,+0.2%,32,+4.0%,25,+10.0%,57,-2.1%,43,+1.1%
Paul Millsap,28.7,ATL,Big,267,64,-1.4%,98,-16.4%,5,+14.5%,89,-11.3%,66,-2.7%,7,+23.5%,39,+3.9%,10,+10.1%
Gary Neal,29.1,CHA,Wing,101,32,+2.7%,66,-3.2%,33,+3.6%,37,+2.8%,43,+2.4%,11,+20.5%,91,-13.0%,60,-0.8%
Joakim Noah,28.7,CHI,Big,209,61,-1.1%,44,+1.4%,83,-6.7%,64,-2.6%,72,-4.2%,98,-33.3%,9,+13.7%,50,+0.3%
Dirk Nowitzki,35.4,DAL,Big,262,4,+8.3%,6,+14.0%,81,-6.3%,1,+21.7%,10,+8.1%,24,+10.1%,74,-6.4%,64,-2.1%
Tony Parker,31.5,SAS,Point,717,47,+0.6%,64,-2.1%,67,-3.6%,17,+8.4%,36,+3.2%,73,-9.6%,40,+3.6%,53,-0.1%
Chandler Parsons,25.0,HOU,Forward,250,78,-3.1%,95,-11.5%,1,+22.1%,31,+5.9%,2,+13.0%,95,-28.6%,95,-16.7%,100,-20.0%
Patrick Patterson,24.6,TOR,Big,199,91,-6.7%,94,-11.4%,76,-5.6%,36,+2.8%,62,-2.2%,48,-0.5%,83,-8.1%,83,-6.4%
Chris Paul,28.5,LAC,Point,470,19,+4.8%,57,-0.7%,58,-1.9%,45,+1.0%,55,-0.2%,40,+2.3%,5,+19.1%,2,+14.6%
Kendrick Perkins,29.0,OKC,Big,382,45,+0.8%,45,+1.3%,43,+1.9%,29,+6.0%,30,+4.1%,18,+14.2%,78,-6.9%,57,-0.5%
Paul Pierce,36.1,BKN,Forward,368,44,+0.9%,7,+13.1%,94,-13.3%,64,-2.6%,90,-8.0%,64,-5.7%,40,+3.4%,47,+0.9%
Mason Plumlee,23.7,BKN,Big,113,77,-3.0%,93,-11.2%,21,+7.3%,54,-0.3%,23,+5.1%,56,-3.5%,70,-4.6%,72,-4.2%
Tayshaun Prince,33.7,MEM,Wing,112,58,-0.9%,30,+4.2%,64,-3.3%,7,+14.1%,16,+6.5%,85,-19.6%,71,-5.3%,91,-8.4%
Zach Randolph,32.3,MEM,Big,234,95,-8.3%,75,-5.1%,22,+6.7%,58,-1.3%,40,+2.7%,84,-15.4%,95,-16.6%,97,-16.3%
JJ Redick,29.4,LAC,Wing,350,29,+3.0%,91,-11.1%,56,-1.6%,21,+7.5%,35,+3.5%,71,-8.7%,2,+22.0%,3,+13.6%
Thomas Robinson,22.6,POR,Big,121,88,-4.9%,84,-6.7%,89,-10.1%,15,+9.8%,60,-1.4%,39,+3.8%,85,-9.0%,84,-6.4%
Terrence Ross,22.7,TOR,Wing,157,0,+13.3%,5,+14.8%,11,+10.5%,25,+6.8%,7,+8.9%,8,+23.2%,16,+9.4%,4,+13.3%
Luis Scola,33.5,IND,Big,237,23,+3.8%,36,+2.3%,53,-1.2%,46,+1.0%,53,-0.0%,45,+1.5%,12,+11.1%,16,+8.7%
Mike Scott,25.3,ATL,Big,138,65,-1.5%,10,+11.8%,84,-6.9%,30,+6.0%,50,+0.8%,69,-7.2%,92,-15.2%,94,-12.9%
Thabo Sefolosha,29.5,OKC,Wing,226,25,+3.6%,13,+9.4%,40,+2.3%,51,+0.2%,48,+1.2%,29,+8.6%,46,+2.1%,29,+3.2%
Tiago Splitter,28.8,SAS,Big,512,60,-1.1%,81,-6.2%,26,+5.8%,55,-0.6%,45,+1.9%,74,-9.9%,28,+6.0%,40,+1.5%
Lance Stephenson,23.2,IND,Wing,704,76,-2.9%,46,+1.0%,59,-2.1%,79,-6.6%,73,-4.3%,84,-19.5%,54,-1.2%,79,-5.2%
Jeff Teague,25.4,ATL,Point,241,27,+3.3%,56,-0.5%,29,+4.4%,80,-6.6%,63,-2.3%,12,+19.4%,36,+4.6%,12,+9.1%
Mirza Teletovic,28.1,BKN,Forward,216,53,-0.3%,97,-13.5%,4,+14.7%,33,+5.0%,5,+9.7%,27,+8.8%,67,-3.9%,55,-0.3%
Klay Thompson,23.7,GSW,Wing,256,2,+8.8%,1,+25.8%,98,-21.8%,3,+17.2%,46,+1.8%,34,+6.8%,65,-3.7%,45,+1.0%
Marcus Thornton,26.4,BKN,Wing,121,6,+7.4%,53,-0.3%,16,+9.0%,34,+3.8%,15,+6.7%,9,+22.8%,33,+5.1%,7,+11.8%
Evan Turner,25.0,IND,Wing,135,14,+5.8%,18,+7.8%,61,-2.8%,6,+14.7%,6,+9.2%,79,-13.3%,19,+7.9%,33,+2.5%
Beno Udrih,31.3,MEM,Point,109,52,-0.2%,20,+7.4%,98,-21.9%,81,-7.3%,99,-14.6%,82,-14.7%,6,+15.1%,14,+8.9%
Jonas Valanciunas,21.5,TOR,Big,200,13,+6.3%,41,+1.6%,17,+8.9%,57,-1.0%,27,+4.4%,51,-1.1%,8,+14.3%,9,+11.0%
Greivis Vasquez,26.8,TOR,Point,189,100,-14.3%,92,-11.2%,91,-11.9%,44,+1.0%,82,-5.8%,91,-23.2%,96,-18.3%,99,-20.0%
Dwyane Wade,31.8,MIA,Wing,691,66,-1.6%,55,-0.5%,75,-5.5%,10,+11.4%,39,+2.8%,62,-4.9%,59,-2.5%,68,-2.9%
Kemba Walker,23.5,CHA,Point,152,15,+5.5%,21,+7.2%,12,+9.9%,5,+15.0%,3,+12.8%,80,-13.7%,15,+10.1%,44,+1.0%
John Wall,23.2,WAS,Point,419,83,-3.3%,90,-10.4%,32,+3.7%,66,-2.8%,56,-0.3%,3,+34.7%,89,-11.8%,48,+0.5%
CJ Watson,29.5,IND,Point,331,22,+4.0%,39,+1.8%,9,+11.5%,42,+2.6%,20,+5.6%,60,-4.8%,34,+5.0%,33,+2.8%
Martell Webster,26.9,WAS,Wing,186,33,+2.2%,12,+10.1%,84,-6.8%,50,+0.6%,67,-3.1%,97,-30.2%,7,+14.4%,35,+2.3%
David West,33.2,IND,Big,687,88,-4.6%,51,-0.2%,73,-4.7%,72,-4.6%,75,-4.7%,46,+0.2%,84,-9.0%,84,-6.5%
Russell Westbrook,25.0,OKC,Point,733,29,+3.2%,59,-1.4%,23,+6.5%,60,-1.8%,44,+2.1%,14,+16.8%,42,+2.8%,19,+7.2%
Deron Williams,29.3,BKN,Point,428,81,-3.2%,29,+4.3%,96,-16.5%,95,-14.4%,98,-14.2%,64,-5.7%,22,+7.1%,26,+3.8%
Lou Williams,27.0,ATL,Wing,132,62,-1.2%,76,-5.2%,99,-22.2%,49,+0.6%,91,-8.5%,63,-5.4%,4,+19.3%,8,+11.7%
Mo Williams,30.9,POR,Combo,186,47,+0.6%,60,-1.5%,43,+1.9%,20,+7.6%,33,+3.8%,19,+14.0%,84,-8.6%,69,-3.2%
