Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Patrick Beverley,24.3,HOU,Point,191,90,-13.7,18,+2.5,61,-0.8%,18,+25.2,1,+3.6,18,+12.6%,3,+77.1,76,-1.3,49,+0.2%,55,-0.5
Chauncey Billups,36.1,LAC,Wing,115,20,+8.1,2,+6.2,5,+4.2%,3,+45.5,42,+0.2,89,-19.2%,4,+72.7,1,+6.0,0,+17.5%,4,+50.2
Andray Blatche,26.2,BKN,Big,138,42,+1.6,24,+2.3,54,-0.4%,5,+38.1,25,+0.9,57,-4.8%,8,+60.7,31,+1.4,35,+3.2%,29,+21.2
Andrew Bogut,27.9,GSW,Big,326,76,-7.7,58,-0.5,59,-0.7%,66,-7.1,64,-0.7,29,+8.2%,74,-30.1,45,+0.4,45,+0.7%,43,+7.1
Matt Bonner,32.6,SAS,Big,249,25,+6.2,57,-0.4,85,-3.6%,61,-4.0,76,-1.0,91,-20.3%,79,-37.9,40,+0.6,71,-4.4%,39,+9.6
Carlos Boozer,30.9,CHI,Big,430,64,-3.2,90,-3.2,9,+3.4%,91,-34.1,46,-0.0,42,+0.7%,73,-29.5,92,-3.1,73,-4.9%,93,-38.9
Chris Bosh,28.6,MIA,Big,747,61,-2.2,82,-2.0,18,+2.4%,79,-14.9,18,+1.2,3,+24.3%,46,+0.6,92,-3.3,50,+0.1%,89,-30.8
Avery Bradley,21.9,BOS,Combo,189,70,-4.8,70,-1.4,92,-4.2%,67,-7.8,18,+1.3,53,-2.5%,27,+27.8,79,-1.6,87,-7.8%,87,-25.9
Corey Brewer,26.7,DEN,Wing,145,8,+13.1,1,+6.5,50,-0.1%,2,+46.6,33,+0.6,39,+3.2%,30,+25.0,2,+5.5,30,+3.8%,3,+55.7
Caron Butler,32.6,LAC,Wing,135,5,+14.8,8,+3.9,4,+4.2%,17,+25.4,52,-0.2,65,-7.9%,29,+26.7,4,+4.1,3,+14.1%,15,+29.4
Jimmy Butler,23.1,CHI,Wing,488,50,+0.9,29,+1.8,64,-1.1%,20,+20.8,8,+2.2,0,+32.6%,82,-39.5,57,-0.4,100,-22.8%,34,+13.0
Mario Chalmers,26.5,MIA,Point,639,71,-5.3,75,-1.8,67,-1.5%,62,-5.2,69,-0.8,45,+0.4%,50,-2.8,71,-0.9,71,-4.4%,63,-6.6
Tyson Chandler,30.1,NYK,Big,349,80,-9.1,96,-5.0,23,+1.9%,92,-37.3,71,-0.9,34,+4.5%,94,-68.2,91,-2.7,37,+2.6%,80,-18.8
Wilson Chandler,25.5,DEN,Forward,204,92,-14.6,93,-4.0,37,+0.7%,95,-42.7,98,-3.7,77,-11.5%,90,-55.6,52,-0.0,18,+5.5%,78,-18.2
Norris Cole,24.1,MIA,Point,377,55,-0.9,36,+1.3,26,+1.6%,49,+2.4,26,+0.9,41,+0.8%,44,+3.5,45,+0.3,27,+4.2%,54,+0.4
Nick Collison,32.0,OKC,Big,170,86,-11.9,78,-1.9,28,+1.2%,82,-18.4,29,+0.8,61,-7.2%,25,+28.8,84,-2.0,16,+7.0%,91,-33.6
Mike Conley,25.1,MEM,Point,574,83,-10.7,85,-2.4,72,-1.9%,71,-9.2,77,-1.0,28,+8.3%,97,-82.1,62,-0.6,58,-1.4%,52,+1.5
Jamal Crawford,32.6,LAC,Wing,158,72,-6.0,80,-2.0,81,-2.9%,71,-9.7,28,+0.9,14,+15.0%,59,-10.0,85,-2.1,96,-12.6%,58,-3.2
Stephen Curry,24.6,GSW,Combo,495,65,-3.3,84,-2.3,80,-2.7%,81,-16.2,91,-2.0,22,+10.8%,93,-57.2,49,+0.2,78,-5.6%,47,+5.9
Carlos Delfino,30.2,HOU,Wing,116,46,+1.2,66,-1.2,33,+0.9%,76,-12.5,90,-1.9,60,-6.9%,78,-35.0,25,+1.8,44,+0.9%,36,+11.0
Luol Deng,27.5,CHI,Forward,222,56,-1.6,69,-1.4,79,-2.4%,58,-3.2,43,+0.2,59,-6.4%,31,+23.1,82,-1.9,70,-4.1%,76,-17.1
Boris Diaw,30.5,SAS,Big,270,39,+2.6,88,-2.9,74,-2.1%,90,-27.3,92,-2.2,46,-0.0%,95,-68.5,66,-0.6,56,-1.1%,61,-4.6
Keyon Dooling,32.5,MEM,Point,113,13,+10.6,21,+2.4,50,-0.1%,34,+12.3,58,-0.5,93,-22.2%,10,+53.1,24,+1.8,52,+0.0%,45,+6.2
Tim Duncan,36.5,SAS,Big,732,62,-3.0,68,-1.3,18,+2.3%,65,-6.8,50,-0.1,38,+3.2%,33,+19.2,75,-1.2,22,+5.0%,82,-21.4
Kevin Durant,24.1,OKC,Forward,479,24,+7.0,3,+6.0,75,-2.1%,3,+45.5,92,-2.2,90,-19.3%,96,-71.1,0,+8.0,99,-13.9%,0,+94.0
Monta Ellis,27.0,MIL,Combo,151,95,-16.7,11,+3.3,30,+1.0%,47,+4.2,61,-0.6,80,-12.5%,39,+8.3,6,+3.9,28,+4.0%,24,+25.0
Reggie Evans,32.5,BKN,Big,208,71,-5.2,87,-2.8,19,+2.1%,99,-57.9,70,-0.9,78,-12.1%,97,-76.5,83,-2.0,47,+0.6%,96,-46.9
Festus Ezeli,23.0,GSW,Big,132,12,+10.8,16,+2.6,39,+0.6%,14,+28.7,6,+2.4,29,+7.9%,18,+37.5,39,+0.7,54,-0.3%,23,+25.6
Kenneth Faried,23.0,DEN,Big,144,79,-8.3,72,-1.6,45,+0.1%,64,-5.8,31,+0.7,20,+11.5%,66,-24.4,90,-2.6,76,-5.5%,82,-23.3
Raymond Felton,28.4,NYK,Combo,452,48,+1.1,71,-1.5,3,+5.2%,83,-18.5,60,-0.6,18,+13.2%,89,-53.6,63,-0.6,13,+7.8%,68,-7.7
Derek Fisher,38.2,OKC,Wing,256,89,-13.6,55,-0.3,70,-1.7%,45,+6.7,54,-0.3,72,-10.1%,39,+8.5,61,-0.5,59,-1.5%,48,+4.8
Francisco Garcia,30.8,HOU,Wing,152,66,-4.1,92,-3.8,83,-3.2%,78,-14.9,83,-1.4,25,+8.7%,92,-56.0,94,-3.5,93,-11.2%,57,-3.2
Kevin Garnett,36.5,BOS,Big,211,92,-14.3,89,-2.9,53,-0.2%,87,-22.4,99,-4.0,82,-14.4%,90,-55.6,42,+0.6,33,+3.4%,41,+8.0
Marc Gasol,27.8,MEM,Big,608,99,-23.0,92,-3.8,56,-0.6%,94,-40.0,95,-2.7,58,-5.5%,88,-52.9,73,-1.1,72,-4.6%,85,-23.9
Pau Gasol,32.3,LAL,Big,145,39,+2.5,33,+1.5,22,+1.9%,68,-7.8,81,-1.2,26,+8.5%,53,-5.0,13,+2.6,7,+9.8%,65,-7.4
Paul George,22.5,IND,Wing,776,94,-16.4,46,+0.4,20,+2.1%,45,+6.7,12,+1.7,44,+0.4%,9,+53.8,78,-1.4,24,+4.5%,77,-17.8
Taj Gibson,27.4,CHI,Big,200,34,+3.5,25,+2.2,68,-1.5%,29,+15.6,73,-1.0,32,+5.8%,58,-9.7,9,+3.2,12,+8.1%,17,+28.2
Manu Ginobili,35.3,SAS,Wing,557,35,+3.4,50,+0.1,91,-4.1%,33,+12.9,50,-0.1,69,-9.2%,45,+2.9,43,+0.5,92,-9.5%,26,+22.2
Danny Green,25.4,SAS,Wing,664,32,+3.7,15,+2.6,2,+5.4%,23,+18.7,34,+0.5,8,+19.8%,40,+5.8,22,+2.0,10,+8.5%,18,+27.4
Draymond Green,22.7,GSW,Forward,220,53,-0.4,17,+2.5,71,-1.7%,28,+15.7,39,+0.4,24,+10.0%,37,+13.8,23,+1.9,61,-1.8%,35,+12.1
Jeff Green,26.2,BOS,Forward,257,1,+19.6,38,+1.2,8,+3.6%,73,-11.0,56,-0.4,71,-9.9%,65,-17.3,35,+1.2,2,+14.2%,45,+6.5
Blake Griffin,23.6,LAC,Big,157,16,+9.8,18,+2.5,14,+2.7%,35,+11.4,62,-0.7,8,+19.8%,62,-12.5,5,+4.0,6,+10.1%,11,+33.3
Tyler Hansbrough,27.0,IND,Big,221,52,-0.1,55,-0.3,31,+1.0%,61,-4.8,13,+1.6,33,+5.1%,15,+42.0,82,-1.8,18,+5.7%,88,-27.6
James Harden,23.2,HOU,Wing,242,21,+7.8,49,+0.1,92,-4.2%,7,+35.5,4,+2.7,98,-25.8%,0,+101.0,96,-4.5,61,-1.8%,84,-23.8
Devin Harris,29.7,ATL,Combo,225,40,+2.1,20,+2.5,93,-4.3%,24,+17.7,36,+0.5,88,-18.8%,63,-13.3,20,+2.2,88,-8.0%,9,+33.3
Udonis Haslem,32.4,MIA,Big,357,69,-4.7,34,+1.3,45,+0.2%,36,+11.0,47,-0.1,49,-1.1%,48,-0.8,32,+1.4,50,+0.2%,29,+20.6
Roy Hibbert,25.9,IND,Big,692,82,-9.7,53,-0.0,29,+1.2%,52,+0.6,34,+0.6,11,+16.6%,34,+18.7,67,-0.8,41,+1.3%,60,-4.4
George Hill,26.5,IND,Point,683,82,-9.4,83,-2.2,10,+3.2%,93,-37.8,86,-1.4,34,+4.6%,87,-49.4,71,-0.9,3,+10.9%,90,-33.5
Kirk Hinrich,31.8,CHI,Combo,162,93,-14.7,99,-7.2,76,-2.3%,98,-46.9,89,-1.8,48,-0.8%,72,-29.0,98,-5.4,75,-5.0%,98,-54.8
Al Horford,26.4,ATL,Big,217,0,+23.3,37,+1.2,27,+1.4%,44,+7.0,5,+2.6,55,-3.8%,32,+22.9,74,-1.2,8,+9.1%,100,-81.3
Dwight Howard,26.9,LAL,Big,126,55,-1.1,77,-1.8,87,-3.8%,46,+4.4,3,+2.9,26,+8.5%,6,+65.0,97,-4.8,94,-11.2%,79,-18.8
Serge Ibaka,23.1,OKC,Big,365,13,+10.5,30,+1.7,82,-3.1%,29,+15.2,82,-1.3,35,+4.5%,77,-34.9,18,+2.5,90,-8.6%,8,+33.6
Andre Iguodala,28.8,DEN,Wing,242,85,-11.8,100,-13.3,99,-8.2%,100,-70.5,97,-3.7,92,-21.2%,98,-85.0,100,-9.5,97,-13.5%,99,-73.8
Ersan Ilyasova,25.5,MIL,Big,117,98,-20.2,82,-2.0,47,+0.1%,80,-16.2,100,-4.7,97,-25.8%,86,-49.2,12,+2.7,5,+10.3%,13,+31.3
Jarrett Jack,29.0,GSW,Point,425,26,+6.0,13,+3.2,60,-0.7%,13,+30.6,45,+0.1,66,-8.7%,36,+14.8,14,+2.5,43,+1.0%,8,+38.7
Reggie Jackson,22.5,OKC,Combo,355,7,+13.3,54,-0.2,57,-0.6%,69,-8.4,55,-0.4,86,-17.0%,54,-5.5,30,+1.4,34,+3.2%,49,+4.3
LeBron James,27.8,MIA,Forward,958,10,+12.3,8,+4.1,97,-5.1%,6,+37.3,13,+1.6,79,-12.3%,8,+58.4,17,+2.5,82,-6.9%,13,+30.9
Brandon Jennings,23.1,MIL,Point,133,30,+3.9,31,+1.6,73,-2.0%,13,+29.5,93,-2.3,99,-28.6%,76,-34.5,7,+3.9,34,+3.3%,2,+75.2
Ivan Johnson,28.6,ATL,Big,107,97,-17.1,63,-0.9,21,+2.0%,55,-1.1,44,+0.1,47,-0.8%,55,-6.1,65,-0.6,21,+5.0%,40,+8.0
Joe Johnson,31.3,BKN,Wing,271,22,+7.2,29,+1.8,71,-1.7%,19,+25.0,14,+1.5,13,+15.8%,24,+30.0,46,+0.3,91,-8.9%,28,+21.4
DeAndre Jordan,24.3,LAC,Big,143,27,+5.4,9,+3.6,7,+3.7%,17,+25.4,17,+1.3,83,-15.1%,2,+88.9,18,+2.3,1,+14.6%,51,+1.7
Cory Joseph,21.2,SAS,Point,172,68,-4.5,52,+0.0,95,-4.6%,26,+15.9,41,+0.2,92,-21.5%,38,+13.7,55,-0.2,87,-7.6%,30,+18.5
Jason Kidd,39.6,NYK,Combo,247,34,+3.6,4,+5.0,24,+1.8%,16,+27.2,15,+1.4,56,-4.0%,16,+38.0,11,+2.8,48,+0.2%,31,+18.2
Kyle Korver,31.6,ATL,Wing,177,59,-1.7,45,+0.6,46,+0.1%,53,+0.2,71,-0.9,84,-15.5%,84,-45.5,24,+1.8,38,+2.3%,19,+26.4
Kosta Koufos,23.7,DEN,Big,100,17,+9.1,60,-0.7,63,-1.0%,50,+2.0,3,+3.1,60,-6.9%,5,+68.8,93,-3.3,79,-5.8%,86,-24.3
Carl Landry,29.1,GSW,Big,244,8,+13.0,28,+1.9,39,+0.6%,30,+14.7,16,+1.3,45,+0.2%,17,+37.8,50,+0.0,62,-2.0%,66,-7.6
Ty Lawson,25.0,DEN,Point,235,3,+16.7,10,+3.5,16,+2.5%,10,+32.1,61,-0.7,50,-1.2%,56,-7.4,3,+4.4,14,+7.7%,3,+71.1
Kawhi Leonard,21.3,SAS,Forward,771,75,-6.9,48,+0.2,42,+0.4%,54,+0.1,22,+1.0,55,-3.9%,21,+35.9,70,-0.9,51,+0.0%,75,-16.2
Brook Lopez,24.6,BKN,Big,262,87,-13.2,94,-4.1,65,-1.1%,97,-46.6,97,-3.6,12,+15.9%,99,-99.0,61,-0.5,65,-3.0%,53,+0.9
Ian Mahinmi,26.0,IND,Big,139,23,+7.0,50,+0.1,88,-4.0%,38,+10.6,76,-1.0,94,-23.8%,70,-27.0,34,+1.2,92,-9.7%,21,+25.9
Kenyon Martin,34.8,NYK,Big,251,36,+3.3,32,+1.6,51,-0.2%,39,+9.4,37,+0.5,82,-12.7%,13,+43.7,54,-0.1,40,+1.7%,69,-7.8
Kevin Martin,29.7,OKC,Wing,315,45,+1.4,44,+0.7,78,-2.4%,42,+8.3,24,+1.0,97,-25.7%,12,+47.1,58,-0.4,53,-0.0%,73,-14.1
Luc Mbah a Moute,26.1,MIL,Forward,135,24,+6.4,7,+4.3,24,+1.9%,8,+33.7,74,-1.0,23,+10.5%,67,-25.0,3,+5.3,15,+7.0%,1,+81.2
JaVale McGee,24.8,DEN,Big,111,37,+3.2,64,-1.1,11,+3.1%,82,-17.1,72,-0.9,20,+11.5%,64,-15.6,60,-0.4,4,+10.4%,74,-15.7
Andre Miller,36.6,DEN,Combo,153,45,+1.3,3,+5.4,0,+6.4%,8,+34.5,7,+2.4,10,+16.7%,27,+27.8,8,+3.3,42,+1.0%,12,+31.7
Mike Miller,32.7,MIA,Wing,209,60,-2.0,71,-1.5,61,-0.8%,75,-11.7,21,+1.0,68,-9.0%,13,+44.3,89,-2.5,36,+2.9%,92,-37.1
Nazr Mohammed,35.2,CHI,Big,100,74,-6.6,12,+3.3,35,+0.8%,39,+10.0,2,+3.5,4,+22.1%,7,+64.3,69,-0.9,17,+6.7%,76,-17.5
Gary Neal,28.1,SAS,Combo,377,19,+8.5,27,+2.0,58,-0.6%,24,+18.2,27,+0.9,71,-10.0%,24,+29.6,38,+0.8,39,+2.1%,38,+9.7
Joakim Noah,27.7,CHI,Big,408,51,+0.4,74,-1.8,66,-1.3%,50,+1.3,87,-1.6,96,-25.3%,66,-19.4,47,+0.3,83,-6.9%,34,+14.3
Lamar Odom,33.0,LAC,Big,106,50,+0.9,61,-0.7,48,-0.0%,74,-11.4,9,+1.9,51,-1.8%,26,+28.6,88,-2.5,89,-8.1%,87,-25.5
Tony Parker,30.5,SAS,Point,762,29,+4.5,59,-0.7,1,+5.8%,87,-23.6,55,-0.4,2,+28.7%,71,-27.2,56,-0.3,8,+9.0%,83,-23.3
Chandler Parsons,24.0,HOU,Forward,237,96,-16.9,62,-0.8,100,-12.2%,40,+8.9,51,-0.2,63,-7.8%,20,+36.7,68,-0.8,98,-13.8%,59,-3.6
Chris Paul,27.5,LAC,Point,223,3,+17.5,39,+1.1,43,+0.4%,34,+12.2,87,-1.6,19,+12.0%,75,-30.3,10,+2.8,66,-3.5%,9,+33.3
Kendrick Perkins,28.0,OKC,Big,209,57,-1.6,73,-1.7,41,+0.5%,70,-9.1,79,-1.1,17,+13.9%,83,-44.3,59,-0.4,86,-7.6%,42,+7.5
Johan Petro,26.8,ATL,Big,100,67,-4.2,61,-0.7,15,+2.5%,72,-10.0,66,-0.8,6,+20.0%,57,-8.3,55,-0.3,55,-0.5%,64,-7.1
Paul Pierce,35.1,BOS,Wing,255,4,+15.6,0,+7.2,25,+1.6%,0,+53.3,0,+5.5,50,-1.8%,1,+94.7,34,+1.2,29,+3.9%,44,+6.9
Quincy Pondexter,24.6,MEM,Forward,347,54,-0.6,43,+0.8,29,+1.1%,48,+3.8,49,-0.1,16,+13.9%,81,-38.6,27,+1.7,64,-2.5%,32,+16.4
Pablo Prigioni,35.5,NYK,Point,226,78,-8.1,97,-5.1,94,-4.4%,96,-45.1,66,-0.7,1,+28.7%,69,-25.5,95,-3.7,81,-6.2%,97,-49.4
Tayshaun Prince,32.7,MEM,Wing,453,49,+1.0,13,+3.1,55,-0.4%,9,+32.6,29,+0.8,73,-10.4%,11,+52.9,21,+2.2,23,+4.6%,14,+30.7
Zach Randolph,31.3,MEM,Big,553,81,-9.1,47,+0.3,69,-1.5%,32,+13.8,8,+1.9,15,+14.2%,3,+81.0,86,-2.1,68,-3.9%,71,-10.1
Nate Robinson,28.4,CHI,Point,403,29,+5.1,35,+1.3,38,+0.7%,37,+10.7,20,+1.1,37,+3.7%,23,+34.6,48,+0.2,19,+5.4%,50,+3.4
Larry Sanders,23.9,MIL,Big,112,87,-12.8,41,+1.0,90,-4.1%,21,+20.5,65,-0.7,66,-8.3%,76,-34.5,26,+1.7,95,-11.2%,6,+45.5
Thabo Sefolosha,28.5,OKC,Wing,299,9,+12.3,45,+0.6,12,+3.1%,63,-5.6,32,+0.7,7,+20.0%,50,-2.4,50,+0.2,26,+4.2%,62,-5.6
Iman Shumpert,22.4,NYK,Wing,331,63,-3.1,86,-2.5,76,-2.2%,56,-1.1,63,-0.7,36,+4.0%,47,-0.4,81,-1.7,63,-2.1%,56,-1.4
JR Smith,27.1,NYK,Wing,349,43,+1.6,23,+2.4,62,-0.9%,22,+18.8,30,+0.7,85,-16.7%,35,+18.3,37,+0.9,55,-0.5%,37,+10.6
Josh Smith,26.9,ATL,Forward,198,66,-3.9,34,+1.4,66,-1.3%,25,+17.1,67,-0.8,13,+15.4%,41,+4.8,29,+1.4,67,-3.5%,19,+26.4
Tiago Splitter,27.8,SAS,Big,384,73,-6.0,42,+0.9,6,+3.8%,60,-4.0,24,+1.0,30,+7.9%,42,+4.1,51,+0.0,31,+3.8%,71,-8.8
Lance Stephenson,22.2,IND,Wing,670,91,-14.1,76,-1.8,36,+0.8%,66,-7.0,75,-1.0,43,+0.5%,61,-11.2,72,-1.0,32,+3.7%,67,-7.6
Jeff Teague,24.4,ATL,Point,212,15,+9.9,6,+4.5,49,-0.1%,4,+41.6,39,+0.4,70,-9.3%,49,-1.4,8,+3.2,13,+7.8%,18,+28.1
Jason Terry,35.1,BOS,Combo,189,33,+3.6,67,-1.2,98,-5.5%,51,+0.9,35,+0.5,100,-34.8%,22,+35.7,87,-2.4,77,-5.5%,94,-39.7
Klay Thompson,22.7,GSW,Wing,494,97,-18.2,76,-1.8,34,+0.9%,59,-3.9,48,-0.1,40,+0.9%,52,-4.4,76,-1.2,24,+4.4%,39,+8.3
Dwyane Wade,30.8,MIA,Combo,778,28,+5.3,39,+1.1,17,+2.4%,41,+8.6,38,+0.5,24,+9.2%,61,-11.6,41,+0.6,46,+0.7%,33,+14.4
Gerald Wallace,30.3,BKN,Forward,242,41,+1.7,91,-3.7,96,-4.9%,88,-25.1,94,-2.4,87,-17.5%,80,-38.1,77,-1.4,85,-7.2%,72,-13.6
CJ Watson,28.5,BKN,Combo,159,38,+2.9,79,-2.0,44,+0.4%,86,-22.3,53,-0.3,80,-12.5%,45,+1.6,80,-1.7,25,+4.4%,96,-46.9
David West,32.2,IND,Big,687,61,-2.4,56,-0.4,55,-0.5%,55,-1.0,88,-1.8,54,-3.4%,85,-46.4,33,+1.3,66,-3.4%,27,+21.4
Deron Williams,28.4,BKN,Point,291,44,+1.5,81,-2.0,13,+2.7%,97,-45.8,84,-1.4,31,+7.9%,100,-116.7,64,-0.6,60,-1.7%,70,-7.9
Sam Young,27.4,IND,Wing,126,18,+8.7,19,+2.5,82,-3.1%,12,+30.8,23,+1.0,67,-8.9%,19,+37.5,28,+1.6,74,-5.0%,16,+29.3
