Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Matt Bonner,31.6,SAS,Big,156,60,-0.7%,28,+2.6%,80,-2.7%,72,-2.4%,81,-5.1%,11,+2.9%,55,-0.4%,29,+2.5%
Carlos Boozer,29.9,CHI,Big,200,15,+4.2%,28,+2.6%,76,-2.5%,75,-2.7%,86,-5.2%,59,-0.4%,15,+3.0%,27,+2.6%
Chris Bosh,27.6,MIA,Big,438,42,+0.7%,15,+4.2%,73,-2.4%,55,-0.4%,71,-2.8%,85,-2.7%,32,+1.3%,61,-1.4%
Avery Bradley,20.9,BOS,Combo,247,96,-7.4%,33,+1.9%,54,-0.4%,32,+2.3%,35,+1.9%,77,-2.0%,66,-1.8%,80,-3.7%
Elton Brand,32.6,PHI,Big,355,68,-1.4%,83,-3.4%,11,+5.2%,17,+4.3%,7,+9.5%,57,-0.4%,98,-5.7%,89,-6.1%
Corey Brewer,25.7,DEN,Wing,112,44,+0.5%,47,-0.1%,67,-1.5%,77,-3.0%,79,-4.5%,2,+4.6%,50,+0.0%,11,+4.6%
Kobe Bryant,33.2,LAL,Wing,475,20,+3.6%,87,-5.0%,2,+8.4%,24,+3.3%,4,+11.6%,96,-4.6%,73,-2.0%,93,-6.6%
Caron Butler,31.6,LAC,Wing,266,5,+6.8%,43,+0.1%,33,+1.6%,36,+2.1%,24,+3.7%,56,-0.4%,85,-3.4%,81,-3.8%
Andrew Bynum,24.0,LAL,Big,450,52,-0.2%,89,-5.3%,6,+6.0%,26,+2.9%,9,+8.9%,92,-4.0%,42,+0.4%,79,-3.6%
Vince Carter,34.8,DAL,Wing,106,67,-1.4%,3,+8.4%,99,-9.5%,92,-5.7%,99,-15.2%,24,+1.8%,4,+5.0%,3,+6.8%
Mario Chalmers,25.5,MIA,Point,801,61,-0.8%,11,+4.8%,67,-1.5%,82,-3.7%,84,-5.2%,62,-0.7%,36,+1.1%,47,+0.4%
Tyson Chandler,29.1,NYK,Big,166,82,-4.0%,95,-9.5%,35,+1.4%,8,+7.5%,8,+8.9%,9,+3.0%,76,-2.4%,46,+0.6%
Norris Cole,23.0,MIA,Point,142,65,-1.2%,76,-2.2%,75,-2.5%,45,+1.3%,58,-1.2%,11,+2.9%,41,+0.5%,20,+3.4%
Darren Collison,24.2,IND,Point,195,15,+4.2%,17,+4.2%,24,+2.5%,90,-5.4%,73,-3.0%,78,-2.0%,38,+0.7%,60,-1.2%
Nick Collison,31.0,OKC,Big,319,34,+1.5%,76,-2.3%,41,+1.0%,80,-3.3%,67,-2.3%,17,+2.2%,20,+2.4%,11,+4.6%
Mike Conley,24.1,MEM,Point,276,32,+1.8%,8,+5.4%,50,-0.0%,87,-4.8%,80,-4.8%,93,-4.2%,12,+3.6%,54,-0.6%
Glen Davis,25.8,ORL,Big,190,48,+0.2%,15,+4.5%,5,+6.0%,54,+0.0%,15,+6.0%,84,-2.6%,99,-7.9%,98,-10.5%
Luol Deng,26.5,CHI,Wing,227,56,-0.5%,44,+0.0%,91,-4.4%,11,+5.5%,41,+1.0%,38,+0.6%,64,-1.7%,58,-1.0%
Boris Diaw,29.5,SAS,Big,342,89,-5.4%,49,-0.3%,38,+1.3%,12,+5.1%,15,+6.4%,94,-4.3%,68,-1.8%,90,-6.1%
Keyon Dooling,31.5,BOS,Combo,197,69,-1.5%,86,-4.2%,46,+0.4%,44,+1.3%,37,+1.7%,72,-1.4%,9,+4.0%,28,+2.5%
Tim Duncan,35.5,SAS,Big,460,86,-5.0%,69,-1.6%,9,+5.5%,66,-1.7%,22,+3.8%,90,-3.4%,33,+1.2%,67,-2.2%
Kevin Durant,23.1,OKC,Forward,834,40,+0.9%,23,+3.5%,81,-2.7%,39,+1.9%,54,-0.8%,89,-3.3%,40,+0.6%,72,-2.7%
Devin Ebanks,22.0,LAL,Wing,118,76,-2.6%,14,+4.5%,57,-0.5%,56,-0.4%,56,-1.0%,76,-1.6%,70,-1.9%,78,-3.5%
Reggie Evans,31.5,LAC,Big,197,97,-7.7%,54,-0.6%,64,-1.3%,28,+2.7%,38,+1.5%,75,-1.6%,39,+0.7%,56,-0.8%
Kenneth Faried,21.9,DEN,Big,191,67,-1.3%,59,-0.9%,31,+1.7%,13,+4.8%,14,+6.4%,98,-5.4%,53,-0.1%,87,-5.5%
Derrick Favors,20.3,UTA,Big,109,87,-5.0%,20,+3.7%,98,-7.6%,54,-0.1%,93,-7.7%,22,+2.0%,24,+2.0%,13,+4.0%
Landry Fields,23.3,NYK,Wing,105,54,-0.4%,54,-0.7%,33,+1.6%,34,+2.2%,24,+3.8%,67,-1.0%,74,-2.1%,76,-3.1%
Derek Fisher,37.2,OKC,Point,419,41,+0.9%,70,-1.7%,55,-0.5%,85,-4.7%,83,-5.2%,16,+2.2%,7,+4.7%,2,+6.9%
Randy Foye,28.1,LAC,Wing,286,11,+5.1%,71,-1.8%,39,+1.1%,24,+3.0%,20,+4.2%,60,-0.5%,69,-1.9%,69,-2.4%
Danilo Gallinari,23.2,DEN,Forward,219,8,+6.1%,53,-0.6%,80,-2.7%,46,+1.0%,61,-1.7%,73,-1.5%,10,+3.8%,33,+2.3%
Kevin Garnett,35.5,BOS,Big,733,100,-12.0%,93,-7.8%,28,+2.0%,21,+3.5%,17,+5.5%,44,+0.1%,22,+2.2%,33,+2.3%
Marc Gasol,26.8,MEM,Big,260,54,-0.3%,61,-1.0%,65,-1.4%,63,-0.9%,66,-2.3%,8,+3.2%,49,+0.1%,21,+3.2%
Pau Gasol,31.3,LAL,Big,439,31,+1.9%,80,-2.9%,90,-4.2%,15,+4.5%,46,+0.3%,15,+2.2%,44,+0.4%,26,+2.6%
Rudy Gay,25.2,MEM,Forward,279,91,-5.6%,75,-2.2%,37,+1.3%,22,+3.5%,19,+4.8%,40,+0.5%,81,-3.1%,71,-2.6%
Paul George,21.5,IND,Wing,368,28,+2.1%,96,-9.7%,41,+1.1%,7,+7.5%,10,+8.6%,72,-1.5%,17,+2.7%,41,+1.2%
Taj Gibson,26.4,CHI,Big,137,98,-8.0%,29,+2.6%,20,+2.7%,94,-7.6%,80,-4.8%,42,+0.3%,25,+2.0%,34,+2.2%
Manu Ginobili,34.3,SAS,Wing,386,36,+1.4%,62,-1.1%,59,-0.7%,68,-2.1%,69,-2.8%,67,-1.1%,3,+5.0%,15,+3.9%
Danny Granger,28.5,IND,Wing,418,85,-4.9%,68,-1.6%,92,-4.7%,23,+3.4%,59,-1.3%,7,+3.4%,57,-0.5%,23,+2.9%
Danny Green,24.4,SAS,Wing,283,94,-6.7%,30,+2.1%,72,-2.1%,41,+1.6%,50,-0.4%,46,+0.1%,67,-1.8%,66,-1.7%
Blake Griffin,22.6,LAC,Big,391,14,+4.3%,33,+1.8%,19,+3.1%,81,-3.5%,51,-0.4%,37,+0.7%,75,-2.1%,62,-1.4%
Richard Hamilton,33.7,CHI,Wing,170,24,+3.2%,80,-3.0%,89,-4.0%,15,+4.6%,45,+0.6%,37,+0.7%,29,+1.7%,32,+2.4%
Tyler Hansbrough,26.0,IND,Big,152,7,+6.1%,19,+3.8%,22,+2.7%,85,-4.8%,63,-2.1%,80,-2.3%,41,+0.6%,65,-1.7%
James Harden,22.2,OKC,Wing,621,72,-1.7%,41,+0.6%,56,-0.5%,89,-5.3%,89,-5.8%,21,+2.1%,15,+3.0%,9,+5.2%
Al Harrington,31.7,DEN,Big,162,41,+0.7%,42,+0.2%,84,-3.1%,73,-2.6%,87,-5.7%,1,+6.4%,59,-0.9%,7,+5.5%
Devin Harris,28.7,UTA,Point,119,98,-7.9%,100,-12.3%,0,+10.2%,0,+16.3%,0,+26.5%,95,-4.5%,100,-9.8%,100,-14.2%
Udonis Haslem,31.4,MIA,Big,444,29,+2.1%,65,-1.4%,59,-0.8%,50,+0.4%,50,-0.4%,48,+0.0%,28,+1.8%,36,+1.8%
Spencer Hawes,23.5,PHI,Big,328,76,-2.6%,85,-3.7%,26,+2.1%,16,+4.5%,12,+6.7%,43,+0.2%,82,-3.2%,74,-3.0%
Gordon Hayward,21.6,UTA,Wing,122,6,+6.7%,81,-3.1%,17,+3.2%,2,+11.5%,2,+14.7%,99,-6.3%,97,-5.4%,99,-11.7%
Roy Hibbert,24.9,IND,Big,339,79,-3.0%,97,-9.9%,15,+3.9%,11,+6.1%,6,+10.0%,54,-0.3%,47,+0.2%,50,-0.1%
George Hill,25.5,IND,Combo,344,80,-3.7%,51,-0.5%,93,-5.0%,20,+4.1%,55,-0.9%,15,+2.4%,60,-0.9%,38,+1.4%
Jordan Hill,24.3,LAL,Big,210,43,+0.6%,16,+4.2%,63,-1.2%,83,-3.9%,82,-5.1%,35,+0.9%,51,-0.0%,43,+0.9%
Kirk Hinrich,30.8,ATL,Combo,140,46,+0.4%,88,-5.3%,93,-5.2%,7,+7.7%,31,+2.5%,28,+1.2%,31,+1.6%,24,+2.8%
Jrue Holiday,21.4,PHI,Combo,492,22,+3.2%,26,+3.3%,48,+0.2%,71,-2.3%,64,-2.1%,54,-0.3%,61,-0.9%,59,-1.2%
Ryan Hollins,27.1,BOS,Big,146,13,+4.8%,91,-6.3%,24,+2.5%,46,+1.0%,27,+3.5%,66,-1.0%,11,+3.8%,24,+2.8%
Al Horford,25.4,ATL,Big,107,53,-0.2%,18,+3.9%,63,-1.2%,37,+2.0%,44,+0.8%,88,-3.3%,63,-1.4%,85,-4.7%
Serge Ibaka,22.1,OKC,Big,567,64,-1.2%,48,-0.2%,23,+2.5%,25,+2.9%,18,+5.4%,71,-1.4%,88,-3.8%,86,-5.2%
Andre Iguodala,27.8,PHI,Wing,504,85,-4.9%,84,-3.5%,15,+3.6%,18,+4.2%,11,+7.8%,82,-2.5%,67,-1.8%,84,-4.4%
Stephen Jackson,33.6,SAS,Wing,282,18,+3.9%,64,-1.3%,52,-0.2%,88,-5.0%,85,-5.2%,23,+2.0%,8,+4.6%,5,+6.5%
LeBron James,26.8,MIA,Forward,978,24,+3.0%,66,-1.5%,14,+3.9%,53,+0.1%,21,+4.0%,81,-2.4%,54,-0.2%,70,-2.5%
Al Jefferson,26.8,UTA,Big,140,4,+7.1%,99,-12.2%,7,+5.6%,1,+14.8%,1,+20.4%,98,-5.0%,83,-3.2%,96,-8.2%
Joe Johnson,30.3,ATL,Wing,242,84,-4.7%,0,+13.2%,95,-5.4%,67,-1.7%,92,-7.1%,69,-1.2%,94,-4.9%,91,-6.1%
James Jones,31.1,MIA,Wing,149,66,-1.3%,38,+1.2%,89,-4.0%,38,+1.9%,63,-2.1%,20,+2.1%,62,-1.3%,44,+0.9%
DeAndre Jordan,23.3,LAC,Big,245,2,+9.6%,34,+1.7%,30,+1.7%,52,+0.3%,34,+2.1%,47,+0.0%,89,-3.8%,80,-3.8%
Jason Kidd,38.6,DAL,Point,143,81,-4.0%,98,-11.3%,1,+8.8%,5,+8.5%,2,+17.3%,85,-2.8%,84,-3.3%,89,-6.0%
Ty Lawson,24.0,DEN,Point,241,70,-1.6%,24,+3.4%,36,+1.4%,42,+1.5%,28,+2.9%,93,-4.1%,76,-2.2%,92,-6.3%
Kawhi Leonard,20.3,SAS,Forward,376,19,+3.8%,57,-0.9%,40,+1.1%,29,+2.5%,26,+3.6%,65,-1.0%,65,-1.8%,72,-2.8%
Shawn Marion,33.5,DAL,Forward,139,99,-8.7%,92,-6.7%,12,+4.6%,3,+10.1%,3,+14.7%,87,-3.2%,93,-4.8%,95,-8.0%
Kenyon Martin,33.8,LAC,Big,191,90,-5.4%,67,-1.6%,94,-5.2%,41,+1.6%,76,-3.6%,49,+0.0%,2,+5.2%,8,+5.2%
O.J. Mayo,24.0,MEM,Combo,163,10,+5.4%,89,-5.3%,54,-0.4%,33,+2.2%,37,+1.8%,7,+3.4%,48,+0.1%,19,+3.5%
JaVale McGee,23.8,DEN,Big,181,72,-2.0%,79,-2.9%,29,+1.8%,97,-9.4%,93,-7.5%,2,+4.8%,1,+5.6%,0,+10.4%
Andre Miller,35.6,DEN,Combo,199,75,-2.5%,63,-1.3%,79,-2.6%,80,-3.4%,89,-6.0%,0,+7.1%,46,+0.2%,2,+7.3%
Mike Miller,31.7,MIA,Wing,366,35,+1.4%,55,-0.7%,34,+1.5%,47,+1.0%,32,+2.5%,55,-0.4%,63,-1.4%,67,-1.8%
Paul Millsap,26.7,UTA,Big,138,39,+1.1%,98,-11.5%,20,+2.9%,10,+6.3%,7,+9.2%,83,-2.6%,6,+4.9%,30,+2.4%
Gary Neal,27.1,SAS,Combo,204,3,+7.1%,60,-0.9%,60,-0.8%,70,-2.2%,72,-3.0%,6,+3.6%,46,+0.4%,14,+3.9%
Jameer Nelson,29.7,ORL,Point,181,20,+3.7%,12,+4.8%,3,+7.1%,98,-12.9%,88,-5.8%,26,+1.6%,58,-0.7%,41,+0.9%
Dirk Nowitzki,33.4,DAL,Big,153,0,+14.5%,93,-8.0%,43,+0.8%,37,+1.9%,28,+2.8%,10,+3.0%,21,+2.3%,7,+5.3%
Tony Parker,29.5,SAS,Point,504,93,-6.3%,36,+1.6%,18,+3.2%,61,-0.9%,33,+2.4%,79,-2.0%,71,-2.0%,82,-3.9%
Chris Paul,26.5,LAC,Point,421,25,+2.8%,78,-2.4%,10,+5.4%,60,-0.8%,20,+4.7%,19,+2.2%,91,-4.4%,68,-2.2%
Kendrick Perkins,27.0,OKC,Big,515,80,-3.0%,24,+3.4%,82,-2.9%,9,+6.5%,25,+3.6%,74,-1.5%,98,-5.5%,93,-7.0%
Paul Pierce,34.1,BOS,Forward,775,27,+2.3%,63,-1.3%,66,-1.4%,33,+2.3%,43,+0.9%,58,-0.4%,37,+0.8%,46,+0.4%
Mickael Pietrus,29.7,BOS,Wing,392,59,-0.6%,58,-0.9%,47,+0.3%,59,-0.7%,49,-0.3%,46,+0.0%,34,+1.2%,40,+1.2%
Quincy Pondexter,23.6,MEM,Wing,113,28,+2.2%,27,+3.2%,69,-1.7%,59,-0.7%,68,-2.3%,91,-3.4%,19,+2.5%,57,-0.9%
Zach Randolph,30.3,MEM,Big,247,49,+0.2%,5,+7.6%,37,+1.4%,50,+0.5%,36,+1.9%,97,-4.9%,92,-4.6%,98,-9.4%
JJ Redick,27.4,ORL,Wing,121,71,-1.6%,74,-2.0%,97,-6.9%,14,+4.7%,65,-2.3%,33,+1.0%,14,+3.3%,12,+4.3%
Jason Richardson,30.8,ORL,Wing,148,26,+2.5%,77,-2.3%,8,+5.5%,67,-1.7%,23,+3.8%,68,-1.1%,54,-0.4%,63,-1.5%
Rajon Rondo,25.7,BOS,Point,805,7,+6.2%,21,+3.6%,77,-2.6%,58,-0.5%,74,-3.1%,5,+3.6%,90,-4.1%,53,-0.5%
Thabo Sefolosha,27.5,OKC,Wing,443,33,+1.6%,56,-0.8%,68,-1.5%,31,+2.4%,42,+0.9%,61,-0.5%,43,+0.4%,50,-0.1%
Ramon Sessions,25.6,LAL,Combo,375,38,+1.2%,41,+0.6%,62,-1.1%,20,+3.7%,29,+2.7%,70,-1.3%,72,-2.0%,77,-3.3%
JR Smith,26.1,NYK,Wing,169,57,-0.5%,11,+5.0%,13,+4.5%,99,-18.5%,98,-14.0%,3,+4.1%,5,+5.0%,1,+9.1%
Josh Smith,25.9,ATL,Big,194,50,+0.1%,85,-4.2%,45,+0.4%,35,+2.2%,30,+2.6%,89,-3.3%,7,+4.9%,37,+1.6%
Marreese Speights,24.2,MEM,Big,100,83,-4.1%,45,-0.1%,85,-3.2%,57,-0.5%,76,-3.7%,31,+1.1%,18,+2.6%,17,+3.7%
Tiago Splitter,26.8,SAS,Big,166,12,+4.9%,50,-0.5%,85,-3.2%,19,+4.1%,41,+1.0%,4,+4.1%,93,-4.6%,54,-0.5%
Greg Stiemsma,26.1,BOS,Big,141,2,+7.3%,22,+3.5%,72,-2.0%,43,+1.5%,52,-0.5%,50,-0.0%,80,-3.0%,75,-3.1%
Amar'e Stoudemire,29.0,NYK,Big,139,9,+5.9%,6,+7.5%,58,-0.6%,49,+0.6%,46,+0.0%,80,-2.1%,96,-5.3%,94,-7.5%
Jeff Teague,23.4,ATL,Point,224,63,-1.0%,2,+10.6%,96,-6.8%,78,-3.1%,97,-9.9%,76,-1.7%,37,+1.0%,55,-0.7%
Jason Terry,34.1,DAL,Wing,138,78,-2.8%,1,+13.1%,28,+1.9%,100,-18.7%,100,-16.8%,25,+1.7%,24,+2.0%,18,+3.7%
Ronny Turiaf,28.8,MIA,Big,106,89,-5.3%,73,-2.0%,21,+2.7%,65,-1.6%,40,+1.1%,36,+0.9%,50,+0.0%,42,+0.9%
Hedo Turkoglu,32.6,ORL,Wing,162,11,+4.9%,52,-0.6%,42,+0.9%,74,-2.6%,62,-1.8%,28,+1.2%,35,+1.2%,31,+2.4%
Evan Turner,23.0,PHI,Wing,443,37,+1.4%,39,+1.1%,50,+0.1%,63,-0.9%,54,-0.8%,18,+2.2%,78,-2.4%,51,-0.3%
Dwyane Wade,29.8,MIA,Wing,898,73,-2.4%,40,+0.8%,32,+1.6%,91,-5.5%,77,-3.9%,30,+1.2%,27,+1.9%,22,+3.1%
CJ Watson,27.5,CHI,Point,164,17,+4.0%,90,-5.9%,61,-0.8%,48,+0.6%,48,-0.2%,33,+1.0%,2,+5.0%,6,+6.0%
David West,31.2,IND,Big,415,92,-5.8%,46,-0.1%,98,-7.8%,4,+8.9%,39,+1.2%,14,+2.4%,86,-3.5%,59,-1.1%
Russell Westbrook,23.0,OKC,Point,765,50,+0.1%,20,+3.8%,78,-2.6%,51,+0.3%,67,-2.3%,86,-3.1%,30,+1.6%,63,-1.5%
Lou Williams,25.0,PHI,Point,354,74,-2.4%,59,-0.9%,70,-1.8%,64,-1.1%,72,-2.8%,50,-0.0%,11,+3.8%,16,+3.8%
Marvin Williams,25.4,ATL,Forward,138,37,+1.4%,7,+5.6%,7,+5.7%,93,-5.7%,47,-0.0%,59,-0.5%,95,-5.1%,88,-5.6%
Mo Williams,28.9,LAC,Combo,225,95,-6.8%,50,-0.5%,44,+0.6%,69,-2.1%,59,-1.5%,64,-1.0%,16,+3.0%,35,+2.0%
Metta World Peace,32.0,LAL,Wing,233,45,+0.5%,94,-9.3%,46,+0.4%,6,+8.1%,11,+8.5%,41,+0.5%,45,+0.4%,45,+0.8%
Nick Young,26.4,LAC,Wing,196,93,-6.6%,35,+1.7%,76,-2.5%,62,-0.9%,75,-3.4%,53,-0.2%,26,+2.0%,37,+1.7%
Thaddeus Young,23.4,PHI,Big,275,47,+0.2%,25,+3.3%,87,-3.5%,72,-2.6%,90,-6.1%,63,-0.7%,13,+3.5%,25,+2.7%
