Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Jaylen Brown,27.0,BOS,Wing,2339,15,-5.8,16,-1.7,74,+1.1%,10,-15.0,27,-0.5,99,+14.9%,18,-15.2,19,-1.1,77,+2.1%,15,-15.1
Reggie Bullock,32.6,HOU,Wing,334,19,-4.9,18,-1.6,33,-0.9%,16,-12.0,48,-0.1,3,-13.2%,58,+2.7,11,-1.5,71,+1.6%,9,-19.7
Alec Burks,32.3,DET,Wing,894,78,+3.2,22,-1.3,2,-4.0%,40,-2.7,23,-0.6,31,-2.6%,19,-14.9,29,-0.6,1,-9.7%,59,+2.4
Alec Burks,32.3,NYK,Wing,304,3,-13.1,0,-5.7,1,-4.3%,0,-50.3,3,-2.1,10,-9.1%,3,-43.0,1,-3.7,8,-5.9%,0,-57.2
Jimmy Butler,34.1,MIA,Forward,2042,94,+7.0,98,+2.8,56,+0.1%,96,+17.4,99,+2.3,64,+2.1%,98,+38.4,72,+0.6,37,-1.4%,70,+6.4
Kentavious Caldwell-Pope,30.7,DEN,Wing,2400,100,+13.4,71,+0.7,91,+2.1%,70,+5.3,76,+0.5,59,+1.6%,68,+7.4,66,+0.4,88,+4.1%,73,+7.1
Clint Capela,29.5,ATL,Big,1882,41,-1.5,32,-0.7,94,+2.6%,22,-8.8,17,-0.8,60,+1.7%,12,-19.4,60,+0.2,95,+5.7%,54,+0.8
Jordan Clarkson,31.4,UTA,Wing,1672,52,-0.1,11,-2.1,21,-1.5%,11,-14.0,27,-0.5,54,+0.7%,40,-4.8,10,-1.6,26,-2.6%,10,-19.4
Mike Conley,36.1,MIN,Point,2193,30,-2.8,71,+0.7,17,-1.7%,83,+9.7,59,+0.2,27,-3.3%,69,+7.8,75,+0.7,40,-1.1%,88,+14.1
Pat Connaughton,30.8,MIL,Wing,1638,42,-1.4,53,+0.0,25,-1.2%,59,+1.6,44,-0.1,19,-5.4%,55,+1.3,53,+0.1,24,-2.7%,55,+1.1
Robert Covington,32.9,PHI,Big,395,47,-0.7,23,-1.1,48,-0.3%,20,-9.8,14,-1.0,17,-5.7%,6,-29.6,50,-0.1,25,-2.7%,62,+3.5
Jae Crowder,33.3,MIL,Forward,1142,15,-6.1,15,-1.7,64,+0.5%,17,-11.0,20,-0.7,42,-1.2%,11,-19.9,17,-1.1,69,+1.5%,28,-7.9
Seth Curry,33.2,DAL,Wing,423,27,-3.2,89,+1.6,37,-0.7%,87,+11.8,98,+1.8,52,+0.4%,94,+26.1,38,-0.4,3,-8.1%,49,-0.7
Seth Curry,33.2,CHA,Wing,158,45,-1.1,26,-1.0,7,-2.6%,17,-11.0,21,-0.7,76,+4.2%,18,-15.1,35,-0.5,2,-8.9%,22,-11.3
Stephen Curry,35.6,GSW,Point,2419,83,+4.1,21,-1.3,65,+0.6%,20,-10.0,62,+0.2,70,+3.0%,72,+9.0,14,-1.3,89,+4.2%,16,-15.0
Anthony Davis,30.6,LAL,Big,2699,72,+2.3,24,-1.1,65,+0.6%,23,-8.5,52,-0.0,38,-1.7%,48,-1.4,23,-0.8,51,-0.3%,25,-8.9
DeMar DeRozan,34.2,CHI,Forward,2987,70,+2.1,30,-0.8,4,-3.2%,47,-1.1,8,-1.2,20,-5.1%,19,-14.6,61,+0.3,10,-5.3%,73,+7.0
Spencer Dinwiddie,30.6,BKN,Point,1471,70,+2.1,9,-2.2,6,-2.7%,14,-12.7,15,-1.0,4,-12.5%,42,-4.4,14,-1.3,47,-0.6%,20,-12.6
Spencer Dinwiddie,30.6,LAL,Combo,671,99,+11.8,29,-0.9,8,-2.5%,28,-6.4,36,-0.3,47,-0.4%,55,+1.6,54,+0.1,7,-6.2%,43,-3.1
Andre Drummond,30.2,CHI,Big,1343,75,+2.9,57,+0.2,64,+0.5%,47,-1.1,58,+0.1,84,+6.2%,29,-9.7,58,+0.2,51,-0.3%,65,+4.6
Kris Dunn,29.6,UTA,Combo,1190,92,+6.3,90,+1.8,89,+2.0%,86,+11.1,76,+0.5,95,+10.5%,48,-1.5,93,+1.5,70,+1.5%,91,+16.6
Kevin Durant,35.1,PHX,Big,2789,80,+3.6,88,+1.6,83,+1.5%,91,+13.3,85,+0.9,69,+2.9%,91,+22.9,76,+0.7,83,+3.1%,80,+9.7
Joel Embiid,29.6,PHI,Big,1309,90,+5.9,36,-0.5,80,+1.4%,42,-2.5,37,-0.3,64,+2.0%,38,-5.4,42,-0.3,74,+1.8%,50,-0.4
Dante Exum,28.3,DAL,Wing,1067,97,+8.3,92,+2.0,44,-0.4%,92,+13.6,29,-0.5,32,-2.6%,39,-5.2,99,+2.4,44,-0.8%,97,+23.6
Dorian Finney-Smith,30.5,BKN,Big,1926,46,-1.0,10,-2.1,36,-0.7%,8,-16.5,18,-0.8,12,-8.0%,26,-11.2,12,-1.5,47,-0.6%,9,-19.7
Evan Fournier,31.0,DET,Wing,535,15,-6.2,72,+0.8,13,-2.1%,85,+10.7,94,+1.3,22,-4.6%,92,+23.0,38,-0.4,3,-8.5%,53,+0.5
Danilo Gallinari,35.2,WAS,Big,385,36,-1.9,7,-2.5,0,-5.8%,29,-6.1,8,-1.2,1,-22.6%,59,+3.0,24,-0.8,3,-8.9%,37,-4.7
Danilo Gallinari,35.2,MIL,Forward,135,3,-13.3,13,-1.9,24,-1.3%,29,-6.4,93,+1.2,19,-5.4%,96,+31.4,1,-3.8,20,-3.2%,1,-48.7
Paul George,33.5,LAC,Forward,2499,94,+7.0,35,-0.6,40,-0.6%,38,-3.2,49,-0.1,7,-11.0%,50,-0.2,37,-0.4,31,-2.0%,42,-3.4
Taj Gibson,38.4,NYK,Big,157,2,-16.5,1,-5.0,34,-0.8%,1,-36.6,52,+0.0,71,+3.1%,57,+2.4,0,-5.8,23,-2.9%,0,-58.1
Rudy Gobert,31.3,MIN,Big,2592,57,+0.4,71,+0.7,22,-1.4%,78,+7.9,56,+0.1,50,+0.1%,62,+4.7,82,+0.9,14,-4.4%,90,+15.1
Aaron Gordon,28.1,DEN,Big,2296,91,+6.0,28,-0.9,78,+1.2%,26,-7.0,19,-0.7,67,+2.6%,13,-19.1,50,-0.0,77,+2.3%,52,+0.2
Eric Gordon,34.9,PHX,Wing,1879,50,-0.3,54,+0.1,68,+0.8%,55,+0.6,34,-0.3,76,+4.1%,41,-4.7,75,+0.7,58,+0.4%,71,+6.4
Jerami Grant,29.6,POR,Forward,1829,64,+1.5,46,-0.2,18,-1.6%,58,+1.4,25,-0.5,55,+0.9%,27,-10.4,67,+0.4,20,-3.3%,77,+9.0
Draymond Green,33.7,GSW,Big,1489,57,+0.5,23,-1.2,86,+1.7%,16,-11.7,50,-0.0,70,+3.0%,42,-4.5,20,-0.9,78,+2.3%,19,-12.9
Jeff Green,37.2,HOU,Big,1289,29,-3.0,26,-0.9,34,-0.8%,23,-8.3,66,+0.3,65,+2.2%,66,+6.7,12,-1.5,49,-0.5%,7,-21.7
Tim Hardaway Jr.,31.6,DAL,Wing,2107,55,+0.3,58,+0.3,30,-1.0%,54,+0.5,23,-0.6,41,-1.5%,17,-16.3,81,+0.9,62,+0.8%,81,+9.9
James Harden,34.2,LAC,Combo,2464,95,+7.2,93,+2.1,31,-1.0%,94,+14.6,88,+1.0,12,-8.1%,93,+24.3,89,+1.2,35,-1.6%,83,+10.9
Gary Harris,29.1,ORL,Wing,1292,75,+2.9,47,-0.1,24,-1.3%,42,-2.4,50,-0.0,20,-5.1%,47,-2.1,44,-0.2,26,-2.5%,37,-4.5
Joe Harris,32.2,DET,Forward,163,36,-1.9,5,-3.0,19,-1.6%,3,-24.8,22,-0.6,13,-7.9%,16,-17.0,6,-2.1,50,-0.5%,5,-25.3
Tobias Harris,31.3,PHI,Forward,2359,76,+3.0,56,+0.2,63,+0.4%,55,+0.6,19,-0.7,83,+6.0%,23,-12.3,87,+1.2,49,-0.5%,85,+12.3
Gordon Hayward,33.6,CHA,Wing,797,85,+4.8,72,+0.8,93,+2.4%,57,+1.2,47,-0.1,46,-0.4%,32,-8.4,83,+1.0,94,+5.1%,74,+7.4
Gordon Hayward,33.6,OKC,Forward,419,21,-4.6,15,-1.8,63,+0.5%,15,-12.4,73,+0.5,88,+7.6%,79,+12.4,4,-2.5,72,+1.7%,5,-26.0
Buddy Hield,30.9,IND,Wing,1328,84,+4.3,88,+1.5,44,-0.4%,78,+7.7,52,-0.0,35,-2.2%,64,+5.9,95,+1.6,83,+3.1%,85,+12.4
Buddy Hield,30.9,PHI,Wing,811,21,-4.4,16,-1.7,32,-0.9%,14,-12.6,9,-1.1,33,-2.5%,14,-17.9,28,-0.7,40,-1.1%,23,-10.6
Jrue Holiday,33.4,BOS,Combo,2255,25,-3.4,59,+0.3,76,+1.1%,55,+0.6,66,+0.3,57,+1.2%,81,+13.9,48,-0.1,84,+3.3%,31,-6.2
Justin Holiday,34.6,DEN,Combo,785,43,-1.3,25,-1.0,20,-1.5%,22,-8.8,10,-1.1,54,+0.8%,7,-29.5,48,-0.1,7,-6.3%,49,-1.0
Richaun Holmes,30.0,DAL,Big,164,6,-9.4,80,+1.1,60,+0.3%,55,+0.5,47,-0.1,95,+10.5%,45,-2.8,87,+1.1,60,+0.5%,53,+0.6
Richaun Holmes,30.0,WAS,Big,317,80,+3.5,61,+0.4,83,+1.6%,53,+0.3,92,+1.2,66,+2.4%,91,+22.1,34,-0.5,86,+3.6%,29,-7.1
Al Horford,37.4,BOS,Big,1735,50,-0.2,49,-0.0,6,-2.7%,71,+5.7,78,+0.6,8,-10.7%,93,+24.2,25,-0.8,16,-3.8%,34,-5.5
Danuel House,30.4,PHI,Wing,450,14,-6.4,31,-0.7,38,-0.6%,41,-2.5,77,+0.6,46,-0.6%,77,+11.2,13,-1.3,13,-4.4%,17,-14.1
Joe Ingles,36.1,ORL,Wing,1151,97,+8.4,38,-0.5,11,-2.3%,36,-4.1,14,-1.0,7,-11.1%,14,-18.5,67,+0.4,28,-2.2%,63,+3.6
Brandon Ingram,26.2,NOP,Wing,2095,71,+2.3,66,+0.6,32,-0.9%,65,+3.5,29,-0.4,50,+0.0%,36,-6.1,84,+1.0,44,-0.8%,81,+10.3
Kyrie Irving,31.6,DAL,Combo,2027,91,+6.2,45,-0.2,92,+2.2%,30,-5.6,84,+0.8,65,+2.3%,86,+17.4,18,-1.1,90,+4.4%,13,-16.9
Reggie Jackson,33.5,DEN,Combo,1785,11,-7.5,78,+1.1,26,-1.1%,67,+4.3,78,+0.6,44,-0.8%,81,+14.1,65,+0.4,36,-1.6%,48,-1.2
LeBron James,38.8,LAL,Forward,2501,77,+3.1,56,+0.2,99,+4.1%,56,+0.7,69,+0.4,80,+4.8%,68,+7.4,36,-0.5,99,+9.5%,40,-3.9
Nikola Jokic,28.7,DEN,Big,2736,100,+18.9,68,+0.6,90,+2.0%,69,+4.8,47,-0.1,45,-0.7%,40,-5.1,82,+0.9,82,+2.8%,86,+12.7
Damian Jones,28.3,CLE,Big,181,0,-18.1,19,-1.5,25,-1.2%,26,-7.0,16,-0.9,6,-11.4%,47,-2.5,38,-0.4,86,+3.6%,42,-3.5
Tyus Jones,27.5,WAS,Point,1932,63,+1.2,79,+1.1,93,+2.3%,67,+4.4,65,+0.3,92,+9.5%,57,+2.2,80,+0.9,99,+9.1%,71,+6.5
Derrick Jones Jr.,26.7,DAL,Forward,1769,19,-4.8,17,-1.6,49,-0.2%,16,-11.3,76,+0.5,49,-0.1%,77,+11.0,6,-2.2,38,-1.3%,7,-22.5
DeAndre Jordan,35.3,DEN,Big,380,2,-14.6,36,-0.5,1,-4.4%,46,-1.2,46,-0.1,37,-1.8%,54,+1.1,31,-0.6,5,-6.7%,38,-4.4
Cory Joseph,32.2,GSW,Combo,262,73,+2.5,97,+2.7,32,-0.9%,99,+25.9,98,+1.9,41,-1.5%,100,+47.5,84,+1.0,38,-1.3%,94,+18.5
Zach LaVine,28.6,CHI,Wing,871,20,-4.7,63,+0.5,61,+0.4%,70,+5.1,78,+0.6,74,+3.8%,82,+15.3,45,-0.2,71,+1.6%,49,-1.0
Caris LeVert,29.2,CLE,Wing,1923,72,+2.4,53,+0.0,33,-0.8%,57,+1.3,56,+0.1,72,+3.3%,58,+2.4,42,-0.3,42,-1.0%,46,-1.7
Alex Len,30.4,SAC,Big,403,66,+1.7,97,+2.8,94,+2.5%,95,+16.4,71,+0.4,55,+0.9%,75,+10.1,96,+1.9,85,+3.4%,92,+17.6
Kawhi Leonard,32.3,LAC,Big,2329,78,+3.2,44,-0.2,59,+0.3%,42,-2.4,91,+1.1,5,-12.3%,90,+20.2,11,-1.5,39,-1.1%,12,-17.1
Damian Lillard,33.3,MIL,Point,2578,91,+6.3,78,+1.0,79,+1.3%,80,+8.7,43,-0.2,49,-0.1%,47,-2.5,90,+1.3,82,+2.8%,91,+16.5
Kevon Looney,27.7,GSW,Big,1182,52,-0.1,17,-1.6,23,-1.3%,12,-13.4,26,-0.5,25,-3.6%,24,-11.7,21,-0.9,32,-1.9%,22,-10.9
Brook Lopez,35.6,MIL,Big,2399,32,-2.3,16,-1.7,28,-1.1%,25,-7.6,30,-0.4,28,-3.2%,45,-3.2,21,-0.9,40,-1.1%,31,-6.2
Kevin Love,35.1,MIA,Big,922,88,+5.2,84,+1.3,88,+1.8%,86,+11.0,95,+1.4,93,+9.9%,96,+33.1,43,-0.2,94,+5.4%,54,+0.8
Kyle Lowry,37.6,MIA,Point,1034,37,-1.8,50,-0.0,75,+1.1%,39,-3.1,91,+1.1,78,+4.5%,90,+21.7,22,-0.9,68,+1.4%,18,-13.7
Kyle Lowry,37.6,PHI,Combo,650,35,-2.0,87,+1.5,50,-0.2%,90,+12.8,80,+0.7,87,+7.3%,85,+16.9,86,+1.1,62,+0.8%,91,+15.7
Trey Lyles,28.0,SAC,Big,1146,87,+5.2,19,-1.5,54,+0.0%,26,-7.1,12,-1.0,47,-0.3%,13,-18.7,24,-0.8,81,+2.8%,32,-6.0
Wesley Matthews,37.0,ATL,Forward,395,14,-6.4,17,-1.6,70,+0.9%,16,-11.8,16,-0.9,41,-1.4%,14,-18.2,32,-0.5,81,+2.7%,31,-6.2
CJ McCollum,32.1,NOP,Combo,2156,53,+0.0,59,+0.3,69,+0.8%,64,+3.2,69,+0.4,68,+2.8%,66,+6.9,43,-0.2,83,+3.2%,53,+0.7
TJ McConnell,31.6,IND,Point,1221,54,+0.2,26,-1.0,34,-0.8%,20,-9.8,35,-0.3,61,+1.7%,19,-15.0,40,-0.3,42,-0.9%,30,-7.1
Doug McDermott,31.8,SAS,Forward,685,62,+1.1,42,-0.3,72,+1.0%,60,+1.8,28,-0.5,64,+2.1%,29,-9.6,57,+0.2,92,+4.8%,72,+6.7
Doug McDermott,31.8,IND,Wing,178,94,+7.1,30,-0.8,3,-3.3%,19,-10.1,28,-0.5,15,-6.8%,31,-8.6,30,-0.6,75,+2.0%,11,-18.1
JaVale McGee,35.8,SAC,Big,296,28,-3.2,3,-3.5,2,-3.8%,2,-31.0,5,-1.6,11,-8.4%,1,-48.2,3,-2.8,8,-5.8%,2,-35.4
Khris Middleton,32.2,MIL,Wing,1486,52,-0.1,33,-0.7,38,-0.6%,30,-5.7,46,-0.1,78,+4.6%,55,+1.3,40,-0.3,46,-0.7%,30,-6.9
Patty Mills,35.2,ATL,Combo,187,7,-8.9,45,-0.2,35,-0.7%,31,-5.6,39,-0.2,75,+4.0%,28,-10.3,43,-0.2,27,-2.4%,32,-6.2
Patty Mills,35.2,MIA,Combo,199,87,+5.0,100,+3.8,95,+2.6%,99,+23.6,100,+2.8,89,+7.9%,87,+18.5,83,+1.0,45,-0.7%,88,+14.3
Marcus Morris,34.2,PHI,Forward,621,17,-5.3,2,-3.9,1,-4.8%,4,-22.1,43,-0.1,9,-9.7%,67,+7.1,1,-3.6,2,-9.3%,1,-42.0
Marcus Morris,34.2,CLE,Big,169,4,-12.2,7,-2.6,5,-2.8%,7,-17.4,47,-0.1,99,+17.9%,49,-0.9,6,-2.1,4,-8.1%,3,-31.5
Markieff Morris,34.2,DAL,Big,164,1,-17.4,2,-4.3,62,+0.4%,3,-28.1,2,-2.3,2,-15.3%,1,-57.4,6,-2.2,95,+5.9%,7,-21.8
Dejounte Murray,27.1,ATL,Combo,2781,60,+0.8,39,-0.4,77,+1.2%,27,-6.8,29,-0.4,80,+4.8%,21,-13.7,55,+0.1,92,+4.6%,47,-1.5
Jamal Murray,26.7,DEN,Point,1858,93,+6.8,82,+1.2,57,+0.2%,88,+12.3,51,-0.0,41,-1.5%,53,+1.0,92,+1.4,72,+1.7%,94,+19.5
Mike Muscala,32.3,WAS,Big,318,5,-10.8,3,-3.6,16,-1.7%,5,-20.7,9,-1.1,38,-1.7%,16,-16.5,2,-2.9,11,-5.1%,3,-29.5
Mike Muscala,32.3,DET,Big,165,99,+10.6,56,+0.2,36,-0.7%,85,+10.4,84,+0.9,96,+11.6%,97,+36.9,29,-0.6,24,-2.8%,55,+1.0
Larry Nance Jr.,30.8,NOP,Big,1204,24,-3.7,24,-1.1,53,-0.0%,25,-7.5,13,-1.0,18,-5.7%,13,-18.5,57,+0.2,50,-0.4%,58,+1.7
Georges Niang,30.4,CLE,Forward,1759,77,+3.1,14,-1.8,12,-2.2%,21,-9.3,8,-1.2,54,+0.7%,13,-18.9,32,-0.6,23,-2.8%,41,-3.5
Jusuf Nurkic,29.2,PHX,Big,2076,92,+6.6,95,+2.2,71,+0.9%,96,+17.3,91,+1.1,72,+3.2%,94,+26.4,80,+0.9,54,+0.0%,81,+10.3
Kelly Olynyk,32.5,UTA,Big,1004,47,-0.9,12,-2.0,28,-1.1%,7,-17.2,51,-0.0,3,-13.1%,41,-4.6,9,-1.8,43,-0.9%,8,-21.6
Kelly Olynyk,32.5,TOR,Big,739,86,+4.9,19,-1.5,56,+0.1%,18,-10.8,50,-0.0,77,+4.3%,37,-6.0,15,-1.3,79,+2.4%,22,-11.1
Kelly Oubre,27.9,PHI,Forward,2030,27,-3.2,71,+0.7,75,+1.1%,57,+1.2,80,+0.6,83,+6.1%,74,+9.9,55,+0.1,69,+1.5%,39,-4.1
Chris Paul,38.5,GSW,Combo,1529,35,-1.9,58,+0.2,26,-1.1%,69,+5.0,33,-0.3,12,-8.2%,37,-5.8,67,+0.4,19,-3.3%,73,+6.9
Cameron Payne,29.2,MIL,Combo,666,28,-3.1,10,-2.1,26,-1.2%,11,-13.7,48,-0.1,21,-4.7%,38,-5.6,7,-2.0,23,-2.8%,14,-16.4
Cameron Payne,29.2,PHI,Combo,574,49,-0.5,19,-1.5,23,-1.3%,28,-6.4,6,-1.5,9,-9.3%,12,-19.8,53,+0.1,51,-0.3%,65,+4.4
Mason Plumlee,33.7,LAC,Big,627,48,-0.6,29,-0.8,70,+0.9%,27,-6.7,28,-0.5,99,+14.8%,20,-14.5,36,-0.4,62,+0.8%,38,-4.4
Jakob Poeltl,28.0,TOR,Big,1319,80,+3.6,95,+2.3,65,+0.6%,95,+16.1,82,+0.7,25,-3.6%,85,+17.1,95,+1.7,52,-0.2%,92,+17.3
Otto Porter,30.4,TOR,Forward,165,47,-0.8,6,-2.7,90,+2.0%,12,-13.4,2,-2.2,58,+1.3%,2,-47.2,19,-1.0,21,-3.0%,39,-4.0
Bobby Portis,28.7,MIL,Big,1984,51,-0.2,70,+0.7,31,-0.9%,66,+4.0,64,+0.3,37,-1.9%,56,+1.7,61,+0.3,31,-2.0%,60,+2.9
Kristaps Porzingis,28.2,BOS,Big,1689,38,-1.8,37,-0.5,76,+1.1%,39,-3.0,19,-0.7,95,+10.3%,31,-8.6,58,+0.2,77,+2.2%,52,+0.1
Dwight Powell,32.3,DAL,Big,781,48,-0.6,22,-1.3,29,-1.0%,25,-7.4,45,-0.1,40,-1.6%,46,-2.5,19,-1.1,28,-2.2%,23,-10.6
Norman Powell,30.4,LAC,Wing,1956,77,+3.1,52,+0.0,71,+0.9%,52,+0.3,34,-0.3,77,+4.2%,39,-5.3,72,+0.6,84,+3.3%,74,+7.3
Taurean Prince,29.6,LAL,Wing,2092,31,-2.7,37,-0.5,47,-0.3%,35,-4.4,12,-1.0,27,-3.3%,11,-20.2,69,+0.5,67,+1.3%,63,+3.6
Julius Randle,28.9,NYK,Forward,1625,90,+5.8,47,-0.2,42,-0.4%,40,-2.7,43,-0.2,6,-11.2%,63,+5.0,49,-0.1,73,+1.7%,33,-5.8
Josh Richardson,30.1,MIA,Combo,1080,20,-4.7,27,-0.9,62,+0.4%,37,-3.4,14,-1.0,48,-0.2%,16,-17.3,52,+0.1,89,+4.1%,66,+4.8
Derrick Rose,35.1,MEM,Point,399,37,-1.8,21,-1.3,90,+2.1%,24,-7.9,3,-2.1,26,-3.4%,4,-40.3,73,+0.6,98,+7.1%,66,+4.9
Terry Rozier,29.6,CHA,Combo,1064,64,+1.5,13,-2.0,51,-0.1%,11,-13.6,55,+0.1,87,+7.3%,71,+8.5,8,-1.9,82,+2.9%,6,-23.1
Terry Rozier,29.6,MIA,Point,974,18,-5.0,92,+2.0,36,-0.7%,97,+19.3,54,+0.0,74,+3.8%,46,-2.7,98,+2.2,21,-3.1%,99,+31.7
D'Angelo Russell,27.7,LAL,Point,2478,81,+3.8,90,+1.8,93,+2.4%,84,+10.3,70,+0.4,91,+9.2%,57,+2.1,79,+0.9,94,+5.2%,81,+10.1
Domantas Sabonis,27.5,SAC,Big,2922,63,+1.3,85,+1.4,64,+0.6%,81,+9.2,88,+1.0,57,+1.2%,91,+22.5,82,+0.9,52,-0.2%,75,+7.9
Dario Saric,29.6,GSW,Big,1075,31,-2.6,78,+1.0,44,-0.4%,80,+8.6,69,+0.4,50,+0.2%,74,+9.8,69,+0.5,44,-0.8%,68,+5.7
Dennis Schroder,30.1,TOR,Point,1570,85,+4.7,54,+0.1,11,-2.2%,75,+6.6,40,-0.2,39,-1.7%,80,+13.9,71,+0.5,5,-6.9%,72,+6.6
Dennis Schroder,30.1,BKN,Point,923,65,+1.6,92,+2.0,31,-1.0%,95,+16.1,81,+0.7,20,-5.1%,91,+22.3,89,+1.2,39,-1.2%,86,+12.8
Pascal Siakam,29.6,TOR,Big,1366,88,+5.2,96,+2.6,34,-0.8%,93,+14.4,75,+0.5,63,+1.9%,75,+10.3,98,+2.1,49,-0.5%,94,+19.0
Pascal Siakam,29.6,IND,Forward,1302,53,-0.0,73,+0.8,77,+1.2%,79,+7.9,36,-0.3,60,+1.7%,56,+1.6,71,+0.5,85,+3.5%,84,+11.3
Ben Simmons,27.3,BKN,Point,358,29,-3.0,96,+2.5,100,+5.6%,90,+12.7,92,+1.1,63,+1.9%,94,+26.2,94,+1.6,100,+14.7%,86,+13.0
Marcus Smart,29.7,MEM,Combo,604,74,+2.7,67,+0.6,95,+2.7%,61,+2.6,70,+0.4,61,+1.7%,79,+13.1,53,+0.1,87,+3.8%,42,-3.3
Ish Smith,35.3,CHA,Combo,724,12,-7.2,59,+0.3,27,-1.1%,62,+2.8,56,+0.1,23,-3.9%,71,+8.8,56,+0.1,50,-0.4%,55,+1.0
Garrett Temple,37.5,TOR,Combo,208,3,-12.9,5,-3.0,3,-3.5%,5,-20.8,4,-2.0,19,-5.4%,3,-42.8,18,-1.1,4,-8.0%,24,-10.0
Klay Thompson,33.7,GSW,Wing,2284,55,+0.3,43,-0.3,29,-1.0%,39,-3.0,32,-0.4,68,+2.8%,37,-6.0,64,+0.4,66,+1.2%,58,+2.0
Tristan Thompson,32.6,CLE,Big,469,59,+0.6,61,+0.3,7,-2.7%,58,+1.4,42,-0.2,62,+1.8%,35,-6.7,68,+0.5,8,-6.0%,64,+4.2
