Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Carlos Boozer,21.9,CLE,Big,2585,87,52.3%,93,68%,50,36%,65,39%,63,38%,0,0%,0,17%,0,17%
Curtis Borchardt,23.1,UTA,Big,248,11,40.0%,89,67%,26,32%,15,24%,12,28%,0,0%,0,0%,0,0%
Chris Bosh,19.6,TOR,Big,2501,41,46.5%,61,60%,64,39%,53,37%,62,38%,0,67%,0,33%,0,42%
Bruce Bowen,32.4,SAS,Wing,2615,77,49.8%,53,57%,59,36%,94,45%,74,40%,46,37%,38,32%,54,36%
Ryan Bowen,27.9,DEN,Forward,321,0,30.2%,4,48%,0,0%,0,7%,0,6%,0,0%,0,0%,0,0%
Earl Boykins,27.4,DEN,Point,1757,50,45.9%,60,56%,66,39%,76,44%,77,42%,37,38%,48,33%,45,34%
Shawn Bradley,31.6,DAL,Big,731,37,46.1%,68,61%,49,36%,47,36%,43,36%,0,0%,0,0%,0,0%
Torraye Braggs,27.5,HOU,Big,121,30,44.4%,16,50%,83,43%,39,33%,66,38%,0,0%,0,0%,0,0%
Elton Brand,24.6,LAC,Big,2670,71,49.2%,73,63%,82,42%,50,37%,75,40%,0,0%,0,0%,0,0%
J.R. Bremer,23.1,CLE,Combo,385,0,36.1%,0,27%,11,20%,11,26%,9,25%,93,48%,5,20%,30,32%
Jamison Brewer,22.9,IND,Combo,149,73,48.3%,56,56%,0,0%,16,29%,7,20%,0,0%,0,71%,0,45%
Devin Brown,24.8,SAS,Combo,514,18,41.2%,22,49%,56,38%,51,36%,51,36%,0,50%,0,0%,0,43%
Kedrick Brown,22.6,BOS,Wing,398,91,52.1%,90,67%,27,29%,8,26%,9,27%,69,42%,0,17%,58,37%
Kedrick Brown,22.6,CLE,Combo,546,96,54.8%,76,60%,91,44%,89,42%,96,43%,71,42%,65,37%,88,40%
Kwame Brown,21.6,WAS,Big,2191,65,48.7%,72,62%,29,33%,18,25%,21,31%,0,0%,0,100%,0,50%
P.J. Brown,34.0,NOP,Big,2751,52,47.7%,40,56%,51,36%,89,46%,88,43%,0,0%,0,0%,0,0%
Rick Brunson,31.4,CHI,Point,354,52,45.9%,10,39%,98,67%,24,33%,45,37%,0,56%,0,50%,100,53%
Kobe Bryant,25.2,LAL,Wing,2441,55,47.3%,65,60%,53,35%,51,39%,50,37%,15,29%,59,35%,40,34%
Greg Buckner,27.1,PHI,Wing,645,22,42.6%,25,51%,13,22%,99,51%,46,37%,13,27%,32,32%,15,29%
Caron Butler,23.6,MIA,Wing,2000,9,39.7%,22,50%,31,29%,30,34%,25,33%,0,40%,34,32%,31,33%
Mitchell Butler,32.9,WAS,Wing,521,59,47.9%,68,60%,7,17%,82,43%,25,33%,0,22%,93,42%,48,36%
Rasual Butler,24.4,MIA,Wing,625,97,57.6%,100,80%,41,32%,64,40%,60,38%,100,62%,85,41%,100,48%
Zarko Cabarkapa,22.4,PHX,Forward,559,13,42.1%,83,63%,26,27%,48,36%,26,31%,0,11%,3,19%,0,17%
Marcus Camby,29.6,DEN,Big,2161,54,47.8%,55,59%,66,39%,51,37%,59,38%,0,0%,0,0%,0,0%
Elden Campbell,35.3,DET,Big,885,28,44.1%,10,47%,89,45%,60,39%,85,42%,0,0%,0,0%,0,0%
Brian Cardinal,26.5,GSW,Forward,1603,96,52.9%,72,61%,30,28%,96,49%,76,41%,90,46%,97,44%,97,45%
Vince Carter,26.8,TOR,Wing,2781,40,45.0%,56,58%,61,36%,49,38%,54,37%,85,45%,67,37%,76,39%
Sam Cassell,34.0,MIN,Point,2840,95,51.9%,85,61%,97,55%,89,46%,100,49%,56,39%,98,41%,90,41%
Kelvin Cato,29.2,HOU,Big,1743,30,44.7%,66,61%,10,24%,16,24%,7,24%,0,0%,0,0%,0,0%
Tyson Chandler,21.1,CHI,Big,744,16,41.3%,14,49%,12,26%,73,41%,24,32%,0,0%,0,0%,0,0%
Calbert Cheaney,32.3,GSW,Wing,2042,65,48.4%,96,70%,94,48%,70,41%,90,43%,0,0%,0,0%,0,0%
Doug Christie,33.5,SAC,Wing,2765,78,50.0%,95,68%,21,26%,55,39%,52,37%,58,40%,36,32%,47,36%
Speedy Claxton,25.5,GSW,Point,1575,37,43.9%,58,56%,44,35%,60,39%,48,37%,0,0%,7,25%,10,24%
Derrick Coleman,36.4,PHI,Big,841,22,42.9%,62,60%,39,35%,45,36%,37,35%,0,29%,6,21%,12,22%
Bimbo Coles,35.5,MIA,Combo,148,2,37.5%,100,75%,36,33%,4,24%,9,25%,0,0%,0,0%,0,0%
Jason Collier,26.1,ATL,Big,544,57,48.2%,60,60%,14,28%,94,50%,78,41%,0,0%,0,33%,0,25%
Jarron Collins,24.9,UTA,Big,1689,77,50.2%,59,60%,45,36%,58,38%,55,37%,0,0%,0,0%,0,0%
Jason Collins,24.9,BKN,Big,2205,20,42.4%,23,52%,20,29%,48,37%,30,34%,0,0%,0,0%,0,0%
Brian Cook,22.9,LAL,Big,392,73,49.6%,95,69%,71,40%,91,47%,94,46%,0,0%,0,0%,0,0%
Omar Cook,21.8,POR,Point,133,0,26.9%,0,20%,0,0%,24,33%,11,29%,0,0%,0,0%,0,0%
Chris Crawford,28.5,ATL,Forward,1149,83,49.6%,85,63%,46,36%,74,39%,59,38%,65,43%,74,38%,83,39%
Jamal Crawford,23.6,CHI,Combo,2770,47,45.2%,24,50%,60,38%,84,42%,87,41%,7,23%,57,36%,40,33%
Austin Croshere,28.5,IND,Forward,949,72,48.8%,15,52%,11,21%,30,32%,15,29%,60,41%,65,36%,80,38%
Eddy Curry,20.9,CHI,Big,2130,69,49.2%,53,59%,76,41%,12,21%,63,38%,0,0%,0,0%,0,0%
Michael Curry,35.2,TOR,Combo,1220,4,39.5%,69,58%,18,25%,56,36%,36,35%,0,30%,0,0%,0,20%
Samuel Dalembert,23.5,PHI,Big,2172,97,54.2%,74,63%,62,39%,97,52%,78,41%,0,0%,0,0%,0,0%
Erick Dampier,28.3,GSW,Big,2400,95,53.8%,79,64%,27,32%,91,48%,33,34%,0,0%,0,0%,0,0%
Antonio Daniels,28.6,OKC,Point,1486,98,52.1%,97,71%,76,41%,52,37%,63,39%,78,42%,57,35%,57,36%
Marquis Daniels,22.8,DAL,Combo,971,80,50.4%,84,62%,87,42%,44,35%,82,39%,0,25%,60,36%,43,33%
Antonio Davis,35.0,CHI,Big,2029,13,40.7%,9,47%,60,39%,47,36%,56,37%,0,0%,0,0%,0,0%
Antonio Davis,35.0,TOR,Big,542,6,38.3%,3,41%,41,35%,52,37%,44,36%,0,0%,0,0%,0,0%
Baron Davis,24.6,NOP,Combo,2685,60,46.6%,51,55%,31,32%,58,37%,42,35%,25,30%,43,33%,38,33%
Dale Davis,34.6,POR,Big,1671,44,47.1%,43,57%,36,34%,59,39%,47,36%,0,0%,0,0%,0,0%
Ricky Davis,24.1,BOS,Wing,1648,86,51.5%,97,71%,62,37%,68,41%,70,40%,93,49%,13,28%,75,39%
Ricky Davis,24.1,CLE,Combo,793,58,46.6%,89,63%,69,40%,80,39%,78,39%,50,38%,78,38%,73,38%
Andrew DeClercq,30.7,ORL,Big,1207,52,47.7%,27,53%,32,33%,86,45%,39,35%,0,0%,0,0%,0,0%
Tony Delk,29.8,DAL,Combo,487,42,45.0%,44,53%,96,44%,29,33%,58,37%,29,32%,40,32%,30,32%
Boris Diaw,21.5,ATL,Big,1847,33,45.3%,38,56%,22,30%,72,41%,53,37%,0,22%,0,8%,0,14%
Dan Dickau,25.1,POR,Combo,130,16,40.7%,98,67%,24,29%,0,10%,2,18%,0,67%,25,29%,55,35%
DeSagana Diop,21.8,CLE,Big,655,9,39.2%,7,46%,32,33%,61,39%,52,37%,0,0%,0,0%,0,0%
Vlade Divac,35.7,SAC,Big,2310,46,47.2%,69,62%,25,32%,75,42%,52,37%,0,0%,0,17%,0,15%
Juan Dixon,25.1,WAS,Combo,1397,27,43.2%,78,61%,53,37%,47,35%,49,36%,54,38%,15,26%,15,30%
Michael Doleac,26.4,DEN,Big,317,25,43.8%,4,41%,85,44%,84,45%,91,45%,0,0%,0,0%,0,0%
Michael Doleac,26.4,NYK,Big,655,26,43.9%,11,49%,79,42%,79,43%,87,43%,0,0%,0,0%,0,0%
Keyon Dooling,23.5,LAC,Combo,1089,11,40.3%,53,55%,80,42%,36,35%,60,37%,0,17%,8,21%,3,21%
Predrag Drobnjak,28.0,LAC,Big,927,12,40.5%,20,52%,57,38%,44,35%,43,36%,0,0%,50,34%,29,31%
Tim Duncan,27.5,SAS,Big,2515,78,50.3%,98,70%,65,39%,58,38%,68,39%,0,0%,0,20%,0,20%
Mike Dunleavy,23.1,GSW,Wing,2310,87,51.6%,94,67%,45,33%,78,42%,61,39%,69,42%,58,35%,63,37%
Ronald Dupree,22.8,CHI,Wing,843,11,39.9%,15,49%,71,40%,15,30%,24,32%,0,50%,0,0%,0,44%
Howard Eisley,30.9,NYK,Point,722,74,48.2%,50,51%,90,50%,34,35%,71,41%,0,57%,52,34%,55,36%
Howard Eisley,30.9,PHX,Point,716,19,40.0%,5,37%,61,38%,29,35%,35,36%,48,38%,18,30%,31,32%
Francisco Elson,27.7,DEN,Big,812,69,49.2%,76,63%,24,31%,78,43%,67,39%,0,0%,0,0%,0,0%
Melvin Ely,25.5,LAC,Big,470,27,44.0%,42,57%,45,36%,71,41%,50,37%,0,0%,0,0%,0,0%
Reggie Evans,23.5,OKC,Big,1234,10,39.7%,15,50%,3,13%,5,13%,1,13%,0,0%,0,0%,0,0%
Michael Finley,30.7,DAL,Wing,2776,85,51.0%,87,65%,88,45%,76,41%,88,42%,77,43%,84,41%,85,41%
Derek Fisher,29.2,LAL,Combo,1681,9,39.9%,31,51%,9,18%,69,37%,31,34%,14,27%,33,31%,13,30%
Marcus Fizer,25.2,CHI,Big,717,7,38.7%,19,51%,31,33%,30,29%,18,31%,0,0%,0,22%,0,18%
T.J. Ford,20.6,MIL,Point,1479,18,39.8%,26,48%,24,30%,32,35%,23,33%,0,50%,0,30%,0,36%
Danny Fortson,27.6,DAL,Big,607,79,50.4%,47,58%,7,20%,7,17%,2,19%,0,0%,0,0%,0,0%
Jeff Foster,26.8,IND,Big,1939,98,54.7%,77,63%,69,39%,17,25%,16,30%,0,0%,0,0%,0,0%
Tremaine Fowlkes,27.6,DET,Wing,227,6,37.2%,19,50%,0,0%,18,31%,7,26%,0,50%,0,0%,0,25%
Rick Fox,34.3,LAL,Wing,845,26,43.3%,32,54%,98,58%,6,25%,63,39%,0,7%,25,30%,2,25%
Adonal Foyle,28.6,GSW,Big,563,39,46.5%,56,60%,70,40%,9,18%,32,34%,0,0%,0,0%,0,0%
Richie Frahm,26.2,OKC,Wing,390,99,61.8%,98,71%,19,25%,100,65%,100,57%,94,50%,41,33%,80,40%
Steve Francis,26.7,HOU,Point,3191,42,44.4%,60,56%,19,28%,58,39%,37,36%,7,31%,39,32%,24,32%
Dan Gadzuric,25.7,MIL,Big,1204,91,53.3%,73,62%,75,40%,9,20%,60,38%,0,0%,0,0%,0,0%
Reece Gaines,22.8,ORL,Wing,297,2,30.5%,2,33%,0,0%,12,28%,8,27%,0,100%,0,20%,0,33%
Kevin Garnett,27.5,MIN,Big,3228,78,50.3%,91,67%,94,48%,81,44%,92,45%,0,0%,25,26%,24,26%
Pau Gasol,23.3,MEM,Big,2438,65,48.6%,65,61%,63,39%,76,43%,72,40%,0,40%,0,22%,0,29%
Devean George,26.2,LAL,Forward,1930,39,46.6%,93,65%,22,26%,70,38%,37,35%,30,33%,53,36%,57,35%
Eddie Gill,25.2,POR,Point,138,34,42.4%,98,75%,94,55%,0,18%,39,36%,0,100%,0,17%,0,29%
Kendall Gill,35.4,CHI,Wing,1382,13,40.5%,18,50%,15,23%,70,41%,53,37%,52,39%,0,13%,8,26%
Manu Ginobili,26.3,SAS,Wing,2240,60,48.0%,42,55%,39,31%,25,33%,23,32%,42,37%,73,38%,66,37%
Gordan Giricek,26.4,ORL,Wing,1397,75,49.6%,66,60%,95,48%,46,38%,75,41%,65,41%,89,42%,86,41%
Gordan Giricek,26.4,UTA,Wing,599,47,46.0%,23,51%,81,42%,80,42%,87,42%,68,41%,41,33%,59,37%
Dion Glover,25.0,ATL,Wing,1440,24,42.8%,33,54%,6,16%,24,33%,11,28%,99,53%,6,25%,42,35%
Dion Glover,25.0,TOR,Wing,171,21,41.9%,40,55%,72,40%,6,25%,16,30%,0,40%,0,29%,0,33%
Drew Gooden,22.1,ORL,Big,2103,32,45.2%,25,53%,84,43%,70,41%,82,42%,0,27%,13,21%,18,23%
Brian Grant,31.7,MIA,Big,2298,48,47.3%,48,58%,14,28%,87,46%,84,42%,0,0%,0,0%,0,0%
Horace Grant,38.3,LAL,Big,1090,14,41.3%,35,56%,47,36%,42,34%,35,34%,0,0%,0,0%,0,0%
Willie Green,22.3,PHI,Wing,715,31,44.1%,16,49%,43,32%,86,44%,67,39%,0,0%,68,37%,37,34%
Adrian Griffin,29.3,HOU,Wing,112,0,18.8%,19,50%,45,33%,3,10%,3,15%,0,0%,0,0%,0,0%
Tom Gugliotta,33.9,PHX,Big,296,1,32.3%,2,38%,8,21%,39,33%,19,31%,0,0%,0,0%,0,0%
Tom Gugliotta,33.9,UTA,Big,513,5,37.3%,16,50%,26,32%,23,26%,12,28%,0,0%,0,0%,0,0%
Marcus Haislip,22.9,MIL,Big,226,37,46.1%,58,60%,40,35%,18,25%,19,31%,0,100%,0,0%,0,50%
Darvin Ham,30.3,DET,Forward,404,28,45.2%,17,52%,0,0%,76,40%,17,30%,0,0%,0,0%,0,0%
Richard Hamilton,25.7,DET,Wing,2768,50,46.5%,67,60%,85,43%,52,39%,78,41%,31,35%,2,20%,9,27%
Zendon Hamilton,28.5,PHI,Big,440,93,53.3%,22,52%,99,67%,83,44%,100,57%,0,0%,0,0%,0,0%
Ben Handlogten,30.0,UTA,Big,159,98,55.6%,44,57%,32,33%,94,50%,73,40%,0,0%,0,0%,0,0%
Travis Hansen,25.5,ATL,Wing,441,16,41.5%,28,53%,5,16%,45,37%,14,29%,0,36%,29,31%,31,33%
Anfernee Hardaway,32.3,NYK,Wing,1200,14,41.1%,9,44%,76,41%,43,37%,58,38%,0,50%,19,30%,56,36%
Anfernee Hardaway,32.3,PHX,Wing,867,48,46.3%,30,53%,70,39%,88,44%,91,43%,0,22%,91,42%,56,36%
Matt Harpring,27.4,UTA,Forward,1128,65,48.0%,67,61%,78,43%,54,37%,65,39%,0,17%,18,26%,17,24%
Al Harrington,23.7,IND,Forward,2380,50,47.4%,33,56%,50,38%,93,46%,85,43%,25,31%,29,28%,23,29%
Othella Harrington,29.7,NYK,Forward,807,89,50.3%,100,72%,76,43%,11,26%,46,37%,0,0%,0,0%,0,0%
Lucious Harris,32.9,BKN,Combo,1469,44,45.1%,96,66%,49,37%,60,37%,62,37%,64,41%,73,38%,75,38%
Jason Hart,25.5,SAS,Point,572,47,45.2%,94,65%,13,27%,74,44%,61,39%,0,0%,0,40%,0,29%
Donnell Harvey,23.2,ORL,Forward,336,17,42.4%,46,58%,13,21%,50,36%,9,26%,0,0%,0,0%,0,0%
Donnell Harvey,23.2,PHX,Big,424,63,48.6%,67,61%,84,43%,28,29%,60,38%,0,0%,0,0%,0,0%
Udonis Haslem,23.4,MIA,Big,1764,36,46.0%,50,58%,30,33%,56,38%,42,36%,0,0%,0,0%,0,0%
Trenton Hassell,24.7,MIN,Wing,2233,52,47.1%,54,57%,56,36%,95,46%,95,44%,0,100%,0,11%,0,33%
Jarvis Hayes,22.2,WAS,Wing,1976,20,41.9%,47,57%,23,27%,48,38%,34,34%,30,35%,8,26%,18,30%
Brendan Haywood,23.9,WAS,Big,1470,84,51.9%,89,67%,29,33%,63,39%,32,34%,0,0%,0,0%,0,0%
Nene Hilario,21.1,DEN,Big,2505,92,53.3%,92,68%,23,30%,33,30%,17,30%,0,0%,0,0%,0,0%
Kirk Hinrich,22.8,CHI,Point,2678,71,47.8%,13,42%,82,44%,19,32%,42,36%,74,41%,86,39%,80,40%
Fred Hoiberg,31.0,MIN,Wing,1739,95,56.6%,95,68%,12,21%,85,43%,81,41%,69,42%,95,46%,97,45%
Robert Horry,33.2,SAS,Big,1255,39,46.4%,52,58%,20,29%,25,27%,13,28%,0,60%,38,33%,71,37%
Eddie House,25.5,LAC,Point,1140,27,41.7%,6,38%,11,25%,39,36%,26,34%,70,41%,89,39%,82,40%
Allan Houston,32.5,NYK,Wing,1789,74,49.2%,1,24%,92,46%,90,44%,95,45%,87,47%,92,42%,91,43%
Josh Howard,23.5,DAL,Wing,1525,38,45.0%,81,64%,33,30%,17,31%,17,30%,0,13%,53,35%,16,29%
Juwan Howard,30.7,ORL,Big,2877,34,45.3%,34,55%,75,41%,82,44%,83,42%,0,0%,0,0%,0,0%
Troy Hudson,27.6,MIN,Point,498,69,47.8%,19,44%,45,35%,48,37%,44,37%,0,62%,91,40%,94,44%
Larry Hughes,24.8,WAS,Wing,2061,28,43.5%,36,55%,41,32%,42,36%,37,35%,44,37%,40,33%,35,34%
Brandon Hunter,22.9,BOS,Big,367,34,45.7%,29,55%,14,28%,3,10%,4,21%,0,0%,0,0%,0,0%
Lindsey Hunter,32.9,DET,Combo,587,7,39.7%,9,45%,24,29%,42,35%,29,33%,61,40%,0,18%,18,30%
Steven Hunter,22.0,ORL,Big,734,96,54.0%,71,62%,22,30%,0,0%,11,27%,0,0%,0,0%,0,0%
Zydrunas Ilgauskas,28.4,CLE,Big,2539,63,48.5%,48,58%,73,40%,68,40%,75,40%,0,0%,0,40%,0,40%
Allen Iverson,28.4,PHI,Combo,2036,20,41.4%,38,52%,42,35%,38,35%,36,35%,4,22%,28,30%,10,29%
Bobby Jackson,30.6,SAC,Combo,1140,87,51.6%,91,64%,51,37%,76,38%,67,38%,86,45%,53,35%,78,39%
Jim Jackson,33.0,HOU,Wing,3114,89,51.7%,5,39%,72,40%,97,49%,96,46%,63,41%,80,40%,81,40%
Marc Jackson,28.8,PHI,Big,584,17,41.8%,18,51%,18,29%,62,39%,31,34%,0,0%,0,0%,0,0%
Mark Jackson,38.6,HOU,Point,555,15,38.6%,39,50%,60,38%,66,40%,56,39%,0,13%,5,22%,6,20%
Stephen Jackson,25.6,ATL,Wing,2924,63,48.2%,72,61%,50,34%,39,36%,38,35%,28,35%,41,33%,34,34%
Casey Jacobsen,22.6,PHX,Combo,1803,91,52.1%,29,51%,7,15%,27,32%,16,29%,82,45%,83,39%,93,42%
Jerome James,28.0,OKC,Big,988,75,49.8%,81,64%,35,34%,35,31%,26,33%,0,0%,0,0%,0,0%
LeBron James,18.8,CLE,Wing,3119,30,44.0%,55,57%,58,36%,25,33%,35,34%,21,31%,21,30%,19,30%
Mike James,28.4,BOS,Point,1680,89,50.1%,48,51%,79,42%,71,41%,76,42%,81,45%,59,35%,71,38%
Mike James,28.4,DET,Point,440,79,48.8%,68,57%,34,31%,15,29%,15,30%,0,33%,100,45%,92,42%
Antawn Jamison,27.4,DAL,Forward,2337,100,54.3%,98,69%,85,46%,43,35%,83,42%,0,43%,88,40%,91,41%
Marko Jaric,24.9,LAC,Wing,1748,32,44.1%,13,48%,89,45%,22,33%,40,35%,0,25%,55,35%,38,34%
Chris Jefferies,23.7,CHI,Forward,172,87,50.0%,80,63%,0,0%,4,18%,2,13%,0,50%,88,40%,94,43%
Richard Jefferson,23.4,BKN,Wing,3120,88,51.7%,82,64%,56,36%,74,41%,69,40%,80,44%,27,31%,53,36%
Jared Jeffries,21.9,WAS,Forward,1831,7,38.5%,26,54%,15,22%,17,29%,7,25%,0,0%,12,25%,6,21%
Britton Johnsen,24.3,ORL,Wing,273,3,31.1%,62,59%,0,0%,4,13%,1,11%,0,0%,0,11%,0,9%
Anthony Johnson,29.1,IND,Point,1543,55,46.2%,34,49%,40,33%,87,46%,85,43%,67,40%,14,29%,49,34%
Avery Johnson,38.6,GSW,Point,612,21,40.4%,32,49%,32,31%,6,27%,13,29%,0,0%,0,0%,0,0%
DerMarr Johnson,23.5,NYK,Wing,245,62,48.1%,12,48%,35,31%,13,29%,15,30%,0,40%,0,47%,92,43%
Ervin Johnson,35.9,MIN,Big,956,96,54.0%,87,66%,79,42%,0,0%,48,37%,0,0%,0,0%,0,0%
Joe Johnson,22.3,PHX,Wing,3311,51,46.8%,51,57%,87,45%,54,39%,83,41%,83,45%,4,23%,27,33%
Linton Johnson,23.4,CHI,Forward,697,2,36.9%,54,59%,7,8%,22,29%,4,24%,0,25%,9,21%,11,23%
Dahntay Jones,22.8,MEM,Wing,139,1,29.0%,29,53%,24,27%,0,5%,2,13%,0,50%,0,0%,0,33%
Damon Jones,27.2,MIL,Point,1981,87,49.9%,79,60%,69,40%,68,41%,69,41%,22,33%,70,38%,61,36%
Eddie Jones,32.0,MIA,Wing,2988,71,48.8%,73,61%,52,35%,56,40%,57,38%,55,40%,61,36%,67,37%
Fred Jones,24.6,IND,Wing,1394,44,45.4%,76,63%,25,28%,14,29%,13,28%,4,25%,56,35%,25,32%
Jumaine Jones,24.7,BOS,Forward,314,4,38.4%,0,35%,100,57%,2,16%,13,27%,0,25%,65,36%,37,33%
Chris Kaman,21.5,LAC,Big,1825,38,46.2%,32,55%,67,39%,16,24%,40,36%,0,0%,0,0%,0,0%
Jason Kapono,22.7,CLE,Wing,373,54,47.2%,74,62%,3,8%,45,37%,15,30%,55,40%,98,48%,96,44%
Jason Kidd,30.6,BKN,Point,2457,35,43.8%,27,49%,47,35%,55,38%,50,38%,52,38%,43,33%,37,33%
Andrei Kirilenko,22.7,UTA,Forward,2902,63,48.0%,37,57%,33,31%,9,24%,11,26%,95,47%,47,33%,46,34%
Kerry Kittles,29.4,BKN,Wing,2837,84,50.8%,86,65%,48,34%,66,40%,65,39%,27,34%,65,37%,55,36%
Brevin Knight,28.0,MIL,Point,402,44,44.4%,2,31%,65,39%,97,50%,97,48%,0,0%,0,0%,0,0%
