Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Jeff Ayres,27.5,SAS,Big,274,8,+6.2,3,+9.5,24,+1.9%,11,-1.7%,26,+1.9,43,+0.4,17,+12.4
Luke Babbitt,25.4,NOP,Forward,748,11,+5.6,32,+1.9,22,+2.1%,3,-2.7%,8,+4.8,7,+3.1,37,+4.6
Leandro Barbosa,31.9,GSW,Combo,863,16,+4.5,18,+3.8,21,+2.2%,55,+0.2%,11,+4.3,28,+1.3,10,+16.0
J.J. Barea,30.3,DAL,Combo,1236,39,+1.4,29,+2.1,38,+1.0%,38,-0.5%,52,-0.0,42,+0.5,59,-2.4
Andrea Bargnani,29.0,NYK,Big,768,12,+5.3,22,+3.1,44,+0.7%,25,-1.0%,37,+1.0,63,-0.6,23,+10.0
Harrison Barnes,22.4,GSW,Forward,2240,72,-2.1,54,-0.2,76,-1.8%,56,+0.2%,67,-1.4,71,-1.0,52,-0.5
Matt Barnes,34.6,LAC,Wing,2248,72,-2.3,65,-1.4,46,+0.6%,27,-0.9%,60,-0.6,34,+1.0,83,-10.9
Earl Barron,33.2,PHX,Big,117,3,+9.9,0,+16.4,100,-9.6%,96,+2.5%,54,-0.2,99,-5.7,0,+53.8
Will Barton,23.8,POR,Wing,246,82,-4.0,89,-5.0,25,+1.9%,77,+0.9%,9,+4.6,19,+1.9,15,+12.9
Will Barton,23.8,DEN,Wing,630,98,-8.8,100,-11.5,8,+4.0%,9,-1.9%,14,+3.6,4,+4.0,66,-4.1
Brandon Bass,29.5,BOS,Big,1917,36,+1.7,50,+0.0,35,+1.3%,48,-0.0%,44,+0.6,53,+0.0,43,+2.8
Nicolas Batum,25.9,POR,Wing,2376,29,+2.6,48,+0.2,36,+1.1%,8,-2.0%,21,+2.6,25,+1.4,36,+5.0
Jerryd Bayless,26.2,MIL,Combo,1692,53,-0.1,56,-0.6,40,+1.0%,78,+1.0%,23,+2.2,45,+0.3,22,+10.4
Aron Baynes,27.9,SAS,Big,1077,77,-3.2,50,+0.1,87,-2.9%,71,+0.7%,94,-4.5,92,-3.1,74,-6.6
Kent Bazemore,25.3,ATL,Wing,1235,21,+3.6,62,-1.1,25,+1.9%,41,-0.3%,35,+1.2,45,+0.3,32,+5.8
Bradley Beal,21.3,WAS,Wing,2097,71,-2.1,78,-3.2,68,-1.0%,86,+1.5%,60,-0.6,80,-1.6,25,+8.8
Michael Beasley,25.8,MIA,Big,495,99,-9.9,99,-9.9,14,+3.1%,57,+0.2%,82,-2.4,95,-3.5,20,+11.1
Marco Belinelli,28.6,SAS,Combo,1336,4,+8.4,11,+5.5,19,+2.5%,25,-1.0%,20,+2.7,27,+1.3,28,+7.8
Anthony Bennett,21.6,MIN,Big,839,11,+5.6,6,+7.4,79,-2.1%,77,+0.9%,97,-5.8,91,-3.0,85,-11.5
Patrick Beverley,26.3,HOU,Point,1717,34,+2.0,18,+3.8,84,-2.4%,52,+0.1%,57,-0.4,89,-2.6,13,+14.6
Bismack Biyombo,22.2,CHA,Big,1173,83,-4.0,81,-3.6,6,+4.5%,54,+0.2%,45,+0.5,52,+0.1,39,+3.8
Tarik Black,22.9,HOU,Big,362,9,+6.1,28,+2.3,20,+2.2%,71,+0.7%,12,+3.8,58,-0.2,4,+24.7
Tarik Black,22.9,LAL,Big,785,47,+0.6,8,+6.2,97,-5.2%,100,+4.6%,92,-3.8,98,-4.5,23,+10.2
DeJuan Blair,25.5,WAS,Big,100,7,+6.7,9,+6.0,9,+3.8%,26,-0.9%,1,+11.4,2,+5.3,4,+24.4
Steve Blake,34.7,POR,Point,1488,56,-0.4,47,+0.3,60,-0.3%,89,+1.8%,54,-0.1,62,-0.5,42,+3.0
Eric Bledsoe,24.9,PHX,Point,2795,84,-4.3,89,-4.8,73,-1.4%,57,+0.2%,81,-2.3,77,-1.4,65,-3.7
Bojan Bogdanovic,25.5,BKN,Forward,1795,11,+5.6,39,+1.0,4,+5.1%,44,-0.2%,12,+3.8,5,+3.4,54,-1.0
Andrew Bogut,29.9,GSW,Big,1577,91,-5.3,58,-0.7,99,-6.6%,96,+2.4%,98,-6.6,99,-4.8,80,-9.1
Matt Bonner,34.6,SAS,Big,846,20,+3.8,15,+4.5,63,-0.5%,79,+1.0%,45,+0.5,66,-0.7,26,+8.1
Trevor Booker,26.9,UTA,Big,1546,63,-1.0,50,+0.1,61,-0.3%,70,+0.7%,75,-1.9,70,-0.9,72,-6.1
Carlos Boozer,32.9,LAL,Big,1673,29,+2.7,52,-0.1,61,-0.3%,39,-0.4%,66,-1.3,64,-0.6,63,-3.2
Chris Bosh,30.6,MIA,Big,1542,41,+1.1,41,+0.8,76,-1.8%,82,+1.2%,63,-1.0,68,-0.8,58,-1.6
Avery Bradley,23.9,BOS,Combo,2419,59,-0.6,38,+1.1,86,-2.9%,33,-0.7%,81,-2.3,78,-1.4,63,-3.1
Elton Brand,35.6,ATL,Big,415,43,+0.9,89,-5.0,4,+5.3%,40,-0.4%,34,+1.2,10,+2.8,84,-11.3
Corey Brewer,28.7,MIN,Combo,672,37,+1.6,24,+2.6,14,+2.9%,8,-2.0%,7,+5.5,13,+2.5,13,+14.6
Corey Brewer,28.7,HOU,Wing,1358,76,-2.9,92,-5.7,70,-1.1%,49,+0.0%,29,+1.6,27,+1.4,50,+0.2
Aaron Brooks,29.8,CHI,Point,1845,43,+0.9,34,+1.7,66,-0.7%,82,+1.1%,76,-2.0,91,-2.9,31,+6.5
Jabari Brown,21.9,LAL,Wing,549,5,+7.4,15,+4.4,3,+6.2%,9,-1.9%,4,+6.5,9,+3.0,4,+23.4
Lorenzo Brown,24.2,MIN,Point,530,14,+4.9,4,+9.2,51,+0.2%,99,+3.6%,95,-4.7,49,+0.1,98,-26.0
Markel Brown,22.8,BKN,Wing,670,20,+3.9,7,+6.7,81,-2.2%,91,+1.9%,37,+1.0,82,-1.8,6,+19.6
Kobe Bryant,36.2,LAL,Wing,1203,6,+6.8,14,+4.8,8,+4.0%,14,-1.5%,29,+1.6,22,+1.8,57,-1.4
Chase Budinger,26.4,MIN,Wing,1212,51,+0.2,45,+0.5,52,+0.2%,31,-0.7%,49,+0.1,51,+0.1,49,+0.6
Reggie Bullock,23.6,LAC,Wing,199,97,-8.7,86,-4.4,94,-3.7%,74,+0.8%,97,-6.1,93,-3.2,92,-17.5
Trey Burke,22.0,UTA,Point,2268,14,+4.8,24,+2.7,13,+3.2%,17,-1.4%,17,+3.1,21,+1.8,29,+7.1
Alec Burks,23.3,UTA,Wing,894,2,+10.9,4,+9.0,45,+0.6%,65,+0.6%,5,+6.0,19,+1.8,3,+25.5
Caron Butler,34.6,DET,Wing,1592,60,-0.7,36,+1.5,89,-3.1%,78,+1.0%,74,-1.9,76,-1.3,58,-1.8
Jimmy Butler,25.1,CHI,Wing,2507,61,-0.8,63,-1.2,46,+0.6%,65,+0.6%,13,+3.7,12,+2.6,34,+5.3
Rasual Butler,35.4,WAS,Wing,1423,23,+3.2,47,+0.2,19,+2.4%,14,-1.5%,14,+3.5,10,+2.9,48,+1.1
Dwight Buycks,25.7,LAL,Point,101,58,-0.5,97,-7.6,23,+2.1%,28,-0.9%,17,+3.0,3,+4.3,93,-19.2
Nick Calathes,25.7,MEM,Combo,770,100,-11.2,99,-8.5,37,+1.0%,70,+0.7%,94,-4.6,65,-0.6,96,-23.0
Jose Calderon,33.1,NYK,Combo,1265,17,+4.4,10,+5.6,35,+1.2%,15,-1.5%,73,-1.8,21,+1.8,94,-19.4
Kentavious Caldwell-Pope,21.7,DET,Wing,2572,60,-0.7,60,-0.9,58,-0.2%,30,-0.8%,18,+3.0,39,+0.7,12,+14.8
Isaiah Canaan,23.4,HOU,Combo,308,93,-6.7,96,-6.8,2,+6.9%,10,-1.8%,52,-0.0,3,+4.1,97,-24.8
Isaiah Canaan,23.4,PHI,Combo,563,47,+0.6,37,+1.4,65,-0.6%,62,+0.4%,9,+4.6,29,+1.2,7,+18.6
DeMarre Carroll,28.3,ATL,Wing,2178,27,+2.8,27,+2.4,35,+1.1%,11,-1.8%,18,+3.0,21,+1.8,34,+5.4
Vince Carter,37.8,MEM,Wing,1065,45,+0.8,34,+1.8,34,+1.3%,46,-0.1%,58,-0.4,34,+1.0,79,-8.7
Michael Carter-Williams,23.1,PHI,Point,1374,100,-11.1,99,-9.5,88,-3.0%,21,-1.1%,51,+0.1,24,+1.5,82,-10.6
Michael Carter-Williams,23.1,MIL,Point,756,92,-5.8,90,-5.2,94,-3.8%,89,+1.8%,84,-2.6,92,-3.1,44,+2.4
Omri Casspi,26.4,SAC,Forward,1364,33,+2.1,32,+1.9,37,+1.0%,41,-0.3%,41,+0.7,35,+1.0,62,-2.8
Mario Chalmers,28.5,MIA,Combo,2339,78,-3.4,63,-1.3,33,+1.4%,47,-0.0%,68,-1.4,54,-0.0,78,-8.3
Tyson Chandler,32.1,DAL,Big,2280,91,-5.2,83,-3.8,94,-3.7%,43,-0.2%,92,-3.8,77,-1.4,84,-11.2
Wilson Chandler,27.5,DEN,Forward,2461,13,+5.1,12,+5.1,91,-3.5%,59,+0.3%,91,-3.7,97,-3.9,33,+5.4
Ian Clark,23.7,UTA,Combo,124,1,+12.7,15,+4.4,4,+5.4%,12,-1.7%,62,-0.8,90,-2.6,12,+14.8
Jordan Clarkson,22.4,LAL,Combo,1401,34,+1.9,26,+2.6,84,-2.5%,50,+0.0%,34,+1.2,67,-0.7,19,+11.8
Norris Cole,26.1,MIA,Point,1131,16,+4.6,18,+3.8,8,+4.1%,78,+1.0%,19,+2.8,61,-0.4,6,+19.6
Norris Cole,26.1,NOP,Point,658,34,+1.9,22,+3.0,18,+2.6%,78,+1.0%,7,+5.3,4,+4.0,41,+3.4
Darren Collison,27.2,SAC,Point,1559,85,-4.5,75,-2.8,75,-1.6%,83,+1.2%,71,-1.7,62,-0.5,75,-7.4
Nick Collison,34.0,OKC,Big,1067,78,-3.3,74,-2.3,57,-0.1%,81,+1.1%,29,+1.6,64,-0.6,13,+14.1
Mike Conley,27.1,MEM,Point,2215,27,+2.8,23,+2.7,77,-1.8%,36,-0.5%,14,+3.5,28,+1.3,16,+12.7
Chris Copeland,30.6,IND,Forward,784,27,+2.8,20,+3.3,70,-1.2%,4,-2.5%,60,-0.6,52,+0.1,64,-3.3
Bryce Cotton,22.2,UTA,Combo,129,4,+8.3,1,+13.1,98,-5.6%,22,-1.1%,44,+0.5,87,-2.3,3,+25.1
DeMarcus Cousins,24.2,SAC,Big,2006,97,-8.5,87,-4.5,96,-4.3%,19,-1.3%,90,-3.4,71,-1.0,89,-13.9
Robert Covington,23.9,PHI,Wing,1939,75,-2.9,78,-3.1,31,+1.5%,75,+0.9%,54,-0.2,31,+1.1,75,-7.0
Allen Crabbe,22.6,POR,Wing,610,32,+2.2,28,+2.2,7,+4.3%,27,-0.9%,27,+1.8,10,+2.9,77,-7.8
Jamal Crawford,34.6,LAC,Wing,1641,12,+5.3,11,+5.3,21,+2.2%,48,-0.0%,16,+3.2,20,+1.8,29,+6.9
Jae Crowder,24.3,DAL,Forward,205,18,+4.2,6,+7.3,66,-0.9%,22,-1.1%,27,+1.9,23,+1.7,53,-0.6
Jae Crowder,24.3,BOS,Forward,1362,42,+1.1,66,-1.6,18,+2.5%,30,-0.8%,7,+5.2,18,+2.0,10,+15.8
Dante Cunningham,27.5,NOP,Forward,1614,64,-1.1,47,+0.3,51,+0.2%,81,+1.1%,31,+1.5,69,-0.9,12,+15.0
Stephen Curry,26.6,GSW,Point,2606,80,-3.6,61,-1.0,88,-3.0%,85,+1.4%,69,-1.6,93,-3.4,18,+12.1
Samuel Dalembert,34.5,NYK,Big,538,47,+0.6,80,-3.4,15,+2.8%,1,-3.3%,15,+3.5,17,+2.0,27,+8.0
Troy Daniels,23.3,MIN,Combo,118,56,-0.4,89,-4.9,12,+3.3%,81,+1.1%,100,-8.0,81,-1.8,99,-32.6
Troy Daniels,23.3,CHA,Wing,101,39,+1.4,19,+3.5,72,-1.4%,49,-0.0%,95,-4.7,97,-3.9,46,+1.6
Gigi Datome,26.9,BOS,Forward,169,99,-9.8,96,-7.1,40,+0.9%,5,-2.4%,72,-1.7,81,-1.8,41,+3.2
Brandon Davies,23.3,PHI,Big,368,1,+15.4,1,+14.6,1,+7.5%,21,-1.1%,0,+15.9,1,+7.6,1,+37.3
Anthony Davis,21.6,NOP,Big,2450,89,-5.1,82,-3.8,83,-2.4%,90,+1.8%,93,-4.3,74,-1.1,92,-16.9
Ed Davis,25.4,LAL,Big,1770,35,+1.9,35,+1.7,12,+3.2%,26,-1.0%,47,+0.4,16,+2.2,88,-13.0
Glen Davis,28.8,LAC,Big,781,80,-3.7,97,-7.2,45,+0.6%,33,-0.6%,34,+1.2,68,-0.8,14,+13.4
Austin Daye,26.4,SAS,Forward,241,39,+1.3,75,-2.6,37,+1.0%,14,-1.5%,11,+4.1,55,-0.1,2,+29.8
DeMar DeRozan,25.2,TOR,Wing,2094,71,-2.1,64,-1.3,66,-0.7%,24,-1.0%,76,-2.0,52,+0.1,84,-11.2
Dewayne Dedmon,25.2,ORL,Big,796,98,-8.8,95,-6.4,41,+0.9%,23,-1.0%,78,-2.2,11,+2.8,99,-29.4
Matthew Dellavedova,24.1,CLE,Combo,1259,55,-0.2,18,+3.8,84,-2.4%,99,+3.7%,94,-4.5,99,-5.4,26,+8.4
Luol Deng,29.5,MIA,Forward,2413,19,+4.1,24,+2.7,69,-1.1%,46,-0.1%,33,+1.4,25,+1.5,61,-2.7
Boris Diaw,32.5,SAS,Big,1932,62,-0.9,56,-0.5,71,-1.2%,76,+0.9%,82,-2.4,83,-1.8,55,-1.2
Gorgui Dieng,24.8,MIN,Big,2155,76,-2.9,73,-2.3,20,+2.3%,19,-1.3%,39,+0.9,32,+1.1,60,-2.5
Spencer Dinwiddie,21.6,DET,Combo,430,50,+0.4,30,+2.0,29,+1.6%,94,+2.1%,86,-3.0,96,-3.7,17,+12.6
Joey Dorsey,30.9,HOU,Big,762,26,+2.9,12,+5.1,24,+2.0%,43,-0.3%,46,+0.5,29,+1.2,66,-4.0
Toney Douglas,28.6,NOP,Combo,140,81,-3.8,64,-1.3,9,+3.8%,97,+2.7%,28,+1.7,59,-0.3,16,+12.7
Goran Dragic,28.5,PHX,Wing,1730,74,-2.7,59,-0.8,57,-0.1%,10,-1.8%,64,-1.1,27,+1.3,90,-14.9
Goran Dragic,28.5,MIA,Point,902,5,+7.2,6,+7.4,68,-1.0%,58,+0.2%,22,+2.4,42,+0.4,21,+10.7
Larry Drew,24.7,PHI,Point,198,2,+10.2,4,+8.9,78,-1.9%,100,+4.0%,65,-1.2,100,-7.3,0,+44.9
Andre Drummond,21.2,DET,Big,2487,42,+1.0,37,+1.3,39,+1.0%,68,+0.6%,56,-0.3,56,-0.1,54,-0.8
Jared Dudley,29.3,MIL,Forward,1688,87,-4.6,85,-4.1,30,+1.5%,34,-0.6%,42,+0.7,29,+1.3,64,-3.3
Tim Duncan,38.5,SAS,Big,2221,51,+0.2,67,-1.7,58,-0.2%,20,-1.2%,33,+1.3,23,+1.6,66,-4.0
Mike Dunleavy,34.1,CHI,Wing,1834,79,-3.5,59,-0.9,85,-2.7%,89,+1.8%,90,-3.4,90,-2.7,63,-3.1
Kevin Durant,26.1,OKC,Forward,908,82,-4.0,86,-4.4,54,+0.0%,57,+0.2%,77,-2.1,72,-1.0,73,-6.5
Cleanthony Early,23.5,NYK,Wing,579,80,-3.7,65,-1.4,93,-3.7%,64,+0.5%,61,-0.8,95,-3.6,5,+22.3
Wayne Ellington,26.9,LAL,Wing,1624,98,-9.0,94,-6.4,78,-2.0%,87,+1.5%,55,-0.3,59,-0.3,51,-0.1
Monta Ellis,29.0,DAL,Wing,2694,71,-2.1,88,-4.7,15,+2.8%,6,-2.2%,36,+1.1,7,+3.2,91,-16.6
James Ennis,24.3,MIA,Forward,996,88,-4.8,86,-4.4,38,+1.0%,40,-0.4%,32,+1.4,60,-0.4,20,+11.2
Tyler Ennis,20.2,MIL,Point,336,4,+8.0,3,+9.6,90,-3.2%,27,-0.9%,14,+3.5,9,+3.0,48,+1.1
Jeremy Evans,27.0,UTA,Big,224,86,-4.5,84,-4.0,31,+1.5%,69,+0.7%,59,-0.5,42,+0.4,77,-8.1
Reggie Evans,34.5,SAC,Big,760,46,+0.7,43,+0.7,31,+1.5%,95,+2.3%,75,-1.9,95,-3.6,9,+17.1
Tyreke Evans,25.1,NOP,Wing,2685,52,+0.0,39,+1.0,79,-2.1%,42,-0.3%,71,-1.6,87,-2.3,35,+5.0
Dante Exum,19.3,UTA,Combo,1771,89,-5.1,85,-4.0,71,-1.2%,68,+0.6%,88,-3.3,41,+0.5,98,-26.0
Festus Ezeli,25.0,GSW,Big,431,46,+0.7,59,-0.9,21,+2.2%,14,-1.5%,52,-0.0,42,+0.4,59,-2.5
Kenneth Faried,25.0,DEN,Big,2069,31,+2.3,8,+6.2,90,-3.3%,68,+0.7%,88,-3.3,87,-2.4,56,-1.2
Jordan Farmar,27.9,LAC,Point,444,65,-1.3,58,-0.8,42,+0.8%,10,-1.8%,68,-1.5,69,-0.8,59,-2.1
Derrick Favors,23.3,UTA,Big,2273,66,-1.4,44,+0.6,68,-1.0%,71,+0.7%,25,+2.0,48,+0.2,15,+12.8
Raymond Felton,30.3,DAL,Combo,202,41,+1.1,22,+3.0,43,+0.7%,64,+0.5%,58,-0.4,72,-1.0,35,+5.1
Landry Fields,26.3,TOR,Wing,178,25,+3.0,14,+4.6,99,-5.6%,2,-2.7%,100,-8.9,98,-4.7,98,-27.3
Evan Fournier,22.0,ORL,Wing,1650,40,+1.2,59,-0.8,57,-0.1%,42,-0.3%,31,+1.5,51,+0.1,24,+9.2
Randy Foye,31.1,DEN,Combo,1055,57,-0.4,46,+0.3,56,-0.1%,62,+0.4%,46,+0.5,18,+2.0,86,-12.0
Tim Frazier,24.0,PHI,Point,165,95,-7.5,78,-3.2,94,-3.9%,100,+4.6%,76,-2.0,33,+1.1,97,-25.0
Jimmer Fredette,25.7,NOP,Combo,425,62,-0.8,45,+0.5,62,-0.4%,31,-0.8%,43,+0.6,39,+0.7,52,-0.5
Joel Freeland,27.7,POR,Big,572,92,-5.7,79,-3.3,28,+1.7%,78,+1.0%,43,+0.6,47,+0.2,42,+2.8
Channing Frye,31.5,ORL,Big,1856,32,+2.3,19,+3.6,50,+0.3%,50,+0.1%,65,-1.3,79,-1.5,43,+2.6
Danilo Gallinari,26.2,DEN,Forward,1375,72,-2.3,81,-3.6,54,-0.0%,68,+0.6%,36,+1.1,44,+0.3,40,+3.4
Langston Galloway,22.9,NYK,Combo,1400,76,-3.0,95,-6.6,43,+0.7%,34,-0.6%,41,+0.7,58,-0.2,33,+5.7
Francisco Garcia,32.8,HOU,Wing,195,20,+3.9,80,-3.5,1,+8.2%,74,+0.8%,0,+13.3,1,+5.8,1,+33.6
Kevin Garnett,38.5,BKN,Big,853,79,-3.6,46,+0.4,92,-3.6%,91,+1.9%,68,-1.5,92,-3.1,14,+13.5
Marc Gasol,29.8,MEM,Big,2677,10,+6.0,13,+4.9,80,-2.2%,72,+0.8%,44,+0.5,43,+0.4,49,+0.4
Pau Gasol,34.3,CHI,Big,2673,48,+0.6,60,-0.9,25,+1.9%,7,-2.1%,16,+3.4,8,+3.1,52,-0.4
Rudy Gay,28.2,SAC,Wing,2402,42,+0.9,24,+2.6,75,-1.6%,88,+1.8%,50,+0.1,47,+0.2,53,-0.7
Alonzo Gee,27.4,DEN,Wing,426,10,+5.9,45,+0.5,0,+10.2%,7,-2.1%,1,+12.9,0,+8.7,16,+12.7
Alonzo Gee,27.4,POR,Forward,129,47,+0.6,90,-5.2,21,+2.2%,0,-4.5%,12,+4.0,37,+0.8,7,+18.1
Taj Gibson,29.4,CHI,Big,1659,37,+1.7,49,+0.1,45,+0.6%,83,+1.2%,27,+1.8,55,-0.1,19,+11.9
Manu Ginobili,37.3,SAS,Wing,1575,82,-4.0,87,-4.5,48,+0.4%,42,-0.3%,75,-2.0,59,-0.3,83,-10.7
Rudy Gobert,22.3,UTA,Big,2123,94,-7.0,98,-7.6,59,-0.2%,36,-0.5%,99,-6.9,87,-2.4,98,-27.1
Drew Gooden,33.1,WAS,Big,828,36,+1.8,35,+1.7,39,+1.0%,25,-1.0%,22,+2.4,19,+1.9,46,+2.0
Archie Goodwin,20.2,PHX,Combo,451,9,+6.0,17,+4.2,15,+2.8%,13,-1.5%,2,+8.9,3,+4.2,6,+19.0
Aaron Gordon,19.1,ORL,Forward,780,40,+1.2,36,+1.5,22,+2.1%,47,-0.1%,70,-1.6,18,+1.9,96,-22.4
Ben Gordon,31.6,ORL,Wing,764,35,+1.9,28,+2.3,24,+2.0%,49,-0.0%,46,+0.4,31,+1.1,72,-6.1
Eric Gordon,25.9,NOP,Combo,2014,63,-1.1,78,-3.1,24,+1.9%,29,-0.9%,30,+1.6,28,+1.3,48,+1.1
Marcin Gortat,30.7,WAS,Big,2445,96,-8.2,95,-6.6,87,-2.9%,61,+0.4%,91,-3.6,89,-2.6,65,-3.9
Danny Granger,31.5,MIA,Wing,595,27,+2.8,38,+1.2,55,-0.0%,17,-1.4%,78,-2.2,60,-0.3,82,-10.4
Jerami Grant,20.6,PHI,Forward,1303,74,-2.7,79,-3.2,55,-0.0%,91,+1.9%,71,-1.6,61,-0.5,72,-6.1
Danny Green,27.4,SAS,Wing,2284,67,-1.5,61,-1.0,47,+0.5%,65,+0.5%,57,-0.4,57,-0.2,58,-1.9
Draymond Green,24.7,GSW,Big,2475,92,-6.0,84,-4.0,90,-3.3%,51,+0.1%,77,-2.0,72,-1.0,70,-5.5
Erick Green,23.5,DEN,Combo,301,6,+7.0,27,+2.3,5,+5.0%,6,-2.2%,2,+8.7,1,+7.3,50,+0.2
Gerald Green,28.8,PHX,Wing,1423,17,+4.3,19,+3.6,10,+3.5%,75,+0.9%,28,+1.7,53,-0.0,24,+9.2
JaMychal Green,24.4,MEM,Big,116,50,+0.3,63,-1.3,1,+8.4%,84,+1.3%,3,+7.3,27,+1.3,2,+31.9
Jeff Green,28.2,BOS,Forward,1085,22,+3.6,7,+6.9,100,-8.3%,50,+0.0%,96,-5.0,95,-3.6,50,+0.3
Jeff Green,28.2,MEM,Forward,1341,1,+13.1,3,+10.2,45,+0.6%,55,+0.2%,12,+3.8,37,+0.8,8,+17.7
Willie Green,33.3,ORL,Wing,898,94,-7.2,93,-6.1,42,+0.8%,81,+1.1%,79,-2.3,57,-0.2,88,-13.5
Blake Griffin,25.6,LAC,Big,2347,42,+1.0,21,+3.1,57,-0.1%,87,+1.5%,64,-1.1,38,+0.7,84,-11.3
Jorge Gutierrez,25.8,MIL,Combo,124,10,+5.7,55,-0.4,99,-6.0%,2,-2.7%,7,+5.4,63,-0.6,2,+33.3
PJ Hairston,21.9,CHA,Wing,603,13,+5.1,34,+1.8,11,+3.4%,12,-1.7%,10,+4.5,13,+2.5,26,+8.7
