Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Monta Ellis,21.0,GSW,Combo,2601,79,49.8%,96,65%,34,33%,52,38%,38,37%,6,19%,55,36%,21,28%
Francisco Elson,30.7,SAS,Big,1289,57,51.1%,82,67%,18,29%,55,39%,27,34%,0,0%,0,0%,0,0%
Melvin Ely,28.5,CHA,Big,186,3,34.8%,4,44%,15,28%,98,100%,18,30%,0,0%,0,0%,0,0%
Maurice Evans,28.0,LAL,Wing,1704,33,47.8%,20,52%,76,45%,44,37%,59,40%,65,41%,20,31%,51,37%
Reggie Evans,26.5,DEN,Big,1106,75,54.2%,32,57%,32,35%,88,50%,60,41%,0,0%,0,0%,0,0%
Daniel Ewing,23.6,LAC,Point,628,13,42.5%,8,35%,40,38%,77,45%,74,44%,0,60%,7,23%,13,29%
Jordan Farmar,19.9,LAL,Point,1056,87,52.2%,77,59%,70,44%,60,43%,62,43%,77,43%,36,33%,59,35%
Raymond Felton,22.3,CHA,Combo,2798,30,43.7%,9,45%,21,28%,57,39%,36,36%,44,34%,32,34%,44,34%
Michael Finley,33.7,SAS,Forward,1730,49,49.7%,88,67%,57,40%,78,41%,75,41%,44,36%,57,38%,64,37%
Derek Fisher,32.2,UTA,Combo,2280,13,41.8%,7,44%,32,33%,64,40%,54,39%,16,23%,36,35%,31,31%
T.J. Ford,23.6,TOR,Point,2229,28,44.9%,45,52%,66,43%,34,40%,42,41%,46,37%,20,30%,26,32%
Danny Fortson,30.6,OKC,Big,153,49,50.0%,12,50%,96,60%,0,0%,99,60%,0,0%,0,0%,0,0%
Jeff Foster,29.8,IND,Big,1731,32,47.1%,15,52%,9,25%,26,28%,13,27%,0,0%,0,0%,0,0%
Randy Foye,23.1,MIN,Combo,1832,63,48.3%,68,57%,57,41%,29,35%,41,37%,56,40%,70,38%,71,38%
Adonal Foyle,31.6,GSW,Big,402,75,54.3%,60,63%,86,48%,10,17%,57,41%,0,0%,0,0%,0,0%
Steve Francis,29.7,NYK,Combo,1231,57,47.5%,36,54%,27,31%,11,31%,9,31%,69,41%,77,38%,85,40%
Matt Freije,25.1,ATL,Forward,125,0,31.6%,4,45%,24,33%,43,36%,27,35%,0,0%,3,18%,5,14%
Channing Frye,23.5,NYK,Big,1885,19,43.7%,28,56%,89,49%,54,39%,67,42%,0,0%,0,27%,14,18%
Dan Gadzuric,28.7,MIL,Big,806,34,47.3%,25,55%,18,29%,36,31%,18,29%,0,0%,0,0%,0,0%
Jorge Garbajosa,28.9,TOR,Forward,1900,35,48.3%,16,52%,73,42%,96,46%,94,45%,41,35%,38,34%,36,34%
Francisco Garcia,24.8,SAC,Wing,1313,55,50.1%,65,61%,46,38%,49,38%,46,38%,53,39%,39,34%,45,36%
Kevin Garnett,30.5,MIN,Big,2988,41,48.3%,64,63%,81,46%,68,43%,77,44%,0,0%,20,24%,17,24%
Pat Garrity,30.2,ORL,Big,230,4,36.4%,0,0%,97,67%,12,18%,7,25%,0,0%,44,33%,45,33%
Pau Gasol,26.3,MEM,Big,2120,73,54.0%,66,64%,88,48%,85,47%,93,48%,0,0%,0,29%,0,22%
Rudy Gay,20.2,MEM,Forward,2079,20,45.8%,25,56%,53,39%,37,34%,35,37%,71,42%,41,34%,59,37%
Mickael Gelabale,23.4,OKC,Wing,1151,42,48.4%,98,74%,21,27%,31,35%,21,33%,4,26%,0,20%,7,25%
Devean George,29.2,DAL,Forward,1214,24,46.2%,59,62%,24,33%,16,31%,20,32%,32,34%,59,38%,43,36%
Daniel Gibson,20.7,CLE,Combo,946,95,54.7%,32,53%,5,8%,86,43%,25,36%,59,40%,100,44%,96,43%
Manu Ginobili,29.3,SAS,Wing,2041,85,54.2%,61,61%,75,44%,26,34%,51,39%,92,47%,67,38%,79,40%
Gordan Giricek,29.4,UTA,Wing,1164,82,53.4%,50,59%,28,33%,95,49%,90,45%,43,38%,97,45%,94,43%
Ryan Gomes,24.2,BOS,Forward,2265,31,47.8%,47,60%,24,33%,86,43%,76,41%,94,50%,11,26%,57,37%
Drew Gooden,25.1,CLE,Big,2226,35,47.4%,35,58%,47,38%,83,47%,75,43%,0,33%,0,0%,0,20%
Ben Gordon,23.6,CHI,Wing,2682,69,51.3%,18,50%,81,47%,92,46%,93,46%,47,39%,90,42%,87,41%
Joey Graham,24.4,TOR,Forward,1262,76,51.9%,92,68%,14,29%,92,44%,71,40%,0,40%,0,38%,80,39%
Stephen Graham,24.4,POR,Wing,162,20,46.3%,2,36%,17,25%,99,73%,99,60%,0,40%,0,17%,0,27%
Danny Granger,23.5,IND,Wing,2754,74,52.2%,88,65%,83,47%,40,36%,53,39%,57,40%,66,38%,68,39%
Gerald Green,20.8,BOS,Wing,1703,41,48.3%,23,53%,25,30%,88,44%,63,41%,69,41%,41,34%,49,37%
Willie Green,25.3,PHI,Wing,1816,12,44.1%,14,50%,44,38%,63,41%,55,40%,48,39%,30,33%,33,34%
Orien Greene,24.7,IND,Combo,211,7,40.7%,30,52%,2,0%,91,44%,23,35%,0,0%,0,25%,0,20%
Lynn Greer,27.0,MIL,Combo,358,73,49.1%,29,52%,98,64%,59,39%,95,45%,66,41%,14,29%,42,34%
Adrian Griffin,32.3,CHI,Wing,515,45,49.0%,19,51%,98,56%,67,42%,97,48%,0,0%,0,0%,0,0%
Richard Hamilton,28.7,DET,Wing,2756,43,48.8%,39,57%,89,48%,75,43%,88,45%,13,31%,77,40%,34,34%
Matt Harpring,30.4,UTA,Wing,1943,63,50.5%,89,65%,48,38%,61,40%,54,40%,27,36%,0,38%,47,36%
Al Harrington,26.7,GSW,Big,1348,64,52.1%,22,55%,43,38%,60,40%,49,40%,100,55%,80,39%,97,43%
Al Harrington,26.7,IND,Forward,1204,67,51.4%,24,56%,24,33%,47,36%,25,35%,68,42%,100,48%,100,46%
Junior Harrington,26.1,MEM,Combo,526,21,43.2%,88,63%,89,50%,21,33%,32,36%,0,0%,5,25%,8,24%
Othella Harrington,32.8,CHA,Big,195,11,41.2%,91,69%,25,32%,33,31%,21,32%,0,0%,0,0%,0,0%
Devin Harris,23.7,DAL,Combo,2048,84,51.4%,84,60%,52,39%,68,40%,64,40%,0,33%,75,38%,63,36%
David Harrison,24.2,IND,Big,143,58,51.2%,24,55%,86,48%,88,50%,92,48%,0,0%,0,0%,0,0%
Jason Hart,28.5,LAC,Point,744,30,45.1%,81,61%,58,41%,72,45%,81,45%,0,38%,0,7%,0,18%
Udonis Haslem,26.4,MIA,Big,2468,47,49.2%,66,64%,65,42%,60,41%,62,41%,0,0%,0,0%,0,0%
Trenton Hassell,27.7,MIN,Wing,2218,51,49.7%,49,59%,88,48%,91,46%,94,47%,0,31%,0,17%,6,24%
Chuck Hayes,23.4,HOU,Big,1669,86,56.9%,42,59%,71,44%,5,0%,75,43%,0,0%,0,0%,0,0%
Jarvis Hayes,25.2,WAS,Forward,1565,37,48.4%,96,70%,45,37%,57,37%,43,37%,38,35%,73,39%,66,38%
Brendan Haywood,26.9,WAS,Big,1724,83,56.3%,81,67%,36,35%,27,29%,28,34%,0,0%,0,0%,0,0%
Luther Head,23.9,HOU,Combo,2150,100,57.0%,46,54%,61,42%,14,31%,20,34%,94,49%,95,43%,100,45%
Alan Henderson,33.9,PHI,Big,411,99,63.6%,97,71%,37,36%,0,0%,32,36%,0,0%,0,0%,0,0%
Walter Herrmann,27.4,CHA,Big,851,96,61.7%,96,71%,60,41%,87,49%,88,46%,78,47%,100,47%,100,47%
Nene Hilario,24.1,DEN,Big,1710,87,57.1%,93,70%,42,37%,18,25%,25,32%,0,0%,0,0%,0,0%
Grant Hill,34.1,ORL,Forward,2004,78,52.1%,98,72%,75,43%,67,39%,69,40%,0,17%,0,20%,0,18%
Kirk Hinrich,25.8,CHI,Combo,2831,86,51.6%,71,57%,66,42%,82,42%,84,42%,91,46%,93,42%,94,42%
Ryan Hollins,22.1,CHA,Big,142,85,56.7%,100,76%,1,11%,0,0%,1,11%,0,0%,0,0%,0,0%
Robert Horry,36.2,SAS,Big,1109,29,46.0%,43,60%,76,44%,10,17%,7,25%,44,35%,40,33%,48,34%
Eddie House,28.5,BKN,Wing,906,70,51.6%,20,52%,100,63%,57,40%,66,42%,89,46%,80,40%,93,43%
Dwight Howard,20.9,ORL,Big,3019,95,60.3%,95,71%,52,39%,12,18%,43,38%,0,0%,0,0%,0,0%
Josh Howard,26.5,DAL,Wing,2446,61,50.4%,75,63%,91,49%,50,38%,73,42%,19,32%,89,42%,75,39%
Juwan Howard,33.7,HOU,Big,2091,31,46.4%,46,60%,53,39%,73,44%,71,42%,0,0%,0,0%,0,0%
Troy Hudson,30.6,MIN,Point,530,34,45.2%,4,33%,98,59%,23,38%,51,42%,0,45%,48,33%,57,35%
Larry Hughes,27.8,CLE,Combo,2575,29,43.6%,21,51%,41,34%,63,39%,48,38%,25,31%,25,33%,33,32%
Kris Humphries,21.7,TOR,Big,625,30,46.2%,19,53%,35,35%,43,36%,30,35%,0,0%,0,0%,0,0%
Lindsey Hunter,35.9,DET,Point,672,45,46.8%,40,51%,28,36%,62,43%,47,42%,73,42%,9,25%,30,32%
Steven Hunter,25.0,PHI,Big,1573,88,57.5%,82,68%,26,33%,78,45%,37,37%,0,0%,0,0%,0,0%
Andre Iguodala,22.8,PHI,Wing,3054,31,47.6%,82,64%,20,27%,41,36%,28,34%,16,31%,33,33%,25,33%
Zydrunas Ilgauskas,31.4,CLE,Big,2124,43,48.5%,45,60%,64,42%,56,40%,58,41%,0,0%,0,0%,0,0%
Ersan Ilyasova,19.5,MIL,Forward,891,10,44.3%,12,47%,12,27%,35,34%,6,31%,15,25%,68,39%,41,36%
Allen Iverson,31.4,DEN,Combo,2116,61,48.3%,79,59%,63,42%,77,41%,80,41%,9,19%,82,40%,52,35%
Allen Iverson,31.4,PHI,Combo,638,20,42.9%,50,55%,55,41%,61,39%,63,40%,0,17%,2,24%,6,23%
Royal Ivey,24.9,ATL,Combo,481,50,46.8%,54,55%,14,26%,100,48%,88,43%,0,60%,0,14%,0,33%
Jarrett Jack,23.0,POR,Point,2634,77,50.6%,85,61%,85,47%,36,40%,49,42%,69,40%,64,36%,72,37%
Bobby Jackson,33.6,NOP,Wing,1307,14,44.8%,30,55%,35,35%,15,30%,15,31%,12,30%,49,35%,32,34%
Luke Jackson,25.0,TOR,Wing,114,98,58.8%,75,63%,0,0%,100,80%,100,67%,0,67%,0,22%,0,33%
Marc Jackson,31.8,NOP,Big,1005,12,41.2%,33,57%,26,33%,48,37%,36,36%,0,0%,0,0%,0,0%
Stephen Jackson,28.6,GSW,Wing,1290,60,50.4%,60,61%,70,42%,37,36%,47,38%,68,41%,25,32%,36,34%
Stephen Jackson,28.6,IND,Wing,1183,23,46.8%,69,61%,40,36%,39,36%,36,36%,11,29%,19,31%,18,30%
Jerome James,31.0,NYK,Big,247,6,38.0%,57,63%,21,31%,8,9%,10,26%,0,0%,0,0%,0,0%
LeBron James,21.8,CLE,Wing,3176,66,51.1%,96,71%,63,40%,28,34%,35,36%,83,45%,24,31%,28,33%
Mike James,31.4,MIN,Point,2059,64,48.2%,62,55%,57,41%,19,36%,21,37%,65,40%,77,37%,85,38%
Antawn Jamison,30.4,WAS,Forward,2653,63,51.1%,76,64%,78,43%,41,35%,59,39%,56,39%,49,36%,61,37%
Marko Jaric,27.9,MIN,Wing,1524,18,46.2%,24,53%,13,22%,30,35%,23,33%,24,34%,84,41%,66,38%
Sarunas Jasikevicius,30.7,GSW,Point,242,38,45.7%,26,45%,6,22%,98,58%,92,48%,0,30%,16,29%,11,29%
Sarunas Jasikevicius,30.7,IND,Point,634,62,48.1%,21,42%,87,50%,26,39%,68,43%,0,60%,34,32%,78,38%
Al Jefferson,21.8,BOS,Big,2314,59,51.4%,55,62%,72,44%,38,34%,69,42%,0,0%,0,0%,0,0%
Richard Jefferson,26.4,BKN,Forward,1950,47,49.5%,31,56%,55,40%,76,41%,73,41%,18,30%,84,40%,45,36%
Jared Jeffries,24.9,NYK,Forward,1295,27,46.8%,65,63%,2,22%,63,39%,14,32%,0,15%,0,0%,0,11%
Alexander Johnson,23.7,MEM,Big,740,72,53.3%,65,64%,51,39%,27,29%,31,35%,0,0%,0,0%,0,0%
Anthony Johnson,32.1,ATL,Combo,732,48,45.6%,54,55%,71,44%,79,41%,86,42%,0,25%,34,34%,35,33%
Anthony Johnson,32.1,DAL,Point,508,21,43.1%,94,65%,68,43%,4,29%,6,33%,0,60%,0,22%,61,36%
DerMarr Johnson,26.5,DEN,Wing,383,2,36.6%,73,62%,13,22%,3,21%,2,22%,0,21%,0,17%,1,19%
Joe Johnson,25.3,ATL,Wing,2353,78,52.7%,48,59%,96,53%,77,43%,95,47%,73,42%,62,38%,71,39%
Linton Johnson,26.4,NOP,Big,696,56,51.1%,56,62%,84,47%,81,46%,86,46%,33,35%,0,20%,41,32%
Bobby Jones,22.8,PHI,Forward,271,51,50.0%,69,63%,76,43%,25,33%,31,35%,0,33%,0,0%,0,25%
Dahntay Jones,25.8,MEM,Wing,1640,37,48.0%,57,60%,64,41%,48,38%,49,39%,0,43%,0,67%,0,50%
