Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Evan Fournier,26.0,ORL,Wing,172,29,+4.4%,50,-0.1%,24,+2.4%,91,-3.3%,58,-1.0%,8,+3.4%,75,-2.3%,40,+1.1%
Danilo Gallinari,30.2,LAC,Big,201,73,-2.1%,8,+5.5%,82,-3.0%,48,-0.1%,78,-3.1%,99,-6.7%,10,+4.3%,76,-2.4%
Marc Gasol,33.8,TOR,Big,733,18,+6.3%,19,+3.2%,61,-1.3%,49,-0.1%,63,-1.4%,38,+0.9%,77,-2.7%,68,-1.8%
Rudy Gay,32.2,SAS,Forward,176,63,-0.9%,33,+2.0%,48,-0.1%,33,+1.0%,42,+0.9%,53,+0.1%,81,-3.0%,83,-2.9%
Paul George,28.5,OKC,Wing,203,99,-13.6%,90,-5.3%,46,+0.1%,8,+4.1%,10,+4.2%,43,+0.7%,43,+0.4%,38,+1.1%
Rudy Gobert,26.3,UTA,Big,152,3,+10.9%,83,-3.9%,18,+3.1%,38,+0.5%,16,+3.7%,3,+5.0%,91,-4.8%,49,+0.2%
Aaron Gordon,23.1,ORL,Forward,160,6,+9.2%,0,+11.7%,3,+6.4%,93,-3.6%,23,+2.8%,100,-8.3%,94,-6.2%,100,-14.5%
Eric Gordon,29.9,HOU,Wing,408,18,+6.3%,10,+5.2%,49,-0.2%,69,-1.0%,62,-1.2%,85,-2.0%,73,-1.9%,88,-3.9%
Jerami Grant,24.6,OKC,Big,176,23,+5.4%,14,+4.3%,77,-2.5%,100,-8.7%,100,-11.1%,9,+3.4%,15,+3.4%,7,+6.8%
Danny Green,31.4,TOR,Wing,683,46,+1.4%,60,-1.2%,38,+0.8%,25,+1.7%,28,+2.5%,29,+1.5%,79,-2.8%,61,-1.3%
Draymond Green,28.7,GSW,Big,850,83,-4.0%,98,-7.7%,100,-6.3%,24,+1.8%,86,-4.5%,11,+3.2%,0,+8.9%,0,+12.2%
JaMychal Green,28.4,LAC,Big,138,43,+1.7%,33,+1.9%,22,+2.5%,80,-2.0%,44,+0.5%,69,-0.7%,69,-1.7%,75,-2.3%
James Harden,29.2,HOU,Combo,423,17,+6.4%,26,+2.5%,88,-3.9%,53,-0.2%,84,-4.1%,68,-0.6%,28,+2.2%,33,+1.6%
Maurice Harkless,25.5,POR,Forward,387,3,+9.7%,69,-1.9%,89,-4.5%,68,-0.9%,93,-5.5%,6,+4.1%,17,+3.3%,6,+7.3%
Montrezl Harrell,24.8,LAC,Big,157,22,+5.5%,95,-5.8%,52,-0.4%,79,-1.9%,71,-2.4%,3,+5.5%,21,+2.7%,3,+8.2%
Gary Harris,24.1,DEN,Wing,517,88,-5.7%,45,+0.6%,40,+0.5%,17,+2.3%,23,+2.8%,62,-0.3%,80,-3.0%,84,-3.3%
Joe Harris,27.2,BKN,Wing,147,30,+4.1%,41,+0.9%,37,+1.3%,38,+0.5%,35,+1.8%,56,-0.0%,78,-2.7%,81,-2.8%
Tobias Harris,26.3,PHI,Forward,443,43,+2.0%,88,-5.2%,9,+4.2%,87,-2.7%,38,+1.5%,58,-0.3%,11,+4.0%,14,+3.7%
Gordon Hayward,28.6,BOS,Wing,264,51,+0.5%,2,+7.8%,79,-2.7%,82,-2.1%,90,-4.9%,90,-2.8%,49,-0.1%,82,-2.9%
George Hill,32.5,MIL,Combo,386,49,+1.1%,52,-0.3%,67,-1.5%,18,+2.2%,43,+0.7%,87,-2.1%,29,+1.7%,54,-0.4%
Rodney Hood,26.0,POR,Wing,370,95,-8.1%,43,+0.7%,8,+4.4%,53,-0.2%,9,+4.3%,93,-3.3%,70,-1.7%,92,-5.0%
Al Horford,32.4,BOS,Big,309,57,-0.4%,86,-4.6%,42,+0.4%,19,+2.1%,27,+2.6%,40,+0.9%,36,+1.2%,29,+2.0%
Danuel House,25.4,HOU,Forward,134,84,-4.2%,27,+2.5%,20,+2.7%,98,-6.8%,85,-4.2%,22,+2.0%,52,-0.3%,33,+1.7%
Serge Ibaka,29.1,TOR,Big,490,88,-5.8%,73,-2.2%,43,+0.3%,47,+0.0%,48,+0.3%,78,-1.1%,18,+3.0%,31,+1.9%
Andre Iguodala,34.8,GSW,Wing,629,47,+1.3%,76,-2.5%,32,+1.7%,32,+1.0%,24,+2.7%,63,-0.4%,45,+0.3%,53,-0.2%
Ersan Ilyasova,31.5,MIL,Big,249,61,-0.6%,68,-1.8%,10,+4.1%,84,-2.5%,36,+1.7%,44,+0.6%,55,-0.5%,51,+0.1%
Joe Ingles,31.1,UTA,Wing,150,4,+9.2%,71,-2.0%,86,-3.9%,55,-0.2%,83,-4.1%,14,+2.6%,13,+3.4%,10,+6.1%
Kyrie Irving,26.6,BOS,Point,329,12,+7.3%,83,-3.9%,23,+2.4%,39,+0.5%,22,+2.9%,18,+2.3%,62,-1.2%,41,+1.1%
Reggie Jackson,28.5,DET,Point,107,8,+8.7%,85,-4.0%,68,-1.6%,18,+2.2%,43,+0.6%,47,+0.5%,19,+2.8%,18,+3.4%
Jonas Jerebko,31.7,GSW,Big,105,32,+3.8%,22,+3.0%,3,+5.9%,88,-2.9%,20,+3.0%,81,-1.4%,89,-4.6%,94,-6.0%
Nikola Jokic,23.7,DEN,Big,556,96,-10.3%,81,-3.5%,63,-1.4%,10,+3.7%,32,+2.3%,79,-1.2%,23,+2.4%,38,+1.2%
Enes Kanter,26.5,POR,Big,460,44,+1.6%,57,-0.7%,74,-2.3%,51,-0.1%,73,-2.4%,43,+0.7%,23,+2.4%,20,+3.1%
Caris LeVert,24.2,BKN,Wing,144,76,-2.6%,18,+3.6%,95,-5.4%,89,-3.0%,97,-8.4%,12,+3.2%,30,+1.6%,12,+4.8%
Kawhi Leonard,27.3,TOR,Forward,939,21,+5.6%,23,+2.9%,55,-0.6%,60,-0.6%,59,-1.2%,30,+1.5%,83,-3.2%,67,-1.8%
Meyers Leonard,26.7,POR,Big,166,38,+2.9%,65,-1.5%,43,+0.4%,44,+0.1%,46,+0.4%,38,+1.0%,46,+0.1%,39,+1.1%
Damian Lillard,28.3,POR,Point,650,7,+9.1%,30,+2.2%,87,-3.9%,95,-4.7%,98,-8.6%,28,+1.5%,4,+4.8%,8,+6.4%
Shaun Livingston,33.1,GSW,Combo,321,65,-1.3%,16,+4.1%,8,+4.4%,73,-1.3%,18,+3.1%,77,-1.0%,93,-6.2%,96,-7.2%
Kevon Looney,22.7,GSW,Big,429,83,-4.2%,61,-1.2%,27,+2.0%,31,+1.1%,19,+3.1%,64,-0.4%,66,-1.5%,69,-1.9%
Brook Lopez,30.6,MIL,Big,437,77,-3.0%,58,-0.9%,13,+3.9%,57,-0.3%,17,+3.6%,49,+0.4%,82,-3.1%,80,-2.7%
Kyle Lowry,32.6,TOR,Point,898,39,+2.9%,54,-0.6%,44,+0.2%,78,-1.8%,64,-1.7%,71,-0.7%,18,+3.0%,25,+2.3%
Wesley Matthews,32.0,IND,Wing,118,33,+3.5%,38,+1.4%,94,-5.4%,0,+9.3%,13,+3.9%,41,+0.8%,93,-6.1%,93,-5.3%
CJ McCollum,27.1,POR,Combo,635,16,+6.4%,37,+1.6%,51,-0.4%,96,-4.9%,92,-5.3%,31,+1.4%,26,+2.2%,15,+3.6%
Khris Middleton,27.2,MIL,Wing,515,25,+5.1%,18,+3.9%,68,-1.6%,73,-1.3%,75,-2.9%,45,+0.6%,68,-1.6%,58,-1.0%
Patty Mills,30.2,SAS,Combo,149,79,-3.2%,32,+2.1%,23,+2.4%,81,-2.0%,47,+0.4%,72,-0.8%,72,-1.7%,78,-2.5%
Paul Millsap,33.7,DEN,Big,468,63,-1.0%,75,-2.4%,53,-0.6%,5,+4.7%,12,+4.1%,17,+2.4%,88,-4.1%,66,-1.7%
Nikola Mirotic,27.7,MIL,Big,280,15,+6.5%,36,+1.6%,99,-6.2%,16,+2.4%,82,-3.8%,89,-2.6%,5,+4.8%,26,+2.2%
Marcus Morris,29.2,BOS,Big,254,69,-1.8%,1,+8.3%,76,-2.5%,92,-3.5%,95,-6.0%,91,-2.9%,42,+0.5%,74,-2.3%
Jamal Murray,21.7,DEN,Combo,504,68,-1.8%,67,-1.7%,69,-1.8%,34,+0.9%,57,-0.9%,33,+1.3%,33,+1.4%,23,+2.6%
Chris Paul,33.5,HOU,Point,396,81,-3.6%,80,-3.4%,35,+1.5%,2,+6.1%,2,+7.6%,92,-3.3%,60,-0.9%,89,-4.2%
Mason Plumlee,28.7,DEN,Big,208,24,+5.2%,21,+3.0%,34,+1.6%,97,-5.6%,83,-4.0%,55,+0.0%,39,+1.0%,43,+1.0%
Jakob Poeltl,23.0,SAS,Big,176,53,+0.1%,72,-2.1%,59,-1.1%,64,-0.8%,68,-1.9%,50,+0.4%,12,+3.6%,13,+4.0%
Norman Powell,25.4,TOR,Wing,341,91,-6.4%,62,-1.2%,45,+0.2%,43,+0.1%,49,+0.3%,80,-1.4%,24,+2.4%,43,+1.0%
JJ Redick,34.4,PHI,Wing,375,62,-0.7%,91,-5.4%,15,+3.5%,74,-1.4%,33,+2.1%,36,+1.1%,27,+2.2%,19,+3.3%
Austin Rivers,26.3,HOU,Combo,208,75,-2.4%,47,+0.5%,64,-1.4%,36,+0.6%,57,-0.8%,23,+1.9%,67,-1.6%,48,+0.3%
Terrence Ross,27.7,ORL,Wing,143,86,-5.5%,93,-5.7%,71,-1.9%,7,+4.5%,26,+2.6%,23,+2.0%,37,+1.1%,22,+3.1%
Terry Rozier,24.6,BOS,Combo,149,97,-11.3%,13,+4.5%,73,-2.3%,63,-0.7%,76,-3.0%,76,-1.0%,56,-0.5%,63,-1.5%
Ricky Rubio,28.0,UTA,Point,167,8,+7.8%,64,-1.4%,7,+4.6%,83,-2.4%,33,+2.2%,5,+4.2%,92,-5.0%,57,-0.8%
D'Angelo Russell,22.7,BKN,Combo,147,14,+6.9%,7,+5.6%,18,+3.1%,61,-0.6%,28,+2.5%,57,-0.1%,98,-8.0%,97,-8.1%
Dennis Schroder,25.1,OKC,Combo,150,40,+2.4%,20,+3.1%,72,-2.1%,27,+1.4%,55,-0.7%,70,-0.7%,71,-1.7%,77,-2.4%
Mike Scott,30.3,PHI,Big,192,52,+0.1%,3,+6.4%,92,-4.8%,45,+0.0%,88,-4.8%,83,-1.8%,47,+0.1%,65,-1.7%
Iman Shumpert,28.4,HOU,Wing,102,56,-0.1%,93,-5.7%,19,+3.0%,6,+4.5%,3,+7.6%,88,-2.3%,43,+0.4%,68,-1.9%
Pascal Siakam,24.6,TOR,Big,888,41,+2.4%,70,-2.0%,66,-1.5%,28,+1.4%,51,-0.1%,73,-0.8%,20,+2.8%,30,+2.0%
Ben Simmons,22.3,PHI,Combo,420,78,-3.2%,49,+0.1%,63,-1.4%,67,-0.9%,69,-2.2%,10,+3.3%,63,-1.2%,28,+2.1%
Klay Thompson,28.7,GSW,Wing,817,33,+3.7%,4,+6.3%,65,-1.5%,70,-1.0%,73,-2.5%,67,-0.5%,85,-3.3%,88,-3.8%
PJ Tucker,33.5,HOU,Big,425,90,-6.1%,74,-2.3%,60,-1.2%,15,+2.4%,39,+1.2%,65,-0.5%,31,+1.5%,42,+1.1%
Evan Turner,30.0,POR,Combo,245,87,-5.6%,66,-1.6%,30,+1.7%,22,+2.0%,14,+3.7%,74,-0.9%,63,-1.2%,73,-2.2%
Myles Turner,22.6,IND,Big,125,31,+4.0%,28,+2.3%,91,-4.7%,72,-1.1%,94,-5.8%,4,+4.8%,64,-1.2%,17,+3.5%
Fred VanVleet,24.7,TOR,Combo,578,78,-3.1%,56,-0.7%,29,+1.8%,63,-0.7%,40,+1.1%,59,-0.3%,50,-0.2%,55,-0.4%
Nikola Vucevic,28.0,ORL,Big,147,5,+9.2%,8,+5.5%,13,+3.9%,23,+1.9%,8,+5.7%,95,-4.1%,95,-7.1%,99,-11.3%
Russell Westbrook,30.0,OKC,Point,197,13,+7.0%,43,+0.7%,57,-0.9%,98,-7.7%,98,-8.7%,2,+5.7%,25,+2.4%,3,+8.0%
Lou Williams,32.0,LAC,Combo,175,27,+4.8%,25,+2.6%,48,-0.1%,94,-4.7%,89,-4.8%,16,+2.5%,51,-0.3%,27,+2.2%
Thaddeus Young,30.4,IND,Big,130,28,+4.7%,89,-5.2%,36,+1.5%,4,+5.1%,6,+6.6%,1,+5.9%,98,-7.3%,62,-1.4%
Quinn Cook,25.6,GSW,Point,178,38,+3.0%,12,+4.5%,5,+4.8%,71,-1.1%,15,+3.7%,48,+0.4%,99,-8.6%,98,-8.2%
Torrey Craig,27.9,DEN,Wing,326,55,-0.1%,35,+1.8%,78,-2.5%,66,-0.8%,79,-3.3%,52,+0.3%,35,+1.2%,35,+1.5%
Monte Morris,23.3,DEN,Point,212,34,+3.3%,39,+1.3%,17,+3.3%,68,-0.9%,29,+2.4%,83,-1.7%,73,-2.0%,87,-3.7%
Alfonzo McKinnie,26.1,GSW,Wing,219,48,+1.1%,46,+0.5%,88,-4.1%,30,+1.2%,74,-2.9%,86,-2.0%,8,+4.4%,24,+2.4%
Jonathan Isaac,21.1,ORL,Big,136,68,-1.6%,57,-0.8%,96,-5.4%,43,+0.1%,93,-5.3%,13,+2.6%,13,+3.5%,9,+6.1%
Jayson Tatum,20.7,BOS,Forward,292,53,+0.1%,88,-5.1%,39,+0.5%,13,+3.1%,18,+3.6%,51,+0.3%,38,+1.1%,36,+1.5%
Sterling Brown,23.7,MIL,Wing,138,60,-0.6%,17,+4.0%,25,+2.4%,88,-2.9%,53,-0.6%,46,+0.6%,87,-4.0%,85,-3.4%
Derrick White,24.3,SAS,Point,190,28,+4.7%,78,-2.9%,93,-5.0%,26,+1.6%,80,-3.4%,26,+1.7%,8,+4.5%,8,+6.3%
Terrance Ferguson,20.5,OKC,Wing,124,13,+7.1%,63,-1.3%,11,+4.0%,90,-3.1%,41,+0.9%,39,+0.9%,54,-0.5%,46,+0.4%
Zach Collins,21.0,POR,Big,268,93,-7.2%,48,+0.2%,6,+4.7%,23,+1.9%,7,+6.5%,93,-3.5%,84,-3.3%,95,-6.7%
Jarrett Allen,20.5,BKN,Big,110,45,+1.5%,82,-3.8%,58,-1.0%,12,+3.1%,34,+2.1%,28,+1.7%,48,+0.1%,32,+1.8%
Luke Kennard,22.4,DET,Wing,121,26,+4.8%,42,+0.9%,97,-5.7%,37,+0.6%,91,-5.1%,88,-2.6%,3,+6.8%,13,+4.2%
Donovan Mitchell,22.1,UTA,Combo,193,2,+11.9%,6,+5.9%,98,-5.7%,21,+2.0%,81,-3.6%,18,+2.3%,90,-4.6%,73,-2.3%
Royce O'Neale,25.4,UTA,Wing,134,100,-15.2%,77,-2.7%,2,+6.8%,86,-2.6%,11,+4.2%,98,-5.8%,9,+4.4%,63,-1.5%
Shai Gilgeous-Alexander,20.3,LAC,Point,170,37,+3.0%,15,+4.1%,54,-0.6%,65,-0.8%,63,-1.4%,94,-3.5%,40,+0.8%,79,-2.7%
Landry Shamet,21.6,LAC,Wing,171,98,-12.0%,48,+0.2%,62,-1.3%,35,+0.7%,54,-0.6%,96,-4.3%,7,+4.7%,47,+0.4%
