Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Britton Johnsen,24.3,ORL,Wing,273,3,31.1%,12,36.6%,0,8.3%,0,58.3%,99,38%,97,23%,0,100%,3,100%
Anthony Johnson,29.1,IND,Point,1543,55,46.2%,61,44.1%,49,34.2%,50,80.4%,16,63%,19,48%,21,58%,45,85%
Avery Johnson,38.6,GSW,Point,612,21,40.4%,29,40.4%,0,0.0%,6,67.6%,100,12%,100,8%,87,21%,0,0%
DerMarr Johnson,23.5,NYK,Wing,245,62,48.1%,14,38.0%,92,43.3%,97,89.3%,55,66%,14,73%,100,25%,81,85%
Ervin Johnson,35.9,MIN,Big,956,96,54.0%,95,54.0%,0,0.0%,23,60.7%,27,72%,27,67%,17,87%,0,0%
Joe Johnson,22.3,PHX,Wing,3311,51,46.8%,68,46.3%,26,32.2%,30,75.0%,96,43%,95,29%,95,37%,61,91%
Linton Johnson,23.4,CHI,Forward,697,2,36.9%,9,37.4%,11,22.6%,5,57.1%,59,65%,70,51%,15,79%,91,86%
Dahntay Jones,22.8,MEM,Wing,139,1,29.0%,2,27.7%,0,33.3%,0,44.4%,63,64%,24,67%,77,50%,3,100%
Damon Jones,27.2,MIL,Point,1981,87,49.9%,73,44.9%,61,36.3%,29,76.4%,37,55%,44,35%,58,35%,61,77%
Eddie Jones,32.0,MIA,Wing,2988,71,48.8%,47,43.7%,67,37.3%,80,83.4%,48,68%,62,53%,73,52%,55,93%
Fred Jones,24.6,IND,Wing,1394,44,45.4%,51,44.4%,25,32.1%,76,82.3%,56,66%,55,55%,57,58%,3,100%
Jumaine Jones,24.7,BOS,Forward,314,4,38.4%,0,30.2%,37,33.3%,0,58.8%,4,83%,74,50%,7,86%,17,100%
Chris Kaman,21.5,LAC,Big,1825,38,46.2%,39,46.2%,0,0.0%,47,69.6%,75,60%,58,59%,77,61%,0,0%
Jason Kapono,22.7,CLE,Wing,373,54,47.2%,9,35.8%,96,43.9%,0,83.3%,7,88%,33,63%,5,94%,47,94%
Jason Kidd,30.6,BKN,Point,2457,35,43.8%,34,41.1%,37,33.2%,65,82.7%,27,58%,24,46%,35,50%,42,86%
Andrei Kirilenko,22.7,UTA,Forward,2902,63,48.0%,63,47.1%,46,34.2%,66,79.0%,74,60%,67,53%,74,55%,67,96%
Kerry Kittles,29.4,BKN,Wing,2837,84,50.8%,90,49.4%,53,36.2%,53,78.7%,10,85%,4,85%,15,81%,65,91%
Brevin Knight,28.0,MIL,Point,402,44,44.4%,71,44.9%,0,0.0%,25,75.0%,2,70%,3,80%,2,69%,0,0%
Brevin Knight,28.0,WAS,Point,589,32,42.0%,47,42.4%,0,20.0%,8,70.4%,90,28%,77,20%,63,33%,98,0%
Kyle Korver,22.6,PHI,Wing,805,75,49.2%,4,29.4%,79,40.0%,0,79.2%,3,95%,33,63%,6,92%,3,100%
Toni Kukoc,35.1,MIL,Forward,1500,46,47.2%,76,47.9%,31,30.2%,37,73.6%,63,63%,93,45%,50,67%,57,98%
Raef LaFrentz,27.4,BOS,Big,327,70,49.2%,99,58.3%,6,20.0%,0,76.9%,29,72%,90,46%,10,92%,95,88%
Christian Laettner,34.2,WAS,Forward,973,61,47.8%,80,48.1%,26,30.0%,68,79.2%,13,77%,52,58%,4,91%,100,67%
Maciej Lampe,18.7,PHX,Big,210,56,48.1%,81,50.6%,0,0.0%,0,76.9%,42,69%,16,70%,59,69%,0,0%
Voshon Lenard,30.5,DEN,Wing,2233,61,48.0%,57,44.7%,66,37.2%,59,79.1%,45,69%,30,65%,59,58%,60,92%
Rashard Lewis,24.2,OKC,Forward,2926,85,49.6%,48,46.3%,77,38.0%,59,76.1%,46,67%,50,60%,76,55%,74,94%
Raul Lopez,23.5,UTA,Point,1574,53,46.2%,79,46.1%,20,31.3%,85,86.1%,60,44%,56,30%,29,51%,94,44%
Tyronn Lue,26.5,ORL,Point,2329,81,49.0%,76,45.3%,73,38.3%,31,77.1%,71,40%,82,18%,82,25%,40,86%
George Lynch,33.2,NOP,Wing,1663,46,45.9%,64,45.5%,21,31.1%,10,65.3%,12,82%,15,72%,14,82%,54,93%
Mark Madsen,27.8,MIN,Big,1213,74,49.7%,78,50.3%,0,0.0%,6,49.1%,46,68%,25,67%,53,71%,0,0%
Corey Maggette,24.0,LAC,Wing,2623,70,48.6%,85,48.3%,32,33.0%,86,84.8%,64,64%,56,54%,42,64%,53,93%
Jamaal Magloire,25.4,NOP,Big,2789,50,47.4%,53,47.5%,0,0.0%,70,75.0%,66,62%,31,65%,87,57%,0,0%
Karl Malone,40.3,LAL,Big,1378,58,48.3%,60,48.4%,0,0.0%,68,74.7%,16,76%,2,81%,53,72%,0,0%
Stephon Marbury,26.7,NYK,Point,1829,58,46.5%,77,46.0%,35,32.7%,73,83.5%,92,27%,74,23%,69,32%,97,27%
Stephon Marbury,26.7,PHX,Point,1413,56,46.4%,81,46.2%,27,31.8%,44,79.2%,95,26%,68,25%,90,20%,90,51%
Shawn Marion,25.5,PHX,Forward,3202,59,47.6%,50,46.5%,54,34.5%,88,85.1%,72,60%,39,61%,83,47%,70,96%
Donyell Marshall,30.5,CHI,Forward,401,35,46.0%,20,42.2%,89,40.7%,0,70.0%,7,79%,22,67%,9,84%,17,100%
Donyell Marshall,30.5,TOR,Big,2571,94,53.8%,75,50.0%,94,40.8%,65,74.1%,13,78%,41,63%,30,80%,89,99%
Darrick Martin,32.7,MIN,Point,155,3,33.6%,3,30.6%,14,25.0%,0,100.0%,58,44%,85,17%,92,20%,8,100%
Kenyon Martin,25.8,BKN,Big,2251,72,49.4%,72,49.4%,29,30.4%,44,68.4%,47,67%,19,69%,70,64%,71,100%
Jamal Mashburn,30.9,NOP,Wing,729,17,41.6%,30,41.4%,13,28.4%,71,81.3%,98,41%,63,52%,96,33%,87,79%
Desmond Mason,26.1,MIL,Wing,2514,58,47.8%,84,48.2%,5,25.7%,44,77.0%,62,64%,40,59%,38,68%,69,89%
Roger Mason Jr.,23.1,TOR,Combo,263,38,44.2%,4,36.4%,65,36.4%,0,87.5%,13,75%,42,44%,2,86%,29,92%
Tony Massenburg,36.3,SAC,Big,729,66,48.8%,66,48.8%,0,0.0%,44,68.3%,81,58%,22,68%,90,52%,0,0%
Walter McCarty,29.7,BOS,Big,1878,88,52.4%,19,42.0%,82,38.0%,73,75.6%,4,85%,73,54%,68,65%,91,97%
Amal McCaskill,30.0,PHI,Big,592,12,40.7%,12,40.7%,0,0.0%,0,69.6%,76,59%,81,52%,40,77%,0,0%
Antonio McDyess,29.1,PHX,Big,505,61,48.4%,60,48.4%,0,0.0%,8,51.6%,7,80%,27,67%,16,88%,0,0%
Antonio McDyess,29.1,NYK,Big,421,35,45.8%,37,45.8%,0,0.0%,15,57.9%,64,63%,30,66%,78,61%,0,0%
Tracy McGrady,24.4,ORL,Wing,2681,57,47.5%,65,45.5%,38,34.1%,62,79.6%,93,50%,84,40%,81,49%,97,61%
Jeff McInnis,29.0,CLE,Point,1100,63,47.1%,50,42.7%,90,40.8%,77,83.6%,24,58%,42,36%,27,52%,27,94%
Jeff McInnis,29.0,POR,Combo,1257,78,49.0%,93,49.0%,40,32.6%,38,75.0%,49,54%,67,35%,36,56%,2,100%
Aaron McKie,31.1,PHI,Wing,2101,92,52.4%,75,46.8%,95,43.9%,35,75.7%,54,67%,53,56%,71,53%,35,97%
Keith McLeod,24.0,MIN,Point,360,8,36.8%,24,38.5%,0,14.3%,21,74.3%,68,42%,40,38%,45,41%,8,100%
Slava Medvedenko,24.6,LAL,Big,1403,24,43.3%,25,43.4%,0,0.0%,75,75.7%,33,71%,81,51%,22,83%,0,0%
Ron Mercer,27.5,SAS,Wing,478,19,41.8%,36,42.3%,0,16.7%,0,76.5%,22,75%,5,82%,23,75%,99,0%
Chris Mihm,24.3,BOS,Big,912,70,49.2%,70,49.2%,0,0.0%,29,64.2%,58,65%,40,63%,56,70%,0,0%
Chris Mihm,24.3,CLE,Big,390,39,46.5%,41,46.5%,0,0.0%,47,69.6%,73,61%,88,47%,27,80%,0,0%
Darius Miles,22.1,CLE,Forward,883,20,44.2%,46,46.1%,3,16.7%,0,54.2%,76,60%,61,54%,54,64%,17,100%
Darius Miles,22.1,POR,Wing,1176,93,53.3%,97,53.6%,0,25.0%,15,70.0%,57,65%,23,69%,52,59%,3,100%
Andre Miller,27.6,DEN,Combo,2836,64,46.6%,87,47.7%,0,19.3%,74,83.2%,96,36%,40,45%,82,26%,100,45%
Brad Miller,27.6,SAC,Big,2616,86,52.3%,88,52.1%,76,37.5%,84,78.0%,24,74%,21,68%,38,77%,71,100%
Mike Miller,23.7,MEM,Wing,1754,80,50.4%,80,47.4%,68,37.4%,20,71.9%,20,76%,49,58%,21,77%,30,99%
Oliver Miller,33.6,MIN,Big,475,90,52.7%,91,52.7%,0,0.0%,0,66.7%,65,63%,52,60%,0,100%,0,0%
Reggie Miller,38.2,IND,Wing,2255,95,55.3%,85,48.3%,81,40.4%,95,88.5%,14,80%,17,71%,34,70%,68,90%
Yao Ming,23.1,HOU,Big,2698,85,52.2%,89,52.3%,0,0.0%,92,81.1%,71,61%,44,62%,79,60%,0,0%
Cuttino Mobley,28.2,HOU,Wing,3226,81,50.4%,59,44.8%,77,39.4%,69,80.9%,90,52%,88,38%,97,32%,83,83%
Nazr Mohammed,26.2,NYK,Big,666,99,56.3%,98,56.3%,0,0.0%,10,52.6%,84,57%,80,52%,70,64%,0,0%
Nazr Mohammed,26.2,ATL,Big,890,59,48.3%,58,48.3%,0,0.0%,26,61.6%,61,64%,52,60%,57,70%,0,0%
Jerome Moiso,25.4,TOR,Big,392,66,48.8%,71,49.4%,0,0.0%,21,59.5%,96,48%,87,48%,94,47%,0,0%
Mikki Moore,28.0,UTA,Big,361,86,52.3%,88,52.3%,0,0.0%,98,87.1%,56,65%,50,61%,52,72%,0,0%
Alonzo Mourning,33.7,BKN,Big,214,40,46.5%,42,46.5%,0,0.0%,100,88.2%,50,67%,33,65%,60,69%,0,0%
Troy Murphy,23.5,GSW,Big,590,25,43.8%,32,44.5%,0,21.4%,67,74.4%,8,80%,22,68%,17,87%,71,100%
Lamond Murray,30.5,TOR,Forward,504,11,40.2%,7,34.9%,66,35.6%,22,68.6%,65,63%,65,53%,80,50%,85,90%
Ronald Murray,24.3,OKC,Combo,1976,62,46.6%,80,46.7%,20,30.6%,18,71.3%,80,44%,56,40%,78,32%,53,84%
Dikembe Mutombo,37.4,NYK,Big,1489,53,47.8%,56,47.8%,0,0.0%,41,67.8%,78,59%,72,54%,68,64%,0,0%
Mamadou N'diaye,28.4,ATL,Big,322,11,40.4%,12,40.4%,0,0.0%,53,71.1%,11,78%,6,76%,0,100%,0,0%
Bostjan Nachbar,23.3,HOU,Wing,446,15,41.3%,5,32.2%,37,33.9%,0,66.7%,35,71%,75,47%,77,50%,45,95%
Lee Nailon,28.7,CLE,Forward,362,57,47.6%,83,48.2%,0,0.0%,83,84.6%,61,63%,74,50%,46,68%,0,0%
Lee Nailon,28.7,ATL,Forward,287,24,44.4%,33,44.4%,0,0.0%,0,83.3%,50,66%,33,64%,48,68%,0,0%
Eduardo Najera,27.3,DAL,Big,659,43,46.9%,35,45.5%,0,100.0%,40,67.5%,26,73%,12,71%,27,80%,96,50%
Steve Nash,29.7,DAL,Point,2606,100,53.3%,95,49.8%,88,40.8%,100,91.6%,94,27%,84,17%,97,17%,87,56%
Rasho Nesterovic,27.4,SAS,Big,2343,42,46.9%,43,46.9%,0,0.0%,2,46.9%,49,67%,63,57%,43,76%,0,0%
Ira Newble,28.8,CLE,Wing,1234,12,39.9%,31,41.4%,0,11.1%,50,78.3%,18,76%,45,58%,11,86%,3,100%
Moochie Norris,30.3,NYK,Point,383,66,47.7%,37,41.5%,92,41.4%,63,82.5%,6,65%,16,50%,15,59%,29,92%
Moochie Norris,30.3,HOU,Point,370,10,37.2%,2,29.3%,84,40.0%,0,73.9%,15,64%,85,17%,13,64%,8,100%
Dirk Nowitzki,25.4,DAL,Big,2908,76,50.0%,73,49.6%,47,34.4%,99,87.6%,29,72%,14,71%,66,65%,91,97%
Jermaine O'Neal,25.1,IND,Big,2769,24,43.6%,27,43.8%,0,13.3%,76,75.7%,37,71%,34,64%,50,74%,71,100%
Shaquille O'Neal,31.7,LAL,Big,2462,100,58.4%,100,58.4%,0,0.0%,4,48.9%,55,66%,24,68%,76,61%,0,0%
Lamar Odom,24.0,MIA,Forward,2997,33,45.8%,43,45.9%,29,30.2%,41,74.2%,98,42%,98,37%,98,30%,87,90%
Mehmet Okur,24.4,DET,Big,1560,55,48.1%,48,47.2%,88,38.6%,82,77.5%,80,58%,75,53%,86,58%,94,88%
Kevin Ollie,30.8,CLE,Point,1345,11,37.3%,13,36.3%,0,44.4%,67,82.9%,19,62%,11,55%,8,65%,69,75%
Michael Olowokandi,28.6,MIN,Big,907,19,42.3%,21,42.3%,0,0.0%,17,58.6%,31,71%,79,52%,39,77%,0,0%
Greg Ostertag,30.7,UTA,Big,2124,48,47.3%,49,47.3%,0,0.0%,16,57.9%,68,62%,56,60%,45,76%,0,0%
Bo Outlaw,32.6,MEM,Big,1582,84,52.0%,86,52.0%,0,0.0%,9,52.6%,36,71%,5,76%,94,47%,0,0%
Doug Overton,34.2,LAC,Point,999,26,41.6%,58,43.8%,0,13.6%,8,70.4%,26,58%,90,15%,10,65%,77,67%
Zaza Pachulia,19.7,ORL,Big,605,6,37.7%,6,37.7%,0,0.0%,24,61.1%,58,65%,35,64%,56,70%,0,0%
Robert Pack,34.7,BKN,Point,187,5,35.6%,10,35.6%,0,0.0%,0,100.0%,97,25%,92,14%,63,33%,0,0%
Scott Padgett,27.5,HOU,Big,491,89,52.4%,22,42.4%,100,44.1%,0,73.9%,22,74%,48,61%,75,61%,93,92%
Milt Palacio,25.7,TOR,Point,1181,6,36.4%,16,36.7%,8,21.1%,2,66.2%,55,45%,31,41%,40,46%,8,100%
Jannero Pargo,24.0,CHI,Combo,321,76,48.6%,60,43.0%,83,39.2%,0,84.0%,44,55%,20,60%,60,37%,49,85%
Tony Parker,21.5,SAS,Point,2568,76,48.3%,90,48.5%,24,31.6%,12,70.6%,77,38%,66,26%,48,39%,76,69%
Ruben Patterson,28.3,POR,Wing,1645,83,50.8%,95,51.3%,0,14.3%,1,55.6%,78,57%,60,54%,25,73%,3,100%
Sasha Pavlovic,20.0,UTA,Wing,1081,23,42.8%,42,43.2%,9,27.3%,36,76.1%,47,68%,59,54%,19,78%,47,94%
Gary Payton,35.3,LAL,Point,2833,90,50.2%,94,49.7%,51,35.0%,13,71.4%,35,56%,10,55%,44,44%,24,96%
Anthony Peeler,33.9,SAC,Combo,1299,98,55.0%,51,42.3%,100,48.9%,68,82.8%,2,82%,9,72%,13,73%,27,92%
Wesley Person,32.6,MEM,Wing,277,5,35.1%,5,32.8%,4,25.6%,0,75.0%,4,93%,1,100%,9,88%,3,100%
Wesley Person,32.6,POR,Wing,607,98,58.3%,82,47.8%,99,47.4%,0,76.0%,8,86%,65,50%,13,83%,57,92%
Wesley Person,32.6,ATL,Wing,130,29,43.6%,1,25.0%,88,42.1%,0,100.0%,0,100%,0,0%,0,100%,3,100%
Morris Peterson,26.2,TOR,Wing,2110,90,51.8%,55,44.6%,70,38.0%,70,81.1%,11,83%,25,66%,30,71%,41,96%
Eric Piatkowski,33.1,HOU,Wing,657,78,50.0%,43,43.3%,49,35.8%,0,85.7%,5,90%,3,93%,40,67%,35,98%
Paul Pierce,26.1,BOS,Wing,3094,33,44.3%,49,43.8%,20,30.5%,74,81.9%,91,51%,89,37%,82,49%,86,79%
Mickael Pietrus,21.7,GSW,Combo,725,84,51.6%,96,49.6%,57,35.7%,6,68.5%,22,68%,18,60%,87,23%,22,94%
Scottie Pippen,38.1,CHI,Wing,409,25,42.8%,44,43.5%,11,27.7%,5,63.0%,79,57%,92,33%,43,64%,90,77%
Zoran Planinic,21.1,BKN,Wing,371,35,44.7%,35,42.3%,43,34.8%,6,63.0%,35,71%,11,74%,60,57%,92,75%
Scot Pollard,28.7,IND,Big,635,14,41.3%,15,41.3%,0,0.0%,0,57.1%,67,62%,74,54%,0,100%,0,0%
James Posey,26.8,MEM,Wing,2422,94,55.3%,98,53.8%,75,38.7%,79,83.3%,39,69%,28,66%,76,51%,75,87%
Vitaly Potapenko,28.6,OKC,Big,1405,68,49.1%,68,49.1%,0,0.0%,30,64.4%,5,83%,7,75%,14,88%,0,0%
Tayshaun Prince,23.7,DET,Wing,2665,82,50.8%,91,49.5%,60,37.0%,43,76.6%,60,65%,37,61%,67,55%,33,98%
Joel Przybilla,24.1,ATL,Big,305,4,36.7%,4,36.7%,0,0.0%,1,41.4%,72,61%,93,42%,0,100%,0,0%
Vladimir Radmanovic,22.9,OKC,Forward,2282,93,51.4%,65,47.2%,71,37.5%,49,75.2%,39,70%,89,48%,65,59%,76,94%
Zach Randolph,22.3,POR,Big,3055,62,48.5%,62,48.5%,0,33.3%,77,76.1%,74,60%,66,56%,73,63%,71,100%
Theo Ratliff,30.5,POR,Big,1011,94,53.7%,94,53.7%,0,0.0%,27,63.2%,79,59%,75,53%,32,79%,0,0%
Theo Ratliff,30.5,ATL,Big,1643,35,45.8%,38,45.8%,0,0.0%,33,65.3%,48,67%,57,60%,48,74%,0,0%
Zeljko Rebraca,31.6,DET,Big,206,14,41.2%,14,41.2%,0,0.0%,80,76.9%,98,43%,97,33%,91,50%,0,0%
Michael Redd,24.2,MIL,Wing,3015,65,48.4%,78,47.0%,44,34.9%,93,86.8%,66,63%,52,57%,64,56%,56,92%
Glen Rice,36.4,LAC,Wing,252,4,32.7%,10,36.2%,1,17.9%,0,100.0%,65,64%,65,50%,68,54%,3,100%
Jason Richardson,22.8,GSW,Wing,2929,53,47.1%,83,48.1%,14,28.9%,14,68.1%,77,57%,54,56%,87,43%,40,96%
Quentin Richardson,23.6,LAC,Combo,2334,49,45.8%,47,42.1%,60,35.8%,24,74.0%,42,56%,36,49%,69,37%,49,85%
Luke Ridnour,22.7,OKC,Point,1040,48,45.2%,45,42.4%,65,37.1%,75,83.6%,53,46%,71,24%,39,48%,65,77%
Clifford Robinson,36.9,GSW,Big,2835,31,44.7%,11,40.3%,59,36.0%,54,71.1%,41,69%,91,45%,76,61%,90,99%
Eddie Robinson,27.5,CHI,Wing,958,72,48.9%,86,48.9%,0,33.3%,12,66.7%,6,89%,15,72%,5,94%,99,0%
Glenn Robinson,30.8,PHI,Forward,1340,54,47.5%,54,46.8%,51,34.3%,80,83.2%,43,68%,9,71%,59,63%,63,97%
Rodney Rogers,32.4,BKN,Forward,1350,37,46.0%,30,44.0%,40,33.8%,51,75.5%,41,69%,43,60%,61,63%,65,96%
Sean Rooks,34.1,ORL,Big,268,3,35.1%,3,35.7%,0,0.0%,0,95.5%,0,95%,7,75%,0,100%,0,0%
Sean Rooks,34.1,NOP,Big,305,4,36.5%,4,36.5%,0,0.0%,0,80.0%,1,90%,84,50%,9,93%,0,0%
Jalen Rose,30.8,TOR,Forward,1982,22,44.3%,24,43.4%,34,31.3%,76,82.2%,100,40%,100,30%,96,30%,61,98%
Jalen Rose,30.8,CHI,Wing,524,25,43.3%,8,35.6%,89,42.6%,42,76.5%,85,53%,65,50%,98,31%,63,91%
Malik Rose,28.9,SAS,Big,1176,21,42.4%,24,42.6%,0,0.0%,90,80.9%,32,71%,26,67%,39,77%,0,0%
Michael Ruffin,26.8,UTA,Big,721,2,32.5%,2,32.5%,0,0.0%,1,41.2%,93,53%,84,50%,63,67%,0,0%
Kareem Rush,23.0,LAL,Wing,1155,73,48.9%,79,47.1%,46,35.2%,0,55.3%,29,73%,31,65%,41,65%,45,95%
Bryon Russell,32.8,LAL,Wing,847,55,47.4%,17,39.0%,74,38.5%,40,76.2%,9,86%,21,69%,22,77%,3,100%
John Salmons,23.9,PHI,Forward,1537,26,44.9%,17,41.6%,43,33.8%,63,76.7%,30,72%,41,61%,70,58%,59,98%
Jamal Sampson,20.5,LAL,Big,115,22,42.9%,24,42.9%,0,0.0%,0,58.3%,50,67%,84,50%,27,80%,0,0%
Daniel Santiago,27.4,MIL,Big,681,60,48.3%,59,48.3%,0,0.0%,39,67.4%,22,74%,4,77%,58,69%,0,0%
Brian Scalabrine,25.6,BKN,Forward,815,15,42.2%,26,43.9%,14,23.7%,73,82.0%,2,83%,0,83%,13,80%,17,100%
Ansu Sesay,27.3,OKC,Forward,530,78,49.3%,87,48.9%,60,35.3%,17,68.2%,48,67%,54,57%,35,72%,17,100%
Bobby Simmons,23.4,LAC,Forward,1338,9,39.6%,13,40.1%,0,16.7%,85,84.8%,67,62%,74,50%,30,73%,17,100%
Brian Skinner,27.5,MIL,Big,1578,73,49.7%,73,49.7%,0,0.0%,14,57.2%,66,62%,35,64%,81,60%,0,0%
Tamar Slay,23.6,BKN,Wing,112,15,41.5%,6,33.3%,0,50.0%,0,66.7%,28,73%,92,33%,10,88%,92,75%
Jabari Smith,26.7,SAC,Big,111,2,34.1%,2,34.1%,0,0.0%,0,60.0%,95,50%,100,20%,63,67%,0,0%
Joe Smith,28.3,MIL,Big,2253,27,44.0%,29,44.0%,0,25.0%,97,86.2%,38,70%,57,59%,32,79%,71,100%
Steven Smith,34.6,NOP,Wing,882,56,47.5%,24,40.3%,79,40.0%,99,92.2%,58,65%,60,54%,75,51%,74,88%
Theron Smith,23.1,MEM,Wing,169,49,46.3%,7,34.5%,0,50.0%,0,83.3%,13,81%,10,75%,77,50%,3,100%
Eric Snow,30.5,PHI,Point,2960,31,41.9%,42,42.1%,0,16.7%,46,79.7%,48,48%,45,34%,16,59%,8,100%
Darius Songaila,25.7,SAC,Big,894,50,47.4%,51,47.4%,0,0.0%,86,78.9%,23,74%,18,70%,21,84%,0,0%
Latrell Sprewell,33.1,MIN,Wing,3089,41,45.1%,45,43.6%,33,33.3%,73,81.4%,37,71%,47,58%,37,68%,51,94%
Jerry Stackhouse,29.0,WAS,Wing,768,27,43.4%,26,40.8%,51,35.9%,64,80.2%,82,55%,38,60%,92,39%,63,91%
Vladimir Stepania,27.5,POR,Big,437,18,41.8%,18,41.8%,0,0.0%,22,60.0%,35,71%,42,63%,0,100%,0,0%
DeShawn Stevenson,22.6,UTA,Wing,1502,43,45.3%,65,45.7%,3,25.0%,13,66.9%,19,76%,41,59%,12,84%,95,71%
DeShawn Stevenson,22.6,ORL,Combo,920,24,42.6%,49,42.1%,23,30.8%,9,70.1%,69,47%,53,40%,47,44%,29,92%
Peja Stojakovic,26.4,SAC,Wing,3262,96,57.0%,95,51.3%,93,43.7%,100,92.7%,17,77%,6,80%,48,61%,72,89%
Damon Stoudamire,30.2,POR,Point,3115,73,48.2%,52,42.8%,63,36.9%,90,87.6%,44,52%,35,39%,68,32%,53,80%
Amar'e Stoudemire,21.0,PHX,Big,2013,53,47.8%,57,47.8%,0,25.0%,53,71.1%,96,46%,89,46%,96,46%,71,100%
Erick Strickland,29.9,MIL,Combo,534,69,47.8%,22,39.3%,98,43.9%,94,87.5%,33,58%,96,19%,40,52%,18,96%
Rod Strickland,37.3,TOR,Point,283,2,33.3%,8,34.6%,0,0.0%,0,68.2%,81,36%,48,33%,53,38%,0,0%
Rod Strickland,37.3,ORL,Point,913,68,47.7%,87,47.5%,39,33.3%,23,74.3%,74,39%,53,31%,56,36%,31,90%
Bob Sura,30.6,DET,Combo,673,29,43.4%,64,44.0%,8,26.5%,21,71.6%,62,50%,60,40%,33,58%,36,89%
Bob Sura,30.6,ATL,Combo,932,31,43.9%,69,44.6%,5,26.2%,50,78.4%,76,46%,42,44%,60,37%,60,82%
Michael Sweetney,21.0,NYK,Big,431,82,50.9%,83,50.9%,0,0.0%,59,72.3%,90,53%,88,48%,53,71%,0,0%
Stromile Swift,23.9,MEM,Big,1498,45,47.1%,46,47.0%,0,50.0%,58,72.3%,39,70%,33,65%,44,76%,71,100%
Wally Szczerbiak,26.7,MIN,Wing,585,66,48.4%,58,44.8%,90,42.9%,84,84.5%,25,74%,17,71%,35,69%,47,94%
Maurice Taylor,27.0,HOU,Big,2053,55,48.1%,58,48.2%,0,0.0%,64,73.4%,88,56%,66,56%,88,56%,0,0%
Jason Terry,26.1,ATL,Combo,2986,67,47.4%,76,45.4%,50,34.3%,71,82.9%,78,46%,87,26%,56,38%,73,72%
Etan Thomas,25.6,WAS,Big,1831,64,48.6%,65,48.6%,0,0.0%,28,63.8%,65,63%,37,64%,82,60%,0,0%
Kenny Thomas,26.3,PHI,Big,2692,43,47.0%,45,47.0%,0,33.3%,70,75.2%,69,62%,60,58%,60,69%,99,0%
Kurt Thomas,31.1,NYK,Big,2537,47,47.3%,52,47.5%,0,0.0%,94,83.5%,9,80%,45,62%,20,84%,0,0%
Tim Thomas,26.7,NYK,Wing,737,76,49.7%,74,46.6%,84,41.0%,66,80.4%,88,52%,86,39%,86,43%,3,100%
Tim Thomas,26.7,MIL,Forward,1339,70,48.6%,61,47.1%,63,35.5%,61,76.2%,54,65%,7,74%,89,44%,17,100%
Jamaal Tinsley,25.7,IND,Point,1362,97,52.0%,84,46.9%,67,37.4%,19,73.1%,31,58%,32,40%,66,32%,58,78%
Robert Traylor,26.7,NOP,Big,898,83,51.1%,81,50.8%,0,100.0%,12,54.8%,54,66%,30,65%,66,66%,71,100%
Gary Trent,29.1,MIN,Big,983,67,48.9%,67,48.9%,0,0.0%,69,74.7%,37,71%,6,76%,71,63%,0,0%
Jake Tsakalidis,24.4,MEM,Big,520,75,50.0%,75,50.0%,0,0.0%,19,59.0%,14,77%,4,77%,40,77%,0,0%
Nikoloz Tskitishvili,20.6,DEN,Big,212,1,32.1%,1,31.6%,0,25.0%,0,81.8%,6,81%,42,63%,16,88%,71,100%
Hedo Turkoglu,24.6,SAS,Wing,2022,69,48.6%,23,40.3%,87,41.8%,16,70.1%,41,69%,80,42%,44,63%,52,94%
Nick Van Exel,31.9,GSW,Combo,1254,33,44.0%,58,43.0%,25,30.8%,15,70.7%,100,29%,93,19%,93,18%,93,62%
Keith Van Horn,28.0,NYK,Forward,1572,80,49.4%,59,47.0%,71,37.5%,71,81.9%,78,59%,85,50%,87,45%,17,100%
Keith Van Horn,28.0,MIL,Forward,765,98,52.9%,67,47.7%,100,45.8%,100,94.5%,37,71%,72,51%,24,76%,17,100%
Jacque Vaughn,28.7,ATL,Point,1220,23,40.6%,39,41.6%,2,16.7%,42,78.8%,47,50%,81,19%,23,56%,8,100%
Jake Voskuhl,26.0,PHX,Big,1590,81,50.8%,82,50.8%,0,0.0%,64,73.7%,30,72%,9,72%,58,69%,0,0%
Dwyane Wade,21.8,MIA,Combo,2121,71,47.9%,84,47.6%,53,34.8%,32,74.7%,93,36%,49,42%,91,19%,62,81%
Dajuan Wagner,20.7,CLE,Combo,659,22,42.6%,13,37.4%,68,37.7%,12,70.5%,56,54%,64,38%,51,40%,24,93%
Antoine Walker,27.2,DAL,Forward,2832,41,46.7%,85,48.7%,20,27.4%,2,55.4%,91,53%,74,50%,93,34%,83,93%
Samaki Walker,27.7,MIA,Big,402,8,39.2%,8,39.2%,0,0.0%,30,64.3%,88,55%,63,57%,89,53%,0,0%
Ben Wallace,29.1,DET,Big,3048,20,42.4%,22,42.4%,0,25.0%,5,49.0%,70,62%,47,61%,71,63%,71,100%
Gerald Wallace,21.3,SAC,Wing,310,5,35.8%,11,36.3%,0,0.0%,0,45.5%,75,59%,83,40%,18,79%,0,0%
John Wallace,29.7,MIA,Wing,320,35,44.8%,39,42.9%,0,41.7%,71,81.3%,100,28%,98,14%,99,29%,98,60%
