Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Ryan Anderson,24.5,NOH,Big,2478,5,+7.1,64,-0.4,49,+0.1%,72,-5.7,16,+0.7,29,+2.8%,13,+16.3,84,-1.0,76,-2.0%,94,-19.1
Carmelo Anthony,28.4,NYK,Forward,2475,32,+1.9,60,-0.3,41,+0.3%,67,-4.5,69,-0.3,56,-0.7%,75,-8.8,52,-0.0,21,+2.4%,55,-1.1
Joel Anthony,30.2,MIA,Big,507,8,+6.0,21,+1.1,76,-0.9%,30,+5.2,93,-1.0,94,-9.3%,94,-21.8,7,+1.7,88,-3.6%,9,+17.1
Trevor Ariza,27.3,WAS,Wing,1450,67,-1.7,31,+0.7,82,-1.2%,25,+6.5,37,+0.2,88,-6.4%,38,+4.0,25,+0.7,71,-1.7%,19,+11.0
Darrell Arthur,24.6,MEM,Big,931,4,+7.7,75,-0.8,54,-0.1%,78,-7.2,24,+0.5,51,-0.2%,41,+3.2,89,-1.2,60,-0.9%,85,-12.9
Omer Asik,26.3,HOU,Big,2453,95,-6.8,22,+1.0,22,+1.1%,46,+1.6,33,+0.3,42,+1.1%,66,-5.9,22,+0.8,33,+1.2%,33,+5.6
D.J. Augustin,25.0,IND,Point,1150,32,+2.0,19,+1.2,20,+1.2%,17,+9.0,27,+0.4,82,-5.0%,34,+5.4,24,+0.7,16,+3.0%,22,+9.7
Gustavo Ayon,27.6,ORL,Big,567,54,-0.2,91,-1.7,87,-1.4%,94,-14.3,86,-0.8,99,-15.0%,86,-14.6,81,-0.9,44,+0.4%,83,-11.9
Gustavo Ayon,27.6,MIL,Big,137,100,-14.3,94,-2.1,100,-4.5%,97,-20.5,92,-1.0,98,-13.0%,93,-20.5,88,-1.2,89,-3.7%,95,-21.2
Jeff Ayres,25.5,IND,Big,268,71,-2.1,13,+1.6,97,-2.6%,3,+24.5,25,+0.5,94,-9.3%,11,+18.4,19,+0.9,94,-4.8%,4,+24.4
Luke Babbitt,23.4,POR,Forward,672,60,-0.8,77,-0.9,89,-1.6%,61,-3.1,98,-1.5,82,-5.0%,92,-20.2,23,+0.7,94,-4.8%,18,+11.5
Leandro Barbosa,29.9,BOS,Combo,476,47,+0.4,64,-0.4,92,-2.0%,32,+4.7,67,-0.3,71,-2.8%,69,-6.9,56,-0.1,97,-5.8%,20,+10.2
J.J. Barea,28.4,MIN,Combo,1642,56,-0.4,36,+0.5,70,-0.7%,28,+5.5,61,-0.2,25,+3.6%,60,-3.7,22,+0.8,88,-3.7%,19,+10.9
Andrea Bargnani,27.0,TOR,Big,995,22,+3.2,5,+2.5,20,+1.2%,4,+19.6,21,+0.6,2,+12.5%,18,+12.7,6,+1.8,48,+0.2%,3,+24.8
Harrison Barnes,20.4,GSW,Wing,2019,50,+0.0,16,+1.4,5,+2.2%,14,+10.6,22,+0.6,8,+8.6%,22,+10.8,24,+0.7,6,+5.1%,18,+11.0
Matt Barnes,32.6,LAC,Wing,1927,83,-3.8,75,-0.8,55,-0.2%,77,-7.1,81,-0.6,58,-1.0%,88,-16.0,59,-0.2,64,-1.2%,60,-2.9
Earl Barron,31.2,WAS,Big,114,83,-3.9,100,-5.0,46,+0.1%,100,-34.3,99,-2.2,3,+11.4%,99,-46.0,100,-4.0,77,-2.3%,100,-42.9
Will Barton,21.8,POR,Wing,808,32,+1.9,55,-0.1,30,+0.7%,43,+2.0,28,+0.4,22,+4.3%,26,+8.9,64,-0.3,61,-1.0%,54,-1.0
Brandon Bass,27.5,BOS,Big,2218,7,+6.3,15,+1.4,2,+2.7%,29,+5.4,16,+0.7,9,+8.2%,17,+13.3,21,+0.8,7,+4.7%,40,+3.3
Shane Battier,34.1,MIA,Forward,1771,57,-0.6,53,-0.1,52,-0.1%,64,-4.0,74,-0.4,85,-5.9%,77,-10.1,38,+0.3,40,+0.7%,52,+0.0
Nicolas Batum,23.9,POR,Wing,2798,62,-0.8,51,-0.0,57,-0.2%,59,-2.6,58,-0.2,78,-4.2%,68,-6.5,50,+0.0,36,+1.1%,54,-0.8
Jerryd Bayless,24.2,MEM,Combo,1685,4,+7.8,42,+0.3,67,-0.5%,34,+3.9,29,+0.4,24,+3.9%,27,+8.2,52,-0.0,83,-2.9%,45,+1.5
Aron Baynes,25.9,SAS,Big,107,47,+0.3,100,-4.5,15,+1.4%,100,-40.3,100,-3.2,7,+9.1%,100,-81.5,92,-1.5,37,+1.0%,92,-17.1
Kent Bazemore,23.3,GSW,Combo,169,16,+4.3,32,+0.6,18,+1.3%,55,-1.0,60,-0.2,1,+13.1%,76,-9.8,49,+0.1,46,+0.3%,75,-8.0
Bradley Beal,19.3,WAS,Wing,1720,60,-0.7,54,-0.1,40,+0.3%,51,+0.1,63,-0.2,57,-0.7%,81,-11.7,41,+0.2,47,+0.2%,28,+7.2
Michael Beasley,23.8,PHX,Forward,1510,12,+5.2,58,-0.2,74,-0.8%,53,-0.5,32,+0.3,68,-2.5%,28,+7.6,67,-0.4,65,-1.3%,64,-4.1
Rodrigue Beaubois,24.7,DAL,Combo,481,89,-4.9,83,-1.3,95,-2.4%,72,-5.8,93,-1.0,97,-12.3%,75,-8.8,49,+0.1,79,-2.6%,40,+3.3
Marco Belinelli,26.6,CHI,Wing,1843,22,+3.2,58,-0.2,26,+0.9%,72,-5.8,84,-0.7,62,-1.6%,86,-14.7,32,+0.5,22,+2.3%,52,-0.3
Patrick Beverley,24.3,HOU,Point,642,94,-6.2,18,+1.2,58,-0.3%,14,+10.7,4,+1.5,10,+7.8%,7,+23.4,63,-0.3,80,-2.7%,51,+0.2
Andris Biedrins,26.6,GSW,Big,492,54,-0.2,59,-0.3,6,+2.2%,91,-12.7,19,+0.6,72,-3.0%,54,-1.4,82,-0.9,12,+3.6%,93,-18.3
Chauncey Billups,36.1,LAC,Wing,417,5,+7.0,26,+0.9,47,+0.1%,18,+8.8,68,-0.3,48,+0.3%,67,-6.3,25,+0.7,56,-0.5%,17,+11.7
Bismack Biyombo,20.2,CHA,Big,2144,53,-0.2,85,-1.4,83,-1.3%,78,-7.2,79,-0.5,84,-5.6%,69,-6.8,87,-1.2,57,-0.6%,80,-10.1
DeJuan Blair,23.5,SAS,Big,745,23,+3.2,84,-1.4,38,+0.4%,80,-8.1,41,+0.1,55,-0.6%,39,+3.7,93,-1.6,30,+1.4%,92,-17.4
Steve Blake,32.7,LAL,Combo,1167,73,-2.3,55,-0.1,33,+0.6%,57,-1.9,77,-0.5,55,-0.6%,74,-8.5,36,+0.4,39,+0.7%,42,+2.8
Andray Blatche,26.2,BKN,Big,1464,35,+1.7,15,+1.4,47,+0.1%,16,+9.5,9,+1.1,63,-1.7%,20,+11.6,47,+0.1,74,-1.9%,41,+3.1
Eric Bledsoe,22.9,LAC,Combo,1420,93,-5.8,53,-0.1,19,+1.3%,80,-7.9,32,+0.3,59,-1.1%,73,-8.2,66,-0.4,32,+1.3%,78,-9.0
Keith Bogans,32.5,BKN,Wing,1394,33,+1.8,45,+0.2,30,+0.8%,42,+2.3,46,+0.1,21,+4.5%,46,+1.3,49,+0.0,69,-1.5%,48,+0.9
Andrew Bogut,27.9,GSW,Big,784,54,-0.3,7,+2.1,36,+0.5%,6,+16.5,5,+1.3,51,-0.2%,7,+21.8,21,+0.8,63,-1.1%,17,+11.9
Matt Bonner,32.6,SAS,Big,811,28,+2.5,5,+2.3,52,-0.1%,4,+21.3,9,+1.0,14,+6.8%,8,+21.3,11,+1.3,83,-2.9%,6,+21.4
Trevor Booker,24.9,WAS,Big,868,12,+5.3,7,+2.1,64,-0.5%,6,+18.2,13,+0.8,40,+1.4%,12,+17.3,7,+1.6,68,-1.4%,5,+22.9
Carlos Boozer,30.9,CHI,Big,2539,14,+4.7,12,+1.7,10,+1.7%,23,+7.4,19,+0.6,60,-1.4%,22,+10.8,13,+1.2,45,+0.4%,28,+7.2
Chris Bosh,28.6,MIA,Big,2445,73,-2.3,88,-1.6,84,-1.3%,76,-6.7,19,+0.6,71,-2.8%,16,+13.5,98,-2.1,56,-0.6%,93,-18.1
Avery Bradley,21.9,BOS,Combo,1425,52,-0.2,52,-0.0,8,+1.9%,76,-6.6,42,+0.1,17,+5.6%,75,-8.7,60,-0.3,8,+4.2%,72,-7.3
Elton Brand,33.6,DAL,Big,1518,50,+0.0,48,+0.1,67,-0.5%,54,-0.6,34,+0.3,42,+1.1%,40,+3.3,54,-0.0,73,-1.8%,60,-2.8
Corey Brewer,26.7,DEN,Wing,1938,40,+1.1,24,+1.0,39,+0.4%,23,+7.0,56,-0.1,83,-5.1%,53,-1.2,17,+1.0,15,+3.1%,16,+12.2
Ronnie Brewer,27.6,NYK,Wing,681,56,-0.5,54,-0.1,36,+0.5%,57,-1.9,11,+0.9,63,-1.7%,5,+26.3,78,-0.8,36,+1.1%,81,-10.8
Ronnie Brewer,27.6,OKC,Forward,102,4,+7.6,43,+0.3,27,+0.9%,82,-8.6,9,+1.0,0,+26.5%,4,+28.3,77,-0.7,35,+1.1%,99,-28.1
Aaron Brooks,27.8,SAC,Point,936,23,+3.0,52,-0.0,45,+0.1%,59,-2.8,32,+0.3,60,-1.3%,13,+16.3,57,-0.1,25,+1.8%,75,-8.0
MarShon Brooks,23.8,BKN,Wing,799,59,-0.6,39,+0.4,64,-0.4%,45,+1.7,6,+1.3,80,-4.6%,9,+19.7,76,-0.7,80,-2.6%,77,-8.6
Kwame Brown,30.6,PHI,Big,267,58,-0.6,92,-1.8,21,+1.2%,93,-13.7,56,-0.1,73,-3.2%,35,+5.1,96,-1.9,37,+0.9%,96,-21.9
Shannon Brown,26.9,PHX,Wing,1381,29,+2.3,76,-0.9,96,-2.4%,71,-5.3,58,-0.2,49,+0.2%,54,-1.5,77,-0.8,95,-5.2%,73,-7.4
Kobe Bryant,34.2,LAL,Wing,3008,15,+4.6,40,+0.4,76,-0.9%,34,+3.9,56,-0.1,66,-2.2%,48,+0.8,36,+0.4,60,-0.8%,36,+4.2
Chase Budinger,24.4,MIN,Wing,468,74,-2.5,64,-0.4,78,-1.0%,69,-5.1,40,+0.1,63,-1.7%,56,-2.5,71,-0.5,59,-0.8%,69,-6.0
Alec Burks,21.3,UTA,Combo,1032,88,-4.4,42,+0.3,61,-0.3%,47,+1.4,7,+1.2,75,-3.4%,9,+19.8,81,-0.9,34,+1.2%,82,-11.5
Caron Butler,32.6,LAC,Wing,1867,13,+5.1,41,+0.3,75,-0.8%,23,+7.4,25,+0.4,35,+2.0%,12,+17.3,54,-0.0,58,-0.7%,39,+3.6
Jimmy Butler,23.1,CHI,Wing,2042,49,+0.0,55,-0.1,76,-0.9%,32,+4.6,83,-0.7,47,+0.4%,70,-7.4,35,+0.4,53,-0.2%,20,+10.3
Will Bynum,29.8,DET,Point,1134,13,+5.0,6,+2.3,28,+0.9%,8,+14.6,17,+0.7,45,+0.8%,29,+7.3,5,+1.8,15,+3.2%,4,+24.1
Jose Calderon,31.1,TOR,Point,1262,42,+0.9,39,+0.4,9,+1.8%,79,-7.3,34,+0.3,33,+2.2%,74,-8.6,50,+0.0,19,+2.6%,71,-7.0
Jose Calderon,31.1,DET,Point,877,37,+1.3,18,+1.3,17,+1.3%,29,+5.4,52,-0.0,46,+0.6%,40,+3.4,9,+1.5,24,+2.0%,20,+10.7
Marcus Camby,38.6,NYK,Big,242,92,-5.6,98,-3.2,91,-1.7%,99,-25.5,93,-1.0,92,-8.2%,87,-15.0,99,-2.4,97,-5.7%,99,-32.2
DeMarre Carroll,26.3,UTA,Wing,1055,92,-5.7,89,-1.6,82,-1.2%,88,-10.9,87,-0.8,87,-6.2%,82,-12.3,75,-0.6,25,+2.0%,77,-8.8
Vince Carter,35.8,DAL,Wing,2085,83,-3.9,36,+0.5,81,-1.2%,31,+5.1,50,+0.0,50,+0.0%,51,-0.2,26,+0.6,65,-1.3%,22,+10.0
Omri Casspi,24.4,CLE,Wing,446,97,-8.3,76,-0.9,62,-0.4%,71,-5.5,72,-0.4,43,+1.0%,86,-14.8,62,-0.3,84,-3.1%,48,+0.9
Mario Chalmers,26.5,MIA,Point,2057,95,-7.1,76,-0.9,16,+1.4%,79,-7.4,70,-0.4,15,+6.1%,76,-9.9,72,-0.6,11,+3.8%,69,-6.1
Tyson Chandler,30.1,NYK,Big,2158,51,-0.1,25,+0.9,42,+0.2%,35,+3.9,18,+0.6,84,-5.6%,17,+13.4,45,+0.2,11,+3.7%,53,-0.7
Wilson Chandler,25.5,DEN,Forward,1056,77,-2.9,79,-1.1,76,-0.9%,81,-8.3,85,-0.7,93,-8.5%,88,-15.6,63,-0.3,29,+1.5%,61,-3.1
Earl Clark,24.8,LAL,Big,1331,31,+2.0,60,-0.3,18,+1.3%,66,-4.2,54,-0.1,40,+1.4%,63,-5.2,62,-0.3,19,+2.5%,64,-4.2
Victor Claver,24.2,POR,Forward,769,26,+2.6,89,-1.6,29,+0.8%,89,-12.2,22,+0.6,18,+5.3%,36,+4.6,97,-2.0,33,+1.3%,96,-21.7
Norris Cole,24.1,MIA,Point,1476,6,+6.8,9,+1.8,70,-0.6%,10,+13.2,5,+1.4,55,-0.6%,6,+24.5,32,+0.5,88,-3.6%,32,+5.8
Jason Collins,33.9,BOS,Big,325,54,-0.2,85,-1.4,45,+0.1%,88,-10.7,96,-1.2,21,+4.3%,96,-26.5,71,-0.5,84,-3.1%,73,-7.5
Darren Collison,25.2,DAL,Point,2351,18,+4.0,32,+0.7,12,+1.6%,44,+1.8,17,+0.7,23,+4.1%,33,+5.7,55,-0.1,10,+3.9%,57,-1.8
Nick Collison,32.0,OKC,Big,1547,33,+1.9,65,-0.5,90,-1.7%,50,+0.4,67,-0.3,89,-6.6%,52,-0.4,65,-0.4,59,-0.8%,56,-1.4
Mike Conley,25.1,MEM,Point,2749,99,-9.0,96,-2.2,57,-0.2%,95,-16.4,92,-1.0,93,-8.8%,85,-14.3,88,-1.2,10,+3.9%,91,-16.8
Daequan Cook,25.5,HOU,Wing,109,0,+14.8,93,-1.9,4,+2.4%,98,-24.9,94,-1.1,60,-1.2%,98,-33.6,90,-1.3,2,+6.7%,98,-25.8
Daequan Cook,25.5,CHI,Wing,225,67,-1.6,77,-0.9,56,-0.2%,73,-5.8,6,+1.3,82,-4.9%,1,+46.4,98,-2.1,62,-1.0%,94,-20.5
Chris Copeland,28.6,NYK,Big,762,43,+0.8,20,+1.1,65,-0.5%,19,+8.7,25,+0.5,19,+5.0%,39,+3.8,25,+0.7,67,-1.3%,22,+9.9
DeMarcus Cousins,22.2,SAC,Big,2271,41,+1.0,23,+1.0,8,+2.0%,31,+5.0,14,+0.8,18,+5.5%,31,+6.5,38,+0.3,18,+2.7%,33,+5.5
Jamal Crawford,32.6,LAC,Wing,2126,79,-3.3,57,-0.2,25,+1.0%,74,-6.1,73,-0.4,37,+1.8%,91,-18.4,41,+0.2,49,+0.1%,50,+0.5
Jordan Crawford,24.0,WAS,Combo,1104,54,-0.3,17,+1.3,20,+1.2%,19,+8.6,32,+0.3,11,+7.6%,30,+6.6,15,+1.1,35,+1.2%,16,+12.3
Jordan Crawford,24.0,BOS,Combo,551,48,+0.2,15,+1.5,64,-0.4%,4,+20.0,42,+0.1,85,-5.8%,28,+8.0,8,+1.5,38,+0.8%,2,+31.3
Jae Crowder,22.3,DAL,Forward,1268,64,-1.0,28,+0.8,85,-1.4%,19,+8.3,84,-0.7,86,-6.0%,61,-4.0,10,+1.4,75,-2.0%,9,+17.2
Dante Cunningham,25.5,MIN,Big,1939,64,-1.0,50,+0.0,96,-2.5%,37,+3.4,58,-0.2,84,-5.7%,46,+1.5,36,+0.4,92,-4.2%,31,+6.0
Stephen Curry,24.6,GSW,Combo,2975,30,+2.2,54,-0.1,79,-1.0%,35,+3.8,44,+0.1,74,-3.3%,21,+11.2,62,-0.3,48,+0.2%,55,-1.1
Samuel Dalembert,32.5,MIL,Big,743,11,+5.6,45,+0.2,6,+2.2%,49,+0.6,44,+0.1,1,+13.9%,72,-7.9,53,-0.0,12,+3.7%,44,+1.6
Marquis Daniels,31.8,MIL,Wing,1012,86,-4.3,54,-0.1,26,+0.9%,54,-0.8,12,+0.8,17,+5.6%,20,+11.6,86,-1.1,44,+0.4%,78,-9.1
Anthony Davis,19.6,NOH,Big,1822,53,-0.2,21,+1.1,44,+0.2%,14,+10.4,51,-0.0,87,-6.1%,43,+2.5,18,+0.9,14,+3.4%,14,+14.0
Ed Davis,23.4,TOR,Big,1070,37,+1.4,52,-0.0,18,+1.3%,65,-4.1,27,+0.4,90,-7.1%,30,+6.7,70,-0.5,18,+2.7%,81,-11.0
Ed Davis,23.4,MEM,Big,526,79,-3.2,55,-0.1,97,-2.7%,40,+2.7,14,+0.7,37,+1.7%,8,+21.4,84,-1.0,98,-6.7%,82,-11.3
Glen Davis,26.8,ORL,Big,1060,96,-7.8,39,+0.4,51,-0.0%,37,+3.3,24,+0.5,5,+10.2%,18,+12.9,61,-0.3,52,-0.1%,66,-4.7
Austin Daye,24.4,DET,Wing,302,79,-3.1,25,+0.9,95,-2.3%,11,+12.0,47,+0.1,40,+1.4%,13,+16.2,16,+1.0,43,+0.5%,13,+14.9
Austin Daye,24.4,MEM,Forward,299,2,+8.6,0,+5.4,0,+3.9%,1,+35.3,7,+1.2,63,-1.6%,4,+27.6,0,+4.4,1,+7.4%,1,+44.4
Nando De Colo,25.4,SAS,Combo,782,30,+2.1,89,-1.6,18,+1.3%,90,-12.5,65,-0.3,70,-2.6%,81,-12.0,86,-1.1,74,-1.9%,84,-12.5
DeMar DeRozan,23.2,TOR,Wing,2995,83,-3.9,14,+1.5,13,+1.6%,14,+10.4,8,+1.1,26,+3.4%,18,+12.6,29,+0.6,43,+0.5%,24,+9.0
Carlos Delfino,30.2,HOU,Wing,1646,69,-1.9,87,-1.5,88,-1.5%,70,-5.1,71,-0.4,80,-4.5%,38,+4.1,87,-1.2,72,-1.7%,81,-10.9
Luol Deng,27.5,CHI,Forward,2890,37,+1.4,39,+0.4,41,+0.3%,56,-1.3,42,+0.1,51,-0.2%,62,-4.3,43,+0.2,38,+0.8%,55,-1.1
Boris Diaw,30.5,SAS,Big,1685,11,+5.4,59,-0.3,67,-0.5%,56,-1.6,72,-0.4,82,-5.0%,55,-2.5,44,+0.2,70,-1.7%,45,+1.6
DeSagana Diop,30.8,CHA,Big,191,66,-1.3,4,+3.0,15,+1.4%,11,+12.6,7,+1.2,17,+5.6%,3,+34.0,7,+1.6,7,+4.7%,32,+5.9
Toney Douglas,26.6,HOU,Combo,837,18,+4.1,77,-0.9,91,-1.8%,55,-1.1,72,-0.4,67,-2.4%,63,-5.0,70,-0.5,84,-3.2%,54,-0.9
Toney Douglas,26.6,SAC,Combo,326,95,-7.0,84,-1.4,80,-1.1%,56,-1.3,2,+1.7,64,-1.9%,2,+34.6,100,-3.1,85,-3.3%,95,-20.7
Goran Dragic,26.5,PHX,Point,2564,44,+0.7,32,+0.7,36,+0.5%,24,+6.7,25,+0.5,60,-1.2%,11,+18.1,46,+0.1,10,+3.8%,50,+0.3
Andre Drummond,19.2,DET,Big,1185,43,+0.7,63,-0.4,49,+0.1%,67,-4.5,40,+0.2,44,+0.9%,29,+6.9,69,-0.5,22,+2.3%,74,-7.8
Jared Dudley,27.3,PHX,Wing,2150,94,-6.3,97,-2.4,90,-1.7%,90,-12.7,69,-0.3,67,-2.3%,57,-2.9,95,-1.7,90,-4.0%,89,-16.2
Chris Duhon,30.2,LAL,Point,778,16,+4.4,56,-0.2,50,-0.0%,49,+0.5,52,-0.0,28,+3.1%,50,+0.2,49,+0.0,50,+0.0%,43,+2.2
Tim Duncan,36.5,SAS,Big,2069,88,-4.4,49,+0.0,39,+0.4%,57,-2.0,69,-0.3,27,+3.1%,82,-12.8,39,+0.3,28,+1.6%,41,+3.0
Mike Dunleavy,32.1,MIL,Wing,1888,55,-0.4,89,-1.6,100,-4.3%,64,-3.9,92,-1.0,97,-12.1%,70,-7.1,75,-0.7,99,-7.1%,62,-3.6
Kevin Durant,24.1,OKC,Forward,3112,32,+1.9,95,-2.1,53,-0.1%,98,-21.1,76,-0.5,23,+4.2%,92,-19.8,93,-1.5,88,-3.7%,95,-21.3
Devin Ebanks,23.0,LAL,Forward,170,26,+2.8,1,+5.0,12,+1.6%,2,+26.9,1,+2.5,18,+5.2%,4,+30.7,4,+2.2,29,+1.5%,6,+21.3
Wayne Ellington,24.9,MEM,Wing,656,82,-3.6,94,-2.0,99,-3.1%,83,-8.9,96,-1.2,91,-7.5%,94,-21.4,63,-0.3,98,-6.8%,44,+1.9
Wayne Ellington,24.9,CLE,Wing,949,59,-0.7,22,+1.0,53,-0.1%,36,+3.5,27,+0.4,12,+7.3%,33,+5.7,25,+0.7,70,-1.6%,39,+3.6
Monta Ellis,27.0,MIL,Combo,3057,36,+1.5,3,+3.0,1,+3.4%,7,+15.4,5,+1.5,22,+4.2%,4,+30.2,8,+1.5,0,+8.6%,23,+9.2
Kim English,24.1,DET,Wing,285,3,+7.9,14,+1.5,19,+1.3%,30,+5.2,63,-0.2,5,+10.1%,85,-14.0,4,+2.0,28,+1.7%,5,+23.5
Jeremy Evans,25.0,UTA,Big,134,100,-10.7,10,+1.8,75,-0.8%,19,+8.6,1,+2.7,98,-12.6%,0,+61.2,82,-0.9,2,+6.4%,97,-23.8
Reggie Evans,32.5,BKN,Big,1951,76,-2.7,58,-0.2,61,-0.3%,62,-3.4,20,+0.6,19,+4.7%,31,+6.5,83,-1.0,22,+2.4%,81,-10.8
Tyreke Evans,23.1,SAC,Wing,2007,57,-0.5,53,-0.1,39,+0.4%,46,+1.5,64,-0.3,72,-3.0%,56,-2.6,48,+0.1,24,+2.1%,39,+3.5
Festus Ezeli,23.0,GSW,Big,1065,62,-0.8,76,-0.9,63,-0.4%,58,-2.4,88,-0.8,48,+0.2%,78,-10.4,58,-0.2,40,+0.7%,43,+2.1
Kenneth Faried,23.0,DEN,Big,2239,46,+0.5,62,-0.4,54,-0.1%,64,-3.9,57,-0.1,29,+2.8%,63,-4.7,63,-0.3,70,-1.6%,68,-5.9
Derrick Favors,21.3,UTA,Big,1711,77,-2.8,15,+1.4,68,-0.6%,13,+10.9,13,+0.8,90,-7.0%,6,+23.9,30,+0.5,26,+1.8%,37,+4.2
Raymond Felton,28.4,NYK,Combo,2302,19,+4.0,29,+0.8,26,+1.0%,44,+1.8,23,+0.5,29,+2.9%,29,+7.0,50,+0.0,15,+3.2%,60,-2.9
Landry Fields,24.3,TOR,Forward,983,38,+1.3,47,+0.1,41,+0.3%,55,-1.2,49,+0.0,69,-2.5%,36,+4.7,45,+0.1,13,+3.5%,60,-2.8
Derek Fisher,38.2,DAL,Combo,228,87,-4.4,99,-3.4,100,-4.4%,98,-22.9,100,-3.2,99,-15.4%,100,-47.4,69,-0.5,99,-7.0%,67,-5.0
Derek Fisher,38.2,OKC,Wing,310,24,+2.9,3,+3.2,53,-0.1%,2,+25.8,11,+0.9,45,+0.7%,8,+21.3,4,+2.2,35,+1.1%,3,+26.0
Evan Fournier,20.0,DEN,Combo,309,92,-5.8,61,-0.3,83,-1.2%,63,-3.7,90,-0.9,56,-0.7%,91,-18.9,29,+0.6,67,-1.4%,37,+4.1
Randy Foye,29.1,UTA,Combo,2229,14,+5.0,40,+0.3,54,-0.1%,31,+5.1,75,-0.4,58,-1.0%,33,+6.1,20,+0.8,66,-1.3%,25,+8.5
