Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Harrison Barnes,29.4,SAC,Forward,2581,37,-2.8,-6,80,+3.9,71,+1.2%,64,-0.5%,44,-0.3%,91,+3.9,7,+6.7,4,+4.1%,11,-1.7%,74,-1.8%,80,-2.0
Will Barton,30.8,DEN,Wing,2272,55,+0.4,+1,46,-0.9,51,-0.2%,57,-0.2%,26,-1.8%,11,-3.7,61,-1.2,41,+0.5%,36,-0.6%,49,+0.1%,98,-5.6
Nicolas Batum,32.9,LAC,Forward,1457,15,-7.8,-20,16,-5.7,12,-3.3%,72,-0.8%,9,-3.7%,37,-1.2,32,+2.1,14,+2.1%,56,+0.3%,49,+0.0%,58,-0.4
Kent Bazemore,32.3,LAL,Wing,487,9,-10.7,-23,3,-12.1,5,-5.0%,15,+1.5%,56,+0.6%,9,-4.2,63,-1.5,18,+1.9%,98,+3.9%,21,+2.2%,77,-1.9
Bradley Beal,28.3,WAS,Combo,1438,62,+1.4,+3,24,-4.1,28,-1.7%,17,+1.4%,61,+0.9%,41,-0.8,88,-5.4,86,-2.5%,57,+0.3%,59,-0.6%,50,+0.1
Malik Beasley,24.9,MIN,Wing,1959,39,-2.4,-6,48,-0.6,50,-0.3%,44,+0.2%,16,-2.7%,42,-0.8,35,+1.9,31,+1.0%,47,-0.1%,79,-2.1%,12,+3.9
DeAndre' Bembry,27.3,BKN,Wing,894,42,-1.6,-4,62,+1.1,69,+1.0%,86,-1.4%,28,-1.7%,62,+0.9,26,+2.7,66,-1.0%,28,-0.9%,15,+2.7%,63,-0.8
Davis Bertans,29.0,WAS,Forward,489,49,-0.5,-1,74,+3.1,46,-0.5%,91,-1.8%,41,-0.5%,54,+0.4,21,+3.5,23,+1.5%,40,-0.4%,80,-2.3%,9,+4.4
Davis Bertans,29.0,DAL,Forward,285,98,+15.0,+29,75,+3.2,68,+0.9%,97,-2.5%,8,-4.1%,47,-0.3,98,-11.8,97,-5.2%,95,+2.9%,69,-1.3%,19,+2.9
Patrick Beverley,33.3,MIN,Combo,1473,59,+1.0,+2,51,-0.3,33,-1.4%,38,+0.4%,88,+4.0%,75,+2.0,62,-1.3,66,-0.9%,61,+0.5%,30,+1.5%,51,-0.0
Bismack Biyombo,29.2,PHX,Big,440,40,-2.3,-4,37,-2.5,20,-2.4%,84,-1.3%,89,+4.1%,20,-2.5,51,-0.2,16,+2.0%,81,+1.4%,93,-3.9%,26,+2.0
Nemanja Bjelica,33.5,GSW,Big,1093,40,-2.2,-5,44,-1.2,48,-0.3%,62,-0.4%,23,-2.1%,57,+0.5,42,+1.0,60,-0.6%,54,+0.2%,21,+2.2%,62,-0.7
Eric Bledsoe,31.9,LAC,Point,1358,47,-0.8,-2,43,-1.4,34,-1.4%,39,+0.4%,62,+0.9%,60,+0.7,56,-0.7,42,+0.4%,80,+1.4%,38,+0.8%,46,+0.4
Bojan Bogdanovic,32.5,UTA,Forward,2121,29,-3.9,-8,55,+0.1,67,+0.9%,55,-0.1%,28,-1.7%,62,+0.8,19,+4.0,29,+1.1%,44,-0.1%,20,+2.3%,37,+0.9
Devin Booker,25.0,PHX,Wing,2343,73,+3.6,+6,96,+9.1,95,+3.8%,90,-1.7%,36,-1.0%,81,+2.7,11,+5.5,36,+0.8%,24,-1.0%,22,+2.1%,53,-0.1
Avery Bradley,30.9,LAL,Wing,1384,32,-3.6,-9,17,-5.5,30,-1.7%,32,+0.7%,37,-0.9%,10,-3.9,65,-1.8,39,+0.7%,80,+1.4%,74,-1.8%,51,-0.0
Malcolm Brogdon,28.9,IND,Combo,1205,77,+4.7,+11,47,-0.8,38,-1.1%,64,-0.5%,45,-0.3%,59,+0.6,89,-5.5,91,-3.1%,13,-1.6%,64,-0.9%,96,-4.6
Jaylen Brown,25.0,BOS,Wing,2220,83,+5.8,+13,63,+1.3,83,+2.0%,69,-0.6%,33,-1.3%,33,-1.5,84,-4.6,84,-2.2%,46,-0.1%,47,+0.2%,61,-0.6
Reggie Bullock,30.6,DAL,Forward,1893,79,+5.0,+12,71,+2.5,71,+1.2%,60,-0.3%,68,+1.4%,40,-0.9,71,-2.5,78,-1.7%,55,+0.2%,31,+1.4%,67,-1.0
Trey Burke,29.0,DAL,Combo,351,19,-6.9,-17,32,-3.2,41,-0.8%,50,+0.1%,9,-3.8%,58,+0.6,20,+3.7,16,+2.1%,88,+1.9%,51,-0.1%,27,+1.8
Alec Burks,30.3,NYK,Combo,2309,85,+6.2,+16,79,+3.8,54,+0.0%,67,-0.6%,78,+2.3%,95,+4.7,70,-2.4,58,-0.5%,79,+1.4%,52,-0.2%,29,+1.6
Jimmy Butler,32.1,MIA,Forward,1926,66,+2.5,+6,73,+2.9,33,-1.4%,74,-0.8%,68,+1.3%,98,+7.4,46,+0.5,34,+0.9%,57,+0.3%,75,-1.8%,25,+2.1
Kentavious Caldwell-Pope,28.7,WAS,Wing,2326,41,-2.1,-5,42,-1.8,52,-0.1%,52,-0.0%,25,-1.9%,55,+0.4,47,+0.4,42,+0.4%,58,+0.3%,35,+1.1%,37,+0.9
Clint Capela,27.5,ATL,Big,2041,69,+2.8,+7,72,+2.7,80,+1.9%,77,-1.0%,87,+3.7%,5,-5.0,51,-0.1,43,+0.4%,17,-1.4%,87,-3.0%,87,-2.9
Willie Cauley-Stein,28.2,DAL,Big,170,61,+1.3,+3,36,-2.6,26,-2.0%,36,+0.5%,59,+0.7%,15,-3.3,79,-3.8,88,-2.7%,98,+4.0%,55,-0.4%,4,+6.5
Marquese Chriss,24.3,DAL,Big,278,52,+0.1,+0,54,-0.0,72,+1.2%,3,+3.2%,33,-1.3%,26,-2.0,50,-0.1,58,-0.5%,26,-0.9%,95,-4.2%,4,+6.5
Jordan Clarkson,29.4,UTA,Combo,2109,71,+3.3,+7,65,+1.6,29,-1.7%,47,+0.2%,89,+4.2%,53,+0.2,65,-1.7,63,-0.8%,68,+0.8%,59,-0.6%,33,+1.3
Mike Conley,34.1,UTA,Point,2056,75,+4.4,+10,37,-2.5,41,-0.9%,68,-0.6%,42,-0.4%,40,-0.9,94,-6.9,61,-0.6%,59,+0.4%,91,-3.4%,80,-2.1
Pat Connaughton,28.8,MIL,Wing,1655,11,-9.4,-22,33,-2.9,31,-1.6%,41,+0.3%,48,-0.1%,27,-2.0,7,+6.5,6,+3.5%,71,+1.0%,30,+1.5%,39,+0.8
DeMarcus Cousins,31.2,MIL,Big,286,81,+5.3,+12,95,+7.9,87,+2.4%,22,+1.2%,90,+4.3%,65,+1.1,29,+2.5,12,+2.5%,74,+1.1%,87,-3.1%,16,+3.2
DeMarcus Cousins,31.2,DEN,Big,424,18,-7.0,-17,24,-4.1,20,-2.5%,15,+1.6%,92,+4.8%,45,-0.5,25,+2.8,40,+0.6%,65,+0.6%,60,-0.6%,4,+6.9
Robert Covington,30.9,POR,Forward,1425,77,+4.7,+11,48,-0.7,67,+0.8%,61,-0.4%,5,-4.7%,36,-1.3,88,-5.4,66,-0.9%,71,+1.0%,61,-0.7%,88,-3.0
Robert Covington,30.9,LAC,Forward,478,99,+15.4,+34,93,+7.1,98,+4.7%,13,+1.7%,78,+2.3%,89,+3.7,96,-8.4,77,-1.6%,99,+4.6%,63,-0.9%,65,-0.9
Jae Crowder,31.3,PHX,Forward,1884,77,+4.7,+9,75,+3.2,88,+2.6%,98,-3.2%,1,-7.5%,52,+0.1,64,-1.5,55,-0.4%,69,+0.9%,29,+1.5%,82,-2.2
Seth Curry,31.2,PHI,Combo,1564,67,+2.5,+6,77,+3.5,78,+1.7%,56,-0.2%,3,-5.8%,90,+3.8,42,+1.0,20,+1.7%,5,-2.3%,86,-3.0%,92,-3.6
Seth Curry,31.2,BKN,Wing,568,87,+7.0,+16,78,+3.6,47,-0.4%,52,-0.0%,87,+3.7%,82,+2.8,77,-3.5,47,+0.1%,87,+1.9%,48,+0.2%,47,+0.3
Stephen Curry,33.6,GSW,Point,2203,97,+13.0,+30,89,+5.8,96,+4.1%,40,+0.3%,60,+0.8%,24,-2.3,94,-7.3,83,-2.2%,82,+1.5%,30,+1.5%,78,-2.0
Anthony Davis,28.6,LAL,Big,1402,56,+0.4,+1,15,-5.9,35,-1.3%,16,+1.4%,30,-1.5%,21,-2.5,92,-6.4,64,-0.8%,91,+2.2%,75,-1.8%,79,-2.0
Ed Davis,32.4,CLE,Big,158,65,+2.0,+6,4,-10.3,7,-4.1%,3,+3.2%,13,-3.1%,50,-0.1,99,-12.4,99,-6.9%,11,-1.7%,99,-7.8%,2,+8.5
DeMar DeRozan,32.2,CHI,Forward,2737,80,+5.2,+13,88,+5.6,68,+0.9%,99,-3.8%,41,-0.6%,92,+4.0,47,+0.3,64,-0.8%,15,-1.4%,26,+1.7%,14,+3.4
Dewayne Dedmon,32.2,MIA,Big,1057,37,-2.8,-6,35,-2.7,34,-1.4%,26,+1.0%,71,+1.6%,42,-0.8,49,+0.0,79,-1.7%,45,-0.1%,13,+2.8%,67,-1.0
Gorgui Dieng,31.8,ATL,Big,302,7,-12.4,-29,3,-12.5,2,-6.1%,8,+2.3%,24,-2.0%,40,-0.8,51,-0.2,36,+0.7%,31,-0.8%,79,-2.2%,72,-1.5
Spencer Dinwiddie,28.6,WAS,Point,1330,53,+0.1,-0,21,-4.5,13,-3.1%,43,+0.3%,69,+1.5%,65,+1.1,83,-4.6,93,-3.9%,13,-1.6%,34,+1.1%,59,-0.5
Spencer Dinwiddie,28.6,DAL,Wing,649,60,+1.1,+3,26,-3.8,19,-2.5%,85,-1.4%,18,-2.5%,76,+2.2,86,-4.9,81,-2.0%,92,+2.2%,71,-1.4%,21,+2.7
Goran Dragic,35.5,BKN,Combo,396,43,-1.4,-3,41,-1.9,75,+1.4%,12,+1.8%,19,-2.4%,78,+2.4,54,-0.5,26,+1.3%,95,+2.7%,33,+1.2%,27,+1.9
Andre Drummond,28.2,PHI,Big,894,24,-5.0,-12,18,-5.1,28,-1.9%,5,+2.7%,98,+8.6%,1,-8.7,51,-0.1,38,+0.7%,95,+2.7%,50,+0.0%,21,+2.6
Andre Drummond,28.2,BKN,Big,534,63,+1.8,+4,89,+6.1,70,+1.1%,75,-0.9%,99,+10.0%,24,-2.2,17,+4.3,5,+4.0%,44,-0.1%,72,-1.5%,96,-4.6
Kris Dunn,27.6,POR,Forward,335,98,+15.2,+13,97,+9.5,97,+4.4%,28,+0.9%,54,+0.4%,98,+7.6,90,-5.7,93,-3.7%,84,+1.6%,88,-3.2%,33,+1.2
Kevin Durant,33.1,BKN,Forward,2047,97,+13.0,+31,95,+7.8,100,+6.2%,34,+0.6%,3,-5.4%,88,+3.7,87,-5.2,88,-2.7%,45,-0.1%,84,-2.8%,56,-0.3
Wayne Ellington,33.9,LAL,Wing,745,39,-2.3,-6,45,-1.1,46,-0.5%,42,+0.3%,22,-2.1%,89,+3.7,41,+1.2,55,-0.4%,53,+0.2%,33,+1.2%,55,-0.3
Joel Embiid,27.6,PHI,Big,2295,95,+11.3,+27,93,+7.2,93,+3.2%,98,-2.8%,1,-8.4%,99,+10.5,81,-4.2,83,-2.2%,19,-1.3%,56,-0.4%,91,-3.5
Derrick Favors,30.3,OKC,Big,652,42,-1.6,-4,7,-8.6,10,-3.6%,45,+0.2%,66,+1.2%,10,-3.9,94,-7.0,87,-2.6%,12,-1.7%,98,-6.5%,88,-2.9
Dorian Finney-Smith,28.5,DAL,Forward,2638,67,+2.5,+6,90,+6.3,93,+3.3%,44,+0.3%,79,+2.6%,38,-1.0,20,+3.8,24,+1.5%,7,-2.1%,39,+0.7%,78,-1.9
Bryn Forbes,28.3,SAS,Wing,649,36,-3.0,-7,51,-0.3,22,-2.2%,26,+1.0%,46,-0.2%,65,+1.2,27,+2.7,13,+2.2%,69,+0.8%,60,-0.7%,19,+2.9
Bryn Forbes,28.3,DEN,Combo,590,46,-0.9,-2,30,-3.4,38,-1.2%,18,+1.3%,83,+3.1%,20,-2.6,71,-2.5,90,-2.9%,78,+1.3%,76,-1.9%,0,+10.9
Evan Fournier,29.0,NYK,Wing,2357,30,-3.8,-10,71,+2.5,75,+1.4%,73,-0.8%,19,-2.4%,5,-5.1,8,+6.4,3,+4.5%,24,-1.0%,59,-0.6%,70,-1.4
Tim Frazier,31.0,ORL,Point,199,3,-16.0,-30,1,-15.6,34,-1.4%,0,+8.4%,5,-4.7%,7,-4.6,46,+0.4,43,+0.4%,73,+1.1%,53,-0.3%,24,+2.2
Danilo Gallinari,33.2,ATL,Forward,1657,66,+2.4,+6,79,+3.7,74,+1.4%,84,-1.3%,13,-3.1%,88,+3.5,40,+1.3,25,+1.3%,59,+0.4%,40,+0.6%,64,-0.8
Rudy Gay,35.2,UTA,Big,1021,63,+1.7,+4,51,-0.2,26,-2.0%,75,-0.9%,50,+0.1%,61,+0.8,67,-2.0,72,-1.3%,58,+0.4%,78,-2.1%,35,+1.1
Paul George,31.5,LAC,Forward,1073,78,+4.8,+13,41,-1.8,59,+0.3%,15,+1.5%,25,-1.9%,58,+0.6,93,-6.6,69,-1.1%,97,+3.2%,56,-0.4%,94,-4.0
Taj Gibson,36.4,NYK,Big,939,68,+2.8,+7,47,-0.8,45,-0.5%,74,-0.8%,44,-0.3%,26,-2.0,78,-3.6,88,-2.7%,57,+0.3%,32,+1.3%,60,-0.6
Rudy Gobert,29.3,UTA,Big,2116,85,+6.3,+14,40,-2.1,49,-0.3%,35,+0.6%,60,+0.8%,91,+3.9,96,-8.4,92,-3.4%,30,-0.8%,72,-1.5%,94,-4.0
Aaron Gordon,26.1,DEN,Forward,2373,95,+11.6,+28,98,+10.5,98,+4.6%,80,-1.1%,63,+1.0%,81,+2.6,60,-1.1,44,+0.3%,5,-2.3%,72,-1.5%,99,-7.8
Eric Gordon,32.9,HOU,Wing,1669,89,+7.6,+15,78,+3.6,78,+1.7%,95,-2.3%,14,-3.0%,54,+0.3,80,-4.1,86,-2.5%,18,-1.4%,78,-2.0%,68,-1.2
Jerami Grant,27.6,DET,Big,1496,61,+1.2,+2,31,-3.3,22,-2.2%,63,-0.4%,52,+0.3%,47,-0.4,83,-4.5,85,-2.4%,34,-0.6%,62,-0.9%,68,-1.1
Danny Green,34.4,PHI,Wing,1346,55,+0.4,+1,59,+0.6,90,+2.8%,9,+2.2%,27,-1.8%,19,-2.8,48,+0.2,27,+1.2%,50,+0.1%,84,-2.8%,64,-0.8
Draymond Green,31.7,GSW,Big,1328,68,+2.6,+7,34,-2.9,55,+0.1%,16,+1.5%,19,-2.4%,57,+0.5,89,-5.5,71,-1.2%,59,+0.4%,94,-4.0%,52,-0.1
JaMychal Green,31.4,DEN,Big,1048,11,-9.3,-23,9,-7.8,7,-4.2%,27,+1.0%,80,+2.7%,40,-0.9,38,+1.5,65,-0.9%,90,+2.1%,35,+1.1%,2,+8.5
Jeff Green,35.2,DEN,Big,1834,43,-1.4,-4,61,+1.0,70,+1.1%,70,-0.7%,15,-2.9%,50,-0.1,30,+2.4,19,+1.7%,37,-0.5%,37,+0.9%,98,-6.4
Blake Griffin,32.6,BKN,Big,936,13,-8.3,-20,14,-6.0,37,-1.2%,52,-0.0%,2,-6.9%,29,-1.8,31,+2.2,10,+2.7%,74,+1.1%,75,-1.8%,69,-1.2
Tim Hardaway Jr.,29.6,DAL,Wing,1234,34,-3.1,-7,25,-4.0,16,-2.8%,88,-1.5%,35,-1.0%,22,-2.4,58,-0.9,37,+0.7%,42,-0.2%,60,-0.6%,77,-1.9
James Harden,32.2,BKN,Point,1626,55,+0.4,+1,58,+0.5,85,+2.3%,23,+1.1%,40,-0.6%,88,+3.7,48,+0.1,32,+1.0%,56,+0.3%,78,-2.1%,35,+1.1
James Harden,32.2,PHI,Point,787,97,+13.7,+32,99,+12.1,100,+5.8%,88,-1.5%,70,+1.6%,97,+5.8,64,-1.5,42,+0.4%,63,+0.6%,57,-0.4%,66,-0.9
Maurice Harkless,28.5,SAC,Forward,863,61,+1.2,+2,40,-2.2,82,+2.0%,58,-0.3%,5,-4.7%,4,-5.8,76,-3.4,62,-0.7%,46,-0.1%,68,-1.2%,36,+1.0
Montrezl Harrell,27.8,WAS,Big,1089,91,+8.7,+21,75,+3.2,84,+2.1%,40,+0.3%,42,-0.4%,63,+1.0,89,-5.5,74,-1.5%,51,+0.1%,82,-2.6%,75,-1.7
Montrezl Harrell,27.8,CHA,Big,506,63,+1.8,+4,46,-0.9,8,-3.9%,76,-0.9%,90,+4.4%,84,+3.0,73,-2.7,71,-1.2%,24,-1.0%,58,-0.5%,26,+2.0
Gary Harris,27.1,ORL,Wing,1729,74,+3.9,+8,69,+2.2,67,+0.9%,62,-0.4%,30,-1.5%,59,+0.6,65,-1.7,60,-0.6%,84,+1.6%,23,+2.0%,45,+0.5
Joe Harris,30.2,BKN,Wing,422,60,+1.1,+3,13,-6.5,90,+2.7%,6,+2.6%,0,-11.2%,13,-3.6,95,-7.6,80,-1.9%,39,-0.4%,91,-3.5%,97,-5.4
Tobias Harris,29.3,PHI,Forward,2541,51,-0.1,-0,64,+1.5,42,-0.8%,96,-2.4%,28,-1.7%,77,+2.3,37,+1.6,18,+1.8%,18,-1.4%,85,-2.9%,86,-2.7
Gordon Hayward,31.6,CHA,Wing,1561,30,-3.8,-9,21,-4.6,25,-2.0%,75,-0.9%,29,-1.6%,21,-2.5,58,-0.8,51,-0.1%,56,+0.3%,63,-0.9%,59,-0.5
Juan Hernangomez,26.1,UTA,Big,270,56,+0.4,+0,81,+3.9,95,+3.7%,80,-1.1%,33,-1.3%,50,-0.0,22,+3.5,20,+1.7%,42,-0.3%,14,+2.8%,95,-4.4
Willy Hernangomez,27.4,NOP,Big,772,24,-5.2,-12,80,+3.8,40,-0.9%,80,-1.1%,91,+4.4%,72,+1.7,3,+9.0,2,+4.9%,75,+1.2%,38,+0.8%,26,+2.0
Buddy Hield,28.9,SAC,Wing,1557,66,+2.3,+5,65,+1.6,27,-1.9%,26,+1.0%,77,+2.3%,53,+0.2,57,-0.7,70,-1.2%,49,+0.0%,39,+0.7%,30,+1.5
Buddy Hield,28.9,IND,Wing,924,100,+21.5,+34,100,+15.5,97,+4.3%,95,-2.3%,97,+7.7%,34,-1.4,91,-6.1,92,-3.3%,25,-1.0%,31,+1.5%,84,-2.4
George Hill,35.5,MIL,Combo,1235,96,+11.7,+26,52,-0.1,40,-1.0%,53,-0.1%,53,+0.3%,41,-0.8,98,-11.8,99,-6.9%,87,+1.8%,32,+1.3%,29,+1.6
Solomon Hill,30.6,ATL,Forward,124,97,+13.1,+31,59,+0.7,58,+0.3%,4,+2.9%,66,+1.2%,96,+5.6,98,-12.4,99,-6.6%,17,-1.4%,100,-9.4%,8,+4.7
Jrue Holiday,31.4,MIL,Point,2201,96,+12.1,+29,97,+9.9,99,+5.4%,86,-1.4%,68,+1.5%,35,-1.4,69,-2.3,27,+1.2%,63,+0.5%,96,-4.6%,89,-3.0
Justin Holiday,32.6,IND,Wing,1413,40,-2.2,-6,49,-0.5,61,+0.5%,76,-0.9%,22,-2.1%,5,-5.3,36,+1.7,33,+0.9%,32,-0.7%,82,-2.6%,54,-0.2
Justin Holiday,32.6,SAC,Wing,637,22,-6.0,-13,40,-2.2,65,+0.7%,46,+0.2%,40,-0.6%,16,-3.2,20,+3.8,2,+5.3%,73,+1.1%,89,-3.2%,72,-1.5
Richaun Holmes,28.0,SAC,Big,1071,45,-1.1,-3,39,-2.2,39,-1.1%,63,-0.4%,46,-0.2%,34,-1.4,61,-1.1,80,-1.8%,29,-0.8%,28,+1.6%,26,+2.1
Rodney Hood,29.0,MIL,Forward,527,17,-7.2,-18,11,-7.2,11,-3.4%,6,+2.5%,36,-0.9%,78,+2.3,50,+0.0,62,-0.7%,86,+1.7%,15,+2.7%,63,-0.8
Al Horford,35.4,BOS,Big,2003,75,+4.2,+9,58,+0.5,78,+1.7%,92,-1.8%,12,-3.2%,8,-4.5,79,-3.7,41,+0.5%,49,+0.0%,91,-3.4%,90,-3.3
Danuel House,28.4,HOU,Forward,220,57,+0.7,+2,70,+2.4,21,-2.3%,95,-2.3%,20,-2.4%,96,+5.6,37,+1.6,47,+0.2%,37,-0.5%,63,-0.9%,74,-1.6
Danuel House,28.4,UTA,Wing,482,90,+8.4,+19,46,-1.0,32,-1.5%,53,-0.0%,84,+3.2%,77,+2.3,97,-9.3,96,-4.3%,77,+1.2%,36,+1.0%,78,-1.9
Dwight Howard,35.9,LAL,Big,950,38,-2.7,-6,57,+0.4,59,+0.4%,22,+1.2%,93,+5.2%,19,-2.8,24,+3.1,13,+2.2%,45,-0.1%,54,-0.3%,55,-0.2
Serge Ibaka,32.1,LAC,Big,534,28,-4.1,-11,12,-6.8,50,-0.3%,12,+1.8%,16,-2.7%,12,-3.6,74,-2.8,68,-1.0%,23,-1.1%,83,-2.8%,95,-4.5
Serge Ibaka,32.1,MIL,Big,330,33,-3.5,-9,52,-0.1,54,+0.0%,40,+0.3%,32,-1.4%,18,-2.9,23,+3.4,52,-0.1%,1,-4.1%,88,-3.2%,74,-1.6
Andre Iguodala,37.8,GSW,Forward,598,72,+3.4,+9,14,-6.0,22,-2.2%,70,-0.7%,22,-2.1%,57,+0.5,97,-9.4,93,-3.8%,98,+3.5%,19,+2.3%,87,-2.7
Joe Ingles,34.1,UTA,Forward,1117,64,+1.9,+5,24,-4.0,14,-3.0%,33,+0.7%,56,+0.6%,31,-1.6,91,-6.0,77,-1.6%,34,-0.6%,94,-3.9%,71,-1.4
Brandon Ingram,24.2,NOP,Forward,1865,94,+10.7,+26,88,+5.7,96,+4.0%,50,+0.1%,34,-1.2%,49,-0.1,86,-5.0,85,-2.5%,21,-1.2%,79,-2.2%,76,-1.8
Kyrie Irving,29.6,BKN,Combo,1083,78,+5.0,+12,94,+7.4,86,+2.4%,93,-2.1%,55,+0.5%,69,+1.4,30,+2.4,27,+1.2%,63,+0.6%,26,+1.8%,6,+5.3
Reggie Jackson,31.5,LAC,Combo,2331,29,-4.0,-10,36,-2.6,48,-0.4%,84,-1.4%,13,-3.1%,14,-3.4,39,+1.4,26,+1.3%,16,-1.4%,68,-1.2%,77,-1.9
LeBron James,36.8,LAL,Big,2078,70,+3.1,+8,81,+4.1,96,+4.0%,57,-0.2%,15,-2.9%,27,-1.9,42,+1.0,34,+0.9%,69,+0.8%,52,-0.2%,30,+1.5
James Johnson,34.7,BKN,Big,1139,35,-3.0,-8,29,-3.5,15,-2.9%,67,-0.6%,80,+2.7%,30,-1.8,54,-0.5,85,-2.4%,62,+0.5%,13,+3.0%,7,+5.2
Stanley Johnson,25.4,LAL,Forward,1055,67,+2.5,+6,84,+4.5,93,+3.3%,73,-0.8%,55,+0.5%,43,-0.7,33,+2.0,29,+1.1%,90,+2.1%,14,+2.8%,81,-2.1
Nikola Jokic,26.7,DEN,Big,2473,100,+19.5,+44,99,+11.3,100,+6.2%,42,+0.3%,63,+0.9%,71,+1.5,95,-8.2,91,-2.9%,6,-2.3%,88,-3.1%,100,-10.8
Damian Jones,26.3,SAC,Big,977,38,-2.7,-6,39,-2.3,60,+0.4%,21,+1.2%,9,-3.8%,71,+1.6,46,+0.4,54,-0.3%,66,+0.6%,18,+2.4%,33,+1.2
Tyus Jones,25.5,MEM,Combo,1524,71,+3.4,+8,50,-0.4,53,-0.1%,86,-1.4%,12,-3.4%,32,-1.6,79,-3.7,73,-1.4%,83,+1.6%,33,+1.2%,44,+0.5
Derrick Jones Jr.,24.7,CHI,Big,861,78,+4.8,+12,82,+4.1,47,-0.4%,68,-0.6%,88,+4.1%,87,+3.5,56,-0.6,71,-1.2%,55,+0.2%,59,-0.5%,5,+5.4
DeAndre Jordan,33.3,LAL,Big,393,6,-13.1,-29,1,-15.0,4,-5.3%,4,+3.0%,62,+0.9%,10,-3.9,66,-1.9,78,-1.7%,2,-3.0%,70,-1.3%,93,-3.8
DeAndre Jordan,33.3,PHI,Big,196,6,-13.5,-32,12,-7.0,10,-3.5%,5,+2.6%,98,+8.1%,3,-6.2,7,+6.6,2,+4.9%,2,-2.9%,99,-7.9%,70,-1.3
Cory Joseph,30.2,DET,Combo,1590,65,+2.0,+4,61,+0.9,69,+1.0%,86,-1.4%,17,-2.6%,61,+0.8,60,-1.1,65,-0.9%,29,-0.8%,58,-0.5%,58,-0.4
