Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Mohamed Bamba,26.5,LAC,Big,316,39,54.9%,88,76%,22,36%,94,67%,41,41%,0,29%,36,32%,32,31%
Paolo Banchero,22.0,ORL,Big,1580,16,50.4%,44,67%,46,43%,64,40%,43,42%,11,27%,46,34%,43,33%
Desmond Bane,26.4,MEM,Wing,2191,68,56.5%,66,68%,58,44%,83,48%,71,45%,17,32%,86,41%,71,39%
Dalano Banton,25.0,POR,Wing,1037,5,45.8%,9,53%,20,32%,34,28%,16,31%,64,41%,21,30%,24,33%
Dominick Barlow,21.4,ATL,Big,336,67,59.3%,59,70%,98,67%,35,17%,88,56%,1,20%,0,60%,21,28%
Harrison Barnes,32.4,SAS,Big,2224,83,62.3%,36,66%,70,49%,20,0%,67,47%,90,47%,76,39%,96,44%
Scottie Barnes,23.3,TOR,Forward,2121,15,48.6%,50,65%,68,45%,57,40%,61,43%,29,35%,12,27%,11,28%
RJ Barrett,24.4,TOR,Forward,1855,38,52.4%,26,61%,39,39%,58,40%,40,39%,71,42%,36,33%,46,35%
Charles Bassey,24.0,SAS,Big,316,41,55.2%,14,60%,65,48%,20,0%,53,44%,0,0%,0,0%,0,0%
Jamison Battle,23.5,TOR,Forward,977,80,57.9%,9,56%,74,46%,67,43%,75,45%,62,40%,88,41%,83,40%
Nicolas Batum,35.9,LAC,Forward,1344,99,63.4%,13,57%,2,17%,67,43%,10,31%,93,46%,92,42%,100,44%
Damion Baugh,24.2,CHA,Combo,347,0,35.0%,18,53%,3,24%,84,50%,2,25%,0,12%,9,25%,1,20%
Bradley Beal,31.3,PHX,Wing,1699,74,57.6%,91,74%,89,51%,74,44%,84,49%,71,43%,64,38%,74,39%
Malik Beasley,27.9,DET,Wing,2272,80,58.0%,43,62%,41,39%,64,42%,45,40%,95,52%,71,39%,86,42%
Reece Beekman,23.1,BKN,Point,413,2,35.3%,10,48%,4,26%,15,17%,4,24%,0,33%,0,14%,0,21%
Goga Bitadze,25.3,ORL,Big,1402,82,62.2%,72,73%,54,44%,49,33%,50,43%,0,0%,2,16%,1,13%
Bismack Biyombo,32.2,SAS,Big,511,55,57.7%,65,71%,48,43%,0,0%,52,43%,0,0%,0,0%,0,0%
Anthony Black,20.8,ORL,Combo,1809,28,48.0%,37,58%,28,37%,34,33%,23,36%,52,39%,14,28%,26,33%
Bogdan Bogdanovic,32.2,LAC,Wing,735,88,59.6%,10,53%,92,53%,86,50%,95,53%,91,50%,90,42%,92,43%
Bogdan Bogdanovic,32.2,ATL,Wing,597,9,47.1%,13,55%,38,38%,95,57%,70,45%,14,31%,20,30%,15,30%
Bol Bol,25.0,PHX,Big,375,72,59.9%,84,75%,99,76%,91,59%,99,69%,30,35%,29,30%,41,33%
Adem Bona,21.6,PHI,Big,822,96,70.4%,71,72%,97,63%,0,0%,96,63%,0,0%,0,0%,0,0%
Devin Booker,28.0,PHX,Combo,2780,56,52.6%,79,69%,79,48%,90,53%,91,50%,22,35%,35,33%,27,33%
Brandon Boston Jr.,22.9,NOP,Forward,953,25,50.4%,25,60%,11,30%,78,49%,46,41%,16,31%,60,36%,43,35%
Chris Boucher,31.8,TOR,Big,842,60,58.5%,70,72%,51,44%,73,44%,55,44%,66,39%,47,34%,58,36%
Malaki Branham,21.5,SAS,Wing,321,63,55.9%,97,76%,10,29%,40,33%,13,31%,0,45%,97,44%,96,44%
Christian Braun,23.5,DEN,Wing,2667,98,63.4%,80,72%,74,48%,77,46%,78,47%,35,36%,87,41%,76,40%
Mikal Bridges,28.2,NYK,Forward,3022,79,57.7%,95,76%,86,52%,79,49%,89,51%,76,43%,27,31%,61,37%
Miles Bridges,26.6,CHA,Forward,2025,18,49.7%,55,65%,31,37%,33,28%,29,36%,34,37%,22,30%,26,32%
Oshae Brissett,26.4,PHI,Big,142,33,53.9%,30,64%,91,57%,0,0%,92,57%,0,33%,0,27%,28,29%
Malcolm Brogdon,31.9,WAS,Combo,563,21,47.1%,62,65%,22,35%,28,30%,13,33%,0,33%,16,29%,18,30%
Dillon Brooks,28.8,HOU,Forward,2386,46,53.6%,8,55%,41,40%,82,50%,57,43%,62,40%,85,40%,80,40%
Keion Brooks,24.3,NOP,Forward,301,74,57.1%,93,74%,44,40%,98,100%,83,48%,0,47%,9,25%,32,33%
Bruce Brown,28.2,TOR,Wing,340,12,47.7%,30,60%,40,39%,40,33%,36,38%,77,45%,0,13%,18,31%
Bruce Brown,28.2,NOP,Combo,567,15,45.8%,53,63%,11,31%,10,10%,8,29%,32,36%,48,36%,49,36%
Jaylen Brown,28.0,BOS,Wing,2154,34,51.7%,65,68%,55,43%,65,42%,61,43%,75,44%,19,30%,23,33%
Kobe Brown,24.8,LAC,Big,156,7,46.4%,16,61%,91,57%,0,0%,92,57%,0,25%,0,15%,4,18%
Jalen Brunson,28.2,NYK,Point,2300,79,55.2%,63,64%,94,53%,77,44%,92,50%,66,41%,74,38%,78,38%
Thomas Bryant,27.3,MIA,Big,103,35,54.5%,19,63%,73,50%,0,0%,77,50%,0,0%,0,40%,0,33%
Thomas Bryant,27.3,IND,Big,814,48,56.7%,41,67%,96,62%,96,75%,98,65%,62,38%,12,25%,29,30%
Kobe Bufkin,21.1,ATL,Point,116,6,41.9%,6,46%,83,50%,37,33%,75,46%,0,17%,0,27%,2,24%
Alec Burks,33.3,MIA,Wing,859,84,58.6%,1,42%,56,44%,55,38%,56,42%,59,41%,96,44%,89,42%
Jared Butler,24.2,WAS,Point,257,94,58.5%,96,77%,27,40%,62,40%,27,40%,0,50%,98,44%,100,45%
Jared Butler,24.2,PHI,Wing,662,22,50.6%,36,60%,45,40%,70,44%,50,41%,80,45%,27,32%,46,36%
Jimmy Butler,35.1,GSW,Forward,979,27,50.8%,74,69%,47,40%,20,21%,28,36%,45,38%,3,18%,9,28%
Jimmy Butler,35.1,MIA,Forward,765,72,56.7%,82,71%,51,42%,50,35%,45,41%,68,41%,0,31%,65,37%
Matas Buzelis,20.1,CHI,Forward,1440,54,54.1%,16,58%,63,44%,75,45%,67,44%,44,37%,51,34%,51,36%
Jamal Cain,25.6,NOP,Wing,425,10,47.3%,46,63%,51,43%,8,0%,37,39%,15,31%,13,27%,11,29%
Kentavious Caldwell-Pope,31.7,ORL,Wing,2277,56,54.6%,84,73%,73,48%,92,53%,93,51%,29,35%,42,34%,37,34%
Toumani Camara,24.5,POR,Forward,2557,63,55.5%,34,62%,23,34%,82,50%,20,34%,32,36%,83,39%,69,38%
Vlatko Cancar,27.6,DEN,Big,124,7,46.2%,3,44%,100,100%,0,0%,100,100%,0,50%,0,18%,0,27%
Clint Capela,30.5,ATL,Big,1173,45,56.0%,22,63%,42,41%,20,0%,38,41%,0,0%,0,0%,0,0%
Branden Carlson,25.4,OKC,Big,161,81,61.9%,77,73%,99,71%,0,0%,99,71%,0,33%,79,40%,71,38%
Carlton Carrington,19.3,WAS,Combo,2423,34,49.3%,17,53%,51,43%,77,48%,68,45%,15,33%,38,34%,39,34%
Devin Carter,22.6,SAC,Combo,344,7,41.4%,66,65%,9,30%,14,20%,7,28%,0,21%,11,28%,7,26%
Jevon Carter,29.1,CHI,Combo,223,31,48.4%,85,70%,6,27%,94,60%,28,38%,62,41%,15,29%,24,32%
Wendell Carter,25.5,ORL,Big,1749,15,49.7%,63,70%,32,39%,69,42%,36,40%,10,27%,6,22%,10,24%
Alex Caruso,30.7,OKC,Forward,1029,52,54.1%,42,64%,7,27%,21,25%,5,26%,72,42%,33,32%,50,36%
Stephon Castle,20.0,SAS,Combo,2136,25,47.7%,55,63%,18,34%,25,30%,11,33%,18,34%,12,28%,14,29%
Colin Castleton,24.4,TOR,Big,279,23,51.6%,90,76%,21,35%,0,0%,20,35%,0,29%,0,0%,0,25%
Julian Champagnie,23.3,SAS,Wing,1916,57,54.8%,48,63%,5,27%,77,46%,17,32%,60,41%,48,35%,54,37%
Justin Champagnie,23.3,WAS,Big,1261,79,61.7%,70,72%,48,43%,20,0%,44,42%,51,37%,91,42%,83,40%
Max Christie,21.7,DAL,Wing,940,23,50.7%,64,68%,30,34%,57,40%,30,37%,22,33%,76,39%,59,37%
Max Christie,21.7,LAL,Wing,1110,57,55.2%,100,81%,10,30%,22,10%,8,26%,65,41%,37,34%,59,37%
Jaylen Clark,23.1,MIN,Wing,491,63,55.9%,6,53%,81,50%,8,0%,76,46%,73,43%,95,44%,91,43%
Brandon Clarke,28.1,MEM,Big,1184,85,63.3%,99,80%,72,49%,49,33%,75,49%,0,8%,0,0%,0,7%
Jordan Clarkson,32.4,UTA,Combo,961,40,50.0%,33,58%,43,40%,72,47%,44,41%,80,46%,47,36%,60,37%
Nicolas Claxton,25.5,BKN,Big,1889,49,56.7%,68,71%,31,39%,46,29%,26,38%,0,25%,0,23%,12,24%
Donovan Clingan,20.7,POR,Big,1294,50,56.9%,27,64%,14,32%,79,50%,12,33%,0,40%,26,30%,32,31%
Noah Clowney,20.3,BKN,Big,1019,10,47.5%,7,58%,2,19%,62,40%,5,21%,46,36%,38,32%,46,33%
Amir Coffey,27.4,LAC,Forward,1643,76,57.2%,52,65%,60,43%,80,49%,74,45%,92,46%,73,38%,88,41%
Isaiah Collier,20.1,UTA,Point,1794,17,45.8%,71,66%,21,37%,31,29%,17,36%,11,31%,2,22%,4,25%
John Collins,27.1,UTA,Big,1218,59,58.3%,48,68%,76,50%,70,43%,73,49%,83,43%,68,38%,81,40%
Zach Collins,27.0,CHI,Big,536,65,59.2%,84,75%,83,54%,94,67%,86,55%,0,25%,31,30%,27,29%
Zach Collins,27.0,SAS,Big,398,15,50.0%,30,64%,19,35%,49,33%,18,34%,0,27%,22,29%,23,29%
Mike Conley,37.1,MIN,Point,1755,65,53.5%,17,54%,12,34%,8,0%,8,29%,97,49%,67,38%,86,41%
Pat Connaughton,31.8,MIL,Wing,570,66,56.4%,51,64%,81,50%,40,33%,83,48%,0,21%,80,40%,41,35%
Bilal Coulibaly,20.3,WAS,Wing,1944,10,47.1%,75,70%,18,32%,32,26%,12,30%,23,34%,11,26%,6,28%
Ricky Council,23.2,PHI,Combo,1154,11,44.4%,36,58%,24,36%,16,21%,17,34%,50,39%,7,24%,9,27%
Torrey Craig,33.9,BOS,Wing,180,3,41.9%,16,56%,3,25%,0,0%,4,25%,2,25%,0,29%,4,27%
Torrey Craig,33.9,CHI,Forward,106,100,67.0%,98,80%,99,75%,6,0%,97,60%,0,38%,99,48%,99,44%
Cade Cunningham,23.1,DET,Combo,2451,54,52.5%,30,57%,85,49%,68,45%,89,48%,45,38%,51,36%,52,37%
Seth Curry,34.2,CHA,Wing,1056,90,59.9%,90,74%,13,31%,91,52%,63,44%,94,52%,94,43%,99,46%
Stephen Curry,36.6,GSW,Point,2250,88,57.4%,67,65%,67,46%,96,51%,81,47%,94,49%,83,39%,82,40%
Dyson Daniels,21.6,ATL,Combo,2568,66,54.2%,67,65%,67,46%,31,31%,72,45%,75,45%,28,32%,41,35%
Anthony Davis,31.6,DAL,Big,265,12,48.4%,45,67%,21,35%,84,52%,45,42%,0,100%,5,21%,9,23%
Anthony Davis,31.6,LAL,Big,1439,38,54.7%,74,73%,53,44%,72,44%,58,44%,0,0%,42,33%,29,30%
Johnny Davis,22.7,WAS,Wing,129,50,54.3%,33,60%,81,50%,99,100%,98,57%,0,33%,0,30%,0,31%
DeMar DeRozan,35.2,SAC,Wing,2761,28,51.3%,78,71%,90,52%,80,46%,85,49%,39,37%,29,32%,33,34%
Donte DiVincenzo,27.8,MIN,Combo,1584,86,56.4%,34,58%,23,36%,36,33%,21,35%,72,44%,74,38%,75,40%
Moussa Diabate,22.8,CHA,Big,1159,69,59.5%,33,65%,63,48%,20,0%,68,47%,0,0%,0,0%,0,0%
Gradey Dick,21.0,TOR,Wing,1573,20,50.2%,7,53%,50,42%,70,44%,57,43%,19,32%,56,37%,43,35%
Ousmane Dieng,21.5,OKC,Big,312,78,60.8%,47,68%,87,56%,92,60%,92,57%,31,35%,87,41%,77,39%
Rob Dillingham,19.8,MIN,Point,442,52,52.3%,54,62%,75,48%,25,28%,48,42%,0,50%,35,34%,61,37%
Spencer Dinwiddie,31.6,DAL,Combo,2097,39,49.6%,38,59%,54,43%,76,47%,63,44%,68,44%,23,31%,27,33%
Luka Doncic,25.7,DAL,Point,780,75,55.1%,98,77%,98,54%,44,35%,85,48%,0,45%,59,36%,55,36%
Luka Doncic,25.7,LAL,Point,983,56,53.0%,73,67%,63,45%,37,33%,38,41%,0,36%,78,38%,73,38%
Luguentz Dort,25.5,OKC,Wing,2071,77,57.8%,23,57%,19,32%,93,53%,42,40%,67,42%,85,41%,82,41%
Ayo Dosunmu,24.8,CHI,Wing,1391,69,56.6%,58,67%,81,50%,26,25%,83,49%,24,34%,26,32%,25,33%
Jeff Dowtin,27.5,PHI,Wing,564,62,55.9%,33,60%,81,50%,85,48%,87,49%,0,40%,84,41%,79,41%
Andre Drummond,31.2,PHI,Big,741,18,50.7%,8,58%,33,39%,79,50%,31,39%,0,25%,0,10%,3,17%
Kris Dunn,30.6,LAC,Combo,1779,55,52.5%,78,69%,75,47%,14,20%,69,45%,23,35%,31,32%,34,34%
Ryan Dunn,21.8,PHX,Forward,1384,33,51.7%,80,70%,82,50%,21,25%,82,47%,25,33%,16,28%,24,31%
Kevin Durant,36.1,PHX,Big,2262,72,59.9%,96,79%,81,52%,87,55%,84,53%,94,49%,89,41%,93,43%
Jalen Duren,21.0,DET,Big,2033,95,69.2%,73,73%,87,55%,97,100%,88,55%,0,0%,0,0%,0,0%
Tari Eason,23.5,HOU,Forward,1405,57,54.5%,57,66%,34,38%,30,26%,27,36%,35,37%,46,34%,45,35%
Zach Edey,22.6,MEM,Big,1380,70,59.8%,78,73%,29,37%,49,33%,24,37%,8,25%,79,40%,50,35%
Anthony Edwards,23.2,MIN,Combo,2870,76,55.3%,56,64%,45,41%,45,36%,34,39%,70,44%,81,40%,82,40%
Justin Edwards,20.9,PHI,Forward,1117,61,55.1%,27,61%,67,44%,90,52%,80,47%,73,42%,58,36%,66,38%
Kessler Edwards,24.2,DAL,Big,549,56,57.8%,35,65%,36,40%,20,0%,25,37%,52,38%,97,45%,88,41%
Keon Ellis,24.8,SAC,Combo,1928,99,64.7%,99,81%,90,53%,36,33%,83,47%,87,49%,86,41%,93,44%
Joel Embiid,30.6,PHI,Big,574,12,48.2%,22,63%,59,46%,61,40%,49,43%,0,0%,23,30%,30,30%
Tyson Etienne,25.1,BKN,Wing,136,4,44.3%,0,25%,100,100%,0,0%,100,100%,0,42%,2,23%,10,29%
Drew Eubanks,27.7,LAC,Big,133,30,52.6%,19,63%,22,36%,0,0%,21,36%,0,0%,0,0%,0,0%
Drew Eubanks,27.7,UTA,Big,547,79,61.6%,79,74%,67,49%,0,0%,72,49%,0,75%,0,0%,0,60%
Tosan Evbuomwan,23.7,BKN,Forward,628,10,46.9%,43,64%,27,36%,21,25%,23,35%,2,26%,40,33%,18,30%
Dante Exum,29.3,DAL,Combo,370,84,56.1%,48,61%,20,34%,94,60%,31,38%,100,56%,48,36%,92,43%
Bruno Fernando,26.2,TOR,Big,129,55,57.5%,50,69%,10,30%,20,0%,9,27%,0,0%,0,0%,0,0%
Kyle Filipowski,21.0,UTA,Big,1480,54,57.5%,39,66%,89,56%,49,33%,87,55%,38,36%,49,35%,49,35%
Dorian Finney-Smith,31.5,LAL,Forward,1236,88,59.5%,39,63%,44,40%,98,100%,58,43%,88,45%,67,37%,81,40%
Dorian Finney-Smith,31.5,BKN,Big,579,77,60.7%,8,59%,4,22%,20,0%,2,20%,70,40%,99,46%,94,44%
Adam Flagler,24.9,OKC,Combo,108,2,37.0%,71,67%,41,40%,36,33%,28,38%,0,0%,10,27%,4,23%
Simone Fontecchio,28.9,DET,Forward,1186,19,49.7%,18,59%,62,44%,54,39%,56,42%,7,28%,57,36%,30,33%
De'Aaron Fox,26.9,SAC,Point,1662,54,52.3%,81,69%,90,51%,65,41%,83,48%,17,31%,30,33%,31,33%
De'Aaron Fox,26.9,SAS,Combo,578,36,49.3%,46,61%,87,51%,74,47%,90,49%,0,47%,6,24%,11,27%
Enrique Freeman,24.3,IND,Big,142,11,48.2%,50,69%,8,25%,0,0%,7,25%,0,17%,0,0%,0,13%
Markelle Fultz,26.4,SAC,Combo,130,10,42.9%,9,50%,30,38%,17,22%,13,33%,0,50%,0,100%,0,57%
Johnny Furphy,19.9,IND,Wing,290,3,44.2%,4,52%,1,17%,8,0%,1,13%,30,35%,12,26%,14,30%
Daniel Gafford,26.1,DAL,Big,1225,96,70.1%,82,74%,86,55%,0,0%,86,55%,0,0%,0,0%,0,0%
Darius Garland,24.8,CLE,Point,2295,83,56.2%,48,61%,96,53%,60,40%,90,49%,60,39%,89,40%,84,40%
Luka Garza,25.8,MIN,Big,132,8,46.7%,5,53%,88,56%,0,0%,90,56%,0,0%,18,27%,13,24%
Keyonte George,21.0,UTA,Combo,2066,32,48.9%,49,61%,44,41%,33,32%,36,39%,88,50%,30,32%,40,35%
Kyshawn George,20.9,WAS,Wing,1771,17,48.8%,19,56%,29,34%,35,29%,20,33%,34,36%,32,33%,28,33%
Paul George,34.5,PHI,Wing,1321,36,51.7%,89,73%,34,36%,73,44%,49,41%,6,28%,66,38%,52,36%
Taj Gibson,39.4,CHA,Big,386,10,47.6%,5,52%,27,37%,58,38%,25,37%,0,50%,0,0%,0,50%
Josh Giddey,22.1,CHI,Point,2113,58,53.1%,33,58%,77,48%,17,19%,69,45%,57,39%,63,37%,63,38%
Shai Gilgeous-Alexander,26.3,OKC,Point,2595,87,57.1%,83,70%,92,52%,87,48%,98,51%,0,33%,76,38%,69,38%
Anthony Gill,32.0,WAS,Forward,273,21,50.0%,22,59%,95,62%,6,0%,95,57%,0,13%,0,29%,3,23%
Collin Gillespie,25.4,PHX,Combo,418,80,55.7%,2,38%,34,39%,49,40%,38,39%,97,52%,91,43%,98,45%
Rudy Gobert,32.4,MIN,Big,2382,92,66.8%,87,75%,7,23%,20,0%,5,21%,0,0%,0,0%,0,0%
Jordan Goodwin,26.0,LAL,Combo,512,46,51.5%,21,54%,57,44%,66,44%,66,44%,53,39%,41,34%,55,37%
Aaron Gordon,29.1,DEN,Big,1444,76,60.6%,33,65%,57,45%,75,45%,62,45%,92,48%,85,41%,95,44%
Eric Gordon,35.9,PHI,Wing,756,65,56.3%,13,55%,21,33%,57,40%,25,34%,96,53%,72,39%,81,41%
Jerami Grant,30.6,POR,Big,1523,9,46.8%,4,47%,7,24%,58,37%,10,29%,58,38%,58,36%,62,37%
AJ Green,25.1,MIL,Wing,1638,97,62.9%,40,62%,64,45%,54,38%,43,40%,97,53%,79,40%,95,44%
Draymond Green,34.7,GSW,Big,1980,17,50.6%,10,59%,58,45%,79,47%,63,45%,23,33%,39,33%,42,33%
Jalen Green,22.7,HOU,Wing,2680,25,51.0%,52,64%,27,34%,49,36%,27,35%,48,39%,52,36%,51,36%
Javonte Green,31.3,CLE,Wing,153,0,36.8%,3,50%,21,33%,0,0%,20,33%,0,17%,1,22%,0,20%
Javonte Green,31.3,NOP,Wing,1074,37,51.8%,49,64%,8,28%,8,0%,7,26%,17,32%,60,37%,38,35%
Jeff Green,38.2,HOU,Forward,348,95,61.4%,73,69%,99,75%,97,86%,100,78%,39,37%,56,35%,55,36%
Josh Green,24.0,CHA,Wing,1884,51,54.3%,32,60%,26,34%,53,38%,26,35%,63,41%,53,36%,73,39%
Quentin Grimes,24.5,PHI,Combo,942,83,55.9%,80,69%,31,38%,47,37%,26,37%,88,50%,37,34%,59,37%
Quentin Grimes,24.5,DAL,Wing,1022,83,58.5%,67,68%,67,46%,48,35%,48,41%,84,46%,65,38%,78,41%
Mouhamed Gueye,22.0,ATL,Big,515,13,49.1%,28,64%,45,42%,79,50%,50,43%,7,24%,26,30%,19,27%
Rui Hachimura,26.7,LAL,Forward,1868,89,59.7%,78,70%,42,40%,75,45%,48,41%,86,45%,81,39%,89,41%
Tyrese Haliburton,24.7,IND,Combo,2450,92,59.2%,95,72%,95,55%,82,49%,98,53%,67,43%,80,40%,78,40%
Tim Hardaway Jr.,32.6,DET,Forward,2152,41,53.0%,70,68%,56,42%,49,34%,37,39%,47,38%,64,36%,63,37%
James Harden,35.2,LAC,Point,2787,42,50.5%,40,60%,38,41%,71,43%,40,41%,51,38%,57,36%,53,36%
Jaden Hardy,21.3,DAL,Combo,831,51,52.2%,23,55%,80,48%,31,31%,52,43%,38,37%,78,39%,68,39%
Elijah Harkless,24.7,UTA,Wing,135,2,41.4%,94,75%,2,20%,8,0%,2,17%,0,38%,6,24%,7,28%
Gary Harris,30.1,ORL,Wing,709,41,52.3%,40,62%,21,33%,86,50%,30,37%,41,37%,47,35%,47,36%
Tobias Harris,32.3,DET,Forward,2305,44,53.5%,92,74%,79,49%,39,31%,73,45%,51,38%,29,31%,40,35%
Josh Hart,29.7,NYK,Wing,2891,79,58.0%,76,70%,63,45%,63,41%,66,44%,9,29%,46,35%,29,33%
Isaiah Hartenstein,26.5,OKC,Big,1589,58,58.0%,72,72%,77,51%,86,54%,82,51%,0,0%,0,0%,0,0%
Sam Hauser,26.9,BOS,Forward,1503,97,63.3%,81,71%,94,58%,93,55%,94,56%,89,45%,91,41%,93,42%
Jordan Hawkins,22.5,NOP,Wing,1277,8,47.1%,16,56%,21,33%,71,44%,39,39%,56,40%,21,30%,27,33%
Jaxson Hayes,24.4,LAL,Big,1074,98,72.3%,98,80%,43,41%,0,0%,41,41%,0,0%,0,0%,0,0%
Killian Hayes,23.3,BKN,Point,152,40,50.0%,58,63%,8,33%,8,0%,10,31%,0,33%,0,40%,80,39%
Scoot Henderson,20.7,POR,Point,1732,29,49.5%,23,56%,12,34%,58,40%,19,36%,63,40%,46,35%,51,36%
Tyler Herro,24.8,MIA,Combo,2718,87,56.7%,69,66%,94,54%,71,46%,97,52%,77,45%,53,37%,64,38%
Buddy Hield,31.9,GSW,Wing,1834,53,54.4%,54,65%,77,48%,31,26%,46,40%,44,38%,57,37%,55,37%
Haywood Highsmith,27.9,MIA,Forward,1803,78,57.6%,59,67%,70,45%,21,25%,66,44%,81,44%,44,34%,72,38%
Aaron Holiday,28.1,HOU,Combo,688,93,59.4%,71,67%,70,46%,91,53%,87,48%,82,47%,83,40%,88,42%
Jrue Holiday,34.4,BOS,Combo,1891,64,54.0%,87,71%,25,36%,84,50%,33,39%,7,30%,69,38%,44,36%
Ron Holland II,19.3,DET,Forward,1170,29,50.9%,56,65%,88,52%,21,25%,85,50%,1,19%,26,31%,5,24%
Richaun Holmes,31.0,WAS,Big,507,93,66.9%,87,75%,61,47%,0,0%,67,47%,0,0%,0,0%,0,0%
Chet Holmgren,22.5,OKC,Big,873,42,55.5%,69,72%,18,34%,47,30%,13,33%,87,45%,66,37%,76,39%
Jalen Hood-Schifino,21.4,PHI,Forward,295,5,43.8%,2,36%,90,53%,52,37%,69,44%,0,50%,15,28%,20,30%
Al Horford,38.4,BOS,Big,1658,38,54.8%,57,70%,47,43%,35,18%,32,39%,61,38%,56,36%,60,36%
Talen Horton-Tucker,23.9,CHI,Wing,639,32,51.6%,24,58%,70,46%,8,0%,54,42%,50,39%,16,29%,18,32%
Caleb Houstan,21.8,ORL,Wing,654,82,58.2%,21,57%,98,63%,40,33%,88,50%,27,35%,91,42%,75,39%
Jett Howard,21.1,ORL,Wing,594,13,48.0%,99,80%,61,45%,82,47%,74,46%,45,38%,9,25%,8,29%
Kevin Huerter,26.2,SAC,Wing,886,24,51.0%,83,72%,93,53%,96,58%,97,55%,13,31%,18,30%,13,30%
Kevin Huerter,26.2,CHI,Wing,775,64,56.2%,94,75%,57,44%,21,8%,29,36%,89,49%,38,34%,64,38%
Jay Huff,27.2,MEM,Big,681,89,65.1%,98,80%,93,60%,20,0%,40,41%,72,40%,90,42%,88,41%
Ariel Hukporti,22.6,NYK,Big,146,99,73.9%,95,78%,93,60%,0,0%,95,60%,0,0%,0,0%,0,0%
DeAndre Hunter,26.9,ATL,Forward,1062,71,56.5%,44,64%,70,45%,91,54%,81,47%,54,39%,87,40%,79,40%
DeAndre Hunter,26.9,CLE,Forward,676,90,59.7%,17,58%,91,55%,72,44%,90,53%,28,35%,96,47%,95,43%
Nah'Shon Hyland,24.1,LAC,Point,104,90,58.3%,4,44%,33,40%,90,50%,54,43%,0,40%,100,44%,96,44%
Oso Ighodaro,22.3,PHX,Big,972,73,60.1%,97,79%,56,45%,70,43%,59,45%,0,0%,0,0%,0,0%
Joe Ingles,37.1,MIN,Forward,114,0,34.1%,0,0%,82,50%,0,0%,85,50%,0,0%,0,23%,0,20%
Brandon Ingram,27.2,NOP,Wing,595,46,53.3%,87,73%,65,46%,72,44%,68,45%,0,27%,70,39%,62,38%
