Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Roger Mason Jr.,27.1,WAS,Combo,114,90,+7.5%,8,-6.6%,43,-0.3%,61,+1.2%,51,+0.9%,70,+1.5%,80,+4.2%,79,+5.7%
Jason Maxiell,24.7,DET,Big,353,82,+4.8%,49,-0.3%,75,+2.5%,70,+2.1%,79,+4.7%,61,+1.0%,16,-5.3%,25,-4.4%
Antonio McDyess,33.1,DET,Big,467,48,+0.1%,37,-1.5%,33,-1.9%,84,+5.8%,72,+3.9%,13,-3.4%,60,+1.0%,34,-2.4%
Tracy McGrady,28.4,HOU,Wing,247,100,+18.8%,1,-9.7%,19,-3.7%,99,+14.2%,96,+10.5%,53,+0.6%,43,-1.4%,48,-0.8%
Andre Miller,31.6,PHI,Combo,228,75,+3.6%,46,-0.7%,96,+7.8%,56,+0.4%,91,+8.2%,8,-3.9%,28,-3.6%,11,-7.5%
Paul Millsap,22.7,UTA,Big,205,10,-5.7%,21,-4.0%,72,+2.4%,52,+0.0%,65,+2.5%,58,+0.8%,58,+0.8%,63,+1.6%
Jamario Moon,27.4,TOR,Forward,103,4,-7.3%,24,-3.7%,6,-5.3%,93,+11.0%,84,+5.7%,50,+0.3%,37,-2.4%,39,-2.0%
Dikembe Mutombo,41.4,HOU,Big,123,97,+11.5%,6,-7.7%,28,-2.2%,85,+6.8%,78,+4.6%,37,-0.9%,78,+4.0%,73,+3.1%
Steve Nash,33.7,PHX,Point,182,58,+1.9%,93,+8.9%,85,+3.5%,11,-7.7%,25,-4.2%,1,-7.0%,68,+2.3%,24,-4.7%
Jameer Nelson,25.7,ORL,Point,332,89,+6.6%,91,+6.9%,16,-4.0%,39,-1.3%,20,-5.2%,96,+5.2%,7,-6.8%,42,-1.6%
Dirk Nowitzki,29.4,DAL,Big,210,99,+14.2%,57,+0.8%,68,+1.9%,2,-14.5%,3,-12.6%,99,+7.5%,80,+4.2%,96,+11.7%
Shaquille O'Neal,35.7,PHX,Big,150,52,+0.8%,89,+6.8%,98,+8.4%,5,-11.2%,33,-2.8%,16,-2.5%,43,-1.5%,27,-4.0%
Fabricio Oberto,32.6,SAS,Big,315,88,+6.5%,31,-2.6%,52,+0.3%,70,+2.2%,63,+2.4%,35,-1.0%,61,+1.1%,56,+0.1%
Lamar Odom,28.0,LAL,Big,784,32,-2.2%,58,+0.9%,91,+5.6%,52,+0.2%,85,+5.8%,34,-1.0%,12,-5.7%,12,-6.7%
Mehmet Okur,28.4,UTA,Big,461,91,+7.6%,60,+1.1%,15,-4.0%,20,-5.3%,11,-9.3%,46,+0.2%,93,+8.1%,88,+8.3%
Jannero Pargo,28.0,NOH,Combo,242,17,-4.2%,83,+5.0%,3,-6.5%,32,-2.6%,12,-9.0%,25,-1.7%,86,+5.7%,75,+4.0%
Anthony Parker,32.4,TOR,Wing,195,28,-2.7%,82,+4.9%,57,+0.5%,60,+1.0%,54,+1.5%,18,-2.3%,23,-4.1%,16,-6.4%
Tony Parker,25.5,SAS,Point,651,33,-2.1%,80,+4.1%,73,+2.5%,67,+1.7%,74,+4.2%,41,-0.6%,5,-7.8%,8,-8.3%
Chris Paul,22.5,NOH,Point,483,86,+6.4%,7,-7.1%,47,-0.1%,77,+4.3%,73,+4.2%,83,+2.7%,55,+0.2%,72,+2.9%
Sasha Pavlovic,24.0,CLE,Wing,103,51,+0.7%,52,-0.0%,87,+4.7%,27,-3.7%,52,+1.0%,28,-1.5%,57,+0.5%,47,-1.0%
Kendrick Perkins,23.0,BOS,Big,625,47,-0.4%,75,+3.5%,61,+1.1%,63,+1.3%,61,+2.3%,6,-4.3%,42,-1.5%,17,-5.8%
Morris Peterson,30.2,NOH,Wing,271,79,+4.5%,41,-1.2%,79,+2.8%,42,-1.0%,55,+1.7%,82,+2.6%,31,-3.2%,48,-0.6%
Paul Pierce,30.1,BOS,Forward,986,73,+3.3%,88,+6.3%,14,-4.1%,53,+0.3%,27,-3.7%,30,-1.2%,44,-1.3%,33,-2.6%
James Posey,30.8,BOS,Forward,546,49,+0.4%,11,-6.2%,39,-1.0%,46,-0.5%,38,-1.6%,92,+4.2%,76,+3.6%,84,+7.8%
Leon Powe,23.8,BOS,Big,249,34,-2.1%,43,-0.8%,32,-1.9%,73,+3.2%,52,+1.3%,47,+0.2%,48,-0.7%,51,-0.4%
Tayshaun Prince,27.7,DET,Wing,670,20,-3.9%,34,-2.0%,74,+2.5%,47,-0.5%,56,+2.0%,55,+0.7%,48,-0.8%,53,-0.0%
Vladimir Radmanovic,26.9,LAL,Forward,477,68,+2.8%,66,+2.0%,56,+0.5%,66,+1.6%,59,+2.1%,26,-1.6%,36,-2.5%,26,-4.1%
Theo Ratliff,34.5,DET,Big,116,25,-2.9%,62,+1.6%,58,+0.7%,57,+0.7%,53,+1.3%,52,+0.6%,30,-3.5%,31,-2.9%
Rajon Rondo,21.7,BOS,Point,828,39,-1.4%,89,+6.6%,51,+0.2%,48,-0.4%,47,-0.2%,11,-3.6%,34,-2.8%,15,-6.4%
Luis Scola,27.5,HOU,Big,220,66,+2.6%,14,-5.8%,69,+2.0%,68,+1.8%,70,+3.8%,89,+3.8%,39,-1.8%,69,+1.9%
JR Smith,22.1,DEN,Wing,105,98,+13.7%,92,+7.4%,99,+8.7%,0,-24.3%,1,-15.5%,33,-1.2%,97,+9.3%,86,+8.1%
Joe Smith,32.3,CLE,Big,246,38,-1.4%,30,-2.8%,80,+3.1%,26,-3.8%,44,-0.7%,54,+0.6%,71,+2.8%,74,+3.4%
Josh Smith,21.9,ATL,Big,233,57,+1.7%,18,-4.8%,59,+0.7%,34,-2.0%,40,-1.3%,72,+1.7%,81,+4.4%,81,+6.1%
Jerry Stackhouse,33.0,DAL,Wing,101,66,+2.6%,52,+0.1%,35,-1.6%,49,-0.2%,37,-1.8%,81,+2.6%,46,-0.9%,65,+1.8%
DeShawn Stevenson,26.6,WAS,Wing,195,63,+2.2%,85,+5.3%,9,-4.6%,41,-1.2%,18,-5.8%,89,+3.6%,33,-3.1%,59,+0.5%
Peja Stojakovic,30.4,NOH,Forward,454,77,+4.0%,61,+1.2%,10,-4.5%,21,-5.2%,9,-9.7%,75,+2.1%,89,+6.4%,89,+8.4%
Amar'e Stoudemire,25.0,PHX,Big,201,98,+14.1%,72,+3.3%,61,+1.0%,24,-4.6%,30,-3.5%,16,-2.9%,73,+3.1%,57,+0.3%
Rodney Stuckey,21.5,DET,Combo,346,30,-2.6%,59,+1.0%,16,-3.9%,78,+4.7%,49,+0.8%,32,-1.2%,50,-0.6%,40,-1.8%
Wally Szczerbiak,30.7,CLE,Wing,371,39,-1.4%,25,-3.3%,23,-2.9%,89,+8.3%,83,+5.4%,22,-2.0%,53,-0.1%,35,-2.1%
Jason Terry,30.1,DAL,Combo,179,24,-3.0%,33,-2.4%,92,+5.7%,2,-15.9%,7,-10.2%,61,+1.0%,100,+11.6%,98,+12.6%
Kurt Thomas,35.1,SAS,Big,250,11,-5.4%,29,-3.0%,30,-2.0%,97,+13.6%,97,+11.6%,5,-4.3%,20,-4.3%,6,-8.6%
Ronny Turiaf,24.8,LAL,Big,173,7,-6.8%,19,-4.7%,7,-4.9%,92,+9.1%,75,+4.2%,45,+0.1%,57,+0.3%,58,+0.4%
Hedo Turkoglu,28.6,ORL,Forward,399,89,+7.3%,47,-0.7%,55,+0.5%,9,-9.2%,13,-8.7%,64,+1.1%,94,+8.3%,93,+9.4%
Ime Udoka,30.2,SAS,Forward,202,54,+1.1%,35,-1.8%,37,-1.3%,33,-2.4%,28,-3.7%,85,+3.0%,69,+2.5%,78,+5.4%
Anderson Varejao,25.1,CLE,Big,233,41,-1.2%,81,+4.2%,66,+1.4%,25,-3.8%,34,-2.4%,67,+1.3%,32,-3.1%,39,-1.8%
Sasha Vujacic,23.6,LAL,Wing,437,36,-1.7%,32,-2.5%,24,-2.7%,45,-0.9%,29,-3.6%,57,+0.8%,85,+5.3%,80,+6.1%
Ben Wallace,33.1,CLE,Big,302,44,-0.6%,22,-3.8%,57,+0.5%,75,+3.8%,75,+4.2%,15,-2.9%,70,+2.5%,52,-0.4%
Rasheed Wallace,33.1,DET,Big,584,42,-1.2%,64,+1.8%,54,+0.4%,6,-10.6%,8,-10.2%,78,+2.4%,88,+5.9%,89,+8.4%
Luke Walton,27.6,LAL,Forward,338,71,+3.2%,48,-0.4%,26,-2.4%,39,-1.5%,25,-3.9%,66,+1.2%,72,+3.1%,76,+4.4%
Bonzi Wells,31.1,NOH,Wing,155,16,-4.5%,79,+4.0%,83,+3.4%,51,-0.2%,70,+3.3%,10,-3.7%,29,-3.5%,11,-7.3%
David West,27.2,NOH,Big,484,5,-7.1%,25,-3.4%,53,+0.4%,80,+5.1%,82,+5.4%,88,+3.5%,14,-5.5%,38,-2.0%
Delonte West,24.3,CLE,Point,449,43,-0.7%,55,+0.3%,62,+1.2%,43,-1.0%,48,+0.2%,20,-2.1%,64,+1.6%,50,-0.5%
Deron Williams,23.3,UTA,Point,512,55,+1.3%,100,+14.3%,4,-6.2%,37,-1.5%,15,-7.7%,7,-4.3%,39,-2.3%,13,-6.6%
Lou Williams,21.0,PHI,Combo,106,59,+1.9%,20,-4.5%,27,-2.4%,66,+1.6%,42,-0.8%,39,-0.7%,89,+6.0%,77,+5.3%
Marvin Williams,21.4,ATL,Forward,196,2,-8.3%,4,-7.8%,21,-3.4%,100,+19.6%,100,+16.2%,25,-1.6%,8,-6.7%,9,-8.3%
Thaddeus Young,19.4,PHI,Forward,144,9,-5.7%,84,+5.2%,39,-1.1%,50,-0.2%,39,-1.4%,74,+1.9%,11,-5.7%,28,-3.9%
