Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Daequan Cook,22.5,MIA,Wing,596,11,41.7%,4,35.2%,21,32.1%,0,87.0%,32,70%,27,63%,39,59%,73,82%
Jamal Crawford,29.6,ATL,Combo,2365,77,52.9%,70,49.2%,74,39.0%,87,85.9%,55,43%,51,32%,57,25%,66,74%
Dante Cunningham,22.5,POR,Big,661,41,49.7%,42,49.7%,0,0.0%,35,65.1%,3,87%,18,70%,8,95%,0,0%
Stephen Curry,21.6,GSW,Point,2853,82,54.0%,57,47.4%,100,44.8%,90,88.4%,37,44%,20,40%,47,25%,67,74%
Samuel Dalembert,29.5,PHI,Big,2111,70,54.4%,72,54.4%,0,0.0%,59,72.9%,50,66%,20,69%,72,59%,0,0%
Erick Dampier,34.3,DAL,Big,1273,98,63.0%,98,62.9%,0,50.0%,21,60.6%,55,65%,25,67%,84,50%,65,100%
Marquis Daniels,28.8,BOS,Wing,869,70,51.5%,89,53.3%,2,22.7%,1,61.1%,52,63%,12,72%,67,41%,5,100%
Baron Davis,30.6,LAC,Point,2518,24,45.3%,49,45.9%,26,28.9%,63,82.1%,90,23%,49,26%,90,9%,98,40%
Glen Davis,23.8,BOS,Big,903,13,43.8%,13,44.1%,0,0.0%,50,70.9%,43,67%,13,72%,74,57%,0,0%
Ricky Davis,30.1,LAC,Wing,433,27,47.1%,18,41.2%,89,41.2%,2,61.5%,18,76%,60,50%,15,74%,63,86%
Austin Daye,21.4,DET,Wing,846,53,49.8%,85,52.8%,11,29.2%,67,81.8%,41,68%,37,59%,38,59%,5,100%
DeMar DeRozan,20.2,TOR,Wing,1612,62,50.6%,78,51.0%,0,23.1%,43,76.4%,42,68%,17,70%,30,63%,5,100%
Carlos Delfino,27.2,MIL,Wing,2264,60,50.3%,36,45.0%,55,37.1%,47,78.2%,25,73%,60,50%,32,63%,40,93%
Luol Deng,24.5,CHI,Forward,2644,36,48.4%,33,47.4%,97,40.0%,63,76.4%,76,61%,73,51%,47,64%,73,97%
Boris Diaw,27.5,CHA,Big,2900,62,52.8%,70,54.2%,31,32.5%,76,76.9%,18,75%,8,74%,70,59%,65,100%
DeSagana Diop,27.8,CHA,Big,233,79,56.0%,81,56.0%,0,0.0%,0,22.2%,56,64%,33,64%,0,0%,0,0%
Keyon Dooling,29.5,BKN,Combo,943,51,49.2%,26,42.2%,61,37.7%,44,79.6%,36,49%,60,31%,85,14%,49,83%
Toney Douglas,23.6,NYK,Combo,1017,89,53.9%,87,51.5%,65,37.8%,49,81.0%,60,41%,43,38%,57,25%,89,56%
Chris Douglas-Roberts,22.8,BKN,Wing,1692,22,45.6%,44,46.3%,7,27.5%,86,85.8%,72,55%,32,61%,64,43%,83,79%
Goran Dragic,23.5,PHX,Combo,1288,83,53.7%,74,50.0%,80,39.8%,10,73.9%,72,38%,55,32%,83,15%,79,65%
Jared Dudley,24.3,PHX,Wing,1906,94,58.7%,45,46.5%,98,46.0%,39,75.9%,6,86%,16,70%,23,69%,5,100%
Chris Duhon,27.2,NYK,Point,2046,39,47.4%,12,40.6%,48,35.0%,17,71.6%,27,50%,71,20%,24,34%,78,71%
Tim Duncan,33.5,SAS,Big,2431,60,52.2%,62,52.2%,0,28.6%,57,72.5%,84,55%,36,64%,88,49%,65,100%
Mike Dunleavy,29.1,IND,Forward,1465,31,48.1%,40,47.6%,34,32.3%,97,83.8%,13,80%,13,75%,42,66%,60,99%
Kevin Durant,21.1,OKC,Wing,3229,71,51.6%,76,50.5%,52,36.9%,97,90.0%,79,52%,65,50%,61,45%,86,77%
Wayne Ellington,21.9,MIN,Wing,1260,56,50.0%,33,44.0%,88,40.6%,88,86.4%,59,60%,42,58%,63,44%,81,80%
Monta Ellis,24.0,GSW,Wing,2640,37,48.2%,48,47.1%,46,35.6%,36,75.3%,97,36%,89,35%,89,27%,94,68%
Maurice Evans,31.0,ATL,Wing,1213,72,51.7%,85,52.7%,32,33.6%,34,75.0%,39,69%,37,59%,41,57%,51,90%
Reggie Evans,29.5,TOR,Big,281,44,50.0%,44,50.0%,0,0.0%,3,41.5%,85,55%,69,55%,84,50%,0,0%
Tyreke Evans,20.1,SAC,Combo,2671,36,47.6%,66,48.5%,11,26.9%,18,74.8%,100,21%,79,24%,98,10%,100,36%
Jordan Farmar,22.9,LAL,Point,1368,71,51.8%,80,50.4%,54,36.1%,7,66.7%,14,57%,4,54%,20,40%,63,75%
Raymond Felton,25.3,CHA,Point,2633,57,49.8%,59,47.5%,80,40.1%,34,76.7%,53,38%,37,31%,45,27%,39,86%
Rudy Fernandez,24.6,POR,Wing,1410,54,49.9%,11,39.5%,62,37.4%,89,86.5%,19,75%,26,63%,44,56%,68,84%
Kyrylo Fesenko,22.9,UTA,Big,349,84,56.5%,84,56.5%,0,0.0%,5,42.6%,28,71%,11,73%,64,63%,0,0%
Michael Finley,36.7,BOS,Wing,306,93,58.6%,79,51.2%,96,44.7%,0,33.3%,20,74%,1,100%,33,62%,57,88%
Michael Finley,36.7,SAS,Wing,384,20,45.1%,20,41.8%,24,32.4%,0,66.7%,15,77%,100,20%,11,78%,5,100%
Derek Fisher,35.2,LAL,Point,2226,22,45.2%,8,40.1%,46,35.0%,83,85.6%,8,67%,10,46%,8,55%,27,91%
Jonny Flynn,20.7,MIN,Point,2291,27,45.6%,24,43.4%,52,36.0%,61,82.0%,82,26%,51,25%,84,10%,86,61%
T.J. Ford,26.6,IND,Point,1178,33,45.9%,67,48.6%,0,16.7%,39,77.0%,92,22%,59,24%,67,16%,84,63%
Jeff Foster,32.8,IND,Big,254,34,48.9%,35,48.9%,0,0.0%,0,55.6%,94,50%,89,47%,69,60%,0,0%
Randy Foye,26.1,WAS,Combo,1628,30,46.8%,43,44.1%,50,35.7%,92,88.5%,94,28%,91,16%,74,17%,85,61%
Channing Frye,26.5,PHX,Big,2169,87,57.2%,19,46.6%,94,44.0%,87,80.5%,5,84%,70,55%,36,75%,92,96%
Dan Gadzuric,31.7,MIL,Big,293,12,43.6%,11,43.6%,0,0.0%,0,39.1%,94,50%,89,46%,54,67%,0,0%
Sundiata Gaines,23.5,UTA,Combo,161,72,51.7%,100,58.5%,2,23.5%,0,52.9%,66,39%,2,64%,79,15%,98,50%
Danilo Gallinari,21.2,NYK,Forward,2712,89,52.6%,29,46.9%,89,38.2%,83,81.5%,47,66%,87,43%,80,46%,96,90%
Francisco Garcia,27.8,SAC,Combo,569,79,52.9%,74,50.0%,76,39.3%,0,88.2%,4,80%,11,57%,2,86%,28,91%
Kevin Garnett,33.5,BOS,Big,2058,60,52.1%,63,52.3%,0,20.0%,95,83.7%,8,82%,2,87%,30,80%,100,0%
Marc Gasol,24.8,MEM,Big,2464,90,58.1%,90,58.2%,0,0.0%,39,67.0%,62,63%,15,70%,81,51%,0,0%
Pau Gasol,29.3,LAL,Big,2398,67,53.7%,69,53.8%,0,0.0%,81,78.8%,78,57%,39,62%,83,51%,0,0%
Rudy Gay,23.2,MEM,Wing,3164,50,49.6%,68,49.4%,34,33.7%,34,75.0%,92,42%,72,46%,89,28%,54,89%
Alonzo Gee,22.4,WAS,Wing,177,56,50.0%,11,39.6%,0,75.0%,11,66.7%,86,48%,80,41%,100,0%,70,83%
Devean George,32.2,GSW,Forward,750,98,54.4%,67,49.4%,94,39.0%,0,66.7%,27,76%,100,31%,36,67%,82,94%
Daniel Gibson,23.7,CLE,Combo,1023,100,59.7%,28,42.7%,98,48.6%,3,69.4%,6,78%,26,44%,9,58%,15,96%
Taj Gibson,24.4,CHI,Big,2155,36,49.2%,38,49.2%,0,0.0%,33,64.6%,52,66%,63,56%,30,79%,0,0%
J.R. Giddens,24.7,NYK,Wing,134,68,51.4%,98,61.3%,0,0.0%,0,63.6%,100,26%,98,25%,80,33%,0,0%
Manu Ginobili,32.3,SAS,Wing,2131,69,51.4%,59,48.1%,66,37.8%,93,87.1%,88,46%,93,31%,76,37%,91,73%
Ryan Gomes,27.2,MIN,Forward,2201,51,50.0%,36,47.5%,86,38.0%,91,82.5%,29,74%,44,61%,29,68%,62,99%
Drew Gooden,28.1,DAL,Big,1020,26,47.9%,26,47.7%,0,33.3%,94,82.6%,83,55%,78,53%,72,58%,65,100%
Drew Gooden,28.1,LAC,Big,719,40,49.6%,44,50.0%,0,0.0%,99,92.1%,87,54%,92,43%,58,66%,0,0%
Ben Gordon,26.6,DET,Wing,1687,31,47.6%,46,46.9%,29,32.7%,87,86.0%,89,46%,97,27%,74,38%,85,78%
Eric Gordon,20.9,LAC,Wing,2219,79,52.9%,74,50.3%,67,37.8%,32,74.3%,46,66%,47,56%,59,45%,52,90%
Marcin Gortat,25.7,ORL,Big,953,58,52.1%,64,52.7%,0,0.0%,37,66.7%,8,81%,4,79%,19,85%,0,0%
Joey Graham,27.4,DEN,Forward,694,96,54.1%,96,55.1%,0,22.2%,46,73.9%,60,64%,51,59%,33,67%,9,100%
Stephen Graham,27.4,CHA,Wing,730,83,54.2%,91,54.8%,44,34.8%,10,65.6%,43,67%,33,60%,31,63%,5,100%
Danny Granger,26.5,IND,Wing,2269,52,49.8%,47,47.0%,49,36.2%,80,84.8%,72,55%,76,42%,85,32%,50,90%
Aaron Gray,24.9,NOP,Big,243,86,57.1%,87,57.1%,0,0.0%,0,84.2%,100,34%,96,33%,97,38%,0,0%
Jeff Green,23.2,OKC,Forward,3032,64,50.4%,78,50.3%,40,33.8%,49,74.0%,82,57%,84,47%,87,42%,9,100%
Willie Green,28.3,PHI,Combo,1520,55,49.9%,64,48.5%,57,36.3%,72,83.2%,23,54%,15,55%,23,41%,17,93%
Donte Greene,21.7,SAC,Forward,1601,73,50.9%,42,47.7%,91,38.3%,11,64.0%,44,67%,40,63%,84,44%,64,99%
Hamed Haddadi,24.5,MEM,Big,212,10,42.6%,9,42.6%,0,0.0%,0,76.5%,99,39%,99,28%,28,80%,0,0%
Malik Hairston,22.7,SAS,Wing,230,56,50.0%,92,55.1%,0,0.0%,0,55.6%,63,59%,51,55%,7,80%,0,0%
Richard Hamilton,31.7,DET,Wing,1549,16,43.8%,27,43.5%,13,30.1%,79,84.6%,31,71%,33,60%,20,70%,65,85%
Tyler Hansbrough,24.0,IND,Big,498,1,36.4%,2,37.0%,0,0.0%,61,73.4%,64,63%,67,56%,50,68%,0,0%
James Harden,20.2,OKC,Wing,1653,40,48.4%,21,42.3%,68,37.9%,62,80.5%,65,59%,85,38%,78,35%,42,93%
Al Harrington,29.7,NYK,Forward,2174,69,50.6%,71,49.6%,54,34.7%,57,75.5%,84,56%,89,43%,96,26%,78,95%
Devin Harris,26.7,BKN,Point,2215,16,44.3%,35,44.6%,20,28.4%,46,79.8%,65,32%,63,22%,53,21%,51,82%
Udonis Haslem,29.4,MIA,Big,2130,44,50.0%,44,50.0%,0,0.0%,72,75.8%,13,76%,65,56%,14,88%,0,0%
Trenton Hassell,30.7,BKN,Wing,1071,11,42.0%,24,43.0%,0,0.0%,33,74.6%,67,57%,84,38%,13,74%,0,0%
Spencer Hawes,21.5,SAC,Big,1880,32,48.6%,36,49.1%,22,30.2%,49,70.6%,65,62%,70,54%,63,63%,65,100%
Chuck Hayes,26.4,HOU,Big,1767,35,48.9%,35,48.9%,0,0.0%,9,53.1%,72,58%,48,60%,91,48%,0,0%
Jarvis Hayes,28.2,BKN,Forward,1006,84,52.4%,93,53.2%,49,34.5%,0,75.0%,7,90%,2,87%,9,85%,80,95%
Brendan Haywood,29.9,DAL,Big,733,83,56.2%,83,56.2%,0,0.0%,16,57.5%,33,70%,9,74%,84,50%,0,0%
Brendan Haywood,29.9,WAS,Big,1611,81,56.1%,82,56.1%,0,0.0%,32,64.6%,89,53%,72,54%,84,50%,0,0%
Luther Head,26.9,IND,Wing,769,63,50.7%,50,47.4%,75,38.3%,92,86.8%,78,52%,71,47%,79,34%,80,81%
Gerald Henderson,21.9,CHA,Wing,270,5,39.3%,17,41.0%,0,21.4%,52,78.8%,50,64%,30,61%,41,57%,5,100%
Roy Hibbert,22.9,IND,Big,2006,38,49.3%,37,49.2%,0,50.0%,69,75.2%,93,50%,60,58%,96,42%,65,100%
JJ Hickson,21.2,CLE,Big,1659,77,55.8%,79,55.8%,0,0.0%,43,68.9%,11,78%,6,76%,23,83%,0,0%
Nene Hilario,27.1,DEN,Big,2747,92,58.7%,92,58.8%,0,0.0%,48,70.4%,15,76%,10,74%,23,83%,0,0%
George Hill,23.5,SAS,Combo,2213,87,53.9%,85,51.1%,85,41.0%,31,76.8%,30,52%,28,43%,36,35%,6,97%
Grant Hill,37.1,PHX,Wing,2419,61,50.4%,63,48.5%,95,43.0%,65,81.7%,59,60%,19,68%,57,46%,5,100%
Jordan Hill,22.3,HOU,Big,345,64,53.0%,65,53.0%,0,0.0%,40,68.3%,91,53%,81,51%,77,56%,0,0%
Jordan Hill,22.3,NYK,Big,213,33,48.6%,40,49.3%,0,0.0%,0,73.3%,34,69%,76,53%,20,84%,0,0%
Kirk Hinrich,28.8,CHI,Combo,2464,49,48.2%,34,43.2%,67,38.0%,23,75.2%,15,62%,34,41%,11,52%,38,88%
Jrue Holiday,19.4,PHI,Combo,1725,57,50.0%,49,46.3%,72,39.0%,15,74.7%,62,40%,68,30%,49,29%,70,70%
Ryan Hollins,25.1,MIN,Big,1156,70,54.4%,74,54.5%,0,0.0%,46,70.1%,59,63%,21,69%,77,56%,0,0%
Al Horford,23.4,ATL,Big,2837,75,55.2%,77,55.1%,0,100.0%,82,78.9%,54,65%,40,62%,52,68%,65,100%
Eddie House,31.5,BOS,Combo,796,40,47.8%,15,39.7%,59,37.0%,100,92.3%,2,87%,4,63%,4,84%,26,93%
Eddie House,31.5,NYK,Combo,359,2,38.0%,13,39.4%,4,24.1%,0,100.0%,34,50%,70,29%,15,48%,81,64%
Dwight Howard,23.9,ORL,Big,2839,97,61.6%,97,61.7%,0,0.0%,20,59.2%,96,50%,67,55%,98,36%,0,0%
Josh Howard,29.5,DAL,Wing,820,15,43.6%,28,43.6%,10,29.0%,56,79.0%,47,65%,24,64%,43,57%,5,100%
Juwan Howard,36.7,POR,Big,1620,55,51.2%,58,51.3%,0,0.0%,80,78.6%,25,72%,19,69%,42,73%,0,0%
Larry Hughes,30.8,CHA,Wing,285,12,42.1%,2,31.7%,83,39.5%,82,85.3%,2,89%,14,71%,4,85%,5,100%
Larry Hughes,30.8,NYK,Combo,813,13,41.7%,17,40.6%,17,29.2%,62,82.3%,43,48%,89,18%,32,38%,13,96%
Kris Humphries,24.7,BKN,Big,866,11,43.1%,10,43.1%,0,0.0%,47,70.3%,69,60%,52,60%,67,61%,0,0%
Kris Humphries,24.7,DAL,Big,270,9,42.4%,9,42.4%,0,0.0%,17,57.6%,19,74%,3,81%,54,67%,0,0%
Chris Hunter,25.3,GSW,Big,767,49,50.5%,54,50.9%,0,0.0%,70,75.4%,34,69%,48,60%,18,85%,0,0%
