Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Michael Finley,35.7,SAS,Forward,143,43,+1.0%,99,-24.1%,56,-0.4%,6,+13.7%,13,+8.1%,62,-4.5%,16,+9.4%,18,+6.7%
Derek Fisher,34.2,LAL,Point,635,48,+0.6%,45,+0.8%,80,-9.1%,34,+4.0%,66,-1.3%,51,-0.5%,33,+4.6%,36,+3.2%
Pau Gasol,28.3,LAL,Big,926,39,+1.4%,56,-1.4%,86,-11.0%,16,+8.3%,47,+0.6%,14,+15.1%,56,-1.1%,38,+3.1%
Daniel Gibson,22.7,CLE,Combo,152,75,-2.1%,28,+4.6%,76,-5.9%,57,-1.1%,78,-2.8%,43,+2.0%,92,-10.9%,78,-6.0%
Ben Gordon,25.6,CHI,Wing,303,77,-2.5%,48,+0.1%,22,+7.8%,99,-14.9%,88,-6.4%,27,+9.4%,58,-1.5%,45,+0.9%
Marcin Gortat,24.7,ORL,Big,263,70,-1.3%,83,-9.1%,42,+2.9%,32,+4.3%,28,+3.7%,53,-0.9%,65,-2.5%,57,-1.5%
Willie Green,27.3,PHI,Wing,147,9,+6.1%,44,+1.4%,59,-1.2%,30,+4.4%,45,+1.3%,92,-29.1%,0,+28.9%,8,+12.2%
Richard Hamilton,30.7,DET,Wing,153,46,+0.7%,13,+9.3%,100,-26.7%,47,+1.1%,85,-5.7%,83,-15.4%,3,+21.4%,25,+5.6%
Udonis Haslem,28.4,MIA,Big,203,21,+3.5%,21,+7.0%,11,+13.7%,46,+1.9%,14,+7.6%,79,-13.1%,48,+1.1%,66,-3.1%
Chuck Hayes,25.4,HOU,Big,168,80,-2.9%,84,-9.1%,68,-3.4%,17,+7.1%,35,+2.7%,91,-27.7%,43,+1.6%,81,-6.8%
Nene Hilario,26.1,DEN,Big,521,32,+1.9%,9,+11.0%,45,+2.5%,28,+4.7%,30,+3.6%,76,-11.1%,81,-6.1%,85,-8.0%
Kirk Hinrich,27.8,CHI,Combo,207,69,-1.1%,23,+6.2%,53,+0.1%,82,-6.4%,82,-4.2%,75,-11.0%,47,+1.1%,62,-2.7%
Al Horford,22.4,ATL,Big,251,16,+4.2%,18,+7.3%,51,+1.2%,54,-0.6%,51,+0.0%,78,-11.3%,15,+11.0%,21,+6.4%
Eddie House,30.5,BOS,Combo,224,28,+2.6%,20,+7.3%,41,+3.0%,59,-1.3%,47,+0.4%,8,+20.9%,78,-5.7%,32,+3.7%
Dwight Howard,22.9,ORL,Big,900,47,+0.6%,27,+5.3%,62,-1.9%,62,-1.9%,72,-1.8%,47,+1.2%,46,+1.3%,47,+0.7%
Josh Howard,28.5,DAL,Wing,294,85,-3.9%,68,-3.5%,63,-2.0%,35,+4.0%,44,+1.4%,10,+18.4%,94,-15.0%,77,-5.8%
Andre Iguodala,24.8,PHI,Wing,268,97,-8.8%,100,-25.8%,61,-1.8%,89,-8.2%,84,-4.7%,78,-11.8%,1,+21.9%,6,+14.5%
Zydrunas Ilgauskas,33.4,CLE,Big,406,66,-1.0%,61,-2.3%,57,-0.8%,28,+4.6%,34,+2.9%,63,-6.7%,42,+1.9%,54,-1.1%
LeBron James,23.8,CLE,Forward,578,62,-0.5%,34,+3.5%,37,+4.4%,41,+3.3%,32,+3.3%,66,-8.1%,82,-6.3%,82,-6.9%
Anthony Johnson,34.1,ORL,Point,277,60,-0.5%,72,-5.3%,43,+2.8%,85,-7.0%,83,-4.3%,22,+10.3%,20,+7.8%,16,+8.9%
Joe Johnson,27.3,ATL,Wing,428,98,-12.8%,69,-4.2%,72,-4.4%,100,-20.2%,100,-15.2%,91,-26.7%,91,-10.8%,96,-13.8%
Dahntay Jones,27.8,DEN,Wing,262,25,+3.4%,17,+7.6%,48,+1.7%,34,+4.0%,36,+2.7%,47,+0.4%,41,+1.9%,43,+1.1%
James Jones,28.1,MIA,Wing,234,9,+5.9%,4,+14.0%,52,+1.0%,75,-4.6%,71,-1.7%,39,+3.1%,31,+4.6%,26,+5.3%
Jason Kidd,35.6,DAL,Point,386,55,-0.0%,66,-3.0%,54,0.0%,53,-0.6%,53,-0.3%,6,+25.3%,67,-3.2%,27,+5.1%
Andrei Kirilenko,27.7,UTA,Forward,135,59,-0.4%,46,+0.5%,16,+11.3%,14,+9.0%,8,+9.9%,28,+8.3%,97,-19.7%,84,-7.8%
Linas Kleiza,23.8,DEN,Forward,181,95,-7.1%,90,-11.0%,72,-3.9%,95,-12.1%,92,-7.7%,34,+4.1%,78,-5.5%,59,-2.0%
Kyle Korver,27.6,UTA,Wing,136,41,+1.1%,22,+6.7%,83,-10.3%,84,-6.9%,94,-8.6%,59,-3.3%,19,+8.9%,37,+3.2%
Carl Landry,25.1,HOU,Big,220,47,+0.6%,25,+5.5%,82,-10.1%,33,+4.2%,69,-1.6%,26,+9.4%,89,-8.3%,65,-3.0%
Courtney Lee,23.1,ORL,Wing,548,44,+0.8%,57,-1.6%,71,-3.9%,56,-1.0%,77,-2.1%,20,+11.2%,30,+4.8%,20,+6.6%
Rashard Lewis,29.2,ORL,Big,983,41,+1.2%,22,+6.7%,49,+1.6%,55,-0.7%,48,+0.3%,60,-4.3%,66,-2.8%,64,-2.9%
Kyle Lowry,22.6,HOU,Point,228,64,-0.8%,38,+2.7%,81,-10.0%,83,-6.8%,91,-7.7%,49,-0.3%,17,+9.1%,24,+5.7%
Stephon Marbury,31.7,BOS,Combo,156,87,-4.4%,58,-1.6%,33,+5.6%,91,-9.3%,78,-2.7%,30,+6.5%,93,-13.4%,79,-6.4%
Kenyon Martin,30.8,DEN,Big,536,34,+1.8%,7,+11.9%,64,-2.1%,44,+2.3%,53,-0.3%,54,-1.4%,62,-1.9%,59,-2.0%
Roger Mason Jr.,28.1,SAS,Wing,108,2,+10.9%,0,+36.1%,3,+24.5%,18,+6.9%,6,+13.8%,87,-22.2%,91,-10.0%,94,-10.7%
Antonio McDyess,34.2,DET,Big,135,99,-14.5%,84,-9.3%,96,-16.7%,64,-2.0%,86,-6.1%,98,-50.0%,27,+4.9%,99,-27.5%
Andre Miller,32.6,PHI,Point,257,6,+7.8%,89,-11.0%,2,+25.6%,3,+15.2%,1,+20.9%,95,-30.3%,1,+21.9%,22,+6.2%
Brad Miller,32.6,CHI,Big,185,93,-6.7%,52,-1.2%,74,-5.3%,88,-8.1%,90,-7.2%,50,-0.4%,83,-6.8%,80,-6.6%
Paul Millsap,23.7,UTA,Big,155,91,-6.4%,42,+1.5%,78,-6.5%,96,-13.3%,97,-9.9%,86,-20.4%,34,+3.6%,90,-8.5%
Ronald Murray,29.3,ATL,Combo,323,73,-2.1%,78,-7.0%,27,+7.1%,59,-1.3%,39,+1.9%,72,-9.5%,66,-2.6%,70,-4.1%
Joakim Noah,23.7,CHI,Big,271,33,+1.8%,14,+8.9%,21,+8.1%,58,-1.2%,40,+1.8%,90,-26.5%,68,-3.3%,91,-10.0%
Dirk Nowitzki,30.4,DAL,Big,393,79,-2.9%,30,+3.8%,70,-3.7%,8,+13.4%,23,+4.3%,85,-19.1%,96,-18.4%,97,-18.0%
Jermaine O'Neal,30.1,MIA,Big,161,76,-2.1%,62,-2.7%,20,+9.4%,11,+10.5%,7,+10.0%,80,-13.3%,73,-4.8%,83,-7.7%
Lamar Odom,29.0,LAL,Big,733,78,-2.5%,81,-8.2%,60,-1.3%,43,+2.7%,46,+0.9%,59,-3.5%,54,-0.3%,56,-1.4%
Travis Outlaw,24.1,POR,Forward,166,45,+0.7%,95,-15.3%,73,-4.6%,60,-1.4%,74,-1.9%,11,+18.1%,8,+16.4%,2,+17.1%
Zaza Pachulia,24.7,ATL,Big,249,90,-5.4%,76,-6.5%,88,-12.6%,86,-7.2%,95,-8.9%,16,+14.5%,70,-3.4%,48,+0.2%
Tony Parker,26.5,SAS,Point,181,59,-0.4%,98,-21.9%,40,+3.4%,39,+3.4%,31,+3.5%,24,+9.7%,12,+11.7%,14,+9.6%
Chris Paul,23.5,NOH,Point,201,12,+5.3%,97,-17.4%,0,+46.9%,9,+12.6%,2,+19.8%,0,+60.0%,50,+0.7%,1,+18.5%
Kendrick Perkins,24.0,BOS,Big,511,82,-3.4%,67,-3.3%,92,-15.2%,77,-5.1%,96,-9.3%,40,+3.0%,28,+4.9%,34,+3.6%
Paul Pierce,31.1,BOS,Wing,555,42,+1.0%,53,-1.2%,77,-6.1%,47,+1.5%,72,-1.8%,31,+6.3%,22,+6.0%,23,+5.7%
Mickael Pietrus,26.7,ORL,Wing,609,66,-1.0%,49,-0.3%,41,+3.3%,69,-2.8%,58,-0.8%,64,-7.6%,44,+1.5%,53,-0.9%
James Posey,31.8,NOH,Wing,113,91,-5.7%,94,-12.9%,24,+7.4%,72,-3.3%,52,0.0%,99,-50.0%,95,-16.9%,97,-17.3%
Tayshaun Prince,28.7,DET,Forward,128,14,+4.6%,3,+15.5%,97,-17.7%,24,+5.2%,67,-1.3%,67,-8.3%,32,+4.6%,58,-1.7%
Joel Przybilla,29.1,POR,Big,161,35,+1.7%,59,-1.9%,3,+25.0%,72,-3.9%,15,+7.5%,84,-16.2%,35,+2.9%,53,-0.6%
JJ Redick,24.4,ORL,Combo,320,81,-3.2%,75,-6.1%,59,-1.3%,50,+0.6%,49,+0.1%,69,-8.6%,72,-4.0%,72,-5.2%
Rajon Rondo,22.7,BOS,Point,576,67,-1.0%,73,-5.6%,90,-13.5%,12,+10.2%,54,-0.4%,93,-29.4%,7,+16.9%,66,-3.2%
Derrick Rose,20.1,CHI,Point,313,22,+3.4%,43,+1.5%,66,-2.4%,53,-0.6%,63,-1.0%,68,-8.4%,6,+17.0%,16,+7.1%
Brandon Roy,24.3,POR,Wing,237,19,+3.6%,77,-6.7%,5,+19.6%,5,+14.1%,3,+16.4%,100,-54.2%,51,+0.6%,86,-8.1%
John Salmons,28.9,CHI,Wing,312,8,+7.0%,11,+9.4%,95,-16.7%,2,+22.3%,9,+9.6%,2,+41.9%,97,-19.9%,63,-2.7%
Brian Scalabrine,30.6,BOS,Forward,240,38,+1.5%,70,-4.4%,28,+6.7%,16,+8.2%,16,+7.2%,77,-11.1%,37,+2.7%,50,-0.2%
Luis Scola,28.5,HOU,Big,416,53,+0.1%,54,-1.3%,28,+6.4%,79,-6.0%,59,-0.8%,52,-0.6%,25,+5.3%,35,+3.3%
JR Smith,23.1,DEN,Wing,409,84,-3.6%,78,-6.8%,36,+4.6%,78,-5.3%,57,-0.7%,71,-8.7%,64,-2.1%,69,-3.7%
Joe Smith,33.3,CLE,Big,205,97,-9.5%,88,-10.9%,50,+1.3%,94,-11.6%,89,-7.1%,56,-2.1%,85,-7.6%,75,-5.6%
Josh Smith,22.9,ATL,Big,409,92,-6.5%,85,-10.5%,19,+9.4%,52,-0.3%,42,+1.6%,82,-15.0%,88,-8.2%,91,-9.2%
Peja Stojakovic,31.4,NOH,Forward,162,3,+8.6%,10,+9.8%,97,-18.6%,4,+14.3%,9,+9.3%,33,+5.6%,10,+12.7%,9,+12.2%
Rodney Stuckey,22.5,DET,Combo,127,89,-5.2%,28,+4.9%,98,-24.8%,23,+5.4%,75,-1.9%,96,-36.1%,53,0.0%,98,-19.1%
Wally Szczerbiak,31.7,CLE,Wing,134,7,+7.4%,26,+5.4%,53,+0.1%,66,-2.5%,73,-1.9%,25,+9.5%,5,+18.8%,3,+15.8%
Jason Terry,31.1,DAL,Wing,322,4,+8.3%,8,+11.8%,25,+7.3%,41,+3.3%,19,+5.1%,23,+9.8%,38,+2.3%,33,+3.7%
Tyrus Thomas,22.2,CHI,Big,187,10,+5.8%,93,-12.6%,9,+16.0%,20,+5.7%,10,+9.3%,13,+15.7%,9,+15.9%,3,+16.7%
Hedo Turkoglu,29.6,ORL,Wing,931,27,+3.0%,36,+2.9%,38,+4.2%,22,+5.7%,18,+5.4%,48,-0.1%,63,-1.9%,55,-1.4%
Anderson Varejao,26.1,CLE,Big,419,72,-1.8%,31,+3.8%,75,-5.9%,22,+5.6%,41,+1.7%,65,-8.0%,75,-4.8%,78,-6.0%
Sasha Vujacic,24.7,LAL,Combo,235,36,+1.7%,39,+2.6%,9,+15.7%,81,-6.3%,37,+2.1%,57,-2.3%,47,+1.3%,47,+0.3%
Dwyane Wade,26.8,MIA,Wing,284,96,-8.8%,87,-10.7%,12,+12.9%,84,-6.9%,64,-1.1%,4,+29.3%,99,-25.1%,84,-7.7%
Von Wafer,23.3,HOU,Wing,164,51,+0.3%,32,+3.7%,85,-11.0%,29,+4.5%,76,-2.1%,66,-8.1%,36,+2.9%,51,-0.4%
Ben Wallace,34.1,CLE,Big,176,3,+9.9%,37,+2.8%,23,+7.6%,36,+3.6%,22,+4.9%,17,+13.6%,14,+11.5%,9,+12.2%
Rasheed Wallace,34.1,DET,Big,121,0,+14.2%,1,+22.7%,35,+4.6%,24,+5.2%,20,+5.1%,3,+33.3%,69,-3.3%,4,+14.8%
Luke Walton,28.6,LAL,Wing,316,58,-0.3%,60,-2.1%,22,+7.8%,51,+0.3%,29,+3.6%,21,+10.7%,84,-7.3%,60,-2.1%
David West,28.2,NOH,Big,178,29,+2.3%,92,-12.4%,1,+37.6%,91,-9.3%,34,+3.0%,1,+46.4%,49,+0.8%,10,+11.1%
Delonte West,25.3,CLE,Combo,589,28,+2.9%,91,-11.9%,15,+11.4%,3,+15.2%,5,+13.9%,58,-2.8%,26,+5.2%,41,+1.8%
Deron Williams,24.4,UTA,Point,210,23,+3.4%,55,-1.3%,39,+4.1%,7,+13.5%,12,+8.9%,9,+19.8%,71,-3.6%,31,+3.8%
Lou Williams,22.0,PHI,Combo,148,88,-4.4%,59,-2.0%,30,+6.1%,74,-4.4%,43,+1.5%,7,+25.0%,98,-24.4%,92,-10.2%
Mo Williams,25.9,CLE,Point,540,26,+3.1%,24,+5.9%,46,+2.4%,67,-2.7%,59,-0.9%,32,+6.2%,45,+1.4%,34,+3.4%
Metta World Peace,29.0,HOU,Forward,487,54,+0.1%,74,-5.6%,26,+7.1%,38,+3.5%,21,+4.9%,28,+8.3%,84,-7.0%,61,-2.5%
Antoine Wright,24.7,DAL,Wing,151,40,+1.3%,72,-5.4%,47,+2.0%,70,-3.2%,61,-1.0%,36,+3.6%,11,+11.9%,13,+9.9%
Yao Ming,28.1,HOU,Big,322,53,+0.2%,40,+2.5%,29,+6.4%,73,-4.0%,50,+0.1%,22,+10.0%,41,+2.0%,30,+4.2%
Thaddeus Young,20.4,PHI,Forward,229,94,-6.8%,91,-11.3%,6,+18.9%,97,-14.0%,26,+3.9%,88,-22.5%,59,-1.5%,93,-10.3%
