Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Brian Cardinal,27.5,MEM,Big,1397,62,+0.5%,53,-0.0%,24,-1.8%,49,+0.3%,33,-1.5%,88,+1.6%,49,-0.1%,67,+1.5%
Matt Carroll,24.2,CHA,Wing,406,23,-2.1%,3,-6.9%,49,-0.4%,96,+7.7%,94,+7.3%,46,-0.1%,48,-0.2%,48,-0.3%
Anthony Carter,29.4,MIN,Point,673,25,-2.0%,97,+6.1%,23,-1.9%,65,+1.6%,46,-0.3%,34,-0.6%,2,-5.2%,6,-5.8%
Vince Carter,27.8,TOR,Wing,605,6,-4.8%,7,-5.4%,96,+4.8%,76,+3.0%,95,+7.8%,1,-4.0%,71,+1.6%,27,-2.4%
Vince Carter,27.8,NJN,Wing,2229,97,+4.5%,72,+1.6%,95,+4.6%,2,-9.2%,14,-4.6%,59,+0.3%,80,+2.7%,77,+3.0%
Sam Cassell,35.0,MIN,Point,1520,41,-0.7%,18,-3.2%,66,+0.9%,93,+6.6%,94,+7.5%,48,-0.1%,8,-4.2%,12,-4.2%
Kelvin Cato,30.2,ORL,Big,1514,75,+1.4%,89,+4.2%,37,-0.9%,76,+2.9%,66,+2.1%,12,-1.5%,5,-4.7%,4,-6.2%
Lionel Chalmers,24.0,LAC,Combo,383,36,-1.0%,61,+0.7%,48,-0.5%,27,-2.2%,27,-2.7%,42,-0.3%,77,+2.3%,71,+2.0%
Tyson Chandler,22.1,CHI,Big,2164,35,-1.0%,50,-0.2%,22,-1.9%,52,+0.5%,33,-1.5%,52,+0.0%,72,+1.7%,68,+1.7%
Calbert Cheaney,33.3,GSW,Wing,926,8,-4.5%,22,-2.9%,66,+0.9%,99,+10.6%,100,+11.5%,1,-3.7%,4,-4.9%,1,-8.6%
Josh Childress,21.4,ATL,Wing,2328,68,+1.0%,79,+2.4%,45,-0.7%,70,+2.1%,62,+1.5%,23,-0.9%,15,-2.9%,15,-3.8%
Doug Christie,34.5,SAC,Wing,987,73,+1.3%,68,+1.4%,53,-0.2%,68,+2.0%,65,+1.8%,34,-0.6%,18,-2.6%,18,-3.2%
Doug Christie,34.5,ORL,Wing,527,18,-2.7%,27,-2.3%,65,+0.9%,63,+1.5%,70,+2.4%,85,+1.5%,31,-1.6%,51,-0.1%
Speedy Claxton,26.5,GSW,Point,1500,81,+1.9%,76,+2.0%,33,-1.2%,46,-0.1%,36,-1.3%,67,+0.6%,34,-1.4%,43,-0.8%
Speedy Claxton,26.5,NOH,Point,365,22,-2.4%,72,+1.7%,6,-4.2%,33,-1.6%,9,-5.9%,95,+2.4%,72,+1.7%,85,+4.1%
Jason Collier,27.1,ATL,Big,927,15,-3.2%,24,-2.6%,52,-0.3%,82,+4.0%,79,+3.7%,70,+0.8%,27,-1.8%,39,-1.1%
Jarron Collins,25.9,UTA,Big,948,73,+1.3%,73,+1.8%,55,+0.0%,61,+1.4%,62,+1.4%,20,-1.0%,21,-2.3%,18,-3.3%
Jason Collins,25.9,NJN,Big,2541,51,-0.1%,63,+0.8%,56,+0.1%,66,+1.8%,65,+1.9%,14,-1.4%,34,-1.4%,24,-2.7%
Nick Collison,24.0,SEA,Big,1362,21,-2.4%,95,+5.2%,10,-3.4%,47,-0.0%,20,-3.4%,19,-1.1%,42,-0.7%,34,-1.8%
Brian Cook,23.9,LAL,Big,1021,75,+1.5%,7,-5.2%,12,-2.9%,40,-0.8%,19,-3.6%,94,+2.4%,97,+6.4%,98,+8.8%
Jamal Crawford,24.6,NYK,Wing,2667,35,-1.1%,20,-3.0%,40,-0.8%,21,-2.8%,20,-3.6%,93,+2.3%,91,+4.3%,93,+6.6%
Austin Croshere,29.5,IND,Forward,1783,23,-2.3%,81,+2.5%,4,-4.5%,15,-3.9%,4,-8.4%,97,+2.9%,83,+2.9%,92,+5.9%
Eddy Curry,21.9,CHI,Big,1789,88,+2.7%,96,+5.6%,75,+1.5%,11,-4.8%,21,-3.3%,48,-0.1%,20,-2.3%,27,-2.4%
Michael Curry,36.2,IND,Wing,242,1,-7.3%,42,-0.9%,15,-2.5%,94,+6.6%,82,+4.0%,4,-2.3%,41,-0.8%,19,-3.2%
Samuel Dalembert,24.5,PHI,Big,1771,89,+2.7%,19,-3.2%,59,+0.4%,71,+2.5%,74,+2.9%,52,+0.1%,55,+0.2%,54,+0.3%
Erick Dampier,29.3,DAL,Big,1598,83,+2.2%,82,+2.6%,37,-0.9%,59,+1.2%,50,+0.2%,48,-0.1%,16,-2.8%,23,-2.9%
Antonio Daniels,29.6,SEA,Combo,1998,71,+1.2%,93,+5.0%,9,-3.5%,14,-4.1%,4,-7.6%,65,+0.5%,75,+2.0%,73,+2.6%
Marquis Daniels,23.8,DAL,Combo,1355,7,-4.6%,86,+3.5%,87,+2.7%,15,-3.9%,37,-1.2%,32,-0.7%,29,-1.7%,28,-2.3%
Antonio Davis,36.0,CHI,Big,1825,26,-1.9%,64,+0.9%,44,-0.7%,55,+0.7%,49,+0.0%,54,+0.2%,37,-1.1%,41,-0.9%
Baron Davis,25.6,NOH,Combo,590,38,-0.8%,67,+1.4%,9,-3.5%,19,-3.1%,6,-6.6%,91,+2.0%,84,+3.2%,90,+5.2%
Baron Davis,25.6,GSW,Point,985,86,+2.4%,91,+4.5%,73,+1.4%,0,-11.7%,1,-10.3%,65,+0.5%,94,+5.3%,92,+5.8%
Dale Davis,35.6,GSW,Big,572,28,-1.7%,47,-0.4%,94,+4.4%,39,-1.0%,78,+3.4%,7,-2.0%,39,-1.0%,21,-3.0%
Dale Davis,35.6,IND,Big,726,89,+2.7%,90,+4.2%,84,+2.2%,49,+0.3%,71,+2.5%,3,-3.1%,10,-3.6%,3,-6.7%
Josh Davis,24.2,PHI,Big,293,46,-0.4%,91,+4.4%,1,-6.7%,6,-6.0%,0,-12.7%,72,+0.8%,99,+7.5%,98,+8.3%
Ricky Davis,25.1,BOS,Wing,2670,37,-0.9%,24,-2.7%,51,-0.3%,60,+1.2%,59,+1.0%,88,+1.6%,53,+0.1%,68,+1.7%
Carlos Delfino,22.2,DET,Wing,438,48,-0.3%,41,-1.0%,23,-1.9%,71,+2.4%,53,+0.5%,35,-0.6%,66,+1.1%,56,+0.5%
Tony Delk,30.8,ATL,Combo,1343,87,+2.5%,15,-3.9%,43,-0.7%,28,-2.1%,26,-2.8%,56,+0.2%,98,+6.4%,93,+6.7%
Luol Deng,19.5,CHI,Forward,1641,92,+3.3%,81,+2.5%,15,-2.5%,40,-0.8%,21,-3.3%,76,+1.0%,46,-0.3%,58,+0.8%
Boris Diaw,22.5,ATL,Wing,1168,37,-0.9%,35,-1.4%,69,+1.1%,38,-1.0%,50,+0.1%,65,+0.5%,62,+0.8%,64,+1.3%
Dan Dickau,26.1,NOH,Point,2023,82,+2.1%,72,+1.8%,85,+2.4%,15,-3.9%,34,-1.5%,37,-0.5%,54,+0.2%,49,-0.3%
DeSagana Diop,22.8,CLE,Big,237,4,-5.9%,7,-5.5%,75,+1.6%,59,+1.1%,72,+2.6%,86,+1.5%,68,+1.3%,77,+2.9%
Vlade Divac,36.7,LAL,Big,127,5,-4.9%,92,+4.6%,16,-2.4%,57,+1.0%,34,-1.4%,85,+1.4%,6,-4.5%,20,-3.1%
Juan Dixon,26.1,WAS,Combo,1018,49,-0.2%,12,-4.3%,12,-3.0%,72,+2.5%,43,-0.5%,86,+1.5%,85,+3.2%,88,+4.7%
Michael Doleac,27.4,MIA,Big,1138,4,-5.2%,2,-8.3%,6,-4.1%,100,+15.6%,100,+11.5%,35,-0.6%,17,-2.6%,18,-3.2%
Keyon Dooling,24.5,MIA,Point,1131,5,-4.9%,18,-3.3%,82,+2.0%,94,+7.0%,98,+9.0%,23,-0.9%,4,-4.8%,6,-5.8%
Predrag Drobnjak,29.0,ATL,Big,1416,64,+0.6%,45,-0.7%,49,-0.4%,59,+1.2%,56,+0.8%,45,-0.2%,52,+0.0%,50,-0.1%
Chris Duhon,22.2,CHI,Point,2134,51,-0.1%,86,+3.6%,71,+1.2%,12,-4.5%,21,-3.3%,58,+0.3%,43,-0.6%,49,-0.3%
Tim Duncan,28.5,SAS,Big,2192,97,+4.6%,77,+2.2%,91,+3.5%,23,-2.6%,58,+0.9%,57,+0.3%,13,-3.3%,20,-3.1%
Mike Dunleavy,24.1,GSW,Forward,2553,80,+1.8%,48,-0.3%,63,+0.7%,46,-0.1%,55,+0.7%,39,-0.4%,52,+0.0%,47,-0.4%
Ronald Dupree,23.8,DET,Wing,402,43,-0.6%,52,-0.1%,24,-1.8%,93,+6.4%,85,+4.6%,4,-2.6%,26,-1.9%,11,-4.5%
Howard Eisley,31.9,UTA,Combo,1356,55,+0.1%,39,-1.1%,51,-0.3%,29,-2.1%,28,-2.3%,82,+1.3%,76,+2.2%,81,+3.5%
Obinna Ekezie,29.2,ATL,Big,719,72,+1.3%,33,-1.6%,80,+1.8%,81,+3.9%,89,+5.7%,13,-1.5%,17,-2.7%,12,-4.1%
Francisco Elson,28.7,DEN,Big,882,25,-2.0%,8,-4.9%,68,+1.0%,87,+4.6%,89,+5.6%,53,+0.1%,40,-0.8%,43,-0.7%
Melvin Ely,26.5,CHA,Big,1621,56,+0.1%,34,-1.4%,93,+4.2%,35,-1.5%,73,+2.7%,43,-0.3%,39,-1.0%,38,-1.3%
Maurice Evans,26.0,SAC,Wing,1150,30,-1.5%,38,-1.2%,93,+4.2%,34,-1.5%,73,+2.7%,60,+0.3%,26,-1.9%,37,-1.5%
Reggie Evans,24.5,SEA,Big,1874,48,-0.3%,4,-6.5%,94,+4.4%,86,+4.5%,97,+8.9%,42,-0.3%,23,-2.1%,27,-2.4%
Michael Finley,31.7,DAL,Wing,2358,95,+3.7%,13,-4.0%,13,-2.8%,91,+6.0%,76,+3.2%,62,+0.4%,59,+0.4%,59,+0.8%
Derek Fisher,30.2,GSW,Combo,2196,21,-2.4%,33,-1.6%,28,-1.5%,67,+1.8%,52,+0.4%,80,+1.2%,51,+0.0%,63,+1.2%
Marcus Fizer,26.2,MIL,Big,833,70,+1.1%,15,-3.7%,74,+1.4%,22,-2.7%,36,-1.2%,88,+1.7%,85,+3.3%,89,+4.9%
Danny Fortson,28.6,SEA,Big,1039,52,-0.1%,90,+4.2%,17,-2.3%,31,-1.8%,16,-4.1%,21,-1.0%,63,+0.8%,51,-0.1%
Jeff Foster,27.8,IND,Big,1593,58,+0.3%,59,+0.5%,66,+0.9%,65,+1.7%,73,+2.7%,20,-1.1%,24,-2.0%,19,-3.1%
Adonal Foyle,29.7,GSW,Big,1687,70,+1.1%,66,+1.3%,83,+2.1%,27,-2.2%,48,-0.1%,26,-0.8%,45,-0.4%,38,-1.2%
Richie Frahm,27.2,POR,Wing,466,64,+0.6%,44,-0.7%,22,-2.0%,20,-3.1%,13,-5.1%,99,+3.9%,74,+1.9%,91,+5.8%
Steve Francis,27.7,ORL,Combo,2963,91,+3.1%,72,+1.7%,63,+0.7%,45,-0.3%,52,+0.4%,21,-1.0%,36,-1.2%,31,-2.1%
Matt Freije,23.1,NOH,Forward,426,76,+1.5%,28,-2.2%,30,-1.4%,69,+2.0%,54,+0.7%,64,+0.5%,65,+1.0%,67,+1.6%
Dan Gadzuric,26.7,MIL,Big,1770,55,+0.1%,74,+1.9%,60,+0.5%,79,+3.2%,79,+3.7%,4,-2.5%,14,-3.1%,7,-5.6%
Alex Garcia,24.7,NOH,Combo,145,47,-0.3%,32,-1.7%,67,+1.0%,30,-1.9%,40,-0.9%,93,+2.2%,58,+0.4%,74,+2.6%
Kevin Garnett,28.5,MIN,Big,3114,69,+1.1%,88,+3.8%,48,-0.4%,72,+2.5%,67,+2.1%,65,+0.6%,0,-6.4%,5,-5.9%
Pat Garrity,28.2,ORL,Big,901,27,-1.7%,9,-4.8%,4,-4.5%,36,-1.4%,8,-5.9%,95,+2.5%,100,+8.2%,100,+10.7%
Pau Gasol,24.3,MEM,Big,1776,81,+1.9%,82,+2.7%,78,+1.7%,2,-8.1%,7,-6.4%,48,-0.1%,89,+3.8%,83,+3.8%
Devean George,27.2,LAL,Wing,302,32,-1.3%,6,-5.8%,24,-1.8%,30,-1.9%,18,-3.7%,100,+4.2%,95,+5.3%,99,+9.5%
Eddie Gill,26.2,IND,Combo,941,15,-3.1%,50,-0.2%,2,-5.3%,63,+1.5%,17,-3.8%,79,+1.2%,82,+2.9%,84,+4.0%
Kendall Gill,36.4,MIL,Wing,271,50,-0.2%,27,-2.3%,20,-2.1%,24,-2.5%,15,-4.6%,87,+1.6%,94,+5.2%,94,+6.8%
Manu Ginobili,27.3,SAS,Wing,2187,97,+5.0%,96,+5.5%,22,-2.0%,19,-3.2%,12,-5.2%,76,+1.0%,32,-1.4%,47,-0.4%
Gordan Giricek,27.4,UTA,Wing,1599,52,-0.1%,86,+3.5%,72,+1.3%,29,-2.0%,41,-0.7%,25,-0.8%,25,-1.9%,24,-2.8%
Anthony Goldwire,33.2,MIL,Point,430,90,+2.9%,20,-3.1%,78,+1.7%,4,-6.5%,13,-4.8%,51,+0.0%,99,+7.8%,97,+7.8%
Drew Gooden,23.1,CLE,Big,2507,83,+2.1%,78,+2.3%,96,+5.0%,15,-4.0%,59,+1.0%,7,-2.0%,33,-1.4%,17,-3.3%
Ben Gordon,21.6,CHI,Wing,1979,59,+0.3%,17,-3.5%,38,-0.9%,81,+3.6%,74,+2.8%,51,+0.0%,62,+0.7%,58,+0.8%
Brian Grant,32.7,LAL,Big,1133,35,-1.0%,8,-4.9%,18,-2.3%,84,+4.1%,65,+1.8%,73,+0.9%,76,+2.2%,78,+3.1%
Willie Green,23.3,PHI,Combo,1015,17,-2.9%,53,-0.0%,59,+0.4%,41,-0.7%,46,-0.3%,28,-0.8%,65,+1.1%,54,+0.3%
Adrian Griffin,30.3,CHI,Wing,619,12,-3.7%,11,-4.4%,39,-0.8%,92,+6.4%,88,+5.5%,18,-1.1%,51,+0.0%,38,-1.1%
Eddie Griffin,22.4,MIN,Big,1456,78,+1.7%,29,-2.1%,9,-3.6%,9,-5.1%,2,-8.7%,74,+0.9%,100,+10.0%,100,+10.8%
Tom Gugliotta,34.9,BOS,Big,189,0,-8.6%,40,-1.1%,4,-4.6%,100,+13.0%,96,+8.5%,5,-2.2%,2,-5.3%,2,-7.4%
Tom Gugliotta,34.9,ATL,Big,746,35,-1.0%,36,-1.4%,18,-2.3%,75,+2.9%,54,+0.5%,26,-0.8%,72,+1.6%,59,+0.8%
Darvin Ham,31.3,DET,Forward,218,43,-0.6%,87,+3.8%,27,-1.5%,43,-0.5%,31,-2.0%,31,-0.7%,37,-1.1%,34,-1.8%
Richard Hamilton,26.7,DET,Wing,2928,87,+2.4%,44,-0.7%,93,+4.2%,19,-3.1%,60,+1.1%,74,+0.9%,34,-1.3%,46,-0.4%
Zendon Hamilton,29.5,MIL,Big,136,16,-3.0%,12,-4.2%,93,+4.2%,21,-2.8%,61,+1.4%,57,+0.3%,79,+2.5%,75,+2.8%
