Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Brandon Bass,22.5,DAL,Big,1508,16,+1.8%,17,+3.2%,58,-0.9%,60,-0.9%,65,-0.9%,36,+2.3%,19,+3.4%,16,+3.1%
Shane Battier,29.1,HOU,Forward,2901,62,-0.7%,71,-2.1%,74,-2.3%,52,-0.1%,68,-1.1%,10,+8.0%,61,-1.5%,40,+0.6%
Marco Belinelli,21.6,GSW,Wing,173,26,+1.1%,8,+5.0%,1,+11.3%,71,-1.7%,4,+3.9%,91,-9.3%,93,-6.6%,97,-7.3%
Charlie Bell,28.6,MIL,Combo,1522,71,-1.1%,81,-3.3%,46,+0.2%,88,-4.2%,85,-2.6%,52,-0.5%,36,+1.3%,38,+0.8%
Raja Bell,31.1,PHX,Wing,2633,86,-2.2%,85,-3.7%,15,+3.7%,82,-2.9%,56,-0.4%,93,-9.8%,45,+0.2%,67,-1.9%
Mike Bibby,29.5,SAC,Point,469,8,+2.9%,0,+10.5%,58,-0.8%,69,-1.6%,71,-1.3%,10,+8.0%,35,+1.3%,15,+3.2%
Mike Bibby,29.5,ATL,Point,1098,74,-1.5%,78,-3.1%,74,-2.2%,31,+1.4%,51,-0.0%,49,-0.2%,27,+2.4%,30,+1.6%
Andris Biedrins,21.6,GSW,Big,2072,84,-2.1%,94,-6.9%,67,-1.6%,0,+8.2%,3,+4.0%,92,-9.4%,42,+0.6%,72,-2.3%
Chauncey Billups,31.1,DET,Point,2519,9,+2.6%,11,+4.1%,39,+0.8%,47,+0.2%,43,+0.4%,60,-1.6%,2,+8.6%,4,+6.0%
Steve Blake,27.7,POR,Point,2415,25,+1.1%,35,+1.4%,51,-0.2%,59,-0.7%,60,-0.5%,32,+3.2%,19,+3.5%,13,+3.4%
Andray Blatche,21.2,WAS,Big,1579,19,+1.6%,40,+0.9%,21,+3.0%,79,-2.7%,61,-0.6%,20,+5.7%,47,+0.1%,29,+1.7%
Mark Blount,31.9,MIA,Big,1503,65,-0.8%,16,+3.2%,84,-3.6%,19,+2.4%,48,+0.1%,71,-3.6%,75,-2.9%,81,-3.1%
Keith Bogans,27.5,ORL,Wing,2167,66,-0.9%,32,+1.6%,79,-2.9%,92,-5.3%,94,-4.5%,2,+16.1%,72,-2.6%,26,+2.1%
Andrew Bogut,22.9,MIL,Big,2697,23,+1.3%,51,-0.2%,12,+4.3%,3,+5.7%,1,+5.2%,62,-2.1%,72,-2.6%,71,-2.2%
Matt Bonner,27.6,SAS,Big,748,70,-1.1%,56,-0.7%,10,+4.6%,88,-4.1%,58,-0.5%,70,-3.5%,53,-0.6%,58,-1.3%
Josh Boone,22.9,NJN,Big,1737,27,+1.1%,42,+0.6%,12,+4.3%,64,-1.2%,39,+0.6%,55,-0.9%,55,-0.9%,53,-0.6%
Calvin Booth,31.5,PHI,Big,200,91,-2.9%,92,-5.5%,24,+2.4%,10,+3.8%,7,+3.3%,98,-18.0%,65,-2.1%,97,-7.5%
Carlos Boozer,25.9,UTA,Big,2820,9,+2.8%,2,+7.2%,12,+4.3%,65,-1.3%,35,+0.8%,64,-2.4%,48,+0.1%,54,-0.8%
Chris Bosh,23.6,TOR,Big,2416,78,-1.7%,93,-6.2%,63,-1.2%,58,-0.7%,64,-0.8%,45,+0.4%,12,+4.8%,13,+3.4%
Bruce Bowen,36.4,SAS,Wing,2434,67,-0.9%,46,+0.2%,93,-5.8%,32,+1.3%,74,-1.5%,86,-7.7%,44,+0.5%,65,-1.7%
Ryan Bowen,31.9,NOH,Forward,600,87,-2.3%,82,-3.5%,53,-0.4%,77,-2.4%,76,-1.7%,60,-1.7%,38,+1.1%,44,+0.1%
Earl Boykins,31.4,CHA,Point,535,26,+1.1%,51,-0.1%,70,-1.8%,81,-2.9%,85,-2.6%,2,+16.5%,30,+2.1%,5,+5.7%
Elton Brand,28.6,LAC,Big,270,44,+0.2%,63,-1.3%,1,+11.2%,64,-1.2%,5,+3.7%,3,+12.8%,95,-8.0%,72,-2.3%
Corey Brewer,21.7,MIN,Wing,1757,48,+0.0%,77,-2.9%,42,+0.6%,14,+3.1%,13,+2.3%,78,-5.6%,14,+4.3%,31,+1.5%
Ronnie Brewer,22.6,UTA,Wing,2078,3,+3.7%,3,+7.2%,9,+5.1%,51,-0.0%,19,+1.9%,87,-7.9%,23,+3.0%,48,-0.0%
Primoz Brezec,28.1,CHA,Big,264,5,+3.3%,52,-0.3%,90,-4.9%,2,+6.7%,12,+2.4%,1,+23.9%,29,+2.2%,1,+9.6%
Aaron Brooks,22.8,HOU,Point,520,16,+1.8%,1,+10.0%,41,+0.7%,64,-1.2%,58,-0.4%,97,-15.7%,45,+0.3%,83,-3.5%
Andre Brown,26.5,MEM,Big,227,7,+3.0%,2,+7.2%,45,+0.4%,90,-4.5%,86,-2.7%,91,-9.2%,11,+4.9%,26,+2.1%
Devin Brown,28.8,CLE,Wing,1728,46,+0.1%,26,+2.1%,47,+0.1%,83,-3.1%,78,-1.8%,42,+1.3%,53,-0.5%,47,+0.0%
Kwame Brown,25.6,LAL,Big,488,47,+0.1%,17,+3.2%,47,+0.1%,69,-1.6%,66,-0.9%,89,-8.4%,34,+1.6%,56,-1.0%
Kwame Brown,25.6,MEM,Big,150,51,-0.2%,4,+6.9%,6,+6.2%,99,-8.7%,89,-3.2%,82,-6.3%,36,+1.3%,53,-0.6%
P.J. Brown,38.0,BOS,Big,167,14,+1.9%,45,+0.4%,14,+3.8%,61,-1.0%,34,+0.9%,70,-3.4%,2,+8.2%,6,+5.6%
Shannon Brown,21.9,CLE,Wing,189,17,+1.8%,65,-1.6%,2,+10.8%,94,-5.9%,56,-0.3%,1,+22.2%,26,+2.6%,2,+7.5%
Kobe Bryant,29.2,LAL,Wing,3187,63,-0.7%,58,-0.8%,11,+4.6%,44,+0.5%,20,+1.9%,28,+3.7%,89,-5.3%,78,-2.8%
Greg Buckner,31.1,MIN,Combo,511,1,+4.4%,8,+4.9%,44,+0.4%,14,+3.0%,18,+2.0%,10,+7.9%,44,+0.4%,23,+2.4%
Caron Butler,27.6,WAS,Wing,2306,36,+0.6%,82,-3.4%,7,+5.7%,28,+1.5%,7,+3.2%,24,+4.4%,52,-0.5%,37,+1.0%
Rasual Butler,28.4,NOH,Wing,821,95,-4.6%,94,-6.7%,93,-5.8%,96,-6.9%,98,-6.5%,67,-3.1%,21,+3.2%,31,+1.5%
Andrew Bynum,20.0,LAL,Big,981,71,-1.1%,68,-1.9%,49,-0.0%,21,+2.2%,26,+1.3%,78,-5.4%,56,-1.0%,71,-2.2%
Jose Calderon,26.1,TOR,Point,2434,3,+3.9%,8,+4.7%,43,+0.5%,20,+2.2%,23,+1.6%,55,-1.0%,11,+4.9%,15,+3.1%
Marcus Camby,33.6,DEN,Big,2751,33,+0.8%,79,-3.2%,27,+2.3%,4,+5.5%,2,+4.4%,75,-4.7%,24,+2.8%,43,+0.3%
Brian Cardinal,30.5,MEM,Forward,350,84,-2.1%,76,-2.8%,98,-9.6%,48,+0.2%,89,-3.2%,84,-6.9%,19,+3.4%,39,+0.7%
Rodney Carney,23.6,PHI,Forward,940,37,+0.6%,47,+0.2%,56,-0.5%,29,+1.5%,38,+0.7%,60,-1.7%,58,-1.1%,59,-1.3%
Matt Carroll,27.2,CHA,Wing,1924,79,-1.7%,70,-2.0%,15,+3.7%,76,-2.4%,52,-0.0%,79,-5.6%,73,-2.8%,86,-3.8%
Anthony Carter,32.4,DEN,Point,1913,21,+1.4%,69,-2.0%,26,+2.3%,22,+2.1%,14,+2.2%,45,+0.6%,12,+4.7%,14,+3.2%
Vince Carter,30.8,NJN,Wing,2939,76,-1.6%,89,-4.4%,8,+5.7%,42,+0.6%,15,+2.2%,90,-9.1%,87,-4.8%,95,-6.0%
Sam Cassell,38.0,LAC,Point,972,8,+2.9%,24,+2.3%,5,+6.4%,10,+3.8%,1,+4.8%,45,+0.6%,58,-1.2%,52,-0.5%
Sam Cassell,38.0,BOS,Combo,265,51,-0.2%,5,+6.0%,6,+6.2%,98,-7.6%,83,-2.3%,98,-19.4%,11,+5.2%,51,-0.4%
Tyson Chandler,25.1,NOH,Big,2775,32,+0.8%,15,+3.4%,30,+1.9%,12,+3.3%,9,+2.8%,30,+3.4%,84,-4.3%,66,-1.9%
Wilson Chandler,20.5,NYK,Forward,646,61,-0.6%,60,-1.0%,87,-4.3%,16,+2.7%,46,+0.2%,16,+6.2%,86,-4.7%,61,-1.5%
Josh Childress,24.4,ATL,Wing,2208,40,+0.5%,76,-2.7%,70,-1.8%,30,+1.4%,46,+0.3%,19,+5.7%,54,-0.8%,34,+1.3%
Jarron Collins,28.9,UTA,Big,616,65,-0.8%,48,+0.1%,27,+2.3%,83,-3.2%,69,-1.2%,81,-6.2%,12,+4.7%,29,+1.7%
Jason Collins,28.9,NJN,Big,677,19,+1.6%,38,+1.0%,13,+4.2%,17,+2.7%,9,+2.9%,13,+7.1%,20,+3.3%,10,+4.2%
Jason Collins,28.9,MEM,Big,482,88,-2.5%,99,-9.9%,18,+3.3%,8,+4.3%,4,+3.9%,26,+4.1%,77,-3.3%,64,-1.7%
Mardy Collins,23.2,NYK,Wing,579,86,-2.3%,29,+1.9%,82,-3.2%,93,-5.3%,94,-4.7%,94,-10.0%,81,-3.9%,93,-5.6%
Nick Collison,27.0,SEA,Big,2213,25,+1.2%,55,-0.6%,89,-4.6%,20,+2.2%,62,-0.6%,22,+4.8%,8,+5.9%,6,+5.6%
Mike Conley,20.1,MEM,Point,1354,2,+4.0%,7,+5.1%,57,-0.7%,4,+5.5%,8,+3.2%,51,-0.5%,17,+3.7%,19,+2.7%
Brian Cook,26.9,ORL,Big,536,39,+0.5%,65,-1.5%,75,-2.4%,46,+0.3%,63,-0.7%,14,+6.4%,10,+5.2%,7,+5.4%
Daequan Cook,20.5,MIA,Wing,1368,65,-0.8%,62,-1.2%,70,-1.9%,59,-0.8%,71,-1.3%,37,+2.2%,64,-1.9%,54,-0.7%
Jamal Crawford,27.6,NYK,Combo,3166,36,+0.7%,25,+2.3%,67,-1.6%,57,-0.4%,64,-0.8%,14,+6.5%,58,-1.2%,36,+1.0%
Javaris Crittenton,19.8,LAL,Combo,116,71,-1.1%,74,-2.6%,64,-1.2%,5,+5.2%,8,+3.2%,95,-10.9%,86,-4.5%,96,-6.3%
Javaris Crittenton,19.8,MEM,Wing,434,97,-5.3%,97,-8.6%,60,-1.0%,63,-1.2%,66,-0.9%,81,-6.1%,95,-7.2%,97,-7.0%
Austin Croshere,32.5,GSW,Big,390,43,+0.2%,3,+7.1%,86,-4.1%,24,+1.9%,65,-0.8%,84,-7.1%,64,-1.8%,82,-3.4%
Eddy Curry,24.9,NYK,Big,1520,18,+1.7%,29,+1.9%,32,+1.6%,22,+2.0%,19,+1.9%,42,+1.1%,47,+0.1%,42,+0.4%
Samuel Dalembert,27.5,PHI,Big,2716,43,+0.4%,57,-0.7%,44,+0.4%,42,+0.6%,40,+0.5%,15,+6.2%,38,+1.0%,22,+2.5%
Erick Dampier,32.3,DAL,Big,1749,52,-0.2%,50,-0.0%,58,-0.8%,29,+1.5%,41,+0.5%,41,+1.4%,37,+1.1%,35,+1.2%
Antonio Daniels,32.6,WAS,Point,2149,16,+1.8%,24,+2.4%,25,+2.4%,34,+1.2%,21,+1.7%,37,+2.2%,26,+2.6%,22,+2.5%
Marquis Daniels,26.8,IND,Combo,1504,77,-1.7%,87,-4.0%,82,-3.4%,72,-1.9%,84,-2.5%,24,+4.4%,55,-0.9%,38,+0.8%
Jermareo Davidson,23.0,CHA,Big,251,57,-0.4%,71,-2.1%,92,-5.7%,92,-5.1%,96,-5.6%,35,+2.7%,1,+10.3%,1,+8.1%
Baron Davis,28.6,GSW,Point,3183,36,+0.7%,82,-3.4%,85,-3.8%,1,+6.7%,14,+2.2%,16,+6.1%,23,+3.0%,11,+3.9%
Glen Davis,21.8,BOS,Big,815,56,-0.4%,45,+0.3%,38,+0.9%,41,+0.7%,35,+0.8%,22,+5.2%,92,-6.0%,74,-2.4%
Paul Davis,23.3,LAC,Big,182,69,-1.0%,27,+2.0%,35,+1.3%,40,+0.7%,33,+0.9%,100,-39.3%,24,+2.9%,94,-5.8%
Ricky Davis,28.1,MIA,Wing,2933,24,+1.2%,79,-3.2%,40,+0.8%,79,-2.6%,73,-1.3%,75,-4.8%,1,+9.2%,7,+5.5%
Carlos Delfino,25.2,TOR,Wing,1836,28,+1.0%,9,+4.7%,59,-0.9%,54,-0.2%,59,-0.5%,86,-7.7%,48,+0.0%,72,-2.3%
Luol Deng,22.5,CHI,Forward,2120,18,+1.7%,32,+1.7%,65,-1.4%,47,+0.3%,54,-0.2%,52,-0.6%,13,+4.4%,17,+2.9%
Boris Diaw,25.5,PHX,Big,2242,41,+0.5%,12,+4.1%,28,+2.2%,83,-3.1%,67,-1.0%,82,-6.3%,74,-2.8%,84,-3.8%
Yakhouba Diawara,25.2,DEN,Wing,427,95,-3.8%,90,-4.7%,3,+7.4%,88,-4.1%,46,+0.2%,37,+2.2%,96,-8.9%,91,-5.2%
Dan Dickau,29.1,LAC,Point,971,40,+0.5%,64,-1.4%,43,+0.4%,47,+0.3%,44,+0.4%,63,-2.3%,4,+7.4%,9,+4.8%
Travis Diener,25.7,IND,Point,1313,14,+1.9%,9,+4.7%,49,-0.1%,13,+3.1%,21,+1.7%,49,-0.1%,59,-1.3%,55,-0.9%
Ike Diogu,24.1,IND,Big,236,16,+1.8%,78,-3.1%,92,-5.3%,23,+2.0%,72,-1.3%,17,+6.0%,6,+6.4%,4,+6.1%
DeSagana Diop,25.8,DAL,Big,871,76,-1.6%,92,-5.9%,38,+0.9%,16,+2.8%,18,+2.0%,43,+1.0%,77,-3.3%,70,-2.1%
DeSagana Diop,25.8,NJN,Big,386,96,-4.8%,92,-5.2%,75,-2.4%,95,-6.2%,95,-4.9%,46,+0.3%,50,-0.3%,40,+0.6%
Juan Dixon,29.1,TOR,Combo,348,50,-0.1%,14,+3.7%,59,-0.9%,45,+0.4%,53,-0.1%,42,+1.1%,92,-6.3%,86,-3.9%
Juan Dixon,29.1,DET,Point,230,93,-3.3%,97,-8.3%,95,-6.5%,8,+4.4%,42,+0.5%,32,+3.2%,94,-6.7%,88,-4.4%
Michael Doleac,30.4,MIN,Big,248,85,-2.2%,96,-8.0%,77,-2.7%,10,+3.9%,25,+1.5%,34,+2.9%,54,-0.8%,49,-0.2%
Keyon Dooling,27.5,ORL,Combo,1276,89,-2.7%,77,-2.9%,77,-2.7%,61,-0.9%,75,-1.6%,77,-5.2%,82,-4.1%,88,-4.4%
Quincy Douby,23.5,SAC,Combo,808,31,+0.8%,70,-2.0%,32,+1.7%,40,+0.8%,29,+1.2%,68,-3.1%,17,+3.7%,32,+1.5%
Jared Dudley,22.3,CHA,Forward,1286,77,-1.7%,30,+1.8%,86,-4.0%,76,-2.3%,88,-3.0%,84,-7.1%,42,+0.7%,63,-1.5%
Chris Duhon,25.2,CHI,Point,1398,57,-0.5%,20,+2.9%,60,-1.0%,81,-2.9%,81,-2.1%,72,-4.1%,76,-3.1%,82,-3.4%
Tim Duncan,31.5,SAS,Big,2642,61,-0.7%,80,-3.3%,88,-4.5%,19,+2.4%,57,-0.4%,36,+2.3%,37,+1.1%,33,+1.4%
Mike Dunleavy,27.1,IND,Forward,2946,63,-0.8%,57,-0.7%,59,-0.9%,34,+1.2%,45,+0.3%,88,-8.1%,44,+0.4%,77,-2.7%
Kevin Durant,19.1,SEA,Wing,2749,1,+4.5%,8,+4.9%,36,+1.2%,13,+3.1%,13,+2.3%,33,+3.0%,6,+6.4%,7,+5.4%
Monta Ellis,22.0,GSW,Combo,3056,55,-0.4%,32,+1.7%,72,-2.1%,48,+0.2%,63,-0.8%,36,+2.5%,91,-5.7%,81,-3.2%
Francisco Elson,31.7,SAS,Big,497,66,-0.9%,26,+2.2%,25,+2.4%,86,-3.6%,69,-1.2%,64,-2.4%,74,-2.9%,76,-2.7%
Francisco Elson,31.7,SEA,Big,265,67,-0.9%,76,-2.8%,4,+7.0%,67,-1.5%,17,+2.1%,9,+8.5%,83,-4.3%,62,-1.5%
Melvin Ely,29.5,NOH,Big,566,97,-5.8%,96,-7.7%,94,-6.5%,87,-4.0%,94,-4.6%,49,-0.2%,63,-1.7%,69,-2.0%
Maurice Evans,29.0,ORL,Wing,1590,6,+3.1%,49,+0.0%,17,+3.5%,5,+5.0%,2,+4.5%,77,-5.1%,5,+6.7%,11,+3.9%
Reggie Evans,27.5,PHI,Big,1869,39,+0.5%,27,+2.0%,53,-0.3%,12,+3.4%,18,+2.0%,50,-0.3%,37,+1.2%,39,+0.7%
Jordan Farmar,20.9,LAL,Point,1604,59,-0.5%,33,+1.5%,76,-2.6%,63,-1.1%,77,-1.7%,44,+0.7%,83,-4.3%,79,-2.9%
Nick Fazekas,22.4,LAC,Big,222,100,-10.8%,98,-9.0%,87,-4.2%,87,-3.9%,93,-4.1%,51,-0.4%,100,-23.2%,100,-18.6%
Raymond Felton,23.3,CHA,Combo,2958,45,+0.1%,31,+1.8%,45,+0.3%,42,+0.6%,38,+0.7%,23,+4.8%,92,-6.2%,79,-2.8%
Michael Finley,34.7,SAS,Forward,2185,54,-0.3%,28,+2.0%,71,-1.9%,35,+1.1%,53,-0.1%,12,+7.2%,92,-6.1%,74,-2.5%
Derek Fisher,33.2,LAL,Point,2247,32,+0.8%,61,-1.1%,18,+3.4%,30,+1.4%,15,+2.2%,49,-0.1%,21,+3.2%,24,+2.2%
T.J. Ford,24.6,TOR,Point,1149,71,-1.1%,74,-2.5%,34,+1.4%,54,-0.2%,44,+0.4%,47,+0.2%,56,-1.0%,53,-0.7%
Jeff Foster,30.8,IND,Big,1870,41,+0.4%,13,+3.9%,22,+2.7%,56,-0.4%,36,+0.7%,86,-7.8%,41,+0.7%,71,-2.2%
Randy Foye,24.1,MIN,Combo,1234,33,+0.8%,19,+3.1%,24,+2.4%,65,-1.3%,55,-0.2%,55,-1.0%,29,+2.3%,33,+1.4%
Adonal Foyle,32.6,ORL,Big,723,90,-2.7%,90,-4.7%,66,-1.6%,60,-0.8%,70,-1.2%,84,-6.9%,58,-1.2%,75,-2.6%
Richie Frahm,30.2,LAC,Wing,152,98,-6.1%,84,-3.6%,99,-13.8%,90,-4.4%,100,-9.2%,99,-19.8%,23,+3.0%,97,-6.5%
Steve Francis,30.7,HOU,Combo,193,8,+2.8%,88,-4.1%,82,-3.3%,4,+5.5%,14,+2.2%,33,+3.0%,1,+9.8%,1,+8.1%
Channing Frye,24.5,POR,Big,1309,50,-0.1%,9,+4.7%,66,-1.6%,74,-2.1%,79,-1.9%,66,-2.8%,46,+0.1%,55,-0.8%
Dan Gadzuric,29.7,MIL,Big,469,82,-1.9%,19,+3.1%,92,-5.4%,85,-3.4%,93,-4.3%,77,-5.1%,76,-3.2%,85,-3.8%
Francisco Garcia,25.8,SAC,Wing,2052,75,-1.6%,94,-6.6%,35,+1.2%,25,+1.8%,23,+1.6%,57,-1.2%,74,-2.8%,71,-2.2%
Kevin Garnett,31.5,BOS,Big,2318,88,-2.5%,85,-3.6%,96,-7.8%,45,+0.4%,87,-2.7%,85,-7.2%,22,+3.0%,45,+0.1%
Pat Garrity,31.2,ORL,Forward,243,97,-5.1%,100,-13.3%,33,+1.6%,92,-5.2%,86,-2.7%,89,-8.4%,22,+3.1%,43,+0.4%
Pau Gasol,27.3,MEM,Big,1430,93,-3.3%,91,-5.0%,96,-7.5%,69,-1.6%,91,-3.6%,82,-6.3%,37,+1.2%,52,-0.4%
Pau Gasol,27.3,LAL,Big,917,83,-2.0%,53,-0.4%,84,-3.6%,5,+4.9%,21,+1.8%,58,-1.3%,95,-6.9%,91,-5.0%
Rudy Gay,21.2,MEM,Forward,2990,2,+4.0%,11,+4.4%,13,+4.2%,25,+1.8%,10,+2.7%,20,+5.5%,25,+2.6%,14,+3.3%
Mickael Gelabale,24.4,SEA,Wing,353,88,-2.5%,92,-5.4%,52,-0.3%,89,-4.3%,86,-2.6%,23,+4.7%,78,-3.3%,60,-1.4%
Devean George,30.2,DAL,Forward,772,64,-0.8%,5,+6.4%,97,-8.2%,37,+1.0%,84,-2.6%,79,-5.7%,94,-6.8%,96,-6.5%
Daniel Gibson,21.7,CLE,Combo,1742,54,-0.3%,30,+1.9%,17,+3.5%,52,-0.1%,27,+1.3%,92,-9.6%,66,-2.1%,88,-4.4%
Eddie Gill,29.2,NJN,Point,134,100,-9.5%,95,-7.2%,92,-5.7%,100,-10.7%,100,-9.0%,79,-5.7%,99,-13.2%,99,-11.5%
Manu Ginobili,30.3,SAS,Wing,2287,74,-1.4%,86,-3.7%,47,+0.1%,74,-2.1%,70,-1.2%,40,+1.5%,71,-2.5%,61,-1.4%
Gordan Giricek,30.4,UTA,Wing,270,99,-7.8%,99,-9.6%,69,-1.7%,98,-7.6%,96,-5.5%,31,+3.3%,96,-8.7%,91,-5.0%
Gordan Giricek,30.4,PHX,Wing,413,25,+1.2%,73,-2.3%,54,-0.4%,31,+1.4%,38,+0.6%,41,+1.3%,25,+2.6%,21,+2.5%
Ryan Gomes,25.2,MIN,Forward,2424,29,+0.9%,41,+0.7%,15,+3.7%,75,-2.2%,57,-0.4%,34,+2.8%,55,-0.9%,46,+0.0%
Drew Gooden,26.1,CLE,Big,1554,11,+2.3%,41,+0.8%,36,+1.1%,3,+5.8%,4,+3.9%,38,+2.2%,30,+2.2%,26,+2.2%
Drew Gooden,26.1,CHI,Big,556,55,-0.4%,66,-1.7%,55,-0.5%,61,-1.0%,64,-0.8%,8,+8.7%,38,+1.0%,15,+3.2%
Ben Gordon,24.6,CHI,Combo,2265,32,+0.8%,28,+2.0%,45,+0.4%,49,+0.1%,47,+0.2%,19,+5.7%,60,-1.5%,39,+0.7%
Joey Graham,25.4,TOR,Forward,237,23,+1.2%,21,+2.7%,16,+3.5%,17,+2.6%,9,+2.9%,73,-4.3%,53,-0.6%,66,-1.9%
Danny Granger,24.5,IND,Wing,2863,37,+0.6%,59,-0.9%,71,-2.0%,88,-4.2%,90,-3.3%,32,+3.2%,3,+8.0%,3,+6.6%
