Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Antonio Daniels,30.6,WAS,Point,215,22,+4.2%,3,+7.3%,96,-4.6%,97,-9.8%,100,-14.4%,0,+5.3%,31,+1.8%,5,+7.1%
Marquis Daniels,24.8,DAL,Wing,207,51,-0.1%,15,+4.5%,53,-0.4%,75,-3.1%,73,-3.5%,20,+2.1%,77,-3.1%,59,-1.0%
Tony Delk,31.8,DET,Combo,114,3,+10.2%,67,-2.8%,63,-1.1%,44,+0.8%,53,-0.2%,52,-0.1%,20,+3.1%,22,+3.0%
Luol Deng,20.5,CHI,Forward,178,45,+0.6%,53,-0.7%,69,-1.4%,30,+2.6%,44,+1.2%,7,+3.9%,84,-4.4%,51,-0.5%
Boris Diaw,23.5,PHX,Big,793,67,-2.3%,12,+4.9%,97,-5.4%,56,-1.1%,92,-6.5%,68,-1.0%,26,+2.6%,30,+1.6%
DeSagana Diop,23.8,DAL,Big,404,55,-1.0%,91,-6.9%,58,-0.8%,10,+5.8%,21,+5.0%,66,-0.7%,24,+2.6%,28,+1.9%
Chris Duhon,23.2,CHI,Point,127,44,+0.9%,72,-3.1%,9,+5.1%,32,+2.5%,11,+7.6%,31,+1.1%,94,-5.6%,86,-4.5%
Tim Duncan,29.5,SAS,Big,491,36,+2.0%,68,-2.8%,64,-1.1%,2,+9.1%,9,+8.0%,63,-0.6%,88,-4.5%,90,-5.2%
Michael Finley,32.7,SAS,Forward,408,29,+2.6%,19,+3.9%,24,+3.6%,80,-4.0%,54,-0.4%,78,-1.6%,66,-1.9%,78,-3.5%
T.J. Ford,22.6,MIL,Point,160,98,-11.1%,59,-1.5%,7,+6.1%,47,+0.6%,13,+6.7%,16,+2.6%,98,-7.8%,91,-5.2%
Pau Gasol,25.3,MEM,Big,157,48,+0.0%,91,-6.8%,52,-0.2%,47,+0.5%,52,+0.3%,11,+3.2%,18,+3.2%,8,+6.4%
Devean George,28.2,LAL,Wing,120,81,-5.2%,11,+5.1%,90,-3.8%,69,-2.2%,90,-6.0%,79,-1.6%,25,+2.6%,38,+0.9%
Manu Ginobili,28.3,SAS,Wing,424,83,-5.5%,66,-2.6%,32,+2.1%,45,+0.7%,31,+2.9%,23,+1.9%,69,-2.2%,49,-0.3%
Drew Gooden,24.1,CLE,Big,280,66,-2.3%,36,+1.4%,22,+3.7%,66,-2.2%,42,+1.6%,53,-0.2%,74,-2.8%,78,-3.0%
Ben Gordon,22.6,CHI,Wing,244,84,-5.5%,6,+6.5%,41,+1.3%,85,-5.4%,79,-4.1%,75,-1.4%,58,-1.0%,73,-2.4%
Danny Granger,22.5,IND,Forward,158,34,+2.1%,44,+0.5%,95,-4.4%,36,+1.8%,66,-2.5%,38,+0.8%,36,+1.3%,27,+2.0%
Adrian Griffin,31.3,DAL,Wing,338,30,+2.3%,43,+0.6%,88,-3.6%,29,+2.6%,57,-1.0%,86,-2.5%,21,+2.9%,45,+0.4%
Richard Hamilton,27.7,DET,Wing,689,72,-3.3%,18,+4.0%,78,-1.9%,55,-0.9%,69,-2.9%,91,-2.7%,34,+1.6%,61,-1.2%
Devin Harris,22.7,DAL,Point,556,41,+1.3%,31,+1.6%,25,+3.4%,63,-2.1%,43,+1.3%,43,+0.4%,78,-3.3%,77,-2.9%
Udonis Haslem,25.4,MIA,Big,647,49,+0.0%,55,-0.9%,16,+4.2%,60,-1.7%,34,+2.6%,36,+0.8%,71,-2.5%,67,-1.7%
Brendan Haywood,25.9,WAS,Big,154,75,-4.0%,85,-4.6%,5,+7.6%,19,+4.0%,3,+11.6%,93,-3.0%,82,-4.0%,97,-7.0%
Kirk Hinrich,24.8,CHI,Combo,233,91,-6.0%,78,-3.7%,41,+1.4%,72,-2.5%,58,-1.1%,8,+3.7%,37,+1.1%,14,+4.8%
Robert Horry,35.2,SAS,Big,223,71,-3.1%,49,+0.1%,83,-2.9%,70,-2.4%,85,-5.4%,12,+3.0%,28,+2.3%,12,+5.3%
Eddie House,27.5,PHX,Combo,121,10,+6.6%,41,+0.7%,40,+1.4%,67,-2.2%,56,-0.7%,34,+1.0%,57,-1.0%,47,+0.0%
Josh Howard,25.5,DAL,Wing,823,57,-1.2%,94,-7.4%,28,+2.6%,21,+4.0%,14,+6.6%,54,-0.3%,42,+1.0%,40,+0.8%
Larry Hughes,26.8,CLE,Wing,333,24,+4.1%,5,+6.5%,77,-1.9%,78,-3.4%,84,-5.3%,66,-0.8%,53,-0.4%,64,-1.2%
Lindsey Hunter,34.9,DET,Point,196,23,+4.2%,66,-2.7%,33,+2.1%,93,-7.4%,84,-5.3%,3,+4.5%,17,+3.4%,3,+7.9%
Zydrunas Ilgauskas,30.4,CLE,Big,353,58,-1.2%,74,-3.4%,19,+4.1%,15,+4.6%,8,+8.6%,64,-0.7%,89,-4.6%,91,-5.3%
Stephen Jackson,27.6,IND,Wing,227,70,-2.8%,77,-3.5%,14,+4.4%,92,-7.0%,68,-2.7%,2,+5.1%,38,+1.1%,9,+6.2%
LeBron James,20.8,CLE,Wing,602,87,-5.7%,22,+3.1%,66,-1.2%,35,+2.0%,47,+0.8%,99,-5.6%,33,+1.7%,83,-3.9%
Antawn Jamison,29.4,WAS,Forward,252,6,+8.8%,82,-3.8%,21,+3.8%,77,-3.3%,51,+0.5%,84,-2.1%,7,+5.4%,22,+3.3%
Richard Jefferson,25.4,NJN,Forward,436,13,+6.0%,41,+1.0%,51,-0.0%,38,+1.7%,41,+1.7%,19,+2.2%,91,-4.9%,75,-2.7%
Jared Jeffries,23.9,WAS,Big,214,34,+2.1%,47,+0.2%,62,-1.0%,17,+4.4%,28,+3.4%,82,-1.7%,67,-1.9%,80,-3.6%
Anthony Johnson,31.1,IND,Point,240,97,-10.6%,88,-5.1%,50,+0.0%,91,-6.1%,91,-6.1%,1,+5.1%,6,+6.0%,0,+11.2%
Damon Jones,29.2,CLE,Combo,171,82,-5.3%,65,-2.1%,43,+0.8%,72,-2.8%,63,-2.0%,26,+1.8%,28,+2.3%,16,+4.1%
Eddie Jones,34.0,MEM,Wing,119,69,-2.7%,20,+3.7%,91,-3.9%,97,-8.1%,99,-12.0%,5,+4.5%,14,+3.8%,2,+8.3%
Fred Jones,26.6,IND,Wing,165,61,-1.6%,16,+4.5%,89,-3.8%,9,+6.0%,36,+2.2%,57,-0.3%,96,-6.4%,97,-6.7%
James Jones,25.1,PHX,Forward,345,38,+1.9%,27,+2.5%,82,-2.7%,41,+1.1%,62,-1.7%,58,-0.3%,55,-0.6%,58,-0.9%
Chris Kaman,23.5,LAC,Big,321,65,-1.9%,75,-3.4%,42,+1.2%,3,+7.9%,7,+9.1%,35,+0.8%,97,-6.6%,92,-5.7%
Jason Kidd,32.6,NJN,Point,449,9,+6.7%,58,-1.1%,91,-3.9%,4,+7.7%,25,+3.8%,47,+0.0%,72,-2.7%,76,-2.7%
Nenad Krstic,22.3,NJN,Big,365,33,+2.1%,25,+2.7%,55,-0.6%,33,+2.3%,41,+1.7%,47,+0.0%,85,-4.5%,85,-4.4%
Shaun Livingston,20.1,LAC,Wing,331,91,-6.4%,62,-1.8%,34,+2.0%,52,-0.2%,39,+1.8%,95,-3.7%,15,+3.8%,46,+0.0%
Corey Maggette,26.0,LAC,Wing,289,59,-1.4%,46,+0.3%,94,-4.3%,58,-1.1%,86,-5.4%,29,+1.2%,13,+3.9%,13,+5.1%
Jamaal Magloire,27.4,MIL,Big,134,50,-0.0%,9,+5.2%,2,+9.3%,98,-10.6%,59,-1.3%,96,-4.1%,49,+0.1%,84,-4.0%
Shawn Marion,27.5,PHX,Forward,848,53,-0.7%,61,-1.6%,22,+3.7%,73,-3.0%,48,+0.7%,46,+0.1%,47,+0.8%,39,+0.9%
Donyell Marshall,32.5,CLE,Big,342,39,+1.9%,60,-1.6%,85,-3.4%,40,+1.2%,66,-2.2%,56,-0.3%,12,+4.0%,20,+3.7%
Kevin Martin,22.7,SAC,Wing,187,73,-3.6%,79,-3.7%,3,+8.6%,86,-5.5%,29,+3.1%,61,-0.4%,41,+1.0%,42,+0.6%
Antonio McDyess,31.2,DET,Big,365,41,+1.4%,57,-1.0%,70,-1.4%,74,-3.0%,81,-4.5%,22,+2.0%,16,+3.5%,11,+5.4%
Andre Miller,29.6,DEN,Combo,181,60,-1.5%,95,-8.2%,16,+4.3%,81,-4.4%,53,-0.2%,9,+3.6%,10,+4.7%,1,+8.3%
Brad Miller,29.6,SAC,Big,166,18,+4.9%,2,+7.8%,59,-0.9%,84,-5.1%,89,-6.0%,53,-0.3%,61,-1.5%,68,-1.7%
Mike Miller,25.7,MEM,Wing,107,42,+1.3%,8,+5.9%,66,-1.3%,79,-3.8%,82,-5.0%,40,+0.8%,62,-1.6%,57,-0.8%
Cuttino Mobley,30.2,LAC,Combo,472,35,+2.0%,4,+6.8%,35,+2.0%,95,-7.7%,87,-5.7%,65,-0.7%,52,-0.4%,59,-1.1%
Alonzo Mourning,35.7,MIA,Big,222,95,-8.5%,32,+1.6%,60,-0.9%,68,-2.2%,70,-3.1%,42,+0.5%,43,+1.0%,31,+1.5%
Lamond Murray,32.5,NJN,Forward,190,79,-4.9%,72,-3.1%,30,+2.4%,89,-5.9%,74,-3.5%,59,-0.4%,2,+7.0%,7,+6.6%
Ronald Murray,26.3,CLE,Wing,387,19,+4.6%,78,-3.6%,72,-1.6%,53,-0.4%,64,-2.0%,37,+0.8%,9,+4.8%,10,+5.6%
Steve Nash,31.7,PHX,Point,797,96,-8.6%,34,+1.4%,31,+2.3%,59,-1.2%,46,+1.0%,71,-1.1%,60,-1.4%,74,-2.5%
Andres Nocioni,25.9,CHI,Forward,229,84,-5.5%,7,+6.3%,98,-6.2%,34,+2.1%,80,-4.2%,83,-1.7%,54,-0.5%,71,-2.2%
Dirk Nowitzki,27.4,DAL,Big,980,74,-3.9%,63,-1.9%,75,-1.8%,16,+4.5%,32,+2.7%,78,-1.6%,47,+0.8%,56,-0.8%
Jermaine O'Neal,27.1,IND,Big,216,92,-6.7%,83,-4.1%,13,+4.4%,23,+3.5%,10,+7.9%,45,+0.3%,84,-4.1%,82,-3.8%
Shaquille O'Neal,33.7,MIA,Big,758,7,+7.3%,87,-5.1%,15,+4.3%,26,+3.1%,12,+7.4%,60,-0.4%,68,-1.9%,72,-2.3%
Lamar Odom,26.0,LAL,Forward,313,14,+6.0%,70,-2.9%,10,+4.7%,71,-2.4%,34,+2.3%,97,-4.2%,9,+4.9%,41,+0.7%
Smush Parker,24.4,LAL,Point,258,32,+2.2%,92,-7.2%,4,+7.7%,62,-1.7%,16,+6.0%,80,-1.6%,22,+2.9%,34,+1.2%
Tony Parker,23.5,SAS,Point,473,31,+2.2%,64,-2.0%,59,-0.8%,27,+3.0%,35,+2.2%,10,+3.2%,80,-3.4%,47,-0.2%
Gary Payton,37.3,MIA,Combo,548,66,-2.3%,24,+3.0%,86,-3.4%,84,-5.2%,97,-8.6%,69,-1.0%,3,+6.6%,9,+5.6%
James Posey,28.8,MIA,Wing,595,63,-1.8%,26,+2.7%,93,-4.3%,46,+0.6%,75,-3.7%,62,-0.5%,35,+1.5%,36,+1.0%
Tayshaun Prince,25.7,DET,Wing,744,72,-3.2%,80,-3.8%,81,-2.7%,14,+4.6%,37,+2.0%,18,+2.2%,53,-0.4%,29,+1.8%
Vladimir Radmanovic,25.0,LAC,Forward,243,68,-2.4%,71,-3.0%,45,+0.7%,39,+1.2%,38,+1.9%,77,-1.6%,23,+2.7%,35,+1.0%
Michael Redd,26.2,MIL,Wing,185,4,+9.8%,10,+5.2%,3,+8.0%,99,-12.1%,78,-4.1%,15,+2.6%,81,-3.8%,63,-1.2%
Clifford Robinson,38.9,NJN,Big,197,88,-5.8%,14,+4.7%,99,-7.3%,57,-1.1%,97,-8.4%,87,-2.6%,5,+6.2%,21,+3.6%
Quinton Ross,24.5,LAC,Wing,293,17,+5.0%,76,-3.4%,49,+0.0%,28,+2.7%,33,+2.7%,16,+2.6%,66,-1.9%,41,+0.7%
Bobby Simmons,25.4,MIL,Forward,158,90,-5.9%,81,-3.8%,0,+12.4%,96,-8.1%,23,+4.3%,41,+0.5%,59,-1.0%,52,-0.5%
Joe Smith,30.3,MIL,Big,104,46,+0.6%,17,+4.3%,84,-3.2%,41,+1.1%,65,-2.1%,97,-4.3%,29,+2.1%,72,-2.2%
Eric Snow,32.5,CLE,Point,405,85,-5.7%,45,+0.5%,39,+1.5%,16,+4.4%,17,+5.9%,81,-1.7%,90,-4.7%,95,-6.4%
Jerry Stackhouse,31.0,DAL,Wing,708,80,-5.2%,28,+2.4%,72,-1.7%,61,-1.7%,72,-3.4%,14,+2.7%,63,-1.7%,37,+1.0%
Michael Sweetney,23.0,CHI,Big,118,28,+2.9%,59,-1.1%,56,-0.7%,88,-5.9%,93,-6.6%,94,-3.1%,0,+10.8%,4,+7.7%
Jason Terry,28.1,DAL,Combo,841,27,+3.2%,37,+1.4%,67,-1.3%,66,-2.2%,72,-3.5%,76,-1.6%,16,+3.6%,26,+2.0%
Kenny Thomas,28.3,SAC,Big,147,16,+5.2%,30,+2.1%,80,-2.5%,51,-0.2%,67,-2.6%,17,+2.4%,64,-1.8%,43,+0.6%
Tim Thomas,28.7,PHX,Big,635,62,-1.8%,69,-2.9%,37,+1.7%,37,+1.8%,28,+3.5%,22,+2.0%,72,-2.7%,55,-0.7%
Nick Van Exel,33.9,SAS,Point,128,56,-1.2%,28,+2.5%,23,+3.7%,83,-5.1%,59,-1.4%,91,-2.7%,34,+1.6%,60,-1.1%
Keith Van Horn,30.0,DAL,Forward,162,15,+5.9%,13,+4.7%,47,+0.4%,94,-7.7%,95,-7.3%,55,-0.3%,22,+2.8%,24,+2.5%
Anderson Varejao,23.1,CLE,Big,226,26,+3.4%,40,+1.2%,84,-3.0%,65,-2.1%,83,-5.1%,21,+2.1%,30,+1.8%,17,+3.9%
Jacque Vaughn,30.7,NJN,Combo,153,76,-4.1%,29,+2.2%,26,+3.0%,78,-3.7%,55,-0.7%,89,-2.7%,39,+1.1%,66,-1.6%
Sasha Vujacic,21.7,LAL,Wing,128,94,-7.7%,23,+3.1%,87,-3.5%,20,+4.0%,50,+0.5%,84,-1.7%,65,-1.9%,79,-3.6%
Dwyane Wade,23.8,MIA,Wing,958,28,+2.7%,50,-0.6%,17,+4.2%,12,+5.3%,5,+9.5%,72,-1.1%,99,-7.8%,99,-8.9%
Antoine Walker,29.2,MIA,Forward,856,47,+0.6%,51,-0.6%,38,+1.6%,54,-0.7%,47,+0.8%,48,+0.0%,51,-0.3%,48,-0.3%
Ben Wallace,31.1,DET,Big,638,89,-5.9%,52,-0.7%,71,-1.5%,5,+6.9%,20,+5.4%,51,-0.1%,86,-4.5%,88,-4.7%
Rasheed Wallace,31.1,DET,Big,627,37,+1.9%,38,+1.4%,11,+4.6%,50,-0.0%,22,+4.6%,92,-2.8%,78,-3.2%,94,-6.0%
Luke Walton,25.6,LAL,Forward,234,25,+3.9%,84,-4.6%,18,+4.2%,34,+2.3%,15,+6.5%,27,+1.5%,79,-3.4%,70,-1.9%
Bonzi Wells,29.1,SAC,Wing,248,11,+6.5%,56,-0.9%,100,-11.1%,18,+4.3%,94,-6.8%,30,+1.2%,3,+6.5%,3,+7.7%
Jason Williams,30.0,MIA,Point,679,21,+4.4%,54,-0.9%,46,+0.7%,22,+4.0%,22,+4.7%,39,+0.8%,87,-4.5%,81,-3.8%
Metta World Peace,26.0,SAC,Wing,196,93,-7.4%,53,-0.8%,36,+1.8%,22,+3.6%,19,+5.4%,41,+0.5%,92,-5.1%,87,-4.5%
