Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Caron Butler,32.6,LAC,Wing,135,9,+6.4%,9,+11.7%,40,+1.7%,18,+6.4%,24,+3.8%,1,+35.8%,97,-18.0%,42,+0.8%
Jimmy Butler,23.1,CHI,Wing,488,30,+2.7%,90,-9.4%,85,-11.0%,43,+1.4%,74,-3.3%,4,+24.8%,23,+7.0%,4,+12.5%
Mario Chalmers,26.5,MIA,Point,639,38,+1.6%,29,+4.4%,74,-6.2%,39,+2.4%,69,-2.8%,23,+10.7%,41,+0.6%,33,+3.4%
Tyson Chandler,30.1,NYK,Big,349,66,-2.3%,14,+9.5%,95,-16.4%,82,-6.7%,96,-11.5%,34,+5.2%,66,-4.2%,52,-1.3%
Wilson Chandler,25.5,DEN,Forward,204,81,-4.7%,71,-4.4%,90,-14.4%,28,+4.4%,85,-4.9%,95,-21.5%,39,+1.3%,77,-5.6%
Norris Cole,24.1,MIA,Point,377,68,-2.7%,76,-5.5%,42,+1.6%,50,-0.2%,39,+1.0%,65,-5.2%,58,-2.0%,64,-2.9%
Nick Collison,32.0,OKC,Big,170,73,-3.5%,50,-0.4%,96,-16.4%,32,+3.5%,87,-5.5%,60,-3.3%,49,-0.8%,55,-1.7%
Mike Conley,25.1,MEM,Point,574,71,-3.2%,78,-5.9%,15,+8.8%,70,-4.8%,29,+2.4%,38,+3.8%,70,-4.8%,57,-1.8%
Jamal Crawford,32.6,LAC,Wing,158,95,-7.6%,82,-6.5%,37,+2.3%,96,-14.5%,89,-5.9%,87,-15.0%,77,-6.7%,92,-9.7%
Stephen Curry,24.6,GSW,Combo,495,50,+0.0%,76,-5.7%,6,+12.8%,0,+18.4%,0,+15.5%,98,-44.0%,55,-1.6%,93,-9.8%
Carlos Delfino,30.2,HOU,Wing,116,61,-1.7%,63,-3.0%,8,+11.9%,58,-1.1%,19,+4.5%,87,-14.3%,63,-3.5%,84,-6.9%
Luol Deng,27.5,CHI,Forward,222,48,+0.4%,34,+2.7%,39,+2.1%,61,-2.5%,53,-0.5%,55,-1.2%,48,-0.6%,49,-0.7%
Boris Diaw,30.5,SAS,Big,270,45,+0.7%,41,+2.1%,77,-7.1%,77,-5.7%,90,-6.3%,24,+10.6%,20,+8.2%,13,+9.7%
Keyon Dooling,32.5,MEM,Point,113,29,+2.7%,33,+3.9%,59,-2.3%,16,+7.2%,30,+2.3%,47,+1.2%,46,-0.3%,55,-1.7%
Tim Duncan,36.5,SAS,Big,732,49,+0.3%,89,-9.3%,27,+4.5%,15,+7.3%,13,+6.0%,59,-2.9%,28,+5.7%,37,+3.2%
Kevin Durant,24.1,OKC,Forward,479,83,-4.9%,83,-6.8%,76,-6.9%,76,-5.3%,88,-5.6%,17,+14.4%,84,-9.2%,71,-3.9%
Monta Ellis,27.0,MIL,Combo,151,97,-8.9%,92,-10.0%,1,+21.4%,100,-29.4%,8,+6.7%,16,+15.5%,99,-19.3%,58,-1.9%
Reggie Evans,32.5,BKN,Big,208,54,-0.3%,52,-0.5%,29,+3.6%,55,-0.8%,36,+1.1%,85,-13.2%,34,+2.3%,51,-1.0%
Festus Ezeli,23.0,GSW,Big,132,19,+4.1%,31,+4.1%,49,+0.6%,93,-13.9%,91,-6.8%,8,+21.7%,4,+16.3%,0,+18.7%
Kenneth Faried,23.0,DEN,Big,144,91,-6.2%,44,+0.8%,45,+1.2%,66,-3.5%,58,-1.3%,29,+7.6%,93,-16.1%,95,-10.2%
Raymond Felton,28.4,NYK,Combo,452,29,+2.7%,36,+2.6%,51,+0.2%,37,+3.1%,35,+1.3%,36,+4.2%,34,+2.6%,38,+2.9%
Derek Fisher,38.2,OKC,Wing,256,96,-8.0%,54,-0.9%,88,-12.7%,40,+2.1%,82,-4.6%,91,-16.9%,74,-6.1%,90,-9.4%
Francisco Garcia,30.8,HOU,Wing,152,72,-3.4%,74,-5.2%,86,-12.1%,33,+3.5%,70,-2.9%,82,-10.5%,36,+2.1%,54,-1.6%
Kevin Garnett,36.5,BOS,Big,211,87,-5.6%,80,-6.3%,13,+9.8%,67,-4.0%,42,+0.6%,71,-6.5%,87,-10.1%,91,-9.4%
Marc Gasol,27.8,MEM,Big,608,93,-6.9%,61,-2.7%,48,+1.0%,75,-5.2%,61,-1.9%,10,+18.9%,92,-13.5%,67,-3.4%
Pau Gasol,32.3,LAL,Big,145,87,-5.5%,95,-11.7%,99,-22.7%,17,+7.2%,81,-4.5%,76,-8.3%,25,+6.3%,39,+1.8%
Paul George,22.5,IND,Wing,776,94,-7.3%,99,-14.3%,71,-5.6%,24,+4.8%,50,-0.2%,8,+19.5%,92,-14.8%,81,-6.4%
Taj Gibson,27.4,CHI,Big,200,90,-6.2%,45,+0.7%,17,+8.4%,92,-12.6%,80,-4.1%,79,-8.9%,80,-8.3%,87,-8.5%
Manu Ginobili,35.3,SAS,Wing,557,43,+1.1%,50,-0.4%,36,+2.4%,52,-0.4%,39,+1.0%,61,-3.6%,44,+0.3%,50,-0.8%
Danny Green,25.4,SAS,Wing,664,70,-2.8%,45,+0.3%,66,-3.4%,44,+1.3%,54,-0.9%,63,-4.8%,90,-12.2%,92,-9.6%
Draymond Green,22.7,GSW,Forward,220,61,-1.7%,62,-2.9%,79,-7.7%,63,-3.1%,87,-5.5%,51,-0.9%,26,+6.1%,31,+3.7%
Jeff Green,26.2,BOS,Forward,257,5,+8.6%,39,+2.4%,0,+25.8%,21,+5.5%,1,+11.8%,18,+13.1%,15,+9.4%,11,+9.9%
Blake Griffin,23.6,LAC,Big,157,16,+4.6%,17,+8.7%,75,-6.6%,6,+11.5%,29,+2.6%,80,-10.2%,68,-4.5%,82,-6.5%
Tyler Hansbrough,27.0,IND,Big,221,20,+3.4%,37,+2.5%,55,-1.2%,60,-2.4%,61,-1.9%,42,+2.6%,19,+8.3%,17,+6.9%
James Harden,23.2,HOU,Wing,242,7,+8.1%,0,+23.7%,3,+17.9%,95,-14.4%,46,+0.2%,2,+28.6%,82,-8.8%,34,+3.4%
Devin Harris,29.7,ATL,Combo,225,13,+5.4%,7,+12.5%,19,+7.4%,81,-6.6%,45,+0.3%,18,+13.3%,45,+0.1%,34,+3.3%
Udonis Haslem,32.4,MIA,Big,357,55,-0.4%,55,-1.3%,57,-1.5%,35,+3.3%,48,+0.0%,70,-6.0%,57,-1.7%,60,-2.4%
Roy Hibbert,25.9,IND,Big,692,89,-6.1%,94,-10.5%,25,+5.2%,64,-3.2%,50,-0.0%,57,-2.6%,43,+0.6%,45,-0.3%
George Hill,26.5,IND,Point,683,82,-4.9%,61,-2.8%,46,+1.1%,80,-6.6%,77,-3.8%,53,-1.2%,71,-5.6%,74,-4.5%
Kirk Hinrich,31.8,CHI,Combo,162,84,-5.2%,59,-2.5%,93,-15.4%,71,-4.8%,92,-8.7%,50,-0.4%,67,-4.4%,66,-3.2%
Al Horford,26.4,ATL,Big,217,3,+9.5%,25,+5.6%,61,-2.9%,4,+12.1%,18,+5.2%,56,-2.6%,3,+16.4%,6,+11.9%
Dwight Howard,26.9,LAL,Big,126,66,-2.4%,57,-1.8%,81,-8.0%,62,-2.9%,86,-5.0%,0,+42.9%,95,-16.8%,21,+5.7%
Serge Ibaka,23.1,OKC,Big,365,42,+1.1%,60,-2.6%,2,+19.7%,55,-0.8%,4,+8.6%,48,+0.8%,51,-0.8%,44,-0.1%
Andre Iguodala,28.8,DEN,Wing,242,24,+3.1%,77,-5.8%,4,+15.9%,18,+6.4%,3,+10.7%,73,-7.1%,60,-2.1%,75,-4.7%
Ersan Ilyasova,25.5,MIL,Big,117,80,-4.3%,68,-3.6%,94,-15.6%,1,+16.9%,25,+3.8%,72,-6.9%,45,+0.3%,76,-5.2%
Jarrett Jack,29.0,GSW,Point,425,31,+2.7%,3,+15.5%,58,-1.7%,84,-7.7%,83,-4.7%,22,+11.7%,82,-9.1%,61,-2.8%
Reggie Jackson,22.5,OKC,Combo,355,8,+7.5%,11,+10.0%,30,+3.6%,87,-8.7%,71,-2.9%,30,+7.4%,7,+12.9%,7,+11.7%
LeBron James,27.8,MIA,Forward,958,26,+3.0%,70,-4.4%,3,+17.6%,86,-8.3%,8,+6.8%,39,+3.4%,24,+6.4%,22,+5.6%
Brandon Jennings,23.1,MIL,Point,133,50,-0.0%,92,-10.0%,60,-2.3%,47,+0.6%,56,-1.1%,20,+12.8%,33,+2.6%,18,+6.7%
Ivan Johnson,28.6,ATL,Big,107,74,-3.6%,58,-2.3%,29,+3.9%,24,+5.0%,23,+4.1%,41,+2.9%,88,-10.3%,85,-7.0%
Joe Johnson,31.3,BKN,Wing,271,36,+1.9%,18,+7.2%,35,+2.5%,68,-4.2%,44,+0.4%,89,-15.2%,63,-3.5%,70,-3.7%
DeAndre Jordan,24.3,LAC,Big,143,39,+1.3%,30,+4.3%,24,+5.8%,23,+5.0%,13,+6.2%,31,+5.9%,97,-18.0%,96,-10.3%
Cory Joseph,21.2,SAS,Point,172,47,+0.5%,4,+14.4%,67,-3.7%,59,-2.1%,71,-2.9%,66,-5.4%,54,-1.3%,62,-2.8%
Jason Kidd,39.6,NYK,Combo,247,40,+1.3%,42,+1.1%,34,+2.7%,69,-4.4%,55,-1.0%,88,-15.1%,10,+11.1%,29,+4.0%
Kyle Korver,31.6,ATL,Wing,177,57,-1.3%,87,-8.8%,43,+1.5%,2,+16.0%,5,+8.1%,27,+8.3%,76,-6.6%,65,-3.0%
Kosta Koufos,23.7,DEN,Big,100,22,+3.4%,18,+8.6%,66,-3.6%,29,+4.0%,41,+0.7%,92,-18.2%,21,+8.1%,46,-0.4%
Carl Landry,29.1,GSW,Big,244,18,+4.4%,24,+6.0%,14,+9.0%,34,+3.4%,11,+6.3%,77,-8.6%,42,+0.6%,56,-1.8%
Ty Lawson,25.0,DEN,Point,235,1,+11.7%,16,+9.0%,39,+2.2%,9,+10.6%,10,+6.5%,3,+27.0%,31,+3.9%,9,+10.8%
Kawhi Leonard,21.3,SAS,Forward,771,58,-1.4%,75,-5.5%,56,-1.4%,56,-0.9%,55,-1.1%,7,+22.6%,73,-6.0%,36,+3.2%
Brook Lopez,24.6,BKN,Big,262,98,-9.7%,88,-9.0%,97,-17.3%,98,-18.4%,100,-16.8%,99,-66.7%,18,+8.3%,23,+5.3%
Ian Mahinmi,26.0,IND,Big,139,28,+2.8%,43,+0.8%,54,-1.0%,73,-5.0%,76,-3.6%,21,+12.3%,35,+2.2%,26,+5.1%
Kenyon Martin,34.8,NYK,Big,251,51,-0.2%,91,-9.5%,9,+11.7%,8,+10.7%,2,+11.3%,78,-8.8%,55,-1.4%,68,-3.5%
Kevin Martin,29.7,OKC,Wing,315,69,-2.7%,53,-0.7%,64,-3.3%,61,-2.6%,66,-2.3%,40,+3.3%,62,-3.2%,53,-1.6%
Luc Mbah a Moute,26.1,MIL,Forward,135,0,+13.0%,8,+12.0%,7,+12.4%,65,-3.3%,34,+1.9%,15,+15.7%,2,+17.8%,3,+13.9%
JaVale McGee,24.8,DEN,Big,111,63,-1.8%,100,-22.0%,5,+14.1%,72,-5.0%,27,+3.5%,29,+7.6%,30,+4.6%,27,+5.0%
Andre Miller,36.6,DEN,Combo,153,77,-3.9%,69,-3.9%,10,+11.5%,94,-14.2%,64,-2.3%,90,-16.5%,39,+0.9%,73,-4.3%
Mike Miller,32.7,MIA,Wing,209,52,-0.2%,55,-0.9%,55,-1.2%,31,+3.5%,37,+1.1%,37,+3.8%,59,-2.1%,47,-0.6%
Nazr Mohammed,35.2,CHI,Big,100,76,-3.7%,65,-3.1%,50,+0.4%,45,+1.0%,38,+1.0%,55,-1.8%,78,-7.4%,78,-5.8%
Gary Neal,28.1,SAS,Combo,377,15,+5.0%,21,+6.4%,47,+1.1%,38,+2.9%,33,+2.0%,44,+2.5%,22,+7.5%,19,+6.4%
Joakim Noah,27.7,CHI,Big,408,25,+3.1%,72,-5.0%,62,-3.2%,36,+3.2%,43,+0.4%,11,+18.9%,29,+5.1%,10,+10.0%
Lamar Odom,33.0,LAC,Big,106,24,+3.2%,27,+5.2%,70,-5.0%,66,-3.4%,82,-4.5%,25,+9.9%,0,+23.2%,1,+18.5%
Tony Parker,30.5,SAS,Point,762,39,+1.5%,86,-7.8%,28,+4.5%,49,+0.2%,31,+2.2%,32,+5.9%,27,+5.7%,20,+5.9%
Chandler Parsons,24.0,HOU,Forward,237,99,-12.6%,39,+2.2%,91,-14.7%,92,-13.8%,99,-15.6%,63,-4.8%,96,-17.0%,100,-13.1%
Chris Paul,27.5,LAC,Point,223,6,+8.3%,2,+21.9%,65,-3.3%,5,+11.7%,14,+5.8%,13,+16.7%,100,-23.0%,86,-7.2%
Kendrick Perkins,28.0,OKC,Big,209,53,-0.3%,85,-7.1%,21,+7.1%,33,+3.5%,20,+4.5%,54,-1.2%,50,-0.8%,48,-0.6%
Johan Petro,26.8,ATL,Big,100,34,+2.2%,3,+15.7%,87,-12.3%,71,-4.8%,93,-9.7%,92,-17.5%,18,+8.4%,41,+0.8%
Paul Pierce,35.1,BOS,Wing,255,3,+10.4%,1,+23.5%,76,-6.9%,12,+8.0%,24,+3.8%,69,-6.0%,5,+14.1%,24,+5.3%
Quincy Pondexter,24.6,MEM,Forward,347,44,+1.0%,19,+7.1%,73,-6.0%,42,+1.7%,63,-2.0%,34,+4.9%,89,-10.6%,79,-5.9%
Pablo Prigioni,35.5,NYK,Point,226,75,-3.7%,66,-3.4%,63,-3.2%,74,-5.0%,78,-4.0%,45,+2.2%,61,-2.2%,50,-0.9%
Tayshaun Prince,32.7,MEM,Wing,453,64,-1.9%,81,-6.4%,78,-7.2%,50,+0.1%,75,-3.3%,49,+0.3%,13,+9.7%,16,+7.2%
Zach Randolph,31.3,MEM,Big,553,55,-0.8%,79,-5.9%,12,+10.8%,83,-7.1%,32,+2.2%,97,-27.1%,13,+9.9%,43,+0.2%
Nate Robinson,28.4,CHI,Point,403,32,+2.5%,29,+4.3%,8,+12.2%,22,+5.1%,6,+7.3%,39,+3.5%,75,-6.3%,63,-2.8%
Larry Sanders,23.9,MIL,Big,112,79,-4.1%,97,-11.9%,92,-15.0%,91,-10.8%,95,-11.1%,6,+23.3%,56,-1.7%,8,+11.5%
Thabo Sefolosha,28.5,OKC,Wing,299,2,+10.6%,15,+9.1%,16,+8.6%,45,+1.1%,21,+4.4%,43,+2.5%,8,+11.5%,13,+9.3%
Iman Shumpert,22.4,NYK,Wing,331,34,+2.1%,32,+4.1%,89,-13.2%,14,+7.4%,72,-3.0%,12,+16.9%,40,+0.7%,25,+5.2%
JR Smith,27.1,NYK,Wing,349,76,-3.7%,71,-4.8%,20,+7.3%,76,-5.2%,40,+0.8%,76,-8.5%,83,-9.2%,88,-8.9%
Josh Smith,26.9,ATL,Forward,198,92,-6.8%,22,+6.4%,83,-10.5%,97,-16.0%,94,-10.9%,97,-25.1%,69,-4.8%,98,-10.8%
Tiago Splitter,27.8,SAS,Big,384,86,-5.4%,73,-5.1%,82,-9.1%,53,-0.5%,84,-4.7%,83,-11.1%,53,-1.1%,72,-4.2%
Lance Stephenson,22.2,IND,Wing,670,85,-5.3%,48,-0.2%,45,+1.3%,79,-6.4%,73,-3.1%,33,+5.4%,81,-8.7%,76,-5.2%
Jeff Teague,24.4,ATL,Point,212,14,+5.2%,5,+14.3%,92,-14.9%,30,+3.7%,57,-1.2%,74,-7.8%,24,+6.5%,39,+1.8%
Jason Terry,35.1,BOS,Combo,189,62,-1.8%,66,-3.3%,31,+3.5%,19,+6.3%,9,+6.5%,96,-21.9%,76,-6.5%,97,-10.5%
Klay Thompson,22.7,GSW,Wing,494,97,-8.5%,97,-12.0%,69,-4.9%,54,-0.6%,68,-2.8%,35,+4.4%,97,-17.9%,97,-10.8%
Dwyane Wade,30.8,MIA,Combo,778,13,+5.4%,24,+6.1%,68,-4.4%,39,+2.2%,59,-1.4%,26,+8.4%,12,+10.5%,12,+9.8%
Gerald Wallace,30.3,BKN,Forward,242,37,+1.6%,67,-3.4%,18,+8.2%,78,-5.8%,62,-1.9%,19,+13.1%,3,+17.5%,2,+17.1%
CJ Watson,28.5,BKN,Combo,159,41,+1.3%,47,+0.1%,52,-0.3%,8,+10.7%,12,+6.2%,13,+16.7%,87,-10.2%,83,-6.9%
David West,32.2,IND,Big,687,82,-4.7%,46,+0.1%,72,-5.8%,48,+0.4%,65,-2.3%,71,-6.3%,86,-9.4%,87,-8.6%
Deron Williams,28.4,BKN,Point,291,92,-6.6%,84,-6.9%,100,-27.7%,90,-10.3%,98,-15.1%,100,0.0%,9,+11.4%,5,+12.3%
Sam Young,27.4,IND,Wing,126,21,+3.4%,20,+6.8%,53,-0.9%,82,-6.8%,79,-4.0%,82,-10.3%,29,+4.8%,40,+0.8%
