Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Udoka Azubuike,23.1,UTA,Big,309,99,83.6%,100,83.6%,0,0.0%,0,27.8%,7,90%,2,91%,23,88%,0,0%
Marvin Bagley,23.6,DET,Big,978,35,55.7%,38,58.0%,23,29.7%,60,75.0%,76,66%,72,62%,65,65%,88,95%
Patrick Baldwin Jr.,20.0,GSW,Forward,156,90,59.9%,20,50.0%,90,41.7%,0,75.0%,6,94%,39,67%,0,100%,0,100%
LaMelo Ball,21.2,CHA,Point,1267,43,51.3%,20,44.9%,65,37.8%,54,84.2%,39,45%,65,23%,37,27%,57,65%
Mohamed Bamba,24.5,ORL,Big,658,62,59.5%,37,57.8%,90,40.4%,27,66.7%,14,85%,36,72%,22,89%,18,100%
Paolo Banchero,20.0,ORL,Forward,2428,10,46.5%,10,47.0%,15,30.0%,37,74.0%,91,46%,88,47%,89,33%,96,71%
Desmond Bane,24.4,MEM,Wing,1837,78,57.0%,60,53.7%,83,40.9%,83,88.6%,78,60%,59,54%,50,50%,88,73%
Dalano Banton,23.0,TOR,Combo,229,22,48.5%,69,53.0%,6,26.3%,0,76.2%,25,64%,15,66%,92,17%,29,90%
Dominick Barlow,19.4,SAS,Big,340,26,53.6%,23,54.4%,0,0.0%,0,66.7%,64,70%,65,63%,1,100%,0,0%
Harrison Barnes,30.4,SAC,Forward,2658,62,55.6%,60,55.0%,61,37.6%,77,84.7%,63,71%,56,61%,66,53%,71,93%
Scottie Barnes,21.3,TOR,Forward,2668,20,49.2%,28,50.8%,11,29.0%,54,77.0%,89,54%,65,58%,83,37%,87,84%
RJ Barrett,22.4,NYK,Wing,2474,18,48.7%,33,49.5%,17,31.3%,21,73.9%,85,54%,78,47%,83,32%,50,93%
Will Barton,31.8,WAS,Wing,767,21,49.1%,3,39.5%,80,40.3%,47,80.5%,83,55%,57,56%,94,24%,86,75%
Will Barton,31.8,TOR,Combo,201,8,45.3%,3,37.1%,37,35.0%,0,100.0%,7,78%,1,86%,1,83%,78,71%
Charles Bassey,22.0,SAS,Big,438,81,63.3%,77,64.8%,0,20.0%,11,57.7%,79,65%,80,59%,41,79%,18,100%
Keita Bates-Diop,26.8,SAS,Forward,1410,72,57.1%,69,56.0%,78,39.8%,58,80.4%,58,72%,46,64%,39,66%,47,98%
Nicolas Batum,33.9,LAC,Forward,1699,82,58.1%,71,56.3%,69,39.0%,15,70.2%,12,91%,68,57%,18,83%,0,100%
Darius Bazley,22.4,OKC,Big,530,9,49.0%,7,47.3%,57,35.7%,7,54.2%,16,84%,16,79%,44,78%,18,100%
Bradley Beal,29.3,WAS,Combo,1672,76,55.3%,82,55.4%,50,36.5%,69,84.2%,69,46%,48,45%,38,35%,80,71%
Malik Beasley,25.9,UTA,Wing,1465,40,52.7%,26,48.7%,50,36.4%,66,84.1%,52,70%,91,38%,47,54%,81,82%
Malik Beasley,25.9,LAL,Wing,611,32,51.2%,29,49.4%,39,34.6%,0,61.9%,25,81%,62,53%,44,57%,32,97%
MarJon Beauchamp,21.1,MIL,Wing,588,14,46.9%,12,43.6%,26,32.8%,0,83.3%,32,79%,26,69%,76,38%,41,95%
Davis Bertans,30.0,DAL,Big,457,82,63.6%,99,82.4%,86,39.8%,0,84.6%,0,97%,0,100%,48,75%,75,98%
Patrick Beverley,34.3,LAL,Combo,1210,48,51.9%,51,50.6%,39,35.0%,33,78.0%,27,64%,24,55%,90,18%,47,85%
Patrick Beverley,34.3,CHI,Point,605,41,50.9%,93,57.9%,19,31.6%,0,53.3%,7,66%,41,33%,15,40%,11,92%
Saddiq Bey,23.6,ATL,Forward,626,84,58.6%,63,55.2%,84,41.0%,87,86.2%,67,69%,77,53%,81,38%,80,90%
Saddiq Bey,23.6,DET,Forward,1487,23,49.7%,9,46.2%,47,35.3%,87,86.2%,86,57%,93,40%,100,20%,76,92%
Khem Birch,30.1,TOR,Big,155,68,60.9%,53,60.0%,0,50.0%,0,80.0%,2,95%,1,92%,1,100%,18,100%
Goga Bitadze,23.3,ORL,Big,244,53,58.0%,73,63.8%,0,18.2%,0,64.7%,93,56%,83,57%,80,57%,100,50%
Goga Bitadze,23.3,IND,Big,176,12,50.0%,24,54.8%,0,25.0%,0,43.8%,47,75%,47,69%,1,100%,18,100%
Bismack Biyombo,30.2,PHX,Big,822,55,58.0%,39,58.0%,0,0.0%,2,36.9%,18,83%,17,79%,18,92%,0,0%
Bogdan Bogdanovic,30.2,ATL,Wing,1503,76,56.6%,40,50.6%,81,40.6%,57,82.7%,68,64%,80,47%,61,45%,82,81%
Bojan Bogdanovic,33.5,DET,Forward,1892,70,57.0%,56,54.0%,85,41.1%,99,88.4%,77,63%,69,56%,67,52%,88,83%
Bol Bol,23.0,ORL,Big,1489,54,58.0%,70,63.5%,14,27.0%,69,76.7%,93,56%,90,51%,78,58%,98,77%
Devin Booker,26.0,PHX,Wing,1828,59,54.7%,73,55.4%,44,35.4%,74,85.7%,92,45%,73,50%,81,33%,95,68%
Brandon Boston Jr.,20.9,LAC,Wing,184,7,44.6%,6,41.5%,51,36.8%,0,73.7%,73,62%,16,77%,66,43%,89,71%
Chris Boucher,29.8,TOR,Big,1493,37,55.8%,41,58.6%,42,33.7%,62,75.6%,71,67%,91,50%,28,85%,73,98%
James Bouknight,22.1,CHA,Combo,450,4,44.6%,15,44.6%,10,29.8%,0,64.0%,34,61%,12,68%,64,27%,85,68%
Malaki Branham,19.5,SAS,Combo,1433,34,50.1%,71,53.8%,11,29.9%,50,81.5%,28,63%,13,66%,27,41%,20,94%
Christian Braun,21.5,DEN,Combo,1062,90,58.2%,92,59.1%,56,37.2%,1,61.8%,12,75%,8,71%,10,59%,22,94%
Mikal Bridges,26.2,PHX,Wing,2035,43,52.9%,39,50.2%,65,38.6%,88,89.4%,51,71%,32,68%,46,54%,28,98%
Mikal Bridges,26.2,BKN,Wing,922,54,54.4%,56,53.0%,60,38.0%,87,89.3%,83,55%,56,57%,75,38%,76,84%
Oshae Brissett,24.4,IND,Forward,1034,9,46.3%,8,45.2%,22,31.9%,27,71.7%,34,81%,31,69%,15,88%,55,96%
Malcolm Brogdon,29.9,BOS,Combo,1731,88,57.5%,53,50.8%,96,44.9%,89,87.8%,66,46%,74,33%,40,35%,87,66%
Dillon Brooks,26.8,MEM,Wing,2209,15,46.9%,14,45.1%,27,32.8%,38,77.9%,79,57%,76,48%,70,40%,84,80%
Bruce Brown,26.2,DEN,Wing,2234,61,55.2%,74,55.6%,48,36.3%,28,75.7%,65,65%,45,61%,67,42%,56,92%
Jaylen Brown,26.0,BOS,Wing,2400,60,55.1%,79,57.8%,33,33.5%,33,77.0%,86,53%,61,54%,72,39%,93,69%
Moses Brown,23.1,LAC,Big,212,60,59.4%,47,59.4%,0,0.0%,0,31.7%,94,54%,92,50%,37,80%,0,0%
Troy Brown,23.3,LAL,Forward,1844,57,54.6%,24,50.3%,66,38.1%,83,85.7%,32,83%,9,80%,94,29%,54,96%
Jalen Brunson,26.2,NYK,Point,2375,72,54.8%,63,51.9%,93,42.1%,46,82.9%,83,26%,67,23%,76,14%,76,57%
Thomas Bryant,25.3,DEN,Big,168,10,49.1%,10,49.0%,0,33.3%,0,76.5%,9,88%,9,82%,1,100%,18,100%
Thomas Bryant,25.3,LAL,Big,858,94,69.4%,92,69.8%,98,44.9%,54,73.5%,27,80%,30,75%,27,86%,86,95%
Reggie Bullock,31.6,DAL,Forward,2351,71,57.1%,70,56.2%,65,38.1%,17,70.3%,2,95%,3,94%,53,60%,49,98%
Alec Burks,31.3,DET,Wing,1122,56,54.5%,15,45.7%,88,41.4%,51,81.2%,91,50%,95,33%,87,30%,94,69%
Jimmy Butler,33.1,MIA,Forward,2138,66,56.1%,76,56.4%,50,35.6%,79,85.0%,97,40%,85,49%,96,24%,97,69%
John Butler,19.9,POR,Big,170,0,36.4%,5,46.7%,5,20.7%,0,100.0%,4,92%,28,75%,1,100%,18,100%
Jamal Cain,23.6,MIA,Forward,220,81,57.8%,90,61.9%,19,31.3%,0,72.2%,84,58%,86,47%,58,57%,0,100%
Kentavious Caldwell-Pope,29.7,DEN,Combo,2375,87,57.3%,46,50.3%,93,42.9%,57,82.3%,2,88%,3,83%,0,86%,25,93%
Vlatko Cancar,25.6,DEN,Big,804,39,56.2%,33,57.5%,61,36.5%,99,92.3%,38,78%,39,71%,83,56%,79,97%
Clint Capela,28.5,ATL,Big,1730,87,65.4%,83,65.4%,0,0.0%,11,60.3%,51,73%,37,72%,24,87%,0,0%
Jevon Carter,27.1,MIL,Combo,1753,82,55.9%,9,42.7%,92,42.8%,70,84.4%,29,63%,43,48%,48,31%,58,79%
Wendell Carter,23.5,ORL,Big,1684,58,59.0%,67,62.4%,54,35.4%,55,73.8%,55,73%,57,66%,72,62%,72,99%
Alex Caruso,28.7,CHI,Combo,1572,75,55.3%,81,55.2%,52,36.9%,46,80.8%,17,71%,33,51%,7,64%,19,95%
Julian Champagnie,21.3,SAS,Forward,276,91,59.9%,53,53.5%,93,42.5%,0,82.4%,4,94%,13,79%,0,100%,0,100%
Kennedy Chandler,20.1,MEM,Point,162,20,46.8%,76,54.3%,0,16.7%,0,50.0%,50,43%,28,36%,17,38%,2,100%
Max Christie,19.7,LAL,Wing,459,73,56.3%,22,47.4%,86,41.4%,0,85.7%,33,79%,19,75%,71,40%,38,96%
Josh Christopher,20.9,HOU,Combo,682,17,47.5%,74,54.2%,0,19.7%,23,75.5%,81,42%,46,47%,52,31%,70,73%
Brandon Clarke,26.1,MEM,Big,1066,88,65.4%,86,66.2%,0,16.7%,47,72.1%,39,77%,23,76%,39,80%,18,100%
Jordan Clarkson,30.4,UTA,Combo,1987,52,52.3%,67,53.0%,32,34.3%,51,81.6%,87,40%,97,20%,79,22%,65,75%
Nicolas Claxton,23.5,BKN,Big,2270,95,70.5%,93,70.8%,0,0.0%,6,54.1%,42,76%,24,76%,42,79%,0,0%
Amir Coffey,25.4,LAC,Wing,515,3,43.6%,16,45.8%,5,25.7%,34,77.2%,47,72%,29,68%,31,63%,0,100%
John Collins,25.1,ATL,Big,2129,36,55.7%,62,61.9%,19,29.2%,82,80.3%,19,82%,14,79%,41,79%,85,96%
Zach Collins,25.0,SAS,Big,1434,45,56.9%,30,56.9%,75,37.9%,67,76.6%,78,66%,85,56%,75,60%,18,100%
Mike Conley,35.1,MIN,Point,752,96,58.5%,57,51.5%,95,42.3%,80,86.3%,15,60%,39,35%,13,42%,39,78%
Mike Conley,35.1,UTA,Point,1274,54,51.8%,28,46.9%,53,36.7%,40,81.3%,28,50%,20,42%,26,34%,65,64%
Pat Connaughton,29.8,MIL,Wing,1402,38,52.1%,70,55.2%,37,34.1%,4,65.9%,4,91%,9,80%,24,67%,24,98%
Xavier Cooks,27.2,WAS,Big,109,63,60.0%,53,60.0%,0,0.0%,0,25.0%,89,60%,92,50%,37,80%,0,0%
Robert Covington,31.9,LAC,Big,697,36,55.7%,15,51.9%,79,38.8%,38,69.7%,13,85%,58,66%,1,100%,76,98%
Torrey Craig,31.9,PHX,Forward,1936,63,55.6%,33,52.0%,72,39.3%,21,71.1%,44,75%,66,57%,61,56%,40,99%
Jae Crowder,32.3,MIL,Forward,325,98,62.6%,80,57.1%,98,44.2%,0,83.3%,19,86%,81,50%,18,83%,0,100%
Jarrett Culver,23.7,ATL,Wing,125,6,44.6%,84,60.0%,0,8.3%,0,72.7%,94,44%,82,45%,92,25%,0,100%
Cade Cunningham,21.1,DET,Wing,400,10,45.7%,17,46.3%,12,29.3%,63,83.7%,100,23%,100,14%,99,15%,98,59%
Seth Curry,32.2,BKN,Wing,1181,72,56.2%,48,51.9%,77,40.2%,99,92.6%,60,66%,83,45%,45,55%,78,82%
Stephen Curry,34.6,GSW,Point,1940,100,61.9%,93,57.9%,98,43.3%,100,91.4%,30,48%,26,37%,20,37%,72,60%
Dyson Daniels,19.6,NOP,Wing,943,22,49.2%,41,50.9%,16,31.1%,1,63.2%,55,68%,51,59%,48,53%,60,91%
Anthony Davis,29.6,LAL,Big,1904,49,57.3%,43,58.8%,11,26.0%,76,78.2%,81,64%,60,65%,77,59%,18,100%
Johnny Davis,20.7,WAS,Wing,361,4,44.0%,31,49.4%,4,24.6%,0,55.0%,44,74%,11,79%,49,52%,0,100%
Terence Davis,25.5,SAC,Wing,787,55,54.5%,53,52.4%,53,37.1%,41,78.0%,41,75%,86,41%,32,63%,46,94%
DeMar DeRozan,33.2,CHI,Forward,2673,43,52.5%,43,52.7%,31,33.3%,93,87.2%,100,29%,99,28%,98,23%,86,85%
Dewayne Dedmon,33.2,MIA,Big,349,29,54.3%,35,57.6%,28,30.6%,51,72.7%,30,80%,20,77%,52,73%,18,100%
Matthew Dellavedova,32.1,SAC,Point,158,7,42.6%,2,33.3%,21,31.8%,0,75.0%,20,55%,2,100%,100,0%,54,71%
Donte DiVincenzo,25.7,GSW,Wing,1873,83,57.8%,47,51.9%,75,40.1%,54,81.8%,23,82%,52,59%,23,69%,51,92%
Moussa Diabate,20.8,LAC,Big,141,5,46.8%,3,44.8%,0,50.0%,0,60.0%,96,50%,92,50%,97,33%,18,100%
Mamadi Diakite,25.8,CLE,Big,131,12,50.0%,32,57.1%,0,26.7%,0,100.0%,3,94%,3,86%,1,100%,18,100%
Hamidou Diallo,24.3,DET,Wing,972,80,57.4%,82,58.8%,2,21.1%,0,59.9%,62,66%,42,62%,17,73%,0,100%
Gorgui Dieng,32.8,SAS,Big,259,12,50.0%,53,60.0%,22,29.5%,0,83.3%,21,82%,3,86%,70,63%,91,92%
Ousmane Dieng,19.4,OKC,Forward,515,21,49.3%,89,60.3%,8,26.8%,0,66.7%,24,84%,12,79%,48,63%,0,100%
Spencer Dinwiddie,29.6,DAL,Combo,1792,78,55.5%,48,50.4%,81,40.4%,54,81.8%,93,35%,98,20%,100,6%,90,63%
Spencer Dinwiddie,29.6,BKN,Point,917,24,47.4%,37,48.8%,9,29.5%,34,79.7%,93,22%,100,7%,87,11%,89,51%
Luka Doncic,23.7,DAL,Point,2390,85,56.8%,100,58.8%,40,34.8%,14,74.2%,100,15%,76,19%,96,8%,100,21%
Luguentz Dort,23.5,OKC,Wing,2257,13,46.8%,13,44.0%,28,33.3%,36,77.4%,61,66%,58,54%,69,41%,68,89%
Ayo Dosunmu,22.8,CHI,Combo,2030,71,54.8%,91,58.7%,15,31.3%,39,79.5%,22,65%,21,56%,12,54%,2,100%
Jeff Dowtin,25.5,TOR,Combo,237,33,50.0%,44,50.0%,0,33.3%,0,66.7%,38,59%,49,43%,8,60%,54,80%
Goran Dragic,36.5,CHI,Combo,781,31,49.8%,31,47.3%,43,35.2%,7,66.7%,42,58%,34,50%,56,29%,27,91%
Andre Drummond,29.2,CHI,Big,831,65,60.4%,56,60.8%,0,0.0%,7,55.0%,87,61%,77,60%,53,72%,0,0%
Chris Duarte,25.4,IND,Forward,876,4,44.6%,3,42.0%,25,32.3%,76,84.6%,82,60%,60,59%,93,30%,92,77%
David Duke,23.1,BKN,Combo,178,9,45.5%,78,54.5%,0,8.3%,0,61.5%,62,48%,58,40%,3,75%,2,100%
Kris Dunn,28.6,UTA,Point,555,93,57.7%,83,54.7%,100,48.6%,26,77.4%,87,25%,72,20%,80,13%,33,82%
Kevin Durant,34.1,BKN,Big,1402,67,60.8%,65,62.3%,72,37.6%,100,93.3%,97,48%,56,66%,95,40%,99,59%
Kevin Durant,34.1,PHX,Big,269,90,66.1%,41,58.6%,100,55.0%,89,83.3%,85,62%,7,83%,92,47%,95,86%
Jalen Duren,19.0,DET,Big,1652,85,64.9%,79,65.0%,0,0.0%,15,61.1%,73,67%,67,63%,24,87%,0,0%
Tari Eason,21.5,HOU,Forward,1680,17,48.9%,11,47.5%,45,35.2%,42,75.4%,85,58%,90,45%,61,56%,0,100%
Anthony Edwards,21.2,MIN,Wing,2837,44,53.0%,44,51.2%,54,37.1%,26,75.7%,97,40%,90,39%,91,27%,99,52%
Kessler Edwards,22.2,SAC,Wing,296,64,55.4%,88,62.5%,38,34.1%,0,76.9%,18,83%,2,90%,97,20%,0,100%
Joel Embiid,28.6,PHI,Big,2283,52,57.8%,42,58.7%,44,34.2%,95,85.7%,84,63%,62,64%,84,56%,92,89%
Drew Eubanks,25.7,POR,Big,1566,89,65.8%,85,65.8%,92,41.2%,24,65.5%,33,79%,22,77%,36,81%,18,100%
Bruno Fernando,24.2,HOU,Big,348,22,52.7%,19,53.3%,0,0.0%,37,69.0%,68,69%,54,67%,44,78%,0,0%
Dorian Finney-Smith,29.5,BKN,Big,718,3,44.7%,2,42.0%,29,30.8%,0,78.9%,26,80%,88,52%,1,100%,89,95%
Dorian Finney-Smith,29.5,DAL,Forward,1284,55,54.2%,67,55.9%,48,35.5%,39,75.0%,17,87%,35,69%,24,75%,41,99%
Malachi Flynn,24.5,TOR,Combo,623,7,45.0%,2,36.0%,35,34.5%,0,80.0%,19,66%,58,40%,35,38%,42,87%
Simone Fontecchio,26.9,UTA,Wing,723,17,47.3%,8,42.6%,34,33.5%,59,83.3%,9,86%,33,67%,9,80%,35,97%
Bryn Forbes,29.3,MIN,Wing,241,1,39.3%,4,40.0%,5,25.7%,0,100.0%,3,91%,0,100%,4,83%,0,100%
Trent Forrest,24.4,ATL,Combo,238,15,47.2%,39,49.0%,0,0.0%,0,66.7%,84,40%,16,63%,55,29%,0,0%
Evan Fournier,30.0,NYK,Wing,453,9,45.1%,5,40.4%,19,31.5%,0,85.7%,50,71%,68,50%,56,47%,75,86%
De'Aaron Fox,24.9,SAC,Point,2431,80,55.9%,98,58.5%,23,32.6%,29,77.9%,89,24%,70,23%,85,12%,67,61%
Markelle Fultz,24.4,ORL,Combo,1777,63,53.9%,76,54.5%,21,32.9%,34,78.0%,91,37%,79,32%,44,33%,9,96%
Wenyen Gabriel,25.6,LAL,Big,983,75,62.0%,81,65.2%,15,27.3%,18,62.8%,65,70%,72,62%,15,96%,18,100%
Daniel Gafford,24.1,WAS,Big,1598,96,73.1%,96,73.1%,0,0.0%,33,68.3%,74,67%,67,63%,40,80%,0,0%
Darius Garland,22.8,CLE,Point,2447,67,53.6%,41,49.3%,86,41.0%,77,86.3%,54,38%,22,38%,48,23%,74,58%
Usman Garuba,20.6,HOU,Big,901,25,53.6%,13,50.4%,88,40.0%,17,61.7%,67,70%,84,56%,1,100%,18,100%
Luka Garza,23.8,MIN,Big,202,78,62.8%,70,63.3%,92,41.2%,81,79.5%,72,67%,90,52%,69,64%,18,100%
Rudy Gay,36.2,UTA,Forward,812,2,43.0%,12,47.7%,5,26.0%,83,85.7%,68,67%,29,71%,79,44%,0,100%
Paul George,32.5,LAC,Wing,1937,51,54.0%,50,52.1%,59,37.7%,79,87.0%,96,42%,96,33%,83,32%,97,61%
Taj Gibson,37.4,WAS,Big,444,40,56.2%,35,57.6%,35,33.3%,40,70.0%,52,73%,32,73%,66,65%,18,100%
Josh Giddey,20.1,OKC,Forward,2368,34,51.7%,38,52.4%,29,32.8%,32,73.1%,93,44%,94,40%,90,31%,70,93%
Shai Gilgeous-Alexander,24.3,OKC,Point,2402,63,53.4%,67,53.4%,47,35.6%,94,90.5%,98,21%,61,26%,74,14%,98,31%
Anthony Gill,30.0,WAS,Big,568,32,55.1%,84,65.6%,0,14.3%,54,73.6%,67,70%,32,73%,87,53%,18,100%
Rudy Gobert,30.3,MIN,Big,2148,90,66.1%,87,66.2%,0,0.0%,22,64.4%,49,75%,27,75%,59,68%,0,0%
Jordan Goodwin,24.0,WAS,Combo,1042,36,50.6%,58,51.6%,17,31.4%,30,78.0%,89,39%,78,32%,93,16%,27,91%
Aaron Gordon,27.1,DEN,Forward,2052,95,60.7%,91,62.7%,52,35.7%,1,60.8%,73,65%,44,65%,63,55%,94,73%
Eric Gordon,33.9,LAC,Wing,541,84,59.3%,57,53.2%,91,42.5%,75,85.7%,29,81%,29,68%,43,57%,48,93%
Eric Gordon,33.9,HOU,Wing,1414,49,53.5%,59,53.6%,43,35.3%,53,81.5%,90,50%,93,35%,90,27%,85,76%
Devonte' Graham,27.7,NOP,Combo,792,45,51.8%,24,46.3%,44,35.4%,19,74.6%,11,76%,34,50%,33,38%,44,86%
Devonte' Graham,27.7,SAS,Combo,525,44,51.8%,12,44.2%,49,36.3%,21,75.0%,40,58%,100,11%,58,29%,67,74%
Jerami Grant,28.6,POR,Forward,2245,61,55.5%,37,52.3%,82,40.3%,62,81.3%,62,71%,43,65%,78,45%,51,97%
AJ Green,23.1,MIL,Combo,284,98,61.7%,1,35.7%,95,43.8%,0,100.0%,0,91%,0,100%,42,33%,16,95%
Draymond Green,32.7,GSW,Big,2298,50,57.3%,58,61.2%,30,31.0%,43,71.3%,10,88%,10,82%,19,91%,18,100%
JaMychal Green,32.4,GSW,Big,784,80,63.1%,88,66.7%,80,38.9%,72,77.6%,42,76%,74,60%,28,86%,18,100%
Jalen Green,20.7,HOU,Combo,2600,25,48.8%,30,47.1%,31,34.1%,37,78.4%,80,42%,58,40%,57,29%,94,58%
Javonte Green,29.3,CHI,Forward,465,96,62.3%,97,66.7%,46,35.3%,10,67.4%,55,73%,45,64%,18,83%,0,100%
Jeff Green,36.2,DEN,Big,1055,30,54.6%,45,59.2%,19,29.2%,58,74.3%,21,82%,2,87%,60,67%,93,89%
Josh Green,22.0,DAL,Wing,1512,95,62.6%,96,64.3%,78,40.2%,14,72.0%,35,77%,20,75%,60,45%,0,100%
AJ Griffin,19.2,ATL,Wing,1369,66,55.4%,58,53.4%,64,38.5%,86,88.9%,54,68%,75,49%,41,58%,70,88%
Blake Griffin,33.6,BOS,Big,526,61,59.5%,85,66.1%,51,34.9%,27,66.7%,12,87%,15,79%,37,80%,18,100%
Quentin Grimes,22.5,NYK,Wing,2088,85,60.0%,95,63.7%,66,38.8%,45,79.4%,5,91%,6,81%,37,60%,20,99%
Rui Hachimura,24.7,LAL,Forward,726,36,52.0%,58,54.6%,14,30.0%,24,71.2%,50,74%,21,74%,47,63%,0,100%
Rui Hachimura,24.7,WAS,Forward,726,49,53.7%,57,54.5%,36,33.7%,46,75.9%,76,64%,78,52%,55,58%,0,100%
Tyrese Haliburton,22.7,IND,Combo,1882,92,58.8%,89,57.2%,83,40.5%,81,86.7%,97,33%,90,28%,85,21%,99,45%
R.J. Hampton,21.7,ORL,Combo,332,55,52.9%,65,52.7%,30,34.0%,76,85.7%,76,43%,85,29%,67,27%,81,71%
R.J. Hampton,21.7,DET,Forward,384,37,52.0%,16,48.3%,58,37.1%,8,66.7%,45,75%,70,56%,50,62%,55,96%
Tim Hardaway Jr.,30.6,DAL,Forward,2140,46,53.1%,5,43.2%,70,39.0%,49,76.1%,37,80%,59,59%,35,68%,81,90%
James Harden,33.2,PHI,Point,2131,65,53.5%,43,49.5%,74,38.4%,83,86.6%,85,25%,85,17%,91,9%,91,42%
Jaden Hardy,19.3,DAL,Combo,641,62,53.8%,17,45.1%,90,42.5%,63,83.6%,36,60%,56,41%,22,45%,53,81%
Montrezl Harrell,28.8,PHI,Big,657,63,60.0%,58,61.2%,0,0.0%,32,68.0%,82,63%,59,66%,88,52%,0,0%
Gary Harris,28.1,ORL,Wing,1183,90,60.7%,32,49.4%,95,43.5%,89,90.0%,31,80%,66,52%,40,58%,59,91%
Joe Harris,31.2,BKN,Forward,1508,97,62.4%,62,55.1%,97,43.2%,6,64.3%,5,94%,17,76%,14,88%,0,100%
Kevon Harris,25.4,ORL,Combo,430,49,52.0%,37,48.3%,68,38.1%,11,72.7%,31,62%,34,50%,42,33%,39,88%
Tobias Harris,30.3,PHI,Forward,2434,78,57.6%,79,57.0%,71,39.0%,97,88.2%,78,63%,53,62%,92,30%,67,94%
Shaquille Harrison,29.1,POR,Combo,113,10,45.6%,21,45.8%,0,30.0%,0,73.3%,26,64%,8,71%,71,25%,2,100%
Josh Hart,27.7,POR,Wing,1704,62,55.2%,83,59.6%,14,30.4%,20,73.3%,80,57%,74,49%,78,36%,0,100%
Josh Hart,27.7,NYK,Wing,741,98,66.6%,88,62.5%,99,50.0%,42,78.9%,82,56%,94,34%,24,67%,0,100%
Isaiah Hartenstein,24.5,NYK,Big,1597,33,55.1%,38,57.9%,8,22.2%,26,66.2%,81,64%,92,50%,18,91%,18,100%
Sam Hauser,24.9,BOS,Forward,1169,100,64.0%,96,66.1%,92,42.4%,0,81.8%,7,94%,16,77%,16,86%,43,98%
Jaxson Hayes,22.4,NOP,Big,523,59,59.3%,80,65.0%,0,13.3%,34,68.6%,23,81%,8,83%,54,71%,18,100%
Killian Hayes,21.3,DET,Point,2131,9,42.8%,13,43.1%,2,28.3%,43,82.1%,72,30%,74,20%,83,13%,46,76%
