Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Marcelo Huertas,32.4,LAL,Point,718,57,49.2%,92,50.4%,13,30.0%,0,90.5%,49,36%,7,46%,61,16%,30,83%
Kris Humphries,30.7,ATL,Big,276,28,48.4%,57,52.5%,12,26.7%,46,72.1%,12,85%,16,77%,22,84%,47,100%
Kris Humphries,30.7,WAS,Big,447,27,48.0%,17,44.8%,54,34.8%,100,93.1%,15,82%,54,65%,12,94%,91,91%
RJ Hunter,22.0,BOS,Wing,240,68,52.3%,89,54.2%,39,34.1%,0,83.3%,17,81%,18,71%,20,67%,48,93%
Serge Ibaka,26.1,OKC,Big,2477,48,51.6%,53,52.1%,39,33.1%,61,75.0%,10,86%,21,76%,19,88%,78,98%
Andre Iguodala,31.8,GSW,Forward,1694,91,55.7%,93,56.9%,60,36.0%,11,61.7%,49,73%,21,72%,81,41%,49,96%
Ersan Ilyasova,28.5,DET,Big,1428,38,50.1%,26,47.1%,60,36.2%,50,72.5%,41,74%,69,60%,59,69%,88,94%
Ersan Ilyasova,28.5,ORL,Big,434,28,48.3%,8,42.9%,96,40.9%,46,72.1%,46,73%,62,63%,38,77%,93,89%
Joe Ingles,28.1,UTA,Forward,1161,95,57.3%,67,51.3%,85,39.7%,0,75.0%,54,70%,96,39%,100,19%,75,90%
Damien Inglis,20.5,MIL,Forward,117,47,50.0%,58,50.0%,0,33.3%,0,83.3%,33,75%,23,71%,4,100%,96,67%
Kyrie Irving,23.6,CLE,Combo,1652,62,49.6%,87,50.1%,25,32.2%,91,88.4%,87,29%,91,19%,69,22%,91,60%
Jarrett Jack,32.0,BKN,Combo,1024,16,43.8%,31,42.4%,18,31.3%,95,89.3%,95,26%,96,15%,82,18%,93,55%
Reggie Jackson,25.5,DET,Point,2419,46,48.4%,57,46.4%,56,35.6%,87,86.6%,97,14%,95,8%,95,5%,95,41%
LeBron James,30.8,CLE,Forward,2704,86,55.3%,96,57.4%,25,31.1%,49,73.1%,98,40%,91,44%,98,21%,100,60%
Al Jefferson,30.8,CHA,Big,1093,29,48.5%,33,48.5%,0,0.0%,30,64.9%,95,56%,38,70%,96,46%,0,0%
Richard Jefferson,35.4,CLE,Forward,1173,100,57.7%,95,56.9%,77,38.9%,27,66.7%,18,82%,9,78%,58,50%,47,97%
John Jenkins,24.7,DAL,Wing,144,12,43.9%,85,53.1%,0,17.6%,0,100.0%,10,85%,1,100%,14,73%,0,100%
John Jenkins,24.7,PHX,Wing,272,80,53.8%,32,45.1%,96,46.4%,0,80.0%,41,69%,40,60%,29,62%,82,85%
Brandon Jennings,26.1,DET,Point,406,31,46.1%,18,41.9%,27,33.3%,22,72.2%,62,31%,43,29%,31,25%,97,36%
Brandon Jennings,26.1,ORL,Point,434,21,44.3%,3,37.7%,38,34.2%,28,75.0%,16,48%,69,20%,62,16%,26,84%
Jonas Jerebko,28.7,BOS,Forward,1098,44,49.8%,12,42.1%,94,41.6%,67,78.1%,19,80%,32,68%,26,69%,0,100%
Amir Johnson,28.5,BOS,Big,1796,90,59.8%,93,62.4%,3,23.8%,14,56.3%,67,67%,50,67%,72,64%,47,100%
Chris Johnson,25.5,UTA,Wing,778,10,42.9%,51,47.2%,7,25.8%,56,82.4%,55,67%,65,48%,36,55%,30,96%
James Johnson,28.7,TOR,Forward,907,74,52.6%,88,54.4%,27,31.3%,2,56.9%,95,46%,98,37%,96,21%,0,100%
Joe Johnson,34.3,BKN,Wing,1930,36,47.9%,20,42.7%,71,37.4%,76,85.2%,90,47%,76,44%,94,20%,61,91%
Joe Johnson,34.3,MIA,Wing,763,96,58.6%,95,56.9%,90,41.5%,31,76.5%,98,33%,97,23%,98,12%,76,85%
Stanley Johnson,19.4,DET,Wing,1623,11,43.2%,9,40.7%,29,32.1%,39,78.4%,88,49%,89,34%,85,31%,67,89%
Tyler Johnson,23.5,MIA,Combo,818,98,55.1%,91,51.6%,90,42.9%,33,78.4%,27,57%,22,46%,25,43%,15,96%
Wesley Johnson,28.3,LAC,Forward,1569,54,50.6%,65,51.0%,44,33.6%,16,64.4%,2,93%,2,92%,16,83%,37,99%
Nikola Jokic,20.7,DEN,Big,1697,62,53.4%,64,53.9%,45,33.7%,85,80.6%,80,63%,79,57%,70,65%,88,93%
James Jones,35.1,CLE,Wing,343,34,47.8%,8,40.0%,35,33.3%,0,84.2%,4,91%,99,0%,15,71%,0,100%
Terrence Jones,23.8,HOU,Big,997,35,50.0%,35,48.9%,57,35.7%,30,65.4%,35,76%,32,72%,44,74%,90,92%
Tyus Jones,19.5,MIN,Point,508,8,41.5%,11,40.4%,8,29.3%,17,70.0%,48,38%,30,33%,56,17%,49,75%
DeAndre Jordan,27.3,LAC,Big,2590,100,70.3%,99,70.4%,0,0.0%,3,43.0%,24,78%,11,79%,93,50%,0,0%
Cory Joseph,24.2,TOR,Combo,2007,38,47.2%,75,48.2%,10,28.6%,23,75.7%,93,28%,73,26%,93,11%,13,96%
Frank Kaminsky,22.6,CHA,Big,1600,25,48.0%,22,46.4%,43,33.7%,58,74.2%,55,71%,76,57%,81,59%,76,98%
Enes Kanter,23.4,OKC,Big,1592,85,58.0%,83,57.4%,100,52.6%,80,79.5%,81,61%,78,57%,53,71%,47,100%
Sergey Karasev,22.0,BKN,Wing,346,53,50.0%,63,48.5%,41,34.4%,99,92.3%,9,85%,3,89%,34,57%,0,100%
Ryan Kelly,24.6,LAL,Forward,344,4,34.5%,9,39.7%,0,12.5%,0,70.8%,33,75%,12,75%,23,71%,0,100%
Michael Kidd-Gilchrist,22.1,CHA,Wing,204,91,56.6%,93,55.6%,0,42.9%,6,66.7%,75,58%,49,57%,60,43%,0,100%
Sean Kilpatrick,25.8,BKN,Wing,510,78,53.0%,84,52.8%,54,35.5%,94,89.8%,45,69%,18,72%,56,45%,79,85%
Brandon Knight,23.9,PHX,Combo,1862,49,48.4%,56,46.0%,47,34.6%,79,85.6%,73,37%,62,32%,78,19%,89,61%
Kyle Korver,34.6,ATL,Wing,2390,89,56.2%,69,49.8%,79,39.8%,66,83.3%,0,93%,1,100%,6,83%,24,97%
Kosta Koufos,26.7,SAC,Big,1477,59,53.2%,61,53.2%,0,0.0%,11,54.8%,41,75%,45,69%,28,82%,0,0%
Zach LaVine,20.6,MIN,Combo,2240,82,51.6%,73,47.7%,78,40.0%,42,79.7%,36,50%,27,44%,38,36%,65,75%
Jeremy Lamb,23.4,CHA,Wing,1189,56,50.3%,82,52.5%,21,30.9%,16,72.7%,77,55%,72,46%,49,49%,89,80%
Carl Landry,32.1,PHI,Big,530,76,56.1%,72,55.6%,0,45.5%,67,75.9%,31,76%,59,63%,18,88%,47,100%
Shane Larkin,23.1,BKN,Point,1678,44,48.3%,66,46.8%,58,36.0%,50,77.6%,44,38%,15,40%,28,26%,84,56%
Joffrey Lauvergne,24.1,DEN,Big,1009,59,53.1%,73,55.7%,4,25.0%,99,89.6%,49,72%,52,66%,35,78%,90,92%
Ty Lawson,28.0,HOU,Point,1140,23,44.4%,15,41.4%,37,34.1%,15,69.6%,33,40%,39,29%,49,20%,30,83%
Ty Lawson,28.0,IND,Point,228,26,45.3%,28,43.4%,0,33.3%,0,50.0%,90,22%,57,23%,97,0%,49,75%
Courtney Lee,30.1,CHA,Wing,841,66,52.1%,54,47.5%,82,40.3%,89,88.5%,42,69%,25,69%,60,43%,0,100%
Courtney Lee,30.1,MEM,Wing,1460,70,52.4%,73,50.4%,71,37.6%,59,82.6%,30,73%,39,60%,26,64%,0,100%
David Lee,32.5,BOS,Big,460,16,45.5%,18,45.5%,0,0.0%,75,78.4%,84,61%,30,73%,99,33%,0,0%
David Lee,32.5,DAL,Big,425,97,63.6%,96,63.6%,0,0.0%,55,73.8%,42,74%,21,76%,63,67%,0,0%
Alex Len,22.4,PHX,Big,1778,9,42.9%,12,43.2%,0,14.3%,49,72.1%,69,67%,66,61%,36,77%,47,100%
Kawhi Leonard,24.3,SAS,Wing,2368,90,56.5%,83,52.8%,94,44.6%,85,87.4%,79,55%,46,58%,75,36%,74,86%
Meyers Leonard,23.7,POR,Big,1274,72,55.4%,56,52.3%,79,38.1%,77,78.9%,7,88%,8,83%,39,76%,47,100%
Jon Leuer,26.5,PHX,Big,1219,60,53.2%,49,51.5%,88,39.3%,73,77.4%,65,68%,73,58%,73,63%,47,100%
Damian Lillard,25.3,POR,Point,2672,69,49.9%,38,45.0%,71,37.7%,96,89.4%,67,30%,67,20%,48,20%,90,47%
Jeremy Lin,27.2,CHA,Combo,2004,36,46.4%,44,44.5%,43,33.8%,56,82.4%,47,46%,36,41%,64,24%,44,82%
Shaun Livingston,30.1,GSW,Combo,1463,89,53.4%,98,54.0%,0,20.0%,77,85.6%,44,48%,2,79%,45,29%,0,100%
Brook Lopez,27.6,BKN,Big,2452,45,51.1%,50,51.6%,0,7.7%,76,78.6%,87,59%,74,58%,78,60%,47,100%
Robin Lopez,27.6,NYK,Big,2213,64,53.9%,66,54.0%,0,0.0%,82,80.0%,97,52%,97,43%,62,67%,0,0%
Kevin Love,27.1,CLE,Big,2417,37,50.1%,23,46.7%,58,36.1%,89,82.2%,38,75%,61,63%,82,59%,75,99%
Kyle Lowry,29.6,TOR,Point,2845,85,51.9%,51,46.0%,73,39.1%,70,81.2%,43,38%,74,20%,69,14%,62,68%
Trey Lyles,20.0,UTA,Big,1309,35,49.9%,22,46.6%,76,37.9%,37,69.6%,59,69%,82,56%,78,61%,79,98%
Shelvin Mack,25.5,UTA,Point,870,67,49.8%,77,48.0%,60,36.1%,26,73.5%,46,38%,33,33%,34,23%,59,69%
Ian Mahinmi,29.0,IND,Big,1809,88,58.9%,86,58.9%,0,0.0%,18,58.7%,33,76%,14,78%,62,67%,0,0%
Devyn Marble,23.1,ORL,Wing,189,0,38.2%,0,30.0%,35,33.3%,0,16.7%,43,69%,61,50%,80,33%,0,100%
Boban Marjanovic,27.2,SAS,Big,349,95,62.5%,93,62.5%,0,0.0%,82,80.0%,66,68%,28,74%,81,59%,0,0%
Kendall Marshall,24.2,PHI,Combo,338,24,44.5%,27,42.1%,20,31.4%,0,63.6%,49,46%,87,20%,36,36%,45,82%
Jarell Martin,21.4,MEM,Big,345,32,49.0%,37,49.5%,0,0.0%,44,71.4%,92,57%,96,43%,38,76%,0,0%
Kevin Martin,32.7,MIN,Wing,831,11,43.7%,7,38.1%,68,37.3%,88,88.0%,52,67%,32,65%,45,51%,36,95%
Kevin Martin,32.7,SAS,Wing,244,6,40.8%,3,34.8%,35,33.3%,100,92.6%,66,62%,48,57%,80,33%,64,90%
Wesley Matthews,29.0,DAL,Wing,2634,54,50.1%,24,43.2%,63,36.2%,82,86.2%,46,68%,56,53%,78,35%,68,88%
O.J. Mayo,28.0,MIL,Combo,1068,27,45.6%,33,42.7%,27,32.3%,26,77.5%,7,71%,38,40%,7,60%,16,96%
Luc Mbah a Moute,29.1,LAC,Forward,1257,35,48.3%,49,48.2%,37,32.5%,0,52.6%,5,91%,4,90%,11,92%,0,100%
James Michael McAdoo,22.8,GSW,Big,194,69,54.7%,70,54.7%,0,0.0%,13,55.6%,19,80%,19,77%,1,100%,0,0%
Ray McCallum,24.4,MEM,Combo,216,5,40.1%,4,32.7%,69,37.5%,0,60.0%,18,62%,44,38%,9,56%,31,89%
Ray McCallum,24.4,SAS,Combo,155,64,50.0%,96,53.3%,0,25.0%,0,100.0%,29,56%,38,40%,4,67%,0,100%
CJ McCollum,24.1,POR,Combo,2756,80,51.5%,55,46.0%,84,41.9%,58,82.5%,75,36%,80,22%,76,19%,71,72%
TJ McConnell,23.6,PHI,Point,1548,77,50.8%,89,50.1%,50,35.4%,9,61.5%,84,25%,52,24%,54,17%,67,64%
Chris McCullough,20.7,BKN,Big,334,21,46.9%,7,42.6%,78,37.9%,0,47.6%,38,75%,64,61%,30,82%,92,91%
KJ McDaniels,22.7,HOU,Wing,189,46,49.1%,80,51.4%,18,30.0%,0,83.3%,55,67%,38,62%,30,60%,83,83%
Doug McDermott,23.8,CHI,Wing,1801,82,54.0%,54,47.6%,92,42.4%,78,85.7%,11,84%,6,78%,12,74%,21,98%
JaVale McGee,27.8,DAL,Big,345,84,57.1%,81,57.1%,0,0.0%,8,50.0%,48,72%,35,71%,31,80%,0,0%
Ben McLemore,22.7,SAC,Wing,1415,57,50.5%,57,47.7%,61,36.1%,13,72.0%,22,77%,24,69%,20,67%,44,94%
Josh McRoberts,28.7,MIA,Big,553,7,42.3%,14,43.5%,12,26.7%,32,68.4%,58,69%,71,59%,77,61%,47,100%
Salah Mejri,29.4,DAL,Big,352,98,64.7%,98,64.7%,0,0.0%,16,57.5%,24,77%,18,77%,1,100%,0,0%
Khris Middleton,24.2,MIL,Wing,2849,61,51.0%,44,46.7%,80,40.2%,91,88.7%,78,55%,68,48%,71,39%,65,90%
CJ Miles,28.6,IND,Wing,1442,72,52.4%,50,47.2%,67,37.1%,23,75.0%,34,72%,61,50%,52,46%,55,91%
Andre Miller,39.6,MIN,Point,271,100,66.4%,100,64.8%,0,100.0%,0,82.4%,39,39%,3,55%,90,8%,3,100%
Andre Miller,39.6,SAS,Point,166,82,51.1%,93,52.4%,0,25.0%,0,69.2%,66,30%,8,44%,64,15%,3,100%
Mike Miller,35.7,DEN,Forward,351,63,51.7%,2,33.3%,63,36.7%,0,0.0%,11,86%,81,50%,4,100%,77,89%
Patty Mills,27.2,SAS,Combo,1610,87,52.3%,58,46.2%,73,38.6%,49,80.4%,16,64%,9,64%,40,32%,38,84%
Elijah Millsap,28.2,UTA,Forward,155,0,30.9%,11,40.9%,0,8.3%,0,78.6%,75,60%,70,56%,0,0%,0,100%
Paul Millsap,30.7,ATL,Big,2635,41,50.6%,48,51.3%,36,32.0%,64,75.7%,57,69%,42,69%,84,57%,81,97%
Nikola Mirotic,24.7,CHI,Forward,1630,75,52.7%,14,43.1%,87,39.8%,84,80.7%,12,83%,26,70%,33,66%,54,96%
Greg Monroe,25.4,MIL,Big,2311,52,52.2%,55,52.2%,0,0.0%,57,74.2%,91,57%,79,57%,83,57%,0,0%
E'Twaun Moore,26.7,CHI,Combo,1220,93,54.2%,82,48.9%,98,45.5%,2,62.9%,25,57%,13,59%,35,37%,22,93%
Marcus Morris,26.2,DET,Wing,2846,50,49.4%,42,46.5%,66,37.0%,27,75.5%,84,50%,69,47%,86,29%,50,93%
Markieff Morris,26.2,PHX,Big,906,8,42.7%,7,42.2%,27,29.7%,43,71.1%,89,58%,80,57%,95,49%,47,100%
Markieff Morris,26.2,WAS,Big,703,46,51.2%,59,52.7%,33,31.2%,68,76.4%,27,77%,27,74%,56,70%,47,100%
Anthony Morrow,30.1,OKC,Wing,802,85,54.6%,25,43.3%,88,40.9%,18,74.3%,23,77%,5,80%,39,53%,62,90%
Donatas Motiejunas,25.1,HOU,Big,540,23,47.0%,38,49.7%,15,26.8%,25,62.7%,32,76%,24,75%,58,69%,47,100%
Timofey Mozgov,29.3,CLE,Big,1279,82,56.8%,82,57.3%,0,16.7%,44,71.4%,11,86%,4,86%,25,84%,47,100%
Emmanuel Mudiay,19.7,DEN,Combo,2047,9,40.5%,11,37.7%,33,32.7%,7,67.5%,69,38%,58,33%,67,23%,69,73%
Shabazz Muhammad,23.0,MIN,Wing,1595,52,49.8%,79,51.3%,15,29.6%,33,77.1%,54,67%,29,66%,38,54%,0,100%
Xavier Munford,23.4,MEM,Combo,221,53,48.6%,40,43.8%,75,39.1%,0,50.0%,64,40%,84,22%,56,25%,56,78%
Mike Muscala,24.3,ATL,Big,470,50,52.0%,72,55.6%,22,28.6%,69,76.5%,8,87%,19,77%,11,95%,47,100%
Larry Nance Jr.,22.8,LAL,Forward,1252,79,53.1%,84,54.0%,0,12.5%,27,66.7%,42,74%,30,68%,14,84%,0,100%
Shabazz Napier,24.3,ORL,Point,505,15,43.2%,2,36.4%,27,33.3%,37,75.8%,20,46%,97,0%,18,30%,57,69%
Gary Neal,31.1,WAS,Wing,784,73,52.5%,65,48.6%,88,40.8%,77,85.5%,83,52%,86,35%,46,50%,99,65%
Jameer Nelson,33.7,DEN,Point,1022,20,43.9%,23,42.2%,15,30.5%,85,85.7%,57,32%,69,20%,43,21%,89,51%
Raul Neto,23.5,UTA,Point,1424,79,50.9%,36,45.0%,79,40.0%,46,76.6%,25,44%,36,30%,74,13%,38,81%
Andrew Nicholson,25.9,ORL,Big,728,75,56.0%,76,56.1%,73,37.3%,77,78.8%,98,52%,93,48%,100,24%,80,97%
Joakim Noah,30.7,CHI,Big,632,2,38.6%,1,38.6%,0,0.0%,6,48.9%,88,59%,88,53%,1,100%,0,0%
Nerlens Noel,21.6,PHI,Big,1943,53,52.2%,52,52.1%,0,100.0%,20,59.6%,70,67%,47,68%,75,63%,47,100%
Lucas Nogueira,23.3,TOR,Big,176,98,64.9%,99,68.6%,0,0.0%,0,37.5%,0,96%,1,96%,0,0%,0,0%
Dirk Nowitzki,37.4,DAL,Big,2360,40,50.5%,32,48.3%,69,36.8%,98,89.3%,50,72%,85,55%,68,65%,77,98%
Jusuf Nurkic,21.2,DEN,Big,522,4,41.4%,5,42.0%,0,0.0%,23,61.1%,35,76%,35,71%,22,84%,0,0%
Johnny O'Bryant III,22.4,MIL,Big,785,5,42.1%,4,41.5%,0,100.0%,36,69.2%,36,75%,56,65%,25,83%,47,100%
Kyle O'Quinn,25.6,NYK,Big,717,33,49.6%,42,50.6%,4,25.0%,65,75.9%,77,64%,75,58%,57,70%,99,60%
Jahlil Okafor,19.9,PHI,Big,1566,44,51.0%,47,51.2%,0,16.7%,34,68.8%,100,41%,95,45%,98,37%,47,100%
Victor Oladipo,23.5,ORL,Combo,2374,60,49.4%,71,47.7%,53,35.6%,63,82.9%,42,48%,18,49%,47,28%,47,81%
Kelly Olynyk,24.5,BOS,Big,1339,55,52.4%,33,48.4%,91,39.4%,56,73.9%,47,73%,64,62%,80,59%,82,96%
Kelly Oubre,19.9,WAS,Forward,575,53,50.6%,61,50.5%,48,33.9%,31,67.7%,58,70%,53,60%,75,44%,0,100%
Zaza Pachulia,31.7,DAL,Big,1999,21,46.9%,24,46.9%,0,0.0%,70,76.7%,65,68%,58,63%,33,80%,0,0%
Kostas Papanikolaou,25.3,DEN,Forward,268,11,45.0%,5,38.7%,52,34.5%,0,50.0%,63,68%,89,44%,30,67%,74,90%
Jabari Parker,20.6,MIL,Big,2394,35,50.0%,41,50.3%,16,27.3%,72,77.0%,50,72%,44,69%,36,77%,96,78%
Tony Parker,33.5,SAS,Point,1973,84,51.1%,84,50.0%,94,41.5%,33,75.6%,59,32%,34,31%,30,25%,36,81%
Chandler Parsons,27.0,DAL,Forward,1793,98,57.5%,86,54.0%,98,42.1%,33,68.4%,74,61%,74,55%,88,35%,81,87%
Lamar Patterson,24.2,ATL,Wing,348,29,47.1%,87,53.3%,11,28.2%,0,72.2%,17,81%,7,77%,20,67%,60,91%
Patrick Patterson,26.6,TOR,Big,1998,54,52.3%,34,48.7%,64,36.4%,96,85.3%,34,76%,99,28%,74,63%,73,99%
Chris Paul,30.5,LAC,Point,2414,87,51.9%,87,50.1%,65,37.0%,98,89.6%,95,17%,56,23%,89,8%,98,33%
Adreian Payne,24.7,MIN,Big,430,2,39.0%,0,37.5%,25,29.6%,0,66.7%,64,68%,64,61%,63,67%,95,88%
Cameron Payne,21.2,OKC,Combo,560,44,47.5%,38,43.4%,51,35.5%,0,84.2%,65,39%,49,36%,95,10%,53,79%
Elfrid Payton,21.7,ORL,Point,2140,30,45.9%,41,45.2%,33,33.7%,7,58.9%,51,35%,49,27%,13,31%,13,93%
Nikola Pekovic,29.8,MIN,Big,156,1,38.0%,1,38.0%,0,0.0%,0,80.0%,13,84%,2,91%,40,75%,0,0%
Kendrick Perkins,31.0,NOP,Big,537,64,54.1%,67,54.1%,0,0.0%,0,44.0%,12,85%,12,79%,15,90%,0,0%
Paul Pierce,38.1,LAC,Forward,1206,21,46.0%,28,45.3%,23,31.0%,82,80.6%,40,74%,46,63%,68,46%,51,96%
Mason Plumlee,25.7,POR,Big,2076,52,52.0%,54,52.1%,0,0.0%,27,64.2%,60,69%,31,72%,88,56%,0,0%
Miles Plumlee,27.2,MIL,Big,784,91,59.8%,88,59.8%,0,0.0%,10,54.7%,25,77%,10,80%,59,69%,0,0%
Otto Porter,22.4,WAS,Forward,2266,84,54.4%,79,53.6%,67,37.1%,58,75.4%,30,76%,28,70%,32,66%,46,97%
Bobby Portis,20.7,CHI,Big,1053,12,44.2%,12,43.1%,52,34.8%,54,73.3%,75,65%,92,51%,47,74%,87,94%
Kristaps Porzingis,20.2,NYK,Big,2031,22,46.9%,19,45.6%,42,33.6%,93,83.8%,68,67%,62,63%,86,56%,75,99%
Dwight Powell,24.3,DAL,Big,927,48,51.4%,60,52.8%,0,0.0%,52,72.7%,7,89%,3,87%,13,93%,0,0%
Norman Powell,22.4,TOR,Wing,671,65,52.0%,36,45.7%,85,40.5%,48,81.3%,73,59%,82,40%,89,28%,43,94%
Phil Pressey,24.7,PHI,Point,150,10,42.0%,13,41.2%,0,27.3%,0,50.0%,69,29%,77,18%,5,33%,64,67%
Phil Pressey,24.7,PHX,Point,101,13,42.9%,84,50.0%,0,0.0%,0,40.0%,100,0%,97,0%,97,0%,0,0%
Ronnie Price,32.4,PHX,Point,1177,74,50.2%,51,46.0%,42,34.7%,59,79.4%,7,55%,90,11%,93,5%,23,87%
Pablo Prigioni,38.5,LAC,Point,699,70,50.0%,93,52.4%,19,31.6%,0,87.5%,36,39%,84,14%,75,13%,70,63%
Tayshaun Prince,35.7,MIN,Forward,1446,12,45.1%,42,47.1%,4,18.2%,0,68.4%,33,75%,49,61%,21,78%,0,100%
Julius Randle,20.9,LAL,Big,2229,10,43.2%,13,43.3%,10,26.5%,46,72.1%,99,46%,98,42%,92,52%,97,67%
Zach Randolph,34.3,MEM,Big,2003,27,48.2%,32,48.2%,34,31.6%,82,79.6%,99,48%,99,38%,85,56%,95,83%
JJ Redick,31.4,LAC,Wing,2093,98,59.4%,62,48.4%,99,47.6%,92,88.8%,4,89%,18,71%,4,87%,39,95%
Willie Reed,25.5,BKN,Big,383,79,56.6%,78,56.6%,0,0.0%,6,48.4%,70,67%,65,61%,1,100%,0,0%
Josh Richardson,22.1,MIA,Combo,1009,91,54.2%,36,43.2%,100,46.6%,5,63.6%,13,65%,42,39%,24,44%,18,96%
Austin Rivers,23.2,LAC,Combo,1343,58,49.2%,84,49.1%,35,32.9%,12,68.6%,45,48%,33,42%,71,22%,40,83%
Andre Roberson,23.9,OKC,Wing,1532,92,56.7%,98,61.9%,28,32.0%,0,61.5%,21,77%,21,70%,1,100%,27,97%
Brian Roberts,29.9,CHA,Combo,257,84,51.8%,100,54.7%,10,28.6%,100,96.4%,60,41%,20,46%,42,32%,80,67%
Thomas Robinson,24.6,BKN,Big,840,11,43.5%,13,43.5%,0,0.0%,4,43.9%,98,50%,94,45%,40,75%,0,0%
Glenn Robinson III,21.8,IND,Wing,440,9,42.0%,10,40.8%,21,31.0%,9,69.4%,62,63%,33,64%,60,43%,66,89%
Rajon Rondo,29.7,SAC,Point,2527,62,49.6%,75,48.0%,63,36.9%,4,58.0%,79,28%,66,20%,59,16%,56,71%
Derrick Rose,27.1,CHI,Point,2094,25,44.8%,33,44.9%,10,29.7%,54,79.3%,72,29%,51,25%,46,21%,15,91%
Terrence Ross,24.7,TOR,Wing,1713,81,53.9%,59,47.9%,77,39.3%,41,80.0%,25,75%,35,64%,40,52%,32,95%
Terry Rozier,21.6,BOS,Combo,220,0,29.0%,0,27.3%,2,22.2%,0,60.0%,38,50%,65,29%,27,40%,0,100%
Ricky Rubio,25.0,MIN,Point,2317,11,42.8%,10,39.6%,25,33.0%,83,85.2%,23,45%,82,16%,3,34%,20,90%
Damjan Rudez,29.4,MIN,Forward,232,81,53.1%,100,66.7%,42,33.3%,0,100.0%,9,89%,35,67%,0,0%,0,100%
Brandon Rush,30.3,GSW,Wing,926,89,56.1%,48,47.0%,89,41.2%,0,61.5%,1,92%,3,89%,3,92%,39,94%
D'Angelo Russell,19.7,LAL,Combo,2159,47,48.1%,42,44.4%,57,35.9%,16,73.9%,56,42%,45,37%,73,21%,75,70%
Robert Sacre,26.4,LAL,Big,250,8,42.9%,8,42.9%,0,0.0%,0,60.0%,38,75%,9,80%,50,71%,0,0%
JaKarr Sampson,22.6,DEN,Wing,464,60,50.9%,88,53.5%,13,28.6%,0,72.0%,45,69%,26,68%,46,50%,0,100%
JaKarr Sampson,22.6,PHI,Forward,626,9,43.1%,33,46.3%,2,17.9%,13,63.3%,81,59%,61,58%,53,54%,89,80%
Dennis Schroder,22.1,ATL,Point,1576,39,46.9%,62,46.7%,21,31.7%,61,79.4%,52,34%,61,23%,44,21%,52,74%
Luis Scola,35.5,TOR,Big,1635,41,50.5%,24,46.7%,94,40.4%,51,72.6%,56,70%,55,65%,90,54%,76,98%
Mike Scott,27.3,ATL,Big,1027,68,54.7%,58,52.6%,81,38.4%,88,81.8%,5,89%,4,85%,24,84%,78,98%
Thabo Sefolosha,31.5,ATL,Wing,1729,93,56.8%,97,58.7%,53,35.3%,3,62.9%,24,77%,17,73%,25,65%,23,98%
Kevin Seraphin,25.9,NYK,Big,491,7,42.7%,8,42.7%,0,0.0%,0,90.0%,90,58%,60,63%,87,56%,0,0%
Ramon Sessions,29.6,WAS,Combo,1556,76,51.3%,93,51.6%,37,33.3%,19,75.4%,40,49%,16,50%,44,30%,33,89%
Iman Shumpert,25.3,CLE,Wing,1227,17,45.3%,21,43.0%,26,31.8%,38,78.0%,36,72%,40,60%,50,48%,22,98%
Jonathon Simmons,26.1,SAS,Wing,653,95,57.7%,92,54.7%,98,47.1%,26,75.4%,58,66%,32,65%,75,38%,0,100%
Henry Sims,25.6,BKN,Big,249,4,42.1%,5,42.1%,0,0.0%,95,84.6%,7,88%,24,75%,1,100%,0,0%
Kyle Singler,27.5,OKC,Forward,865,19,45.9%,23,45.0%,31,31.4%,20,65.0%,14,83%,39,64%,12,86%,0,100%
Donald Sloan,27.8,BKN,Point,1278,64,49.7%,46,45.8%,77,39.8%,37,75.8%,21,46%,13,41%,79,11%,25,86%
Marcus Smart,21.7,BOS,Wing,1624,5,40.8%,15,42.0%,9,26.5%,34,77.7%,85,50%,81,41%,80,33%,96,74%
Greg Smith,24.8,MIN,Big,183,61,53.3%,62,53.3%,0,0.0%,0,41.2%,17,81%,13,79%,1,100%,0,0%
Ish Smith,27.3,NOP,Point,583,28,45.8%,43,45.4%,23,32.1%,35,75.6%,93,22%,79,16%,67,14%,43,78%
Ish Smith,27.3,PHI,Point,1615,16,43.6%,20,42.1%,35,33.8%,13,67.2%,82,26%,75,19%,41,21%,77,58%
JR Smith,30.1,CLE,Wing,2347,82,54.1%,26,43.8%,83,40.3%,2,62.9%,32,72%,58,52%,74,38%,47,93%
Jason Smith,29.7,ORL,Big,1135,32,49.0%,36,49.2%,0,27.3%,84,80.3%,5,89%,43,69%,12,94%,47,100%
Josh Smith,29.9,HOU,Big,401,3,41.4%,3,41.5%,18,27.5%,0,43.5%,45,73%,41,70%,99,36%,84,95%
Josh Smith,29.9,LAC,Big,433,10,43.0%,4,41.7%,30,30.4%,23,61.5%,48,72%,47,68%,82,57%,85,94%
Tony Snell,24.0,CHI,Wing,1245,18,45.5%,6,37.8%,60,36.0%,97,90.9%,47,68%,69,47%,55,45%,39,94%
Marreese Speights,28.2,GSW,Big,724,18,46.0%,16,44.8%,72,37.0%,91,82.5%,16,82%,45,68%,18,88%,85,94%
