Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Andre Miller,35.6,DEN,Combo,199,30,45.8%,70,41%,100,32%,40,19%,90,51%,0,3%,20,5%,0,8%
Mike Miller,31.7,MIA,Wing,366,92,56.6%,5,8%,3,4%,27,14%,11,18%,68,15%,100,59%,97,74%
Paul Millsap,26.7,UTA,Big,138,2,37.0%,51,49%,66,24%,55,22%,47,46%,83,2%,89,3%,87,5%
Gary Neal,27.1,SAS,Combo,204,90,59.5%,10,17%,60,18%,60,21%,60,39%,50,6%,100,38%,80,44%
Jameer Nelson,29.7,ORL,Point,181,24,45.2%,35,24%,82,22%,35,22%,53,44%,6,1%,82,31%,65,32%
Dirk Nowitzki,33.4,DAL,Big,153,36,44.8%,13,28%,100,45%,49,20%,89,65%,0,0%,91,7%,89,7%
Tony Parker,29.5,SAS,Point,504,47,47.1%,59,31%,100,33%,71,29%,100,62%,53,4%,0,3%,0,8%
Chris Paul,26.5,LAC,Point,421,53,47.5%,24,18%,94,27%,88,34%,94,61%,35,3%,41,18%,24,21%
Kendrick Perkins,27.0,OKC,Big,515,11,41.6%,68,60%,72,27%,34,13%,40,40%,0,0%,0,0%,0,0%
Paul Pierce,34.1,BOS,Forward,775,13,43.2%,50,32%,13,14%,75,29%,50,43%,63,3%,88,22%,50,25%
Mickael Pietrus,29.7,BOS,Wing,392,24,40.8%,30,20%,0,3%,11,8%,3,11%,97,39%,73,30%,92,70%
Quincy Pondexter,23.6,MEM,Wing,113,97,72.2%,86,40%,32,10%,76,30%,51,40%,51,10%,19,10%,19,20%
Zach Randolph,30.3,MEM,Big,247,15,42.5%,43,46%,74,27%,60,23%,62,51%,79,1%,81,2%,79,3%
JJ Redick,27.4,ORL,Wing,121,54,47.7%,46,24%,70,18%,35,16%,43,35%,41,8%,78,33%,59,41%
Jason Richardson,30.8,ORL,Wing,148,62,49.1%,14,16%,22,9%,62,25%,41,33%,57,11%,92,40%,78,51%
Rajon Rondo,25.7,BOS,Point,805,59,48.1%,100,50%,41,18%,41,23%,47,41%,0,1%,12,9%,6,9%
Thabo Sefolosha,27.5,OKC,Wing,443,59,49.0%,76,33%,14,7%,24,14%,22,21%,86,26%,35,20%,73,46%
Ramon Sessions,25.6,LAL,Combo,375,10,39.5%,90,45%,80,20%,10,15%,40,35%,20,6%,30,14%,20,20%
JR Smith,26.1,NYK,Wing,169,8,35.4%,38,22%,27,9%,86,34%,68,43%,38,8%,57,27%,51,35%
Josh Smith,25.9,ATL,Big,194,4,38.6%,23,38%,32,15%,96,44%,77,58%,87,2%,83,2%,83,4%
Marreese Speights,24.2,MEM,Big,100,51,48.8%,30,40%,55,22%,81,38%,79,60%,0,0%,0,0%,0,0%
Tiago Splitter,26.8,SAS,Big,166,96,63.8%,89,83%,36,17%,0,0%,13,17%,0,0%,0,0%,0,0%
Greg Stiemsma,26.1,BOS,Big,141,98,66.7%,91,85%,0,0%,40,15%,9,15%,0,0%,0,0%,0,0%
Amar'e Stoudemire,29.0,NYK,Big,139,83,55.6%,70,61%,47,20%,47,20%,38,39%,0,0%,0,0%,0,0%
Jeff Teague,23.4,ATL,Point,224,35,45.9%,94,44%,88,23%,12,11%,29,34%,24,3%,47,19%,29,22%
Jason Terry,34.1,DAL,Wing,138,95,56.8%,11,13%,84,21%,65,25%,73,46%,19,4%,86,38%,62,42%
Ronny Turiaf,28.8,MIA,Big,106,91,58.8%,98,90%,11,10%,0,0%,2,10%,0,0%,0,0%,0,0%
Hedo Turkoglu,32.6,ORL,Wing,162,32,42.7%,68,31%,62,16%,59,24%,51,40%,0,0%,62,29%,35,29%
Evan Turner,23.0,PHI,Wing,443,14,36.4%,95,44%,92,27%,68,26%,84,53%,5,1%,3,2%,3,4%
Dwyane Wade,29.8,MIA,Wing,898,51,47.1%,78,36%,97,31%,70,27%,95,58%,3,0%,14,6%,5,6%
CJ Watson,27.5,CHI,Point,164,0,28.1%,18,18%,24,13%,100,45%,88,58%,47,3%,53,21%,41,24%
David West,31.2,IND,Big,415,34,44.6%,15,31%,98,41%,62,28%,91,69%,0,0%,0,0%,0,0%
Russell Westbrook,23.0,OKC,Point,765,41,46.0%,65,33%,59,19%,94,34%,82,53%,18,2%,18,12%,12,14%
Lou Williams,25.0,PHI,Point,354,6,38.3%,41,25%,65,20%,53,25%,59,44%,41,3%,76,28%,59,31%
Marvin Williams,25.4,ATL,Forward,138,63,47.6%,13,28%,0,12%,50,26%,13,37%,75,19%,63,16%,88,35%
Mo Williams,28.9,LAC,Combo,225,60,51.6%,0,14%,20,16%,100,39%,100,55%,60,8%,50,23%,50,32%
Metta World Peace,32.0,LAL,Wing,233,65,49.2%,16,16%,54,15%,19,11%,30,26%,84,26%,76,32%,84,58%
Nick Young,26.4,LAC,Wing,196,89,56.3%,8,11%,51,13%,76,30%,65,43%,76,23%,43,23%,70,46%
Thaddeus Young,23.4,PHI,Big,275,17,42.9%,62,54%,68,25%,51,20%,45,46%,0,0%,0,0%,0,0%
