Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Manu Ginobili,30.3,SAS,Wing,554,49,-0.7,35,+3.4,70,-3.5%,63,+0.5%,70,-2.7,85,-3.6,34,+10.0
Willie Green,26.3,PHI,Wing,141,14,+9.2,25,+5.5,23,+4.3%,25,-2.4%,17,+6.7,38,+1.1,19,+24.4
Richard Hamilton,29.7,DET,Wing,648,69,-4.4,62,-2.7,58,-1.0%,14,-3.9%,26,+4.6,43,+0.5,20,+22.4
Matt Harpring,31.4,UTA,Wing,208,37,+2.7,33,+3.5,7,+7.9%,79,+2.0%,37,+2.5,35,+1.3,42,+4.5
Chuck Hayes,24.4,HOU,Big,103,57,-2.7,52,-0.9,30,+3.7%,45,-0.3%,30,+4.0,7,+7.2,84,-27.3
Brendan Haywood,27.9,WAS,Big,178,73,-6.1,68,-3.6,65,-2.8%,89,+3.3%,39,+2.3,92,-5.2,7,+52.0
Al Horford,21.4,ATL,Big,265,43,+1.5,3,+14.4,93,-8.9%,97,+7.0%,83,-5.7,96,-6.4,35,+9.7
Robert Horry,37.2,SAS,Big,137,70,-5.1,88,-10.3,92,-8.1%,25,-2.5%,8,+9.5,70,-1.4,1,+88.8
Eddie House,29.5,BOS,Combo,136,45,+0.7,44,+1.9,54,-0.1%,27,-2.0%,84,-5.7,52,+0.1,89,-35.8
Dwight Howard,21.9,ORL,Big,421,87,-9.7,97,-18.3,6,+8.4%,1,-8.4%,19,+6.3,10,+6.4,74,-18.8
Josh Howard,27.5,DAL,Wing,170,98,-22.8,94,-15.1,96,-12.3%,95,+4.9%,98,-12.9,99,-10.4,61,-6.1
Lindsey Hunter,36.9,DET,Point,115,79,-8.0,82,-8.8,25,+4.1%,69,+1.1%,89,-7.6,41,+0.7,93,-41.4
Andre Iguodala,23.8,PHI,Wing,228,7,+11.7,14,+8.2,52,+0.2%,12,-4.0%,82,-5.4,44,+0.5,88,-35.3
Zydrunas Ilgauskas,32.4,CLE,Big,392,66,-3.4,36,+3.3,82,-4.9%,72,+1.4%,69,-2.5,52,+0.1,75,-18.9
Allen Iverson,32.4,DEN,Combo,157,51,-1.0,86,-9.8,1,+20.7%,6,-6.3%,15,+7.3,0,+15.2,100,-121.4
Bobby Jackson,34.6,HOU,Combo,137,72,-6.0,48,+0.3,45,+1.0%,54,+0.2%,80,-5.2,68,-1.3,70,-16.2
LeBron James,22.8,CLE,Forward,550,96,-15.0,96,-17.1,78,-4.1%,87,+2.9%,61,-1.5,75,-1.9,40,+4.8
Antawn Jamison,31.4,WAS,Forward,236,0,+42.8,0,+32.6,98,-15.1%,3,-6.9%,64,-1.9,91,-5.0,29,+15.8
Joe Johnson,26.3,ATL,Wing,274,47,-0.0,41,+2.3,93,-8.6%,98,+8.3%,53,+0.0,100,-11.0,8,+50.5
Jason Kapono,26.7,TOR,Forward,151,92,-12.9,53,-1.0,47,+0.8%,100,+11.2%,94,-10.9,49,+0.1,95,-50.1
Jason Kidd,34.6,DAL,Point,179,90,-12.0,29,+4.4,61,-1.7%,93,+4.1%,57,-0.4,72,-1.5,38,+9.1
Andrei Kirilenko,26.7,UTA,Wing,386,57,-2.4,70,-3.9,74,-3.9%,38,-1.0%,67,-2.1,66,-1.3,51,-0.9
Linas Kleiza,22.8,DEN,Wing,119,48,-0.1,30,+4.3,98,-13.2%,61,+0.4%,98,-12.7,97,-7.3,87,-31.3
Kyle Korver,26.6,UTA,Wing,258,48,-0.3,80,-8.0,11,+6.8%,22,-2.9%,10,+9.1,13,+5.3,28,+15.8
Carl Landry,24.1,HOU,Big,103,93,-13.0,89,-10.4,94,-9.0%,55,+0.3%,58,-0.6,94,-5.7,9,+42.1
Rashard Lewis,28.2,ORL,Big,415,54,-2.0,59,-2.1,61,-1.8%,9,-4.4%,28,+4.2,30,+1.7,25,+17.6
Kenyon Martin,29.8,DEN,Big,117,84,-9.0,95,-16.2,2,+12.6%,61,+0.4%,21,+5.8,3,+9.0,77,-21.7
Roger Mason Jr.,27.1,WAS,Combo,114,13,+9.5,34,+3.4,5,+9.1%,92,+3.5%,7,+10.4,15,+4.8,24,+18.3
Jason Maxiell,24.7,DET,Big,353,82,-8.5,89,-10.4,24,+4.2%,17,-3.4%,25,+4.9,26,+2.0,33,+12.5
Antonio McDyess,33.1,DET,Big,467,53,-1.3,55,-1.1,76,-4.0%,88,+3.0%,76,-4.6,71,-1.5,69,-14.7
Tracy McGrady,28.4,HOU,Wing,247,50,-0.7,58,-2.1,8,+7.8%,48,0.0%,13,+8.1,16,+4.8,26,+16.2
Andre Miller,31.6,PHI,Combo,228,26,+5.7,74,-5.4,52,+0.2%,26,-2.1%,4,+16.1,44,+0.5,2,+76.5
Paul Millsap,22.7,UTA,Big,205,30,+4.6,24,+5.7,27,+3.8%,59,+0.4%,24,+5.1,16,+4.5,54,-2.8
Jamario Moon,27.4,TOR,Forward,103,84,-8.9,98,-18.8,39,+1.7%,7,-5.6%,46,+1.1,81,-2.7,23,+18.8
Dikembe Mutombo,41.4,HOU,Big,123,35,+3.0,61,-2.3,37,+2.2%,66,+0.7%,56,-0.3,61,-0.5,47,+2.2
Steve Nash,33.7,PHX,Point,182,7,+13.2,11,+9.2,3,+10.1%,16,-3.5%,23,+5.6,6,+8.0,89,-36.2
Jameer Nelson,25.7,ORL,Point,332,39,+2.2,27,+4.6,56,-0.2%,11,-4.0%,33,+3.5,42,+0.7,21,+22.0
Dirk Nowitzki,29.4,DAL,Big,210,75,-6.8,26,+4.6,71,-3.6%,98,+7.3%,99,-16.6,98,-9.6,76,-21.0
Shaquille O'Neal,35.7,PHX,Big,150,98,-18.8,99,-22.6,32,+3.5%,33,-1.3%,11,+8.9,5,+8.3,61,-6.0
Fabricio Oberto,32.6,SAS,Big,315,58,-2.7,66,-3.1,59,-1.3%,70,+1.2%,44,+1.4,57,-0.3,32,+13.1
Lamar Odom,28.0,LAL,Big,784,89,-11.7,80,-8.1,84,-5.8%,89,+3.0%,35,+2.9,86,-3.9,12,+35.0
Mehmet Okur,28.4,UTA,Big,461,55,-2.3,65,-2.9,86,-6.3%,35,-1.2%,52,+0.1,27,+1.9,66,-12.2
Jannero Pargo,28.0,NOH,Combo,242,61,-2.7,75,-6.0,39,+1.8%,39,-0.9%,63,-1.6,30,+1.7,78,-22.1
Anthony Parker,32.4,TOR,Wing,195,2,+25.1,2,+15.3,12,+6.7%,2,-8.2%,14,+8.1,12,+5.4,43,+3.9
Tony Parker,25.5,SAS,Point,651,17,+8.5,16,+6.9,16,+5.4%,32,-1.3%,16,+6.9,7,+7.3,72,-17.1
Chris Paul,22.5,NOH,Point,483,25,+7.0,9,+12.4,55,-0.2%,34,-1.3%,55,-0.2,22,+3.4,84,-26.5
Sasha Pavlovic,24.0,CLE,Wing,103,19,+7.9,15,+7.5,7,+8.0%,78,+1.9%,40,+2.1,25,+2.4,60,-5.3
Kendrick Perkins,23.0,BOS,Big,625,94,-13.3,92,-12.2,60,-1.6%,60,+0.4%,66,-2.1,57,-0.3,65,-10.7
Morris Peterson,30.2,NOH,Wing,271,77,-7.5,79,-7.9,81,-4.7%,73,+1.4%,31,+3.8,66,-1.1,13,+33.1
Paul Pierce,30.1,BOS,Forward,986,40,+2.2,48,+0.5,75,-4.0%,46,-0.2%,70,-2.9,84,-3.3,39,+5.6
James Posey,30.8,BOS,Forward,546,22,+7.3,12,+9.1,22,+4.4%,48,-0.1%,59,-0.6,48,+0.3,59,-4.9
Leon Powe,23.8,BOS,Big,249,16,+8.6,25,+4.8,14,+6.1%,42,-0.9%,9,+9.4,8,+7.1,44,+3.4
Tayshaun Prince,27.7,DET,Wing,670,46,+0.7,45,+1.4,57,-0.4%,84,+2.7%,71,-2.9,28,+1.9,80,-23.5
Vladimir Radmanovic,26.9,LAL,Forward,477,75,-6.4,70,-4.0,85,-6.3%,80,+2.0%,75,-4.2,89,-4.6,43,+3.8
Theo Ratliff,34.5,DET,Big,116,10,+10.6,5,+14.0,66,-2.8%,82,+2.2%,48,+0.6,73,-1.6,30,+15.3
Rajon Rondo,21.7,BOS,Point,828,42,+1.6,38,+2.9,63,-2.3%,47,-0.2%,52,+0.1,67,-1.3,37,+9.5
Luis Scola,27.5,HOU,Big,220,30,+4.3,23,+5.7,15,+6.1%,39,-1.0%,77,-4.6,55,-0.2,80,-24.0
JR Smith,22.1,DEN,Wing,105,15,+8.7,7,+12.9,42,+1.2%,85,+2.9%,74,-4.2,90,-5.0,45,+3.4
Joe Smith,32.3,CLE,Big,246,23,+7.2,28,+4.4,34,+3.2%,53,+0.2%,54,-0.1,50,+0.1,52,-1.3
Josh Smith,21.9,ATL,Big,233,39,+2.3,42,+2.2,88,-6.8%,21,-2.9%,25,+5.0,60,-0.4,16,+29.5
Jerry Stackhouse,33.0,DAL,Wing,101,12,+9.9,10,+12.2,31,+3.6%,84,+2.4%,78,-5.0,65,-1.0,82,-25.8
DeShawn Stevenson,26.6,WAS,Wing,195,71,-5.9,76,-6.1,73,-3.8%,20,-3.0%,36,+2.7,54,-0.0,27,+16.2
Peja Stojakovic,30.4,NOH,Forward,454,27,+5.5,32,+3.9,80,-4.7%,40,-0.9%,12,+8.5,51,+0.1,5,+56.3
Amar'e Stoudemire,25.0,PHX,Big,201,70,-5.4,69,-3.6,11,+7.0%,96,+5.1%,62,-1.5,93,-5.4,16,+29.9
Rodney Stuckey,21.5,DET,Combo,346,44,+0.8,71,-4.2,49,+0.4%,58,+0.3%,61,-1.3,62,-0.8,57,-4.0
Wally Szczerbiak,30.7,CLE,Wing,371,83,-8.8,78,-7.1,89,-7.0%,18,-3.3%,43,+1.5,56,-0.3,31,+13.1
Jason Terry,30.1,DAL,Combo,179,36,+2.7,37,+3.1,33,+3.2%,8,-4.7%,5,+10.8,11,+6.3,14,+32.5
Kurt Thomas,35.1,SAS,Big,250,62,-2.8,39,+2.5,38,+1.8%,90,+3.4%,93,-9.3,83,-2.9,96,-50.8
Ronny Turiaf,24.8,LAL,Big,173,41,+2.2,56,-1.4,20,+4.5%,83,+2.2%,86,-6.4,74,-1.7,81,-25.3
Hedo Turkoglu,28.6,ORL,Forward,399,20,+7.8,16,+7.5,4,+10.0%,50,+0.1%,43,+1.5,40,+0.8,39,+5.2
Ime Udoka,30.2,SAS,Forward,202,78,-8.0,75,-5.5,72,-3.7%,52,+0.1%,92,-8.5,75,-1.9,97,-51.9
Anderson Varejao,25.1,CLE,Big,233,32,+3.9,51,-0.3,69,-3.5%,68,+1.1%,38,+2.4,82,-2.8,11,+40.3
Sasha Vujacic,23.6,LAL,Wing,437,38,+2.5,43,+2.1,20,+4.9%,41,-0.9%,85,-6.1,63,-0.8,83,-26.2
Ben Wallace,33.1,CLE,Big,302,86,-9.6,84,-9.4,28,+3.8%,24,-2.7%,45,+1.3,23,+3.4,71,-16.7
Rasheed Wallace,33.1,DET,Big,584,34,+3.6,22,+5.9,75,-4.0%,75,+1.7%,65,-1.9,59,-0.4,63,-7.8
Luke Walton,27.6,LAL,Forward,338,25,+6.9,40,+2.5,34,+3.1%,19,-3.2%,18,+6.6,11,+6.2,52,-1.1
Bonzi Wells,31.1,NOH,Wing,155,29,+4.8,20,+6.3,13,+6.3%,28,-1.9%,51,+0.3,19,+4.2,79,-22.7
David West,27.2,NOH,Big,484,43,+1.2,8,+12.4,57,-0.8%,57,+0.3%,80,-5.1,84,-3.5,64,-8.6
Delonte West,24.3,CLE,Point,449,80,-8.4,73,-4.7,25,+4.0%,31,-1.4%,72,-3.0,39,+1.0,85,-28.5
Deron Williams,23.3,UTA,Point,512,28,+5.1,21,+6.2,97,-12.6%,11,-4.3%,7,+10.3,32,+1.6,6,+54.4
Lou Williams,21.0,PHI,Combo,106,99,-23.5,98,-18.7,89,-7.0%,66,+0.6%,95,-11.2,76,-2.0,93,-42.6
Marvin Williams,21.4,ATL,Forward,196,4,+14.8,13,+8.7,2,+10.9%,10,-4.4%,1,+23.1,4,+8.5,4,+71.0
Thaddeus Young,19.4,PHI,Forward,144,2,+17.7,1,+19.9,16,+5.7%,93,+3.6%,34,+3.0,25,+2.3,48,+1.4
