Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Zach Collins,21.0,POR,Big,268,60,55.6%,48,64%,23,14%,75,50%,35,33%,0,80%,0,20%,59,35%
Darren Collison,31.2,IND,Point,116,36,46.7%,57,58%,64,50%,14,33%,21,36%,0,50%,0,33%,0,36%
Pat Connaughton,25.8,MIL,Wing,294,97,59.7%,85,71%,82,50%,15,0%,61,40%,0,38%,67,39%,72,39%
Quinn Cook,25.6,GSW,Point,178,43,48.3%,100,75%,93,60%,7,28%,14,35%,0,33%,38,35%,50,34%
DeMarcus Cousins,28.2,GSW,Big,133,13,42.5%,35,59%,18,11%,33,20%,13,14%,0,0%,0,25%,0,25%
Torrey Craig,27.9,DEN,Wing,326,97,59.7%,45,56%,33,25%,0,0%,21,25%,0,50%,85,45%,97,47%
Jae Crowder,28.3,UTA,Big,130,28,46.7%,68,73%,0,0%,15,0%,0,0%,0,25%,41,32%,32,30%
Seth Curry,28.2,POR,Wing,319,45,51.3%,18,44%,24,10%,64,36%,18,24%,0,50%,78,40%,84,43%
Stephen Curry,30.6,GSW,Point,845,86,56.1%,64,60%,57,48%,57,47%,71,48%,100,47%,88,38%,75,39%
DeMar DeRozan,29.2,SAS,Wing,248,39,48.7%,79,69%,73,44%,73,43%,73,43%,0,0%,0,0%,0,0%
Spencer Dinwiddie,25.6,BKN,Combo,131,56,51.6%,89,67%,0,15%,11,0%,0,14%,0,50%,36,35%,53,39%
Andre Drummond,25.2,DET,Big,127,18,44.4%,8,50%,48,36%,15,0%,35,33%,0,0%,0,0%,0,0%
Kevin Durant,30.1,GSW,Forward,441,100,58.9%,100,84%,64,38%,73,52%,91,46%,0,57%,100,42%,100,44%
Wayne Ellington,30.9,DET,Wing,128,6,41.4%,3,33%,45,33%,42,25%,36,30%,0,33%,37,32%,22,32%
Joel Embiid,24.6,PHI,Big,334,23,46.5%,38,60%,45,34%,35,25%,28,32%,0,100%,18,29%,41,31%
James Ennis,28.3,PHI,Wing,224,76,56.6%,97,86%,6,0%,88,67%,15,22%,0,40%,0,20%,9,30%
Derrick Favors,27.3,UTA,Big,103,80,63.9%,78,73%,33,33%,0,0%,35,33%,0,0%,0,0%,0,0%
Terrance Ferguson,20.5,OKC,Wing,124,55,52.1%,30,50%,6,0%,15,0%,0,0%,0,40%,0,43%,78,41%
Bryn Forbes,25.3,SAS,Combo,207,89,61.6%,22,50%,89,45%,72,50%,89,47%,0,100%,93,45%,100,48%
Evan Fournier,26.0,ORL,Wing,172,3,41.2%,12,40%,94,58%,67,38%,79,48%,0,33%,4,21%,3,24%
Danilo Gallinari,30.2,LAC,Big,201,8,41.4%,15,56%,60,39%,30,18%,18,28%,0,20%,35,32%,36,30%
Marc Gasol,33.8,TOR,Big,733,43,51.7%,50,65%,55,37%,73,47%,55,40%,0,25%,71,40%,68,38%
Rudy Gay,32.2,SAS,Forward,176,18,45.7%,36,55%,55,37%,55,30%,36,35%,0,80%,0,29%,92,42%
Paul George,28.5,OKC,Wing,203,42,51.0%,61,63%,21,9%,97,68%,76,47%,0,53%,11,22%,25,32%
Shai Gilgeous-Alexander,20.3,LAC,Point,170,79,55.1%,29,50%,7,27%,79,54%,50,42%,0,50%,0,53%,100,53%
Rudy Gobert,26.3,UTA,Big,152,68,59.4%,75,73%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Aaron Gordon,23.1,ORL,Forward,160,82,53.3%,9,50%,82,40%,100,67%,100,50%,0,29%,0,46%,83,40%
Eric Gordon,29.9,HOU,Wing,408,85,58.1%,64,65%,58,36%,15,0%,24,28%,0,57%,74,40%,75,41%
Jerami Grant,24.6,OKC,Big,176,75,61.3%,33,59%,0,0%,98,100%,35,33%,0,46%,0,43%,86,45%
Danny Green,31.4,TOR,Wing,683,30,47.1%,27,47%,39,30%,48,29%,33,29%,17,32%,56,34%,28,33%
Draymond Green,28.7,GSW,Big,850,50,54.1%,80,74%,30,31%,50,36%,33,32%,0,8%,29,31%,9,25%
JaMychal Green,28.4,LAC,Big,138,93,67.4%,20,57%,33,33%,93,67%,78,50%,0,33%,100,59%,100,52%
James Harden,29.2,HOU,Combo,423,50,51.2%,72,63%,61,38%,22,25%,44,37%,0,0%,64,38%,47,36%
Maurice Harkless,25.5,POR,Forward,387,64,51.4%,55,60%,73,39%,0,0%,45,39%,0,14%,0,38%,0,26%
Montrezl Harrell,24.8,LAC,Big,157,100,74.2%,93,83%,83,50%,95,75%,93,55%,0,0%,0,0%,0,0%
Gary Harris,24.1,DEN,Wing,517,61,52.9%,76,68%,42,31%,42,25%,30,29%,0,7%,96,46%,47,36%
Joe Harris,27.2,BKN,Wing,147,15,41.9%,58,59%,6,0%,88,67%,61,40%,0,0%,0,20%,0,19%
Tobias Harris,26.3,PHI,Forward,443,55,49.4%,27,54%,45,35%,91,65%,82,45%,0,35%,67,35%,67,35%
Gordon Hayward,28.6,BOS,Wing,264,33,48.6%,52,57%,30,23%,79,45%,45,33%,0,67%,26,28%,66,38%
George Hill,32.5,MIL,Combo,386,100,62.4%,94,67%,56,36%,72,50%,67,41%,0,62%,50,35%,80,43%
Rodney Hood,26.0,POR,Wing,370,73,56.0%,42,53%,97,63%,82,46%,94,58%,0,46%,44,33%,59,37%
Al Horford,32.4,BOS,Big,309,35,50.0%,3,47%,60,39%,60,41%,60,40%,0,29%,88,43%,82,41%
Danuel House,25.4,HOU,Forward,134,9,41.2%,9,50%,0,0%,0,0%,0,0%,0,27%,22,28%,8,28%
Serge Ibaka,29.1,TOR,Big,490,33,49.7%,73,73%,78,45%,43,32%,57,40%,0,33%,6,23%,5,24%
Andre Iguodala,34.8,GSW,Wing,629,79,57.3%,94,80%,55,35%,48,29%,42,32%,83,47%,19,24%,41,34%
Ersan Ilyasova,31.5,MIL,Big,249,57,55.6%,68,73%,33,33%,75,50%,68,43%,0,22%,65,37%,55,33%
Joe Ingles,31.1,UTA,Wing,150,0,40.3%,52,57%,6,0%,0,0%,0,0%,0,0%,44,33%,6,25%
Kyrie Irving,26.6,BOS,Point,329,14,43.8%,29,50%,43,39%,36,38%,36,38%,0,11%,50,35%,33,32%
Jonathan Isaac,21.1,ORL,Big,136,0,32.5%,83,75%,0,0%,28,17%,8,8%,0,27%,0,11%,0,20%
Reggie Jackson,28.5,DET,Point,107,50,50.0%,0,38%,79,53%,14,33%,64,46%,0,67%,0,25%,83,43%
Jonas Jerebko,31.7,GSW,Big,105,3,37.2%,20,57%,0,0%,53,38%,15,20%,0,33%,0,25%,23,29%
Nikola Jokic,23.7,DEN,Big,556,55,54.8%,45,64%,68,42%,85,52%,73,44%,0,0%,76,40%,73,39%
Enes Kanter,26.5,POR,Big,460,45,51.7%,18,56%,65,41%,70,46%,65,43%,0,0%,0,25%,0,25%
Luke Kennard,22.4,DET,Wing,121,64,53.6%,0,22%,82,50%,85,50%,82,50%,0,0%,0,58%,0,54%
Caris LeVert,24.2,BKN,Wing,144,82,57.5%,70,67%,76,45%,15,0%,58,38%,0,50%,93,46%,94,46%
Kawhi Leonard,27.3,TOR,Forward,939,91,54.6%,91,68%,82,40%,64,52%,73,45%,100,50%,78,36%,75,38%
Meyers Leonard,26.7,POR,Big,166,78,62.7%,90,80%,70,44%,88,57%,78,50%,0,0%,94,43%,77,41%
Damian Lillard,28.3,POR,Point,650,57,51.2%,43,53%,21,32%,43,39%,29,37%,0,56%,75,37%,67,38%
Shaun Livingston,33.1,GSW,Combo,321,33,46.6%,72,63%,78,43%,28,29%,56,39%,0,0%,0,0%,0,0%
Kevon Looney,22.7,GSW,Big,429,98,68.8%,85,76%,93,62%,55,38%,78,50%,0,0%,0,0%,0,0%
Brook Lopez,30.6,MIL,Big,437,48,53.7%,98,86%,33,33%,35,25%,30,32%,0,8%,59,34%,18,29%
Kyle Lowry,32.6,TOR,Point,898,71,53.8%,79,63%,36,37%,64,50%,43,41%,0,38%,63,36%,58,36%
Wesley Matthews,32.0,IND,Wing,118,12,41.7%,3,33%,6,0%,15,0%,0,0%,0,75%,15,24%,31,33%
CJ McCollum,27.1,POR,Combo,635,44,50.9%,50,56%,67,40%,67,46%,72,43%,0,33%,71,41%,60,40%
Alfonzo McKinnie,26.1,GSW,Wing,219,58,52.6%,82,71%,64,38%,0,0%,55,38%,0,32%,0,29%,19,31%
Khris Middleton,27.2,MIL,Wing,515,48,51.7%,48,57%,61,36%,61,36%,52,36%,33,38%,89,46%,88,43%
Patty Mills,30.2,SAS,Combo,149,6,36.9%,61,58%,50,33%,72,50%,83,44%,0,17%,0,13%,0,14%
Paul Millsap,33.7,DEN,Big,468,38,50.3%,30,58%,80,45%,65,45%,75,45%,0,25%,47,33%,50,32%
Nikola Mirotic,27.7,MIL,Big,280,30,49.5%,28,58%,95,63%,63,43%,90,53%,0,43%,12,28%,45,31%
Donovan Mitchell,22.1,UTA,Combo,193,11,37.7%,17,47%,28,23%,61,43%,17,27%,0,40%,0,25%,7,27%
Marcus Morris,29.2,BOS,Big,254,83,64.1%,20,57%,88,60%,90,60%,95,60%,0,55%,82,43%,95,46%
Monte Morris,23.3,DEN,Point,212,0,36.6%,7,40%,64,50%,29,36%,57,44%,0,0%,0,0%,0,0%
Jamal Murray,21.7,DEN,Combo,504,39,48.2%,67,62%,72,40%,50,38%,61,39%,0,36%,29,34%,40,35%
Royce O'Neale,25.4,UTA,Wing,134,67,54.7%,30,50%,100,100%,15,0%,97,83%,0,36%,0,30%,31,33%
Chris Paul,33.5,HOU,Point,396,64,53.2%,71,63%,93,60%,64,50%,93,57%,0,13%,25,33%,17,30%
Mason Plumlee,28.7,DEN,Big,208,53,54.5%,63,68%,48,36%,15,0%,25,31%,0,0%,0,0%,0,0%
Jakob Poeltl,23.0,SAS,Big,176,90,65.7%,50,65%,98,67%,0,0%,100,67%,0,0%,0,0%,0,0%
Norman Powell,25.4,TOR,Wing,341,52,51.8%,64,65%,36,29%,36,17%,12,21%,50,39%,44,33%,50,36%
JJ Redick,34.4,PHI,Wing,375,91,58.5%,100,100%,45,33%,76,44%,70,42%,100,50%,70,39%,81,42%
Austin Rivers,26.3,HOU,Combo,208,83,57.0%,39,55%,44,31%,11,0%,22,29%,0,57%,86,44%,93,47%
Terrence Ross,27.7,ORL,Wing,143,18,44.2%,70,67%,27,20%,39,20%,9,20%,0,50%,22,28%,16,30%
Terry Rozier,24.6,BOS,Combo,149,17,40.6%,44,56%,33,29%,28,29%,22,29%,0,33%,14,26%,13,28%
Ricky Rubio,28.0,UTA,Point,167,29,46.2%,50,57%,50,42%,86,67%,79,48%,0,22%,0,20%,0,21%
D'Angelo Russell,22.7,BKN,Combo,147,22,42.2%,6,42%,39,29%,89,53%,50,37%,0,0%,21,32%,27,32%
Dennis Schroder,25.1,OKC,Combo,150,61,51.9%,0,36%,100,63%,100,63%,100,63%,0,0%,36,35%,20,32%
Mike Scott,30.3,PHI,Big,192,65,58.7%,100,100%,83,50%,75,50%,78,50%,0,42%,47,33%,64,36%
Landry Shamet,21.6,LAC,Wing,171,36,48.6%,3,33%,82,50%,0,0%,82,50%,0,50%,30,31%,31,33%
Iman Shumpert,28.4,HOU,Wing,102,88,58.3%,30,50%,0,0%,100,100%,100,100%,0,60%,33,31%,69,38%
Pascal Siakam,24.6,TOR,Big,888,40,50.9%,40,63%,70,44%,57,39%,70,43%,0,28%,24,30%,14,28%
Ben Simmons,22.3,PHI,Combo,420,94,62.1%,83,64%,94,54%,0,0%,94,54%,0,0%,0,0%,0,0%
Jayson Tatum,20.7,BOS,Forward,292,45,49.1%,45,55%,36,33%,82,52%,55,44%,0,22%,89,36%,42,32%
Klay Thompson,28.7,GSW,Wing,817,70,55.4%,88,73%,67,38%,70,41%,67,40%,67,44%,81,45%,91,45%
PJ Tucker,33.5,HOU,Big,425,73,60.2%,10,53%,53,36%,15,0%,35,33%,100,46%,0,45%,91,46%
Evan Turner,30.0,POR,Combo,245,0,33.7%,11,44%,17,21%,39,33%,11,22%,0,100%,0,0%,0,100%
Myles Turner,22.6,IND,Big,125,15,44.3%,57,67%,0,0%,65,45%,63,42%,0,50%,0,17%,0,21%
Fred VanVleet,24.7,TOR,Combo,578,67,52.9%,22,50%,22,23%,44,36%,33,32%,0,41%,79,42%,73,42%
Nikola Vucevic,28.0,ORL,Big,147,5,38.8%,3,47%,57,38%,40,30%,48,35%,0,0%,0,23%,0,23%
Russell Westbrook,30.0,OKC,Point,197,7,41.0%,21,49%,0,25%,0,25%,0,25%,0,40%,13,31%,42,32%
Derrick White,24.3,SAS,Point,190,93,58.8%,86,63%,79,53%,93,78%,100,61%,0,0%,0,38%,25,31%
Lou Williams,32.0,LAC,Combo,175,28,46.2%,33,52%,83,44%,56,41%,78,43%,0,100%,0,25%,33,33%
Thaddeus Young,30.4,IND,Big,130,20,45.2%,13,55%,33,33%,75,50%,50,36%,0,33%,0,0%,0,25%
