Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
James Harden,34.2,LAC,Combo,241,67,55.7%,11,13%,89,31%,22,5%,67,36%,11,4%,78,46%,56,51%
Gary Harris,29.1,ORL,Wing,158,7,41.1%,7,14%,0,0%,64,7%,7,7%,82,29%,93,50%,100,79%
Tobias Harris,31.3,PHI,Forward,251,24,48.3%,56,34%,84,23%,72,11%,92,34%,48,18%,16,15%,16,32%
Josh Hart,28.7,NYK,Forward,547,44,51.3%,88,46%,40,13%,48,5%,36,18%,12,10%,60,26%,32,36%
Isaiah Hartenstein,25.5,NYK,Big,387,59,59.5%,56,49%,97,41%,76,10%,91,51%,0,0%,0,0%,0,0%
Sam Hauser,25.9,BOS,Forward,265,100,58.7%,0,8%,0,1%,56,7%,16,8%,92,36%,96,49%,100,84%
Tyler Herro,23.8,MIA,Combo,255,22,48.3%,6,9%,72,24%,83,15%,78,39%,28,6%,83,47%,61,52%
Haywood Highsmith,26.9,MIA,Forward,171,8,43.0%,20,20%,96,30%,0,0%,72,30%,36,14%,84,36%,52,50%
Jrue Holiday,33.4,BOS,Combo,718,83,60.3%,94,33%,50,21%,6,3%,39,24%,56,13%,44,30%,39,43%
Justin Holiday,34.6,DEN,Combo,146,28,50.0%,0,3%,0,6%,44,9%,0,15%,100,47%,56,35%,100,82%
Chet Holmgren,21.5,OKC,Big,343,35,54.7%,47,39%,41,18%,44,4%,44,22%,65,5%,85,34%,74,39%
Al Horford,37.4,BOS,Big,574,71,60.9%,15,22%,9,9%,29,1%,9,11%,100,28%,88,39%,94,67%
Brandon Ingram,26.2,NOP,Wing,207,4,40.7%,25,18%,89,29%,100,42%,100,72%,0,3%,0,7%,0,11%
Kyrie Irving,31.6,DAL,Combo,879,44,53.4%,39,18%,100,39%,56,10%,100,49%,17,5%,33,28%,11,33%
Jonathan Isaac,26.1,ORL,Forward,140,40,51.3%,40,26%,16,8%,0,0%,12,8%,100,49%,28,18%,88,67%
Isaiah Jackson,21.8,IND,Big,130,26,52.9%,82,75%,71,25%,0,0%,50,25%,0,0%,0,0%,0,0%
Reggie Jackson,33.5,DEN,Combo,111,11,45.2%,56,24%,22,14%,78,14%,50,29%,39,10%,61,38%,44,48%
LeBron James,38.8,LAL,Forward,244,76,55.9%,100,53%,44,14%,64,10%,52,24%,0,1%,48,22%,8,23%
Jaime Jaquez Jr.,22.7,MIA,Wing,179,36,48.1%,71,31%,96,40%,50,5%,89,45%,36,10%,11,14%,7,24%
Isaiah Joe,24.3,OKC,Wing,172,89,59.3%,0,9%,7,4%,89,15%,43,19%,71,24%,89,48%,93,72%
Nikola Jokic,28.7,DEN,Big,481,50,58.1%,44,38%,91,38%,53,5%,79,43%,29,0%,56,19%,53,19%
Herbert Jones,25.1,NOP,Forward,200,64,53.9%,68,38%,8,5%,28,2%,8,7%,88,34%,44,21%,80,55%
Derrick Jones Jr.,26.7,DAL,Forward,646,80,56.0%,84,44%,64,17%,20,1%,28,18%,72,24%,12,14%,36,38%
Nikola Jovic,20.4,MIA,Big,160,41,57.0%,12,20%,32,16%,50,4%,38,20%,88,18%,94,42%,91,60%
Maxi Kleber,31.8,DAL,Big,218,47,57.9%,6,18%,21,10%,32,3%,15,13%,94,21%,100,49%,100,69%
Luke Kornet,28.3,BOS,Big,119,97,68.4%,97,100%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Caris LeVert,29.2,CLE,Wing,257,14,44.1%,75,38%,71,23%,71,9%,75,32%,18,5%,43,26%,29,31%
Damian Lillard,33.3,MIL,Point,155,71,54.5%,36,21%,0,7%,86,20%,36,26%,14,2%,86,51%,71,53%
Dereck Lively II,19.7,DAL,Big,459,94,67.9%,94,90%,6,9%,0,0%,6,9%,38,1%,0,0%,24,1%
Brook Lopez,35.6,MIL,Big,199,88,65.3%,50,40%,68,25%,68,7%,59,32%,44,1%,71,27%,65,28%
Kyle Lowry,37.6,PHI,Combo,204,6,45.1%,17,14%,6,7%,67,11%,11,18%,72,14%,100,55%,94,68%
Terance Mann,27.0,LAC,Wing,187,57,52.2%,79,38%,50,16%,18,2%,39,18%,86,30%,7,14%,39,44%
Naji Marshall,25.8,NOP,Wing,104,54,51.3%,61,30%,54,18%,54,5%,50,23%,93,33%,14,15%,54,48%
Caleb Martin,28.1,MIA,Forward,222,88,57.5%,12,16%,56,16%,92,16%,84,33%,44,16%,76,35%,64,51%
Tyrese Maxey,23.0,PHI,Point,311,79,54.6%,93,42%,21,14%,14,6%,7,20%,50,4%,43,33%,43,37%
Miles McBride,23.1,NYK,Combo,334,50,53.9%,50,23%,17,13%,61,10%,33,23%,78,15%,67,39%,67,54%
CJ McCollum,32.1,NOP,Combo,212,0,44.3%,44,19%,83,28%,72,13%,94,41%,67,13%,17,27%,33,40%
TJ McConnell,31.6,IND,Point,339,50,52.3%,79,34%,100,42%,50,12%,86,54%,43,4%,0,8%,0,12%
Jaden McDaniels,23.1,MIN,Wing,535,93,60.0%,86,38%,61,20%,39,4%,57,24%,75,26%,4,12%,32,38%
Khris Middleton,32.2,MIL,Wing,229,68,53.1%,11,15%,93,32%,96,27%,96,60%,4,4%,32,22%,14,26%
Donovan Mitchell,27.1,CLE,Combo,381,56,54.5%,89,30%,56,21%,89,16%,72,37%,0,1%,50,32%,17,33%
Evan Mobley,22.4,CLE,Big,421,44,57.2%,62,55%,85,32%,21,1%,65,33%,56,4%,44,8%,41,11%
Marcus Morris,34.2,CLE,Big,119,56,59.2%,3,15%,53,21%,85,18%,71,38%,76,13%,82,33%,85,46%
Trey Murphy III,23.4,NOP,Wing,241,71,53.7%,43,25%,43,13%,32,3%,32,16%,21,7%,96,51%,71,59%
Jamal Murray,26.7,DEN,Point,461,14,44.5%,71,28%,57,23%,93,21%,71,44%,64,5%,29,22%,29,28%
Larry Nance Jr.,30.8,NOP,Big,132,100,72.4%,79,72%,35,16%,0,0%,21,16%,74,9%,32,3%,44,13%
Andrew Nembhard,23.8,IND,Combo,552,89,63.1%,67,28%,78,24%,100,16%,89,41%,44,10%,6,21%,0,31%
Aaron Nesmith,24.0,IND,Forward,558,36,51.1%,48,29%,32,11%,60,7%,32,18%,52,19%,80,35%,68,53%
Georges Niang,30.4,CLE,Forward,104,0,18.8%,24,21%,76,21%,32,3%,48,24%,68,24%,72,32%,84,56%
Jusuf Nurkic,29.2,PHX,Big,103,9,50.0%,76,70%,50,20%,41,3%,47,23%,0,0%,38,7%,35,7%
Royce O'Neale,30.4,PHX,Forward,103,28,50.0%,4,15%,4,5%,0,0%,0,5%,16,10%,100,70%,96,80%
Isaac Okoro,22.8,CLE,Forward,247,12,46.8%,80,44%,24,9%,0,0%,20,9%,56,20%,64,27%,48,47%
Kelly Oubre,27.9,PHI,Forward,260,48,52.7%,92,46%,68,20%,36,4%,56,24%,32,13%,24,18%,12,30%
Michael Porter,25.3,DEN,Forward,442,92,57.6%,28,23%,28,10%,84,14%,60,24%,24,10%,92,43%,72,54%
Bobby Portis,28.7,MIL,Big,186,9,50.0%,29,33%,82,32%,91,23%,94,55%,53,3%,47,9%,47,13%
Kristaps Porzingis,28.2,BOS,Big,164,38,55.9%,0,12%,56,21%,97,25%,88,46%,0,0%,91,42%,79,42%
Norman Powell,30.4,LAC,Wing,177,75,54.2%,54,28%,68,22%,61,6%,61,28%,32,9%,64,35%,46,45%
Taurean Prince,29.6,LAL,Wing,133,39,50.0%,32,21%,57,18%,25,3%,46,21%,68,24%,57,34%,68,58%
Payton Pritchard,25.8,BOS,Point,322,93,55.5%,21,17%,36,18%,21,7%,21,25%,86,16%,79,42%,86,58%
Austin Reaves,25.4,LAL,Combo,210,72,55.9%,61,26%,94,32%,33,7%,83,39%,22,5%,39,30%,22,35%
Naz Reid,24.2,MIN,Big,359,32,54.6%,41,35%,47,19%,24,1%,41,21%,85,17%,74,28%,82,44%
Mitchell Robinson,25.6,NYK,Big,114,9,50.0%,97,100%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
D'Angelo Russell,27.7,LAL,Point,221,29,51.1%,7,13%,14,13%,43,11%,14,25%,71,7%,93,55%,93,62%
Ben Sheppard,22.3,IND,Wing,323,82,55.7%,46,25%,11,4%,11,1%,4,6%,100,46%,36,23%,82,69%
Pascal Siakam,29.6,IND,Forward,602,84,56.7%,64,37%,92,28%,100,20%,96,48%,8,5%,4,10%,4,15%
Max Strus,27.6,CLE,Wing,433,64,52.9%,36,22%,14,5%,29,3%,11,8%,43,12%,100,59%,86,70%
Jalen Suggs,22.4,ORL,Combo,232,17,47.5%,78,30%,11,9%,39,7%,6,16%,33,7%,89,48%,72,55%
Jayson Tatum,25.7,BOS,Forward,766,20,48.0%,60,34%,60,17%,88,15%,80,32%,4,3%,68,31%,24,34%
Obi Toppin,25.7,IND,Big,336,79,62.1%,53,41%,26,14%,59,6%,35,20%,79,13%,68,27%,76,40%
Karl-Anthony Towns,28.0,MIN,Big,520,29,53.5%,38,35%,76,28%,47,4%,62,33%,71,8%,65,24%,68,32%
Myles Turner,27.6,IND,Big,550,74,61.2%,32,33%,38,16%,79,12%,53,28%,68,7%,79,32%,71,39%
Jonas Valanciunas,31.5,NOP,Big,136,0,47.7%,71,63%,74,28%,56,5%,65,33%,47,1%,29,3%,26,4%
Franz Wagner,22.2,ORL,Wing,258,21,45.6%,93,42%,79,25%,57,5%,68,30%,7,4%,39,24%,18,28%
Cason Wallace,20.0,OKC,Combo,192,33,51.2%,28,15%,28,15%,11,5%,17,20%,94,39%,22,27%,89,66%
PJ Washington,25.2,DAL,Forward,784,52,53.2%,36,25%,72,20%,16,0%,44,21%,84,30%,56,24%,76,54%
Russell Westbrook,35.0,LAC,Point,114,0,30.0%,100,44%,29,16%,29,9%,29,25%,93,18%,14,13%,36,31%
Derrick White,29.3,BOS,Combo,673,78,58.3%,22,15%,33,16%,28,6%,22,22%,50,12%,94,52%,83,64%
Aaron Wiggins,24.8,OKC,Forward,145,56,53.3%,76,42%,36,13%,40,4%,24,17%,64,21%,36,21%,40,42%
Jalen Williams,22.5,OKC,Wing,375,61,52.3%,89,38%,86,26%,86,15%,86,41%,11,4%,18,16%,4,21%
Jaylin Williams,21.3,OKC,Big,115,65,59.7%,9,19%,12,9%,38,3%,12,13%,97,25%,97,44%,97,69%
Delon Wright,31.5,MIA,Combo,143,100,75.9%,83,30%,61,22%,0,0%,28,22%,89,30%,0,19%,50,48%
Ivica Zubac,26.6,LAC,Big,191,68,60.0%,65,58%,94,40%,32,3%,74,42%,0,0%,0,0%,0,0%
