Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Trevor Booker,29.9,PHI,Big,461,11,+5.9,7,+7.8,14,+3.0%,7,-2.4%,8,+4.1,11,+2.5,25,+7.9
Trevor Booker,29.9,IND,Big,262,66,-1.8,44,+0.4,100,-8.4%,91,+2.0%,100,-12.5,100,-10.8,29,+6.4
Avery Bradley,26.9,DET,Wing,1253,11,+5.8,28,+2.7,35,+1.3%,7,-2.3%,18,+2.5,9,+2.6,55,-1.3
Avery Bradley,26.9,LAC,Wing,164,99,-10.3,96,-8.4,92,-4.3%,93,+2.3%,98,-7.7,95,-3.5,97,-27.1
Corey Brewer,31.7,LAL,Wing,654,33,+1.9,36,+1.4,10,+3.4%,9,-2.0%,26,+1.9,5,+3.3,86,-12.9
Corey Brewer,31.7,OKC,Wing,513,3,+9.2,1,+12.5,100,-9.3%,20,-1.2%,39,+0.8,23,+1.5,67,-5.5
Malcolm Brogdon,24.9,MIL,Combo,1405,33,+1.9,31,+2.1,55,-0.2%,76,+1.1%,38,+0.8,72,-1.2,13,+13.2
Aaron Brooks,32.8,MIN,Point,134,2,+9.9,10,+6.1,58,-0.5%,74,+0.9%,38,+0.8,9,+2.7,85,-12.6
MarShon Brooks,28.8,MEM,Wing,186,37,+1.3,7,+7.7,3,+5.7%,89,+1.9%,48,+0.1,1,+5.7,98,-32.4
Jaylen Brown,21.0,BOS,Wing,2129,71,-2.4,54,-0.7,62,-0.7%,71,+0.8%,54,-0.3,49,+0.1,60,-2.9
Lorenzo Brown,27.2,TOR,Wing,107,100,-15.7,99,-12.2,98,-6.2%,91,+2.1%,99,-8.9,94,-3.3,99,-39.3
Reggie Bullock,26.6,DET,Wing,1695,47,+0.2,62,-1.5,70,-1.4%,34,-0.5%,25,+2.0,69,-1.1,7,+21.3
Trey Burke,25.0,NYK,Point,746,5,+7.9,9,+6.7,9,+3.6%,39,-0.4%,31,+1.4,6,+3.2,86,-13.4
Alec Burks,26.3,UTA,Wing,954,4,+7.9,6,+8.1,48,+0.3%,44,-0.1%,32,+1.4,50,-0.0,21,+9.6
Jimmy Butler,28.1,MIN,Wing,2137,96,-8.8,90,-5.6,66,-1.0%,78,+1.2%,53,-0.2,43,+0.4,62,-4.1
Dwight Buycks,28.7,DET,Point,366,81,-3.4,91,-6.1,59,-0.5%,85,+1.6%,34,+1.1,65,-0.9,11,+14.4
Jose Calderon,36.1,CLE,Point,815,65,-1.8,63,-1.6,88,-3.6%,46,-0.1%,42,+0.5,57,-0.4,30,+6.1
Kentavious Caldwell-Pope,24.7,LAL,Wing,2433,28,+2.6,32,+1.9,67,-1.1%,77,+1.1%,29,+1.5,78,-1.7,5,+23.7
Isaiah Canaan,26.5,PHX,Point,405,89,-5.4,66,-1.9,45,+0.5%,79,+1.3%,27,+1.8,31,+1.1,42,+2.6
Clint Capela,23.5,HOU,Big,2009,48,+0.2,44,+0.4,83,-2.7%,56,+0.3%,55,-0.3,59,-0.5,46,+1.5
DeMarre Carroll,31.3,BKN,Forward,2158,86,-4.5,76,-3.1,26,+2.0%,8,-2.1%,12,+3.3,11,+2.5,44,+2.2
Vince Carter,40.8,SAC,Forward,1005,72,-2.5,83,-4.1,43,+0.8%,60,+0.5%,14,+3.1,15,+2.1,40,+3.2
Michael Carter-Williams,26.1,CHA,Combo,789,59,-1.1,35,+1.6,54,-0.1%,95,+2.6%,64,-1.0,72,-1.2,40,+3.2
Omri Casspi,29.4,GSW,Forward,635,67,-1.9,82,-4.1,25,+2.0%,28,-0.7%,23,+2.1,30,+1.1,36,+4.3
Willie Cauley-Stein,24.2,SAC,Big,2001,50,-0.0,64,-1.7,46,+0.5%,29,-0.7%,85,-3.1,70,-1.1,84,-11.9
Mario Chalmers,31.5,MEM,Point,1372,89,-5.3,93,-6.5,60,-0.6%,14,-1.5%,30,+1.5,14,+2.2,69,-5.6
Tyson Chandler,35.1,PHX,Big,1145,57,-0.9,69,-2.1,72,-1.6%,22,-1.1%,51,-0.1,73,-1.3,23,+8.4
Wilson Chandler,30.5,DEN,Forward,2324,53,-0.4,62,-1.5,52,-0.0%,32,-0.6%,59,-0.6,60,-0.6,50,+0.2
Marquese Chriss,20.3,PHX,Big,1478,68,-2.1,66,-1.8,71,-1.5%,51,+0.1%,30,+1.4,62,-0.7,14,+12.9
Ian Clark,26.7,NOP,Combo,1375,45,+0.5,65,-1.7,27,+1.9%,50,+0.1%,25,+2.0,48,+0.2,18,+10.7
Jordan Clarkson,25.4,LAL,Combo,1238,65,-1.7,43,+0.5,24,+2.0%,36,-0.5%,55,-0.3,36,+0.8,75,-7.7
Jordan Clarkson,25.4,CLE,Combo,615,52,-0.4,50,-0.3,4,+5.2%,6,-2.6%,68,-1.3,5,+3.3,98,-33.5
Darren Collison,30.2,IND,Point,1989,30,+2.2,28,+2.6,31,+1.6%,54,+0.2%,21,+2.3,24,+1.4,40,+3.1
Mike Conley,30.1,MEM,Point,373,85,-4.3,97,-9.5,17,+2.7%,94,+2.6%,10,+3.8,70,-1.1,3,+31.3
Pat Connaughton,24.8,POR,Wing,1402,38,+1.2,37,+1.3,73,-1.6%,56,+0.3%,74,-2.0,71,-1.1,65,-4.8
DeMarcus Cousins,27.2,NOP,Big,1715,58,-1.0,23,+3.3,93,-4.6%,73,+0.9%,84,-3.1,90,-2.9,47,+1.5
Robert Covington,26.9,PHI,Forward,2515,99,-11.4,93,-6.7,94,-5.0%,80,+1.4%,75,-2.2,96,-3.7,20,+10.0
Allen Crabbe,25.6,BKN,Wing,2160,64,-1.6,45,+0.2,39,+1.0%,15,-1.5%,25,+2.0,21,+1.6,47,+1.1
Jamal Crawford,37.6,MIN,Wing,1613,2,+10.1,7,+7.5,18,+2.5%,54,+0.2%,29,+1.6,16,+1.9,63,-4.3
Jae Crowder,27.3,CLE,Forward,1324,11,+5.8,14,+4.9,66,-1.0%,37,-0.5%,10,+3.7,47,+0.2,6,+21.3
Jae Crowder,27.3,UTA,Forward,737,26,+3.1,63,-1.7,2,+6.3%,22,-1.1%,21,+2.3,3,+3.9,85,-12.0
Dante Cunningham,30.5,NOP,Forward,1075,78,-3.0,85,-4.7,35,+1.3%,15,-1.5%,69,-1.5,31,+1.0,91,-17.2
Dante Cunningham,30.5,BKN,Big,442,27,+3.0,25,+3.2,93,-4.7%,80,+1.4%,100,-10.1,98,-5.2,94,-21.1
Stephen Curry,29.6,GSW,Point,1619,31,+2.1,19,+4.0,72,-1.5%,55,+0.2%,79,-2.4,67,-1.0,69,-5.9
Troy Daniels,26.3,PHX,Combo,1586,16,+4.6,16,+4.5,32,+1.6%,65,+0.6%,35,+1.0,28,+1.2,57,-2.0
Anthony Davis,24.6,NOP,Big,2703,94,-7.5,93,-6.7,16,+2.8%,28,-0.7%,62,-0.8,28,+1.2,87,-13.7
Deyonta Davis,20.9,MEM,Big,867,29,+2.6,56,-0.9,1,+6.7%,1,-3.9%,4,+5.3,1,+6.4,80,-10.3
Ed Davis,28.4,POR,Big,1456,39,+1.1,47,-0.0,23,+2.1%,62,+0.5%,48,+0.1,27,+1.3,77,-8.8
DeMar DeRozan,28.2,TOR,Wing,2700,6,+7.5,8,+7.1,91,-4.2%,30,-0.7%,78,-2.4,83,-2.1,48,+0.8
Dewayne Dedmon,28.2,ATL,Big,1516,77,-3.0,55,-0.8,79,-2.3%,69,+0.8%,81,-2.7,79,-1.7,62,-4.0
Sam Dekker,23.5,LAC,Forward,809,82,-3.8,89,-5.4,36,+1.2%,88,+1.9%,76,-2.3,48,+0.1,89,-14.5
Malcolm Delaney,28.6,ATL,Combo,963,51,-0.2,66,-1.9,6,+4.4%,80,+1.4%,17,+2.8,39,+0.7,15,+12.2
Matthew Dellavedova,27.1,MIL,Combo,700,18,+4.3,13,+5.3,28,+1.8%,73,+0.9%,65,-1.1,52,-0.1,64,-4.4
Cheick Diallo,21.1,NOP,Big,495,8,+6.7,5,+8.3,63,-0.8%,40,-0.3%,14,+3.2,7,+3.0,57,-1.8
Gorgui Dieng,27.8,MIN,Big,1281,12,+5.5,14,+5.1,50,+0.2%,28,-0.8%,47,+0.2,45,+0.3,51,-0.2
Spencer Dinwiddie,24.6,BKN,Combo,2257,55,-0.7,40,+0.8,80,-2.3%,93,+2.2%,70,-1.5,82,-2.0,38,+3.9
Goran Dragic,31.5,MIA,Point,2352,41,+0.9,33,+1.7,18,+2.5%,9,-1.9%,26,+1.8,9,+2.7,76,-8.4
Andre Drummond,24.2,DET,Big,2591,19,+4.1,14,+4.9,71,-1.5%,11,-1.8%,25,+2.0,31,+1.1,33,+5.0
Jared Dudley,32.3,PHX,Big,667,80,-3.4,82,-4.0,11,+3.4%,99,+3.7%,91,-4.3,62,-0.7,94,-20.6
Kris Dunn,23.6,CHI,Point,1459,38,+1.1,44,+0.4,72,-1.5%,43,-0.1%,43,+0.5,62,-0.7,18,+10.7
Kevin Durant,29.1,GSW,Forward,2308,6,+7.4,12,+5.7,35,+1.2%,16,-1.4%,44,+0.4,20,+1.7,76,-8.1
Henry Ellenson,20.8,DET,Big,237,68,-2.0,75,-3.0,15,+2.9%,52,+0.2%,92,-4.4,90,-2.8,80,-10.2
Wayne Ellington,29.9,MIA,Wing,1966,38,+1.1,38,+1.3,52,+0.0%,78,+1.1%,72,-1.8,54,-0.2,78,-9.8
Joel Embiid,23.6,PHI,Big,1899,94,-7.4,92,-6.2,69,-1.3%,47,-0.0%,73,-1.9,46,+0.2,87,-13.8
James Ennis,27.3,MEM,Wing,1027,35,+1.8,46,+0.2,7,+4.0%,68,+0.8%,49,+0.1,51,-0.1,45,+1.8
James Ennis,27.3,DET,Wing,528,4,+8.5,7,+7.8,32,+1.6%,98,+3.2%,70,-1.5,26,+1.3,93,-19.2
Tyler Ennis,23.2,LAL,Combo,639,76,-2.8,71,-2.4,62,-0.7%,94,+2.4%,94,-4.9,75,-1.4,95,-21.2
Tyreke Evans,28.1,MEM,Wing,1579,89,-5.1,84,-4.4,40,+0.9%,68,+0.7%,58,-0.6,11,+2.4,92,-19.0
Dante Exum,22.3,UTA,Combo,223,61,-1.3,61,-1.5,2,+6.0%,65,+0.6%,4,+5.2,6,+3.2,22,+9.1
Kenneth Faried,28.0,DEN,Big,442,66,-1.8,69,-2.2,89,-3.7%,72,+0.9%,50,-0.1,89,-2.8,6,+22.5
Derrick Favors,26.3,UTA,Big,2130,42,+0.8,34,+1.7,80,-2.4%,32,-0.6%,33,+1.2,61,-0.7,12,+13.7
Kay Felder,22.6,CHI,Point,102,50,-0.1,20,+3.8,94,-4.9%,14,-1.5%,96,-5.3,98,-5.2,14,+12.6
Cristiano Felicio,25.3,CHI,Big,862,14,+5.1,8,+7.3,21,+2.3%,31,-0.7%,31,+1.4,45,+0.3,27,+7.2
Raymond Felton,33.3,OKC,Combo,1309,40,+1.0,37,+1.3,7,+4.3%,61,+0.5%,23,+2.2,15,+2.2,64,-4.4
Yogi Ferrell,24.5,DAL,Point,2193,96,-8.3,98,-10.1,28,+1.8%,90,+2.0%,61,-0.7,25,+1.4,90,-15.8
Dorian Finney-Smith,24.5,DAL,Wing,447,88,-5.1,85,-4.7,84,-2.8%,57,+0.3%,84,-3.0,81,-1.9,70,-5.9
Bryn Forbes,24.3,SAS,Wing,1396,24,+3.4,39,+1.1,47,+0.4%,90,+2.0%,39,+0.8,63,-0.7,16,+11.3
Evan Fournier,25.0,ORL,Wing,1809,31,+2.2,17,+4.2,49,+0.3%,64,+0.6%,59,-0.6,31,+1.1,82,-10.8
Tim Frazier,27.0,WAS,Point,746,37,+1.3,12,+5.6,85,-2.9%,98,+3.3%,85,-3.1,94,-3.3,37,+4.0
Channing Frye,34.5,CLE,Big,466,86,-4.4,74,-2.9,15,+2.9%,83,+1.5%,67,-1.3,14,+2.2,95,-22.2
Channing Frye,34.5,LAL,Big,150,91,-5.7,53,-0.6,47,+0.5%,46,-0.1%,91,-4.3,34,+0.9,98,-32.9
Danilo Gallinari,29.2,LAC,Forward,663,92,-6.0,59,-1.3,80,-2.4%,12,-1.7%,96,-5.8,77,-1.6,96,-24.4
Langston Galloway,25.9,DET,Combo,759,93,-6.6,86,-4.8,50,+0.2%,60,+0.5%,87,-3.4,66,-1.0,90,-16.5
Marc Gasol,32.8,MEM,Big,2376,65,-1.8,57,-1.1,92,-4.5%,59,+0.4%,85,-3.1,93,-3.2,39,+3.4
Pau Gasol,37.3,SAS,Big,1784,78,-3.1,82,-3.9,46,+0.5%,9,-1.9%,37,+0.9,33,+0.9,52,-0.3
Rudy Gay,31.2,SAS,Big,1191,20,+3.9,23,+3.3,73,-1.6%,59,+0.4%,89,-3.8,83,-2.0,79,-10.1
Paul George,27.5,OKC,Wing,2863,47,+0.3,34,+1.7,70,-1.3%,55,+0.2%,56,-0.4,32,+1.0,79,-10.2
Taj Gibson,32.4,MIN,Big,2693,73,-2.6,76,-3.1,26,+1.9%,18,-1.3%,48,+0.1,38,+0.7,61,-3.9
Manu Ginobili,40.3,SAS,Wing,1284,9,+6.5,18,+4.2,11,+3.3%,50,+0.1%,17,+2.7,24,+1.4,27,+7.1
Rudy Gobert,25.3,UTA,Big,1807,97,-8.8,95,-8.0,77,-1.9%,19,-1.3%,93,-4.6,75,-1.5,93,-19.8
Aaron Gordon,22.1,ORL,Big,1890,67,-2.0,47,+0.0,81,-2.5%,79,+1.4%,69,-1.4,68,-1.0,55,-1.4
Eric Gordon,28.9,HOU,Wing,2120,74,-2.6,83,-4.1,34,+1.3%,88,+1.9%,50,-0.0,60,-0.6,32,+5.3
Marcin Gortat,33.7,WAS,Big,2064,84,-4.2,63,-1.6,86,-3.1%,5,-2.6%,77,-2.3,40,+0.6,91,-18.4
Treveon Graham,24.0,CHA,Wing,949,30,+2.3,27,+2.8,68,-1.1%,89,+1.9%,69,-1.4,79,-1.7,32,+5.4
Jerami Grant,23.6,OKC,Big,1586,33,+1.9,68,-2.1,4,+5.3%,39,-0.4%,11,+3.7,19,+1.8,24,+8.4
Jerian Grant,25.1,CHI,Point,1595,49,+0.1,48,-0.1,41,+0.9%,61,+0.5%,55,-0.3,35,+0.8,80,-10.3
Danny Green,30.4,SAS,Wing,1776,69,-2.2,44,+0.4,76,-1.9%,15,-1.4%,75,-2.1,44,+0.4,90,-16.5
Draymond Green,27.7,GSW,Big,2268,66,-1.9,43,+0.4,76,-1.8%,86,+1.7%,83,-2.9,74,-1.3,75,-7.9
Gerald Green,31.8,HOU,Wing,856,70,-2.2,54,-0.7,85,-2.9%,59,+0.4%,11,+3.6,72,-1.2,2,+34.8
JaMychal Green,27.4,MEM,Forward,1526,41,+0.9,11,+5.7,98,-6.2%,74,+0.9%,82,-2.7,91,-3.0,39,+3.6
Jeff Green,31.2,CLE,Big,1728,90,-5.5,94,-7.3,9,+3.6%,63,+0.5%,80,-2.7,49,+0.0,91,-17.3
Blake Griffin,28.6,LAC,Big,1133,39,+1.1,38,+1.2,43,+0.7%,3,-3.1%,2,+6.9,12,+2.3,6,+22.9
Blake Griffin,28.6,DET,Big,824,88,-4.9,96,-8.2,62,-0.8%,66,+0.7%,9,+4.1,42,+0.4,5,+24.4
Tim Hardaway Jr.,25.6,NYK,Wing,1876,49,+0.1,39,+1.0,86,-3.0%,66,+0.7%,63,-0.9,89,-2.8,11,+14.5
James Harden,28.2,HOU,Combo,2519,18,+4.3,30,+2.4,45,+0.6%,30,-0.7%,41,+0.6,33,+0.9,61,-3.8
Maurice Harkless,24.5,POR,Forward,1246,44,+0.6,28,+2.7,61,-0.7%,46,-0.1%,71,-1.8,66,-0.9,68,-5.5
Montrezl Harrell,23.8,LAC,Big,1227,48,+0.1,50,-0.3,16,+2.8%,86,+1.7%,57,-0.5,37,+0.7,75,-7.5
Devin Harris,34.7,DAL,Wing,803,82,-3.8,93,-6.5,50,+0.2%,81,+1.4%,90,-4.0,89,-2.8,64,-4.5
Devin Harris,34.7,DEN,Point,514,28,+2.8,50,-0.2,38,+1.1%,26,-0.8%,43,+0.5,46,+0.3,50,+0.2
Gary Harris,23.1,DEN,Wing,2278,75,-2.7,67,-2.0,79,-2.2%,86,+1.7%,75,-2.1,84,-2.1,49,+0.6
Joe Harris,26.2,BKN,Wing,1897,26,+3.0,21,+3.6,93,-4.5%,79,+1.3%,95,-5.0,95,-3.6,70,-6.3
Tobias Harris,25.3,DET,Forward,1535,5,+7.8,4,+9.4,48,+0.3%,8,-2.3%,19,+2.5,14,+2.2,46,+1.6
Tobias Harris,25.3,LAC,Forward,1101,12,+5.3,5,+8.9,64,-0.9%,22,-1.1%,34,+1.2,53,-0.2,25,+7.8
Aaron Harrison,23.0,DAL,Wing,233,1,+11.7,1,+12.8,9,+3.5%,67,+0.7%,7,+4.3,76,-1.5,1,+46.0
Andrew Harrison,23.0,MEM,Combo,1278,56,-0.8,51,-0.3,77,-2.0%,21,-1.2%,73,-1.9,85,-2.2,38,+3.7
John Henson,26.8,MIL,Big,1953,88,-5.1,70,-2.2,91,-4.3%,67,+0.7%,80,-2.6,85,-2.1,52,-0.3
Juan Hernangomez,22.1,DEN,Forward,228,33,+2.0,6,+8.0,57,-0.4%,3,-3.0%,39,+0.7,11,+2.4,78,-9.8
Willy Hernangomez,23.4,NYK,Big,162,6,+7.4,14,+4.9,89,-3.8%,32,-0.6%,98,-6.9,95,-3.4,92,-18.8
Willy Hernangomez,23.4,CHA,Big,206,73,-2.5,78,-3.4,84,-2.7%,63,+0.5%,1,+8.3,80,-1.8,0,+77.4
Mario Hezonja,22.7,ORL,Forward,1555,28,+2.6,33,+1.8,13,+3.1%,13,-1.6%,3,+5.9,6,+3.2,13,+13.1
Buddy Hield,24.9,SAC,Wing,1944,79,-3.1,83,-4.2,50,+0.1%,91,+2.1%,63,-0.9,70,-1.1,43,+2.4
Nene Hilario,35.1,HOU,Big,744,92,-6.1,81,-3.8,66,-1.0%,86,+1.7%,78,-2.4,89,-2.7,23,+8.5
George Hill,31.5,SAC,Combo,1127,16,+4.6,4,+9.6,77,-2.0%,62,+0.5%,49,+0.1,84,-2.1,11,+14.6
George Hill,31.5,CLE,Combo,667,63,-1.5,48,-0.0,87,-3.3%,97,+3.0%,76,-2.3,95,-3.5,16,+11.6
Solomon Hill,26.6,NOP,Wing,182,5,+7.8,29,+2.5,99,-7.2%,18,-1.4%,65,-1.1,75,-1.4,39,+3.4
Jrue Holiday,27.4,NOP,Combo,2900,98,-9.6,98,-10.0,75,-1.7%,83,+1.5%,91,-4.3,97,-4.4,37,+3.9
Justin Holiday,28.6,CHI,Wing,2209,90,-5.5,91,-6.2,86,-3.1%,55,+0.3%,71,-1.7,89,-2.8,13,+13.0
John Holland,29.0,CLE,Wing,132,3,+9.4,0,+14.9,1,+7.0%,2,-3.1%,88,-3.6,4,+3.7,99,-38.5
Rondae Hollis-Jefferson,22.8,BKN,Big,1878,43,+0.7,49,-0.2,45,+0.5%,46,-0.0%,89,-3.8,54,-0.2,94,-20.8
Richaun Holmes,24.0,PHI,Big,642,8,+6.8,16,+4.4,20,+2.3%,13,-1.5%,18,+2.6,9,+2.6,54,-1.1
Rodney Hood,25.0,UTA,Wing,1062,11,+5.7,28,+2.7,50,+0.1%,65,+0.6%,33,+1.3,53,-0.2,19,+10.1
Rodney Hood,25.0,CLE,Wing,527,19,+4.2,25,+3.1,37,+1.1%,87,+1.8%,12,+3.4,5,+3.4,65,-4.6
Al Horford,31.4,BOS,Big,2263,63,-1.6,66,-1.9,76,-1.8%,49,+0.0%,55,-0.3,73,-1.3,29,+6.2
Danuel House,24.4,PHX,Wing,381,90,-5.6,95,-7.4,79,-2.2%,66,+0.7%,73,-1.9,83,-2.0,49,+0.5
Dwight Howard,31.9,CHA,Big,2441,67,-1.9,90,-5.7,23,+2.1%,6,-2.6%,46,+0.3,25,+1.4,78,-9.9
Josh Huestis,25.9,OKC,Wing,908,62,-1.4,77,-3.2,28,+1.8%,31,-0.7%,52,-0.2,27,+1.3,81,-10.6
Serge Ibaka,28.1,TOR,Big,2079,29,+2.6,20,+3.7,97,-5.6%,26,-0.9%,88,-3.6,90,-2.8,54,-0.9
Andre Iguodala,33.8,GSW,Wing,1605,93,-6.5,92,-6.3,27,+1.9%,63,+0.5%,63,-0.9,55,-0.3,59,-2.6
Ersan Ilyasova,30.5,ATL,Big,1146,60,-1.2,60,-1.4,37,+1.1%,31,-0.7%,5,+4.9,5,+3.3,36,+4.2
Ersan Ilyasova,30.5,PHI,Big,528,43,+0.7,30,+2.3,35,+1.3%,39,-0.3%,94,-4.8,78,-1.6,93,-19.7
