Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Carmelo Anthony,22.4,DEN,Wing,2479,99,+4.5%,99,+8.9%,91,+5.0%,22,-2.8%,53,-0.0%,92,+9.0%,60,+0.9%,83,+3.2%
Rafael Araujo,26.2,UTA,Big,193,24,-1.7%,39,-1.2%,8,-6.8%,70,+1.4%,20,-2.4%,25,-4.5%,54,+0.2%,55,+0.3%
Gilbert Arenas,24.8,WAS,Combo,2935,88,+2.2%,50,-0.4%,25,-2.7%,96,+5.8%,89,+3.1%,89,+8.1%,19,-3.8%,44,-0.9%
Trevor Ariza,21.3,ORL,Wing,1230,15,-2.7%,57,+0.3%,29,-2.3%,11,-4.5%,10,-3.7%,2,-16.7%,47,-0.5%,9,-5.3%
Darrell Armstrong,38.4,IND,Combo,1236,81,+1.7%,62,+0.8%,70,+1.7%,95,+5.3%,94,+3.7%,65,+2.4%,19,-3.8%,31,-1.9%
Hilton Armstrong,21.9,NOH,Big,546,41,-0.8%,52,-0.2%,42,-1.1%,50,-0.4%,42,-0.7%,56,+1.1%,55,+0.4%,60,+0.7%
Carlos Arroyo,27.3,ORL,Point,1255,48,-0.3%,18,-3.7%,37,-1.6%,94,+5.0%,83,+2.3%,76,+4.2%,81,+3.2%,87,+3.5%
Chucky Atkins,32.2,MEM,Point,2050,75,+1.3%,47,-0.6%,45,-0.7%,75,+2.1%,67,+0.9%,93,+9.4%,61,+1.0%,79,+2.6%
Kelenna Azubuike,22.9,GSW,Wing,595,8,-4.2%,5,-6.7%,49,-0.3%,42,-0.9%,41,-0.8%,33,-3.1%,49,-0.4%,36,-1.6%
Renaldo Balkman,22.3,NYK,Forward,998,25,-1.7%,32,-1.7%,16,-4.5%,17,-3.4%,9,-4.1%,13,-8.0%,44,-0.8%,22,-2.7%
Marcus Banks,25.0,PHX,Combo,447,0,-10.3%,5,-6.9%,1,-15.9%,1,-9.2%,1,-11.5%,14,-7.4%,18,-3.9%,10,-5.1%
Leandro Barbosa,23.9,PHX,Combo,2570,74,+1.2%,24,-2.9%,92,+5.8%,44,-0.7%,78,+1.8%,70,+3.1%,77,+2.7%,83,+3.1%
J.J. Barea,22.3,DAL,Combo,112,9,-3.9%,32,-1.7%,21,-3.6%,4,-6.4%,6,-5.5%,7,-10.9%,23,-3.0%,8,-5.4%
Andrea Bargnani,21.0,TOR,Big,1594,83,+1.8%,37,-1.4%,17,-4.3%,54,-0.1%,32,-1.3%,91,+8.6%,77,+2.7%,85,+3.4%
Matt Barnes,26.6,GSW,Forward,1735,37,-1.0%,60,+0.6%,20,-3.6%,24,-2.6%,15,-3.2%,43,-1.1%,50,-0.2%,46,-0.5%
Earl Barron,25.2,MIA,Big,128,3,-6.6%,20,-3.4%,79,+2.8%,30,-2.0%,46,-0.4%,78,+4.9%,0,-23.9%,1,-12.2%
Brent Barry,34.8,SAS,Wing,1528,86,+2.1%,86,+3.3%,30,-2.1%,88,+4.0%,74,+1.5%,69,+2.9%,29,-2.5%,47,-0.4%
Brandon Bass,21.5,NOH,Big,109,33,-1.2%,6,-6.7%,2,-12.9%,47,-0.6%,7,-4.7%,62,+2.0%,99,+12.9%,100,+11.3%
Maceo Baston,30.4,IND,Big,358,98,+3.8%,88,+3.5%,49,-0.3%,96,+5.5%,89,+3.0%,12,-8.4%,93,+5.6%,72,+1.9%
Tony Battie,30.7,ORL,Big,1566,31,-1.4%,39,-1.3%,34,-1.8%,79,+2.6%,66,+0.8%,26,-4.2%,38,-1.5%,25,-2.3%
Shane Battier,28.1,HOU,Forward,2976,84,+1.9%,76,+2.0%,90,+4.8%,24,-2.6%,65,+0.8%,72,+3.5%,81,+3.1%,84,+3.3%
Charlie Bell,27.6,MIL,Wing,2807,38,-0.9%,28,-2.4%,30,-2.1%,49,-0.5%,35,-1.2%,33,-3.0%,88,+3.9%,75,+2.2%
Raja Bell,30.1,PHX,Wing,2905,50,-0.3%,72,+1.8%,18,-4.3%,78,+2.5%,53,-0.0%,66,+2.4%,15,-4.7%,23,-2.5%
Mike Bibby,28.5,SAC,Point,2775,70,+0.9%,77,+2.1%,30,-2.1%,47,-0.6%,32,-1.3%,43,-0.9%,93,+5.2%,88,+3.7%
Andris Biedrins,20.6,GSW,Big,2372,93,+3.1%,88,+3.5%,64,+1.3%,86,+3.5%,85,+2.5%,51,+0.3%,66,+1.5%,68,+1.4%
Chauncey Billups,30.1,DET,Point,2527,96,+3.6%,91,+4.2%,80,+2.8%,87,+3.7%,91,+3.3%,43,-1.1%,93,+5.4%,81,+2.9%
Steve Blake,26.7,MIL,Point,555,9,-3.8%,6,-6.5%,27,-2.5%,26,-2.4%,19,-2.4%,32,-3.1%,52,+0.0%,47,-0.5%
Steve Blake,26.7,DEN,Point,1617,96,+3.6%,90,+4.0%,66,+1.4%,97,+6.0%,97,+4.5%,46,-0.4%,68,+1.7%,65,+1.1%
Will Blalock,23.1,DET,Point,154,0,-12.3%,1,-10.7%,3,-11.5%,0,-17.0%,0,-14.6%,2,-18.6%,41,-1.2%,5,-6.4%
Andray Blatche,20.2,WAS,Big,623,15,-2.7%,21,-3.4%,73,+2.1%,41,-1.1%,50,-0.2%,80,+5.3%,5,-7.3%,12,-4.5%
Mark Blount,30.9,MIN,Big,2539,72,+1.1%,47,-0.6%,33,-1.8%,90,+4.2%,81,+2.0%,91,+8.8%,39,-1.3%,69,+1.5%
Keith Bogans,26.5,ORL,Wing,957,90,+2.5%,58,+0.4%,87,+4.5%,81,+3.0%,94,+3.8%,92,+8.9%,15,-4.6%,52,-0.0%
Andrew Bogut,21.9,MIL,Big,2250,60,+0.3%,95,+5.4%,95,+6.6%,13,-3.9%,56,+0.1%,27,-3.9%,9,-6.0%,8,-5.4%
Matt Bonner,26.6,SAS,Big,507,5,-5.1%,3,-8.7%,18,-4.1%,61,+0.5%,29,-1.5%,64,+2.3%,2,-9.5%,9,-5.2%
Josh Boone,21.9,NJN,Big,608,36,-1.0%,8,-6.1%,5,-8.0%,12,-4.2%,6,-5.3%,65,+2.4%,94,+6.0%,93,+4.9%
Calvin Booth,30.5,WAS,Big,365,71,+0.9%,98,+6.9%,90,+4.9%,35,-1.7%,53,-0.0%,84,+6.8%,13,-5.1%,24,-2.3%
Carlos Boozer,24.9,UTA,Big,2541,97,+3.7%,99,+9.3%,67,+1.5%,23,-2.6%,31,-1.3%,65,+2.4%,62,+1.2%,64,+1.1%
Chris Bosh,22.6,TOR,Big,2652,87,+2.1%,89,+3.6%,82,+3.3%,75,+2.1%,85,+2.4%,14,-7.6%,88,+4.0%,67,+1.4%
Bruce Bowen,35.4,SAS,Wing,2456,90,+2.6%,81,+2.6%,96,+7.5%,27,-2.3%,78,+1.8%,43,-0.9%,92,+5.1%,80,+2.8%
Earl Boykins,30.4,DEN,Point,865,7,-4.3%,1,-9.7%,25,-2.8%,89,+4.1%,83,+2.2%,18,-6.5%,85,+3.5%,64,+1.0%
Earl Boykins,30.4,MIL,Point,1141,15,-2.7%,14,-4.3%,69,+1.7%,37,-1.5%,49,-0.2%,3,-14.9%,71,+2.1%,19,-3.3%
Cedric Bozeman,23.7,ATL,Combo,184,7,-4.5%,2,-8.8%,99,+9.9%,3,-7.4%,37,-1.0%,0,-31.5%,97,+6.7%,18,-3.5%
Elton Brand,27.6,LAC,Big,3071,45,-0.5%,34,-1.6%,62,+1.0%,92,+4.6%,87,+2.9%,0,-25.6%,55,+0.4%,7,-5.6%
Ronnie Brewer,21.6,UTA,Wing,608,32,-1.2%,82,+2.8%,57,+0.6%,36,-1.7%,38,-1.0%,1,-21.7%,3,-9.1%,1,-9.6%
Primoz Brezec,27.1,CHA,Big,827,49,-0.3%,16,-3.8%,71,+1.8%,94,+5.0%,95,+3.9%,40,-1.6%,66,+1.5%,57,+0.3%
Andre Brown,25.5,SEA,Big,224,13,-3.2%,10,-5.2%,33,-1.8%,58,+0.3%,42,-0.7%,3,-14.8%,32,-2.0%,14,-4.1%
Dee Brown,22.2,UTA,Point,372,21,-2.0%,59,+0.6%,16,-4.4%,50,-0.4%,26,-1.7%,3,-15.2%,4,-8.2%,2,-9.4%
Devin Brown,27.8,NOH,Combo,1613,47,-0.4%,69,+1.4%,43,-1.0%,54,-0.0%,45,-0.5%,61,+1.8%,7,-6.5%,13,-4.5%
Kwame Brown,24.6,LAL,Big,1129,99,+4.4%,96,+5.8%,98,+9.3%,84,+3.2%,99,+5.7%,60,+1.7%,32,-2.0%,39,-1.1%
P.J. Brown,37.0,CHI,Big,1443,44,-0.5%,30,-2.0%,83,+3.6%,76,+2.2%,86,+2.7%,30,-3.5%,44,-0.9%,36,-1.5%
Shannon Brown,20.9,CLE,Wing,160,9,-3.8%,2,-9.5%,31,-1.9%,13,-4.1%,14,-3.3%,94,+9.9%,11,-5.4%,67,+1.4%
Kobe Bryant,28.2,LAL,Wing,3136,77,+1.5%,91,+4.2%,27,-2.4%,81,+2.9%,60,+0.5%,71,+3.1%,49,-0.3%,58,+0.5%
Greg Buckner,30.1,DAL,Wing,1278,17,-2.6%,26,-2.6%,54,+0.4%,6,-5.6%,12,-3.6%,30,-3.4%,57,+0.6%,45,-0.9%
Pat Burke,32.9,PHX,Big,119,2,-8.5%,0,-17.2%,13,-5.1%,71,+1.6%,46,-0.4%,67,+2.6%,1,-14.6%,5,-6.8%
Caron Butler,26.6,WAS,Wing,2458,70,+0.9%,33,-1.6%,13,-5.0%,93,+4.7%,76,+1.6%,62,+1.9%,56,+0.6%,61,+0.8%
Rasual Butler,27.4,NOH,Wing,2159,33,-1.2%,36,-1.5%,67,+1.5%,74,+1.9%,76,+1.6%,45,-0.7%,27,-2.7%,27,-2.2%
Andrew Bynum,19.0,LAL,Big,1773,37,-1.0%,30,-1.9%,17,-4.4%,40,-1.2%,18,-2.5%,86,+7.1%,78,+2.8%,88,+3.8%
Jose Calderon,25.1,TOR,Point,1582,82,+1.7%,76,+2.0%,15,-4.7%,82,+3.0%,66,+0.8%,31,-3.3%,46,-0.6%,30,-2.0%
Marcus Camby,32.6,DEN,Big,2360,86,+2.0%,69,+1.5%,85,+4.2%,28,-2.2%,54,+0.0%,80,+5.4%,92,+4.9%,93,+4.9%
Brian Cardinal,29.5,MEM,Forward,307,29,-1.5%,31,-1.8%,3,-12.2%,25,-2.6%,4,-6.3%,13,-7.9%,85,+3.6%,69,+1.6%
Rodney Carney,22.6,PHI,Forward,1110,58,+0.2%,70,+1.5%,69,+1.6%,59,+0.3%,65,+0.8%,41,-1.2%,6,-6.8%,10,-5.1%
Matt Carroll,26.2,CHA,Wing,1851,63,+0.4%,20,-3.5%,20,-3.7%,73,+1.9%,51,-0.1%,50,+0.3%,72,+2.2%,70,+1.7%
Vince Carter,29.8,NJN,Wing,3116,91,+2.7%,92,+4.7%,76,+2.5%,88,+4.0%,92,+3.5%,53,+0.6%,19,-3.7%,24,-2.4%
Sam Cassell,37.0,LAC,Point,1404,17,-2.5%,27,-2.4%,41,-1.1%,49,-0.5%,42,-0.8%,20,-5.7%,11,-5.3%,8,-5.6%
Tyson Chandler,24.1,NOH,Big,2520,77,+1.5%,64,+0.9%,23,-3.1%,29,-2.1%,21,-2.3%,88,+7.7%,95,+6.3%,96,+6.4%
Josh Childress,23.4,ATL,Wing,1987,50,-0.2%,43,-1.0%,62,+0.9%,35,-1.7%,38,-0.9%,16,-6.9%,82,+3.2%,57,+0.3%
Speedy Claxton,28.5,ATL,Point,1050,14,-3.0%,53,-0.1%,4,-9.3%,17,-3.5%,6,-5.1%,81,+5.7%,12,-5.2%,31,-1.9%
Jarron Collins,27.9,UTA,Big,896,6,-4.9%,3,-8.0%,52,+0.1%,28,-2.2%,31,-1.4%,20,-5.8%,48,-0.5%,32,-1.8%
Jason Collins,27.9,NJN,Big,1841,67,+0.7%,73,+1.8%,89,+4.8%,91,+4.6%,97,+4.7%,58,+1.4%,36,-1.7%,42,-1.0%
Mardy Collins,22.2,NYK,Wing,720,43,-0.6%,41,-1.1%,26,-2.6%,27,-2.4%,17,-2.6%,57,+1.2%,94,+5.7%,91,+4.5%
Nick Collison,26.0,SEA,Big,2372,30,-1.4%,39,-1.3%,32,-1.9%,65,+0.8%,44,-0.5%,23,-5.2%,27,-2.7%,19,-3.3%
Brian Cook,25.9,LAL,Big,1012,89,+2.5%,63,+0.8%,76,+2.4%,60,+0.4%,71,+1.1%,59,+1.6%,97,+8.2%,97,+6.5%
Jamal Crawford,26.6,NYK,Wing,2165,64,+0.5%,85,+3.0%,86,+4.4%,16,-3.6%,54,+0.0%,71,+3.2%,6,-6.9%,15,-4.1%
Austin Croshere,31.5,DAL,Big,615,8,-4.2%,15,-4.1%,38,-1.5%,7,-5.3%,9,-4.1%,21,-5.6%,7,-6.4%,6,-6.1%
Eddy Curry,23.9,NYK,Big,2841,95,+3.2%,90,+4.0%,59,+0.7%,95,+5.1%,92,+3.7%,77,+4.5%,45,-0.7%,61,+0.8%
Samuel Dalembert,26.5,PHI,Big,2528,92,+2.9%,55,+0.0%,74,+2.1%,99,+8.6%,100,+6.3%,51,+0.4%,70,+2.1%,70,+1.6%
Erick Dampier,31.3,DAL,Big,1900,84,+1.9%,95,+5.5%,90,+5.0%,51,-0.4%,74,+1.4%,70,+3.0%,40,-1.3%,55,+0.3%
Antonio Daniels,31.6,WAS,Point,1726,42,-0.7%,33,-1.6%,89,+4.7%,10,-4.5%,28,-1.7%,68,+2.6%,67,+1.6%,72,+1.8%
Marquis Daniels,25.8,IND,Wing,772,36,-1.0%,51,-0.3%,33,-1.8%,85,+3.3%,69,+1.0%,19,-5.8%,11,-5.4%,8,-5.5%
Baron Davis,27.6,GSW,Point,2206,94,+3.1%,96,+5.9%,30,-2.1%,70,+1.4%,50,-0.1%,82,+5.8%,14,-4.8%,40,-1.1%
Dale Davis,37.6,DET,Big,457,5,-5.0%,19,-3.6%,10,-5.9%,5,-5.8%,4,-5.8%,22,-5.5%,24,-2.9%,17,-3.8%
Paul Davis,22.3,LAC,Big,102,1,-8.6%,88,+3.6%,5,-8.5%,1,-11.5%,1,-11.0%,75,+4.0%,0,-17.3%,1,-10.7%
Ricky Davis,27.1,MIN,Wing,3010,85,+2.0%,90,+4.1%,24,-3.1%,94,+5.0%,81,+2.1%,26,-4.2%,62,+1.2%,49,-0.3%
Carlos Delfino,24.2,DET,Wing,1277,19,-2.3%,19,-3.5%,12,-5.2%,34,-1.8%,16,-3.0%,35,-2.7%,52,+0.0%,44,-0.9%
Luol Deng,21.5,CHI,Forward,3060,90,+2.5%,73,+1.8%,71,+1.8%,99,+7.1%,98,+5.5%,5,-12.8%,83,+3.3%,41,-1.0%
Boris Diaw,24.5,PHX,Big,2242,57,+0.2%,57,+0.2%,80,+2.8%,61,+0.6%,72,+1.2%,48,-0.0%,54,+0.3%,55,+0.3%
Yakhouba Diawara,24.2,DEN,Wing,1138,12,-3.4%,17,-3.8%,68,+1.6%,42,-1.0%,52,-0.1%,4,-14.1%,35,-1.7%,10,-5.1%
Dan Dickau,28.1,POR,Combo,387,58,+0.2%,99,+7.9%,83,+3.7%,62,+0.7%,78,+1.8%,8,-10.5%,9,-6.0%,3,-8.1%
Travis Diener,24.7,ORL,Point,244,30,-1.4%,13,-4.5%,94,+6.2%,4,-6.4%,33,-1.3%,93,+9.1%,69,+1.8%,85,+3.4%
Ike Diogu,23.1,GSW,Big,199,3,-6.5%,24,-2.8%,92,+5.3%,2,-7.9%,25,-2.0%,1,-23.2%,8,-6.1%,1,-11.6%
Ike Diogu,23.1,IND,Big,494,35,-1.1%,21,-3.4%,25,-2.9%,42,-0.9%,26,-1.7%,69,+2.8%,42,-1.2%,50,-0.2%
DeSagana Diop,24.8,DAL,Big,1400,16,-2.6%,13,-4.6%,11,-5.5%,48,-0.6%,22,-2.2%,30,-3.4%,63,+1.2%,48,-0.4%
Juan Dixon,28.1,POR,Combo,1211,43,-0.6%,59,+0.5%,69,+1.7%,23,-2.7%,40,-0.9%,66,+2.5%,24,-2.9%,45,-0.8%
Juan Dixon,28.1,TOR,Wing,661,24,-1.8%,81,+2.7%,43,-1.0%,25,-2.5%,25,-2.0%,8,-10.5%,30,-2.1%,7,-5.6%
Michael Doleac,29.4,MIA,Big,639,31,-1.3%,12,-4.7%,13,-4.9%,92,+4.6%,74,+1.5%,90,+8.3%,47,-0.5%,74,+2.1%
Keyon Dooling,26.5,ORL,Combo,1395,29,-1.4%,46,-0.6%,34,-1.7%,41,-1.0%,31,-1.3%,61,+1.7%,58,+0.8%,65,+1.1%
Quincy Douby,22.5,SAC,Combo,286,11,-3.6%,39,-1.2%,4,-9.1%,43,-0.9%,8,-4.6%,52,+0.4%,4,-7.9%,6,-5.8%
Chris Duhon,24.2,CHI,Point,1850,31,-1.4%,29,-2.3%,45,-0.7%,29,-2.1%,27,-1.7%,42,-1.2%,28,-2.5%,28,-2.1%
Tim Duncan,30.5,SAS,Big,2720,98,+4.0%,98,+7.0%,96,+7.6%,39,-1.3%,84,+2.4%,55,+1.0%,74,+2.4%,72,+1.9%
Mike Dunleavy,26.1,GSW,Forward,1001,20,-2.1%,84,+3.0%,90,+4.9%,7,-5.2%,35,-1.1%,12,-8.3%,17,-4.1%,7,-5.6%
Mike Dunleavy,26.1,IND,Wing,1518,86,+2.0%,97,+6.2%,91,+5.1%,22,-2.7%,64,+0.7%,94,+9.9%,27,-2.7%,62,+0.9%
Monta Ellis,21.0,GSW,Combo,2601,87,+2.1%,93,+4.8%,31,-1.9%,48,-0.6%,35,-1.1%,73,+3.7%,65,+1.4%,76,+2.2%
Francisco Elson,30.7,SAS,Big,1289,60,+0.3%,37,-1.4%,31,-2.0%,92,+4.6%,77,+1.7%,79,+5.1%,84,+3.4%,90,+4.2%
Melvin Ely,28.5,CHA,Big,186,4,-6.4%,4,-7.2%,1,-15.6%,18,-3.3%,2,-9.4%,83,+6.2%,80,+3.0%,90,+4.2%
Maurice Evans,28.0,LAL,Wing,1704,40,-0.8%,8,-5.7%,56,+0.6%,68,+1.3%,68,+1.0%,38,-2.1%,89,+4.3%,80,+2.8%
Reggie Evans,26.5,DEN,Big,1106,20,-2.1%,11,-4.9%,36,-1.6%,49,-0.4%,40,-0.8%,71,+3.2%,45,-0.7%,57,+0.3%
Daniel Ewing,23.6,LAC,Point,628,74,+1.2%,67,+1.2%,96,+7.1%,33,-1.8%,76,+1.7%,36,-2.4%,59,+0.8%,53,+0.1%
Jordan Farmar,19.9,LAL,Point,1056,35,-1.1%,18,-3.7%,83,+3.5%,41,-1.0%,66,+0.8%,35,-2.8%,39,-1.3%,34,-1.6%
Raymond Felton,22.3,CHA,Combo,2798,77,+1.5%,32,-1.7%,79,+2.7%,57,+0.1%,69,+1.0%,68,+2.8%,59,+0.9%,69,+1.5%
Michael Finley,33.7,SAS,Forward,1730,20,-2.0%,22,-3.2%,40,-1.3%,71,+1.6%,56,+0.2%,32,-3.1%,48,-0.4%,36,-1.6%
Derek Fisher,32.2,UTA,Combo,2280,40,-0.8%,25,-2.7%,14,-4.8%,60,+0.4%,34,-1.2%,33,-3.0%,90,+4.4%,82,+3.1%
T.J. Ford,23.6,TOR,Point,2229,22,-1.9%,63,+0.8%,66,+1.4%,17,-3.5%,23,-2.1%,74,+3.8%,36,-1.6%,60,+0.7%
Danny Fortson,30.6,SEA,Big,153,89,+2.5%,9,-5.6%,68,+1.6%,80,+2.7%,81,+2.0%,86,+7.2%,98,+9.0%,99,+9.0%
Jeff Foster,29.8,IND,Big,1731,57,+0.1%,44,-0.9%,26,-2.6%,51,-0.3%,32,-1.3%,91,+8.8%,68,+1.7%,89,+3.9%
Randy Foye,23.1,MIN,Combo,1832,26,-1.6%,18,-3.7%,70,+1.7%,9,-4.8%,18,-2.5%,23,-5.2%,90,+4.4%,71,+1.8%
Adonal Foyle,31.6,GSW,Big,402,62,+0.4%,7,-6.3%,93,+6.0%,93,+4.8%,97,+5.2%,18,-6.3%,98,+8.5%,86,+3.5%
Steve Francis,29.7,NYK,Combo,1231,67,+0.7%,28,-2.3%,36,-1.6%,35,-1.7%,27,-1.7%,59,+1.7%,99,+10.0%,98,+7.5%
Matt Freije,25.1,ATL,Forward,125,10,-3.8%,35,-1.5%,1,-15.7%,58,+0.2%,7,-4.8%,31,-3.3%,53,+0.2%,43,-1.0%
Channing Frye,23.5,NYK,Big,1885,25,-1.7%,43,-1.0%,54,+0.3%,84,+3.3%,77,+1.7%,64,+2.1%,81,+3.2%,81,+2.8%
Dan Gadzuric,28.7,MIL,Big,806,24,-1.7%,4,-7.1%,32,-1.9%,97,+6.1%,89,+3.0%,6,-11.7%,88,+4.0%,46,-0.5%
Jorge Garbajosa,28.9,TOR,Forward,1900,68,+0.8%,94,+5.1%,59,+0.7%,59,+0.4%,59,+0.4%,38,-2.0%,52,+0.0%,45,-0.7%
Francisco Garcia,24.8,SAC,Wing,1313,38,-0.9%,43,-0.9%,39,-1.4%,39,-1.3%,33,-1.3%,15,-7.3%,50,-0.2%,33,-1.7%
Kevin Garnett,30.5,MIN,Big,2988,98,+3.8%,93,+5.0%,89,+4.6%,97,+6.0%,98,+5.5%,75,+4.0%,14,-4.7%,26,-2.3%
Pat Garrity,30.2,ORL,Big,230,22,-1.9%,4,-7.3%,99,+10.7%,5,-6.1%,68,+0.9%,100,+29.3%,25,-2.8%,85,+3.4%
Pau Gasol,26.3,MEM,Big,2120,96,+3.6%,96,+5.6%,97,+8.2%,48,-0.5%,90,+3.1%,29,-3.6%,57,+0.6%,49,-0.4%
Rudy Gay,20.2,MEM,Forward,2079,58,+0.2%,49,-0.4%,68,+1.6%,62,+0.7%,70,+1.1%,4,-13.8%,74,+2.3%,47,-0.5%
Mickael Gelabale,23.4,SEA,Wing,1151,26,-1.6%,83,+2.9%,24,-3.0%,43,-0.8%,25,-2.0%,19,-5.9%,18,-3.8%,13,-4.4%
Devean George,29.2,DAL,Forward,1214,10,-3.8%,54,0.0%,24,-2.9%,11,-4.3%,10,-3.9%,10,-9.0%,29,-2.4%,12,-4.8%
Daniel Gibson,20.7,CLE,Combo,946,62,+0.4%,42,-1.0%,19,-4.0%,76,+2.3%,49,-0.2%,52,+0.4%,68,+1.7%,66,+1.3%
Manu Ginobili,29.3,SAS,Wing,2041,61,+0.3%,62,+0.7%,50,-0.2%,34,-1.8%,36,-1.1%,39,-1.9%,33,-1.9%,31,-1.9%
Gordan Giricek,29.4,UTA,Wing,1164,49,-0.3%,14,-4.4%,75,+2.3%,83,+3.1%,88,+2.9%,94,+10.3%,71,+2.2%,87,+3.5%
Ryan Gomes,24.2,BOS,Forward,2265,52,-0.1%,56,+0.2%,15,-4.6%,64,+0.8%,32,-1.3%,96,+13.3%,75,+2.5%,95,+5.7%
Drew Gooden,25.1,CLE,Big,2226,47,-0.4%,47,-0.5%,91,+5.2%,80,+2.8%,93,+3.7%,78,+4.6%,79,+2.9%,86,+3.4%
Ben Gordon,23.6,CHI,Wing,2682,80,+1.6%,75,+2.0%,47,-0.5%,91,+4.5%,89,+3.0%,63,+2.1%,48,-0.4%,54,+0.2%
Joey Graham,24.4,TOR,Forward,1262,76,+1.4%,68,+1.3%,48,-0.4%,59,+0.3%,56,+0.2%,90,+8.5%,69,+1.8%,87,+3.5%
Stephen Graham,24.4,POR,Wing,162,88,+2.2%,5,-6.7%,2,-12.4%,100,+16.8%,97,+5.0%,99,+17.4%,24,-2.9%,93,+5.1%
Danny Granger,23.5,IND,Wing,2754,56,+0.1%,73,+1.8%,60,+0.8%,67,+1.0%,68,+0.9%,32,-3.1%,45,-0.8%,35,-1.6%
Gerald Green,20.8,BOS,Wing,1703,13,-3.0%,28,-2.3%,43,-0.9%,20,-3.1%,22,-2.2%,21,-5.7%,40,-1.3%,26,-2.3%
Willie Green,25.3,PHI,Wing,1816,32,-1.2%,49,-0.4%,70,+1.7%,30,-2.1%,41,-0.8%,74,+3.9%,8,-6.1%,17,-3.6%
Orien Greene,24.7,IND,Combo,211,6,-4.8%,13,-4.4%,13,-5.0%,55,+0.0%,24,-2.1%,34,-2.9%,2,-10.2%,2,-8.8%
Lynn Greer,27.0,MIL,Combo,358,56,+0.1%,9,-5.2%,37,-1.6%,66,+1.0%,55,+0.1%,94,+10.3%,64,+1.3%,91,+4.4%
Adrian Griffin,32.3,CHI,Wing,515,84,+1.9%,58,+0.3%,97,+7.9%,25,-2.5%,62,+0.7%,98,+16.6%,90,+4.5%,98,+7.7%
Richard Hamilton,28.7,DET,Wing,2756,82,+1.7%,87,+3.4%,99,+10.8%,53,-0.1%,94,+3.8%,49,+0.2%,32,-1.9%,39,-1.2%
Matt Harpring,30.4,UTA,Wing,1943,36,-1.0%,53,-0.1%,7,-7.2%,64,+0.8%,26,-1.8%,38,-2.1%,70,+2.0%,66,+1.3%
Al Harrington,26.7,IND,Forward,1204,79,+1.6%,56,+0.2%,33,-1.8%,13,-3.9%,15,-3.0%,33,-3.0%,99,+12.1%,98,+7.3%
Al Harrington,26.7,GSW,Big,1348,49,-0.3%,30,-2.1%,43,-0.9%,37,-1.6%,31,-1.4%,67,+2.6%,67,+1.7%,70,+1.7%
