Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Pat Connaughton,27.8,MIL,Wing,526,27,+2.8%,22,+5.9%,46,+1.4%,44,+1.0%,47,+1.3%,76,-9.3%,32,+3.0%,40,+1.0%
Robert Covington,29.9,POR,Big,228,96,-8.3%,72,-4.8%,86,-9.1%,66,-3.8%,86,-8.5%,66,-3.8%,90,-9.3%,90,-7.8%
Jae Crowder,30.3,PHX,Forward,728,63,-1.8%,36,+3.4%,82,-8.6%,41,+1.4%,82,-6.3%,42,+3.4%,50,-0.2%,46,+0.6%
Seth Curry,30.2,PHI,Wing,381,2,+10.4%,44,+2.4%,22,+6.1%,8,+14.4%,10,+9.2%,19,+11.4%,7,+10.9%,4,+11.1%
Anthony Davis,27.6,LAL,Big,186,30,+2.5%,42,+2.6%,57,-1.4%,97,-22.2%,90,-10.2%,14,+13.1%,18,+6.0%,11,+8.0%
Goran Dragic,34.5,MIA,Point,111,62,-1.6%,58,-1.6%,10,+11.1%,86,-11.0%,22,+4.8%,58,-1.5%,54,-1.5%,59,-1.4%
Andre Drummond,27.2,LAL,Big,121,79,-3.7%,12,+9.2%,74,-6.0%,20,+7.8%,54,-0.7%,6,+19.5%,99,-19.8%,94,-10.2%
Kevin Durant,32.1,BKN,Forward,477,18,+4.3%,54,-0.4%,78,-6.6%,2,+21.4%,37,+2.3%,34,+6.6%,6,+11.2%,7,+9.4%
Joel Embiid,26.6,PHI,Big,356,46,+0.4%,79,-6.7%,50,+1.1%,56,-1.8%,51,-0.0%,32,+7.1%,27,+4.2%,19,+5.0%
Derrick Favors,29.3,UTA,Big,144,10,+6.0%,83,-7.3%,14,+8.8%,2,+21.7%,7,+11.7%,13,+14.1%,26,+4.2%,14,+7.0%
Dorian Finney-Smith,27.5,DAL,Forward,269,93,-7.1%,70,-4.6%,94,-13.3%,15,+9.2%,70,-4.0%,52,+0.9%,90,-10.0%,83,-6.4%
Bryn Forbes,27.3,MIL,Combo,256,26,+2.9%,47,+0.6%,32,+4.4%,38,+2.0%,30,+3.5%,42,+2.8%,31,+3.4%,30,+3.1%
Evan Fournier,28.0,BOS,Wing,200,2,+9.6%,5,+13.1%,1,+25.7%,42,+1.3%,3,+16.8%,23,+10.1%,88,-8.5%,66,-2.9%
Danilo Gallinari,32.2,ATL,Big,441,68,-2.5%,75,-5.5%,58,-1.7%,32,+3.8%,52,-0.1%,84,-13.7%,41,+1.0%,63,-2.4%
Paul George,30.5,LAC,Forward,776,45,+0.4%,82,-7.1%,74,-6.0%,79,-7.3%,82,-6.5%,36,+5.9%,15,+6.6%,15,+6.5%
Taj Gibson,35.4,NYK,Big,137,90,-6.0%,11,+9.8%,29,+4.9%,62,-2.3%,39,+2.2%,86,-14.9%,98,-13.6%,100,-14.1%
Rudy Gobert,28.4,UTA,Big,375,87,-6.0%,18,+7.3%,83,-8.8%,96,-21.7%,95,-11.7%,85,-14.1%,70,-4.2%,85,-7.0%
Aaron Gordon,25.1,DEN,Forward,298,29,+2.7%,2,+18.0%,22,+6.4%,50,-0.1%,25,+4.2%,88,-20.1%,45,+0.4%,78,-5.2%
Danny Green,33.4,PHI,Forward,198,4,+9.4%,26,+4.8%,34,+3.9%,34,+3.3%,28,+3.6%,10,+15.2%,6,+11.1%,2,+12.4%
JaMychal Green,30.4,DEN,Big,186,86,-5.4%,98,-18.9%,71,-5.1%,58,-1.9%,74,-4.4%,29,+7.3%,71,-4.5%,55,-0.9%
Jeff Green,34.2,BKN,Big,147,83,-4.6%,8,+11.5%,82,-8.7%,98,-26.7%,98,-15.1%,78,-10.1%,75,-5.1%,82,-6.4%
Blake Griffin,31.6,BKN,Big,317,49,+0.1%,21,+6.0%,73,-5.3%,33,+3.6%,63,-1.9%,22,+11.1%,76,-5.3%,58,-1.3%
Tim Hardaway Jr.,28.6,DAL,Wing,261,90,-6.3%,4,+13.6%,95,-16.3%,53,-1.0%,90,-10.2%,82,-13.3%,97,-11.9%,98,-12.3%
James Harden,31.2,BKN,Point,311,26,+2.9%,74,-4.9%,18,+7.9%,83,-8.9%,34,+2.6%,45,+2.2%,18,+6.1%,18,+5.4%
Joe Harris,29.2,BKN,Wing,423,20,+3.5%,22,+5.9%,47,+1.2%,11,+10.5%,23,+4.6%,39,+4.0%,46,+0.2%,38,+1.1%
Tobias Harris,28.3,PHI,Forward,436,8,+7.2%,28,+4.7%,52,-0.0%,25,+5.9%,40,+2.2%,31,+7.1%,9,+10.2%,9,+9.1%
George Hill,34.5,PHI,Combo,203,98,-9.4%,19,+6.7%,90,-10.7%,89,-12.6%,94,-11.4%,86,-17.3%,86,-7.9%,94,-10.1%
Solomon Hill,29.6,ATL,Forward,138,36,+1.7%,34,+3.6%,31,+4.4%,29,+4.3%,24,+4.4%,75,-8.8%,42,+0.6%,58,-1.3%
Jrue Holiday,30.4,MIL,Combo,900,70,-2.6%,30,+4.0%,34,+4.0%,23,+6.3%,22,+4.7%,79,-10.9%,86,-8.2%,91,-8.6%
Dwight Howard,34.9,PHI,Big,143,76,-3.5%,10,+10.3%,67,-4.0%,42,+1.3%,65,-2.1%,78,-10.1%,94,-10.9%,95,-11.0%
Joe Ingles,33.1,UTA,Forward,306,78,-3.5%,35,+3.4%,79,-6.9%,66,-4.2%,81,-6.2%,46,+2.2%,81,-6.8%,74,-4.4%
Kyrie Irving,28.6,BKN,Combo,318,77,-3.5%,92,-10.5%,65,-3.3%,13,+10.2%,45,+1.4%,62,-2.9%,44,+0.5%,53,-0.6%
Reggie Jackson,30.5,LAC,Combo,621,65,-1.9%,52,-0.2%,35,+3.8%,48,0.0%,35,+2.5%,83,-13.4%,60,-2.3%,72,-4.3%
LeBron James,35.8,LAL,Wing,258,99,-11.3%,100,-22.6%,98,-20.1%,85,-9.7%,98,-16.2%,0,+43.9%,98,-12.4%,28,+3.4%
Nikola Jokic,25.7,DEN,Big,344,11,+5.3%,9,+10.6%,61,-2.1%,16,+9.0%,27,+3.7%,66,-4.1%,34,+2.6%,44,+0.7%
Kawhi Leonard,29.3,LAC,Forward,431,22,+3.2%,65,-2.9%,68,-4.3%,26,+5.3%,56,-0.9%,35,+6.0%,26,+4.3%,22,+4.6%
Damian Lillard,30.3,POR,Point,247,95,-8.3%,78,-6.4%,91,-11.9%,75,-5.6%,92,-10.4%,100,-41.0%,59,-2.2%,89,-7.8%
Brook Lopez,32.6,MIL,Big,660,51,-0.2%,86,-8.1%,55,-0.4%,54,-1.5%,54,-0.7%,67,-4.2%,20,+5.5%,24,+4.1%
Wesley Matthews,34.1,LAL,Wing,124,13,+5.2%,70,-4.2%,11,+9.4%,7,+15.0%,6,+12.0%,91,-23.4%,3,+14.5%,22,+4.7%
CJ McCollum,29.1,POR,Combo,239,12,+5.3%,80,-6.7%,70,-4.5%,93,-17.1%,93,-10.9%,27,+7.7%,0,+20.5%,0,+18.0%
Khris Middleton,29.2,MIL,Forward,913,55,-0.7%,66,-3.3%,49,+1.1%,12,+10.3%,26,+4.0%,12,+14.3%,74,-4.9%,61,-1.8%
Paul Millsap,35.7,DEN,Big,106,52,-0.3%,93,-11.3%,43,+1.9%,30,+4.1%,41,+2.2%,34,+6.6%,28,+4.1%,21,+4.8%
Marcus Morris,31.2,LAC,Big,604,34,+2.0%,89,-8.5%,23,+6.1%,87,-11.6%,50,+0.0%,15,+12.5%,34,+3.0%,20,+4.8%
Raul Neto,28.5,WAS,Combo,149,81,-4.0%,51,-0.2%,38,+3.4%,82,-7.9%,55,-0.8%,71,-6.9%,77,-5.4%,76,-5.1%
Georges Niang,27.4,UTA,Forward,128,94,-7.4%,90,-8.5%,93,-13.1%,95,-19.9%,97,-14.9%,73,-8.4%,22,+5.0%,43,+0.9%
Jusuf Nurkic,26.2,POR,Big,173,82,-4.4%,71,-4.7%,97,-16.9%,48,0.0%,89,-9.7%,80,-11.3%,40,+1.1%,60,-1.6%
Chris Paul,35.5,PHX,Point,680,25,+2.9%,14,+7.8%,41,+3.0%,39,+1.5%,34,+2.5%,63,-3.5%,42,+0.6%,50,-0.4%
Cameron Payne,26.2,PHX,Point,403,64,-1.9%,85,-7.6%,54,-0.3%,64,-3.7%,61,-1.6%,41,+3.7%,49,+0.0%,42,+0.9%
Bobby Portis,25.7,MIL,Big,348,39,+0.8%,49,+0.4%,59,-1.8%,62,-3.0%,67,-2.5%,47,+1.7%,36,+2.3%,35,+2.1%
Kristaps Porzingis,25.3,DAL,Big,232,15,+4.8%,81,-6.7%,46,+1.3%,70,-4.6%,57,-0.9%,64,-3.7%,4,+14.0%,10,+8.3%
Norman Powell,27.4,POR,Wing,215,67,-2.3%,90,-9.7%,100,-26.2%,94,-19.3%,100,-23.7%,94,-26.3%,2,+17.6%,2,+13.5%
Julius Randle,25.9,NYK,Big,180,86,-5.5%,38,+3.2%,69,-4.4%,21,+7.2%,49,+0.4%,99,-34.9%,61,-2.4%,98,-12.8%
Austin Rivers,28.3,DEN,Wing,302,37,+1.5%,34,+3.6%,86,-9.0%,74,-5.3%,83,-6.9%,57,-1.4%,22,+4.8%,29,+3.1%
Rajon Rondo,34.7,LAC,Point,220,34,+2.2%,6,+12.2%,26,+5.6%,54,-1.3%,29,+3.5%,70,-6.9%,52,-0.8%,62,-1.8%
Derrick Rose,32.1,NYK,Point,174,91,-6.6%,60,-1.8%,92,-12.6%,30,+4.0%,77,-5.2%,72,-7.1%,87,-8.4%,86,-7.6%
Dario Saric,26.6,PHX,Big,131,35,+1.7%,30,+4.6%,48,+1.1%,71,-5.0%,53,-0.1%,77,-10.0%,35,+2.6%,56,-1.0%
Dennis Schroder,27.1,LAL,Point,226,43,+0.6%,10,+10.0%,99,-20.7%,26,+5.0%,91,-10.4%,21,+11.4%,56,-1.5%,38,+1.2%
Ben Simmons,24.3,PHI,Point,402,16,+4.7%,46,+1.2%,30,+4.8%,22,+6.5%,18,+5.5%,61,-2.0%,33,+3.0%,33,+2.6%
Marcus Smart,26.7,BOS,Combo,209,33,+2.3%,0,+27.1%,70,-4.8%,4,+18.8%,32,+3.0%,95,-26.7%,92,-10.4%,99,-13.4%
Ish Smith,32.3,WAS,Combo,149,92,-7.1%,62,-2.4%,90,-10.4%,73,-5.3%,87,-8.9%,81,-11.7%,73,-4.6%,81,-5.8%
Jeff Teague,32.4,MIL,Combo,100,5,+7.8%,39,+3.1%,66,-3.3%,77,-6.5%,76,-4.5%,18,+11.5%,2,+16.2%,1,+15.6%
Tristan Thompson,29.6,BOS,Big,155,0,+17.1%,1,+25.3%,2,+20.3%,63,-3.6%,6,+12.0%,2,+30.7%,37,+1.9%,10,+8.7%
PJ Tucker,35.5,MIL,Forward,670,66,-2.1%,14,+8.0%,62,-2.6%,78,-6.9%,75,-4.4%,18,+11.6%,84,-7.4%,73,-4.4%
Jonas Valanciunas,28.5,MEM,Big,228,56,-0.8%,32,+3.9%,21,+6.9%,90,-13.0%,46,+1.4%,98,-33.7%,11,+8.6%,50,-0.5%
Kemba Walker,30.5,BOS,Point,124,61,-1.4%,13,+9.1%,39,+3.2%,90,-13.6%,66,-2.5%,43,+2.4%,83,-7.4%,79,-5.7%
Russell Westbrook,32.0,WAS,Point,252,54,-0.6%,33,+3.8%,6,+13.5%,94,-19.8%,30,+3.4%,14,+13.9%,94,-10.9%,82,-5.9%
Lou Williams,34.0,ATL,Combo,275,69,-2.6%,43,+2.6%,30,+4.8%,74,-5.4%,44,+1.6%,93,-23.7%,64,-3.0%,86,-7.5%
Ivica Zubac,23.6,LAC,Big,301,42,+0.6%,50,+0.1%,60,-2.0%,45,+0.9%,58,-1.1%,44,+2.3%,24,+4.6%,23,+4.2%
Torrey Craig,29.9,PHX,Big,243,46,+0.3%,48,+0.5%,89,-10.3%,86,-10.9%,88,-9.6%,65,-3.7%,19,+5.6%,26,+3.4%
Monte Morris,25.3,DEN,Combo,282,50,-0.2%,96,-15.7%,53,-0.1%,27,+4.6%,48,+1.2%,56,-1.2%,13,+7.9%,18,+5.7%
Kyle Kuzma,25.3,LAL,Forward,144,74,-3.0%,88,-8.4%,63,-2.7%,50,-0.5%,64,-2.1%,91,-23.4%,14,+7.7%,49,-0.3%
Alex Caruso,26.7,LAL,Combo,149,50,-0.1%,58,-1.6%,18,+7.8%,91,-14.4%,58,-1.1%,95,-26.7%,5,+13.6%,31,+3.0%
Bam Adebayo,23.3,MIA,Big,132,100,-14.7%,78,-6.3%,98,-18.7%,99,-33.3%,99,-23.6%,16,+12.5%,100,-28.0%,96,-12.2%
John Collins,23.1,ATL,Big,576,31,+2.4%,26,+4.8%,54,-0.4%,18,+8.1%,36,+2.3%,11,+14.5%,66,-3.7%,46,+0.5%
Dillon Brooks,24.8,MEM,Wing,259,32,+2.4%,97,-18.6%,17,+8.0%,10,+10.8%,10,+9.1%,59,-1.8%,10,+8.7%,16,+6.5%
Jayson Tatum,22.7,BOS,Forward,217,38,+1.1%,82,-6.8%,42,+2.3%,36,+2.7%,38,+2.3%,6,+20.0%,50,-0.5%,26,+3.8%
Maxi Kleber,28.8,DAL,Big,187,28,+2.7%,3,+14.4%,50,+0.3%,9,+11.8%,21,+4.9%,20,+11.4%,91,-10.2%,70,-3.7%
Bogdan Bogdanovic,28.2,ATL,Wing,598,44,+0.5%,24,+4.9%,72,-5.2%,81,-7.7%,80,-5.9%,9,+15.7%,54,-1.3%,34,+2.6%
Furkan Korkmaz,23.3,PHI,Forward,180,84,-4.7%,94,-12.2%,51,+0.3%,28,+4.4%,43,+1.8%,50,+1.0%,82,-7.0%,77,-5.1%
Luke Kennard,24.4,LAC,Combo,208,74,-3.1%,37,+3.4%,45,+1.4%,59,-2.2%,50,+0.4%,90,-21.7%,69,-4.1%,88,-7.7%
Donovan Mitchell,24.2,UTA,Combo,345,23,+3.1%,62,-2.2%,10,+10.0%,43,+1.3%,11,+8.4%,62,-2.5%,38,+1.9%,45,+0.7%
Royce O'Neale,27.4,UTA,Wing,402,10,+7.1%,15,+7.6%,3,+16.9%,3,+19.4%,2,+17.7%,38,+5.1%,65,-3.2%,51,-0.6%
Kevin Huerter,22.2,ATL,Wing,556,54,-0.6%,55,-1.3%,14,+8.6%,84,-9.5%,38,+2.2%,54,-0.5%,58,-2.0%,62,-1.8%
Trae Young,22.1,ATL,Point,603,18,+4.1%,56,-1.4%,80,-7.2%,35,+3.1%,73,-4.1%,4,+23.3%,16,+6.5%,6,+10.4%
Luka Doncic,21.7,DAL,Wing,280,14,+5.1%,7,+11.8%,81,-8.6%,76,-5.7%,85,-7.4%,3,+27.5%,38,+1.8%,12,+7.4%
Michael Porter,22.3,DEN,Forward,331,22,+3.1%,2,+17.6%,13,+9.0%,31,+3.9%,14,+7.1%,25,+10.0%,89,-9.0%,78,-5.4%
Jaren Jackson,21.1,MEM,Big,183,24,+3.0%,23,+5.6%,76,-6.3%,37,+2.7%,69,-3.4%,30,+7.3%,39,+1.5%,34,+2.6%
Landry Shamet,23.6,BKN,Wing,195,48,+0.3%,63,-2.6%,38,+3.3%,22,+6.6%,26,+3.9%,82,-12.4%,30,+3.9%,48,-0.1%
Deandre Ayton,22.3,PHX,Big,799,75,-3.4%,77,-6.2%,33,+4.0%,46,+0.7%,42,+2.1%,26,+9.2%,68,-4.1%,54,-0.9%
Mikal Bridges,24.2,PHX,Wing,699,58,-1.0%,45,+1.8%,25,+5.9%,52,-1.0%,33,+2.8%,68,-4.2%,66,-3.3%,69,-3.4%
Anfernee Simons,21.4,POR,Combo,105,30,+2.5%,17,+7.4%,8,+12.3%,14,+10.1%,5,+13.0%,5,+21.9%,96,-11.5%,80,-5.8%
Grayson Allen,25.1,MEM,Wing,145,9,+7.1%,20,+6.5%,26,+5.5%,14,+9.6%,16,+7.0%,7,+18.8%,53,-0.9%,30,+3.0%
Jalen Brunson,24.2,DAL,Combo,109,42,+0.6%,61,-2.1%,5,+14.3%,58,-2.0%,14,+7.7%,40,+3.9%,63,-3.0%,57,-1.2%
Bruce Brown,24.2,BKN,Forward,260,60,-1.4%,40,+2.9%,75,-6.2%,67,-4.3%,79,-5.5%,22,+10.4%,57,-1.9%,37,+1.2%
De'Anthony Melton,22.4,MEM,Combo,104,97,-8.5%,74,-5.0%,87,-9.3%,69,-4.5%,86,-8.1%,51,+0.9%,93,-10.5%,87,-7.7%
Shake Milton,24.1,PHI,Combo,105,98,-8.7%,46,+1.3%,62,-2.4%,92,-14.6%,84,-6.9%,98,-33.9%,79,-6.1%,97,-12.2%
Ja Morant,21.2,MEM,Point,288,3,+9.5%,69,-4.2%,0,+29.7%,40,+1.4%,0,+21.3%,58,-1.6%,10,+9.5%,13,+7.4%
RJ Barrett,20.4,NYK,Wing,158,7,+7.5%,6,+13.1%,7,+12.4%,0,+28.7%,1,+18.8%,74,-8.6%,62,-2.6%,71,-4.3%
DeAndre Hunter,22.9,ATL,Forward,151,89,-6.0%,94,-11.4%,94,-14.1%,80,-7.4%,94,-11.0%,50,+1.5%,46,+0.2%,41,+1.0%
Rui Hachimura,22.7,WAS,Big,211,40,+0.8%,41,+2.9%,88,-10.0%,17,+8.9%,70,-3.7%,26,+8.9%,30,+3.5%,25,+3.9%
Cameron Johnson,24.7,PHX,Forward,428,17,+4.4%,54,-1.0%,16,+8.3%,10,+10.6%,8,+9.7%,38,+5.2%,51,-0.6%,42,+0.9%
Romeo Langford,21.0,BOS,Wing,113,72,-2.9%,86,-8.2%,15,+8.4%,51,-0.7%,20,+5.2%,46,+2.1%,78,-5.6%,70,-3.7%
Matisse Thybulle,23.7,PHI,Wing,213,71,-2.8%,66,-3.4%,28,+5.1%,68,-4.5%,46,+1.4%,70,-5.1%,72,-4.5%,75,-4.8%
Nicolas Claxton,21.5,BKN,Big,120,47,+0.3%,95,-12.8%,12,+9.2%,38,+1.8%,17,+6.6%,54,-0.1%,25,+4.5%,27,+3.4%
Daniel Gafford,22.1,WAS,Big,142,80,-3.7%,99,-21.8%,36,+3.6%,6,+16.0%,13,+7.7%,97,-32.1%,23,+4.7%,68,-3.3%
Terance Mann,24.0,LAC,Wing,370,88,-6.0%,18,+6.8%,84,-8.8%,45,+0.9%,78,-5.4%,49,+1.6%,95,-11.0%,90,-8.3%
Onyeka Okongwu,19.9,ATL,Big,152,70,-2.7%,57,-1.5%,42,+2.4%,88,-12.1%,62,-1.6%,94,-26.2%,21,+5.1%,64,-2.5%
Tyrese Maxey,20.0,PHI,Combo,144,78,-3.5%,76,-5.8%,64,-3.1%,72,-5.3%,71,-4.0%,28,+7.4%,48,+0.0%,39,+1.1%
Desmond Bane,22.4,MEM,Wing,153,59,-1.0%,31,+3.9%,20,+7.2%,100,-34.0%,74,-4.2%,33,+6.7%,43,+0.6%,36,+1.8%
Facundo Campazzo,29.6,DEN,Point,268,38,+0.9%,16,+7.4%,77,-6.4%,57,-1.8%,72,-4.0%,48,+1.6%,47,+0.1%,47,+0.4%
