Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Chris Duhon,30.2,LAL,Point,778,82,52.1%,8,42%,82,43%,82,45%,84,44%,0,21%,76,40%,51,37%
Tim Duncan,36.5,SAS,Big,2069,52,50.3%,83,68%,54,38%,75,43%,70,41%,0,25%,0,0%,0,17%
Mike Dunleavy,32.1,MIL,Wing,1888,86,54.6%,72,63%,52,36%,44,36%,50,36%,86,46%,86,41%,94,43%
Kevin Durant,24.1,OKC,Forward,3112,92,55.8%,90,71%,96,47%,92,45%,100,46%,47,40%,95,42%,95,42%
Devin Ebanks,23.0,LAL,Forward,170,4,34.0%,21,53%,4,11%,60,38%,15,28%,0,17%,0,14%,0,15%
Wayne Ellington,24.9,CLE,Wing,949,66,51.0%,58,60%,31,30%,90,49%,83,43%,96,50%,43,34%,60,37%
Wayne Ellington,24.9,MEM,Wing,656,78,52.6%,19,53%,17,24%,55,39%,36,34%,78,44%,93,43%,98,44%
Monta Ellis,27.0,MIL,Combo,3057,29,45.3%,76,59%,35,33%,53,38%,47,36%,28,36%,13,28%,14,29%
Kim English,24.1,DET,Wing,285,8,42.5%,31,56%,18,25%,20,31%,12,29%,0,21%,36,33%,6,28%
Jeremy Evans,25.0,UTA,Big,134,98,66.7%,94,72%,90,50%,100,63%,100,58%,0,0%,0,0%,0,0%
Reggie Evans,32.5,BKN,Big,1951,37,47.7%,11,50%,60,40%,38,33%,55,38%,0,0%,0,0%,0,0%
Tyreke Evans,23.1,SAC,Wing,2007,65,50.9%,56,60%,32,30%,30,34%,21,32%,44,37%,41,34%,41,35%
Festus Ezeli,23.0,GSW,Big,1065,17,44.1%,30,57%,11,26%,14,18%,8,25%,0,0%,0,0%,0,0%
Kenneth Faried,23.0,DEN,Big,2239,78,55.2%,54,63%,55,39%,30,30%,45,37%,0,0%,0,0%,0,0%
Derrick Favors,21.3,UTA,Big,1711,39,48.0%,66,65%,10,25%,22,27%,10,26%,0,0%,0,0%,0,0%
Raymond Felton,28.4,NYK,Combo,2302,59,48.4%,61,55%,48,36%,55,38%,53,37%,44,38%,62,37%,56,37%
Landry Fields,24.3,TOR,Forward,983,50,48.1%,58,61%,67,37%,73,39%,79,38%,0,17%,0,14%,0,15%
Derek Fisher,38.2,DAL,Combo,228,18,43.1%,8,44%,76,43%,12,23%,15,27%,0,40%,89,44%,93,43%
Derek Fisher,38.2,OKC,Wing,310,7,41.7%,11,50%,0,0%,13,29%,2,21%,49,38%,26,32%,42,35%
Evan Fournier,20.0,DEN,Combo,309,95,57.3%,89,64%,12,22%,14,25%,6,24%,0,55%,57,36%,81,42%
Randy Foye,29.1,UTA,Combo,2229,82,52.1%,36,51%,11,22%,50,37%,32,33%,67,42%,81,41%,77,41%
Jimmer Fredette,23.7,SAC,Combo,835,76,50.6%,29,50%,68,41%,39,35%,61,38%,100,56%,77,41%,95,44%
Joel Freeland,25.7,POR,Big,392,7,38.6%,8,49%,51,38%,18,24%,20,30%,0,0%,0,0%,0,0%
Danilo Gallinari,24.2,DEN,Forward,2303,58,49.8%,27,54%,60,36%,54,36%,67,36%,69,45%,74,35%,73,38%
Francisco Garcia,30.8,HOU,Wing,282,98,59.3%,98,75%,40,33%,98,56%,96,50%,55,40%,76,39%,77,39%
Francisco Garcia,30.8,SAC,Wing,696,33,47.0%,31,56%,72,40%,13,29%,14,30%,52,39%,55,35%,57,37%
Kevin Garnett,36.5,BOS,Big,2012,49,49.9%,67,65%,84,45%,88,47%,89,46%,0,0%,0,17%,0,17%
Diante Garrett,24.0,PHX,Combo,104,0,30.6%,53,55%,15,25%,0,0%,2,18%,0,0%,0,17%,0,11%
Marc Gasol,27.8,MEM,Big,2781,48,49.6%,58,64%,80,44%,89,47%,87,45%,0,0%,0,11%,0,10%
Pau Gasol,32.3,LAL,Big,1651,34,47.3%,69,65%,44,35%,66,40%,52,38%,0,29%,35,30%,26,30%
Rudy Gay,26.2,MEM,Wing,1535,15,44.1%,22,53%,71,40%,35,35%,61,38%,0,17%,51,35%,29,33%
Rudy Gay,26.2,TOR,Forward,1144,40,46.6%,60,61%,88,42%,46,35%,81,38%,28,35%,71,35%,49,35%
Alonzo Gee,25.4,CLE,Wing,2536,22,45.5%,39,57%,17,25%,57,39%,17,31%,18,31%,28,32%,22,31%
Mickael Gelabale,29.4,MIN,Wing,587,94,56.4%,90,71%,85,46%,98,58%,99,54%,11,28%,0,40%,23,32%
Paul George,22.5,IND,Wing,2964,52,49.5%,51,60%,45,34%,37,36%,40,35%,63,42%,49,35%,59,37%
Daniel Gibson,26.7,CLE,Combo,853,44,47.3%,45,53%,6,9%,27,31%,14,27%,74,43%,55,36%,51,37%
Taj Gibson,27.4,CHI,Big,1423,42,48.4%,66,65%,51,38%,33,32%,33,34%,0,0%,0,0%,0,0%
Manu Ginobili,35.3,SAS,Wing,1375,64,50.8%,68,62%,36,31%,11,28%,10,29%,94,49%,35,33%,54,36%
Drew Gooden,31.1,MIL,Big,128,2,32.7%,15,53%,1,10%,27,29%,7,22%,0,0%,0,0%,0,0%
Ben Gordon,29.6,CHA,Wing,1533,47,48.7%,17,52%,58,36%,53,38%,60,38%,99,51%,47,35%,77,39%
Eric Gordon,23.9,NOP,Wing,1261,21,45.3%,17,53%,55,36%,33,35%,45,35%,19,31%,36,33%,32,33%
Marcin Gortat,28.7,PHX,Big,1867,64,52.0%,77,67%,49,37%,72,43%,57,39%,0,0%,0,0%,0,0%
Aaron Gray,27.9,TOR,Big,481,60,51.7%,27,57%,75,43%,4,0%,73,42%,0,0%,0,0%,0,0%
Danny Green,25.4,SAS,Wing,2188,97,58.8%,34,56%,40,33%,85,44%,66,40%,77,44%,92,43%,97,44%
Draymond Green,22.7,GSW,Forward,966,6,37.2%,31,56%,6,17%,27,30%,10,25%,38,37%,5,17%,7,23%
Gerald Green,26.8,IND,Wing,975,10,42.8%,43,58%,55,36%,32,35%,42,35%,20,31%,15,29%,9,30%
Jeff Green,26.2,BOS,Forward,2208,75,51.6%,71,62%,31,28%,73,39%,50,34%,66,45%,61,33%,83,40%
Willie Green,31.3,LAC,Wing,1096,93,56.3%,74,63%,92,48%,77,42%,86,44%,91,48%,54,35%,91,42%
Blake Griffin,23.6,LAC,Big,2590,75,54.1%,98,74%,68,42%,44,35%,51,38%,0,18%,4,18%,3,18%
Hamed Haddadi,27.5,PHX,Big,206,13,42.9%,8,48%,61,40%,30,30%,37,35%,0,0%,0,0%,0,0%
Jordan Hamilton,22.1,DEN,Forward,295,48,47.9%,56,61%,44,32%,10,21%,21,29%,0,20%,100,43%,76,38%
Richard Hamilton,34.7,CHI,Wing,1087,17,44.6%,76,64%,79,42%,69,41%,79,42%,13,29%,29,32%,18,31%
Ben Hansbrough,24.9,IND,Point,133,4,35.7%,96,67%,0,0%,0,0%,0,0%,0,50%,0,23%,0,27%
Tyler Hansbrough,27.0,IND,Big,1299,12,42.3%,16,54%,20,30%,27,29%,19,29%,0,0%,0,0%,0,0%
James Harden,23.2,HOU,Wing,2976,64,50.7%,57,60%,39,31%,29,33%,25,33%,23,33%,69,38%,64,37%
Maurice Harkless,19.5,ORL,Forward,1906,52,48.5%,52,60%,23,24%,13,24%,8,24%,9,28%,21,26%,12,27%
Al Harrington,32.7,ORL,Forward,112,19,42.3%,21,53%,2,0%,21,29%,13,25%,0,14%,39,32%,15,28%
Devin Harris,29.7,ATL,Combo,1405,89,53.4%,92,67%,50,36%,45,36%,48,36%,72,43%,30,33%,32,35%
Terrel Harris,25.2,NOP,Wing,102,0,11.8%,0,25%,0,0%,2,20%,0,14%,0,0%,0,0%,0,0%
Tobias Harris,20.3,MIL,Forward,294,71,51.5%,46,59%,85,42%,100,50%,88,44%,0,36%,0,33%,56,35%
Tobias Harris,20.3,ORL,Big,948,42,48.3%,42,60%,46,36%,84,46%,58,39%,6,24%,58,34%,35,31%
Udonis Haslem,32.4,MIA,Big,1399,58,51.2%,86,68%,5,22%,64,40%,46,37%,0,0%,0,0%,0,0%
Spencer Hawes,24.5,PHI,Big,2192,39,48.1%,39,60%,58,39%,60,40%,62,40%,41,35%,62,36%,68,36%
Chuck Hayes,29.4,SAC,Big,1143,15,43.5%,10,50%,47,36%,93,50%,42,36%,0,0%,0,0%,0,0%
Gordon Hayward,22.6,UTA,Wing,2082,58,50.3%,26,54%,52,36%,49,38%,54,37%,71,43%,90,42%,90,42%
Brendan Haywood,32.9,CHA,Big,1148,13,42.7%,20,55%,42,35%,27,29%,33,34%,0,0%,0,0%,0,0%
Gerald Henderson,24.9,CHA,Wing,2113,31,46.9%,27,55%,65,38%,84,44%,80,42%,2,23%,83,40%,49,36%
Xavier Henry,21.6,NOP,Wing,576,12,43.6%,18,53%,8,14%,52,38%,35,34%,0,50%,0,0%,0,44%
John Henson,21.8,MIL,Big,760,47,49.0%,52,63%,48,36%,17,21%,22,31%,0,0%,0,0%,0,0%
Roy Hibbert,25.9,IND,Big,2264,22,45.0%,14,52%,64,40%,58,39%,66,40%,0,50%,0,0%,0,50%
JJ Hickson,24.2,POR,Big,2317,84,56.1%,64,65%,53,38%,86,46%,72,41%,0,0%,0,0%,0,0%
Nene Hilario,30.1,WAS,Big,1647,38,47.9%,81,68%,32,33%,31,31%,26,32%,0,0%,0,0%,0,0%
George Hill,26.5,IND,Point,2615,84,52.4%,98,67%,71,42%,39,39%,59,40%,13,29%,78,40%,62,38%
Grant Hill,40.1,LAC,Forward,398,13,41.2%,83,68%,71,39%,17,26%,27,30%,0,38%,0,0%,0,33%
Jordan Hill,25.3,LAL,Big,444,57,51.0%,74,66%,61,40%,37,33%,39,36%,0,0%,0,0%,0,0%
Kirk Hinrich,31.8,CHI,Combo,1761,39,46.8%,26,49%,18,26%,38,34%,26,32%,85,50%,66,38%,72,40%
Jrue Holiday,22.4,PHI,Point,2914,37,47.0%,43,56%,49,36%,49,40%,47,38%,70,44%,51,37%,67,38%
Justin Holiday,23.6,PHI,Combo,112,12,42.1%,98,71%,100,67%,6,18%,8,25%,0,33%,0,38%,0,36%
Ryan Hollins,28.1,LAC,Big,537,96,61.5%,84,68%,99,57%,24,29%,95,50%,0,0%,0,0%,0,0%
Al Horford,26.4,ATL,Big,2744,76,54.5%,96,73%,66,41%,77,44%,77,43%,0,67%,0,33%,0,50%
Dwight Howard,26.9,LAL,Big,2714,89,58.1%,88,69%,40,35%,16,20%,31,33%,0,50%,0,0%,0,25%
Josh Howard,32.5,MIN,Wing,203,26,45.9%,43,58%,55,36%,46,37%,52,37%,0,0%,0,45%,0,38%
Kris Humphries,27.7,BKN,Big,1140,21,44.7%,16,54%,57,39%,36,32%,40,36%,0,0%,0,0%,0,0%
Serge Ibaka,23.1,OKC,Big,2478,90,58.6%,95,73%,87,47%,96,52%,97,50%,47,37%,0,0%,58,34%
Andre Iguodala,28.8,DEN,Wing,2768,63,50.6%,98,74%,25,28%,24,32%,15,31%,6,26%,64,37%,30,33%
Ersan Ilyasova,25.5,MIL,Big,1998,65,52.6%,20,55%,30,33%,78,44%,70,41%,53,37%,96,46%,100,45%
Kyrie Irving,20.6,CLE,Point,2044,65,50.5%,41,55%,61,40%,84,46%,82,43%,77,44%,71,39%,78,40%
Royal Ivey,30.9,PHI,Combo,658,98,58.0%,85,61%,29,30%,23,29%,18,30%,79,44%,94,45%,96,44%
Jarrett Jack,29.0,GSW,Point,2332,67,50.7%,61,57%,92,46%,80,45%,88,45%,67,43%,93,42%,93,43%
Reggie Jackson,22.5,OKC,Combo,820,77,50.6%,100,73%,97,53%,18,28%,82,42%,0,29%,2,21%,0,23%
Stephen Jackson,34.6,SAS,Wing,1006,28,46.2%,11,50%,91,48%,79,42%,93,46%,17,31%,14,29%,7,29%
Bernard James,27.7,DAL,Big,383,66,52.6%,41,60%,26,32%,4,0%,14,29%,0,0%,0,0%,0,0%
LeBron James,27.8,MIA,Forward,2872,98,60.5%,98,76%,94,46%,83,44%,94,45%,94,49%,84,40%,90,41%
Mike James,37.4,DAL,Combo,836,47,47.5%,17,48%,36,34%,18,28%,21,32%,18,35%,87,44%,74,40%
Antawn Jamison,36.4,LAL,Forward,1612,81,53.1%,67,62%,42,31%,90,45%,65,36%,25,35%,76,36%,61,36%
Al Jefferson,27.8,UTA,Big,2571,49,49.8%,80,67%,86,46%,66,40%,79,43%,0,0%,0,22%,0,15%
