Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Hilton Armstrong,23.9,NOH,Big,1050,9,-8.3,28,-0.8,45,-0.3%,37,-3.5,74,+0.4,32,-3.1%,65,+5.1,12,-1.3,30,-2.1%,8,-19.2
Darrell Arthur,20.6,MEM,Big,1426,40,-1.7,56,+0.1,76,+1.2%,42,-2.1,44,-0.1,56,+0.7%,37,-5.9,64,+0.3,87,+4.0%,52,-0.3
Chucky Atkins,34.2,OKC,Combo,278,11,-7.8,15,-1.6,10,-2.3%,14,-11.9,10,-1.0,0,-21.3%,24,-12.1,28,-0.7,33,-1.6%,21,-11.1
D.J. Augustin,21.0,CHA,Point,1844,73,+2.5,39,-0.4,42,-0.4%,30,-5.4,40,-0.2,50,-0.5%,48,-1.4,42,-0.3,46,-0.3%,29,-7.4
Kelenna Azubuike,24.9,GSW,Wing,2350,49,-0.5,86,+1.5,59,+0.3%,78,+7.9,69,+0.3,65,+2.2%,66,+5.4,90,+1.2,43,-0.7%,79,+9.4
Renaldo Balkman,24.3,DEN,Big,704,60,+0.6,50,-0.1,80,+1.5%,39,-2.7,96,+1.5,63,+1.6%,80,+12.9,12,-1.3,55,+0.4%,19,-12.2
Marcus Banks,27.0,MIA,Combo,134,4,-11.5,16,-1.6,3,-3.6%,15,-11.2,7,-1.2,0,-21.5%,3,-33.0,36,-0.4,15,-3.9%,67,+4.2
Leandro Barbosa,25.9,PHX,Combo,1661,38,-1.8,76,+0.9,82,+1.6%,64,+2.8,95,+1.3,79,+5.2%,85,+16.5,38,-0.4,89,+4.5%,41,-3.6
J.J. Barea,24.4,DAL,Combo,1476,54,+0.0,38,-0.4,3,-3.5%,75,+6.1,55,+0.1,23,-4.9%,78,+11.8,21,-0.8,5,-6.8%,47,-2.2
Andrea Bargnani,23.0,TOR,Big,2418,44,-1.3,49,-0.1,45,-0.2%,53,-0.4,61,+0.2,36,-2.3%,84,+16.0,42,-0.3,66,+1.4%,34,-5.9
Matt Barnes,28.6,PHX,Wing,2051,75,+2.7,67,+0.6,87,+2.0%,60,+1.9,32,-0.4,72,+3.5%,47,-1.7,83,+0.9,96,+6.5%,65,+4.0
Brent Barry,36.8,HOU,Wing,798,31,-2.5,41,-0.3,66,+0.7%,27,-6.1,24,-0.6,11,-7.7%,27,-10.0,59,+0.2,86,+4.0%,51,-0.6
Brandon Bass,23.5,DAL,Big,1501,83,+4.1,94,+2.2,57,+0.2%,94,+15.0,92,+1.0,85,+6.6%,90,+20.1,83,+0.9,54,+0.3%,79,+9.2
Maceo Baston,32.4,IND,Big,201,18,-5.3,5,-2.7,83,+1.7%,6,-19.1,2,-1.6,85,+6.6%,2,-35.3,17,-1.0,66,+1.5%,19,-12.4
Tony Battie,32.7,ORL,Big,1159,21,-4.6,11,-1.8,7,-2.9%,14,-11.8,31,-0.4,3,-12.4%,54,+0.9,10,-1.4,12,-4.5%,12,-15.7
Shane Battier,30.1,HOU,Wing,2022,64,+1.2,7,-2.3,32,-0.8%,11,-14.0,3,-1.6,8,-8.9%,10,-22.4,27,-0.7,49,-0.1%,39,-4.5
Nicolas Batum,19.9,POR,Wing,1407,87,+4.9,81,+1.1,87,+1.9%,66,+3.4,91,+1.0,94,+11.3%,73,+8.4,59,+0.2,68,+1.6%,49,-0.9
Jerryd Bayless,20.2,POR,Combo,560,27,-3.6,87,+1.5,71,+1.0%,95,+16.0,78,+0.5,85,+6.6%,97,+30.9,87,+1.1,83,+3.3%,86,+13.1
Michael Beasley,19.8,MIA,Big,1976,52,-0.3,43,-0.3,35,-0.7%,72,+5.0,81,+0.6,41,-1.5%,88,+18.5,22,-0.8,41,-0.8%,34,-5.9
Marco Belinelli,22.6,GSW,Wing,849,27,-3.6,22,-1.1,48,-0.1%,19,-9.7,17,-0.8,30,-3.4%,10,-22.1,36,-0.4,36,-1.2%,35,-5.2
Charlie Bell,29.6,MIL,Wing,1731,35,-2.2,43,-0.3,19,-1.6%,59,+1.6,22,-0.6,14,-7.3%,53,+0.7,66,+0.3,42,-0.8%,68,+4.4
Raja Bell,32.1,PHX,Wing,711,90,+5.8,99,+3.6,60,+0.3%,100,+29.2,95,+1.2,99,+18.4%,96,+28.6,97,+1.9,23,-3.0%,98,+25.0
Raja Bell,32.1,CHA,Wing,1600,68,+1.8,74,+0.8,23,-1.3%,92,+13.3,81,+0.6,9,-8.3%,95,+25.3,52,+0.0,15,-4.0%,63,+3.3
Mike Bibby,30.5,ATL,Point,2731,65,+1.4,74,+0.8,49,-0.1%,79,+8.0,54,+0.0,32,-3.1%,65,+4.8,80,+0.8,84,+3.5%,83,+10.7
Andris Biedrins,22.6,GSW,Big,1860,22,-4.4,47,-0.2,53,+0.1%,55,-0.0,5,-1.3,33,-2.8%,5,-29.2,89,+1.2,34,-1.5%,84,+12.1
Chauncey Billups,32.1,DEN,Combo,2706,90,+5.7,62,+0.3,5,-3.1%,77,+7.3,30,-0.4,15,-6.9%,39,-5.0,70,+0.5,5,-6.8%,81,+10.0
Steve Blake,28.7,POR,Point,2182,93,+6.6,44,-0.3,33,-0.8%,39,-2.7,64,+0.2,22,-5.0%,70,+7.3,35,-0.4,40,-0.9%,26,-8.5
Andray Blatche,22.2,WAS,Big,1679,42,-1.4,55,+0.1,34,-0.7%,69,+4.3,71,+0.3,22,-5.0%,86,+17.2,43,-0.2,24,-2.9%,47,-1.9
Mark Blount,32.9,MIA,Big,176,67,+1.6,27,-0.8,15,-1.9%,40,-2.5,29,-0.4,24,-4.5%,61,+3.2,36,-0.4,21,-3.1%,31,-6.7
Keith Bogans,28.5,ORL,Wing,758,32,-2.5,45,-0.2,34,-0.7%,56,+0.5,32,-0.3,43,-1.2%,64,+4.4,57,+0.1,36,-1.3%,53,+0.2
Keith Bogans,28.5,MIL,Wing,448,88,+5.3,13,-1.8,25,-1.2%,12,-13.1,81,+0.6,35,-2.5%,92,+21.1,2,-2.6,47,-0.3%,1,-39.2
Andrew Bogut,23.9,MIL,Big,1121,29,-2.9,38,-0.4,32,-0.8%,55,+0.1,57,+0.1,37,-2.2%,82,+14.0,41,-0.3,21,-3.2%,39,-4.2
Matt Bonner,28.6,SAS,Big,1912,93,+6.6,88,+1.7,69,+0.8%,97,+19.4,70,+0.3,83,+5.8%,81,+13.1,92,+1.4,67,+1.5%,96,+23.4
Josh Boone,23.9,NJN,Big,967,64,+1.3,46,-0.2,4,-3.2%,74,+5.6,26,-0.5,5,-10.6%,34,-6.9,68,+0.4,3,-7.9%,85,+12.3
Carlos Boozer,26.9,UTA,Big,1187,34,-2.3,66,+0.5,48,-0.1%,75,+6.2,49,-0.0,90,+7.9%,34,-6.9,75,+0.7,27,-2.4%,90,+16.2
Chris Bosh,24.6,TOR,Big,2920,90,+5.8,54,+0.1,54,+0.1%,43,-1.8,35,-0.3,17,-6.6%,13,-19.5,62,+0.3,59,+0.7%,65,+4.0
Bruce Bowen,37.4,SAS,Wing,1447,7,-9.6,18,-1.4,22,-1.4%,14,-11.8,56,+0.1,65,+2.2%,41,-4.3,11,-1.3,9,-5.3%,10,-16.9
Ryan Bowen,33.0,NOH,Forward,191,19,-5.1,1,-4.9,7,-2.7%,0,-53.6,0,-2.1,26,-4.2%,1,-53.2,2,-2.7,11,-4.9%,0,-57.5
Elton Brand,29.6,PHI,Big,918,10,-7.9,17,-1.5,75,+1.2%,17,-10.0,5,-1.3,83,+6.1%,9,-22.5,40,-0.3,38,-1.0%,42,-3.5
Corey Brewer,22.7,MIN,Wing,305,65,+1.4,1,-3.5,68,+0.8%,1,-34.7,46,-0.1,62,+1.6%,62,+3.2,1,-3.2,76,+2.2%,1,-47.8
Ronnie Brewer,23.6,UTA,Wing,2575,82,+3.8,88,+1.6,44,-0.3%,92,+13.3,77,+0.5,67,+2.8%,48,-1.3,89,+1.2,32,-1.8%,93,+19.0
Aaron Brooks,23.8,HOU,Combo,1958,85,+4.5,26,-0.9,16,-1.8%,31,-5.1,28,-0.4,2,-15.6%,75,+9.3,37,-0.4,48,-0.2%,32,-6.5
Bobby Brown,24.1,SAC,Point,561,26,-3.6,84,+1.3,80,+1.4%,66,+3.4,77,+0.5,51,-0.3%,81,+13.3,85,+1.0,93,+5.5%,62,+2.8
Bobby Brown,24.1,MIN,Combo,201,25,-3.8,52,+0.0,63,+0.5%,41,-2.3,78,+0.5,61,+1.3%,85,+16.7,30,-0.6,74,+2.0%,17,-13.2
Dee Brown,24.2,WAS,Point,222,47,-0.9,69,+0.6,99,+4.1%,40,-2.7,48,-0.0,100,+24.4%,8,-23.8,78,+0.8,98,+8.2%,81,+10.0
Devin Brown,29.8,NOH,Combo,820,15,-6.1,52,+0.0,79,+1.3%,51,-0.6,73,+0.4,76,+4.4%,41,-4.3,40,-0.3,56,+0.5%,58,+1.7
Kwame Brown,26.6,DET,Big,987,40,-1.6,35,-0.5,39,-0.5%,19,-9.6,22,-0.6,36,-2.3%,24,-11.4,55,+0.1,35,-1.3%,24,-9.3
Shannon Brown,22.9,CHA,Wing,301,39,-1.8,77,+0.9,58,+0.2%,86,+10.4,11,-1.0,9,-8.8%,15,-18.0,97,+1.8,84,+3.5%,99,+29.4
Shannon Brown,22.9,LAL,Point,101,99,+13.8,99,+3.5,93,+2.8%,88,+11.3,98,+1.8,49,-0.5%,100,+50.1,95,+1.7,100,+10.6%,48,-1.9
Kobe Bryant,30.2,LAL,Wing,2950,99,+12.0,40,-0.4,16,-1.9%,53,-0.3,29,-0.4,32,-3.0%,72,+7.9,58,+0.2,26,-2.5%,51,-0.6
Greg Buckner,32.1,MEM,Wing,851,56,+0.2,62,+0.3,28,-1.0%,73,+5.3,73,+0.4,44,-1.1%,74,+8.7,47,-0.1,19,-3.3%,60,+2.2
Caron Butler,28.6,WAS,Wing,2578,93,+6.7,72,+0.7,56,+0.2%,76,+7.3,55,+0.1,70,+3.2%,52,+0.4,77,+0.8,53,+0.2%,86,+13.1
Rasual Butler,29.4,NOH,Wing,2606,33,-2.5,45,-0.2,36,-0.7%,48,-1.1,33,-0.3,39,-1.9%,41,-4.1,58,+0.2,52,+0.1%,60,+2.4
Andrew Bynum,21.0,LAL,Big,1430,26,-3.6,10,-1.9,40,-0.5%,17,-10.1,9,-1.1,59,+1.0%,22,-13.0,21,-0.8,42,-0.7%,29,-7.3
Will Bynum,25.8,DET,Point,747,89,+5.5,60,+0.2,47,-0.1%,62,+2.3,45,-0.1,89,+7.7%,30,-9.0,70,+0.5,29,-2.2%,75,+7.8
Jose Calderon,27.1,TOR,Point,2327,80,+3.5,93,+2.0,50,-0.0%,97,+19.7,91,+1.0,46,-0.9%,95,+26.3,80,+0.8,65,+1.4%,88,+14.4
Marcus Camby,34.6,LAC,Big,1923,48,-0.6,59,+0.2,53,+0.1%,54,-0.1,58,+0.1,66,+2.3%,49,-1.0,54,+0.1,15,-3.9%,51,-0.6
Brian Cardinal,31.5,MIN,Forward,834,77,+2.8,91,+1.8,30,-0.9%,95,+17.7,66,+0.2,36,-2.3%,58,+2.1,93,+1.4,23,-3.0%,95,+22.7
Rodney Carney,24.6,MIN,Wing,1099,24,-4.0,75,+0.8,93,+2.5%,57,+0.8,66,+0.3,74,+4.1%,32,-8.1,74,+0.6,86,+3.9%,71,+5.7
Matt Carroll,28.2,CHA,Wing,450,5,-10.9,5,-2.8,66,+0.7%,3,-24.0,27,-0.5,12,-7.6%,44,-2.9,3,-2.4,89,+4.4%,2,-34.9
Anthony Carter,33.4,DEN,Point,1722,31,-2.5,51,-0.0,71,+1.0%,37,-3.6,78,+0.5,40,-1.6%,71,+7.7,40,-0.3,72,+2.0%,33,-6.0
Vince Carter,31.8,NJN,Wing,2931,94,+7.2,61,+0.3,70,+1.0%,35,-4.0,30,-0.4,90,+7.7%,12,-19.6,76,+0.7,72,+1.9%,69,+5.0
Mario Chalmers,22.5,MIA,Point,2621,37,-2.0,90,+1.7,97,+3.6%,79,+8.2,92,+1.0,86,+6.8%,71,+7.8,81,+0.8,96,+6.4%,80,+9.9
Tyson Chandler,26.1,NOH,Big,1442,95,+8.1,35,-0.5,73,+1.0%,16,-10.6,72,+0.4,87,+6.9%,68,+6.7,23,-0.8,46,-0.3%,8,-19.1
Wilson Chandler,21.5,NYK,Wing,2707,42,-1.4,79,+1.0,51,+0.1%,81,+8.7,64,+0.2,47,-0.8%,87,+18.0,75,+0.7,64,+1.2%,76,+8.0
Jarron Collins,29.9,UTA,Big,173,11,-7.9,29,-0.8,41,-0.4%,20,-9.2,69,+0.3,91,+8.4%,38,-5.1,19,-0.9,16,-3.9%,9,-18.3
Jason Collins,29.9,MIN,Big,421,1,-16.2,5,-2.7,2,-4.1%,7,-17.6,10,-1.0,19,-5.8%,23,-12.2,5,-1.8,3,-7.8%,5,-23.8
Mardy Collins,24.2,LAC,Wing,778,76,+2.8,57,+0.2,38,-0.6%,58,+1.2,90,+0.9,28,-3.9%,87,+18.0,43,-0.2,25,-2.7%,47,-1.9
Nick Collison,28.0,OKC,Big,1794,58,+0.3,55,+0.1,53,+0.1%,64,+2.9,41,-0.2,55,+0.4%,45,-2.5,62,+0.3,27,-2.4%,69,+5.2
Mike Conley,21.1,MEM,Point,2488,60,+0.6,89,+1.7,39,-0.5%,84,+10.0,61,+0.2,64,+1.8%,70,+7.6,90,+1.2,31,-2.0%,82,+10.6
Daequan Cook,21.5,MIA,Wing,1791,71,+2.1,37,-0.4,34,-0.7%,35,-3.9,23,-0.6,31,-3.3%,35,-6.9,58,+0.2,58,+0.7%,57,+1.7
Jamal Crawford,28.6,NYK,Wing,390,99,+14.7,96,+2.4,2,-4.2%,95,+16.7,86,+0.7,12,-7.6%,91,+20.7,77,+0.8,63,+1.2%,78,+8.8
Jamal Crawford,28.6,GSW,Combo,2069,73,+2.4,55,+0.1,28,-1.0%,64,+2.9,50,-0.0,48,-0.6%,74,+8.8,65,+0.3,46,-0.4%,63,+3.4
Javaris Crittenton,20.8,WAS,Combo,1053,71,+2.2,90,+1.7,94,+2.9%,74,+5.6,72,+0.4,45,-1.0%,57,+2.0,93,+1.4,98,+7.8%,79,+9.1
Samuel Dalembert,28.5,PHI,Big,2032,51,-0.5,28,-0.8,76,+1.2%,29,-5.7,24,-0.6,43,-1.2%,32,-8.2,36,-0.4,65,+1.4%,37,-4.7
Erick Dampier,33.3,DAL,Big,1834,36,-2.2,9,-2.1,50,-0.1%,11,-14.2,13,-0.9,8,-9.1%,22,-12.9,24,-0.8,59,+0.7%,24,-9.4
Antonio Daniels,33.6,WAS,Point,287,55,+0.1,95,+2.3,45,-0.3%,99,+22.6,98,+1.9,4,-12.0%,100,+78.0,48,-0.1,93,+5.4%,36,-4.9
Antonio Daniels,33.6,NOH,Combo,686,3,-13.9,13,-1.8,3,-3.6%,31,-5.1,12,-0.9,4,-11.9%,36,-6.3,18,-1.0,8,-5.6%,23,-9.7
Marquis Daniels,27.8,IND,Wing,1697,37,-2.0,25,-0.9,66,+0.7%,20,-9.2,57,+0.1,41,-1.6%,67,+5.5,17,-1.1,62,+1.0%,12,-15.8
Jermareo Davidson,24.0,GSW,Big,104,4,-12.6,0,-5.1,14,-2.0%,1,-35.6,31,-0.4,24,-4.7%,52,+0.2,0,-4.9,20,-3.2%,0,-51.1
Baron Davis,29.6,LAC,Point,2246,64,+1.3,76,+0.9,86,+1.9%,53,-0.3,34,-0.3,69,+3.0%,15,-17.9,80,+0.8,85,+3.6%,69,+5.2
Glen Davis,22.8,BOS,Big,1552,35,-2.2,19,-1.3,15,-1.9%,26,-6.9,31,-0.4,64,+1.9%,29,-9.2,23,-0.8,17,-3.7%,42,-3.4
Paul Davis,24.3,LAC,Big,297,63,+1.2,84,+1.3,54,+0.1%,88,+11.1,12,-1.0,80,+5.4%,12,-20.3,98,+2.0,43,-0.6%,99,+27.4
Ricky Davis,29.1,LAC,Wing,755,24,-4.0,8,-2.1,20,-1.6%,11,-14.1,36,-0.3,36,-2.4%,40,-4.7,5,-1.8,31,-2.0%,7,-20.3
Luol Deng,23.5,CHI,Forward,1654,24,-3.8,65,+0.5,85,+1.8%,52,-0.5,82,+0.6,78,+4.7%,73,+8.4,45,-0.2,82,+3.2%,34,-5.4
Boris Diaw,26.5,PHX,Forward,523,37,-2.0,75,+0.8,47,-0.2%,70,+4.4,77,+0.5,5,-11.0%,82,+14.1,65,+0.3,78,+2.7%,49,-1.4
Boris Diaw,26.5,CHA,Big,2208,74,+2.5,73,+0.8,71,+1.0%,86,+10.5,27,-0.5,20,-5.7%,32,-8.1,92,+1.3,75,+2.2%,98,+25.8
Yakhouba Diawara,26.2,MIA,Wing,820,25,-3.7,14,-1.7,20,-1.6%,11,-14.6,11,-1.0,76,+4.3%,23,-12.3,31,-0.6,12,-4.5%,14,-14.6
Travis Diener,26.7,IND,Point,685,76,+2.7,93,+2.0,64,+0.6%,93,+14.5,20,-0.7,54,+0.4%,13,-19.3,98,+2.1,57,+0.5%,97,+24.6
Ike Diogu,25.1,SAC,Big,129,34,-2.3,2,-3.3,0,-7.7%,3,-24.8,16,-0.8,0,-30.8%,7,-25.0,3,-2.4,0,-15.4%,5,-24.1
DeSagana Diop,26.8,DAL,Big,432,11,-7.8,81,+1.0,36,-0.7%,70,+4.4,100,+2.6,98,+15.4%,99,+39.8,4,-2.0,35,-1.4%,7,-19.9
DeSagana Diop,26.8,CHA,Big,543,46,-1.0,11,-1.9,8,-2.5%,8,-17.6,45,-0.1,29,-3.8%,87,+17.5,4,-1.8,40,-0.9%,2,-34.4
Juan Dixon,30.1,WAS,Point,782,30,-2.7,12,-1.8,31,-0.9%,14,-11.6,26,-0.5,17,-6.5%,38,-5.3,9,-1.4,34,-1.5%,12,-15.7
Keyon Dooling,28.5,NJN,Combo,2013,29,-3.1,23,-1.1,3,-3.9%,52,-0.4,33,-0.3,4,-11.0%,63,+3.9,27,-0.7,6,-6.3%,48,-1.6
Quincy Douby,24.5,SAC,Wing,131,23,-4.1,1,-4.3,54,+0.1%,1,-30.5,0,-2.4,19,-5.8%,0,-65.8,6,-1.6,41,-0.8%,17,-13.2
Chris Douglas-Roberts,21.8,NJN,Wing,515,61,+0.7,82,+1.1,7,-2.7%,98,+21.2,91,+0.9,6,-10.5%,98,+36.5,61,+0.2,3,-7.2%,85,+12.4
Goran Dragic,22.5,PHX,Point,580,18,-5.2,42,-0.3,47,-0.1%,44,-1.8,63,+0.2,38,-2.0%,40,-4.4,32,-0.5,22,-3.1%,48,-1.7
Jared Dudley,23.3,CHA,Forward,421,56,+0.1,80,+1.0,21,-1.5%,91,+12.7,64,+0.2,21,-5.2%,73,+8.6,76,+0.7,28,-2.2%,91,+17.6
Jared Dudley,23.3,PHX,Forward,599,43,-1.3,69,+0.6,31,-0.9%,62,+2.0,86,+0.7,73,+3.8%,56,+1.7,39,-0.3,10,-5.0%,46,-2.3
Chris Duhon,26.2,NYK,Point,2898,52,-0.2,44,-0.3,9,-2.4%,47,-1.2,43,-0.1,29,-3.7%,38,-5.2,48,-0.1,11,-4.8%,53,-0.1
Tim Duncan,32.5,SAS,Big,2518,78,+3.2,27,-0.8,72,+1.0%,18,-9.9,26,-0.5,74,+4.0%,8,-22.8,44,-0.2,86,+3.9%,53,+0.2
Mike Dunleavy,28.1,IND,Forward,494,56,+0.2,32,-0.7,17,-1.8%,58,+1.4,48,-0.0,7,-9.7%,91,+20.7,24,-0.8,49,-0.2%,36,-4.8
Kevin Durant,20.1,OKC,Wing,2880,54,+0.0,68,+0.6,68,+0.7%,65,+3.1,67,+0.3,91,+8.8%,70,+7.6,62,+0.3,80,+2.9%,55,+0.9
Monta Ellis,23.0,GSW,Combo,887,45,-1.0,33,-0.6,72,+1.0%,39,-2.9,41,-0.2,76,+4.4%,48,-1.2,32,-0.5,66,+1.4%,41,-3.8
Francisco Elson,32.7,MIL,Big,950,53,-0.1,41,-0.4,59,+0.3%,28,-6.0,43,-0.1,51,-0.2%,32,-7.9,44,-0.2,60,+0.8%,36,-5.1
Melvin Ely,30.5,NOH,Big,341,6,-10.2,50,-0.1,14,-2.0%,73,+5.0,50,-0.0,58,+0.8%,84,+16.0,52,+0.0,48,-0.2%,60,+2.5
Maurice Evans,30.0,ATL,Wing,1782,46,-1.0,44,-0.3,29,-1.0%,49,-0.9,55,+0.1,54,+0.4%,55,+1.5,44,-0.2,23,-3.0%,51,-0.6
Reggie Evans,28.5,PHI,Big,1091,47,-0.8,42,-0.3,6,-3.0%,71,+4.4,90,+0.9,21,-5.2%,90,+20.3,13,-1.3,8,-5.5%,32,-6.2
Jordan Farmar,21.9,LAL,Point,1093,7,-9.2,70,+0.7,94,+2.9%,59,+1.6,71,+0.3,84,+6.4%,30,-8.9,62,+0.3,90,+4.8%,68,+4.5
Raymond Felton,24.4,CHA,Combo,3079,51,-0.4,65,+0.4,78,+1.3%,54,-0.2,54,+0.0,68,+2.9%,35,-6.5,72,+0.5,77,+2.4%,71,+5.8
Rudy Fernandez,23.6,POR,Wing,1919,28,-3.3,40,-0.4,44,-0.3%,24,-7.8,29,-0.4,45,-1.0%,18,-15.1,51,-0.0,50,-0.0%,43,-3.3
Kyrylo Fesenko,21.9,UTA,Big,132,61,+0.6,97,+2.7,94,+2.9%,96,+19.0,93,+1.0,81,+5.6%,40,-4.8,99,+2.2,66,+1.4%,100,+42.6
Michael Finley,35.7,SAS,Forward,2326,86,+4.8,46,-0.2,41,-0.5%,29,-5.6,20,-0.7,24,-4.5%,16,-17.4,64,+0.3,63,+1.2%,55,+0.8
Derek Fisher,34.2,LAL,Point,2433,91,+5.9,13,-1.7,12,-2.0%,22,-8.4,15,-0.8,30,-3.4%,48,-1.2,21,-0.8,20,-3.2%,23,-9.6
T.J. Ford,25.6,IND,Point,2236,49,-0.5,52,+0.0,76,+1.2%,46,-1.5,58,+0.1,96,+13.3%,52,+0.2,49,-0.1,75,+2.2%,45,-2.7
Jeff Foster,31.8,IND,Big,1818,66,+1.4,59,+0.2,36,-0.7%,67,+3.6,76,+0.5,34,-2.6%,67,+5.5,49,-0.1,21,-3.2%,66,+4.1
Randy Foye,25.1,MIN,Combo,2464,91,+6.1,78,+0.9,57,+0.2%,80,+8.3,87,+0.7,79,+4.9%,91,+20.8,60,+0.2,63,+1.1%,61,+2.6
Channing Frye,25.5,POR,Big,628,3,-12.9,20,-1.3,14,-2.0%,28,-6.0,19,-0.7,23,-4.8%,25,-11.2,29,-0.6,20,-3.3%,43,-3.2
Dan Gadzuric,30.7,MIL,Big,912,72,+2.3,97,+2.5,64,+0.6%,98,+20.6,88,+0.8,69,+3.0%,86,+17.1,95,+1.7,74,+2.0%,95,+22.3
Danilo Gallinari,20.2,NYK,Forward,408,93,+6.7,70,+0.7,60,+0.3%,66,+3.5,30,-0.4,11,-7.8%,43,-3.4,89,+1.2,70,+1.8%,80,+9.7
Francisco Garcia,26.8,SAC,Wing,1937,25,-3.8,26,-0.9,21,-1.5%,32,-4.8,21,-0.7,42,-1.4%,16,-17.2,41,-0.3,13,-4.3%,54,+0.7
