Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Carmelo Anthony,29.4,NYK,Forward,2971,69,-2.2,53,-0.6,75,-1.7%,48,-0.1%,71,-1.8,74,-1.4,55,-0.8
Joel Anthony,31.2,BOS,Big,128,7,+7.0,2,+10.1,30,+1.9%,85,+1.3%,60,-0.9,60,-0.4,54,-0.5
Pero Antic,31.3,ATL,Big,898,88,-5.2,79,-3.1,95,-4.4%,16,-1.4%,84,-3.0,63,-0.6,86,-13.9
Trevor Ariza,28.3,WAS,Wing,2715,78,-3.3,59,-1.1,44,+0.6%,13,-1.7%,92,-4.0,68,-0.8,94,-20.8
Darrell Arthur,25.6,DEN,Big,1143,98,-8.2,96,-7.7,32,+1.7%,94,+2.1%,66,-1.3,54,-0.1,70,-6.0
Omer Asik,27.3,HOU,Big,929,63,-1.4,21,+3.2,97,-5.5%,94,+2.0%,96,-5.7,99,-4.6,65,-4.0
D.J. Augustin,26.0,CHI,Point,1813,10,+6.1,29,+2.2,6,+4.8%,46,-0.2%,16,+3.4,8,+3.3,44,+2.0
Gustavo Ayon,28.6,ATL,Big,401,81,-3.5,61,-1.2,15,+3.4%,42,-0.4%,27,+2.1,4,+4.2,88,-15.1
Jeff Ayres,26.5,SAS,Big,855,33,+2.0,25,+2.7,59,-0.3%,73,+0.7%,43,+0.6,46,+0.3,41,+2.8
Chris Babb,23.7,BOS,Wing,106,99,-9.2,94,-6.2,21,+2.9%,99,+3.8%,45,+0.3,88,-2.5,3,+25.6
Luke Babbitt,24.4,NOP,Big,453,60,-1.1,42,+0.6,88,-3.1%,100,+4.6%,96,-5.8,99,-5.0,48,+1.0
Leandro Barbosa,30.9,PHX,Combo,366,93,-6.1,95,-6.9,11,+4.1%,5,-2.7%,39,+0.9,2,+5.3,97,-27.9
J.J. Barea,29.3,MIN,Combo,1413,57,-0.7,75,-2.7,6,+5.0%,51,-0.0%,9,+4.6,17,+2.2,20,+11.2
Andrea Bargnani,28.0,NYK,Big,1252,52,-0.2,38,+1.0,84,-2.6%,54,+0.1%,85,-3.2,92,-3.1,43,+2.2
Harrison Barnes,21.4,GSW,Forward,2097,14,+5.1,5,+7.6,82,-2.4%,70,+0.7%,91,-3.9,83,-2.0,82,-11.4
Matt Barnes,33.6,LAC,Forward,1701,32,+2.1,72,-2.4,52,+0.1%,11,-1.9%,2,+7.4,16,+2.3,4,+23.6
Will Barton,22.8,POR,Wing,310,86,-4.9,91,-5.5,4,+6.1%,40,-0.4%,48,+0.1,32,+1.1,70,-6.2
Brandon Bass,28.5,BOS,Big,2263,24,+3.2,30,+2.1,64,-0.8%,52,-0.0%,37,+1.0,42,+0.5,43,+2.2
Shane Battier,35.1,MIA,Wing,1456,64,-1.5,48,+0.1,50,+0.3%,25,-1.0%,45,+0.4,26,+1.5,76,-8.6
Nicolas Batum,24.9,POR,Wing,2951,55,-0.5,30,+2.0,80,-2.2%,85,+1.3%,70,-1.6,69,-0.9,62,-3.2
Jerryd Bayless,25.2,MEM,Combo,640,38,+1.4,63,-1.5,27,+2.2%,60,+0.3%,21,+2.8,33,+1.1,20,+10.8
Jerryd Bayless,25.2,BOS,Combo,1009,17,+4.4,38,+1.1,9,+4.3%,22,-1.0%,34,+1.5,4,+4.2,95,-23.0
Aron Baynes,26.9,SAS,Big,381,26,+3.0,16,+4.4,46,+0.5%,91,+1.8%,73,-1.9,79,-1.7,50,+0.6
Kent Bazemore,24.3,GSW,Wing,190,44,+0.8,8,+5.8,15,+3.5%,94,+2.0%,100,-10.3,83,-2.0,100,-59.0
Kent Bazemore,24.3,LAL,Wing,609,71,-2.5,31,+2.0,69,-1.1%,6,-2.4%,86,-3.2,49,+0.1,91,-17.0
Bradley Beal,20.3,WAS,Wing,2516,72,-2.6,86,-4.2,27,+2.2%,55,+0.1%,14,+3.6,10,+3.0,52,-0.0
Michael Beasley,24.8,MIA,Big,746,9,+6.6,9,+5.5,34,+1.5%,30,-0.8%,11,+4.1,26,+1.5,16,+12.6
Marco Belinelli,27.6,SAS,Wing,1942,7,+7.1,17,+4.2,13,+3.7%,31,-0.7%,10,+4.3,14,+2.4,21,+10.2
Anthony Bennett,20.6,CLE,Big,590,52,-0.2,32,+1.8,7,+4.6%,39,-0.5%,26,+2.2,13,+2.6,64,-3.7
Patrick Beverley,25.3,HOU,Combo,1741,70,-2.3,58,-1.0,53,-0.0%,74,+0.8%,56,-0.5,32,+1.1,80,-10.2
Chauncey Billups,37.1,DET,Combo,298,63,-1.4,59,-1.1,69,-1.2%,79,+1.1%,57,-0.5,57,-0.2,61,-2.6
Bismack Biyombo,21.2,CHA,Big,987,67,-1.9,90,-5.4,8,+4.4%,24,-1.0%,17,+3.3,12,+2.6,51,+0.6
DeJuan Blair,24.5,DAL,Big,1183,38,+1.4,20,+3.5,81,-2.3%,83,+1.3%,47,+0.2,55,-0.2,52,+0.3
Steve Blake,33.7,LAL,Combo,875,62,-1.2,46,+0.2,63,-0.7%,55,+0.1%,84,-3.0,78,-1.6,65,-3.9
Steve Blake,33.7,GSW,Combo,542,29,+2.5,31,+1.9,49,+0.3%,14,-1.6%,20,+3.0,26,+1.5,29,+6.5
Andray Blatche,27.2,BKN,Big,1576,35,+1.7,46,+0.2,41,+1.0%,24,-1.0%,31,+1.8,18,+2.1,60,-2.3
Eric Bledsoe,23.9,PHX,Combo,1407,91,-5.8,87,-4.4,88,-3.2%,33,-0.6%,75,-2.2,82,-1.9,47,+1.2
Andrew Bogut,28.9,GSW,Big,1764,73,-2.6,78,-3.1,93,-4.0%,54,+0.1%,79,-2.5,71,-1.0,73,-8.0
Matt Bonner,33.6,SAS,Big,602,32,+2.1,16,+4.4,43,+0.7%,67,+0.5%,61,-1.0,28,+1.4,90,-16.2
Trevor Booker,25.9,WAS,Big,1521,5,+8.2,4,+7.8,48,+0.4%,8,-2.3%,39,+0.9,49,+0.1,33,+5.0
Carlos Boozer,31.9,CHI,Big,2131,16,+4.6,28,+2.3,72,-1.5%,60,+0.3%,57,-0.6,96,-3.8,6,+20.9
Chris Bosh,29.6,MIA,Big,2521,96,-7.4,84,-3.7,92,-3.7%,71,+0.7%,98,-6.9,90,-2.8,93,-19.1
Avery Bradley,22.9,BOS,Combo,1838,73,-2.6,73,-2.4,77,-1.9%,54,+0.1%,67,-1.5,65,-0.7,61,-2.7
Elton Brand,34.6,ATL,Big,1388,31,+2.2,40,+0.8,30,+1.9%,57,+0.2%,41,+0.8,53,-0.1,30,+6.1
Corey Brewer,27.7,MIN,Wing,2606,59,-1.0,43,+0.6,87,-3.1%,40,-0.4%,86,-3.2,89,-2.7,54,-0.4
Ronnie Brewer,28.6,HOU,Wing,118,1,+15.8,84,-3.8,0,+11.7%,0,-7.2%,0,+24.3,0,+11.0,1,+41.3
Aaron Brooks,28.8,HOU,Point,652,12,+5.7,9,+5.6,75,-1.6%,70,+0.7%,39,+0.9,70,-1.0,21,+10.2
Aaron Brooks,28.8,DEN,Combo,803,38,+1.3,52,-0.4,11,+4.1%,51,-0.0%,52,-0.2,39,+0.7,72,-7.3
MarShon Brooks,24.8,LAL,Wing,201,72,-2.6,97,-8.0,1,+9.5%,66,+0.5%,3,+7.2,3,+4.5,34,+4.7
Lorenzo Brown,23.2,PHI,Point,157,83,-3.9,98,-8.9,37,+1.4%,88,+1.5%,13,+3.8,54,-0.1,7,+19.8
Shannon Brown,27.9,SAS,Wing,100,9,+6.5,38,+1.1,0,+10.9%,1,-6.2%,0,+13.3,1,+7.6,12,+16.1
Kobe Bryant,35.2,LAL,Combo,176,69,-2.1,85,-3.9,99,-6.5%,1,-4.4%,90,-3.7,73,-1.2,86,-13.6
Chase Budinger,25.4,MIN,Wing,703,25,+3.0,76,-2.8,5,+5.7%,21,-1.1%,30,+1.9,9,+3.1,76,-8.8
Reggie Bullock,22.6,LAC,Wing,342,60,-1.1,74,-2.6,8,+4.5%,19,-1.2%,79,-2.4,36,+0.8,91,-17.7
Trey Burke,21.0,UTA,Point,2220,29,+2.5,18,+3.9,74,-1.6%,79,+1.1%,50,-0.1,72,-1.2,27,+7.3
Alec Burks,22.3,UTA,Wing,2086,53,-0.4,56,-0.9,35,+1.4%,67,+0.6%,74,-2.0,74,-1.4,62,-3.1
Caron Butler,33.6,MIL,Forward,805,21,+3.7,21,+3.2,93,-3.9%,9,-2.2%,60,-0.9,76,-1.5,40,+3.0
Caron Butler,33.6,OKC,Wing,594,8,+6.8,39,+0.9,9,+4.3%,2,-4.2%,5,+5.6,5,+3.8,26,+7.6
Jimmy Butler,24.1,CHI,Wing,2580,58,-0.8,22,+3.1,63,-0.7%,77,+1.0%,69,-1.5,51,+0.0,78,-9.4
Rasual Butler,34.4,IND,Wing,301,3,+10.9,4,+8.1,42,+0.8%,55,+0.1%,10,+4.3,53,-0.1,2,+27.2
Dwight Buycks,24.7,TOR,Combo,141,75,-3.0,99,-10.4,51,+0.2%,2,-4.0%,1,+11.2,15,+2.3,0,+47.2
Andrew Bynum,26.0,CLE,Big,478,18,+4.3,39,+0.9,21,+2.9%,2,-4.2%,73,-1.9,33,+1.1,94,-20.4
Will Bynum,30.8,DET,Combo,1008,49,+0.2,54,-0.8,49,+0.4%,19,-1.3%,15,+3.5,44,+0.4,10,+16.6
Nick Calathes,24.7,MEM,Point,1099,84,-4.4,91,-5.6,35,+1.4%,56,+0.2%,70,-1.7,64,-0.7,68,-5.8
Jose Calderon,32.1,DAL,Point,2459,12,+5.7,26,+2.7,28,+2.2%,17,-1.4%,5,+5.9,7,+3.4,25,+9.0
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,84,-4.5,70,-2.0,63,-0.7%,72,+0.7%,88,-3.5,55,-0.2,93,-19.8
Isaiah Canaan,22.5,HOU,Combo,213,2,+11.3,3,+8.6,76,-1.8%,61,+0.4%,40,+0.9,100,-6.9,0,+81.0
DeMarre Carroll,27.3,ATL,Wing,2332,91,-5.9,91,-5.4,52,+0.1%,12,-1.8%,49,+0.0,24,+1.6,80,-10.2
Vince Carter,36.8,DAL,Wing,1958,72,-2.6,61,-1.2,80,-2.1%,60,+0.3%,57,-0.5,68,-0.8,44,+2.1
Michael Carter-Williams,22.1,PHI,Point,2379,36,+1.6,19,+3.7,90,-3.4%,79,+1.1%,95,-4.8,88,-2.5,78,-9.3
Omri Casspi,25.4,HOU,Forward,1183,77,-3.1,80,-3.3,34,+1.5%,17,-1.4%,7,+5.2,7,+3.4,31,+5.7
Mario Chalmers,27.5,MIA,Point,2161,67,-2.0,36,+1.3,79,-2.1%,46,-0.2%,76,-2.2,66,-0.8,73,-7.7
Tyson Chandler,31.1,NYK,Big,1653,61,-1.2,45,+0.3,85,-2.7%,56,+0.1%,25,+2.3,58,-0.3,13,+15.1
Wilson Chandler,26.5,DEN,Forward,1922,17,+4.3,34,+1.5,62,-0.6%,37,-0.5%,13,+3.8,22,+1.8,25,+8.9
Dionte Christmas,27.1,PHX,Wing,137,73,-2.6,78,-3.0,18,+3.2%,89,+1.6%,6,+5.3,14,+2.4,15,+13.9
Earl Clark,25.8,CLE,Forward,656,50,+0.1,51,-0.4,86,-2.9%,53,+0.1%,50,-0.1,90,-2.7,5,+21.3
Victor Claver,25.2,POR,Big,147,91,-5.8,83,-3.6,3,+6.4%,80,+1.1%,5,+5.4,1,+5.9,74,-8.0
Norris Cole,25.1,MIA,Combo,1918,40,+1.1,60,-1.1,30,+1.9%,63,+0.4%,18,+3.1,30,+1.3,24,+9.1
Jason Collins,34.9,BKN,Big,135,45,+0.6,10,+5.3,93,-4.0%,1,-4.3%,96,-5.8,59,-0.3,98,-29.6
Darren Collison,26.2,LAC,Combo,2001,22,+3.3,33,+1.5,18,+3.2%,47,-0.1%,9,+4.5,10,+2.9,32,+5.5
Nick Collison,33.0,OKC,Big,1333,82,-3.8,73,-2.4,54,-0.0%,98,+3.1%,71,-1.7,62,-0.5,72,-6.9
Mike Conley,26.1,MEM,Point,2433,20,+4.0,15,+4.4,61,-0.5%,39,-0.4%,21,+2.8,33,+1.1,21,+10.4
Chris Copeland,29.6,IND,Forward,181,0,+17.6,0,+14.0,5,+5.1%,0,-7.2%,6,+5.2,3,+4.5,49,+1.0
DeMarcus Cousins,23.2,SAC,Big,2292,88,-5.2,90,-5.1,66,-1.0%,87,+1.5%,54,-0.4,84,-2.1,14,+14.2
Jamal Crawford,33.6,LAC,Combo,2071,24,+3.2,19,+3.7,34,+1.5%,22,-1.0%,49,+0.0,24,+1.7,79,-10.2
Jordan Crawford,25.0,BOS,Combo,1193,10,+6.2,43,+0.6,89,-3.2%,35,-0.6%,32,+1.6,72,-1.2,13,+15.5
Jordan Crawford,25.0,GSW,Combo,587,17,+4.3,29,+2.2,20,+3.0%,12,-1.8%,58,-0.6,43,+0.5,73,-7.9
Jae Crowder,23.3,DAL,Wing,1200,100,-10.5,91,-5.6,78,-1.9%,97,+2.5%,100,-9.2,96,-3.7,96,-25.6
Dante Cunningham,26.5,MIN,Big,1564,40,+1.1,34,+1.4,3,+6.3%,58,+0.2%,11,+4.1,9,+3.1,39,+3.3
Stephen Curry,25.6,GSW,Point,2838,37,+1.5,50,-0.2,61,-0.5%,50,-0.1%,22,+2.6,39,+0.7,16,+12.9
Samuel Dalembert,33.5,DAL,Big,1601,71,-2.5,80,-3.2,73,-1.5%,23,-1.0%,62,-1.1,86,-2.3,22,+9.8
Gigi Datome,25.9,DET,Wing,150,99,-10.0,98,-9.2,19,+3.0%,73,+0.8%,26,+2.3,64,-0.7,9,+16.8
Brandon Davies,22.3,PHI,Big,473,84,-4.2,53,-0.6,71,-1.3%,91,+1.8%,84,-3.0,55,-0.2,88,-15.4
Anthony Davis,20.6,NOP,Big,2337,52,-0.2,57,-1.0,46,+0.5%,71,+0.7%,16,+3.4,42,+0.5,8,+18.0
Ed Davis,24.4,MEM,Big,899,89,-5.4,95,-7.1,24,+2.6%,68,+0.6%,84,-3.0,87,-2.4,63,-3.3
Glen Davis,27.8,ORL,Big,1352,53,-0.3,47,+0.1,42,+0.8%,58,+0.2%,27,+2.0,27,+1.5,40,+2.9
Glen Davis,27.8,LAC,Big,297,4,+9.6,8,+5.8,5,+5.7%,71,+0.7%,7,+5.0,7,+3.4,41,+2.7
Nando De Colo,26.4,SAS,Wing,220,15,+4.8,17,+4.2,37,+1.4%,34,-0.6%,1,+8.3,63,-0.6,0,+60.2
Nando De Colo,26.4,TOR,Combo,192,31,+2.2,72,-2.3,6,+5.1%,94,+2.1%,45,+0.3,76,-1.5,18,+11.9
DeMar DeRozan,24.2,TOR,Wing,3012,48,+0.4,55,-0.8,8,+4.4%,14,-1.7%,9,+4.6,2,+4.7,64,-3.6
Dewayne Dedmon,24.2,PHI,Big,138,36,+1.6,7,+6.3,67,-1.0%,100,+6.2%,100,-9.7,100,-7.2,62,-3.0
Dewayne Dedmon,24.2,ORL,Big,220,63,-1.4,38,+1.0,43,+0.7%,93,+1.9%,36,+1.1,35,+1.0,62,-3.1
Matthew Dellavedova,23.1,CLE,Combo,1162,97,-7.6,76,-2.8,74,-1.5%,98,+2.8%,91,-3.8,81,-1.8,85,-13.0
Luol Deng,28.5,CHI,Wing,856,89,-5.4,72,-2.3,77,-1.8%,57,+0.2%,48,+0.1,52,-0.1,45,+1.6
Luol Deng,28.5,CLE,Wing,1350,35,+1.7,46,+0.2,43,+0.8%,29,-0.8%,41,+0.7,45,+0.4,45,+1.9
Boris Diaw,31.5,SAS,Big,1909,27,+2.8,26,+2.7,45,+0.6%,79,+1.1%,29,+1.9,53,-0.1,15,+13.7
Gorgui Dieng,23.8,MIN,Big,707,47,+0.4,48,+0.1,13,+3.7%,22,-1.0%,89,-3.5,5,+4.0,100,-41.4
Toney Douglas,27.6,GSW,Point,213,27,+2.9,13,+4.7,33,+1.6%,78,+1.0%,72,-1.9,79,-1.7,56,-0.9
Toney Douglas,27.6,MIA,Combo,388,62,-1.3,35,+1.3,83,-2.5%,88,+1.5%,38,+1.0,61,-0.4,22,+9.7
Chris Douglas-Roberts,26.8,CHA,Wing,941,54,-0.4,45,+0.5,43,+0.7%,41,-0.4%,28,+2.0,29,+1.4,42,+2.4
Goran Dragic,27.5,PHX,Point,2658,39,+1.3,36,+1.2,64,-0.8%,87,+1.5%,64,-1.2,71,-1.1,47,+1.3
Andre Drummond,20.2,DET,Big,2598,41,+1.0,13,+4.7,94,-4.0%,53,+0.1%,49,+0.0,62,-0.6,36,+4.1
Jared Dudley,28.3,LAC,Wing,1702,46,+0.6,20,+3.5,72,-1.5%,73,+0.8%,83,-2.8,87,-2.3,53,-0.3
Tim Duncan,37.5,SAS,Big,2152,36,+1.6,43,+0.6,87,-3.0%,26,-0.9%,80,-2.6,78,-1.6,68,-5.5
Mike Dunleavy,33.1,CHI,Wing,2554,62,-1.3,61,-1.2,95,-4.7%,76,+1.0%,77,-2.3,94,-3.4,29,+6.4
Kevin Durant,25.1,OKC,Forward,3109,21,+3.7,62,-1.3,86,-2.8%,13,-1.7%,5,+5.9,59,-0.3,1,+38.2
Wayne Ellington,25.9,DAL,Wing,339,3,+9.8,4,+8.2,14,+3.5%,85,+1.4%,12,+4.0,27,+1.5,19,+11.4
Monta Ellis,28.0,DAL,Wing,3007,15,+5.0,36,+1.2,40,+1.1%,4,-2.8%,4,+6.2,11,+2.7,11,+16.1
Jeremy Evans,26.0,UTA,Big,1125,80,-3.3,70,-2.0,90,-3.4%,77,+1.0%,82,-2.8,91,-3.0,37,+4.0
Reggie Evans,33.5,BKN,Big,362,11,+6.0,5,+7.2,60,-0.4%,51,-0.0%,94,-4.5,85,-2.1,86,-13.4
Reggie Evans,33.5,SAC,Big,490,59,-0.9,66,-1.7,49,+0.3%,45,-0.2%,91,-3.8,84,-2.1,82,-11.3
Tyreke Evans,24.1,NOP,Combo,2011,22,+3.5,28,+2.3,24,+2.6%,36,-0.6%,47,+0.2,28,+1.4,75,-8.5
Kenneth Faried,24.0,DEN,Big,2160,6,+7.4,2,+8.9,59,-0.3%,75,+0.9%,60,-0.9,79,-1.7,28,+6.8
Jordan Farmar,26.9,LAL,Combo,883,56,-0.7,58,-1.0,46,+0.5%,58,+0.2%,52,-0.2,59,-0.3,52,+0.0
Vitor Faverani,25.5,BOS,Big,456,78,-3.2,92,-5.7,5,+5.4%,32,-0.7%,71,-1.7,13,+2.6,95,-24.2
Derrick Favors,22.3,UTA,Big,2198,47,+0.5,51,-0.4,61,-0.5%,57,+0.2%,46,+0.2,54,-0.1,43,+2.2
Raymond Felton,29.3,NYK,Combo,2014,51,-0.2,27,+2.5,85,-2.7%,31,-0.7%,80,-2.7,83,-2.0,63,-3.2
Landry Fields,25.3,TOR,Forward,315,20,+4.0,14,+4.6,22,+2.8%,88,+1.5%,17,+3.3,56,-0.2,5,+21.9
Derek Fisher,39.2,OKC,Combo,1397,71,-2.5,44,+0.5,21,+2.8%,81,+1.1%,59,-0.8,23,+1.7,88,-15.3
Evan Fournier,21.0,DEN,Wing,1410,86,-4.9,56,-0.9,57,-0.2%,84,+1.3%,78,-2.4,79,-1.7,59,-2.0
Randy Foye,30.1,DEN,Combo,2472,19,+4.0,15,+4.5,73,-1.5%,47,-0.2%,71,-1.8,77,-1.6,46,+1.4
Jamaal Franklin,22.3,MEM,Wing,121,89,-5.3,65,-1.7,100,-8.2%,65,+0.5%,91,-3.7,97,-4.0,44,+2.0
Jimmer Fredette,24.7,SAC,Combo,413,15,+4.9,20,+3.4,10,+4.1%,18,-1.4%,17,+3.3,6,+3.6,65,-4.1
Joel Freeland,26.7,POR,Big,713,44,+0.7,46,+0.3,20,+3.0%,59,+0.2%,9,+4.6,16,+2.3,22,+9.7
Channing Frye,30.5,PHX,Big,2306,41,+1.0,27,+2.4,84,-2.6%,84,+1.3%,76,-2.3,54,-0.1,81,-10.9
Francisco Garcia,31.8,HOU,Wing,1021,60,-1.1,52,-0.4,76,-1.8%,47,-0.2%,90,-3.6,82,-1.9,78,-9.5
Kevin Garnett,37.5,BKN,Big,1106,95,-7.0,87,-4.5,92,-3.8%,100,+4.1%,98,-6.4,98,-4.3,80,-10.4
Diante Garrett,25.0,UTA,Combo,954,83,-4.2,93,-6.0,29,+2.1%,34,-0.6%,45,+0.4,26,+1.5,74,-8.1
Marc Gasol,28.8,MEM,Big,1962,44,+0.8,51,-0.3,75,-1.6%,59,+0.3%,19,+3.0,47,+0.2,8,+17.3
Pau Gasol,33.3,LAL,Big,1874,19,+4.1,18,+4.0,56,-0.2%,6,-2.5%,75,-2.1,42,+0.5,83,-12.1
Rudy Gay,27.2,TOR,Forward,636,62,-1.2,24,+2.9,98,-5.7%,2,-4.2%,61,-1.0,41,+0.6,79,-10.0
Rudy Gay,27.2,SAC,Wing,1882,64,-1.5,29,+2.2,91,-3.5%,34,-0.6%,97,-6.4,92,-3.2,91,-16.6
Alonzo Gee,26.4,CLE,Wing,974,23,+3.2,42,+0.6,20,+3.0%,10,-2.0%,42,+0.7,29,+1.4,69,-5.9
Paul George,23.5,IND,Wing,2887,67,-2.0,24,+3.0,62,-0.6%,74,+0.8%,82,-2.7,56,-0.2,87,-14.6
Taj Gibson,28.4,CHI,Big,2301,57,-0.7,57,-1.0,37,+1.3%,44,-0.2%,51,-0.2,11,+2.9,94,-20.7
Manu Ginobili,36.3,SAS,Wing,1526,42,+0.9,62,-1.2,32,+1.7%,90,+1.7%,61,-1.0,47,+0.2,73,-7.7
Rudy Gobert,21.3,UTA,Big,314,98,-8.2,97,-8.8,53,+0.0%,41,-0.4%,74,-2.1,73,-1.3,64,-3.5
Drew Gooden,32.1,WAS,Big,376,5,+7.9,10,+5.4,35,+1.4%,75,+0.9%,1,+9.5,1,+5.6,12,+16.0
Archie Goodwin,19.2,PHX,Wing,465,36,+1.7,71,-2.2,11,+3.9%,6,-2.5%,3,+7.1,2,+5.0,33,+4.7
Ben Gordon,30.6,CHA,Wing,261,94,-6.5,95,-7.0,64,-0.8%,66,+0.5%,87,-3.3,71,-1.0,89,-15.6
Eric Gordon,24.9,NOP,Wing,2053,11,+6.0,7,+6.1,52,+0.1%,76,+1.0%,8,+4.7,42,+0.5,3,+25.3
Marcin Gortat,29.7,WAS,Big,2646,96,-7.6,96,-7.2,78,-1.9%,48,-0.1%,93,-4.3,73,-1.3,91,-17.4
Danny Granger,30.5,IND,Wing,617,71,-2.5,54,-0.7,95,-5.2%,76,+0.9%,85,-3.2,98,-4.0,23,+9.5
Danny Granger,30.5,LAC,Forward,181,4,+8.6,13,+4.8,0,+13.0%,2,-3.6%,23,+2.5,0,+8.2,99,-32.3
Aaron Gray,28.9,SAC,Big,311,6,+7.5,35,+1.4,40,+1.2%,5,-2.8%,68,-1.5,56,-0.2,75,-8.3
Danny Green,26.4,SAS,Wing,1622,97,-7.8,93,-6.0,74,-1.6%,45,-0.2%,66,-1.3,84,-2.1,28,+7.0
Draymond Green,23.7,GSW,Forward,1706,69,-2.1,40,+0.7,21,+2.8%,91,+1.7%,63,-1.1,56,-0.2,68,-5.8
Gerald Green,27.8,PHX,Wing,2301,9,+6.4,14,+4.7,51,+0.2%,36,-0.6%,47,+0.2,65,-0.7,32,+5.1
Jeff Green,27.2,BOS,Wing,2789,33,+2.1,50,-0.3,96,-5.3%,29,-0.8%,80,-2.6,93,-3.2,28,+6.6
Willie Green,32.3,LAC,Wing,810,77,-3.1,75,-2.7,69,-1.1%,75,+0.9%,89,-3.5,80,-1.8,74,-8.3
Blake Griffin,24.6,LAC,Big,2857,85,-4.6,52,-0.5,96,-5.2%,93,+1.8%,89,-3.6,93,-3.2,49,+0.8
Jorge Gutierrez,24.8,BKN,Combo,204,40,+1.2,11,+5.1,70,-1.3%,46,-0.2%,7,+4.9,6,+3.4,34,+4.7
Jordan Hamilton,23.1,DEN,Wing,621,54,-0.4,39,+0.8,63,-0.7%,16,-1.5%,63,-1.1,37,+0.8,82,-11.6
Jordan Hamilton,23.1,HOU,Wing,320,79,-3.3,85,-4.1,11,+3.9%,5,-2.7%,22,+2.6,4,+4.1,83,-12.3
Tyler Hansbrough,28.0,TOR,Big,963,59,-0.9,74,-2.5,50,+0.3%,45,-0.2%,27,+2.1,79,-1.7,4,+25.0
Tim Hardaway Jr.,21.6,NYK,Wing,1723,8,+6.9,20,+3.6,14,+3.6%,16,-1.4%,6,+5.2,5,+3.8,29,+6.3
