Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Bojan Bogdanovic,32.5,UTA,Forward,2121,19,+4.0,52,-0.1,49,+0.1%,54,-1.3,89,-1.0,80,-5.0%,91,-22.4,28,+0.7,27,+1.8%,31,+7.1
Devin Booker,25.0,PHX,Wing,2343,11,+5.5,33,+0.8,69,-0.6%,40,+2.5,17,+0.8,68,-2.7%,9,+19.8,52,-0.1,21,+2.3%,69,-6.8
Avery Bradley,30.9,LAL,Wing,1384,65,-1.8,66,-0.7,53,-0.1%,62,-3.7,57,-0.1,25,+3.9%,51,+0.0,68,-0.6,62,-0.9%,67,-6.3
Malcolm Brogdon,28.9,IND,Combo,1205,89,-5.5,61,-0.5,81,-1.1%,62,-3.4,82,-0.7,21,+4.7%,82,-14.3,45,+0.1,78,-2.3%,46,+1.1
Jaylen Brown,25.0,BOS,Wing,2220,84,-4.6,29,+0.9,60,-0.3%,34,+4.4,63,-0.2,22,+4.5%,75,-9.2,10,+1.6,54,-0.4%,10,+17.7
Reggie Bullock,30.6,DAL,Forward,1893,71,-2.5,48,+0.1,88,-1.5%,55,-1.4,47,+0.1,78,-4.6%,61,-3.6,43,+0.2,83,-2.9%,48,+0.3
Trey Burke,29.0,DAL,Combo,351,20,+3.7,47,+0.1,53,-0.1%,41,+2.3,61,-0.2,81,-5.1%,47,+1.6,42,+0.2,26,+1.9%,41,+2.6
Alec Burks,30.3,NYK,Combo,2309,70,-2.4,64,-0.6,54,-0.1%,64,-4.1,55,-0.1,35,+2.3%,57,-1.9,61,-0.3,43,+0.5%,55,-2.1
Jimmy Butler,32.1,MIA,Forward,1926,46,+0.5,72,-0.9,83,-1.2%,69,-5.6,58,-0.1,71,-2.9%,44,+2.6,73,-0.7,66,-1.3%,73,-8.8
Kentavious Caldwell-Pope,28.7,WAS,Wing,2326,47,+0.4,83,-1.4,34,+0.6%,80,-9.4,54,-0.1,83,-5.7%,35,+5.8,79,-1.0,16,+3.1%,76,-10.5
Clint Capela,27.5,ATL,Big,2041,51,-0.1,28,+1.0,28,+0.8%,33,+4.7,27,+0.5,3,+12.4%,56,-1.6,34,+0.5,29,+1.7%,39,+3.6
Willie Cauley-Stein,28.2,DAL,Big,170,79,-3.8,78,-1.2,92,-1.7%,83,-10.6,95,-1.4,57,-0.6%,98,-38.0,58,-0.2,93,-4.6%,60,-4.2
Marquese Chriss,24.3,DAL,Big,278,50,-0.1,2,+3.9,82,-1.2%,2,+31.1,37,+0.2,90,-7.9%,50,+0.2,3,+3.4,75,-2.1%,1,+46.8
Jordan Clarkson,29.4,UTA,Combo,2109,65,-1.7,24,+1.1,39,+0.4%,24,+7.4,12,+1.0,14,+6.1%,16,+15.5,37,+0.3,38,+1.0%,36,+5.0
Mike Conley,34.1,UTA,Point,2056,94,-6.9,87,-1.7,75,-0.8%,85,-11.3,51,-0.0,38,+1.9%,49,+0.9,82,-1.1,89,-3.9%,81,-12.8
Pat Connaughton,28.8,MIL,Wing,1655,7,+6.5,64,-0.6,47,+0.2%,69,-5.7,75,-0.4,78,-4.5%,83,-14.5,52,-0.1,60,-0.7%,52,-1.3
DeMarcus Cousins,31.2,MIL,Big,286,29,+2.5,30,+0.9,72,-0.7%,25,+7.3,72,-0.4,1,+14.7%,72,-8.5,20,+1.0,77,-2.2%,23,+10.1
DeMarcus Cousins,31.2,DEN,Big,424,25,+2.8,4,+3.1,58,-0.2%,4,+22.6,76,-0.5,16,+5.5%,60,-3.2,2,+3.5,81,-2.7%,2,+41.7
Robert Covington,30.9,POR,Forward,1425,88,-5.4,23,+1.2,55,-0.1%,15,+10.7,45,+0.1,83,-5.8%,22,+11.9,25,+0.8,44,+0.5%,29,+7.5
Robert Covington,30.9,LAC,Forward,478,96,-8.4,65,-0.6,90,-1.6%,78,-8.7,42,+0.1,40,+1.7%,62,-4.3,63,-0.4,78,-2.3%,74,-9.4
Jae Crowder,31.3,PHX,Forward,1884,64,-1.5,59,-0.4,86,-1.4%,53,-0.8,80,-0.6,19,+5.0%,67,-5.7,36,+0.4,73,-1.9%,36,+5.0
Seth Curry,31.2,PHI,Combo,1564,42,+1.0,34,+0.7,50,+0.0%,22,+8.1,49,+0.0,14,+6.0%,68,-6.4,35,+0.5,74,-2.0%,26,+9.0
Seth Curry,31.2,BKN,Wing,568,77,-3.5,69,-0.8,47,+0.2%,79,-8.9,22,+0.6,37,+2.1%,46,+2.0,87,-1.4,48,+0.1%,92,-20.2
Stephen Curry,33.6,GSW,Point,2203,94,-7.3,54,-0.2,58,-0.2%,56,-1.6,54,-0.1,15,+5.8%,60,-3.2,44,+0.1,62,-0.9%,50,-0.2
Anthony Davis,28.6,LAL,Big,1402,92,-6.4,67,-0.7,35,+0.5%,63,-3.9,26,+0.5,72,-3.2%,33,+6.8,88,-1.4,75,-2.0%,82,-13.4
Ed Davis,32.4,CLE,Big,158,99,-12.4,12,+1.8,37,+0.5%,27,+6.5,83,-0.7,49,+0.4%,94,-27.9,6,+2.0,73,-2.0%,6,+22.4
DeMar DeRozan,32.2,CHI,Forward,2737,47,+0.3,82,-1.4,94,-1.9%,71,-6.4,90,-1.1,82,-5.6%,67,-5.9,58,-0.2,40,+0.9%,56,-2.3
Dewayne Dedmon,32.2,MIA,Big,1057,49,+0.0,57,-0.3,33,+0.6%,66,-4.8,58,-0.1,34,+2.4%,67,-5.9,42,+0.2,34,+1.2%,49,+0.2
Gorgui Dieng,31.8,ATL,Big,302,51,-0.2,23,+1.1,84,-1.2%,11,+12.9,20,+0.7,91,-8.3%,10,+19.6,42,+0.2,94,-4.8%,28,+8.0
Spencer Dinwiddie,28.6,WAS,Point,1330,83,-4.6,60,-0.5,68,-0.6%,56,-1.7,69,-0.3,66,-2.3%,52,-0.3,49,+0.0,79,-2.4%,49,+0.2
Spencer Dinwiddie,28.6,DAL,Wing,649,86,-4.9,92,-2.3,94,-1.9%,97,-21.5,89,-1.0,18,+5.3%,88,-19.9,83,-1.2,97,-6.3%,94,-23.2
Goran Dragic,35.5,BKN,Combo,396,54,-0.5,59,-0.4,97,-2.6%,27,+6.7,99,-2.0,26,+3.8%,92,-24.5,11,+1.4,98,-7.6%,5,+23.4
Andre Drummond,28.2,PHI,Big,894,51,-0.1,83,-1.5,17,+1.4%,81,-9.8,75,-0.4,70,-2.9%,64,-4.9,81,-1.0,10,+4.2%,74,-9.3
Andre Drummond,28.2,BKN,Big,534,17,+4.3,67,-0.7,17,+1.4%,65,-4.5,31,+0.4,10,+7.5%,50,+0.2,81,-1.0,9,+4.6%,65,-5.3
Kris Dunn,27.6,POR,Forward,335,90,-5.7,57,-0.3,41,+0.3%,43,+2.0,43,+0.1,96,-10.9%,46,+2.0,64,-0.5,14,+3.4%,43,+1.7
Kevin Durant,33.1,BKN,Forward,2047,87,-5.2,71,-0.9,51,+0.0%,72,-6.9,34,+0.3,15,+5.7%,55,-1.5,86,-1.3,46,+0.2%,83,-14.1
Wayne Ellington,33.9,LAL,Wing,745,41,+1.2,76,-1.1,45,+0.2%,77,-8.3,73,-0.4,65,-2.1%,73,-8.6,67,-0.6,67,-1.4%,67,-6.1
Joel Embiid,27.6,PHI,Big,2295,81,-4.2,42,+0.4,86,-1.3%,46,+1.3,80,-0.6,42,+1.3%,86,-18.5,27,+0.7,88,-3.3%,32,+6.7
Derrick Favors,30.3,OKC,Big,652,94,-7.0,81,-1.4,22,+1.1%,76,-8.1,91,-1.1,60,-1.2%,87,-18.9,70,-0.6,25,+2.0%,66,-5.6
Dorian Finney-Smith,28.5,DAL,Forward,2638,20,+3.8,65,-0.7,43,+0.3%,60,-2.9,65,-0.3,20,+4.9%,64,-4.9,63,-0.4,20,+2.5%,53,-1.3
Bryn Forbes,28.3,SAS,Wing,649,27,+2.7,22,+1.2,96,-2.2%,9,+14.3,48,+0.0,86,-6.5%,33,+6.7,24,+0.8,95,-5.0%,15,+14.2
Bryn Forbes,28.3,DEN,Combo,590,71,-2.5,30,+0.9,85,-1.3%,22,+8.2,40,+0.2,87,-6.9%,41,+3.5,30,+0.7,87,-3.3%,19,+11.7
Evan Fournier,29.0,NYK,Wing,2357,8,+6.4,18,+1.4,9,+2.1%,28,+6.3,37,+0.2,26,+3.8%,38,+4.9,20,+1.0,13,+3.5%,31,+7.0
Tim Frazier,31.0,ORL,Point,199,46,+0.4,4,+3.3,68,-0.6%,6,+19.0,2,+1.7,96,-11.5%,1,+41.3,8,+1.7,98,-7.3%,18,+12.2
Danilo Gallinari,33.2,ATL,Forward,1657,40,+1.3,54,-0.2,41,+0.3%,58,-2.2,63,-0.2,55,-0.4%,67,-6.1,51,-0.0,40,+0.8%,51,-0.8
Rudy Gay,35.2,UTA,Big,1021,67,-2.0,77,-1.2,67,-0.5%,78,-8.6,8,+1.1,20,+4.8%,8,+21.5,95,-2.1,82,-2.8%,95,-24.6
Paul George,31.5,LAC,Forward,1073,93,-6.6,74,-1.0,65,-0.5%,72,-7.2,89,-1.0,59,-0.9%,95,-28.9,57,-0.2,94,-4.8%,47,+0.8
Taj Gibson,36.4,NYK,Big,939,78,-3.6,63,-0.6,89,-1.5%,48,+0.7,76,-0.5,49,+0.4%,58,-2.5,47,+0.1,76,-2.2%,37,+4.6
Rudy Gobert,29.3,UTA,Big,2116,96,-8.4,56,-0.3,71,-0.7%,67,-5.1,22,+0.6,41,+1.4%,21,+12.5,69,-0.6,81,-2.5%,81,-12.8
Aaron Gordon,26.1,DEN,Forward,2373,60,-1.1,80,-1.3,67,-0.6%,78,-8.6,59,-0.2,18,+5.2%,66,-5.7,84,-1.2,45,+0.4%,83,-13.7
Eric Gordon,32.9,HOU,Wing,1669,80,-4.1,78,-1.2,44,+0.2%,81,-9.8,79,-0.6,58,-0.7%,61,-3.4,73,-0.7,22,+2.3%,82,-13.1
Jerami Grant,27.6,DET,Big,1496,83,-4.5,44,+0.3,81,-1.1%,34,+4.1,56,-0.1,84,-6.2%,40,+4.0,37,+0.4,67,-1.4%,36,+5.0
Danny Green,34.4,PHI,Wing,1346,48,+0.2,41,+0.4,41,+0.3%,40,+2.5,49,+0.0,26,+3.7%,55,-1.6,26,+0.8,38,+1.0%,32,+6.9
Draymond Green,31.7,GSW,Big,1328,89,-5.5,92,-2.3,54,-0.1%,95,-19.8,74,-0.4,92,-8.8%,77,-10.8,90,-1.6,44,+0.5%,94,-24.2
JaMychal Green,31.4,DEN,Big,1048,38,+1.5,22,+1.2,62,-0.4%,12,+12.5,63,-0.2,38,+1.8%,60,-3.2,9,+1.6,86,-3.1%,5,+24.9
Jeff Green,35.2,DEN,Big,1834,30,+2.4,81,-1.4,35,+0.5%,84,-11.2,50,+0.0,60,-1.1%,56,-1.8,86,-1.3,36,+1.2%,88,-16.5
Blake Griffin,32.6,BKN,Big,936,31,+2.2,19,+1.3,9,+2.0%,25,+7.1,35,+0.3,61,-1.3%,53,-0.7,18,+1.1,24,+2.0%,16,+13.1
Tim Hardaway Jr.,29.6,DAL,Wing,1234,58,-0.9,31,+0.9,34,+0.5%,31,+5.6,44,+0.1,64,-1.8%,25,+9.9,26,+0.8,39,+1.0%,33,+6.1
James Harden,32.2,BKN,Point,1626,48,+0.1,63,-0.5,11,+1.8%,67,-5.3,44,+0.1,17,+5.3%,51,-0.1,68,-0.6,21,+2.5%,72,-8.4
James Harden,32.2,PHI,Point,787,64,-1.5,67,-0.7,56,-0.1%,69,-5.5,33,+0.3,8,+8.6%,45,+2.2,76,-0.9,37,+1.1%,74,-9.3
Maurice Harkless,28.5,SAC,Forward,863,76,-3.4,57,-0.3,37,+0.4%,57,-2.2,3,+1.6,29,+3.2%,4,+29.3,94,-2.0,47,+0.1%,91,-19.0
Montrezl Harrell,27.8,WAS,Big,1089,89,-5.5,57,-0.3,79,-1.0%,63,-3.9,78,-0.5,33,+2.5%,71,-8.2,50,-0.0,69,-1.5%,62,-4.7
Montrezl Harrell,27.8,CHA,Big,506,73,-2.7,79,-1.3,83,-1.2%,86,-11.6,89,-1.0,91,-8.5%,87,-18.6,51,-0.1,63,-0.9%,61,-4.4
Gary Harris,27.1,ORL,Wing,1729,65,-1.7,60,-0.5,69,-0.6%,55,-1.4,39,+0.2,82,-5.7%,26,+9.7,65,-0.5,57,-0.6%,63,-4.8
Joe Harris,30.2,BKN,Wing,422,95,-7.6,29,+0.9,2,+3.7%,52,-0.5,13,+0.9,19,+5.0%,48,+1.3,50,-0.0,26,+1.8%,57,-2.8
Tobias Harris,29.3,PHI,Forward,2541,37,+1.6,44,+0.3,70,-0.6%,28,+6.2,69,-0.3,9,+8.5%,65,-5.4,29,+0.7,65,-1.2%,20,+11.2
Gordon Hayward,31.6,CHA,Wing,1561,58,-0.8,55,-0.2,28,+0.8%,60,-2.7,64,-0.3,7,+9.1%,69,-6.5,54,-0.1,52,-0.1%,58,-3.0
Juan Hernangomez,26.1,UTA,Big,270,22,+3.5,2,+4.0,95,-2.1%,1,+37.1,1,+2.5,67,-2.3%,1,+64.6,7,+1.9,88,-3.3%,5,+28.4
Willy Hernangomez,27.4,NOP,Big,772,3,+9.0,35,+0.7,45,+0.2%,20,+8.5,10,+1.1,50,+0.2%,4,+28.1,69,-0.6,28,+1.7%,60,-3.8
Buddy Hield,28.9,SAC,Wing,1557,57,-0.7,47,+0.2,78,-1.0%,50,+0.2,16,+0.8,73,-3.2%,15,+16.0,67,-0.6,92,-4.4%,69,-7.0
Buddy Hield,28.9,IND,Wing,924,91,-6.1,85,-1.7,93,-1.8%,60,-2.6,95,-1.4,39,+1.7%,81,-13.8,57,-0.2,64,-1.2%,39,+3.7
George Hill,35.5,MIL,Combo,1235,98,-11.8,91,-2.2,53,-0.1%,93,-18.3,95,-1.3,60,-1.2%,97,-32.7,80,-1.0,41,+0.8%,84,-14.1
Solomon Hill,30.6,ATL,Forward,124,98,-12.4,96,-2.9,99,-3.6%,94,-19.2,98,-2.0,79,-4.7%,96,-30.7,75,-0.8,99,-9.2%,87,-16.3
Jrue Holiday,31.4,MIL,Point,2201,69,-2.3,62,-0.5,99,-3.7%,47,+0.7,30,+0.4,93,-9.0%,14,+17.1,80,-1.0,97,-6.9%,69,-7.2
Justin Holiday,32.6,IND,Wing,1413,36,+1.7,20,+1.3,49,+0.1%,20,+8.7,55,-0.1,31,+3.0%,64,-4.8,17,+1.2,72,-1.7%,12,+15.7
Justin Holiday,32.6,SAC,Wing,637,20,+3.8,16,+1.5,2,+4.0%,23,+7.7,3,+1.6,1,+16.2%,3,+31.1,71,-0.6,7,+5.0%,75,-10.0
Richaun Holmes,28.0,SAC,Big,1071,61,-1.1,53,-0.2,40,+0.4%,51,-0.1,67,-0.3,21,+4.7%,65,-5.4,45,+0.1,65,-1.2%,40,+3.4
Rodney Hood,29.0,MIL,Forward,527,50,+0.0,33,+0.8,10,+2.0%,39,+2.7,58,-0.1,31,+2.8%,85,-18.0,19,+1.0,50,-0.0%,16,+13.5
Al Horford,35.4,BOS,Big,2003,79,-3.7,37,+0.6,88,-1.5%,30,+5.8,53,-0.1,51,+0.2%,59,-3.0,31,+0.6,82,-2.8%,21,+10.7
Danuel House,28.4,HOU,Forward,220,37,+1.6,98,-3.2,65,-0.5%,95,-19.8,16,+0.8,5,+10.7%,36,+5.7,99,-3.5,95,-5.1%,98,-40.9
Danuel House,28.4,UTA,Wing,482,97,-9.3,94,-2.4,64,-0.5%,96,-20.8,7,+1.2,22,+4.6%,26,+9.6,99,-3.5,92,-4.5%,98,-45.2
Dwight Howard,35.9,LAL,Big,950,24,+3.1,11,+1.9,31,+0.7%,11,+13.0,33,+0.4,57,-0.6%,29,+8.5,14,+1.3,14,+3.4%,16,+12.9
Serge Ibaka,32.1,LAC,Big,534,74,-2.8,92,-2.3,15,+1.6%,94,-18.4,88,-0.9,21,+4.8%,91,-22.1,84,-1.2,46,+0.2%,87,-15.7
Serge Ibaka,32.1,MIL,Big,330,23,+3.4,38,+0.5,6,+2.7%,30,+5.9,68,-0.3,21,+4.7%,69,-6.9,29,+0.7,3,+7.6%,20,+11.4
Andre Iguodala,37.8,GSW,Forward,598,97,-9.4,42,+0.4,95,-2.1%,54,-1.1,83,-0.7,67,-2.4%,89,-21.2,19,+1.0,90,-4.1%,21,+10.8
Joe Ingles,34.1,UTA,Forward,1117,91,-6.0,18,+1.4,43,+0.3%,9,+14.6,8,+1.2,46,+0.7%,1,+43.3,57,-0.2,48,+0.1%,54,-1.9
Brandon Ingram,24.2,NOP,Forward,1865,86,-5.0,56,-0.3,78,-1.0%,57,-1.9,77,-0.5,56,-0.4%,81,-13.4,53,-0.1,60,-0.8%,53,-1.6
Kyrie Irving,29.6,BKN,Combo,1083,30,+2.4,80,-1.3,92,-1.7%,67,-5.2,77,-0.5,92,-8.7%,51,-0.2,76,-0.8,59,-0.7%,66,-6.0
Reggie Jackson,31.5,LAC,Combo,2331,39,+1.4,45,+0.2,30,+0.7%,43,+1.9,19,+0.7,48,+0.5%,18,+13.8,67,-0.6,29,+1.7%,60,-3.9
LeBron James,36.8,LAL,Big,2078,42,+1.0,39,+0.5,28,+0.8%,32,+5.0,68,-0.3,8,+8.6%,78,-11.0,19,+1.0,27,+1.8%,13,+14.9
James Johnson,34.7,BKN,Big,1139,54,-0.5,82,-1.4,50,+0.0%,88,-13.2,76,-0.5,43,+1.1%,81,-13.1,78,-0.9,60,-0.7%,85,-14.7
Stanley Johnson,25.4,LAL,Forward,1055,33,+2.0,80,-1.3,31,+0.7%,83,-10.5,42,+0.1,13,+6.1%,60,-3.2,91,-1.7,13,+3.6%,88,-17.0
Nikola Jokic,26.7,DEN,Big,2473,95,-8.2,89,-1.8,50,+0.0%,92,-16.5,42,+0.1,36,+2.1%,78,-10.9,94,-1.9,36,+1.1%,94,-22.9
Damian Jones,26.3,SAC,Big,977,46,+0.4,52,-0.1,65,-0.5%,48,+0.6,50,+0.0,82,-5.5%,58,-2.5,54,-0.1,74,-2.0%,49,+0.2
Tyus Jones,25.5,MEM,Combo,1524,79,-3.7,31,+0.8,51,+0.0%,36,+3.7,33,+0.4,37,+1.9%,14,+16.6,36,+0.4,27,+1.8%,53,-1.4
Derrick Jones Jr.,24.7,CHI,Big,861,56,-0.6,42,+0.4,77,-0.9%,35,+3.9,38,+0.2,32,+2.6%,38,+5.3,49,+0.0,53,-0.3%,53,-1.3
DeAndre Jordan,33.3,LAL,Big,393,66,-1.9,77,-1.2,7,+2.3%,78,-8.4,57,-0.1,62,-1.5%,74,-8.7,85,-1.2,23,+2.1%,77,-11.0
DeAndre Jordan,33.3,PHI,Big,196,7,+6.6,33,+0.8,2,+3.7%,31,+5.6,14,+0.9,58,-0.8%,8,+21.5,37,+0.4,1,+10.0%,47,+0.9
Cory Joseph,30.2,DET,Combo,1590,60,-1.1,89,-1.9,93,-1.9%,83,-10.6,94,-1.2,40,+1.6%,89,-21.2,72,-0.7,89,-3.7%,67,-6.3
Frank Kaminsky,28.6,PHX,Big,167,88,-5.4,67,-0.7,16,+1.5%,59,-2.6,88,-1.0,47,+0.5%,79,-11.5,25,+0.8,32,+1.5%,26,+8.7
Enes Kanter,29.5,BOS,Big,365,28,+2.6,90,-1.9,63,-0.5%,82,-9.9,97,-1.6,22,+4.6%,97,-32.0,51,-0.1,77,-2.2%,30,+7.1
Zach LaVine,26.6,CHI,Wing,2322,42,+1.0,51,-0.0,60,-0.3%,55,-1.5,48,+0.0,71,-2.9%,61,-3.6,48,+0.0,80,-2.5%,48,+0.4
Jeremy Lamb,29.4,IND,Wing,577,60,-1.0,36,+0.6,19,+1.3%,42,+2.1,48,+0.0,61,-1.3%,74,-8.8,30,+0.6,5,+6.2%,29,+7.9
Jeremy Lamb,29.4,SAC,Wing,317,65,-1.7,95,-2.8,88,-1.5%,93,-17.4,66,-0.3,61,-1.3%,49,+0.8,97,-2.6,74,-2.0%,96,-29.1
Jake Layman,27.7,MIN,Forward,118,14,+4.7,99,-5.2,80,-1.1%,99,-36.3,77,-0.5,73,-3.3%,93,-24.7,99,-4.8,96,-5.4%,99,-52.1
Caris LeVert,27.2,IND,Combo,1213,40,+1.2,81,-1.4,56,-0.2%,82,-10.2,81,-0.6,13,+6.1%,68,-6.4,74,-0.7,63,-0.9%,80,-12.4
Caris LeVert,27.2,CLE,Wing,566,5,+7.5,66,-0.7,93,-1.9%,66,-5.0,31,+0.4,51,+0.1%,17,+14.6,85,-1.2,92,-4.5%,89,-17.1
Alex Len,28.4,SAC,Big,616,56,-0.7,24,+1.1,17,+1.4%,39,+2.7,61,-0.2,18,+5.1%,69,-6.7,11,+1.4,19,+2.7%,27,+8.3
Damian Lillard,31.3,POR,Point,1054,66,-1.9,72,-0.9,98,-3.0%,39,+2.8,95,-1.4,92,-8.6%,88,-20.1,41,+0.2,86,-3.1%,16,+13.0
Kevon Looney,25.7,GSW,Big,1729,33,+2.0,66,-0.7,16,+1.5%,65,-4.7,80,-0.6,4,+11.3%,82,-14.2,54,-0.2,16,+3.1%,52,-1.1
Brook Lopez,33.6,MIL,Big,293,32,+2.2,68,-0.8,58,-0.2%,50,+0.1,41,+0.2,36,+2.1%,36,+5.6,78,-0.9,94,-4.8%,65,-5.3
Robin Lopez,33.6,ORL,Big,592,61,-1.2,60,-0.5,50,+0.1%,62,-3.7,6,+1.3,4,+11.3%,5,+26.6,90,-1.6,68,-1.4%,89,-17.3
Kevin Love,33.1,CLE,Big,1662,40,+1.3,30,+0.9,28,+0.8%,26,+6.8,35,+0.3,81,-5.5%,25,+10.1,27,+0.7,17,+2.9%,24,+9.8
Kyle Lowry,35.6,MIA,Point,2136,71,-2.5,42,+0.4,47,+0.1%,41,+2.4,52,-0.0,67,-2.4%,62,-3.8,47,+0.1,62,-0.9%,42,+2.0
Timothe Luwawu-Cabarrot,26.5,ATL,Wing,615,19,+4.0,5,+2.9,42,+0.3%,3,+25.9,18,+0.7,38,+1.9%,27,+8.9,5,+2.0,64,-1.2%,4,+31.0
