Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Kwame Brown,25.6,MEM,Big,150,94,+3.4%,53,+0.1%,50,-0.1%,4,-6.4%,7,-6.5%,94,+2.8%,87,+3.6%,92,+6.4%
P.J. Brown,38.0,BOS,Big,167,0,-10.6%,7,-5.0%,43,-0.5%,96,+7.1%,94,+6.7%,37,-0.6%,37,-1.1%,37,-1.7%
Shannon Brown,21.9,CLE,Wing,189,9,-4.3%,39,-1.1%,34,-1.2%,76,+2.6%,62,+1.4%,38,-0.6%,56,+0.3%,51,-0.3%
Kobe Bryant,29.2,LAL,Wing,3187,58,+0.3%,61,+0.8%,31,-1.3%,81,+3.5%,68,+2.2%,19,-1.5%,29,-1.5%,21,-3.0%
Greg Buckner,31.1,MIN,Combo,511,50,-0.2%,18,-3.0%,90,+3.3%,14,-4.0%,40,-0.7%,76,+0.9%,84,+2.9%,83,+3.8%
Caron Butler,27.6,WAS,Wing,2306,92,+3.2%,82,+3.1%,5,-4.3%,58,+0.8%,20,-3.5%,87,+1.9%,30,-1.5%,58,+0.5%
Rasual Butler,28.4,NOH,Wing,821,9,-4.3%,22,-2.6%,41,-0.8%,77,+2.8%,66,+2.0%,31,-0.9%,72,+1.5%,59,+0.6%
Andrew Bynum,20.0,LAL,Big,981,70,+1.1%,92,+4.6%,42,-0.7%,35,-1.3%,30,-2.0%,28,-1.0%,27,-1.6%,25,-2.6%
Jose Calderon,26.1,TOR,Point,2434,86,+2.4%,29,-2.1%,6,-3.9%,43,-0.5%,16,-4.3%,92,+2.3%,90,+4.1%,92,+6.5%
Marcus Camby,33.6,DEN,Big,2751,71,+1.1%,32,-1.9%,87,+2.9%,99,+10.3%,100,+13.3%,3,-3.3%,0,-8.1%,0,-11.4%
Brian Cardinal,30.5,MEM,Forward,350,18,-2.7%,93,+4.9%,2,-5.4%,10,-4.8%,2,-10.1%,96,+3.1%,77,+2.2%,89,+5.3%
Rodney Carney,23.6,PHI,Forward,940,24,-2.2%,28,-2.1%,70,+1.3%,52,+0.2%,63,+1.5%,69,+0.7%,51,-0.1%,60,+0.6%
Matt Carroll,27.2,CHA,Wing,1924,71,+1.1%,15,-3.4%,40,-0.8%,67,+1.7%,58,+0.9%,73,+0.8%,74,+1.7%,76,+2.6%
Anthony Carter,32.4,DEN,Point,1913,58,+0.3%,86,+3.4%,35,-1.1%,98,+8.1%,95,+7.0%,8,-2.2%,0,-8.2%,1,-10.4%
Vince Carter,30.8,NJN,Wing,2939,92,+3.2%,76,+2.3%,44,-0.5%,26,-2.5%,23,-3.0%,66,+0.5%,54,+0.2%,60,+0.6%
Sam Cassell,38.0,LAC,Point,972,92,+3.2%,27,-2.3%,88,+3.0%,51,+0.2%,75,+3.2%,47,-0.3%,44,-0.6%,44,-0.9%
Sam Cassell,38.0,BOS,Combo,265,0,-10.8%,0,-10.2%,43,-0.5%,100,+11.6%,99,+11.1%,73,+0.8%,26,-1.7%,45,-0.8%
Tyson Chandler,25.1,NOH,Big,2775,84,+2.2%,64,+1.0%,74,+1.5%,7,-5.1%,19,-3.6%,97,+3.4%,42,-0.8%,77,+2.6%
Wilson Chandler,20.5,NYK,Forward,646,52,-0.1%,54,+0.2%,42,-0.6%,71,+2.1%,62,+1.4%,12,-1.9%,56,+0.3%,38,-1.6%
Josh Childress,24.4,ATL,Wing,2208,28,-1.8%,92,+4.6%,22,-2.0%,9,-4.9%,6,-7.0%,79,+1.1%,69,+1.2%,73,+2.3%
Jarron Collins,28.9,UTA,Big,616,12,-3.7%,4,-6.1%,59,+0.5%,100,+11.0%,99,+11.4%,32,-0.8%,7,-4.5%,8,-5.3%
Jason Collins,28.9,NJN,Big,677,59,+0.4%,9,-4.5%,26,-1.8%,99,+9.2%,96,+7.4%,33,-0.8%,22,-2.2%,22,-3.0%
Jason Collins,28.9,MEM,Big,482,11,-4.0%,37,-1.4%,8,-3.6%,92,+5.7%,68,+2.1%,65,+0.5%,33,-1.2%,46,-0.8%
Mardy Collins,23.2,NYK,Wing,579,28,-1.8%,60,+0.7%,74,+1.5%,40,-0.9%,54,+0.7%,57,+0.2%,29,-1.5%,40,-1.3%
Nick Collison,27.0,SEA,Big,2213,64,+0.6%,66,+1.1%,23,-2.0%,69,+2.0%,47,+0.0%,50,-0.1%,39,-1.0%,42,-1.1%
Mike Conley,20.1,MEM,Point,1354,50,-0.3%,79,+2.7%,39,-0.9%,58,+0.7%,45,-0.2%,42,-0.4%,22,-2.1%,27,-2.5%
Brian Cook,26.9,ORL,Big,536,19,-2.7%,9,-4.4%,59,+0.4%,88,+4.8%,88,+5.3%,2,-3.4%,81,+2.6%,45,-0.8%
Daequan Cook,20.5,MIA,Wing,1368,33,-1.5%,12,-4.0%,13,-2.9%,28,-2.2%,13,-5.2%,81,+1.4%,98,+7.8%,97,+9.2%
Jamal Crawford,27.6,NYK,Combo,3166,93,+3.4%,13,-3.7%,71,+1.3%,62,+1.1%,70,+2.4%,83,+1.5%,50,-0.2%,64,+1.3%
Javaris Crittenton,19.8,LAL,Combo,116,11,-4.1%,92,+4.3%,56,+0.3%,32,-1.6%,36,-1.3%,6,-2.5%,45,-0.5%,22,-3.0%
Javaris Crittenton,19.8,MEM,Wing,434,68,+0.9%,96,+5.8%,7,-3.8%,45,-0.3%,17,-4.1%,29,-0.9%,42,-0.7%,37,-1.7%
Austin Croshere,32.5,GSW,Big,390,23,-2.3%,6,-5.2%,51,+0.1%,56,+0.6%,55,+0.7%,92,+2.3%,78,+2.2%,87,+4.6%
Eddy Curry,24.9,NYK,Big,1520,75,+1.3%,71,+1.7%,93,+3.6%,13,-4.2%,41,-0.6%,41,-0.5%,44,-0.6%,42,-1.1%
Samuel Dalembert,27.5,PHI,Big,2716,59,+0.4%,85,+3.3%,84,+2.5%,32,-1.6%,58,+0.9%,16,-1.7%,17,-2.5%,13,-4.3%
Erick Dampier,32.3,DAL,Big,1749,79,+1.7%,66,+1.1%,27,-1.6%,75,+2.5%,57,+0.9%,26,-1.1%,40,-0.9%,33,-2.0%
Antonio Daniels,32.6,WAS,Point,2149,46,-0.5%,65,+1.1%,96,+5.0%,16,-3.6%,61,+1.4%,70,+0.7%,11,-3.2%,27,-2.5%
Marquis Daniels,26.8,IND,Combo,1504,51,-0.1%,55,+0.3%,90,+3.1%,19,-3.1%,47,-0.0%,83,+1.5%,25,-1.8%,52,-0.3%
Jermareo Davidson,23.0,CHA,Big,251,13,-3.7%,2,-7.0%,82,+2.3%,95,+6.8%,98,+9.1%,2,-3.5%,71,+1.4%,32,-2.1%
Baron Davis,28.6,GSW,Point,3183,90,+2.7%,86,+3.5%,10,-3.2%,2,-7.2%,1,-10.4%,87,+1.9%,93,+5.0%,94,+6.9%
Glen Davis,21.8,BOS,Big,815,15,-3.2%,47,-0.4%,3,-4.9%,64,+1.2%,19,-3.6%,56,+0.1%,90,+3.9%,84,+4.0%
Paul Davis,23.3,LAC,Big,182,1,-8.1%,90,+4.0%,2,-5.1%,89,+5.0%,46,-0.1%,27,-1.0%,15,-2.8%,15,-3.9%
Ricky Davis,28.1,MIA,Wing,2933,36,-1.3%,21,-2.7%,65,+1.0%,15,-3.9%,24,-3.0%,74,+0.9%,93,+4.8%,91,+5.7%
Carlos Delfino,25.2,TOR,Wing,1836,25,-2.0%,70,+1.5%,34,-1.1%,3,-6.5%,4,-7.6%,87,+1.9%,91,+4.2%,91,+6.1%
Luol Deng,22.5,CHI,Forward,2120,58,+0.2%,58,+0.5%,44,-0.4%,94,+6.3%,90,+5.8%,27,-1.1%,4,-5.3%,6,-6.3%
Boris Diaw,25.5,PHX,Big,2242,31,-1.6%,16,-3.3%,41,-0.8%,68,+1.8%,59,+1.0%,79,+1.2%,68,+1.1%,74,+2.3%
Yakhouba Diawara,25.2,DEN,Wing,427,15,-3.2%,38,-1.3%,73,+1.5%,41,-0.7%,56,+0.8%,52,-0.0%,59,+0.5%,58,+0.5%
Dan Dickau,29.1,LAC,Point,971,78,+1.6%,53,+0.1%,35,-1.1%,27,-2.4%,20,-3.5%,71,+0.8%,82,+2.7%,81,+3.4%
Travis Diener,25.7,IND,Point,1313,51,-0.1%,14,-3.6%,0,-6.6%,60,+0.9%,11,-5.6%,93,+2.5%,97,+6.7%,97,+9.2%
Ike Diogu,24.1,IND,Big,236,12,-3.9%,58,+0.5%,98,+6.6%,46,-0.3%,92,+6.3%,5,-2.6%,8,-4.2%,4,-6.7%
DeSagana Diop,25.8,DAL,Big,871,24,-2.2%,50,-0.2%,49,-0.2%,67,+1.6%,62,+1.5%,28,-1.0%,50,-0.2%,41,-1.2%
DeSagana Diop,25.8,NJN,Big,386,34,-1.4%,3,-6.6%,84,+2.5%,38,-1.1%,62,+1.5%,77,+1.0%,91,+4.1%,89,+5.1%
Juan Dixon,29.1,TOR,Combo,348,8,-4.6%,88,+3.7%,51,+0.0%,39,-1.0%,39,-1.0%,18,-1.6%,34,-1.2%,23,-2.8%
Juan Dixon,29.1,DET,Point,230,94,+3.4%,84,+3.2%,49,-0.2%,5,-6.0%,8,-6.3%,84,+1.6%,71,+1.4%,79,+3.0%
Michael Doleac,30.4,MIN,Big,248,10,-4.2%,25,-2.5%,36,-1.0%,98,+8.2%,95,+7.2%,50,-0.1%,6,-4.5%,11,-4.7%
Keyon Dooling,27.5,ORL,Combo,1276,15,-3.2%,39,-1.2%,71,+1.4%,88,+4.9%,92,+6.2%,2,-3.4%,28,-1.6%,9,-5.0%
Quincy Douby,23.5,SAC,Combo,808,8,-4.4%,33,-1.7%,94,+3.9%,32,-1.6%,69,+2.3%,34,-0.7%,54,+0.2%,48,-0.6%
Jared Dudley,22.3,CHA,Forward,1286,45,-0.6%,65,+1.1%,51,+0.1%,58,+0.7%,56,+0.8%,9,-2.2%,56,+0.3%,34,-1.9%
Chris Duhon,25.2,CHI,Point,1398,60,+0.4%,78,+2.6%,58,+0.4%,5,-6.1%,10,-5.7%,74,+0.9%,78,+2.2%,79,+3.1%
Tim Duncan,31.5,SAS,Big,2642,90,+2.7%,94,+5.0%,100,+7.5%,15,-4.0%,78,+3.5%,7,-2.3%,2,-6.2%,2,-8.5%
Mike Dunleavy,27.1,IND,Forward,2946,95,+3.6%,60,+0.7%,6,-4.0%,71,+2.1%,31,-1.9%,51,-0.1%,70,+1.3%,64,+1.2%
Kevin Durant,19.1,SEA,Wing,2749,32,-1.5%,77,+2.4%,57,+0.4%,37,-1.1%,41,-0.7%,37,-0.6%,36,-1.1%,36,-1.7%
Monta Ellis,22.0,GSW,Combo,3056,91,+3.0%,79,+2.7%,37,-1.0%,93,+5.9%,85,+4.9%,5,-2.5%,4,-5.1%,3,-7.6%
Francisco Elson,31.7,SAS,Big,497,21,-2.5%,14,-3.6%,5,-4.1%,94,+6.4%,68,+2.3%,60,+0.2%,68,+1.1%,65,+1.3%
Francisco Elson,31.7,SEA,Big,265,2,-6.6%,12,-4.0%,38,-0.9%,95,+6.8%,90,+5.8%,28,-1.0%,41,-0.8%,35,-1.8%
Melvin Ely,29.5,NOH,Big,566,62,+0.5%,23,-2.6%,77,+1.8%,74,+2.4%,82,+4.2%,26,-1.1%,45,-0.5%,38,-1.6%
Maurice Evans,29.0,ORL,Wing,1590,86,+2.4%,77,+2.5%,70,+1.3%,38,-1.1%,50,+0.2%,76,+0.9%,9,-3.6%,23,-2.7%
Reggie Evans,27.5,PHI,Big,1869,20,-2.5%,50,-0.2%,37,-1.0%,91,+5.5%,84,+4.5%,55,+0.1%,7,-4.4%,13,-4.3%
Jordan Farmar,20.9,LAL,Point,1604,69,+1.0%,20,-2.7%,31,-1.3%,11,-4.6%,9,-6.0%,93,+2.6%,95,+6.0%,96,+8.7%
Nick Fazekas,22.4,LAC,Big,222,85,+2.3%,31,-2.0%,100,+7.8%,7,-5.2%,72,+2.6%,21,-1.4%,64,+0.7%,47,-0.6%
Raymond Felton,23.3,CHA,Combo,2958,73,+1.2%,76,+2.1%,20,-2.1%,20,-3.0%,13,-5.1%,80,+1.2%,74,+1.7%,78,+2.9%
Michael Finley,34.7,SAS,Forward,2185,85,+2.3%,29,-2.1%,67,+1.1%,61,+1.0%,67,+2.1%,69,+0.6%,43,-0.6%,54,+0.0%
Derek Fisher,33.2,LAL,Point,2247,39,-1.0%,77,+2.5%,68,+1.2%,87,+4.7%,91,+5.9%,8,-2.3%,3,-6.2%,2,-8.4%
T.J. Ford,24.6,TOR,Point,1149,42,-0.7%,78,+2.6%,95,+4.7%,39,-1.0%,79,+3.7%,20,-1.4%,5,-4.9%,5,-6.4%
Jeff Foster,30.8,IND,Big,1870,17,-2.9%,48,-0.4%,37,-1.0%,86,+4.6%,79,+3.6%,31,-0.9%,19,-2.4%,20,-3.2%
Randy Foye,24.1,MIN,Combo,1234,80,+1.8%,23,-2.6%,44,-0.5%,87,+4.7%,82,+4.2%,43,-0.4%,33,-1.2%,37,-1.7%
Adonal Foyle,32.6,ORL,Big,723,2,-6.5%,8,-4.8%,80,+2.0%,90,+5.5%,96,+7.5%,6,-2.4%,48,-0.3%,24,-2.7%
Richie Frahm,30.2,LAC,Wing,152,55,+0.1%,89,+3.9%,4,-4.6%,5,-6.2%,0,-10.7%,98,+3.8%,84,+3.0%,94,+6.8%
Steve Francis,30.7,HOU,Combo,193,31,-1.6%,85,+3.3%,79,+1.9%,36,-1.3%,54,+0.6%,53,+0.0%,8,-4.0%,15,-3.9%
Channing Frye,24.5,POR,Big,1309,45,-0.6%,31,-2.0%,18,-2.3%,86,+4.6%,69,+2.3%,71,+0.8%,35,-1.1%,50,-0.3%
Dan Gadzuric,29.7,MIL,Big,469,4,-6.0%,57,+0.4%,29,-1.4%,55,+0.5%,39,-0.9%,39,-0.5%,66,+1.0%,58,+0.4%
Francisco Garcia,25.8,SAC,Wing,2052,49,-0.4%,46,-0.5%,57,+0.4%,22,-2.8%,27,-2.4%,61,+0.2%,82,+2.7%,78,+2.9%
Kevin Garnett,31.5,BOS,Big,2318,96,+4.1%,37,-1.4%,95,+4.2%,70,+2.1%,92,+6.3%,16,-1.7%,12,-3.2%,10,-4.9%
Pat Garrity,31.2,ORL,Forward,243,2,-7.3%,13,-3.7%,26,-1.7%,93,+6.0%,83,+4.4%,17,-1.7%,68,+1.0%,47,-0.6%
Pau Gasol,27.3,MEM,Big,1430,84,+2.2%,90,+4.1%,79,+1.9%,33,-1.4%,52,+0.4%,40,-0.5%,8,-4.0%,11,-4.5%
Pau Gasol,27.3,LAL,Big,917,91,+3.1%,86,+3.4%,90,+3.2%,22,-2.9%,51,+0.4%,38,-0.5%,11,-3.2%,17,-3.7%
Rudy Gay,21.2,MEM,Forward,2990,41,-0.8%,34,-1.6%,87,+2.8%,61,+1.0%,80,+3.8%,38,-0.5%,27,-1.6%,30,-2.2%
Mickael Gelabale,24.4,SEA,Wing,353,45,-0.6%,81,+3.0%,50,-0.1%,36,-1.2%,37,-1.3%,73,+0.8%,17,-2.5%,36,-1.7%
Devean George,30.2,DAL,Forward,772,23,-2.3%,4,-5.8%,91,+3.3%,69,+2.0%,88,+5.3%,55,+0.1%,58,+0.5%,59,+0.6%
Daniel Gibson,21.7,CLE,Combo,1742,83,+2.0%,50,-0.2%,58,+0.4%,26,-2.5%,29,-2.0%,82,+1.5%,64,+0.8%,73,+2.2%
Eddie Gill,29.2,NJN,Point,134,1,-8.2%,13,-3.6%,28,-1.5%,92,+5.7%,82,+4.2%,50,-0.2%,46,-0.4%,47,-0.6%
Manu Ginobili,30.3,SAS,Wing,2287,90,+2.8%,83,+3.1%,12,-3.0%,3,-7.2%,2,-10.2%,84,+1.7%,94,+5.4%,95,+7.0%
Gordan Giricek,30.4,UTA,Wing,270,6,-5.2%,3,-6.4%,80,+2.0%,82,+3.7%,90,+5.7%,77,+1.0%,47,-0.4%,60,+0.7%
Gordan Giricek,30.4,PHX,Wing,413,6,-4.8%,47,-0.4%,44,-0.5%,81,+3.3%,74,+2.9%,1,-4.1%,73,+1.7%,27,-2.5%
Ryan Gomes,25.2,MIN,Forward,2424,74,+1.3%,10,-4.3%,43,-0.5%,85,+4.4%,81,+3.9%,70,+0.7%,49,-0.2%,59,+0.5%
Drew Gooden,26.1,CLE,Big,1554,90,+2.8%,40,-1.0%,90,+3.1%,88,+4.8%,97,+7.9%,1,-4.0%,15,-2.8%,4,-6.9%
Drew Gooden,26.1,CHI,Big,556,10,-4.2%,51,-0.1%,84,+2.5%,72,+2.2%,84,+4.8%,59,+0.2%,5,-4.9%,11,-4.7%
Ben Gordon,24.6,CHI,Combo,2265,21,-2.4%,15,-3.4%,54,+0.1%,44,-0.4%,45,-0.2%,71,+0.8%,84,+2.9%,81,+3.6%
Joey Graham,25.4,TOR,Forward,237,30,-1.6%,55,+0.3%,46,-0.3%,93,+5.8%,89,+5.5%,35,-0.7%,4,-5.1%,7,-5.8%
Danny Granger,24.5,IND,Wing,2863,72,+1.1%,57,+0.4%,23,-2.0%,70,+2.1%,48,+0.1%,19,-1.5%,67,+1.0%,48,-0.5%
Aaron Gray,22.9,CHI,Big,536,92,+3.2%,90,+4.0%,74,+1.5%,1,-7.6%,8,-6.1%,60,+0.2%,75,+1.9%,71,+2.1%
Gerald Green,21.8,MIN,Wing,326,13,-3.7%,41,-0.9%,8,-3.6%,63,+1.2%,27,-2.4%,46,-0.3%,87,+3.6%,80,+3.3%
Jeff Green,21.2,SEA,Forward,2190,53,-0.0%,54,+0.2%,75,+1.6%,63,+1.2%,73,+2.7%,32,-0.8%,22,-2.2%,21,-3.0%
Willie Green,26.3,PHI,Wing,1958,91,+3.0%,82,+3.0%,71,+1.3%,31,-1.9%,42,-0.6%,29,-1.0%,31,-1.4%,28,-2.4%
Adrian Griffin,33.3,CHI,Wing,176,77,+1.5%,94,+5.2%,33,-1.2%,47,-0.1%,35,-1.3%,14,-1.9%,23,-2.0%,15,-3.9%
Richard Hamilton,29.7,DET,Wing,2416,87,+2.5%,35,-1.6%,63,+0.8%,48,-0.0%,55,+0.8%,67,+0.6%,55,+0.2%,61,+0.8%
Anfernee Hardaway,36.3,MIA,Wing,319,14,-3.5%,60,+0.7%,87,+2.8%,29,-2.1%,55,+0.7%,59,+0.2%,28,-1.6%,40,-1.4%
Matt Harpring,31.4,UTA,Wing,1359,8,-4.6%,3,-6.3%,53,+0.1%,92,+5.8%,91,+5.9%,60,+0.2%,54,+0.2%,57,+0.4%
Al Harrington,27.7,GSW,Big,2176,52,-0.1%,48,-0.3%,32,-1.3%,48,-0.0%,36,-1.3%,17,-1.7%,85,+3.3%,67,+1.6%
Othella Harrington,33.7,CHA,Big,162,27,-1.8%,8,-4.7%,91,+3.4%,74,+2.5%,90,+5.9%,21,-1.4%,56,+0.3%,42,-1.1%
Devin Harris,24.7,DAL,Point,1171,98,+4.8%,99,+7.4%,9,-3.3%,28,-2.3%,11,-5.5%,63,+0.3%,21,-2.2%,34,-1.9%
Devin Harris,24.7,NJN,Point,835,77,+1.5%,97,+6.9%,60,+0.5%,24,-2.7%,29,-2.2%,22,-1.3%,11,-3.4%,11,-4.8%
Michael Harris,24.4,HOU,Forward,132,62,+0.5%,99,+8.2%,1,-5.7%,38,-1.0%,6,-6.7%,4,-2.9%,71,+1.4%,39,-1.5%
David Harrison,25.2,IND,Big,657,71,+1.1%,52,-0.0%,87,+2.9%,50,+0.1%,74,+3.0%,36,-0.6%,20,-2.4%,21,-3.0%
Jason Hart,29.5,UTA,Combo,529,3,-6.1%,1,-9.2%,77,+1.8%,99,+10.0%,100,+11.8%,64,+0.4%,14,-3.0%,26,-2.6%
Udonis Haslem,27.4,MIA,Big,1799,72,+1.1%,81,+2.9%,93,+3.6%,70,+2.0%,89,+5.6%,10,-2.1%,2,-6.4%,1,-8.5%
Trenton Hassell,28.7,DAL,Wing,434,16,-2.9%,20,-2.7%,63,+0.8%,83,+3.9%,84,+4.7%,19,-1.5%,45,-0.5%,34,-2.0%
Trenton Hassell,28.7,NJN,Wing,289,3,-6.4%,4,-6.2%,67,+1.1%,33,-1.6%,43,-0.5%,70,+0.7%,95,+5.9%,94,+6.6%
Spencer Hawes,19.5,SAC,Big,874,52,-0.1%,16,-3.2%,99,+6.8%,30,-2.0%,85,+4.9%,46,-0.3%,31,-1.3%,37,-1.6%
Chuck Hayes,24.4,HOU,Big,1523,68,+1.0%,22,-2.6%,82,+2.4%,33,-1.5%,58,+0.9%,34,-0.8%,80,+2.5%,67,+1.7%
Jarvis Hayes,26.2,DET,Wing,1145,48,-0.4%,53,+0.0%,53,+0.1%,42,-0.5%,43,-0.4%,65,+0.5%,51,-0.1%,57,+0.4%
Brendan Haywood,27.9,WAS,Big,2216,63,+0.6%,36,-1.5%,93,+3.7%,31,-1.7%,66,+2.0%,77,+1.0%,28,-1.5%,48,-0.5%
Luther Head,24.9,HOU,Combo,1296,66,+0.8%,80,+2.7%,56,+0.3%,9,-4.9%,14,-4.7%,47,-0.3%,78,+2.2%,70,+1.9%
Walter Herrmann,28.4,CHA,Forward,132,80,+1.8%,1,-9.2%,62,+0.7%,85,+4.4%,86,+5.1%,95,+3.0%,68,+1.1%,85,+4.1%
Walter Herrmann,28.4,DET,Forward,119,10,-4.2%,88,+3.7%,28,-1.6%,0,-8.6%,1,-10.2%,100,+5.5%,67,+1.0%,93,+6.5%
Nene Hilario,25.1,DEN,Big,253,3,-6.4%,61,+0.8%,46,-0.3%,31,-1.8%,29,-2.1%,67,+0.6%,65,+0.8%,65,+1.3%
Grant Hill,35.1,PHX,Wing,2211,42,-0.8%,45,-0.5%,69,+1.3%,85,+4.2%,88,+5.5%,10,-2.1%,15,-2.8%,9,-5.0%
Kirk Hinrich,26.8,CHI,Combo,2369,50,-0.4%,33,-1.7%,46,-0.3%,82,+3.8%,77,+3.5%,55,+0.1%,24,-1.8%,35,-1.7%
Ryan Hollins,23.1,CHA,Big,463,55,+0.1%,53,+0.1%,55,+0.2%,74,+2.4%,72,+2.7%,6,-2.5%,47,-0.3%,23,-2.8%
Al Horford,21.4,ATL,Big,2529,60,+0.4%,19,-2.9%,49,-0.2%,73,+2.3%,67,+2.1%,54,+0.1%,63,+0.7%,61,+0.8%
Robert Horry,37.2,SAS,Big,570,10,-4.2%,47,-0.4%,2,-5.4%,39,-0.9%,8,-6.3%,95,+2.9%,89,+3.8%,94,+6.7%
Eddie House,29.5,BOS,Combo,1346,37,-1.2%,7,-4.8%,21,-2.1%,18,-3.4%,12,-5.5%,99,+4.1%,96,+6.2%,99,+10.3%
Dwight Howard,21.9,ORL,Big,3085,99,+6.6%,94,+5.3%,30,-1.3%,5,-6.0%,5,-7.4%,88,+2.0%,53,+0.1%,72,+2.1%
Josh Howard,27.5,DAL,Wing,2749,65,+0.7%,74,+2.1%,57,+0.4%,52,+0.2%,54,+0.6%,21,-1.4%,32,-1.3%,24,-2.7%
Juwan Howard,34.7,DAL,Big,289,61,+0.4%,34,-1.7%,94,+4.2%,41,-0.7%,77,+3.5%,57,+0.2%,24,-2.0%,34,-1.8%
Larry Hughes,28.8,CLE,Combo,1206,24,-2.2%,38,-1.3%,64,+0.8%,92,+5.8%,94,+6.6%,5,-2.5%,16,-2.8%,8,-5.3%
Larry Hughes,28.8,CHI,Wing,805,18,-2.7%,69,+1.5%,85,+2.6%,74,+2.5%,86,+5.1%,30,-0.9%,3,-5.7%,5,-6.6%
Kris Humphries,22.7,TOR,Big,804,6,-4.9%,58,+0.5%,76,+1.7%,66,+1.4%,74,+3.0%,32,-0.8%,16,-2.7%,17,-3.6%
Lindsey Hunter,36.9,DET,Point,190,38,-1.1%,77,+2.4%,24,-1.9%,83,+4.0%,67,+2.1%,2,-3.6%,41,-0.8%,12,-4.4%
Andre Iguodala,23.8,PHI,Wing,3230,51,-0.2%,68,+1.3%,14,-2.9%,67,+1.7%,37,-1.2%,61,+0.2%,48,-0.3%,53,-0.1%
Zydrunas Ilgauskas,32.4,CLE,Big,2216,55,+0.1%,61,+0.8%,66,+1.1%,88,+4.8%,90,+5.9%,15,-1.8%,6,-4.8%,5,-6.6%
Allen Iverson,32.4,DEN,Combo,3400,67,+0.9%,10,-4.3%,94,+3.9%,89,+5.4%,98,+9.2%,22,-1.3%,10,-3.6%,10,-4.9%
Royal Ivey,25.9,MIL,Combo,1281,38,-1.2%,45,-0.5%,34,-1.2%,41,-0.8%,30,-2.0%,85,+1.8%,64,+0.8%,76,+2.5%
Jarrett Jack,24.0,POR,Combo,2203,17,-2.8%,74,+2.1%,55,+0.3%,31,-1.9%,33,-1.6%,80,+1.2%,27,-1.7%,49,-0.5%
Bobby Jackson,34.6,NOH,Wing,879,12,-3.9%,21,-2.7%,46,-0.3%,79,+3.2%,73,+2.9%,7,-2.3%,77,+2.2%,52,-0.2%
Bobby Jackson,34.6,HOU,Combo,483,95,+3.6%,49,-0.3%,4,-4.5%,66,+1.5%,23,-3.1%,86,+1.9%,72,+1.5%,80,+3.4%
Luke Jackson,26.0,MIA,Forward,216,43,-0.7%,46,-0.5%,9,-3.5%,42,-0.6%,17,-4.1%,75,+0.9%,88,+3.7%,87,+4.6%
Stephen Jackson,29.6,GSW,Forward,2848,79,+1.7%,53,+0.0%,34,-1.2%,63,+1.2%,47,-0.0%,7,-2.4%,79,+2.3%,53,-0.0%
Casey Jacobsen,26.6,MEM,Wing,454,71,+1.1%,51,-0.2%,20,-2.1%,45,-0.3%,27,-2.4%,85,+1.8%,65,+0.8%,77,+2.6%
LeBron James,22.8,CLE,Forward,3018,100,+6.6%,80,+2.7%,12,-3.0%,29,-2.1%,13,-5.1%,72,+0.8%,73,+1.6%,75,+2.4%
Mike James,32.4,HOU,Combo,493,21,-2.4%,72,+1.7%,67,+1.1%,66,+1.4%,70,+2.5%,74,+0.9%,5,-5.1%,14,-4.2%
Mike James,32.4,NOH,Wing,155,1,-7.4%,68,+1.2%,42,-0.6%,76,+2.7%,67,+2.1%,16,-1.7%,28,-1.6%,19,-3.3%
Antawn Jamison,31.4,WAS,Forward,3050,56,+0.2%,51,-0.1%,92,+3.6%,7,-5.3%,33,-1.7%,88,+1.9%,51,-0.1%,68,+1.8%
Marko Jaric,28.9,MIN,Wing,2167,26,-1.9%,84,+3.3%,51,+0.1%,43,-0.5%,43,-0.4%,47,-0.3%,17,-2.6%,22,-2.8%
Al Jefferson,22.8,MIN,Big,2906,38,-1.1%,36,-1.5%,96,+5.4%,61,+1.0%,93,+6.4%,62,+0.3%,3,-5.3%,9,-4.9%
Richard Jefferson,27.4,NJN,Forward,3184,93,+3.3%,90,+4.1%,53,+0.1%,52,+0.3%,52,+0.4%,11,-2.0%,18,-2.5%,11,-4.5%
Jared Jeffries,25.9,NYK,Big,1282,59,+0.3%,84,+3.2%,19,-2.1%,62,+1.1%,38,-1.1%,23,-1.3%,40,-0.8%,31,-2.2%
Alexander Johnson,24.7,MIA,Big,486,49,-0.4%,40,-0.9%,25,-1.8%,66,+1.5%,44,-0.3%,33,-0.8%,77,+2.1%,64,+1.3%
Amir Johnson,20.5,DET,Big,562,72,+1.2%,97,+6.3%,52,+0.1%,8,-5.1%,14,-5.0%,59,+0.2%,30,-1.5%,40,-1.3%
Anthony Johnson,33.1,ATL,Point,1118,54,+0.0%,42,-0.8%,86,+2.7%,59,+0.9%,79,+3.7%,55,+0.1%,14,-3.0%,22,-2.9%
