Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Ty Lawson,28.0,IND,Point,228,71,+2.9,+8,29,-2.9,50,-0.3%,27,+0.9%,52,+0.2%,2,-7.7,93,-5.8,93,-3.2%,62,+0.4%,51,-0.0%,71,-1.4
Courtney Lee,30.1,MEM,Wing,1460,80,+4.4,+12,72,+2.2,81,+1.9%,83,-1.2%,7,-4.5%,35,-1.3,71,-2.2,65,-0.7%,79,+1.1%,55,-0.2%,51,+0.1
Courtney Lee,30.1,CHA,Wing,841,51,-0.1,-1,95,+7.6,96,+4.5%,79,-1.1%,19,-2.5%,17,-3.5,6,+7.7,5,+3.8%,22,-1.1%,24,+1.5%,62,-0.7
David Lee,32.5,BOS,Big,460,14,-8.9,-24,3,-10.8,15,-2.6%,11,+1.8%,8,-4.3%,20,-3.0,67,-1.8,28,+1.2%,63,+0.5%,96,-4.2%,82,-2.3
David Lee,32.5,DAL,Big,425,16,-7.8,-20,13,-5.9,14,-2.7%,1,+3.6%,91,+4.0%,88,+4.1,33,+1.8,55,-0.2%,71,+0.7%,92,-3.1%,18,+3.2
Alex Len,22.4,PHX,Big,1778,44,-1.2,-3,27,-3.3,22,-2.1%,10,+1.9%,82,+2.6%,39,-0.9,69,-2.1,89,-2.5%,18,-1.3%,52,-0.1%,86,-2.8
Kawhi Leonard,24.3,SAS,Wing,2368,87,+6.4,+11,66,+1.4,29,-1.5%,96,-2.6%,43,-0.3%,46,-0.3,90,-4.9,90,-2.7%,26,-0.9%,89,-2.8%,54,-0.1
Meyers Leonard,23.7,POR,Big,1274,60,+1.3,+3,79,+3.3,85,+2.4%,69,-0.7%,17,-2.7%,22,-2.7,32,+2.0,58,-0.3%,4,-2.6%,85,-2.1%,32,+1.7
Jon Leuer,26.5,PHX,Big,1219,92,+8.0,+18,85,+4.0,92,+3.4%,73,-0.8%,14,-3.0%,21,-3.0,86,-4.0,71,-1.2%,74,+0.9%,51,-0.0%,87,-3.0
Damian Lillard,25.3,POR,Point,2672,53,+0.1,+0,89,+5.0,80,+1.9%,76,-1.0%,32,-1.2%,92,+5.0,13,+5.0,14,+2.5%,28,-0.7%,48,+0.2%,47,+0.3
Jeremy Lin,27.2,CHA,Combo,2004,36,-2.6,-6,20,-4.3,21,-2.1%,14,+1.5%,71,+1.4%,90,+4.4,66,-1.7,84,-2.1%,55,+0.2%,25,+1.4%,34,+1.5
Shaun Livingston,30.1,GSW,Combo,1463,21,-6.0,-10,18,-4.6,3,-5.6%,73,-0.8%,82,+2.7%,82,+2.9,36,+1.4,62,-0.6%,52,+0.1%,12,+2.6%,24,+2.5
Brook Lopez,27.6,BKN,Big,2452,98,+13.5,+23,80,+3.4,86,+2.5%,48,+0.1%,8,-4.3%,88,+4.1,99,-10.1,97,-4.3%,29,-0.7%,99,-5.7%,80,-2.1
Robin Lopez,27.6,NYK,Big,2213,53,+0.2,+1,66,+1.4,69,+1.0%,19,+1.3%,94,+4.6%,7,-5.3,38,+1.2,22,+1.6%,14,-1.6%,85,-2.1%,99,-8.0
Kevin Love,27.1,CLE,Big,2417,71,+2.9,+6,84,+3.9,84,+2.4%,26,+1.0%,81,+2.6%,87,+3.8,41,+1.0,37,+0.8%,40,-0.3%,49,+0.1%,93,-4.3
Kyle Lowry,29.6,TOR,Point,2845,88,+6.9,+17,88,+4.9,87,+2.7%,34,+0.6%,95,+4.7%,76,+2.1,69,-2.1,18,+1.9%,97,+2.8%,44,+0.5%,72,-1.4
Trey Lyles,20.0,UTA,Big,1309,17,-7.0,-19,28,-3.0,47,-0.5%,94,-2.1%,3,-5.6%,10,-4.6,19,+3.9,26,+1.4%,30,-0.7%,47,+0.2%,63,-0.7
Shelvin Mack,25.5,UTA,Point,870,96,+11.7,+30,96,+8.2,92,+3.4%,70,-0.7%,90,+3.9%,20,-3.0,82,-3.5,43,+0.4%,84,+1.4%,70,-1.0%,74,-1.5
Ian Mahinmi,29.0,IND,Big,1809,79,+4.2,+11,51,-0.5,73,+1.4%,31,+0.8%,14,-3.0%,64,+1.0,89,-4.6,46,+0.3%,78,+1.0%,95,-3.8%,90,-3.8
Devyn Marble,23.1,ORL,Wing,189,35,-2.9,-8,13,-5.8,27,-1.6%,97,-2.8%,4,-5.5%,37,-1.1,78,-2.9,94,-3.5%,82,+1.3%,40,+0.7%,2,+8.0
Boban Marjanovic,27.2,SAS,Big,349,40,-2.0,-4,80,+3.3,42,-0.8%,6,+2.3%,98,+5.5%,100,+10.4,12,+5.3,9,+3.2%,61,+0.4%,11,+2.7%,10,+4.4
Kendall Marshall,24.2,PHI,Combo,338,27,-4.6,-5,63,+1.1,83,+2.2%,54,-0.1%,5,-5.0%,28,-2.1,10,+5.7,9,+3.2%,80,+1.2%,5,+4.1%,41,+1.0
Jarell Martin,21.4,MEM,Big,345,35,-2.8,-7,54,-0.0,14,-2.8%,16,+1.5%,99,+7.8%,72,+1.7,27,+2.7,19,+1.8%,34,-0.5%,77,-1.5%,21,+2.9
Kevin Martin,32.7,MIN,Wing,831,43,-1.6,-4,23,-3.9,21,-2.1%,20,+1.2%,36,-0.9%,82,+2.9,72,-2.3,50,+0.0%,36,-0.4%,91,-3.0%,57,-0.3
Kevin Martin,32.7,SAS,Wing,244,2,-18.6,-45,13,-5.6,49,-0.3%,5,+2.4%,8,-4.1%,84,+3.3,1,+12.9,3,+4.6%,15,-1.5%,4,+4.2%,2,+8.0
Wesley Matthews,29.0,DAL,Wing,2634,88,+6.9,+18,98,+9.5,95,+4.1%,91,-1.9%,46,-0.1%,66,+1.2,28,+2.6,27,+1.4%,6,-2.3%,91,-3.1%,55,-0.1
O.J. Mayo,28.0,MIL,Combo,1068,79,+4.2,+11,42,-1.2,60,+0.4%,63,-0.4%,21,-2.3%,13,-3.8,92,-5.4,86,-2.3%,46,-0.1%,78,-1.6%,40,+1.1
Luc Mbah a Moute,29.1,LAC,Forward,1257,93,+8.9,+20,84,+3.8,84,+2.3%,71,-0.8%,63,+0.8%,8,-5.0,91,-5.1,82,-1.9%,21,-1.2%,94,-3.7%,97,-6.5
James Michael McAdoo,22.8,GSW,Big,194,0,-34.6,-64,1,-14.3,1,-8.4%,25,+1.0%,88,+3.5%,40,-0.8,0,+20.3,0,+12.0%,12,-1.6%,82,-2.0%,0,+13.5
Ray McCallum,24.4,SAS,Combo,155,53,+0.1,-1,86,+4.5,51,-0.2%,99,-3.7%,31,-1.3%,58,+0.4,16,+4.4,40,+0.6%,5,-2.5%,3,+5.2%,58,-0.4
Ray McCallum,24.4,MEM,Combo,216,99,+15.1,+25,46,-0.9,40,-0.9%,99,-3.1%,1,-7.1%,90,+4.3,100,-16.0,100,-8.2%,7,-2.2%,98,-5.1%,100,-11.7
CJ McCollum,24.1,POR,Combo,2756,84,+5.5,+14,62,+0.9,52,-0.2%,93,-2.0%,30,-1.4%,21,-3.0,89,-4.7,48,+0.1%,87,+1.6%,80,-1.8%,67,-1.0
TJ McConnell,23.6,PHI,Point,1548,64,+1.8,+3,77,+2.9,82,+2.0%,44,+0.2%,75,+2.0%,29,-1.9,39,+1.1,16,+2.2%,77,+1.0%,86,-2.2%,35,+1.5
Chris McCullough,20.7,BKN,Big,334,5,-12.7,-16,60,+0.7,36,-1.2%,46,+0.2%,91,+4.0%,58,+0.4,1,+13.4,1,+6.2%,68,+0.6%,1,+6.8%,31,+1.8
KJ McDaniels,22.7,HOU,Wing,189,100,+22.6,+39,98,+9.5,95,+4.0%,90,-1.8%,98,+6.0%,55,+0.3,99,-13.1,100,-10.4%,10,-1.8%,30,+1.1%,24,+2.5
Doug McDermott,23.8,CHI,Wing,1801,28,-4.1,-11,37,-1.7,62,+0.5%,28,+0.9%,49,-0.0%,26,-2.3,30,+2.4,28,+1.4%,54,+0.1%,92,-3.2%,15,+3.5
JaVale McGee,27.8,DAL,Big,345,15,-8.4,-21,8,-7.0,23,-2.0%,35,+0.6%,63,+0.8%,2,-7.7,37,+1.4,78,-1.6%,59,+0.3%,3,+5.4%,72,-1.4
Ben McLemore,22.7,SAC,Wing,1415,85,+5.7,+15,74,+2.4,87,+2.7%,28,+0.9%,47,-0.1%,35,-1.3,80,-3.3,69,-1.0%,45,-0.2%,87,-2.2%,64,-0.8
Josh McRoberts,28.7,MIA,Big,553,40,-2.0,-5,45,-0.9,30,-1.4%,85,-1.4%,18,-2.7%,94,+5.2,40,+1.0,43,+0.5%,65,+0.6%,66,-0.7%,22,+2.6
Salah Mejri,29.4,DAL,Big,352,88,+6.6,+17,92,+6.2,97,+4.6%,58,-0.2%,35,-1.0%,24,-2.5,54,-0.4,68,-0.9%,30,-0.7%,43,+0.5%,51,+0.1
Khris Middleton,24.2,MIL,Wing,2849,97,+12.9,+28,97,+9.2,92,+3.4%,91,-1.9%,36,-1.0%,97,+6.2,84,-3.7,58,-0.4%,98,+3.3%,26,+1.3%,48,+0.3
CJ Miles,28.6,IND,Wing,1442,30,-3.9,-11,57,+0.1,82,+2.0%,22,+1.1%,12,-3.4%,51,-0.0,19,+4.0,18,+2.0%,70,+0.7%,16,+2.1%,20,+2.9
Andre Miller,39.6,MIN,Point,271,48,-0.7,-1,94,+7.3,99,+5.8%,13,+1.7%,98,+6.1%,5,-6.0,6,+8.0,26,+1.4%,35,-0.5%,4,+5.0%,60,-0.6
Andre Miller,39.6,SAS,Point,166,93,+8.2,+15,94,+7.1,98,+5.2%,26,+1.0%,84,+2.9%,86,+3.7,60,-1.1,74,-1.3%,12,-1.7%,8,+3.2%,96,-6.0
Mike Miller,35.7,DEN,Forward,351,3,-14.3,-27,3,-10.7,10,-3.5%,51,-0.0%,6,-4.6%,9,-4.7,21,+3.6,36,+0.8%,47,-0.1%,9,+2.9%,3,+7.2
Patty Mills,27.2,SAS,Combo,1610,47,-0.7,-2,74,+2.5,83,+2.3%,17,+1.4%,60,+0.7%,34,-1.4,24,+3.2,27,+1.4%,91,+2.1%,22,+1.6%,25,+2.4
Elijah Millsap,28.2,UTA,Forward,155,87,+6.4,+17,50,-0.6,38,-1.0%,48,+0.1%,56,+0.5%,76,+2.1,96,-7.0,99,-6.8%,2,-3.4%,84,-2.1%,4,+6.5
Paul Millsap,30.7,ATL,Big,2635,52,-0.0,-0,80,+3.4,67,+0.9%,38,+0.5%,92,+4.3%,77,+2.2,23,+3.4,32,+1.0%,20,-1.2%,26,+1.3%,60,-0.5
Nikola Mirotic,24.7,CHI,Forward,1630,76,+3.5,+9,85,+4.2,91,+3.2%,36,+0.5%,12,-3.3%,89,+4.3,44,+0.7,26,+1.4%,82,+1.3%,43,+0.5%,72,-1.4
Greg Monroe,25.4,MIL,Big,2311,78,+3.9,+10,93,+7.0,78,+1.7%,92,-1.9%,39,-0.7%,83,+3.1,25,+3.0,6,+3.6%,80,+1.2%,65,-0.7%,65,-0.9
E'Twaun Moore,26.7,CHI,Combo,1220,57,+0.8,+2,68,+1.7,81,+1.9%,25,+1.0%,53,+0.2%,60,+0.6,42,+0.9,63,-0.6%,45,-0.2%,32,+1.0%,25,+2.3
Marcus Morris,26.2,DET,Wing,2846,84,+5.5,+15,81,+3.6,89,+2.9%,61,-0.4%,46,-0.2%,51,+0.0,69,-2.0,28,+1.2%,97,+2.9%,43,+0.5%,71,-1.4
Markieff Morris,26.2,PHX,Big,906,44,-1.3,-3,24,-3.5,32,-1.4%,40,+0.3%,43,-0.4%,73,+1.8,71,-2.3,37,+0.8%,68,+0.6%,81,-1.9%,39,+1.2
Markieff Morris,26.2,WAS,Big,703,55,+0.4,+1,62,+1.0,53,-0.2%,14,+1.6%,80,+2.4%,62,+0.8,45,+0.6,22,+1.6%,30,-0.7%,65,-0.6%,72,-1.4
Anthony Morrow,30.1,OKC,Wing,802,37,-2.5,-6,71,+2.0,90,+3.0%,56,-0.2%,15,-3.0%,29,-2.0,15,+4.5,24,+1.5%,58,+0.3%,11,+2.6%,24,+2.5
Donatas Motiejunas,25.1,HOU,Big,540,78,+4.1,+11,45,-0.9,85,+2.4%,14,+1.6%,28,-1.7%,12,-4.0,91,-5.1,65,-0.7%,63,+0.5%,68,-0.8%,100,-8.4
Timofey Mozgov,29.3,CLE,Big,1279,12,-9.4,-21,7,-7.5,56,+0.0%,16,+1.4%,6,-4.7%,3,-6.4,32,+1.9,58,-0.3%,7,-2.2%,31,+1.1%,82,-2.3
Emmanuel Mudiay,19.7,DEN,Combo,2047,65,+1.9,+5,66,+1.4,65,+0.8%,41,+0.3%,67,+1.1%,66,+1.1,54,-0.5,33,+0.9%,34,-0.5%,93,-3.4%,79,-1.9
Shabazz Muhammad,23.0,MIN,Wing,1595,13,-9.2,-22,21,-4.3,20,-2.2%,12,+1.8%,68,+1.2%,65,+1.1,14,+4.8,16,+2.2%,44,-0.2%,42,+0.5%,45,+0.6
Xavier Munford,23.4,MEM,Combo,221,75,+3.5,+8,76,+2.7,48,-0.4%,93,-2.0%,21,-2.4%,97,+6.4,57,-0.7,53,-0.1%,93,+2.3%,79,-1.7%,7,+5.1
Mike Muscala,24.3,ATL,Big,470,20,-6.2,-17,24,-3.5,26,-1.7%,9,+1.9%,76,+2.0%,91,+4.6,27,+2.7,12,+2.8%,74,+0.9%,60,-0.4%,77,-1.9
Larry Nance Jr.,22.8,LAL,Forward,1252,95,+11.0,+21,83,+3.8,87,+2.6%,22,+1.1%,76,+2.0%,26,-2.3,96,-7.2,86,-2.3%,87,+1.6%,52,-0.1%,67,-1.1
Shabazz Napier,24.3,ORL,Point,505,35,-2.6,-7,43,-1.2,70,+1.1%,48,+0.1%,31,-1.3%,19,-3.1,35,+1.5,69,-1.0%,14,-1.6%,61,-0.5%,19,+3.1
Gary Neal,31.1,WAS,Wing,784,6,-12.3,-29,34,-2.3,37,-1.1%,72,-0.8%,4,-5.1%,95,+5.7,3,+10.1,7,+3.3%,13,-1.6%,13,+2.5%,15,+3.5
Jameer Nelson,33.7,DEN,Point,1022,27,-4.5,-11,46,-0.9,27,-1.6%,71,-0.8%,44,-0.3%,49,-0.1,22,+3.6,15,+2.4%,64,+0.5%,59,-0.4%,44,+0.7
Raul Neto,23.5,UTA,Point,1424,73,+3.0,+8,51,-0.5,79,+1.8%,36,+0.6%,13,-3.2%,56,+0.3,82,-3.5,49,+0.1%,51,+0.0%,55,-0.2%,96,-5.4
Andrew Nicholson,25.9,ORL,Big,728,82,+5.1,+14,39,-1.4,71,+1.1%,26,+1.0%,11,-3.4%,30,-1.9,94,-6.5,98,-4.9%,51,+0.0%,20,+1.8%,38,+1.2
Joakim Noah,30.7,CHI,Big,632,68,+2.2,+6,34,-2.3,27,-1.7%,7,+2.1%,98,+6.3%,25,-2.4,88,-4.5,85,-2.2%,49,-0.0%,94,-3.7%,51,+0.1
Nerlens Noel,21.6,PHI,Big,1943,46,-0.9,-2,23,-3.7,49,-0.3%,2,+3.0%,58,+0.5%,57,+0.3,76,-2.8,58,-0.3%,80,+1.1%,23,+1.5%,89,-3.4
Lucas Nogueira,23.3,TOR,Big,176,66,+2.0,+4,91,+5.9,97,+4.9%,100,-4.1%,7,-4.5%,0,-10.7,20,+3.9,71,-1.2%,1,-3.8%,26,+1.3%,61,-0.6
Dirk Nowitzki,37.4,DAL,Big,2360,94,+9.1,+24,94,+7.2,91,+3.4%,84,-1.3%,33,-1.2%,52,+0.1,68,-1.9,66,-0.8%,21,-1.1%,56,-0.2%,93,-4.4
Jusuf Nurkic,21.2,DEN,Big,522,67,+2.2,+6,57,+0.2,41,-0.9%,81,-1.1%,41,-0.5%,78,+2.4,69,-2.0,81,-1.8%,32,-0.6%,75,-1.4%,40,+1.0
Johnny O'Bryant III,22.4,MIL,Big,785,37,-2.4,-6,44,-1.0,46,-0.6%,34,+0.6%,64,+0.8%,30,-1.9,36,+1.4,75,-1.4%,16,-1.5%,51,+0.0%,23,+2.5
Kyle O'Quinn,25.6,NYK,Big,717,43,-1.5,-4,51,-0.6,58,+0.2%,43,+0.2%,48,-0.0%,62,+0.8,41,+0.9,84,-2.1%,49,-0.0%,15,+2.2%,10,+4.4
Jahlil Okafor,19.9,PHI,Big,1566,16,-7.6,-12,10,-6.7,19,-2.2%,0,+3.6%,80,+2.4%,32,-1.6,41,+0.9,34,+0.9%,4,-2.7%,90,-2.8%,97,-6.3
Victor Oladipo,23.5,ORL,Combo,2374,70,+2.7,+7,77,+2.7,61,+0.4%,60,-0.3%,73,+1.8%,81,+2.9,50,+0.0,89,-2.6%,29,-0.7%,5,+4.1%,77,-1.8
Kelly Olynyk,24.5,BOS,Big,1339,71,+2.9,+8,38,-1.6,48,-0.4%,38,+0.5%,40,-0.6%,41,-0.7,88,-4.5,88,-2.5%,62,+0.4%,35,+0.8%,66,-0.9
Kelly Oubre,19.9,WAS,Forward,575,49,-0.5,-1,43,-1.2,31,-1.4%,81,-1.1%,53,+0.2%,59,+0.5,57,-0.6,92,-3.0%,13,-1.6%,16,+2.1%,11,+4.3
Zaza Pachulia,31.7,DAL,Big,1999,63,+1.7,+4,36,-2.0,20,-2.2%,45,+0.2%,75,+2.0%,54,+0.1,83,-3.6,64,-0.6%,31,-0.7%,83,-2.0%,96,-5.3
Kostas Papanikolaou,25.3,DEN,Forward,268,48,-0.7,-2,19,-4.6,91,+3.3%,4,+2.6%,65,+1.0%,0,-14.7,85,-3.9,70,-1.1%,77,+1.0%,26,+1.3%,100,-8.9
Jabari Parker,20.6,MIL,Big,2394,47,-0.8,-2,64,+1.2,66,+0.8%,74,-0.9%,48,-0.1%,37,-1.1,31,+2.0,10,+3.1%,64,+0.5%,44,+0.4%,98,-7.0
Tony Parker,33.5,SAS,Point,1973,40,-2.0,-3,29,-2.9,16,-2.5%,84,-1.3%,40,-0.7%,58,+0.4,58,-0.8,57,-0.3%,15,-1.5%,79,-1.7%,66,-1.0
Chandler Parsons,27.0,DAL,Forward,1793,56,+0.7,+2,63,+1.1,80,+1.9%,41,+0.3%,26,-1.8%,28,-2.1,47,+0.5,46,+0.2%,53,+0.1%,41,+0.6%,84,-2.5
Lamar Patterson,24.2,ATL,Wing,348,58,+1.0,+2,93,+6.6,80,+1.9%,45,+0.2%,86,+3.3%,98,+6.8,10,+5.6,2,+5.1%,75,+0.9%,98,-5.5%,5,+6.0
Patrick Patterson,26.6,TOR,Big,1998,96,+11.5,+27,95,+7.6,88,+2.8%,90,-1.8%,33,-1.1%,87,+3.9,85,-3.9,96,-3.9%,76,+0.9%,11,+2.8%,28,+2.0
Chris Paul,30.5,LAC,Point,2414,99,+17.3,+42,100,+13.9,98,+5.5%,98,-3.1%,65,+0.9%,94,+5.4,80,-3.4,76,-1.5%,16,-1.5%,94,-3.6%,69,-1.3
Adreian Payne,24.7,MIN,Big,430,3,-14.3,-26,13,-5.6,42,-0.8%,3,+2.9%,48,-0.0%,16,-3.6,5,+8.8,11,+2.9%,22,-1.1%,20,+1.8%,51,+0.1
Cameron Payne,21.2,OKC,Combo,560,12,-9.4,-22,22,-4.1,13,-2.8%,69,-0.7%,67,+1.1%,10,-4.7,12,+5.2,6,+3.6%,76,+0.9%,25,+1.4%,20,+2.9
Elfrid Payton,21.7,ORL,Point,2140,50,-0.3,-1,38,-1.6,24,-2.0%,40,+0.4%,92,+4.1%,29,-1.9,62,-1.3,42,+0.5%,48,-0.1%,74,-1.3%,82,-2.3
Nikola Pekovic,29.8,MIN,Big,156,2,-17.8,-27,11,-6.4,5,-4.5%,46,+0.2%,54,+0.4%,52,+0.1,2,+11.4,14,+2.4%,1,-3.9%,46,+0.3%,14,+3.7
Kendrick Perkins,31.0,NOP,Big,537,30,-3.6,-8,67,+1.6,92,+3.4%,15,+1.5%,24,-2.1%,35,-1.3,12,+5.2,12,+2.7%,26,-0.9%,59,-0.4%,83,-2.3
Paul Pierce,38.1,LAC,Forward,1206,21,-5.8,-15,28,-3.0,31,-1.4%,86,-1.4%,8,-4.3%,36,-1.2,25,+2.9,31,+1.1%,8,-2.2%,54,-0.1%,73,-1.5
Mason Plumlee,25.7,POR,Big,2076,66,+2.0,+5,78,+3.1,86,+2.5%,43,+0.3%,19,-2.6%,80,+2.7,40,+1.1,19,+1.8%,54,+0.1%,62,-0.5%,80,-2.1
Miles Plumlee,27.2,MIL,Big,784,39,-2.1,-6,16,-4.9,33,-1.3%,22,+1.1%,65,+0.9%,16,-3.5,76,-2.8,85,-2.2%,52,+0.1%,45,+0.4%,76,-1.7
Otto Porter,22.4,WAS,Forward,2266,67,+2.1,+6,66,+1.5,70,+1.1%,17,+1.4%,84,+2.9%,14,-3.7,57,-0.6,25,+1.5%,70,+0.7%,83,-2.1%,90,-3.7
Bobby Portis,20.7,CHI,Big,1053,9,-10.8,-26,32,-2.5,17,-2.4%,91,-1.9%,61,+0.7%,18,-3.3,5,+8.3,7,+3.4%,22,-1.1%,87,-2.2%,11,+4.3
Kristaps Porzingis,20.2,NYK,Big,2031,84,+5.6,+14,73,+2.3,68,+0.9%,79,-1.1%,67,+1.1%,13,-3.8,79,-3.3,59,-0.4%,40,-0.3%,78,-1.6%,81,-2.2
Dwight Powell,24.3,DAL,Big,927,34,-3.0,-8,8,-7.3,8,-3.6%,15,+1.5%,47,-0.1%,77,+2.2,87,-4.3,65,-0.8%,98,+3.2%,44,+0.4%,12,+4.1
Norman Powell,22.4,TOR,Wing,671,55,+0.4,+1,65,+1.3,76,+1.6%,25,+1.0%,74,+1.8%,31,-1.7,41,+0.9,41,+0.5%,20,-1.2%,61,-0.5%,50,+0.1
Phil Pressey,24.7,PHI,Point,150,96,+11.7,+26,89,+5.4,97,+4.9%,77,-1.0%,9,-4.0%,43,-0.5,94,-6.3,75,-1.4%,100,+5.6%,6,+3.8%,57,-0.2
Phil Pressey,24.7,PHX,Point,101,45,-1.0,-1,69,+1.8,91,+3.1%,1,+3.1%,56,+0.5%,46,-0.3,26,+2.8,1,+5.8%,99,+4.0%,32,+1.0%,8,+4.8
Ronnie Price,32.4,PHX,Point,1177,86,+6.1,+14,36,-2.0,21,-2.1%,68,-0.6%,61,+0.7%,45,-0.3,97,-8.1,93,-3.0%,88,+1.8%,83,-2.0%,33,+1.5
Pablo Prigioni,38.5,LAC,Point,699,11,-9.7,-25,5,-9.6,5,-4.5%,4,+2.6%,69,+1.3%,2,-6.9,49,+0.1,22,+1.6%,99,+3.6%,8,+3.2%,53,+0.0
Tayshaun Prince,35.7,MIN,Forward,1446,57,+0.9,+2,19,-4.5,12,-2.9%,92,-1.9%,45,-0.2%,5,-5.8,92,-5.4,96,-3.9%,46,-0.1%,37,+0.8%,66,-1.0
Julius Randle,20.9,LAL,Big,2229,5,-13.2,-24,20,-4.4,18,-2.3%,60,-0.3%,34,-1.0%,45,-0.4,4,+8.8,10,+3.1%,7,-2.3%,71,-1.0%,30,+1.8
Zach Randolph,34.3,MEM,Big,2003,60,+1.3,+3,74,+2.4,71,+1.1%,51,-0.0%,77,+2.1%,39,-0.9,39,+1.1,34,+0.9%,44,-0.2%,34,+0.9%,97,-6.5
JJ Redick,31.4,LAC,Wing,2093,98,+14.3,+34,99,+10.7,97,+4.7%,96,-2.5%,52,+0.1%,85,+3.5,83,-3.6,88,-2.5%,8,-2.2%,93,-3.5%,70,-1.3
Willie Reed,25.5,BKN,Big,383,24,-5.1,-9,25,-3.5,49,-0.4%,2,+3.1%,97,+5.4%,6,-5.4,34,+1.7,46,+0.2%,74,+0.9%,25,+1.4%,25,+2.4
Josh Richardson,22.1,MIA,Combo,1009,54,+0.3,+1,56,+0.1,38,-1.0%,40,+0.4%,93,+4.5%,64,+1.0,51,-0.2,59,-0.4%,70,+0.7%,29,+1.2%,41,+0.9
Austin Rivers,23.2,LAC,Combo,1343,3,-14.0,-35,5,-9.2,6,-4.0%,12,+1.7%,29,-1.5%,57,+0.3,14,+4.9,24,+1.5%,73,+0.8%,4,+4.5%,17,+3.3
Andre Roberson,23.9,OKC,Wing,1532,73,+3.0,+6,44,-1.1,65,+0.8%,56,-0.2%,34,-1.0%,24,-2.5,86,-4.1,72,-1.2%,49,-0.0%,72,-1.1%,93,-4.4
Brian Roberts,29.9,CHA,Combo,257,28,-4.3,-11,72,+2.2,25,-1.8%,73,-0.8%,99,+7.5%,53,+0.1,8,+6.5,4,+3.9%,45,-0.2%,99,-6.3%,33,+1.6
Glenn Robinson III,21.8,IND,Wing,440,14,-8.9,-24,9,-7.0,6,-4.3%,67,-0.6%,86,+3.1%,12,-4.0,32,+1.9,14,+2.4%,27,-0.8%,96,-3.9%,85,-2.7
Thomas Robinson,24.6,BKN,Big,840,8,-10.9,-17,18,-4.7,7,-3.7%,20,+1.2%,99,+7.4%,19,-3.1,9,+6.2,11,+3.0%,91,+2.2%,2,+5.4%,36,+1.5
Rajon Rondo,29.7,SAC,Point,2527,47,-0.7,-2,59,+0.5,77,+1.7%,9,+1.9%,54,+0.3%,67,+1.3,38,+1.2,31,+1.1%,55,+0.2%,42,+0.5%,67,-1.0
Derrick Rose,27.1,CHI,Point,2094,29,-4.0,-11,45,-1.0,28,-1.5%,84,-1.3%,37,-0.9%,54,+0.2,25,+3.1,29,+1.2%,26,-0.8%,7,+3.5%,92,-4.0
Terrence Ross,24.7,TOR,Wing,1713,71,+2.9,+7,55,-0.0,53,-0.1%,79,-1.1%,20,-2.5%,25,-2.5,77,-2.9,91,-2.8%,47,-0.1%,17,+2.0%,64,-0.8
Terry Rozier,21.6,BOS,Combo,220,7,-11.6,-31,1,-13.3,0,-9.2%,93,-2.0%,51,+0.1%,33,-1.5,65,-1.6,67,-0.9%,30,-0.7%,29,+1.2%,70,-1.3
Ricky Rubio,25.0,MIN,Point,2317,97,+12.6,+29,93,+6.8,76,+1.7%,95,-2.3%,43,-0.4%,92,+4.8,93,-5.8,88,-2.5%,78,+1.0%,22,+1.6%,49,+0.3
Damjan Rudez,29.4,MIN,Forward,232,27,-4.4,-9,69,+1.8,77,+1.7%,13,+1.7%,61,+0.7%,50,-0.0,9,+6.2,23,+1.5%,27,-0.8%,56,-0.2%,29,+1.9
Brandon Rush,30.3,GSW,Wing,926,5,-13.4,-27,27,-3.1,43,-0.7%,70,-0.7%,11,-3.5%,23,-2.6,2,+10.3,6,+3.5%,6,-2.3%,31,+1.0%,31,+1.7
D'Angelo Russell,19.7,LAL,Combo,2159,23,-5.4,-9,22,-4.0,36,-1.1%,44,+0.2%,49,+0.0%,15,-3.6,36,+1.4,24,+1.5%,66,+0.6%,45,+0.4%,59,-0.4
Robert Sacre,26.4,LAL,Big,250,25,-5.0,-7,17,-4.7,13,-2.8%,29,+0.8%,83,+2.7%,57,+0.3,49,+0.3,9,+3.2%,86,+1.5%,99,-5.7%,34,+1.5
JaKarr Sampson,22.6,PHI,Forward,626,53,+0.2,+0,57,+0.2,61,+0.4%,34,+0.6%,78,+2.2%,77,+2.2,51,-0.1,51,+0.0%,24,-1.0%,65,-0.7%,90,-3.7
JaKarr Sampson,22.6,DEN,Wing,464,44,-1.3,-3,27,-3.2,47,-0.5%,61,-0.4%,25,-1.9%,6,-5.5,68,-1.9,92,-2.9%,43,-0.2%,12,+2.6%,47,+0.4
Dennis Schroder,22.1,ATL,Point,1576,87,+6.4,+17,71,+2.0,69,+1.0%,51,-0.0%,53,+0.3%,47,-0.3,87,-4.4,77,-1.5%,93,+2.3%,38,+0.7%,38,+1.2
