Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Marquis Daniels,22.8,DAL,Combo,971,11,+2.8%,9,+3.5%,80,-1.6%,92,-3.1%,97,-4.7%,71,-0.5%,17,+1.7%,27,+1.2%
Antonio Davis,35.0,TOR,Big,542,70,-1.0%,20,+2.2%,31,+0.9%,99,-6.5%,99,-5.6%,2,+2.1%,22,+1.3%,8,+3.4%
Antonio Davis,35.0,CHI,Big,2029,60,-0.5%,59,-0.5%,2,+4.0%,73,-1.5%,18,+2.4%,54,-0.1%,87,-1.9%,82,-2.0%
Baron Davis,24.6,NOH,Combo,2685,80,-1.9%,74,-1.6%,65,-0.8%,25,+1.5%,35,+0.7%,32,+0.4%,38,+0.5%,32,+0.9%
Dale Davis,34.6,POR,Big,1671,19,+1.8%,77,-1.9%,34,+0.8%,22,+1.7%,18,+2.5%,19,+0.7%,79,-1.4%,62,-0.7%
Ricky Davis,24.1,CLE,Combo,793,1,+6.0%,30,+1.5%,25,+1.2%,61,-0.9%,40,+0.4%,96,-1.8%,50,-0.0%,80,-1.8%
Ricky Davis,24.1,BOS,Wing,1648,13,+2.5%,50,+0.0%,55,-0.3%,98,-4.8%,98,-5.1%,4,+1.6%,3,+3.4%,1,+5.1%
Andrew DeClercq,30.7,ORL,Big,1207,79,-1.8%,95,-4.2%,23,+1.3%,13,+2.8%,6,+4.2%,69,-0.4%,39,+0.4%,50,-0.0%
Tony Delk,29.8,DAL,Combo,487,9,+3.0%,60,-0.5%,57,-0.4%,8,+3.6%,12,+3.2%,87,-1.1%,82,-1.6%,90,-2.7%
Boris Diaw,21.5,ATL,Big,1847,66,-0.8%,42,+0.7%,33,+0.8%,34,+0.8%,25,+1.6%,79,-0.7%,83,-1.6%,86,-2.3%
Dan Dickau,25.1,POR,Combo,130,98,-5.3%,85,-2.7%,45,+0.2%,25,+1.5%,23,+1.8%,29,+0.5%,40,+0.4%,31,+0.9%
DeSagana Diop,21.8,CLE,Big,655,91,-2.9%,90,-3.3%,36,+0.7%,12,+3.0%,9,+3.6%,30,+0.5%,69,-0.8%,57,-0.3%
Vlade Divac,35.7,SAC,Big,2310,10,+2.9%,93,-3.6%,21,+1.6%,14,+2.6%,5,+4.2%,62,-0.3%,56,-0.3%,60,-0.6%
Juan Dixon,25.1,WAS,Combo,1397,19,+1.8%,39,+0.9%,41,+0.5%,59,-0.8%,51,-0.3%,47,+0.1%,65,-0.7%,61,-0.6%
Michael Doleac,26.4,NYK,Big,655,96,-4.1%,4,+4.3%,72,-1.2%,71,-1.4%,83,-2.6%,46,+0.1%,86,-1.8%,79,-1.7%
Michael Doleac,26.4,DEN,Big,317,50,+0.0%,99,-6.2%,14,+2.0%,3,+4.6%,1,+6.6%,11,+1.2%,82,-1.5%,58,-0.4%
Keyon Dooling,23.5,LAC,Combo,1089,37,+0.7%,63,-0.8%,18,+1.7%,76,-1.7%,44,+0.0%,39,+0.3%,37,+0.5%,33,+0.8%
Predrag Drobnjak,28.0,LAC,Big,927,15,+2.4%,8,+3.6%,99,-4.5%,29,+1.3%,88,-3.2%,44,+0.1%,62,-0.6%,59,-0.4%
Tim Duncan,27.5,SAS,Big,2515,84,-2.1%,65,-0.9%,22,+1.4%,21,+1.8%,11,+3.2%,67,-0.4%,87,-1.9%,85,-2.2%
Mike Dunleavy,23.1,GSW,Wing,2310,42,+0.4%,35,+1.1%,75,-1.3%,30,+1.1%,50,-0.2%,56,-0.2%,68,-0.8%,66,-0.9%
Ronald Dupree,22.8,CHI,Wing,843,76,-1.4%,55,-0.2%,93,-2.9%,51,-0.2%,87,-3.0%,16,+0.9%,10,+2.4%,9,+3.3%
Howard Eisley,30.9,NYK,Point,722,25,+1.3%,17,+2.5%,91,-2.4%,11,+3.1%,34,+0.8%,71,-0.5%,95,-2.7%,94,-3.3%
Howard Eisley,30.9,PHX,Point,716,61,-0.5%,47,+0.1%,52,-0.1%,94,-3.5%,92,-3.7%,3,+1.9%,18,+1.7%,6,+3.5%
Francisco Elson,27.7,DEN,Big,812,83,-2.0%,93,-3.7%,39,+0.5%,5,+4.2%,4,+4.8%,92,-1.4%,43,+0.3%,72,-1.1%
Melvin Ely,25.5,LAC,Big,470,80,-1.9%,94,-3.8%,71,-1.1%,6,+4.1%,14,+2.9%,51,-0.0%,32,+0.8%,33,+0.8%
Reggie Evans,23.5,SEA,Big,1234,29,+1.1%,11,+3.3%,79,-1.5%,81,-2.1%,92,-3.6%,15,+0.9%,63,-0.6%,44,+0.3%
Michael Finley,30.7,DAL,Wing,2776,78,-1.7%,31,+1.4%,22,+1.4%,75,-1.7%,50,-0.2%,63,-0.3%,70,-0.9%,74,-1.2%
Derek Fisher,29.2,LAL,Combo,1681,46,+0.2%,75,-1.7%,61,-0.7%,30,+1.1%,39,+0.5%,50,-0.0%,25,+1.2%,27,+1.2%
Marcus Fizer,25.2,CHI,Big,717,21,+1.7%,26,+1.8%,65,-0.8%,44,+0.2%,58,-0.6%,70,-0.5%,66,-0.7%,73,-1.2%
T.J. Ford,20.6,MIL,Point,1479,47,+0.2%,47,+0.2%,20,+1.6%,79,-1.9%,52,-0.3%,11,+1.1%,72,-1.0%,47,+0.1%
Danny Fortson,27.6,DAL,Big,607,32,+0.9%,34,+1.3%,25,+1.2%,25,+1.5%,16,+2.7%,99,-2.6%,79,-1.4%,97,-4.0%
Jeff Foster,26.8,IND,Big,1939,78,-1.7%,44,+0.5%,21,+1.5%,33,+0.9%,18,+2.4%,67,-0.4%,94,-2.6%,92,-2.9%
Tremaine Fowlkes,27.6,DET,Wing,227,50,-0.0%,23,+2.0%,98,-4.4%,17,+2.3%,77,-2.1%,26,+0.6%,59,-0.4%,47,+0.1%
Rick Fox,34.3,LAL,Wing,845,66,-0.8%,49,+0.1%,43,+0.4%,39,+0.6%,32,+1.0%,50,+0.0%,73,-1.0%,69,-1.0%
Adonal Foyle,28.6,GSW,Big,563,40,+0.5%,7,+3.8%,83,-1.7%,66,-1.1%,85,-2.8%,46,+0.1%,74,-1.1%,67,-1.0%
Richie Frahm,26.2,SEA,Wing,390,71,-1.1%,53,-0.1%,44,+0.3%,93,-3.2%,86,-2.9%,33,+0.4%,7,+2.6%,11,+3.0%
Steve Francis,26.7,HOU,Point,3191,86,-2.2%,34,+1.3%,54,-0.2%,23,+1.7%,27,+1.5%,76,-0.6%,89,-2.2%,91,-2.8%
Dan Gadzuric,25.7,MIL,Big,1204,62,-0.6%,91,-3.3%,24,+1.3%,31,+1.0%,19,+2.3%,45,+0.1%,31,+0.9%,30,+1.0%
Reece Gaines,22.8,ORL,Wing,297,84,-2.1%,91,-3.3%,29,+1.0%,65,-1.1%,47,-0.1%,3,+1.9%,19,+1.6%,7,+3.4%
Kevin Garnett,27.5,MIN,Big,3228,77,-1.6%,89,-3.1%,12,+2.1%,42,+0.3%,18,+2.5%,45,+0.1%,37,+0.5%,36,+0.6%
Pau Gasol,23.3,MEM,Big,2438,4,+4.0%,0,+6.9%,51,-0.0%,98,-5.1%,98,-5.1%,32,+0.5%,90,-2.2%,80,-1.8%
Devean George,26.2,LAL,Forward,1930,61,-0.5%,36,+1.1%,56,-0.3%,55,-0.4%,60,-0.7%,19,+0.8%,75,-1.2%,58,-0.4%
Eddie Gill,25.2,POR,Point,138,4,+4.1%,54,-0.2%,31,+0.9%,92,-3.1%,78,-2.2%,15,+0.9%,21,+1.5%,15,+2.4%
Kendall Gill,35.4,CHI,Wing,1382,41,+0.5%,29,+1.6%,67,-0.9%,56,-0.5%,69,-1.4%,62,-0.3%,49,+0.1%,54,-0.2%
Manu Ginobili,26.3,SAS,Wing,2240,19,+1.8%,27,+1.7%,89,-2.3%,68,-1.2%,91,-3.5%,27,+0.6%,26,+1.1%,21,+1.7%
Gordan Giricek,26.4,ORL,Wing,1397,67,-0.8%,67,-1.1%,10,+2.4%,87,-2.5%,47,-0.1%,9,+1.2%,52,-0.1%,28,+1.1%
Gordan Giricek,26.4,UTA,Wing,599,22,+1.5%,1,+5.3%,13,+2.1%,93,-3.3%,67,-1.2%,96,-1.8%,91,-2.3%,98,-4.1%
Dion Glover,25.0,ATL,Wing,1440,58,-0.4%,83,-2.6%,17,+1.8%,24,+1.6%,10,+3.4%,65,-0.3%,60,-0.5%,64,-0.8%
Dion Glover,25.0,TOR,Wing,171,3,+4.7%,80,-2.1%,61,-0.7%,2,+4.7%,7,+4.0%,94,-1.5%,57,-0.4%,81,-1.9%
Drew Gooden,22.1,ORL,Big,2103,9,+3.1%,27,+1.7%,60,-0.6%,75,-1.6%,79,-2.3%,9,+1.2%,66,-0.7%,40,+0.5%
Brian Grant,31.7,MIA,Big,2298,18,+1.9%,96,-4.5%,6,+3.0%,36,+0.7%,9,+3.7%,6,+1.4%,64,-0.6%,34,+0.8%
Horace Grant,38.3,LAL,Big,1090,5,+3.9%,20,+2.2%,48,+0.1%,87,-2.6%,82,-2.5%,68,-0.4%,34,+0.7%,44,+0.3%
Willie Green,22.3,PHI,Wing,715,82,-2.0%,22,+2.1%,72,-1.2%,65,-1.0%,79,-2.2%,31,+0.5%,57,-0.4%,47,+0.1%
Adrian Griffin,29.3,HOU,Wing,112,16,+2.2%,2,+5.3%,1,+5.6%,100,-14.0%,100,-8.4%,86,-1.0%,1,+4.1%,10,+3.1%
Tom Gugliotta,33.9,PHX,Big,296,12,+2.6%,56,-0.3%,97,-3.8%,9,+3.5%,51,-0.3%,93,-1.4%,13,+2.0%,38,+0.6%
Tom Gugliotta,33.9,UTA,Big,513,4,+4.3%,18,+2.3%,4,+3.3%,91,-3.1%,42,+0.2%,97,-2.0%,61,-0.5%,88,-2.5%
Marcus Haislip,22.9,MIL,Big,226,60,-0.5%,24,+1.9%,82,-1.7%,47,+0.1%,72,-1.6%,75,-0.6%,41,+0.3%,55,-0.2%
Darvin Ham,30.3,DET,Forward,404,59,-0.4%,98,-5.1%,88,-2.2%,10,+3.4%,30,+1.2%,4,+1.7%,11,+2.2%,4,+3.9%
Richard Hamilton,25.7,DET,Wing,2768,14,+2.5%,21,+2.1%,14,+2.0%,90,-2.9%,64,-0.9%,41,+0.2%,79,-1.4%,73,-1.2%
Zendon Hamilton,28.5,PHI,Big,440,26,+1.2%,22,+2.1%,90,-2.3%,56,-0.5%,85,-2.8%,10,+1.2%,59,-0.4%,34,+0.7%
Ben Handlogten,30.0,UTA,Big,159,26,+1.2%,8,+3.6%,49,+0.1%,94,-3.6%,92,-3.5%,0,+2.7%,95,-2.8%,52,-0.1%
Travis Hansen,25.5,ATL,Wing,441,24,+1.4%,15,+2.6%,96,-3.3%,79,-2.0%,98,-5.3%,23,+0.7%,13,+2.0%,13,+2.7%
Anfernee Hardaway,32.3,PHX,Wing,867,38,+0.6%,12,+3.2%,69,-1.0%,45,+0.2%,61,-0.8%,73,-0.6%,86,-1.8%,86,-2.3%
Anfernee Hardaway,32.3,NYK,Wing,1200,89,-2.7%,16,+2.5%,65,-0.8%,85,-2.3%,87,-3.1%,49,+0.0%,36,+0.5%,39,+0.6%
Matt Harpring,27.4,UTA,Forward,1128,34,+0.8%,39,+0.9%,18,+1.7%,91,-3.0%,68,-1.4%,51,-0.0%,38,+0.5%,41,+0.5%
