Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Mario Chalmers,24.5,MIA,Point,502,79,+9.7,+24,82,+9.4,81,+4.2%,47,+0.1%,62,+1.4%,83,+7.4,49,-0.3,47,+0.3%,78,+1.8%,78,-3.3%,24,+4.7
Tyson Chandler,28.1,DAL,Big,678,64,+4.5,+11,26,-7.5,21,-3.8%,22,+2.4%,63,+1.5%,26,-4.7,88,-12.0,63,-2.1%,83,+2.6%,68,-2.1%,88,-9.0
Wilson Chandler,23.5,DEN,Wing,114,83,+11.7,+27,55,-0.1,50,-0.9%,69,-1.5%,43,-0.8%,29,-3.9,86,-11.8,81,-4.1%,83,+2.6%,50,-0.3%,58,-2.2
Jason Collins,31.9,ATL,Big,157,62,+2.7,+4,16,-12.0,31,-2.8%,32,+1.5%,12,-6.4%,41,-2.0,93,-14.6,90,-5.8%,98,+5.3%,40,+0.8%,61,-2.6
Darren Collison,23.2,IND,Point,145,49,-1.1,-2,61,+2.1,59,-0.0%,69,-1.5%,93,+7.8%,8,-10.2,37,+3.2,61,-1.8%,13,-3.2%,12,+5.3%,63,-2.8
Nick Collison,30.0,OKC,Big,411,86,+14.0,+34,89,+14.3,88,+6.7%,55,-0.5%,83,+5.0%,74,+3.7,46,+0.3,69,-2.7%,76,+1.7%,10,+5.9%,49,-0.7
Mike Conley,23.1,MEM,Point,505,69,+5.6,+15,70,+5.1,60,+0.2%,87,-4.0%,28,-2.9%,93,+11.9,51,-0.5,50,-0.2%,73,+1.3%,36,+1.6%,12,+8.3
Daequan Cook,23.5,OKC,Wing,187,65,+4.6,+11,81,+9.3,90,+6.9%,73,-2.0%,31,-2.5%,47,-1.4,31,+4.7,40,+0.8%,34,-1.4%,53,-0.5%,7,+9.3
Jamal Crawford,30.6,ATL,Combo,356,31,-7.4,-16,73,+5.3,57,-0.2%,37,+0.9%,66,+1.9%,79,+4.9,13,+12.7,17,+4.1%,60,+0.4%,5,+8.4%,22,+4.9
Glen Davis,24.8,BOS,Big,187,6,-23.2,-53,45,-2.2,31,-2.8%,24,+2.1%,88,+6.3%,70,+3.1,5,+21.0,11,+6.0%,7,-4.1%,17,+4.7%,54,-1.2
Luol Deng,25.5,CHI,Wing,684,96,+26.8,+56,93,+19.1,76,+3.5%,93,-5.3%,57,+0.9%,92,+10.5,79,-7.7,86,-5.1%,54,+0.3%,35,+1.9%,92,-9.4
Toney Douglas,24.6,NYK,Combo,108,4,-32.1,-57,12,-15.1,7,-8.6%,53,-0.3%,95,+8.0%,10,-9.5,7,+17.0,15,+4.1%,10,-3.7%,27,+2.7%,41,+1.7
Tim Duncan,34.5,SAS,Big,211,39,-3.9,-10,56,+0.9,83,+5.3%,3,+6.2%,44,-0.8%,95,+12.4,30,+4.7,55,-0.8%,57,+0.4%,24,+3.4%,2,+14.7
Kevin Durant,22.1,OKC,Forward,721,63,+2.9,+8,39,-4.6,4,-10.4%,63,-1.0%,97,+9.3%,87,+9.6,77,-7.4,69,-2.7%,62,+0.5%,89,-5.4%,69,-5.1
Raymond Felton,26.3,DEN,Combo,151,18,-13.4,-32,77,+8.0,29,-2.8%,45,+0.3%,85,+5.3%,100,+29.1,3,+21.4,5,+8.1%,90,+3.7%,3,+9.0%,2,+16.5
Derek Fisher,36.2,LAL,Point,324,59,+1.6,+4,58,+1.0,74,+2.2%,34,+1.2%,21,-4.4%,73,+3.6,54,-0.6,55,-0.7%,86,+2.9%,49,-0.1%,7,+10.2
Danilo Gallinari,22.2,DEN,Forward,147,78,+8.8,+20,68,+4.5,87,+6.4%,74,-2.1%,14,-5.8%,46,-1.5,70,-4.3,80,-4.0%,2,-6.7%,85,-4.1%,85,-8.3
Kevin Garnett,34.5,BOS,Big,327,93,+21.5,+49,88,+14.1,83,+5.1%,79,-3.2%,74,+3.2%,50,-0.8,78,-7.5,31,+2.9%,91,+4.1%,63,-1.5%,70,-5.3
Marc Gasol,25.8,MEM,Big,515,87,+14.3,+32,57,+1.0,69,+1.6%,58,-0.6%,67,+2.1%,55,+0.5,88,-13.3,73,-3.3%,99,+5.4%,60,-1.5%,33,+2.8
Pau Gasol,30.3,LAL,Big,354,83,+12.1,+29,83,+9.8,85,+6.2%,74,-2.0%,15,-5.7%,67,+2.7,60,-2.3,31,+2.5%,95,+4.7%,61,-1.5%,15,+7.1
Paul George,20.5,IND,Forward,129,56,+0.7,-0,24,-9.0,53,-0.5%,49,-0.0%,8,-7.0%,2,-15.1,82,-9.7,62,-1.8%,85,+2.8%,83,-3.6%,67,-4.5
Taj Gibson,25.4,CHI,Big,272,68,+5.1,+13,36,-5.3,60,+0.2%,10,+4.4%,55,+0.6%,58,+1.2,83,-10.4,89,-5.7%,74,+1.4%,62,-1.5%,31,+3.4
Manu Ginobili,33.3,SAS,Wing,173,99,+34.2,+53,91,+15.8,98,+10.4%,68,-1.3%,34,-2.1%,79,+4.5,97,-18.5,96,-7.3%,96,+4.7%,30,+2.4%,50,-0.8
Danny Granger,27.5,IND,Wing,183,2,-43.1,-73,5,-22.0,10,-7.3%,21,+2.6%,36,-1.8%,5,-12.1,4,+21.1,25,+3.5%,3,-6.2%,7,+6.9%,94,-10.8
Jeff Green,24.2,BOS,Forward,168,11,-18.9,-46,14,-13.2,30,-2.8%,5,+5.7%,27,-2.9%,71,+3.4,29,+5.6,57,-1.0%,7,-4.5%,72,-2.3%,11,+8.7
Tyler Hansbrough,25.0,IND,Big,164,10,-19.3,-42,15,-12.8,67,+1.5%,4,+5.8%,56,+0.8%,12,-9.1,27,+6.5,41,+0.8%,40,-1.2%,11,+5.8%,74,-5.9
James Harden,21.2,OKC,Wing,534,89,+14.9,+38,97,+22.8,93,+8.1%,60,-0.7%,94,+8.0%,96,+13.9,22,+7.9,36,+2.0%,79,+2.1%,8,+6.1%,5,+12.9
Udonis Haslem,30.4,MIA,Big,286,66,+4.7,+13,63,+3.1,77,+3.5%,21,+2.7%,24,-3.7%,88,+9.8,57,-1.6,48,-0.1%,56,+0.3%,79,-3.4%,21,+5.3
Brendan Haywood,30.9,DAL,Big,273,60,+1.9,+2,88,+13.1,88,+6.5%,86,-3.9%,31,-2.2%,81,+6.2,17,+11.2,45,+0.6%,12,-3.3%,26,+2.9%,30,+3.7
Roy Hibbert,23.9,IND,Big,128,13,-17.2,-34,7,-20.0,12,-6.3%,7,+4.7%,50,+0.2%,9,-9.7,63,-2.9,82,-4.1%,15,-3.0%,36,+1.6%,86,-8.4
Nene Hilario,28.1,DEN,Big,161,42,-2.7,-7,38,-4.7,54,-0.5%,41,+0.7%,7,-7.0%,36,-2.8,59,-1.9,52,-0.5%,14,-3.0%,81,-3.5%,91,-9.2
George Hill,24.5,SAS,Combo,188,23,-11.1,-29,78,+8.0,46,-1.3%,96,-5.9%,76,+3.5%,75,+3.8,6,+19.1,1,+12.4%,75,+1.7%,31,+2.3%,45,+0.2
Kirk Hinrich,29.8,ATL,Point,173,81,+10.9,+24,40,-3.8,26,-3.2%,71,-2.0%,41,-1.1%,88,+9.6,91,-14.6,98,-8.6%,72,+1.2%,45,+0.3%,40,+1.7
Jrue Holiday,20.4,PHI,Combo,186,93,+17.9,+23,93,+19.1,99,+11.2%,93,-5.0%,20,-5.0%,45,-1.5,43,+1.3,49,-0.1%,26,-1.9%,31,+2.3%,36,+2.3
Al Horford,24.4,ATL,Big,466,35,-5.6,-13,75,+6.8,82,+4.6%,64,-1.2%,1,-10.4%,68,+2.8,14,+12.4,2,+8.9%,4,-6.2%,100,-13.4%,52,-1.1
Dwight Howard,24.9,ORL,Big,257,17,-13.6,-24,28,-7.3,64,+0.6%,12,+4.2%,98,+12.7%,0,-30.5,28,+6.2,56,-1.0%,0,-9.0%,0,+14.3%,100,-23.5
Serge Ibaka,21.1,OKC,Big,490,22,-11.2,-28,30,-7.3,28,-3.0%,14,+3.5%,77,+3.6%,30,-3.8,34,+3.9,17,+4.1%,19,-2.7%,75,-3.0%,73,-5.5
Andre Iguodala,26.8,PHI,Wing,181,88,+14.9,+22,98,+23.9,97,+9.3%,64,-1.2%,82,+4.4%,82,+6.7,21,+9.1,22,+3.8%,17,-2.9%,67,-2.0%,23,+4.7
Zydrunas Ilgauskas,35.4,MIA,Big,103,1,-49.3,-72,2,-23.9,5,-10.2%,13,+3.8%,72,+2.8%,7,-11.6,1,+25.4,2,+12.2%,1,-8.1%,87,-4.8%,21,+5.3
Jarrett Jack,27.0,NOH,Combo,111,47,-1.2,-3,44,-3.1,18,-4.6%,77,-2.9%,10,-6.5%,99,+16.9,58,-1.9,77,-3.5%,12,-3.6%,43,+0.5%,72,-5.5
LeBron James,25.8,MIA,Forward,918,9,-20.1,-34,60,+2.0,55,-0.3%,98,-6.1%,17,-5.3%,54,+0.2,2,+22.1,8,+7.5%,21,-2.5%,2,+10.1%,29,+3.7
Richard Jefferson,30.4,SAS,Forward,175,43,-2.4,-8,8,-16.3,33,-2.7%,2,+6.7%,21,-4.9%,69,+3.0,90,-13.8,92,-6.4%,35,-1.3%,84,-4.0%,87,-8.4
Joe Johnson,29.3,ATL,Wing,494,51,-0.3,+0,65,+4.1,56,-0.2%,80,-3.4%,35,-1.8%,37,-2.6,31,+4.4,23,+3.7%,9,-3.8%,73,-2.3%,96,-11.7
James Jones,30.1,MIA,Wing,267,88,+14.4,+31,86,+10.7,62,+0.5%,70,-1.9%,69,+2.3%,85,+8.0,64,-3.7,64,-2.2%,30,-1.7%,64,-1.7%,59,-2.4
Jason Kidd,37.6,DAL,Point,742,84,+13.6,+31,43,-3.1,37,-2.4%,27,+1.8%,69,+2.3%,77,+4.1,95,-16.7,94,-7.1%,67,+1.0%,71,-2.3%,75,-5.9
Kyle Korver,29.6,CHI,Wing,264,46,-1.6,-5,74,+6.6,84,+5.6%,31,+1.5%,29,-2.9%,52,+0.1,21,+8.2,21,+3.8%,55,+0.3%,65,-1.8%,3,+13.9
Carl Landry,27.1,NOH,Big,212,26,-9.1,-21,11,-15.3,6,-9.0%,23,+2.1%,26,-3.0%,60,+1.7,74,-6.3,46,+0.6%,87,+3.1%,32,+2.3%,90,-9.2
Ty Lawson,23.0,DEN,Point,166,71,+6.3,+14,55,-0.1,48,-1.3%,82,-3.5%,65,+1.8%,7,-10.3,74,-6.4,85,-4.7%,50,-0.2%,60,-1.4%,98,-17.0
Shawn Marion,32.5,DAL,Forward,688,52,-0.1,+1,33,-6.6,38,-2.4%,9,+4.6%,79,+4.0%,27,-4.2,75,-6.5,83,-4.2%,39,-1.2%,33,+2.2%,60,-2.6
Kenyon Martin,32.8,DEN,Big,147,31,-6.7,-17,29,-7.3,71,+1.7%,48,+0.0%,17,-5.4%,3,-13.4,53,-0.6,84,-4.6%,20,-2.7%,28,+2.6%,6,+10.9
Wesley Matthews,24.0,POR,Wing,202,36,-4.3,-10,42,-3.5,32,-2.8%,16,+3.1%,60,+1.1%,76,+3.9,44,+0.8,6,+8.0%,81,+2.3%,79,-3.3%,99,-17.7
Eric Maynor,23.4,OKC,Point,212,37,-4.0,-11,62,+2.7,92,+7.2%,39,+0.8%,9,-6.9%,31,-3.8,26,+6.7,19,+4.0%,74,+1.5%,34,+1.9%,27,+3.8
O.J. Mayo,23.0,MEM,Combo,359,80,+10.1,+27,96,+20.2,96,+9.3%,67,-1.3%,81,+4.3%,83,+7.3,18,+10.1,38,+1.1%,18,-2.7%,18,+4.5%,25,+4.2
Antonio McDyess,36.2,SAS,Big,144,55,+0.2,-0,19,-10.0,63,+0.6%,0,+7.4%,38,-1.5%,57,+0.9,83,-10.3,93,-6.9%,52,+0.2%,54,-0.6%,42,+1.4
Jodie Meeks,23.2,PHI,Wing,122,58,+0.8,-0,17,-11.1,21,-4.3%,60,-0.7%,33,-2.1%,59,+1.3,87,-11.9,51,-0.4%,64,+0.6%,97,-8.1%,89,-9.1
Andre Miller,34.6,POR,Point,193,57,+0.8,+1,48,-1.4,73,+1.8%,59,-0.6%,13,-6.2%,60,+1.6,60,-2.2,28,+3.1%,61,+0.5%,74,-2.8%,95,-11.2
Mike Miller,30.7,MIA,Wing,210,74,+6.9,+17,53,-0.4,79,+3.8%,12,+4.1%,47,-0.3%,45,-1.6,76,-7.3,75,-3.4%,80,+2.2%,93,-5.6%,8,+9.3
Nazr Mohammed,33.2,OKC,Big,139,72,+6.8,+18,41,-3.6,74,+2.4%,66,-1.3%,2,-10.1%,33,-3.2,84,-10.4,88,-5.4%,88,+3.3%,50,-0.1%,47,-0.4
Gary Neal,26.1,SAS,Wing,106,17,-13.6,-30,80,+8.7,17,-4.7%,95,-5.7%,98,+10.0%,31,-3.4,2,+22.3,4,+8.3%,28,-1.8%,44,+0.4%,9,+8.9
Jameer Nelson,28.7,ORL,Point,216,82,+11.6,+30,31,-6.9,2,-11.2%,85,-3.8%,80,+4.2%,43,-1.8,98,-18.6,98,-8.6%,93,+4.6%,59,-1.4%,35,+2.6
Joakim Noah,25.7,CHI,Big,526,64,+3.9,+9,79,+8.1,68,+1.5%,91,-4.5%,39,-1.4%,49,-1.1,33,+4.1,26,+3.2%,36,-1.3%,69,-2.2%,65,-3.4
Dirk Nowitzki,32.4,DAL,Big,824,90,+15.9,+38,84,+10.1,78,+3.8%,89,-4.4%,45,-0.7%,86,+8.6,72,-5.8,91,-6.2%,11,-3.7%,96,-7.7%,20,+5.9
Jermaine O'Neal,32.1,BOS,Big,196,98,+30.5,+62,87,+11.0,80,+4.1%,90,-4.4%,51,+0.3%,17,-7.1,99,-19.5,95,-7.3%,98,+5.3%,57,-1.3%,68,-4.7
Lamar Odom,31.0,LAL,Big,284,41,-2.9,-8,50,-0.9,22,-3.7%,35,+1.2%,86,+5.7%,91,+10.4,41,+2.0,59,-1.2%,22,-2.3%,48,+0.1%,13,+7.5
Emeka Okafor,28.1,NOH,Big,187,29,-8.3,-18,17,-11.1,14,-5.1%,31,+1.5%,36,-1.5%,17,-7.3,62,-2.8,72,-3.2%,53,+0.2%,23,+3.4%,40,+1.7
Zaza Pachulia,26.7,ATL,Big,193,70,+5.8,+14,74,+5.4,65,+1.2%,8,+4.6%,100,+13.9%,55,+0.2,50,-0.4,78,-3.6%,21,-2.4%,21,+3.8%,57,-2.1
Tony Parker,28.5,SAS,Point,220,55,+0.6,+1,35,-5.6,70,+1.7%,17,+3.1%,2,-9.9%,93,+11.9,73,-6.1,68,-2.6%,36,-1.3%,92,-5.5%,17,+6.9
Chris Paul,25.5,NOH,Point,249,94,+22.9,+24,98,+23.3,95,+9.1%,99,-6.3%,60,+1.3%,97,+14.1,45,+0.4,12,+5.9%,31,-1.7%,99,-13.1%,1,+16.8
Kendrick Perkins,26.0,OKC,Big,478,26,-9.2,-23,23,-9.7,12,-6.4%,55,-0.4%,26,-3.2%,25,-5.0,52,-0.5,34,+2.1%,48,-0.5%,64,-1.6%,60,-2.6
Paul Pierce,33.1,BOS,Wing,342,36,-5.5,-14,47,-1.6,43,-1.8%,92,-4.6%,19,-5.0%,48,-1.2,35,+3.9,14,+5.2%,89,+3.5%,37,+1.6%,83,-8.2
Zach Randolph,29.3,MEM,Big,515,69,+5.7,+16,79,+8.2,64,+0.9%,38,+0.9%,90,+6.5%,94,+12.0,40,+2.5,24,+3.6%,26,-2.0%,82,-3.6%,82,-7.6
JJ Redick,26.4,ORL,Wing,116,74,+7.6,+17,94,+19.4,91,+7.0%,88,-4.0%,78,+3.7%,98,+15.0,15,+11.8,12,+5.4%,42,-0.9%,70,-2.3%,14,+7.3
Jason Richardson,29.8,ORL,Wing,153,21,-11.8,-27,10,-15.4,16,-4.8%,15,+3.2%,23,-3.9%,16,-8.1,64,-3.6,87,-5.2%,2,-6.5%,39,+0.9%,77,-6.5
Rajon Rondo,24.7,BOS,Point,344,100,+36.0,+61,90,+14.4,94,+8.1%,45,+0.2%,88,+6.3%,65,+2.3,100,-21.5,100,-12.8%,93,+4.5%,13,+5.2%,66,-4.0
Derrick Rose,22.1,CHI,Point,648,79,+9.3,+25,83,+9.5,24,-3.4%,94,-5.6%,61,+1.3%,90,+10.0,48,+0.2,70,-3.0%,44,-0.7%,42,+0.5%,28,+3.8
Brandon Roy,26.3,POR,Wing,137,27,-9.1,-18,59,+1.5,15,-4.8%,97,-6.0%,53,+0.5%,56,+0.9,17,+10.6,42,+0.7%,23,-2.1%,19,+4.5%,10,+8.8
Thabo Sefolosha,26.5,OKC,Wing,344,19,-12.8,-33,7,-20.6,11,-7.0%,42,+0.6%,3,-9.3%,15,-8.2,79,-7.9,64,-2.2%,41,-1.1%,88,-5.2%,88,-9.0
Josh Smith,24.9,ATL,Forward,436,85,+13.8,+22,37,-5.0,34,-2.7%,56,-0.5%,25,-3.5%,53,+0.2,98,-18.7,93,-6.7%,71,+1.1%,98,-8.1%,43,+1.3
DeShawn Stevenson,29.6,DAL,Wing,326,7,-22.5,-50,4,-23.2,9,-7.5%,19,+3.0%,12,-6.2%,14,-8.7,55,-0.7,27,+3.1%,43,-0.8%,95,-7.2%,71,-5.4
Peja Stojakovic,33.4,DAL,Wing,348,44,-2.3,-6,69,+4.7,66,+1.4%,75,-2.4%,45,-0.6%,24,-5.2,26,+6.9,29,+3.0%,46,-0.7%,51,-0.4%,46,+0.1
Amar'e Stoudemire,28.0,NYK,Big,133,2,-44.8,-74,0,-29.5,2,-11.1%,46,+0.2%,5,-7.8%,20,-6.4,10,+15.4,21,+3.9%,5,-5.3%,14,+5.1%,26,+4.1
Jeff Teague,22.4,ATL,Point,228,45,-2.2,-5,60,+1.6,75,+3.1%,57,-0.6%,7,-7.5%,64,+1.9,36,+3.8,37,+1.1%,55,+0.3%,29,+2.5%,74,-5.8
Jason Terry,33.1,DAL,Wing,682,91,+16.7,+38,92,+17.2,79,+4.1%,61,-0.7%,84,+5.3%,98,+16.4,45,+0.5,26,+3.2%,97,+4.8%,20,+4.1%,34,+2.6
Hedo Turkoglu,31.6,ORL,Wing,209,25,-10.1,-19,1,-24.7,0,-18.1%,50,-0.0%,64,+1.7%,74,+3.7,92,-14.6,99,-9.1%,100,+7.2%,7,+6.3%,38,+2.1
Greivis Vasquez,23.8,MEM,Wing,129,33,-5.7,-15,34,-6.1,47,-1.3%,17,+3.1%,71,+2.5%,6,-11.9,50,-0.4,65,-2.4%,32,-1.5%,46,+0.3%,80,-7.2
Dwyane Wade,28.8,MIA,Wing,825,53,+0.1,+0,50,-1.2,35,-2.6%,83,-3.5%,40,-1.2%,36,-3.0,56,-1.3,54,-0.7%,58,+0.4%,21,+4.0%,51,-0.8
Gerald Wallace,28.3,POR,Forward,225,95,+23.4,+32,71,+5.1,45,-1.7%,40,+0.7%,79,+3.8%,84,+7.9,96,-18.3,74,-3.3%,25,-2.0%,98,-9.1%,79,-7.0
CJ Watson,26.5,CHI,Point,122,14,-16.9,-43,12,-15.0,55,-0.5%,2,+6.9%,49,-0.1%,13,-8.9,42,+1.8,16,+4.1%,68,+1.0%,41,+0.7%,76,-6.3
Delonte West,27.3,BOS,Combo,166,3,-37.9,-69,3,-23.3,1,-12.4%,26,+2.0%,6,-7.8%,80,+5.7,11,+14.7,9,+7.1%,6,-4.6%,80,-3.5%,17,+6.3
Russell Westbrook,22.0,OKC,Point,637,50,-1.0,-2,36,-5.0,8,-7.7%,54,-0.4%,93,+7.4%,61,+1.7,67,-4.0,79,-3.6%,24,-2.1%,55,-0.8%,55,-1.4
Lou Williams,24.0,PHI,Point,126,7,-20.6,-38,40,-4.3,13,-6.2%,33,+1.3%,89,+6.4%,40,-2.2,8,+16.3,18,+4.1%,47,-0.6%,9,+5.9%,36,+2.4
Marvin Williams,24.4,ATL,Forward,200,28,-8.6,-17,49,-1.4,45,-1.4%,65,-1.2%,54,+0.6%,28,-4.0,24,+7.2,7,+8.0%,33,-1.5%,88,-5.4%,64,-3.1
Metta World Peace,31.0,LAL,Wing,284,76,+8.3,+21,67,+4.4,69,+1.6%,83,-3.5%,11,-6.5%,69,+2.8,65,-3.9,71,-3.2%,59,+0.4%,38,+1.5%,44,+0.9
Sam Young,25.4,MEM,Wing,245,38,-4.0,-11,13,-14.7,19,-4.5%,28,+1.6%,16,-5.5%,11,-9.4,85,-10.7,60,-1.8%,88,+3.2%,76,-3.1%,55,-1.4
Thaddeus Young,22.4,PHI,Big,123,5,-30.8,-54,6,-21.4,3,-11.0%,1,+7.1%,83,+5.0%,40,-2.1,20,+9.4,35,+2.1%,51,-0.1%,12,+5.3%,4,+13.8
