Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Derrick Jones Jr.,27.7,LAC,Big,128,21,50.0%,47,37%,35,20%,35,4%,26,24%,100,29%,35,10%,76,39%
Cory Joseph,33.2,ORL,Point,142,57,53.3%,14,10%,14,13%,43,10%,14,23%,93,23%,79,43%,100,67%
Luke Kornet,29.3,BOS,Big,180,100,72.4%,97,87%,3,13%,0,0%,3,13%,0,0%,0,0%,0,0%
Jonathan Kuminga,22.1,GSW,Forward,184,61,54.3%,96,39%,87,33%,39,5%,65,38%,26,12%,9,12%,4,23%
Kawhi Leonard,33.3,LAC,Forward,264,91,60.0%,57,28%,78,31%,96,16%,91,47%,17,6%,30,20%,13,26%
Kevon Looney,28.7,GSW,Big,128,3,44.0%,79,66%,62,24%,74,10%,56,34%,0,0%,0,0%,0,0%
Bennedict Mathurin,22.4,IND,Wing,369,58,54.3%,92,42%,71,20%,67,6%,75,26%,29,11%,8,20%,8,32%
Miles McBride,24.1,NYK,Combo,334,32,49.4%,0,13%,5,13%,84,14%,32,26%,89,23%,74,38%,79,61%
TJ McConnell,32.6,IND,Point,385,64,57.0%,100,38%,93,37%,86,16%,86,53%,21,2%,0,6%,0,8%
Jaden McDaniels,24.1,MIN,Forward,494,83,57.7%,65,32%,70,29%,48,8%,61,37%,57,21%,0,10%,30,31%
Sam Merrill,28.5,CLE,Wing,159,71,56.4%,4,5%,0,0%,0,0%,0,0%,92,33%,100,63%,100,95%
Davion Mitchell,26.2,MIA,Point,209,100,72.7%,86,27%,71,32%,21,5%,50,37%,64,8%,36,27%,29,36%
Donovan Mitchell,28.2,CLE,Combo,288,63,52.4%,74,30%,63,25%,42,6%,47,31%,37,5%,47,33%,37,38%
Evan Mobley,23.4,CLE,Big,257,94,67.4%,59,44%,47,21%,29,3%,32,24%,47,3%,82,28%,68,32%
Moses Moody,22.4,GSW,Wing,214,13,45.1%,50,22%,83,23%,13,2%,71,25%,54,16%,46,37%,46,53%
Ja Morant,25.2,MEM,Point,149,7,43.2%,64,23%,100,45%,36,9%,93,54%,36,3%,21,20%,14,23%
Jamal Murray,27.7,DEN,Combo,578,53,51.6%,58,22%,37,20%,95,23%,74,43%,16,3%,42,31%,26,35%
Andrew Nembhard,24.8,IND,Combo,762,84,56.1%,53,21%,32,20%,100,25%,79,45%,68,12%,16,23%,16,34%
Aaron Nesmith,25.0,IND,Wing,649,88,61.1%,46,20%,63,18%,71,6%,67,25%,67,23%,29,32%,54,55%
Gary Payton II,31.9,GSW,Wing,199,79,57.3%,83,33%,50,16%,0,0%,38,16%,96,35%,4,16%,38,51%
Scotty Pippen,24.0,MEM,Combo,189,26,49.3%,32,18%,84,37%,21,4%,63,40%,47,7%,58,34%,58,41%
Brandin Podziemski,21.7,GSW,Combo,412,0,43.8%,11,16%,68,26%,74,11%,58,36%,58,9%,79,38%,68,48%
Kevin Porter,24.5,MIL,Combo,148,11,46.7%,21,16%,79,35%,89,20%,100,55%,42,6%,11,22%,11,29%
Michael Porter,26.3,DEN,Forward,435,17,49.2%,48,25%,30,10%,61,10%,35,19%,39,17%,74,39%,74,56%
Bobby Portis,29.7,MIL,Big,158,29,51.5%,12,21%,44,21%,97,18%,74,38%,79,15%,74,26%,79,41%
Kristaps Porzingis,29.3,BOS,Big,230,0,34.2%,44,37%,56,23%,82,13%,62,35%,35,1%,76,27%,56,28%
Quinten Post,24.6,GSW,Big,162,24,51.0%,9,17%,12,15%,32,4%,18,19%,88,20%,100,44%,100,65%
Norman Powell,31.4,LAC,Wing,237,63,55.1%,71,26%,96,27%,54,4%,88,32%,38,13%,25,29%,21,42%
Payton Pritchard,26.8,BOS,Point,298,93,62.9%,57,22%,0,8%,14,4%,0,12%,50,7%,100,58%,93,65%
Julius Randle,29.9,MIN,Big,527,47,56.4%,38,33%,79,33%,38,4%,71,37%,59,7%,71,23%,62,30%
Austin Reaves,26.4,LAL,Combo,196,58,52.1%,5,15%,26,19%,26,4%,21,23%,79,15%,95,47%,84,62%
Naz Reid,25.2,MIN,Big,367,79,62.8%,29,28%,29,18%,21,1%,21,19%,82,16%,97,37%,91,53%
Mitchell Robinson,26.6,NYK,Big,369,71,60.8%,100,95%,0,5%,0,0%,0,5%,0,0%,0,0%,0,0%
Dennis Schroder,31.1,DET,Point,164,86,60.8%,36,16%,36,24%,93,24%,71,47%,79,11%,29,25%,36,36%
Alperen Sengun,22.3,HOU,Big,252,9,46.2%,41,34%,94,53%,65,8%,100,61%,38,1%,32,4%,32,5%
Ben Sheppard,23.3,IND,Wing,261,92,64.5%,8,5%,33,11%,25,3%,25,13%,100,42%,54,39%,92,82%
Pascal Siakam,30.6,IND,Big,768,50,56.6%,35,32%,76,30%,91,16%,79,46%,50,6%,47,16%,38,22%
Jabari Smith Jr.,21.5,HOU,Big,138,85,64.7%,0,8%,68,26%,59,8%,53,34%,94,26%,85,32%,97,58%
Max Strus,28.6,CLE,Wing,252,75,56.8%,63,24%,4,2%,0,0%,4,2%,63,20%,79,53%,71,73%
Jayson Tatum,26.7,BOS,Forward,321,30,50.6%,39,23%,48,18%,91,15%,57,34%,0,1%,83,42%,52,43%
Amen Thompson,21.8,HOU,Combo,227,42,50.6%,100,46%,100,44%,47,7%,95,51%,5,1%,0,2%,0,3%
Ausar Thompson,21.8,DET,Wing,134,83,58.5%,100,75%,67,19%,50,4%,63,23%,0,2%,0,0%,0,2%
Obi Toppin,26.7,IND,Forward,429,65,55.5%,78,36%,52,18%,17,2%,39,20%,35,14%,57,29%,57,43%
Karl-Anthony Towns,29.0,NYK,Big,639,32,53.9%,53,38%,74,30%,71,9%,76,39%,44,2%,62,21%,44,23%
Gary Trent Jr.,25.8,MIL,Wing,170,100,71.7%,17,10%,25,8%,96,14%,58,22%,42,13%,83,56%,67,68%
Myles Turner,28.6,IND,Big,671,44,55.7%,32,30%,50,22%,85,14%,59,35%,56,7%,79,28%,74,34%
Fred VanVleet,30.7,HOU,Point,276,71,57.4%,0,4%,29,22%,64,13%,43,35%,71,10%,86,51%,79,61%
Dean Wade,27.9,CLE,Forward,137,0,41.7%,13,17%,13,6%,0,0%,13,6%,91,33%,87,44%,91,78%
Franz Wagner,23.2,ORL,Forward,228,13,46.5%,43,24%,96,36%,70,10%,87,46%,13,5%,48,25%,22,30%
Cason Wallace,21.0,OKC,Combo,514,47,51.3%,68,26%,42,21%,11,2%,16,23%,95,23%,26,28%,74,52%
Peyton Watson,22.1,DEN,Forward,179,4,45.0%,100,43%,57,23%,22,2%,52,25%,52,20%,17,13%,35,32%
Russell Westbrook,36.0,DEN,Point,312,14,46.6%,93,37%,7,12%,29,8%,7,20%,100,25%,7,18%,64,43%
Derrick White,30.3,BOS,Combo,415,100,61.5%,37,18%,11,13%,16,3%,11,16%,74,15%,100,51%,95,66%
Aaron Wiggins,25.8,OKC,Wing,276,42,52.8%,54,24%,58,18%,25,3%,54,21%,33,12%,63,43%,50,55%
Andrew Wiggins,29.7,MIA,Wing,200,21,48.1%,75,26%,75,21%,83,11%,92,32%,8,7%,38,34%,17,41%
Jalen Williams,23.6,OKC,Forward,795,22,49.9%,74,35%,61,26%,83,13%,70,40%,9,3%,35,22%,9,25%
Ivica Zubac,27.6,LAC,Big,255,91,65.9%,68,46%,97,54%,0,0%,91,54%,0,0%,0,0%,0,0%
