GAME_DATE,PLAYER_ID,PLAYER_NAME,TEAM,MATCHUP,predicted_PRA,actual_PRA,error,last_game_PRA,L5_mean_PRA,Minutes_Projected,predicted_PRA_raw,predicted_PRA_calibrated,calibration_adjustment,error_calibrated,player_name,event_id,event_date,home_team,away_team,bookmaker,line,timestamp,over_price,under_price,edge,abs_edge,bet_type,quality_score,score_edge,score_confidence,score_context,score_consistency,bet_correct
2025-03-02,1628380,Zach Collins,,CHI @ IND,12.25377,23,10.74623,33,25.6,27.8,12.25377,21.005917159763317,8.752147159763318,1.9940828402366824,Zach Collins,4bc8ac5f761994607f78bf8767e8363d,2025-03-02,Indiana Pacers,Chicago Bulls,FanDuel,27.5,2025-03-02T22:05:38Z,-122.0,-104.0,-6.494082840236683,6.494082840236683,UNDER,0.81,0.7,1.0,0.6,1.0,True
2025-03-02,1628380,Zach Collins,,CHI @ IND,12.25377,23,10.74623,33,25.6,27.8,12.25377,21.005917159763317,8.752147159763318,1.9940828402366824,Zach Collins,4bc8ac5f761994607f78bf8767e8363d,2025-03-02,Indiana Pacers,Chicago Bulls,Caesars,27.5,2025-03-02T22:05:38Z,-117.0,-117.0,-6.494082840236683,6.494082840236683,UNDER,0.81,0.7,1.0,0.6,1.0,True
2025-03-02,1628380,Zach Collins,,CHI @ IND,12.25377,23,10.74623,33,25.6,27.8,12.25377,21.005917159763317,8.752147159763318,1.9940828402366824,Zach Collins,4bc8ac5f761994607f78bf8767e8363d,2025-03-02,Indiana Pacers,Chicago Bulls,BetOnline.ag,27.5,2025-03-02T22:05:38Z,-103.0,-125.0,-6.494082840236683,6.494082840236683,UNDER,0.81,0.7,1.0,0.6,1.0,True
2025-03-02,1628380,Zach Collins,,CHI @ IND,12.25377,23,10.74623,33,25.6,27.8,12.25377,21.005917159763317,8.752147159763318,1.9940828402366824,Zach Collins,4bc8ac5f761994607f78bf8767e8363d,2025-03-02,Indiana Pacers,Chicago Bulls,BetMGM,27.5,2025-03-02T22:05:38Z,-110.0,-120.0,-6.494082840236683,6.494082840236683,UNDER,0.81,0.7,1.0,0.6,1.0,True
2025-03-02,1628380,Zach Collins,,CHI @ IND,12.25377,23,10.74623,33,25.6,27.8,12.25377,21.005917159763317,8.752147159763318,1.9940828402366824,Zach Collins,4bc8ac5f761994607f78bf8767e8363d,2025-03-02,Indiana Pacers,Chicago Bulls,Bovada,27.5,2025-03-02T22:05:38Z,-120.0,-110.0,-6.494082840236683,6.494082840236683,UNDER,0.81,0.7,1.0,0.6,1.0,True
2025-03-02,1641711,Gradey Dick,,TOR @ ORL,12.353879,3,9.353879,23,18.8,31.0,12.353879,21.005917159763317,8.652038159763318,-18.005917159763317,Gradey Dick,06f98f72ad122e54a758f31e2ca69f92,2025-03-02,Orlando Magic,Toronto Raptors,Fanatics,15.5,2025-03-02T23:05:38Z,-120.0,-110.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-03-02,1641711,Gradey Dick,,TOR @ ORL,12.353879,3,9.353879,23,18.8,31.0,12.353879,21.005917159763317,8.652038159763318,-18.005917159763317,Gradey Dick,06f98f72ad122e54a758f31e2ca69f92,2025-03-02,Orlando Magic,Toronto Raptors,DraftKings,15.5,2025-03-02T23:05:38Z,-125.0,-105.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-03-02,1641711,Gradey Dick,,TOR @ ORL,12.353879,3,9.353879,23,18.8,31.0,12.353879,21.005917159763317,8.652038159763318,-18.005917159763317,Gradey Dick,06f98f72ad122e54a758f31e2ca69f92,2025-03-02,Orlando Magic,Toronto Raptors,BetMGM,15.5,2025-03-02T23:05:38Z,-145.0,110.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-03-02,1641711,Gradey Dick,,TOR @ ORL,12.353879,3,9.353879,23,18.8,31.0,12.353879,21.005917159763317,8.652038159763318,-18.005917159763317,Gradey Dick,06f98f72ad122e54a758f31e2ca69f92,2025-03-02,Orlando Magic,Toronto Raptors,Bovada,15.5,2025-03-02T23:05:38Z,-145.0,110.0,5.505917159763317,5.505917159763317,OVER,0.825,0.5,1.0,0.9,1.0,False
2025-03-09,203083,Andre Drummond,,PHI vs. UTA,11.481519,8,3.4815187,21,25.2,24.6,11.481519,18.67586206896552,7.194343068965518,-10.675862068965518,Andre Drummond,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,Fanatics,25.5,2025-03-09T23:35:38Z,-105.0,-125.0,-6.824137931034478,6.824137931034478,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-09,203083,Andre Drummond,,PHI vs. UTA,11.481519,8,3.4815187,21,25.2,24.6,11.481519,18.67586206896552,7.194343068965518,-10.675862068965518,Andre Drummond,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,DraftKings,25.5,2025-03-09T23:35:38Z,-110.0,-120.0,-6.824137931034478,6.824137931034478,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-09,203083,Andre Drummond,,PHI vs. UTA,11.481519,8,3.4815187,21,25.2,24.6,11.481519,18.67586206896552,7.194343068965518,-10.675862068965518,Andre Drummond,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,Caesars,25.5,2025-03-09T23:35:38Z,-109.0,-125.0,-6.824137931034478,6.824137931034478,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-09,203083,Andre Drummond,,PHI vs. UTA,11.481519,8,3.4815187,21,25.2,24.6,11.481519,18.67586206896552,7.194343068965518,-10.675862068965518,Andre Drummond,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,BetOnline.ag,24.5,2025-03-09T23:35:38Z,-108.0,-120.0,-5.824137931034478,5.824137931034478,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-09,203083,Andre Drummond,,PHI vs. UTA,11.481519,8,3.4815187,21,25.2,24.6,11.481519,18.67586206896552,7.194343068965518,-10.675862068965518,Andre Drummond,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,BetMGM,25.5,2025-03-09T23:35:38Z,-110.0,-120.0,-6.824137931034478,6.824137931034478,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-09,1642271,Kyle Filipowski,,UTA @ PHI,13.504417,35,21.495583,25,30.2,26.0,13.504417,22.819148936170212,9.314731936170212,12.180851063829788,Kyle Filipowski,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,FanDuel,29.5,2025-03-09T23:35:38Z,-106.0,-120.0,-6.680851063829788,6.680851063829788,UNDER,0.87,0.9,1.0,0.6,1.0,False
2025-03-09,1642271,Kyle Filipowski,,UTA @ PHI,13.504417,35,21.495583,25,30.2,26.0,13.504417,22.819148936170212,9.314731936170212,12.180851063829788,Kyle Filipowski,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,Fanatics,28.5,2025-03-09T23:35:38Z,-115.0,-115.0,-5.680851063829788,5.680851063829788,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-09,1642271,Kyle Filipowski,,UTA @ PHI,13.504417,35,21.495583,25,30.2,26.0,13.504417,22.819148936170212,9.314731936170212,12.180851063829788,Kyle Filipowski,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,DraftKings,28.5,2025-03-09T23:35:38Z,-120.0,-110.0,-5.680851063829788,5.680851063829788,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-09,1642271,Kyle Filipowski,,UTA @ PHI,13.504417,35,21.495583,25,30.2,26.0,13.504417,22.819148936170212,9.314731936170212,12.180851063829788,Kyle Filipowski,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,Caesars,28.5,2025-03-09T23:35:38Z,-113.0,-121.0,-5.680851063829788,5.680851063829788,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-09,1642271,Kyle Filipowski,,UTA @ PHI,13.504417,35,21.495583,25,30.2,26.0,13.504417,22.819148936170212,9.314731936170212,12.180851063829788,Kyle Filipowski,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,BetOnline.ag,28.5,2025-03-09T23:35:38Z,-105.0,-123.0,-5.680851063829788,5.680851063829788,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-09,1642271,Kyle Filipowski,,UTA @ PHI,13.504417,35,21.495583,25,30.2,26.0,13.504417,22.819148936170212,9.314731936170212,12.180851063829788,Kyle Filipowski,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,BetMGM,28.5,2025-03-09T23:35:38Z,110.0,-145.0,-5.680851063829788,5.680851063829788,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-09,1642271,Kyle Filipowski,,UTA @ PHI,13.504417,35,21.495583,25,30.2,26.0,13.504417,22.819148936170212,9.314731936170212,12.180851063829788,Kyle Filipowski,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,Bovada,28.5,2025-03-09T23:35:38Z,-105.0,-125.0,-5.680851063829788,5.680851063829788,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-09,1629656,Quentin Grimes,,PHI vs. UTA,14.071195,32,17.928806,19,27.6,33.6,14.071195,23.86428571428571,9.793090714285714,8.135714285714286,Quentin Grimes,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,DraftKings,29.5,2025-03-09T23:35:38Z,-110.0,-120.0,-5.63571428571429,5.63571428571429,UNDER,0.85,0.5,1.0,1.0,1.0,False
2025-03-09,1629656,Quentin Grimes,,PHI vs. UTA,14.071195,32,17.928806,19,27.6,33.6,14.071195,23.86428571428571,9.793090714285714,8.135714285714286,Quentin Grimes,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,Caesars,29.5,2025-03-09T23:35:38Z,-109.0,-125.0,-5.63571428571429,5.63571428571429,UNDER,0.85,0.5,1.0,1.0,1.0,False
2025-03-09,1629656,Quentin Grimes,,PHI vs. UTA,14.071195,32,17.928806,19,27.6,33.6,14.071195,23.86428571428571,9.793090714285714,8.135714285714286,Quentin Grimes,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,BetOnline.ag,29.5,2025-03-09T23:35:38Z,-109.0,-119.0,-5.63571428571429,5.63571428571429,UNDER,0.85,0.5,1.0,1.0,1.0,False
2025-03-09,1629656,Quentin Grimes,,PHI vs. UTA,14.071195,32,17.928806,19,27.6,33.6,14.071195,23.86428571428571,9.793090714285714,8.135714285714286,Quentin Grimes,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,BetRivers,30.5,2025-03-09T23:35:38Z,-105.0,-129.0,-6.63571428571429,6.63571428571429,UNDER,0.97,0.9,1.0,1.0,1.0,False
2025-03-09,1629656,Quentin Grimes,,PHI vs. UTA,14.071195,32,17.928806,19,27.6,33.6,14.071195,23.86428571428571,9.793090714285714,8.135714285714286,Quentin Grimes,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,BetMGM,29.5,2025-03-09T23:35:38Z,-115.0,-115.0,-5.63571428571429,5.63571428571429,UNDER,0.85,0.5,1.0,1.0,1.0,False
2025-03-09,1629656,Quentin Grimes,,PHI vs. UTA,14.071195,32,17.928806,19,27.6,33.6,14.071195,23.86428571428571,9.793090714285714,8.135714285714286,Quentin Grimes,c166b5e632c22dc2ab475f6bcc0a73c8,2025-03-09,Philadelphia 76ers,Utah Jazz,Bovada,29.5,2025-03-09T23:35:38Z,-115.0,-115.0,-5.63571428571429,5.63571428571429,UNDER,0.85,0.5,1.0,1.0,1.0,False
2025-03-10,1642271,Kyle Filipowski,,UTA @ BOS,14.772398,11,3.772398,35,32.0,27.8,14.772398,26.06201550387597,11.289617503875968,-15.062015503875967,Kyle Filipowski,a46fe84c8e56f3da49d324093bf10907,2025-03-10,Boston Celtics,Utah Jazz,Caesars,19.5,2025-03-10T23:35:38Z,-109.0,-125.0,6.562015503875969,6.562015503875969,OVER,0.87,0.9,1.0,0.6,1.0,False
2025-03-10,1642271,Kyle Filipowski,,UTA @ BOS,14.772398,11,3.772398,35,32.0,27.8,14.772398,26.06201550387597,11.289617503875968,-15.062015503875967,Kyle Filipowski,a46fe84c8e56f3da49d324093bf10907,2025-03-10,Boston Celtics,Utah Jazz,BetMGM,19.5,2025-03-10T23:35:38Z,-130.0,-105.0,6.562015503875969,6.562015503875969,OVER,0.87,0.9,1.0,0.6,1.0,False
2025-03-10,1630202,Payton Pritchard,,BOS vs. UTA,11.821632,12,0.17836761,7,23.2,29.8,11.821632,19.724832214765105,7.903200214765105,-7.724832214765104,Payton Pritchard,a46fe84c8e56f3da49d324093bf10907,2025-03-10,Boston Celtics,Utah Jazz,Bovada,26.5,2025-03-10T23:35:38Z,-135.0,105.0,-6.7751677852348955,6.7751677852348955,UNDER,0.975,1.0,1.0,0.9,1.0,True
2025-03-10,1630202,Payton Pritchard,,BOS vs. UTA,11.821632,12,0.17836761,7,23.2,29.8,11.821632,19.724832214765105,7.903200214765105,-7.724832214765104,Payton Pritchard,a46fe84c8e56f3da49d324093bf10907,2025-03-10,Boston Celtics,Utah Jazz,BetMGM,26.5,2025-03-10T23:35:38Z,-120.0,-110.0,-6.7751677852348955,6.7751677852348955,UNDER,0.975,1.0,1.0,0.9,1.0,True
2025-03-10,1626156,D'Angelo Russell,,BKN vs. LAL,11.808455,18,6.1915445,41,21.6,24.4,11.808455,19.724832214765105,7.916377214765104,-1.7248322147651045,D'Angelo Russell,7b880ef73891d31d2d33fddd77800847,2025-03-10,Brooklyn Nets,Los Angeles Lakers,BetRivers,25.5,2025-03-10T23:35:38Z,-108.0,-124.0,-5.7751677852348955,5.7751677852348955,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-12,1631096,Chet Holmgren,,OKC @ BOS,11.56473,40,28.43527,13,23.6,26.4,11.56473,19.658610271903328,8.093880271903327,20.341389728096672,Chet Holmgren,f45ee8416b2481dfa80fefed8cfe9209,2025-03-12,Boston Celtics,Oklahoma City Thunder,FanDuel,25.5,2025-03-12T23:35:38Z,-111.0,-115.0,-5.841389728096672,5.841389728096672,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-12,1631096,Chet Holmgren,,OKC @ BOS,11.56473,40,28.43527,13,23.6,26.4,11.56473,19.658610271903328,8.093880271903327,20.341389728096672,Chet Holmgren,f45ee8416b2481dfa80fefed8cfe9209,2025-03-12,Boston Celtics,Oklahoma City Thunder,Fanatics,25.5,2025-03-12T23:35:38Z,-125.0,-105.0,-5.841389728096672,5.841389728096672,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-12,1631096,Chet Holmgren,,OKC @ BOS,11.56473,40,28.43527,13,23.6,26.4,11.56473,19.658610271903328,8.093880271903327,20.341389728096672,Chet Holmgren,f45ee8416b2481dfa80fefed8cfe9209,2025-03-12,Boston Celtics,Oklahoma City Thunder,DraftKings,25.5,2025-03-12T23:35:38Z,-120.0,-110.0,-5.841389728096672,5.841389728096672,UNDER,0.75,0.5,1.0,0.6,1.0,False
2025-03-12,1631096,Chet Holmgren,,OKC @ BOS,11.56473,40,28.43527,13,23.6,26.4,11.56473,19.658610271903328,8.093880271903327,20.341389728096672,Chet Holmgren,f45ee8416b2481dfa80fefed8cfe9209,2025-03-12,Boston Celtics,Oklahoma City Thunder,BetOnline.ag,26.5,2025-03-12T23:35:38Z,-102.0,-127.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-12,1631096,Chet Holmgren,,OKC @ BOS,11.56473,40,28.43527,13,23.6,26.4,11.56473,19.658610271903328,8.093880271903327,20.341389728096672,Chet Holmgren,f45ee8416b2481dfa80fefed8cfe9209,2025-03-12,Boston Celtics,Oklahoma City Thunder,BetMGM,26.5,2025-03-12T23:35:38Z,100.0,-135.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-12,1631096,Chet Holmgren,,OKC @ BOS,11.56473,40,28.43527,13,23.6,26.4,11.56473,19.658610271903328,8.093880271903327,20.341389728096672,Chet Holmgren,f45ee8416b2481dfa80fefed8cfe9209,2025-03-12,Boston Celtics,Oklahoma City Thunder,Bovada,26.5,2025-03-12T23:35:38Z,100.0,-130.0,-6.841389728096672,6.841389728096672,UNDER,0.9,1.0,1.0,0.6,1.0,False
2025-03-14,1630202,Payton Pritchard,,BOS @ MIA,10.1037245,14,3.8962755,10,23.2,29.8,10.1037245,16.988344988344988,6.8846204883449875,-2.9883449883449877,Payton Pritchard,7778dd3c609c10110e9b4aadd6753abf,2025-03-14,Miami Heat,Boston Celtics,DraftKings,22.5,2025-03-14T23:05:38Z,-105.0,-125.0,-5.511655011655012,5.511655011655012,UNDER,0.755,0.5,0.8,0.9,0.9,True
2025-03-15,1628392,Isaiah Hartenstein,,OKC @ DET,13.754562,27,13.245438,20,23.4,27.0,13.754562,22.95505617977528,9.20049417977528,4.04494382022472,Isaiah Hartenstein,27a840a12c2959c49a3cc3423f021cdf,2025-03-15,Detroit Pistons,Oklahoma City Thunder,FanDuel,28.5,2025-03-15T23:05:38Z,-118.0,-108.0,-5.54494382022472,5.54494382022472,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-15,1628392,Isaiah Hartenstein,,OKC @ DET,13.754562,27,13.245438,20,23.4,27.0,13.754562,22.95505617977528,9.20049417977528,4.04494382022472,Isaiah Hartenstein,27a840a12c2959c49a3cc3423f021cdf,2025-03-15,Detroit Pistons,Oklahoma City Thunder,Fanatics,28.5,2025-03-15T23:05:38Z,-110.0,-120.0,-5.54494382022472,5.54494382022472,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-15,1628392,Isaiah Hartenstein,,OKC @ DET,13.754562,27,13.245438,20,23.4,27.0,13.754562,22.95505617977528,9.20049417977528,4.04494382022472,Isaiah Hartenstein,27a840a12c2959c49a3cc3423f021cdf,2025-03-15,Detroit Pistons,Oklahoma City Thunder,BetOnline.ag,28.5,2025-03-15T23:05:38Z,-108.0,-120.0,-5.54494382022472,5.54494382022472,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-15,1628392,Isaiah Hartenstein,,OKC @ DET,13.754562,27,13.245438,20,23.4,27.0,13.754562,22.95505617977528,9.20049417977528,4.04494382022472,Isaiah Hartenstein,27a840a12c2959c49a3cc3423f021cdf,2025-03-15,Detroit Pistons,Oklahoma City Thunder,BetMGM,28.5,2025-03-15T23:05:38Z,-120.0,-110.0,-5.54494382022472,5.54494382022472,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-15,1628392,Isaiah Hartenstein,,OKC @ DET,13.754562,27,13.245438,20,23.4,27.0,13.754562,22.95505617977528,9.20049417977528,4.04494382022472,Isaiah Hartenstein,27a840a12c2959c49a3cc3423f021cdf,2025-03-15,Detroit Pistons,Oklahoma City Thunder,Bovada,28.5,2025-03-15T23:05:38Z,-130.0,100.0,-5.54494382022472,5.54494382022472,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-15,1626156,D'Angelo Russell,,BKN vs. BOS,10.656331,22,11.343669,11,19.6,26.4,10.656331,17.783419689119174,7.127088689119175,4.2165803108808255,D'Angelo Russell,6d44f54f4f7dd906b61977e3736d0550,2025-03-15,Brooklyn Nets,Boston Celtics,BetOnline.ag,24.5,2025-03-15T22:05:37Z,-108.0,-120.0,-6.7165803108808255,6.7165803108808255,UNDER,0.8,0.9,0.8,0.6,0.9,True
2025-03-15,1626156,D'Angelo Russell,,BKN vs. BOS,10.656331,22,11.343669,11,19.6,26.4,10.656331,17.783419689119174,7.127088689119175,4.2165803108808255,D'Angelo Russell,6d44f54f4f7dd906b61977e3736d0550,2025-03-15,Brooklyn Nets,Boston Celtics,BetMGM,24.5,2025-03-15T22:05:37Z,-110.0,-120.0,-6.7165803108808255,6.7165803108808255,UNDER,0.8,0.9,0.8,0.6,0.9,True
2025-03-15,1626156,D'Angelo Russell,,BKN vs. BOS,10.656331,22,11.343669,11,19.6,26.4,10.656331,17.783419689119174,7.127088689119175,4.2165803108808255,D'Angelo Russell,6d44f54f4f7dd906b61977e3736d0550,2025-03-15,Brooklyn Nets,Boston Celtics,Bovada,24.5,2025-03-15T22:05:37Z,-110.0,-120.0,-6.7165803108808255,6.7165803108808255,UNDER,0.8,0.9,0.8,0.6,0.9,True
2025-03-15,1626156,D'Angelo Russell,,BKN vs. BOS,10.656331,22,11.343669,11,19.6,26.4,10.656331,17.783419689119174,7.127088689119175,4.2165803108808255,D'Angelo Russell,6d44f54f4f7dd906b61977e3736d0550,2025-03-15,Brooklyn Nets,Boston Celtics,Caesars,24.5,2025-03-15T22:05:37Z,-113.0,-121.0,-6.7165803108808255,6.7165803108808255,UNDER,0.8,0.9,0.8,0.6,0.9,True
2025-03-16,1630215,Jared Butler,,PHI @ DAL,11.693158,16,4.306842,24,20.4,26.4,11.693158,19.658610271903328,7.965452271903327,-3.658610271903328,Jared Butler,9fe3de8d645431ad5b81db617d6ee571,2025-03-16,Dallas Mavericks,Philadelphia 76ers,DraftKings,25.5,2025-03-16T17:05:37Z,-105.0,-125.0,-5.841389728096672,5.841389728096672,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-16,1630314,Brandon Williams,,DAL vs. PHI,13.23238,15,1.7676201,31,30.2,29.2,13.23238,22.21933621933622,8.986956219336221,-7.2193362193362205,Brandon Williams,9fe3de8d645431ad5b81db617d6ee571,2025-03-16,Dallas Mavericks,Philadelphia 76ers,Bovada,28.5,2025-03-16T17:05:37Z,-115.0,-115.0,-6.2806637806637795,6.2806637806637795,UNDER,0.885,0.7,1.0,0.9,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,DraftKings,25.5,2025-03-18T23:35:38Z,-125.0,-105.0,-6.989361702127656,6.989361702127656,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,Fanatics,25.5,2025-03-18T23:35:38Z,-120.0,-110.0,-6.989361702127656,6.989361702127656,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,FanDuel,25.5,2025-03-18T23:35:38Z,-111.0,-115.0,-6.989361702127656,6.989361702127656,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,BetOnline.ag,25.5,2025-03-18T23:35:38Z,-120.0,-108.0,-6.989361702127656,6.989361702127656,UNDER,0.9,1.0,1.0,0.6,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,BetMGM,24.5,2025-03-18T23:35:38Z,-110.0,-125.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,Bovada,24.5,2025-03-18T23:35:38Z,-125.0,-105.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,BetRivers,24.5,2025-03-18T23:35:38Z,-113.0,-118.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-18,1630202,Payton Pritchard,,BOS vs. BKN,11.365352,16,4.6346483,31,14.8,26.8,11.365352,18.510638297872344,7.145286297872344,-2.510638297872344,Payton Pritchard,91e3d5572c0116617237ead983d7adda,2025-03-18,Boston Celtics,Brooklyn Nets,Caesars,24.5,2025-03-18T23:35:38Z,-142.0,104.0,-5.989361702127656,5.989361702127656,UNDER,0.75,0.5,1.0,0.6,1.0,True
2025-03-23,1627736,Malik Beasley,,DET vs. NOP,11.369569,19,7.630431,19,17.2,29.2,11.369569,18.510638297872344,7.141069297872344,0.4893617021276562,Malik Beasley,067f8561e157513e281e6424b1f041a5,2025-03-23,Detroit Pistons,New Orleans Pelicans,DraftKings,25.5,2025-03-23T19:05:38Z,-115.0,-115.0,-6.989361702127656,6.989361702127656,UNDER,0.975,1.0,1.0,0.9,1.0,True
2025-03-25,1629610,DaQuan Jeffries,,CHA vs. ORL,9.69921,10,0.30078983,10,15.6,29.6,9.69921,16.4957264957265,6.7965164957265,-6.495726495726501,DaQuan Jeffries,c39fca06cd6bde50f88622a84514c31e,2025-03-25,Charlotte Hornets,Orlando Magic,BetOnline.ag,9.5,2025-03-25T23:05:39Z,-123.0,-105.0,6.995726495726501,6.995726495726501,OVER,0.905,1.0,0.8,0.9,0.9,True
2025-03-25,1629610,DaQuan Jeffries,,CHA vs. ORL,9.69921,10,0.30078983,10,15.6,29.6,9.69921,16.4957264957265,6.7965164957265,-6.495726495726501,DaQuan Jeffries,c39fca06cd6bde50f88622a84514c31e,2025-03-25,Charlotte Hornets,Orlando Magic,BetMGM,10.5,2025-03-25T23:05:39Z,125.0,-165.0,5.995726495726501,5.995726495726501,OVER,0.755,0.5,0.8,0.9,0.9,False
2025-03-25,1630558,Davion Mitchell,,MIA vs. GSW,12.640627,24,11.359373,22,17.2,31.4,12.640627,21.149732620320854,8.509105620320854,2.8502673796791456,Davion Mitchell,0e1dde121b5be88b7c95e744d43c877f,2025-03-25,Miami Heat,Golden State Warriors,DraftKings,15.5,2025-03-25T23:25:38Z,100.0,-130.0,5.649732620320854,5.649732620320854,OVER,0.825,0.5,1.0,0.9,1.0,True
2025-03-25,1630558,Davion Mitchell,,MIA vs. GSW,12.640627,24,11.359373,22,17.2,31.4,12.640627,21.149732620320854,8.509105620320854,2.8502673796791456,Davion Mitchell,0e1dde121b5be88b7c95e744d43c877f,2025-03-25,Miami Heat,Golden State Warriors,Fanatics,14.5,2025-03-25T23:25:38Z,-125.0,-105.0,6.649732620320854,6.649732620320854,OVER,0.9450000000000001,0.9,1.0,0.9,1.0,True
