PLAYER_NAME,game_date,actual_pra,predicted_pra,betting_line,edge,bet_side,bet_result,bet_won,over_odds,under_odds,TEAM_ABBREVIATION,OPPONENT
LeBron James,2023-10-24,34,31.765924,38.5,-6.734076000000002,UNDER,94.33962264150944,True,140.0,-106.0,LAL,DEN
LeBron James,2023-11-04,38,40.316017,37.5,2.816017000000002,NONE,0.0,False,180.0,-110.0,LAL,ORL
LeBron James,2023-12-25,33,44.434715,43.5,0.9347149999999971,NONE,0.0,False,-110.0,170.0,LAL,BOS
LeBron James,2024-02-25,47,41.907356,38.5,3.407356,OVER,90.9090909090909,True,-110.0,175.0,LAL,PHX
LeBron James,2024-03-29,34,42.72215,41.5,1.2221499999999992,NONE,0.0,False,165.0,105.0,LAL,IND
LeBron James,2024-03-31,52,42.490192,40.5,1.9901920000000004,NONE,0.0,False,175.0,-105.0,LAL,BKN
LeBron James,2024-04-02,36,33.38953,42.5,-9.11047,UNDER,90.9090909090909,True,160.0,-110.0,LAL,TOR
LeBron James,2024-04-03,41,43.019367,40.5,2.5193670000000026,NONE,0.0,False,130.0,100.0,LAL,WAS
LeBron James,2024-04-06,41,43.335686,39.5,3.8356860000000026,OVER,175.0,True,175.0,-105.0,LAL,CLE
LeBron James,2024-04-14,56,45.489925,41.5,3.9899249999999995,OVER,132.0,True,132.0,100.0,LAL,NOP
Chris Paul,2023-10-29,20,21.201511,20.5,0.701511,NONE,0.0,False,-106.0,118.0,GSW,HOU
Chris Paul,2023-11-05,8,17.26939,18.5,-1.2306099999999986,NONE,0.0,False,100.0,112.0,GSW,CLE
Chris Paul,2023-12-25,19,19.951328,18.5,1.4513280000000002,NONE,0.0,False,140.0,-105.0,GSW,DEN
Chris Paul,2024-03-03,12,14.636641,17.5,-2.863359000000001,NONE,0.0,False,-111.0,100.0,GSW,BOS
Chris Paul,2024-03-24,17,15.474528,17.5,-2.0254720000000006,NONE,0.0,False,-112.0,-113.0,GSW,MIN
Chris Paul,2024-03-26,9,18.165369,18.5,-0.3346310000000017,NONE,0.0,False,114.0,-110.0,GSW,MIA
Chris Paul,2024-03-27,10,10.615993,16.5,-5.884007,UNDER,175.0,True,100.0,175.0,GSW,ORL
Chris Paul,2024-03-29,27,25.602188,23.5,2.1021880000000017,NONE,0.0,False,100.0,105.0,GSW,CHA
Chris Paul,2024-03-31,15,15.668978,17.5,-1.8310220000000008,NONE,0.0,False,-105.0,-120.0,GSW,SAS
Chris Paul,2024-04-14,16,15.728846,27.5,-11.771154,UNDER,86.95652173913044,True,-101.0,-115.0,GSW,UTA
Kyle Lowry,2023-10-25,4,20.379934,18.5,1.8799339999999987,NONE,0.0,False,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-25,4,11.126739,18.5,-7.373260999999999,UNDER,188.0,True,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-25,4,5.994554,18.5,-12.505446,UNDER,188.0,True,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-25,4,6.3287306,18.5,-12.1712694,UNDER,188.0,True,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-25,4,5.505294,18.5,-12.994706,UNDER,188.0,True,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-25,4,5.8245397,18.5,-12.675460300000001,UNDER,188.0,True,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-25,4,5.623014,18.5,-12.876985999999999,UNDER,188.0,True,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-25,4,5.66967,18.5,-12.83033,UNDER,188.0,True,115.0,188.0,MIA,DET
Kyle Lowry,2023-10-27,26,16.87505,16.5,0.37505000000000166,NONE,0.0,False,100.0,175.0,MIA,BOS
Kyle Lowry,2023-10-27,26,23.142136,16.5,6.642136000000001,OVER,100.0,True,100.0,175.0,MIA,BOS
Kyle Lowry,2023-10-27,26,25.069963,16.5,8.569963000000001,OVER,100.0,True,100.0,175.0,MIA,BOS
Kyle Lowry,2023-10-27,26,25.598494,16.5,9.098493999999999,OVER,100.0,True,100.0,175.0,MIA,BOS
Kyle Lowry,2023-10-27,26,25.992826,16.5,9.492826,OVER,100.0,True,100.0,175.0,MIA,BOS
Kyle Lowry,2023-10-27,26,25.165817,16.5,8.665817,OVER,100.0,True,100.0,175.0,MIA,BOS
Kyle Lowry,2023-10-27,26,25.397276,16.5,8.897276000000002,OVER,100.0,True,100.0,175.0,MIA,BOS
Kyle Lowry,2023-10-27,26,25.27633,16.5,8.776330000000002,OVER,100.0,True,100.0,175.0,MIA,BOS
Kyle Lowry,2023-11-01,12,18.043678,17.5,0.5436779999999999,NONE,0.0,False,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-01,12,12.642595,17.5,-4.857405,UNDER,84.7457627118644,True,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-01,12,12.426464,17.5,-5.073536000000001,UNDER,84.7457627118644,True,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-01,12,12.2161665,17.5,-5.2838335,UNDER,84.7457627118644,True,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-01,12,12.007167,17.5,-5.492832999999999,UNDER,84.7457627118644,True,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-01,12,11.972774,17.5,-5.527226000000001,UNDER,84.7457627118644,True,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-01,12,11.983023,17.5,-5.516977000000001,UNDER,84.7457627118644,True,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-01,12,11.94497,17.5,-5.55503,UNDER,84.7457627118644,True,100.0,-118.0,MIA,BKN
Kyle Lowry,2023-11-16,9,15.090805,16.5,-1.4091950000000004,NONE,0.0,False,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-16,9,8.88045,16.5,-7.61955,UNDER,110.0,True,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-16,9,9.096407,16.5,-7.403593000000001,UNDER,110.0,True,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-16,9,8.860209,16.5,-7.639791000000001,UNDER,110.0,True,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-16,9,8.847682,16.5,-7.652317999999999,UNDER,110.0,True,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-16,9,8.834917,16.5,-7.665082999999999,UNDER,110.0,True,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-16,9,8.882402,16.5,-7.617597999999999,UNDER,110.0,True,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-16,9,8.933956,16.5,-7.566044,UNDER,110.0,True,165.0,110.0,MIA,BKN
Kyle Lowry,2023-11-25,16,19.723026,23.5,-3.776973999999999,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-11-25,16,16.658606,23.5,-6.841394000000001,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-11-25,16,16.46618,23.5,-7.033819999999999,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-11-25,16,16.238514,23.5,-7.261486000000001,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-11-25,16,15.944105,23.5,-7.555895,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-11-25,16,15.973448,23.5,-7.526552000000001,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-11-25,16,16.018131,23.5,-7.481869,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-11-25,16,16.040977,23.5,-7.459022999999998,UNDER,98.0392156862745,True,180.0,-102.0,MIA,BKN
Kyle Lowry,2023-12-25,17,19.469078,17.5,1.9690779999999997,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2023-12-25,17,17.018341,17.5,-0.4816590000000005,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2023-12-25,17,16.341084,17.5,-1.1589160000000014,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2023-12-25,17,16.978481,17.5,-0.5215190000000014,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2023-12-25,17,17.167124,17.5,-0.33287599999999884,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2023-12-25,17,16.92723,17.5,-0.5727699999999984,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2023-12-25,17,16.98383,17.5,-0.5161699999999989,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2023-12-25,17,16.900555,17.5,-0.5994449999999993,NONE,0.0,False,175.0,-110.0,MIA,PHI
Kyle Lowry,2024-01-14,7,17.656612,15.5,2.156611999999999,NONE,0.0,False,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-14,7,7.8179793,15.5,-7.6820207,UNDER,163.0,True,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-14,7,7.1326547,15.5,-8.3673453,UNDER,163.0,True,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-14,7,7.051032,15.5,-8.448968,UNDER,163.0,True,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-14,7,6.899619,15.5,-8.600380999999999,UNDER,163.0,True,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-14,7,6.8869658,15.5,-8.613034200000001,UNDER,163.0,True,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-14,7,6.6640925,15.5,-8.835907500000001,UNDER,163.0,True,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-14,7,6.663327,15.5,-8.836673000000001,UNDER,163.0,True,-106.0,163.0,MIA,CHA
Kyle Lowry,2024-01-15,11,12.058267,13.5,-1.4417329999999993,NONE,0.0,False,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-15,11,10.341812,13.5,-3.158188000000001,UNDER,86.95652173913044,True,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-15,11,10.557184,13.5,-2.9428160000000005,NONE,0.0,False,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-15,11,10.822648,13.5,-2.677352000000001,NONE,0.0,False,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-15,11,10.898143,13.5,-2.6018570000000008,NONE,0.0,False,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-15,11,10.938965,13.5,-2.5610350000000004,NONE,0.0,False,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-15,11,10.936504,13.5,-2.5634960000000007,NONE,0.0,False,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-15,11,10.9185705,13.5,-2.5814295000000005,NONE,0.0,False,-108.0,-115.0,MIA,BKN
Kyle Lowry,2024-01-21,7,13.988988,11.5,2.488988000000001,NONE,0.0,False,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-01-21,7,7.2638173,11.5,-4.2361827,UNDER,80.0,True,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-01-21,7,7.2638173,11.5,-4.2361827,UNDER,80.0,True,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-01-21,7,7.2030487,11.5,-4.2969513,UNDER,80.0,True,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-01-21,7,7.1847267,11.5,-4.3152733,UNDER,80.0,True,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-01-21,7,7.030133,11.5,-4.469867,UNDER,80.0,True,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-01-21,7,7.0307403,11.5,-4.4692597,UNDER,80.0,True,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-01-21,7,6.882081,11.5,-4.617919,UNDER,80.0,True,104.0,-125.0,MIA,ORL
Kyle Lowry,2024-02-25,8,12.522955,11.5,1.0229549999999996,NONE,0.0,False,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-02-25,8,9.357199,11.5,-2.1428010000000004,NONE,0.0,False,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-02-25,8,8.384862,11.5,-3.115138,UNDER,86.95652173913044,True,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-02-25,8,8.407621,11.5,-3.0923789999999993,UNDER,86.95652173913044,True,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-02-25,8,8.065865,11.5,-3.4341349999999995,UNDER,86.95652173913044,True,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-02-25,8,8.272444,11.5,-3.227556,UNDER,86.95652173913044,True,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-02-25,8,8.133819,11.5,-3.366180999999999,UNDER,86.95652173913044,True,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-02-25,8,8.099762,11.5,-3.400238,UNDER,86.95652173913044,True,-110.0,-115.0,PHI,MIL
Kyle Lowry,2024-03-03,19,22.632784,17.5,5.132784000000001,OVER,96.15384615384616,True,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-03,19,20.4179,17.5,2.9178999999999995,NONE,0.0,False,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-03,19,18.801031,17.5,1.3010309999999983,NONE,0.0,False,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-03,19,20.108374,17.5,2.6083740000000013,NONE,0.0,False,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-03,19,19.539516,17.5,2.039515999999999,NONE,0.0,False,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-03,19,19.222162,17.5,1.7221620000000009,NONE,0.0,False,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-03,19,18.937634,17.5,1.4376339999999992,NONE,0.0,False,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-03,19,18.993544,17.5,1.493544,NONE,0.0,False,-104.0,-115.0,PHI,DAL
Kyle Lowry,2024-03-10,13,18.726454,17.5,1.2264540000000004,NONE,0.0,False,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-10,13,13.65902,17.5,-3.84098,UNDER,185.0,True,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-10,13,13.56749,17.5,-3.9325100000000006,UNDER,185.0,True,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-10,13,13.53275,17.5,-3.96725,UNDER,185.0,True,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-10,13,13.402516,17.5,-4.097484,UNDER,185.0,True,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-10,13,13.243036,17.5,-4.256964,UNDER,185.0,True,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-10,13,13.093173,17.5,-4.406827,UNDER,185.0,True,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-10,13,12.903414,17.5,-4.596586,UNDER,185.0,True,-105.0,185.0,PHI,NYK
Kyle Lowry,2024-03-12,10,11.389938,15.5,-4.110061999999999,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-12,10,9.561353,15.5,-5.938647,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-12,10,9.883913,15.5,-5.616087,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-12,10,9.944565,15.5,-5.555434999999999,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-12,10,9.861114,15.5,-5.638885999999999,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-12,10,10.043828,15.5,-5.4561720000000005,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-12,10,9.981802,15.5,-5.518198,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-12,10,9.996557,15.5,-5.503443000000001,UNDER,138.0,True,-112.0,138.0,PHI,NYK
Kyle Lowry,2024-03-16,18,16.229137,18.5,-2.2708629999999985,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-16,18,17.646465,18.5,-0.8535350000000008,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-16,18,17.666681,18.5,-0.8333189999999995,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-16,18,17.872908,18.5,-0.6270920000000011,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-16,18,17.811993,18.5,-0.6880069999999989,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-16,18,17.79673,18.5,-0.7032699999999998,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-16,18,17.873655,18.5,-0.6263450000000006,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-16,18,17.835634,18.5,-0.6643660000000011,NONE,0.0,False,180.0,-113.0,PHI,CHA
Kyle Lowry,2024-03-18,21,22.01744,16.5,5.517440000000001,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-18,21,20.848148,16.5,4.348147999999998,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-18,21,20.91859,16.5,4.418589999999998,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-18,21,20.996826,16.5,4.496825999999999,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-18,21,20.955057,16.5,4.455057,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-18,21,21.004192,16.5,4.504192,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-18,21,21.009882,16.5,4.509882000000001,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-18,21,20.95049,16.5,4.4504899999999985,OVER,86.95652173913044,True,-115.0,100.0,PHI,MIA
Kyle Lowry,2024-03-27,8,11.894787,13.5,-1.6052129999999991,NONE,0.0,False,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-27,8,7.6003647,13.5,-5.8996353,UNDER,125.0,True,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-27,8,7.846143,13.5,-5.653857,UNDER,125.0,True,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-27,8,7.8520174,13.5,-5.6479826,UNDER,125.0,True,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-27,8,7.9132404,13.5,-5.5867596,UNDER,125.0,True,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-27,8,7.933936,13.5,-5.566064,UNDER,125.0,True,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-27,8,7.9965186,13.5,-5.5034814,UNDER,125.0,True,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-27,8,7.9885836,13.5,-5.5114164,UNDER,125.0,True,-105.0,125.0,PHI,LAC
Kyle Lowry,2024-03-29,32,18.457016,13.5,4.957015999999999,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-29,32,32.72541,13.5,19.225409999999997,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-29,32,32.46511,13.5,18.965110000000003,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-29,32,31.145082,13.5,17.645082,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-29,32,32.519337,13.5,19.019337,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-29,32,31.38552,13.5,17.88552,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-29,32,31.753124,13.5,18.253124,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-29,32,31.86919,13.5,18.36919,OVER,180.0,True,180.0,100.0,PHI,CLE
Kyle Lowry,2024-03-31,22,27.883295,17.5,10.383295,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-03-31,22,26.788265,17.5,9.288264999999999,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-03-31,22,24.399672,17.5,6.899671999999999,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-03-31,22,23.429157,17.5,5.929157,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-03-31,22,22.935658,17.5,5.435658,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-03-31,22,22.884796,17.5,5.3847960000000015,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-03-31,22,22.480295,17.5,4.980295000000002,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-03-31,22,22.371496,17.5,4.8714960000000005,OVER,175.0,True,175.0,-113.0,PHI,TOR
Kyle Lowry,2024-04-02,9,16.382227,17.5,-1.1177729999999997,NONE,0.0,False,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-02,9,11.270873,17.5,-6.229127,UNDER,105.0,True,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-02,9,9.268221,17.5,-8.231779,UNDER,105.0,True,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-02,9,8.75956,17.5,-8.74044,UNDER,105.0,True,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-02,9,8.662325,17.5,-8.837675,UNDER,105.0,True,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-02,9,9.055342,17.5,-8.444658,UNDER,105.0,True,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-02,9,8.866556,17.5,-8.633444,UNDER,105.0,True,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-02,9,8.969886,17.5,-8.530114,UNDER,105.0,True,170.0,105.0,PHI,OKC
Kyle Lowry,2024-04-04,19,19.525108,13.5,6.0251079999999995,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-04,19,18.05254,13.5,4.5525400000000005,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-04,19,17.877848,13.5,4.377848,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-04,19,17.68852,13.5,4.1885200000000005,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-04,19,18.492687,13.5,4.992687,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-04,19,18.69237,13.5,5.19237,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-04,19,18.777765,13.5,5.277764999999999,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-04,19,19.011864,13.5,5.511863999999999,OVER,105.0,True,105.0,105.0,PHI,MIA
Kyle Lowry,2024-04-12,12,12.56153,12.5,0.06152999999999942,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-12,12,11.618682,12.5,-0.8813180000000003,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-12,12,11.79433,12.5,-0.7056699999999996,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-12,12,11.83167,12.5,-0.6683299999999992,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-12,12,11.874181,12.5,-0.6258189999999999,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-12,12,11.887085,12.5,-0.6129149999999992,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-12,12,11.866609,12.5,-0.6333909999999996,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-12,12,11.998696,12.5,-0.5013039999999993,NONE,0.0,False,100.0,-129.0,PHI,ORL
Kyle Lowry,2024-04-14,12,12.408011,14.5,-2.091989,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-14,12,11.893991,14.5,-2.6060090000000002,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-14,12,11.857139,14.5,-2.642861,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-14,12,11.946363,14.5,-2.553637,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-14,12,11.880884,14.5,-2.619116,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-14,12,12.023883,14.5,-2.4761170000000003,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-14,12,12.031323,14.5,-2.4686769999999996,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-14,12,12.052579,14.5,-2.4474210000000003,NONE,0.0,False,110.0,-141.0,PHI,BKN
Kyle Lowry,2024-04-20,24,22.40009,11.5,10.900089999999999,OVER,88.49557522123894,True,-113.0,-113.0,PHI,NYK
Kyle Lowry,2024-04-22,17,18.157545,14.5,3.657544999999999,OVER,148.0,True,148.0,-110.0,PHI,NYK
Kyle Lowry,2024-04-25,15,16.554708,13.5,3.0547080000000015,OVER,123.0,True,123.0,115.0,PHI,NYK
Kyle Lowry,2024-04-28,19,16.676561,14.5,2.1765609999999995,NONE,0.0,False,-106.0,148.0,PHI,NYK
Kyle Lowry,2024-04-30,7,12.8553705,14.5,-1.6446295000000006,NONE,0.0,False,-108.0,165.0,PHI,NYK
P.J. Tucker,2023-10-26,7,12.619964,9.5,3.1199639999999995,OVER,-100.0,False,100.0,-115.0,PHI,MIL
P.J. Tucker,2023-10-28,6,8.710755,9.5,-0.7892449999999993,NONE,0.0,False,-108.0,-120.0,PHI,TOR
P.J. Tucker,2023-10-29,7,8.218772,8.5,-0.2812280000000005,NONE,0.0,False,-115.0,-119.0,PHI,POR
Kevin Durant,2023-11-04,42,38.021164,42.5,-4.478836000000001,UNDER,83.33333333333334,True,104.0,-120.0,PHX,PHI
Kevin Durant,2023-11-05,50,37.78878,41.5,-3.7112199999999973,UNDER,-100.0,False,188.0,-109.0,PHX,DET
Kevin Durant,2023-12-25,31,45.34927,44.5,0.8492699999999971,NONE,0.0,False,175.0,-110.0,PHX,DAL
Kevin Durant,2024-01-28,24,36.652645,37.5,-0.8473550000000003,NONE,0.0,False,-104.0,160.0,PHX,ORL
Kevin Durant,2024-02-04,25,27.418633,38.5,-11.081367,UNDER,105.0,True,133.0,105.0,PHX,WAS
Kevin Durant,2024-02-25,34,41.40194,40.5,0.9019400000000033,NONE,0.0,False,-108.0,175.0,PHX,LAL
Kevin Durant,2024-03-11,51,42.739223,37.5,5.239223000000003,OVER,163.0,True,163.0,-104.0,PHX,CLE
Kevin Durant,2024-03-14,24,37.228577,37.5,-0.27142299999999864,NONE,0.0,False,-114.0,140.0,PHX,BOS
Kevin Durant,2024-03-15,26,39.335175,37.5,1.8351749999999996,NONE,0.0,False,-106.0,165.0,PHX,CHA
Kevin Durant,2024-03-17,24,40.95719,36.5,4.457189999999997,OVER,-100.0,False,-110.0,100.0,PHX,MIL
Kevin Durant,2024-04-07,33,38.453636,35.5,2.953636000000003,NONE,0.0,False,-105.0,188.0,PHX,NOP
Kevin Durant,2024-04-14,20,36.6716,36.5,0.17159999999999798,NONE,0.0,False,-105.0,180.0,PHX,MIN
Kevin Durant,2024-04-20,39,33.324306,34.5,-1.175694,NONE,0.0,False,170.0,100.0,PHX,MIN
Kevin Durant,2024-04-23,26,36.160347,36.5,-0.33965299999999843,NONE,0.0,False,170.0,114.0,PHX,MIN
Al Horford,2023-10-25,17,14.48133,13.5,0.9813299999999998,NONE,0.0,False,115.0,-119.0,BOS,NYK
Al Horford,2023-10-27,12,14.117122,13.5,0.6171220000000002,NONE,0.0,False,-104.0,102.0,BOS,MIA
Al Horford,2023-10-30,14,8.397089,15.5,-7.102911000000001,UNDER,97.0873786407767,True,105.0,-103.0,BOS,WAS
