PLAYER_NAME,game_date,player_lower,TEAM_ABBREVIATION,OPPONENT,PRA,predicted_PRA,error,abs_error,line,over_price,under_price,bookmaker,actual_pra,predicted_pra,betting_line,edge,abs_edge,over_implied_prob,under_implied_prob,bet_side,bet_result,bet_won,bet_pushed,bet_lost
Brandin Podziemski,2024-03-27,brandin podziemski,GSW,ORL,16,13.511589,-2.4884109497070312,2.4884109497070312,13.5,105.0,100.0,"BetOnline.ag, PointsBet (US), Caesars",16,13.511589,13.5,0.011589000000000738,0.011589000000000738,0.4878048780487805,0.5,NONE,0.0,False,False,False
Brandin Podziemski,2024-03-29,brandin podziemski,GSW,CHA,12,18.636211,6.636211395263672,6.636211395263672,18.5,-105.0,-120.0,"DraftKings, PointsBet (US), Caesars",12,18.636211,18.5,0.13621099999999942,0.13621099999999942,0.5121951219512195,0.5454545454545454,NONE,0.0,False,False,False
Brandin Podziemski,2024-03-31,brandin podziemski,GSW,SAS,23,15.563824,-7.436176300048828,7.436176300048828,15.5,-110.0,-110.0,"FanDuel, PointsBet (US), Caesars",23,15.563824,15.5,0.06382400000000032,0.06382400000000032,0.5238095238095238,0.5238095238095238,NONE,0.0,False,False,False
Brandin Podziemski,2024-04-14,brandin podziemski,GSW,UTA,18,13.134932,-4.865068435668945,4.865068435668945,21.5,-112.0,-110.0,"DraftKings, PointsBet (US), Caesars",18,13.134932,21.5,-8.365068,8.365068,0.5283018867924528,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Brandon Clarke,2024-03-30,brandon clarke,MEM,ORL,20,14.551302,-5.448698043823242,5.448698043823242,13.5,-114.0,-110.0,"BetMGM, Caesars, BetOnline.ag",20,14.551302,13.5,1.0513019999999997,1.0513019999999997,0.5327102803738317,0.5238095238095238,NONE,0.0,False,False,False
Brandon Clarke,2024-04-01,brandon clarke,MEM,DET,22,17.457191,-4.542808532714844,4.542808532714844,15.5,-105.0,-111.0,"BetMGM, BetOnline.ag, Caesars",22,17.457191,15.5,1.9571910000000017,1.9571910000000017,0.5121951219512195,0.5260663507109005,NONE,0.0,False,False,False
Brandon Clarke,2024-04-03,brandon clarke,MEM,MIL,24,15.176794,-8.823205947875977,8.823205947875977,16.5,-114.0,-114.0,"BetMGM, BetOnline.ag",24,15.176794,16.5,-1.3232060000000008,1.3232060000000008,0.5327102803738317,0.5327102803738317,NONE,0.0,False,False,False
Brandon Ingram,2023-10-28,brandon ingram,NOP,NYK,36,36.635643,0.6356430053710938,0.6356430053710938,36.5,110.0,-104.0,"DraftKings, BetOnline.ag, FanDuel",36,36.635643,36.5,0.13564300000000173,0.13564300000000173,0.47619047619047616,0.5098039215686274,NONE,0.0,False,False,False
Brandon Ingram,2023-11-04,brandon ingram,NOP,ATL,26,35.640038,9.640037536621094,9.640037536621094,33.5,-109.0,-104.0,"FanDuel, DraftKings, PointsBet (US)",26,35.640038,33.5,2.140037999999997,2.140037999999997,0.5215311004784688,0.5098039215686274,NONE,0.0,False,False,False
Brandon Ingram,2023-12-17,brandon ingram,NOP,SAS,33,24.897865,-8.102134704589844,8.102134704589844,33.5,175.0,-118.0,"DraftKings, BetOnline.ag, PointsBet (US)",33,24.897865,33.5,-8.602135,8.602135,0.36363636363636365,0.5412844036697247,UNDER,84.7457627118644,True,False,False
Brandon Ingram,2024-01-07,brandon ingram,NOP,SAC,27,26.408821,-0.5911788940429688,0.5911788940429688,36.5,185.0,-102.0,"DraftKings, FanDuel, PointsBet (US)",27,26.408821,36.5,-10.091179,10.091179,0.3508771929824561,0.504950495049505,UNDER,98.0392156862745,True,False,False
Brandon Ingram,2024-01-15,brandon ingram,NOP,DAL,22,26.872078,4.872077941894531,4.872077941894531,29.5,-110.0,175.0,"DraftKings, PointsBet (US), FanDuel",22,26.872078,29.5,-2.6279220000000016,2.6279220000000016,0.5238095238095238,0.36363636363636365,NONE,0.0,False,False,False
Brandon Ingram,2024-03-10,brandon ingram,NOP,ATL,24,30.649487,6.649486541748047,6.649486541748047,31.5,-115.0,170.0,"DraftKings, PointsBet (US), BetOnline.ag",24,30.649487,31.5,-0.8505129999999994,0.8505129999999994,0.5348837209302325,0.37037037037037035,NONE,0.0,False,False,False
Brandon Ingram,2024-03-16,brandon ingram,NOP,POR,31,32.478943,1.47894287109375,1.47894287109375,31.5,-103.0,170.0,"Unibet, FanDuel, PointsBet (US)",31,32.478943,31.5,0.978943000000001,0.978943000000001,0.5073891625615764,0.37037037037037035,NONE,0.0,False,False,False
Brandon Ingram,2024-03-19,brandon ingram,NOP,BKN,21,29.28569,8.285690307617188,8.285690307617188,30.5,-120.0,123.0,"DraftKings, BetOnline.ag, PointsBet (US)",21,29.28569,30.5,-1.214310000000001,1.214310000000001,0.5454545454545454,0.4484304932735426,NONE,0.0,False,False,False
Brandon Ingram,2024-03-21,brandon ingram,NOP,ORL,21,16.809628,-4.190372467041016,4.190372467041016,28.5,170.0,-110.0,"DraftKings, PointsBet (US), BetOnline.ag",21,16.809628,28.5,-11.690372,11.690372,0.37037037037037035,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Brandon Ingram,2024-04-14,brandon ingram,NOP,LAL,18,20.777021,2.7770214080810547,2.7770214080810547,24.5,-115.0,120.0,"DraftKings, PointsBet (US), BetMGM",18,20.777021,24.5,-3.7229789999999987,3.7229789999999987,0.5348837209302325,0.45454545454545453,UNDER,120.0,True,False,False
Brandon Ingram,2024-04-27,brandon ingram,NOP,OKC,24,28.637466,4.6374664306640625,4.6374664306640625,33.5,-102.0,-109.0,"DraftKings, PointsBet (US), FanDuel",24,28.637466,33.5,-4.862534,4.862534,0.504950495049505,0.5215311004784688,UNDER,91.74311926605505,True,False,False
Brandon Miller,2023-10-25,brandon miller,CHA,ATL,18,26.813557,8.813556671142578,8.813556671142578,15.5,-110.0,100.0,"Caesars, BetOnline.ag, PointsBet (US)",18,26.813557,15.5,11.313557,11.313557,0.5238095238095238,0.5,OVER,90.9090909090909,True,False,False
Brandon Miller,2023-10-27,brandon miller,CHA,DET,25,32.212173,7.2121734619140625,7.2121734619140625,15.5,-130.0,102.0,"BetOnline.ag, Caesars",25,32.212173,15.5,16.712173,16.712173,0.5652173913043478,0.49504950495049505,OVER,76.92307692307693,True,False,False
Brandon Miller,2023-10-30,brandon miller,CHA,BKN,33,34.76047,1.7604713439941406,1.7604713439941406,17.5,-130.0,114.0,"DraftKings, BetOnline.ag, Caesars",33,34.76047,17.5,17.260469999999998,17.260469999999998,0.5652173913043478,0.4672897196261682,OVER,76.92307692307693,True,False,False
Brandon Miller,2023-11-04,brandon miller,CHA,IND,14,29.293634,15.293634414672852,15.293634414672852,19.5,-120.0,116.0,"DraftKings, Bovada, BetMGM",14,29.293634,19.5,9.793634,9.793634,0.5454545454545454,0.46296296296296297,OVER,-100.0,False,False,True
Brandon Miller,2023-11-10,brandon miller,CHA,WAS,17,22.766592,5.766592025756836,5.766592025756836,20.5,-115.0,123.0,"DraftKings, BetOnline.ag, Caesars",17,22.766592,20.5,2.2665919999999993,2.2665919999999993,0.5348837209302325,0.4484304932735426,NONE,0.0,False,False,False
Brandon Miller,2023-11-18,brandon miller,CHA,NYK,34,26.121231,-7.878768920898437,7.878768920898437,16.5,-118.0,100.0,"DraftKings, BetMGM, Bovada",34,26.121231,16.5,9.621231000000002,9.621231000000002,0.5412844036697247,0.5,OVER,84.7457627118644,True,False,False
Brandon Miller,2023-11-26,brandon miller,CHA,ORL,26,23.07072,-2.929279327392578,2.929279327392578,14.5,-114.0,106.0,"BetOnline.ag, Caesars",26,23.07072,14.5,8.570720000000001,8.570720000000001,0.5327102803738317,0.4854368932038835,OVER,87.71929824561403,True,False,False
Brandon Miller,2023-12-02,brandon miller,CHA,MIN,22,25.860868,3.860868453979492,3.860868453979492,19.5,-105.0,-123.0,"DraftKings, BetOnline.ag, Caesars",22,25.860868,19.5,6.360868,6.360868,0.5121951219512195,0.5515695067264574,OVER,95.23809523809523,True,False,False
Brandon Miller,2024-02-04,brandon miller,CHA,IND,42,29.769674,-12.23032569885254,12.23032569885254,30.5,180.0,-115.0,"DraftKings, FanDuel, PointsBet (US)",42,29.769674,30.5,-0.7303260000000016,0.7303260000000016,0.35714285714285715,0.5348837209302325,NONE,0.0,False,False,False
Brandon Miller,2024-03-03,brandon miller,CHA,TOR,39,26.786701,-12.213298797607422,12.213298797607422,27.5,133.0,-108.0,"DraftKings, FanDuel, PointsBet (US)",39,26.786701,27.5,-0.7132989999999992,0.7132989999999992,0.4291845493562232,0.5192307692307693,NONE,0.0,False,False,False
Brandon Miller,2024-03-11,brandon miller,CHA,DET,31,27.268194,-3.7318058013916016,3.7318058013916016,29.5,100.0,160.0,"DraftKings, PointsBet (US), BetOnline.ag",31,27.268194,29.5,-2.231805999999999,2.231805999999999,0.5,0.38461538461538464,NONE,0.0,False,False,False
Brandon Miller,2024-03-15,brandon miller,CHA,PHX,19,22.517088,3.517087936401367,3.517087936401367,25.5,-106.0,170.0,"BetOnline.ag, Bovada, FanDuel",19,22.517088,25.5,-2.982911999999999,2.982911999999999,0.5145631067961165,0.37037037037037035,NONE,0.0,False,False,False
Brandon Miller,2024-03-16,brandon miller,CHA,PHI,9,11.028698,2.028697967529297,2.028697967529297,25.5,114.0,-110.0,"DraftKings, FanDuel, PointsBet (US)",9,11.028698,25.5,-14.471302,14.471302,0.4672897196261682,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Brandon Miller,2024-03-19,brandon miller,CHA,ORL,29,25.010029,-3.989971160888672,3.989971160888672,23.5,163.0,-102.0,"DraftKings, FanDuel, PointsBet (US)",29,25.010029,23.5,1.5100289999999994,1.5100289999999994,0.38022813688212925,0.504950495049505,NONE,0.0,False,False,False
Brandon Miller,2024-03-23,brandon miller,CHA,ATL,16,26.72611,10.726110458374023,10.726110458374023,26.5,150.0,-102.0,"DraftKings, PointsBet (US), BetOnline.ag",16,26.72611,26.5,0.22610999999999848,0.22610999999999848,0.4,0.504950495049505,NONE,0.0,False,False,False
Brandon Miller,2024-03-25,brandon miller,CHA,CLE,35,28.132349,-6.867650985717773,6.867650985717773,23.5,175.0,105.0,"DraftKings, BetOnline.ag, FanDuel",35,28.132349,23.5,4.632349000000001,4.632349000000001,0.36363636363636365,0.4878048780487805,OVER,175.0,True,False,False
Brandon Miller,2024-03-27,brandon miller,CHA,CLE,38,27.888668,-10.111331939697266,10.111331939697266,27.5,138.0,-103.0,"DraftKings, BetOnline.ag, PointsBet (US)",38,27.888668,27.5,0.3886679999999991,0.3886679999999991,0.42016806722689076,0.5073891625615764,NONE,0.0,False,False,False
Brandon Miller,2024-03-29,brandon miller,CHA,GSW,18,27.876503,9.876502990722656,9.876502990722656,26.5,155.0,100.0,"DraftKings, BetOnline.ag, PointsBet (US)",18,27.876503,26.5,1.3765029999999996,1.3765029999999996,0.39215686274509803,0.5,NONE,0.0,False,False,False
Brandon Miller,2024-03-31,brandon miller,CHA,LAC,32,31.193008,-0.8069915771484375,0.8069915771484375,26.5,-106.0,-104.0,"DraftKings, FanDuel, PointsBet (US)",32,31.193008,26.5,4.693007999999999,4.693007999999999,0.5145631067961165,0.5098039215686274,OVER,94.33962264150944,True,False,False
Brandon Miller,2024-04-01,brandon miller,CHA,BOS,26,30.44293,4.442930221557617,4.442930221557617,25.5,185.0,-111.0,"DraftKings, BetOnline.ag, PointsBet (US)",26,30.44293,25.5,4.9429300000000005,4.9429300000000005,0.3508771929824561,0.5260663507109005,OVER,185.0,True,False,False
Brandon Miller,2024-04-03,brandon miller,CHA,POR,24,22.224451,-1.7755489349365234,1.7755489349365234,34.5,-103.0,-108.0,"DraftKings, PointsBet (US), FanDuel",24,22.224451,34.5,-12.275549000000002,12.275549000000002,0.5073891625615764,0.5192307692307693,UNDER,92.5925925925926,True,False,False
Brandon Miller,2024-04-05,brandon miller,CHA,ORL,40,29.955286,-10.044713973999023,10.044713973999023,25.5,-115.0,-112.0,"DraftKings, PointsBet (US), BetMGM",40,29.955286,25.5,4.455286000000001,4.455286000000001,0.5348837209302325,0.5283018867924528,OVER,86.95652173913044,True,False,False
Brandon Miller,2024-04-07,brandon miller,CHA,OKC,20,27.661102,7.661102294921875,7.661102294921875,27.5,-118.0,-105.0,"DraftKings, FanDuel, PointsBet (US)",20,27.661102,27.5,0.16110199999999963,0.16110199999999963,0.5412844036697247,0.5121951219512195,NONE,0.0,False,False,False
Brandon Miller,2024-04-09,brandon miller,CHA,DAL,31,26.137032,-4.862968444824219,4.862968444824219,26.5,160.0,-111.0,"DraftKings, BetMGM, FanDuel",31,26.137032,26.5,-0.3629679999999986,0.3629679999999986,0.38461538461538464,0.5260663507109005,NONE,0.0,False,False,False
Brandon Miller,2024-04-10,brandon miller,CHA,ATL,32,24.914824,-7.085176467895508,7.085176467895508,27.5,188.0,105.0,"DraftKings, BetOnline.ag, PointsBet (US)",32,24.914824,27.5,-2.5851760000000006,2.5851760000000006,0.3472222222222222,0.4878048780487805,NONE,0.0,False,False,False
Brice Sensabaugh,2024-04-14,brice sensabaugh,UTA,GSW,17,20.18202,3.1820201873779297,3.1820201873779297,15.5,-115.0,-110.0,"Caesars, BetMGM, BetOnline.ag",17,20.18202,15.5,4.682020000000001,4.682020000000001,0.5348837209302325,0.5238095238095238,OVER,86.95652173913044,True,False,False
Brook Lopez,2023-10-26,brook lopez,MIL,PHI,15,22.647589,7.647588729858398,7.647588729858398,20.5,-109.0,100.0,"FanDuel, DraftKings, Caesars",15,22.647589,20.5,2.147589,2.147589,0.5215311004784688,0.5,NONE,0.0,False,False,False
Brook Lopez,2023-10-29,brook lopez,MIL,ATL,17,14.331546,-2.668454170227051,2.668454170227051,20.5,-114.0,-110.0,"DraftKings, BetOnline.ag, Caesars",17,14.331546,20.5,-6.1684540000000005,6.1684540000000005,0.5327102803738317,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Brook Lopez,2023-11-01,brook lopez,MIL,TOR,9,11.962528,2.9625282287597656,2.9625282287597656,18.5,-110.0,-115.0,"DraftKings, BetOnline.ag, Caesars",9,11.962528,18.5,-6.537471999999999,6.537471999999999,0.5238095238095238,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Brook Lopez,2023-11-03,brook lopez,MIL,NYK,18,28.385271,10.385271072387695,10.385271072387695,15.5,-115.0,102.0,"BetMGM, Caesars, BetOnline.ag",18,28.385271,15.5,12.885271,12.885271,0.5348837209302325,0.49504950495049505,OVER,86.95652173913044,True,False,False
Brook Lopez,2023-11-11,brook lopez,MIL,ORL,13,12.797564,-0.2024364471435547,0.2024364471435547,17.5,-125.0,102.0,"Barstool Sportsbook, DraftKings, BetMGM",13,12.797564,17.5,-4.7024360000000005,4.7024360000000005,0.5555555555555556,0.49504950495049505,UNDER,102.0,True,False,False
Brook Lopez,2023-11-26,brook lopez,MIL,POR,19,25.819386,6.819385528564453,6.819385528564453,21.5,-105.0,-120.0,"DraftKings, BetOnline.ag, Caesars",19,25.819386,21.5,4.3193860000000015,4.3193860000000015,0.5121951219512195,0.5454545454545454,OVER,-100.0,False,False,True
Brook Lopez,2023-12-07,brook lopez,MIL,IND,26,24.96143,-1.0385704040527344,1.0385704040527344,20.5,104.0,-105.0,"DraftKings, Caesars, BetOnline.ag",26,24.96143,20.5,4.46143,4.46143,0.49019607843137253,0.5121951219512195,OVER,104.0,True,False,False
Brook Lopez,2023-12-16,brook lopez,MIL,DET,7,16.86792,9.867919921875,9.867919921875,22.5,-119.0,105.0,"DraftKings, BetOnline.ag, Caesars",7,16.86792,22.5,-5.632079999999998,5.632079999999998,0.54337899543379,0.4878048780487805,UNDER,105.0,True,False,False
Brook Lopez,2023-12-23,brook lopez,MIL,NYK,9,22.6924,13.692399978637695,13.692399978637695,19.5,-115.0,105.0,"DraftKings, BetOnline.ag, Caesars",9,22.6924,19.5,3.1923999999999992,3.1923999999999992,0.5348837209302325,0.4878048780487805,OVER,-100.0,False,False,True
Brook Lopez,2023-12-25,brook lopez,MIL,NYK,21,16.699266,-4.30073356628418,4.30073356628418,18.5,-129.0,110.0,"DraftKings, Caesars",21,16.699266,18.5,-1.8007339999999985,1.8007339999999985,0.5633187772925764,0.47619047619047616,NONE,0.0,False,False,False
Brook Lopez,2024-01-20,brook lopez,MIL,DET,33,23.835552,-9.164447784423828,9.164447784423828,18.5,-105.0,100.0,"DraftKings, Caesars, BetOnline.ag",33,23.835552,18.5,5.335552,5.335552,0.5121951219512195,0.5,OVER,95.23809523809523,True,False,False
Brook Lopez,2024-02-25,brook lopez,MIL,PHI,21,22.888063,1.8880634307861328,1.8880634307861328,19.5,-119.0,110.0,"DraftKings, BetOnline.ag, Caesars",21,22.888063,19.5,3.388062999999999,3.388062999999999,0.54337899543379,0.47619047619047616,OVER,84.03361344537815,True,False,False
Brook Lopez,2024-03-10,brook lopez,MIL,LAC,14,19.876482,5.876482009887695,5.876482009887695,16.5,-123.0,-105.0,"DraftKings, BetMGM, Caesars",14,19.876482,16.5,3.3764819999999993,3.3764819999999993,0.5515695067264574,0.5121951219512195,OVER,-100.0,False,False,True
Brook Lopez,2024-03-17,brook lopez,MIL,PHX,20,11.610763,-8.389237403869629,8.389237403869629,21.5,-105.0,-110.0,"DraftKings, BetOnline.ag, PointsBet (US)",20,11.610763,21.5,-9.889237,9.889237,0.5121951219512195,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Brook Lopez,2024-03-20,brook lopez,MIL,BOS,14,14.129367,0.1293668746948242,0.1293668746948242,18.5,-110.0,-115.0,"DraftKings, PointsBet (US), BetMGM",14,14.129367,18.5,-4.370633,4.370633,0.5238095238095238,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Brook Lopez,2024-03-24,brook lopez,MIL,OKC,19,16.202124,-2.7978763580322266,2.7978763580322266,16.5,-120.0,-105.0,"DraftKings, PointsBet (US), BetOnline.ag",19,16.202124,16.5,-0.2978759999999987,0.2978759999999987,0.5454545454545454,0.5121951219512195,NONE,0.0,False,False,False
Brook Lopez,2024-03-26,brook lopez,MIL,LAL,16,23.276424,7.276424407958984,7.276424407958984,16.5,-119.0,-109.0,"DraftKings, PointsBet (US), BetMGM",16,23.276424,16.5,6.776423999999999,6.776423999999999,0.54337899543379,0.5215311004784688,OVER,-100.0,False,False,True
Brook Lopez,2024-03-30,brook lopez,MIL,ATL,16,19.654593,3.654592514038086,3.654592514038086,17.5,-115.0,-104.0,"PointsBet (US), DraftKings, BetMGM",16,19.654593,17.5,2.1545929999999984,2.1545929999999984,0.5348837209302325,0.5098039215686274,NONE,0.0,False,False,False
Brook Lopez,2024-04-02,brook lopez,MIL,WAS,9,14.982138,5.982137680053711,5.982137680053711,17.5,-114.0,105.0,"DraftKings, PointsBet (US), BetMGM",9,14.982138,17.5,-2.517861999999999,2.517861999999999,0.5327102803738317,0.4878048780487805,NONE,0.0,False,False,False
Brook Lopez,2024-04-03,brook lopez,MIL,MEM,36,22.39763,-13.60236930847168,13.60236930847168,18.5,-115.0,-108.0,"DraftKings, PointsBet (US), BetMGM",36,22.39763,18.5,3.8976299999999995,3.8976299999999995,0.5348837209302325,0.5192307692307693,OVER,86.95652173913044,True,False,False
Brook Lopez,2024-04-07,brook lopez,MIL,NYK,19,20.131044,1.1310443878173828,1.1310443878173828,13.5,100.0,-108.0,"BetOnline.ag, Caesars, BetMGM",19,20.131044,13.5,6.631043999999999,6.631043999999999,0.5,0.5192307692307693,OVER,100.0,True,False,False
Brook Lopez,2024-04-09,brook lopez,MIL,BOS,21,18.863369,-2.13663101196289,2.13663101196289,16.5,-105.0,-120.0,"DraftKings, PointsBet (US), Caesars",21,18.863369,16.5,2.3633689999999987,2.3633689999999987,0.5121951219512195,0.5454545454545454,NONE,0.0,False,False,False
Brook Lopez,2024-04-14,brook lopez,MIL,ORL,14,19.528364,5.528364181518555,5.528364181518555,17.5,-105.0,-120.0,"DraftKings, BetMGM, Caesars",14,19.528364,17.5,2.028364,2.028364,0.5121951219512195,0.5454545454545454,NONE,0.0,False,False,False
Brook Lopez,2024-04-21,brook lopez,MIL,IND,18,20.830961,2.830961227416992,2.830961227416992,20.5,-119.0,100.0,"DraftKings, Caesars, BetOnline.ag",18,20.830961,20.5,0.3309609999999985,0.3309609999999985,0.54337899543379,0.5,NONE,0.0,False,False,False
Brook Lopez,2024-04-26,brook lopez,MIL,IND,21,26.52831,5.528310775756836,5.528310775756836,19.5,-115.0,100.0,"DraftKings, PointsBet (US), BetMGM",21,26.52831,19.5,7.028310000000001,7.028310000000001,0.5348837209302325,0.5,OVER,86.95652173913044,True,False,False
Brook Lopez,2024-04-28,brook lopez,MIL,IND,37,24.205647,-12.794353485107422,12.794353485107422,22.5,-108.0,-111.0,"PointsBet (US), BetOnline.ag, Caesars",37,24.205647,22.5,1.705646999999999,1.705646999999999,0.5192307692307693,0.5260663507109005,NONE,0.0,False,False,False
Brook Lopez,2024-05-02,brook lopez,MIL,IND,26,20.220072,-5.779928207397461,5.779928207397461,21.5,100.0,-114.0,"DraftKings, FanDuel, BetMGM",26,20.220072,21.5,-1.2799280000000017,1.2799280000000017,0.5,0.5327102803738317,NONE,0.0,False,False,False
Bruce Brown,2023-10-25,bruce brown,IND,WAS,28,28.007761000000002,0.0077610015869141,0.36391258239746094,20.5,100.0,123.0,"DraftKings, Caesars, BetOnline.ag",28,28.007761000000002,20.5,7.507761000000002,7.507761000000002,0.5,0.4484304932735426,OVER,100.0,True,False,False
Bruce Brown,2023-10-28,bruce brown,IND,CLE,12,12.7333625,0.7333626747131348,0.7333626747131348,20.5,100.0,-114.0,"DraftKings, PointsBet (US), BetRivers",12,12.7333625,20.5,-7.7666375,7.7666375,0.5,0.5327102803738317,UNDER,87.71929824561403,True,False,False
Bruce Brown,2023-10-30,bruce brown,IND,CHI,23,22.321723499999997,-0.6782770156860352,0.6782770156860352,19.5,-109.0,125.0,"DraftKings, BetOnline.ag, Caesars",23,22.321723499999997,19.5,2.8217234999999974,2.8217234999999974,0.5215311004784688,0.4444444444444444,NONE,0.0,False,False,False
Bruce Brown,2023-11-01,bruce brown,IND,BOS,5,5.1840384,0.18403840065002436,0.20120358467102045,20.5,100.0,-115.0,"DraftKings, BetOnline.ag, Caesars",5,5.1840384,20.5,-15.3159616,15.3159616,0.5,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Bruce Brown,2023-11-03,bruce brown,IND,CLE,28,27.453622000000003,-0.5463781356811523,0.6649169921875,18.5,-115.0,-109.0,"DraftKings, BetOnline.ag, Caesars",28,27.453622000000003,18.5,8.953622000000003,8.953622000000003,0.5348837209302325,0.5215311004784688,OVER,86.95652173913044,True,False,False
Bruce Brown,2023-11-04,bruce brown,IND,CHA,14,14.3538505,0.3538503646850586,0.4734640121459961,20.5,-115.0,-110.0,"DraftKings, Caesars, BetOnline.ag",14,14.3538505,20.5,-6.1461495,6.1461495,0.5348837209302325,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Bruce Brown,2023-11-12,bruce brown,IND,PHI,16,16.190375500000002,0.1903753280639648,0.26569938659667963,17.5,185.0,-111.0,"DraftKings, BetOnline.ag, Caesars",16,16.190375500000002,17.5,-1.3096244999999982,1.3096244999999982,0.3508771929824561,0.5260663507109005,NONE,0.0,False,False,False
Bruce Brown,2023-11-19,bruce brown,IND,ORL,17,16.4421365,-0.5578632354736328,0.5578632354736328,17.5,110.0,-104.0,"DraftKings, BetOnline.ag, Caesars",17,16.4421365,17.5,-1.0578634999999998,1.0578634999999998,0.47619047619047616,0.5098039215686274,NONE,0.0,False,False,False
Bruce Brown,2023-12-07,bruce brown,IND,MIL,14,14.246399,0.24639892578125,0.27312421798706055,20.5,128.0,115.0,"DraftKings, Unibet, BetRivers",14,14.246399,20.5,-6.253601,6.253601,0.43859649122807015,0.46511627906976744,UNDER,115.0,True,False,False
Bruce Brown,2024-01-14,bruce brown,IND,DEN,34,33.556547,-0.4434528350830078,0.4434528350830078,17.5,-114.0,120.0,"DraftKings, BetOnline.ag, PointsBet (US)",34,33.556547,17.5,16.056547000000002,16.056547000000002,0.5327102803738317,0.45454545454545453,OVER,87.71929824561403,True,False,False
Bruce Brown,2024-01-28,bruce brown,TOR,ATL,22,22.096223000000002,0.0962228775024414,0.1207113265991211,22.5,188.0,-110.0,"DraftKings, PointsBet (US), Caesars",22,22.096223000000002,22.5,-0.40377699999999805,0.40377699999999805,0.3472222222222222,0.5238095238095238,NONE,0.0,False,False,False
Bruno Fernando,2024-03-02,bruno fernando,ATL,BKN,15,12.162366,-2.8376340866088867,2.8376340866088867,11.5,-110.0,-110.0,"BetOnline.ag, BetMGM",15,12.162366,11.5,0.6623660000000005,0.6623660000000005,0.5238095238095238,0.5238095238095238,NONE,0.0,False,False,False
Bruno Fernando,2024-03-10,bruno fernando,ATL,NOP,19,13.676525,-5.323474884033203,5.323474884033203,13.5,-115.0,115.0,"BetOnline.ag, Caesars, BetMGM",19,13.676525,13.5,0.17652499999999982,0.17652499999999982,0.5348837209302325,0.46511627906976744,NONE,0.0,False,False,False
Bruno Fernando,2024-03-23,bruno fernando,ATL,CHA,32,19.27746,-12.722539901733398,12.722539901733398,15.5,-105.0,-114.0,"BetOnline.ag, Caesars, BetMGM",32,19.27746,15.5,3.7774600000000014,3.7774600000000014,0.5121951219512195,0.5327102803738317,OVER,95.23809523809523,True,False,False
Bruno Fernando,2024-03-25,bruno fernando,ATL,BOS,19,15.341567,-3.658432960510254,3.658432960510254,16.5,-114.0,110.0,"DraftKings, BetOnline.ag, Caesars",19,15.341567,16.5,-1.1584330000000005,1.1584330000000005,0.5327102803738317,0.47619047619047616,NONE,0.0,False,False,False
Bruno Fernando,2024-03-27,bruno fernando,ATL,POR,17,17.385134,0.3851337432861328,0.3851337432861328,16.5,-114.0,100.0,"DraftKings, BetMGM, BetOnline.ag",17,17.385134,16.5,0.8851340000000008,0.8851340000000008,0.5327102803738317,0.5,NONE,0.0,False,False,False
Bruno Fernando,2024-03-28,bruno fernando,ATL,BOS,12,15.865733,3.865733146667481,3.865733146667481,15.5,-110.0,-112.0,"BetOnline.ag, Caesars, BetMGM",12,15.865733,15.5,0.36573300000000053,0.36573300000000053,0.5238095238095238,0.5283018867924528,NONE,0.0,False,False,False
Bruno Fernando,2024-03-30,bruno fernando,ATL,MIL,16,16.116333,0.1163330078125,0.1163330078125,15.5,-115.0,-110.0,"BetMGM, Caesars, BetOnline.ag",16,16.116333,15.5,0.6163330000000009,0.6163330000000009,0.5348837209302325,0.5238095238095238,NONE,0.0,False,False,False
Bruno Fernando,2024-04-03,bruno fernando,ATL,DET,4,13.381951,9.381951332092283,9.381951332092283,14.5,-104.0,-104.0,"BetMGM, BetOnline.ag, Caesars",4,13.381951,14.5,-1.1180489999999992,1.1180489999999992,0.5098039215686274,0.5098039215686274,NONE,0.0,False,False,False
Bruno Fernando,2024-04-04,bruno fernando,ATL,DAL,17,11.938681,-5.061319351196289,5.061319351196289,11.5,-115.0,120.0,"BetOnline.ag, Caesars, BetMGM",17,11.938681,11.5,0.43868100000000076,0.43868100000000076,0.5348837209302325,0.45454545454545453,NONE,0.0,False,False,False
Bruno Fernando,2024-04-09,bruno fernando,ATL,MIA,16,15.927517,-0.0724830627441406,0.0724830627441406,12.5,102.0,100.0,"Caesars, BetOnline.ag, BetMGM",16,15.927517,12.5,3.427517,3.427517,0.49504950495049505,0.5,OVER,102.0,True,False,False
Bruno Fernando,2024-04-10,bruno fernando,ATL,CHA,11,18.78701,7.787010192871094,7.787010192871094,19.5,-130.0,100.0,"DraftKings, Caesars, BetMGM",11,18.78701,19.5,-0.7129900000000013,0.7129900000000013,0.5652173913043478,0.5,NONE,0.0,False,False,False
