PLAYER_NAME,game_date,player_lower,TEAM_ABBREVIATION,OPPONENT,PRA,predicted_PRA,error,abs_error,line,over_price,under_price,bookmaker,actual_pra,predicted_pra,betting_line,edge,abs_edge,over_implied_prob,under_implied_prob,bet_side,bet_result,bet_won,bet_pushed,bet_lost
De'Andre Hunter,2024-10-25,de'andre hunter,,CHA,34,35.381046,1.3810462951660156,1.3810462951660156,21.5,105.0,-119.0,"DraftKings, FanDuel, BetMGM",34,35.381046,21.5,13.881045999999998,13.881045999999998,0.4878048780487805,0.54337899543379,OVER,105.0,True,False,False
De'Andre Hunter,2024-11-29,de'andre hunter,,CLE,31,30.69657,-0.3034305572509765,0.3034305572509765,20.5,-117.0,-105.0,"DraftKings, Caesars, Bovada",31,30.69657,20.5,10.196570000000001,10.196570000000001,0.5391705069124424,0.5121951219512195,OVER,85.47008547008546,True,False,False
De'Andre Hunter,2024-11-30,de'andre hunter,,CHA,21,23.790247,2.790246963500977,2.790246963500977,20.5,100.0,-110.0,"BetOnline.ag, Caesars, BetMGM",21,23.790247,20.5,3.290247000000001,3.290247000000001,0.5,0.5238095238095238,OVER,100.0,True,False,False
De'Andre Hunter,2024-12-08,de'andre hunter,,DEN,24,23.940525,-0.0594749450683593,0.0594749450683593,24.5,-109.0,-106.0,"BetOnline.ag, BetMGM, Caesars",24,23.940525,24.5,-0.5594749999999991,0.5594749999999991,0.5215311004784688,0.5145631067961165,NONE,0.0,False,False,False
De'Andre Hunter,2024-12-14,de'andre hunter,,MIL,25,24.248285,-0.7517147064208984,0.7517147064208984,22.5,-103.0,-115.0,"Caesars, BetMGM, Bovada",25,24.248285,22.5,1.7482849999999992,1.7482849999999992,0.5073891625615764,0.5348837209302325,NONE,0.0,False,False,False
De'Andre Hunter,2024-12-28,de'andre hunter,,MIA,33,32.17944,-0.8205604553222656,0.8205604553222656,24.5,-109.0,-118.0,"Caesars, BetMGM, BetOnline.ag",33,32.17944,24.5,7.67944,7.67944,0.5215311004784688,0.5412844036697247,OVER,91.74311926605505,True,False,False
De'Andre Hunter,2024-12-29,de'andre hunter,,TOR,27,28.120361,1.120361328125,1.120361328125,25.5,-105.0,-105.0,"Caesars, BetOnline.ag, BetMGM",27,28.120361,25.5,2.620360999999999,2.620360999999999,0.5121951219512195,0.5121951219512195,NONE,0.0,False,False,False
De'Andre Hunter,2025-01-20,de'andre hunter,,NYK,23,23.101177,0.1011772155761718,0.1011772155761718,20.5,-105.0,110.0,"DraftKings, Bovada, Caesars",23,23.101177,20.5,2.601177,2.601177,0.5121951219512195,0.47619047619047616,NONE,0.0,False,False,False
De'Andre Hunter,2025-02-01,de'andre hunter,,IND,14,13.616466,-0.3835344314575195,0.3835344314575195,26.5,100.0,-105.0,"BetOnline.ag, DraftKings, BetMGM",14,13.616466,26.5,-12.883534,12.883534,0.5,0.5121951219512195,UNDER,95.23809523809523,True,False,False
De'Andre Hunter,2025-03-02,de'andre hunter,,POR,39,40.91569,1.915691375732422,1.915691375732422,21.5,-110.0,-105.0,"BetOnline.ag, Fanatics, DraftKings",39,40.91569,21.5,19.415689999999998,19.415689999999998,0.5238095238095238,0.5121951219512195,OVER,90.9090909090909,True,False,False
De'Andre Hunter,2025-03-16,de'andre hunter,,ORL,15,16.56604,1.5660400390625,1.5660400390625,20.5,-101.0,-105.0,"DraftKings, Caesars, BetMGM",15,16.56604,20.5,-3.933959999999999,3.933959999999999,0.5024875621890548,0.5121951219512195,UNDER,95.23809523809523,True,False,False
De'Andre Hunter,2025-03-23,de'andre hunter,,UTA,21,22.313602,1.3136024475097656,1.3136024475097656,17.5,115.0,-115.0,"DraftKings, Fanatics, BetOnline.ag",21,22.313602,17.5,4.8136019999999995,4.8136019999999995,0.46511627906976744,0.5348837209302325,OVER,115.0,True,False,False
De'Andre Hunter,2025-03-27,de'andre hunter,,SAS,23,22.53565,-0.4643497467041015,0.4643497467041015,21.5,100.0,-115.0,"BetOnline.ag, Fanatics, BetMGM",23,22.53565,21.5,1.0356500000000004,1.0356500000000004,0.5,0.5348837209302325,NONE,0.0,False,False,False
De'Andre Hunter,2025-03-28,de'andre hunter,,DET,14,15.271583,1.2715826034545898,1.2715826034545898,18.5,100.0,-104.0,"FanDuel, Fanatics, BetMGM",14,15.271583,18.5,-3.2284170000000003,3.2284170000000003,0.5,0.5098039215686274,UNDER,96.15384615384616,True,False,False
De'Andre Hunter,2025-03-30,de'andre hunter,,LAC,14,12.925442,-1.0745582580566406,1.0745582580566406,17.5,-105.0,-118.0,"Fanatics, BetOnline.ag, BetMGM",14,12.925442,17.5,-4.574558,4.574558,0.5121951219512195,0.5412844036697247,UNDER,84.7457627118644,True,False,False
De'Andre Hunter,2025-04-02,de'andre hunter,,NYK,18,20.030622,2.0306224822998047,2.0306224822998047,17.5,108.0,-115.0,"Fanatics, DraftKings, BetOnline.ag",18,20.030622,17.5,2.530622000000001,2.530622000000001,0.4807692307692308,0.5348837209302325,NONE,0.0,False,False,False
De'Andre Hunter,2025-04-06,de'andre hunter,,SAC,13,14.343826,1.3438262939453125,1.3438262939453125,18.5,100.0,-110.0,"BetOnline.ag, Fanatics, DraftKings",13,14.343826,18.5,-4.156174,4.156174,0.5,0.5238095238095238,UNDER,90.9090909090909,True,False,False
De'Andre Hunter,2025-04-08,de'andre hunter,,CHI,24,22.412018,-1.587982177734375,1.587982177734375,19.5,112.0,-110.0,"DraftKings, Fanatics, Bovada",24,22.412018,19.5,2.9120179999999998,2.9120179999999998,0.4716981132075472,0.5238095238095238,NONE,0.0,False,False,False
De'Andre Hunter,2025-04-10,de'andre hunter,,IND,36,37.58439,1.5843887329101562,1.5843887329101562,23.5,-110.0,-105.0,"BetOnline.ag, BetMGM, Bovada",36,37.58439,23.5,14.084389999999999,14.084389999999999,0.5238095238095238,0.5121951219512195,OVER,90.9090909090909,True,False,False
DeAndre Jordan,2025-03-23,deandre jordan,,HOU,30,28.22921,-1.7707901000976562,1.7707901000976562,14.5,-112.0,-113.0,"BetOnline.ag, BetMGM, Caesars",30,28.22921,14.5,13.729209999999998,13.729209999999998,0.5283018867924528,0.5305164319248826,OVER,89.28571428571429,True,False,False
DeMar DeRozan,2024-11-01,demar derozan,,ATL,37,40.974693,3.974693298339844,3.974693298339844,30.5,-105.0,160.0,"DraftKings, FanDuel, Caesars",37,40.974693,30.5,10.474693000000002,10.474693000000002,0.5121951219512195,0.38461538461538464,OVER,95.23809523809523,True,False,False
DeMar DeRozan,2024-11-02,demar derozan,,TOR,40,40.149445,0.149444580078125,0.149444580078125,31.5,180.0,-105.0,"DraftKings, FanDuel, BetRivers",40,40.149445,31.5,8.649445,8.649445,0.35714285714285715,0.5121951219512195,OVER,180.0,True,False,False
DeMar DeRozan,2024-12-21,demar derozan,,LAL,19,20.785168,1.7851676940917969,1.7851676940917969,28.5,-106.0,-105.0,"BetOnline.ag, DraftKings, Caesars",19,20.785168,28.5,-7.714832000000001,7.714832000000001,0.5145631067961165,0.5121951219512195,UNDER,95.23809523809523,True,False,False
DeMar DeRozan,2024-12-22,demar derozan,,IND,6,5.5271997,-0.4728002548217773,0.4728002548217773,27.5,-105.0,-110.0,"BetOnline.ag, FanDuel, DraftKings",6,5.5271997,27.5,-21.9728003,21.9728003,0.5121951219512195,0.5238095238095238,UNDER,90.9090909090909,True,False,False
DeMar DeRozan,2025-01-12,demar derozan,,CHI,24,25.391829,1.391828536987305,1.391828536987305,28.5,-110.0,-107.0,"FanDuel, DraftKings, BetRivers",24,25.391829,28.5,-3.1081709999999987,3.1081709999999987,0.5238095238095238,0.5169082125603864,UNDER,93.45794392523365,True,False,False
DeMar DeRozan,2025-03-29,demar derozan,,ORL,26,29.892412,3.8924121856689458,3.8924121856689458,29.5,-105.0,-102.0,"BetOnline.ag, Fanatics, FanDuel",26,29.892412,29.5,0.3924120000000002,0.3924120000000002,0.5121951219512195,0.504950495049505,NONE,0.0,False,False,False
DeMar DeRozan,2025-03-31,demar derozan,,IND,42,41.532932,-0.4670677185058594,0.4670677185058594,30.5,-102.0,-107.0,"FanDuel, Fanatics, DraftKings",42,41.532932,30.5,11.032932000000002,11.032932000000002,0.504950495049505,0.5169082125603864,OVER,98.0392156862745,True,False,False
DeMar DeRozan,2025-04-02,demar derozan,,WAS,44,40.86671,-3.133289337158203,3.133289337158203,31.5,-108.0,-110.0,"BetOnline.ag, Fanatics, FanDuel",44,40.86671,31.5,9.366709999999998,9.366709999999998,0.5192307692307693,0.5238095238095238,OVER,92.5925925925926,True,False,False
DeMar DeRozan,2025-04-04,demar derozan,,CHA,29,32.0987,3.0987014770507812,3.0987014770507812,30.5,-108.0,-108.0,"Fanatics, FanDuel, DraftKings",29,32.0987,30.5,1.598700000000001,1.598700000000001,0.5192307692307693,0.5192307692307693,NONE,0.0,False,False,False
DeMar DeRozan,2025-04-06,demar derozan,,CLE,39,38.74758,-0.2524185180664062,0.2524185180664062,31.5,115.0,-105.0,"BetOnline.ag, Fanatics, DraftKings",39,38.74758,31.5,7.247579999999999,7.247579999999999,0.46511627906976744,0.5121951219512195,OVER,115.0,True,False,False
DeMar DeRozan,2025-04-07,demar derozan,,DET,43,47.19216,4.192161560058594,4.192161560058594,31.5,110.0,-102.0,"BetOnline.ag, Fanatics, DraftKings",43,47.19216,31.5,15.692160000000001,15.692160000000001,0.47619047619047616,0.504950495049505,OVER,110.0,True,False,False
DeMar DeRozan,2025-04-13,demar derozan,,PHX,13,12.2943735,-0.7056264877319336,0.7056264877319336,32.5,-114.0,-110.0,"BetOnline.ag, Fanatics, Bovada",13,12.2943735,32.5,-20.2056265,20.2056265,0.5327102803738317,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Dean Wade,2024-10-25,dean wade,,DET,25,25.800173,0.8001728057861328,0.8001728057861328,10.5,-123.0,-105.0,"BetOnline.ag, BetMGM",25,25.800173,10.5,15.300173000000001,15.300173000000001,0.5515695067264574,0.5121951219512195,OVER,81.30081300813008,True,False,False
Dean Wade,2024-10-26,dean wade,,WAS,8,7.891053,-0.1089468002319336,0.1089468002319336,13.5,-101.0,-110.0,"BetOnline.ag, BetMGM",8,7.891053,13.5,-5.608947,5.608947,0.5024875621890548,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Dean Wade,2024-10-28,dean wade,,NYK,8,5.567689,-2.4323110580444336,2.4323110580444336,9.5,100.0,-105.0,"BetOnline.ag, BetMGM",8,5.567689,9.5,-3.9323110000000003,3.9323110000000003,0.5,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Dean Wade,2024-10-30,dean wade,,LAL,13,13.156156,0.1561555862426757,0.1561555862426757,12.5,100.0,-127.0,"Caesars, BetOnline.ag, BetMGM",13,13.156156,12.5,0.6561559999999993,0.6561559999999993,0.5,0.5594713656387665,NONE,0.0,False,False,False
Dean Wade,2024-11-01,dean wade,,ORL,10,10.884792,0.8847923278808594,0.8847923278808594,10.5,-123.0,100.0,"Caesars, BetMGM, BetOnline.ag",10,10.884792,10.5,0.38479199999999913,0.38479199999999913,0.5515695067264574,0.5,NONE,0.0,False,False,False
Dean Wade,2024-11-17,dean wade,,CHA,7,7.708668,0.7086682319641113,0.7086682319641113,11.5,100.0,-104.0,"BetOnline.ag, Caesars, BetMGM",7,7.708668,11.5,-3.7913319999999997,3.7913319999999997,0.5,0.5098039215686274,UNDER,96.15384615384616,True,False,False
Dean Wade,2024-12-07,dean wade,,CHA,14,12.2820015,-1.717998504638672,1.717998504638672,11.5,-115.0,-115.0,"Caesars, BetMGM",14,12.2820015,11.5,0.7820014999999998,0.7820014999999998,0.5348837209302325,0.5348837209302325,NONE,0.0,False,False,False
Dean Wade,2024-12-08,dean wade,,MIA,19,20.58816,1.5881595611572266,1.5881595611572266,12.5,-106.0,-110.0,"Caesars, BetMGM",19,20.58816,12.5,8.088159999999998,8.088159999999998,0.5145631067961165,0.5238095238095238,OVER,94.33962264150944,True,False,False
Dean Wade,2025-01-05,dean wade,,CHA,12,11.331651,-0.6683492660522461,0.6683492660522461,12.5,-103.0,100.0,"Caesars, BetMGM, Bovada",12,11.331651,12.5,-1.1683489999999992,1.1683489999999992,0.5073891625615764,0.5,NONE,0.0,False,False,False
Dean Wade,2025-01-12,dean wade,,IND,13,12.886767,-0.1132326126098632,0.1132326126098632,11.5,-117.0,100.0,"DraftKings, Caesars, Bovada",13,12.886767,11.5,1.3867670000000007,1.3867670000000007,0.5391705069124424,0.5,NONE,0.0,False,False,False
Dean Wade,2025-01-20,dean wade,,PHX,15,14.823495,-0.1765050888061523,0.1765050888061523,14.5,-110.0,100.0,"DraftKings, Bovada, BetOnline.ag",15,14.823495,14.5,0.3234949999999994,0.3234949999999994,0.5238095238095238,0.5,NONE,0.0,False,False,False
Dean Wade,2025-03-02,dean wade,,POR,7,7.0932136,0.0932135581970214,0.0932135581970214,12.5,108.0,-120.0,"Caesars, BetMGM",7,7.0932136,12.5,-5.4067864,5.4067864,0.4807692307692308,0.5454545454545454,UNDER,83.33333333333334,True,False,False
Dean Wade,2025-03-11,dean wade,,BKN,5,6.035083,1.0350828170776367,1.0350828170776367,12.5,110.0,-110.0,"BetMGM, Bovada",5,6.035083,12.5,-6.464917,6.464917,0.47619047619047616,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Dean Wade,2025-03-16,dean wade,,ORL,9,9.855863,0.8558626174926758,0.8558626174926758,10.5,-115.0,-115.0,BetMGM,9,9.855863,10.5,-0.6441370000000006,0.6441370000000006,0.5348837209302325,0.5348837209302325,NONE,0.0,False,False,False
Dean Wade,2025-03-23,dean wade,,UTA,10,9.539992,-0.4600076675415039,0.4600076675415039,8.5,-115.0,-115.0,BetMGM,10,9.539992,8.5,1.0399919999999998,1.0399919999999998,0.5348837209302325,0.5348837209302325,NONE,0.0,False,False,False
Dean Wade,2025-03-27,dean wade,,SAS,6,7.2310467,1.2310466766357422,1.2310466766357422,12.5,110.0,-114.0,"BetOnline.ag, BetMGM, Bovada",6,7.2310467,12.5,-5.2689533,5.2689533,0.47619047619047616,0.5327102803738317,UNDER,87.71929824561403,True,False,False
Dean Wade,2025-03-28,dean wade,,DET,13,12.477037,-0.5229625701904297,0.5229625701904297,10.5,-105.0,-123.0,"BetMGM, BetOnline.ag",13,12.477037,10.5,1.9770369999999993,1.9770369999999993,0.5121951219512195,0.5515695067264574,NONE,0.0,False,False,False
Dean Wade,2025-03-30,dean wade,,LAC,8,8.198759,0.1987590789794922,0.1987590789794922,9.5,105.0,-145.0,BetMGM,8,8.198759,9.5,-1.3012409999999992,1.3012409999999992,0.4878048780487805,0.5918367346938775,NONE,0.0,False,False,False
Dean Wade,2025-04-08,dean wade,,CHI,13,12.727555,-0.2724447250366211,0.2724447250366211,9.5,-115.0,-115.0,DraftKings,13,12.727555,9.5,3.2275550000000006,3.2275550000000006,0.5348837209302325,0.5348837209302325,OVER,86.95652173913044,True,False,False
Dean Wade,2025-04-10,dean wade,,IND,16,13.607956,-2.3920440673828125,2.3920440673828125,14.5,-108.0,-120.0,"BetOnline.ag, BetMGM, Bovada",16,13.607956,14.5,-0.8920440000000003,0.8920440000000003,0.5192307692307693,0.5454545454545454,NONE,0.0,False,False,False
Dean Wade,2025-04-11,dean wade,,NYK,3,4.6736917,1.673691749572754,1.673691749572754,15.5,100.0,-130.0,Fanatics,3,4.6736917,15.5,-10.8263083,10.8263083,0.5,0.5652173913043478,UNDER,76.92307692307693,True,False,False
Deandre Ayton,2024-10-27,deandre ayton,,NOP,29,35.167423,6.167423248291016,6.167423248291016,27.5,155.0,-105.0,"DraftKings, BetOnline.ag, BetMGM",29,35.167423,27.5,7.667422999999999,7.667422999999999,0.39215686274509803,0.5121951219512195,OVER,155.0,True,False,False
Dejounte Murray,2024-11-29,dejounte murray,,MEM,33,30.549088,-2.4509124755859375,2.4509124755859375,29.5,133.0,104.0,"DraftKings, FanDuel, Caesars",33,30.549088,29.5,1.0490880000000011,1.0490880000000011,0.4291845493562232,0.49019607843137253,NONE,0.0,False,False,False
Dejounte Murray,2024-12-01,dejounte murray,,NYK,23,24.262983,1.262983322143555,1.262983322143555,31.5,175.0,-108.0,"DraftKings, FanDuel, Caesars",23,24.262983,31.5,-7.237017000000002,7.237017000000002,0.36363636363636365,0.5192307692307693,UNDER,92.5925925925926,True,False,False
Dejounte Murray,2024-12-15,dejounte murray,,IND,33,32.510704,-0.4892959594726562,0.4892959594726562,35.5,155.0,-106.0,"FanDuel, DraftKings, Caesars",33,32.510704,35.5,-2.989296000000003,2.989296000000003,0.39215686274509803,0.5145631067961165,NONE,0.0,False,False,False
Dejounte Murray,2025-01-05,dejounte murray,,WAS,36,33.79053,-2.2094688415527344,2.2094688415527344,32.5,-102.0,-114.0,"BetOnline.ag, DraftKings, Caesars",36,33.79053,32.5,1.2905299999999968,1.2905299999999968,0.504950495049505,0.5327102803738317,NONE,0.0,False,False,False
Dejounte Murray,2025-01-12,dejounte murray,,BOS,43,42.35306,-0.6469383239746094,0.6469383239746094,28.5,-105.0,100.0,"DraftKings, FanDuel, Caesars",43,42.35306,28.5,13.85306,13.85306,0.5121951219512195,0.5,OVER,95.23809523809523,True,False,False
Delon Wright,2024-11-16,delon wright,,CHA,16,14.004443,-1.9955568313598633,1.9955568313598633,12.5,-103.0,155.0,"FanDuel, DraftKings, Caesars",16,14.004443,12.5,1.5044430000000002,1.5044430000000002,0.5073891625615764,0.39215686274509803,NONE,0.0,False,False,False
Delon Wright,2025-03-30,delon wright,,POR,13,15.825841,2.825840950012207,2.825840950012207,14.5,105.0,-106.0,"BetOnline.ag, DraftKings, BetMGM",13,15.825841,14.5,1.3258410000000005,1.3258410000000005,0.4878048780487805,0.5145631067961165,NONE,0.0,False,False,False
Delon Wright,2025-04-01,delon wright,,PHI,20,20.168726,0.1687259674072265,0.1687259674072265,18.5,125.0,-102.0,"BetOnline.ag, Fanatics, DraftKings",20,20.168726,18.5,1.6687259999999995,1.6687259999999995,0.4444444444444444,0.504950495049505,NONE,0.0,False,False,False
Delon Wright,2025-04-02,delon wright,,CLE,16,12.96436,-3.035639762878418,3.035639762878418,15.5,100.0,108.0,"FanDuel, Fanatics, DraftKings",16,12.96436,15.5,-2.535640000000001,2.535640000000001,0.5,0.4807692307692308,NONE,0.0,False,False,False
Delon Wright,2025-04-05,delon wright,,ATL,13,16.044167,3.0441665649414062,3.0441665649414062,16.5,104.0,-125.0,"FanDuel, DraftKings, BetOnline.ag",13,16.044167,16.5,-0.4558329999999984,0.4558329999999984,0.49019607843137253,0.5555555555555556,NONE,0.0,False,False,False
Deni Avdija,2024-10-27,deni avdija,,NOP,20,22.959072,2.95907211303711,2.95907211303711,23.5,100.0,135.0,"DraftKings, FanDuel, BetOnline.ag",20,22.959072,23.5,-0.540928000000001,0.540928000000001,0.5,0.425531914893617,NONE,0.0,False,False,False
Deni Avdija,2024-11-17,deni avdija,,ATL,24,22.669518,-1.3304824829101562,1.3304824829101562,18.5,-103.0,-120.0,"BetMGM, Caesars",24,22.669518,18.5,4.169518,4.169518,0.5073891625615764,0.5454545454545454,OVER,97.0873786407767,True,False,False
Deni Avdija,2025-01-26,deni avdija,,OKC,44,39.121193,-4.878807067871094,4.878807067871094,25.5,100.0,-108.0,"BetOnline.ag, DraftKings, BetMGM",44,39.121193,25.5,13.621192999999998,13.621192999999998,0.5,0.5192307692307693,OVER,100.0,True,False,False
Deni Avdija,2025-03-02,deni avdija,,CLE,52,48.131298,-3.868701934814453,3.868701934814453,25.5,-109.0,-106.0,"BetOnline.ag, Fanatics, DraftKings",52,48.131298,25.5,22.631298,22.631298,0.5215311004784688,0.5145631067961165,OVER,91.74311926605505,True,False,False
Deni Avdija,2025-03-16,deni avdija,,TOR,31,28.342096,-2.6579036712646484,2.6579036712646484,33.5,100.0,-105.0,"BetOnline.ag, FanDuel, DraftKings",31,28.342096,33.5,-5.1579039999999985,5.1579039999999985,0.5,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Deni Avdija,2025-03-23,deni avdija,,BOS,32,33.510216,1.5102157592773438,1.5102157592773438,31.5,-104.0,-110.0,"DraftKings, Fanatics, FanDuel",32,33.510216,31.5,2.010216,2.010216,0.5098039215686274,0.5238095238095238,NONE,0.0,False,False,False
Deni Avdija,2025-03-30,deni avdija,,NYK,44,43.7587,-0.2412986755371093,0.2412986755371093,32.5,-111.0,-110.0,"Fanatics, BetOnline.ag, DraftKings",44,43.7587,32.5,11.258699999999997,11.258699999999997,0.5260663507109005,0.5238095238095238,OVER,90.09009009009009,True,False,False
Deni Avdija,2025-04-01,deni avdija,,ATL,57,51.076996,-5.923004150390625,5.923004150390625,37.5,-104.0,-110.0,"BetOnline.ag, Fanatics, DraftKings",57,51.076996,37.5,13.576996000000001,13.576996000000001,0.5098039215686274,0.5238095238095238,OVER,96.15384615384616,True,False,False
Deni Avdija,2025-04-03,deni avdija,,TOR,47,46.62918,-0.370819091796875,0.370819091796875,38.5,110.0,-110.0,"DraftKings, Fanatics, FanDuel",47,46.62918,38.5,8.129179999999998,8.129179999999998,0.47619047619047616,0.5238095238095238,OVER,110.0,True,False,False
Dereck Lively II,2024-10-24,dereck lively ii,,SAS,32,28.407738,-3.5922622680664062,3.5922622680664062,16.5,-105.0,-105.0,"DraftKings, BetOnline.ag, BetMGM",32,28.407738,16.5,11.907737999999998,11.907737999999998,0.5121951219512195,0.5121951219512195,OVER,95.23809523809523,True,False,False
Dereck Lively II,2024-10-29,dereck lively ii,,MIN,15,17.285454,2.2854537963867188,2.2854537963867188,17.5,105.0,100.0,"FanDuel, BetOnline.ag, BetMGM",15,17.285454,17.5,-0.21454599999999857,0.21454599999999857,0.4878048780487805,0.5,NONE,0.0,False,False,False
Dereck Lively II,2024-11-24,dereck lively ii,,MIA,31,29.390196,-1.6098041534423828,1.6098041534423828,17.5,-110.0,-104.0,"Caesars, BetOnline.ag, BetMGM",31,29.390196,17.5,11.890196,11.890196,0.5238095238095238,0.5098039215686274,OVER,90.9090909090909,True,False,False
Dereck Lively II,2024-12-25,dereck lively ii,,MIN,19,18.790817,-0.2091827392578125,0.2091827392578125,17.5,-108.0,100.0,"DraftKings, Bovada, BetMGM",19,18.790817,17.5,1.2908170000000005,1.2908170000000005,0.5192307692307693,0.5,NONE,0.0,False,False,False
Dereck Lively II,2025-01-12,dereck lively ii,,DEN,28,21.507044,-6.492956161499023,6.492956161499023,21.5,-106.0,100.0,"FanDuel, DraftKings, BetRivers",28,21.507044,21.5,0.007044000000000494,0.007044000000000494,0.5145631067961165,0.5,NONE,0.0,False,False,False
Dereck Lively II,2025-04-09,dereck lively ii,,LAL,6,6.432786,0.4327859878540039,0.4327859878540039,11.5,-110.0,-110.0,"DraftKings, BetOnline.ag, BetMGM",6,6.432786,11.5,-5.067214,5.067214,0.5238095238095238,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Derrick White,2024-10-24,derrick white,,WAS,27,26.400068,-0.5999317169189453,0.5999317169189453,24.5,-105.0,175.0,"DraftKings, FanDuel, Bovada",27,26.400068,24.5,1.900068000000001,1.900068000000001,0.5121951219512195,0.36363636363636365,NONE,0.0,False,False,False
Derrick White,2024-10-26,derrick white,,DET,26,27.171492,1.171491622924805,1.171491622924805,22.5,-105.0,150.0,"DraftKings, BetOnline.ag, FanDuel",26,27.171492,22.5,4.671492000000001,4.671492000000001,0.5121951219512195,0.4,OVER,95.23809523809523,True,False,False
Derrick White,2024-10-28,derrick white,,MIL,24,19.532055,-4.467945098876953,4.467945098876953,25.5,105.0,163.0,"DraftKings, BetOnline.ag, BetMGM",24,19.532055,25.5,-5.967945,5.967945,0.4878048780487805,0.38022813688212925,UNDER,163.0,True,False,False
Derrick White,2024-10-30,derrick white,,IND,27,29.133387,2.133386611938477,2.133386611938477,25.5,100.0,155.0,"DraftKings, Caesars, BetOnline.ag",27,29.133387,25.5,3.633386999999999,3.633386999999999,0.5,0.39215686274509803,OVER,100.0,True,False,False
Derrick White,2024-11-01,derrick white,,CHA,24,22.572523,-1.4274768829345703,1.4274768829345703,25.5,-105.0,138.0,"DraftKings, FanDuel, BetOnline.ag",24,22.572523,25.5,-2.9274769999999997,2.9274769999999997,0.5121951219512195,0.42016806722689076,NONE,0.0,False,False,False
Derrick White,2024-11-02,derrick white,,CHA,28,28.902401,0.9024009704589844,0.9024009704589844,28.5,165.0,100.0,"DraftKings, BetOnline.ag, Caesars",28,28.902401,28.5,0.4024010000000011,0.4024010000000011,0.37735849056603776,0.5,NONE,0.0,False,False,False
Derrick White,2024-11-10,derrick white,,MIL,27,26.365303,-0.6346969604492188,0.6346969604492188,24.5,-110.0,143.0,"FanDuel, DraftKings, Caesars",27,26.365303,24.5,1.8653030000000008,1.8653030000000008,0.5238095238095238,0.411522633744856,NONE,0.0,False,False,False
Derrick White,2024-11-24,derrick white,,MIN,33,31.18971,-1.8102893829345703,1.8102893829345703,24.5,148.0,-113.0,"FanDuel, BetOnline.ag, DraftKings",33,31.18971,24.5,6.689710000000002,6.689710000000002,0.4032258064516129,0.5305164319248826,OVER,148.0,True,False,False
Derrick White,2024-12-15,derrick white,,WAS,25,25.558556,0.5585556030273438,0.5585556030273438,24.5,120.0,-105.0,"FanDuel, DraftKings, Caesars",25,25.558556,24.5,1.0585559999999994,1.0585559999999994,0.45454545454545453,0.5121951219512195,NONE,0.0,False,False,False
Derrick White,2024-12-25,derrick white,,PHI,28,27.379091,-0.6209087371826172,0.6209087371826172,23.5,-102.0,-105.0,"DraftKings, FanDuel, BetMGM",28,27.379091,23.5,3.879090999999999,3.879090999999999,0.504950495049505,0.5121951219512195,OVER,98.0392156862745,True,False,False
Derrick White,2024-12-29,derrick white,,IND,23,24.544683,1.5446834564208984,1.5446834564208984,26.5,-104.0,-110.0,"FanDuel, DraftKings, Caesars",23,24.544683,26.5,-1.9553170000000009,1.9553170000000009,0.5098039215686274,0.5238095238095238,NONE,0.0,False,False,False
Derrick White,2024-12-31,derrick white,,TOR,23,24.956991,1.956991195678711,1.956991195678711,24.5,-103.0,100.0,"FanDuel, DraftKings, Caesars",23,24.956991,24.5,0.4569909999999986,0.4569909999999986,0.5073891625615764,0.5,NONE,0.0,False,False,False
Derrick White,2025-01-05,derrick white,,OKC,19,18.091902,-0.9080982208251952,0.9080982208251952,23.5,-115.0,-105.0,"FanDuel, DraftKings, Caesars",19,18.091902,23.5,-5.408097999999999,5.408097999999999,0.5348837209302325,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Derrick White,2025-01-12,derrick white,,NOP,12,12.237772,0.237771987915039,0.237771987915039,21.5,-104.0,105.0,"DraftKings, FanDuel, Caesars",12,12.237772,21.5,-9.262228,9.262228,0.5098039215686274,0.4878048780487805,UNDER,105.0,True,False,False
Derrick White,2025-01-20,derrick white,,GSW,18,16.585064,-1.414936065673828,1.414936065673828,21.5,-105.0,105.0,"DraftKings, Bovada, Caesars",18,16.585064,21.5,-4.914936000000001,4.914936000000001,0.5121951219512195,0.4878048780487805,UNDER,105.0,True,False,False
Derrick White,2025-01-25,derrick white,,DAL,31,30.810587,-0.1894130706787109,0.1894130706787109,19.5,100.0,-105.0,"BetOnline.ag, FanDuel, DraftKings",31,30.810587,19.5,11.310587000000002,11.310587000000002,0.5,0.5121951219512195,OVER,100.0,True,False,False
Derrick White,2025-02-02,derrick white,,PHI,27,21.92054,-5.079460144042969,5.079460144042969,21.5,-107.0,100.0,"FanDuel, DraftKings, BetRivers",27,21.92054,21.5,0.420539999999999,0.420539999999999,0.5169082125603864,0.5,NONE,0.0,False,False,False
Derrick White,2025-02-23,derrick white,,NYK,35,32.984596,-2.0154037475585938,2.0154037475585938,22.5,-104.0,100.0,"BetOnline.ag, Fanatics, DraftKings",35,32.984596,22.5,10.484596000000003,10.484596000000003,0.5098039215686274,0.5,OVER,96.15384615384616,True,False,False
