PLAYER_NAME,game_date,player_lower,PRA,predicted_PRA,error,abs_error,line,over_price,under_price,bookmaker,actual_pra,predicted_pra,betting_line,edge,abs_edge,over_implied_prob,under_implied_prob,bet_side,bet_result,bet_won,bet_pushed,bet_lost
Bruno Fernando,2024-03-28,bruno fernando,12,20.39832,8.398319,8.398319,15.5,-110.0,-112.0,"BetOnline.ag, Caesars, BetMGM",12,20.39832,15.5,4.898319999999998,4.898319999999998,0.5238095238095238,0.5283018867924528,OVER,-100.0,False,False,True
Bruno Fernando,2024-03-30,bruno fernando,16,13.149384,-2.8506165,2.8506165,15.5,-115.0,-110.0,"BetMGM, Caesars, BetOnline.ag",16,13.149384,15.5,-2.3506160000000005,2.3506160000000005,0.5348837209302325,0.5238095238095238,NONE,0.0,False,False,False
Bruno Fernando,2024-04-03,bruno fernando,4,18.152472,14.152472,14.152472,14.5,-104.0,-104.0,"BetMGM, BetOnline.ag, Caesars",4,18.152472,14.5,3.6524719999999995,3.6524719999999995,0.5098039215686274,0.5098039215686274,OVER,-100.0,False,False,True
Bruno Fernando,2024-04-04,bruno fernando,17,6.6333017,-10.366698,10.366698,11.5,-115.0,120.0,"BetOnline.ag, Caesars, BetMGM",17,6.6333017,11.5,-4.8666983,4.8666983,0.5348837209302325,0.45454545454545453,UNDER,-100.0,False,False,True
Bruno Fernando,2024-04-09,bruno fernando,16,16.56446,0.56446075,0.56446075,12.5,102.0,100.0,"Caesars, BetOnline.ag, BetMGM",16,16.56446,12.5,4.06446,4.06446,0.49504950495049505,0.5,OVER,102.0,True,False,False
Bruno Fernando,2024-04-10,bruno fernando,11,20.320744,9.320744,9.320744,19.5,-130.0,100.0,"DraftKings, Caesars, BetMGM",11,20.320744,19.5,0.8207440000000013,0.8207440000000013,0.5652173913043478,0.5,NONE,0.0,False,False,False
Bruno Fernando,2024-04-14,bruno fernando,15,22.90057,7.90057,7.90057,22.5,-105.0,-125.0,"DraftKings, BetMGM, Caesars",15,22.90057,22.5,0.4005699999999983,0.4005699999999983,0.5121951219512195,0.5555555555555556,NONE,0.0,False,False,False
Bryce McGowens,2024-02-04,bryce mcgowens,6,21.903013,15.903013,15.903013,13.5,-119.0,100.0,"Caesars, BetMGM, BetOnline.ag",6,21.903013,13.5,8.403013000000001,8.403013000000001,0.54337899543379,0.5,OVER,-100.0,False,False,True
Bryce McGowens,2024-04-14,bryce mcgowens,25,12.29837,-12.70163,12.70163,19.5,100.0,-105.0,"DraftKings, PointsBet (US), BetMGM",25,12.29837,19.5,-7.20163,7.20163,0.5,0.5121951219512195,UNDER,-100.0,False,False,True
Buddy Hield,2023-11-04,buddy hield,27,24.338799,-2.6612015,2.6612015,19.5,-105.0,-120.0,"DraftKings, PointsBet (US), Bovada",27,24.338799,19.5,4.838799000000002,4.838799000000002,0.5121951219512195,0.5454545454545454,OVER,95.23809523809523,True,False,False
Buddy Hield,2023-11-12,buddy hield,23,15.024951,-7.975049,7.975049,18.5,110.0,-109.0,"DraftKings, BetOnline.ag, Caesars",23,15.024951,18.5,-3.4750490000000003,3.4750490000000003,0.47619047619047616,0.5215311004784688,UNDER,-100.0,False,False,True
Buddy Hield,2023-11-19,buddy hield,6,6.9325733,0.9325733,0.9325733,19.5,100.0,-110.0,"DraftKings, FanDuel, BetOnline.ag",6,6.9325733,19.5,-12.5674267,12.5674267,0.5,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Buddy Hield,2023-12-07,buddy hield,21,29.200964,8.200964,8.200964,21.5,100.0,123.0,"DraftKings, FanDuel, Unibet",21,29.200964,21.5,7.700963999999999,7.700963999999999,0.5,0.4484304932735426,OVER,-100.0,False,False,True
Buddy Hield,2024-01-14,buddy hield,19,25.97802,6.9780197,6.9780197,20.5,-104.0,-110.0,"DraftKings, BetOnline.ag, PointsBet (US)",19,25.97802,20.5,5.478020000000001,5.478020000000001,0.5098039215686274,0.5238095238095238,OVER,-100.0,False,False,True
Buddy Hield,2024-01-28,buddy hield,9,6.6199226,-2.3800774,2.3800774,20.5,-108.0,160.0,"DraftKings, BetOnline.ag, Caesars",9,6.6199226,20.5,-13.880077400000001,13.880077400000001,0.5192307692307693,0.38461538461538464,UNDER,160.0,True,False,False
Buddy Hield,2024-02-04,buddy hield,4,26.405777,22.405777,22.405777,14.5,-105.0,-105.0,"FanDuel, PointsBet (US), Caesars",4,26.405777,14.5,11.905777,11.905777,0.5121951219512195,0.5121951219512195,OVER,-100.0,False,False,True
Buddy Hield,2024-02-25,buddy hield,17,22.47412,5.474119,5.474119,21.5,-110.0,185.0,"DraftKings, PointsBet (US), BetOnline.ag",17,22.47412,21.5,0.9741199999999992,0.9741199999999992,0.5238095238095238,0.3508771929824561,NONE,0.0,False,False,False
Buddy Hield,2024-03-03,buddy hield,18,21.64668,3.6466808,3.6466808,21.5,-105.0,175.0,"DraftKings, BetOnline.ag, PointsBet (US)",18,21.64668,21.5,0.14667999999999992,0.14667999999999992,0.5121951219512195,0.36363636363636365,NONE,0.0,False,False,False
Buddy Hield,2024-03-10,buddy hield,26,12.846318,-13.153682,13.153682,18.5,-108.0,148.0,"DraftKings, PointsBet (US), BetMGM",26,12.846318,18.5,-5.653682,5.653682,0.5192307692307693,0.4032258064516129,UNDER,-100.0,False,False,True
Buddy Hield,2024-03-12,buddy hield,17,29.511154,12.511154,12.511154,15.5,-104.0,-120.0,"PointsBet (US), FanDuel, BetMGM",17,29.511154,15.5,14.011154000000001,14.011154000000001,0.5098039215686274,0.5454545454545454,OVER,96.15384615384616,True,False,False
Buddy Hield,2024-03-16,buddy hield,18,11.4521885,-6.5478115,6.5478115,19.5,188.0,-115.0,"DraftKings, FanDuel, PointsBet (US)",18,11.4521885,19.5,-8.0478115,8.0478115,0.3472222222222222,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Buddy Hield,2024-03-18,buddy hield,15,19.7206,4.7206,4.7206,17.5,163.0,-105.0,"DraftKings, PointsBet (US), FanDuel",15,19.7206,17.5,2.220600000000001,2.220600000000001,0.38022813688212925,0.5121951219512195,NONE,0.0,False,False,False
Buddy Hield,2024-03-24,buddy hield,15,6.741029,-8.258971,8.258971,18.5,100.0,-120.0,"DraftKings, PointsBet (US), BetOnline.ag",15,6.741029,18.5,-11.758970999999999,11.758970999999999,0.5,0.5454545454545454,UNDER,83.33333333333334,True,False,False
Buddy Hield,2024-03-27,buddy hield,21,15.452878,-5.547122,5.547122,12.5,-120.0,-105.0,"BetMGM, BetOnline.ag, Caesars",21,15.452878,12.5,2.952878,2.952878,0.5454545454545454,0.5121951219512195,NONE,0.0,False,False,False
Buddy Hield,2024-03-29,buddy hield,16,24.818386,8.818386,8.818386,14.5,100.0,-125.0,"BetOnline.ag, Caesars, BetMGM",16,24.818386,14.5,10.318386,10.318386,0.5,0.5555555555555556,OVER,100.0,True,False,False
Buddy Hield,2024-03-31,buddy hield,19,15.88107,-3.1189299,3.1189299,18.5,-108.0,-120.0,"DraftKings, PointsBet (US), Caesars",19,15.88107,18.5,-2.6189300000000006,2.6189300000000006,0.5192307692307693,0.5454545454545454,NONE,0.0,False,False,False
Buddy Hield,2024-04-02,buddy hield,9,20.840883,11.840883,11.840883,15.5,-105.0,-125.0,"BetMGM, Caesars",9,20.840883,15.5,5.340883000000002,5.340883000000002,0.5121951219512195,0.5555555555555556,OVER,-100.0,False,False,True
Buddy Hield,2024-04-04,buddy hield,4,11.027241,7.0272408,7.0272408,13.5,-110.0,-108.0,"FanDuel, PointsBet (US), BetMGM",4,11.027241,13.5,-2.472759,2.472759,0.5238095238095238,0.5192307692307693,NONE,0.0,False,False,False
Buddy Hield,2024-04-07,buddy hield,15,11.758471,-3.2415295,3.2415295,20.5,-105.0,-115.0,"DraftKings, BetOnline.ag, Caesars",15,11.758471,20.5,-8.741529,8.741529,0.5121951219512195,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Buddy Hield,2024-04-09,buddy hield,24,15.105768,-8.894232,8.894232,14.5,-109.0,-117.0,"PointsBet (US), Caesars, BetMGM",24,15.105768,14.5,0.6057679999999994,0.6057679999999994,0.5215311004784688,0.5391705069124424,NONE,0.0,False,False,False
Buddy Hield,2024-04-20,buddy hield,1,30.584978,29.584978,29.584978,10.5,-123.0,-105.0,BetOnline.ag,1,30.584978,10.5,20.084978,20.084978,0.5515695067264574,0.5121951219512195,OVER,-100.0,False,False,True
Buddy Hield,2024-04-22,buddy hield,3,2.1221461,-0.8778539,0.8778539,7.5,-110.0,-118.0,BetOnline.ag,3,2.1221461,7.5,-5.3778539,5.3778539,0.5238095238095238,0.5412844036697247,UNDER,84.7457627118644,True,False,False
CJ McCollum,2023-11-04,cj mccollum,20,47.073765,27.073765,27.073765,28.5,105.0,-113.0,"FanDuel, DraftKings, PointsBet (US)",20,47.073765,28.5,18.573765,18.573765,0.4878048780487805,0.5305164319248826,OVER,-100.0,False,False,True
CJ McCollum,2023-12-17,cj mccollum,33,29.10659,-3.8934097,3.8934097,27.5,-110.0,102.0,"DraftKings, BetOnline.ag, PointsBet (US)",33,29.10659,27.5,1.6065900000000006,1.6065900000000006,0.5238095238095238,0.49504950495049505,NONE,0.0,False,False,False
CJ McCollum,2024-01-07,cj mccollum,41,23.090336,-17.909664,17.909664,30.5,185.0,-104.0,"DraftKings, FanDuel, PointsBet (US)",41,23.090336,30.5,-7.409663999999999,7.409663999999999,0.3508771929824561,0.5098039215686274,UNDER,-100.0,False,False,True
CJ McCollum,2024-01-15,cj mccollum,33,20.798933,-12.201067,12.201067,26.5,-104.0,128.0,"DraftKings, PointsBet (US), FanDuel",33,20.798933,26.5,-5.701066999999998,5.701066999999998,0.5098039215686274,0.43859649122807015,UNDER,-100.0,False,False,True
Cade Cunningham,2023-11-05,cade cunningham,35,32.898323,-2.101677,2.101677,34.5,100.0,-110.0,"DraftKings, FanDuel, PointsBet (US)",35,32.898323,34.5,-1.6016770000000022,1.6016770000000022,0.5,0.5238095238095238,NONE,0.0,False,False,False
Cade Cunningham,2023-11-19,cade cunningham,27,32.484795,5.4847946,5.4847946,30.5,-110.0,180.0,"DraftKings, FanDuel, PointsBet (US)",27,32.484795,30.5,1.9847949999999983,1.9847949999999983,0.5238095238095238,0.35714285714285715,NONE,0.0,False,False,False
Cade Cunningham,2023-12-16,cade cunningham,32,10.212145,-21.787855,21.787855,31.5,185.0,108.0,"FanDuel, PointsBet (US), Unibet",32,10.212145,31.5,-21.287855,21.287855,0.3508771929824561,0.4807692307692308,UNDER,-100.0,False,False,True
Cade Cunningham,2023-12-30,cade cunningham,45,47.951004,2.951004,2.951004,37.5,165.0,100.0,"DraftKings, BetOnline.ag, Caesars",45,47.951004,37.5,10.451003999999998,10.451003999999998,0.37735849056603776,0.5,OVER,165.0,True,False,False
Cade Cunningham,2024-01-27,cade cunningham,36,9.098438,-26.901562,26.901562,30.5,-102.0,-105.0,"DraftKings, FanDuel, PointsBet (US)",36,9.098438,30.5,-21.401562,21.401562,0.504950495049505,0.5121951219512195,UNDER,-100.0,False,False,True
Cade Cunningham,2024-02-04,cade cunningham,30,25.16416,-4.83584,4.83584,31.5,175.0,-110.0,"DraftKings, BetOnline.ag, FanDuel",30,25.16416,31.5,-6.335840000000001,6.335840000000001,0.36363636363636365,0.5238095238095238,UNDER,90.9090909090909,True,False,False
Cade Cunningham,2024-02-10,cade cunningham,38,32.20752,-5.7924805,5.7924805,32.5,-105.0,165.0,"DraftKings, PointsBet (US), BetOnline.ag",38,32.20752,32.5,-0.29247999999999763,0.29247999999999763,0.5121951219512195,0.37735849056603776,NONE,0.0,False,False,False
Cade Cunningham,2024-03-03,cade cunningham,18,33.139626,15.139626,15.139626,33.5,-110.0,180.0,"DraftKings, BetOnline.ag, PointsBet (US)",18,33.139626,33.5,-0.3603740000000002,0.3603740000000002,0.5238095238095238,0.35714285714285715,NONE,0.0,False,False,False
Cade Cunningham,2024-03-11,cade cunningham,36,49.850277,13.850277,13.850277,37.5,185.0,-104.0,"DraftKings, PointsBet (US), BetOnline.ag",36,49.850277,37.5,12.350276999999998,12.350276999999998,0.3508771929824561,0.5098039215686274,OVER,-100.0,False,False,True
Cade Cunningham,2024-03-13,cade cunningham,28,35.633865,7.6338654,7.6338654,36.5,185.0,-110.0,"DraftKings, FanDuel, BetMGM",28,35.633865,36.5,-0.8661349999999999,0.8661349999999999,0.3508771929824561,0.5238095238095238,NONE,0.0,False,False,False
Cade Cunningham,2024-03-15,cade cunningham,26,27.407537,1.4075375,1.4075375,33.5,114.0,163.0,"FanDuel, BetOnline.ag, PointsBet (US)",26,27.407537,33.5,-6.092462999999999,6.092462999999999,0.4672897196261682,0.38022813688212925,UNDER,163.0,True,False,False
Cade Cunningham,2024-03-17,cade cunningham,30,23.052603,-6.947397,6.947397,33.5,-107.0,-115.0,"DraftKings, BetOnline.ag, PointsBet (US)",30,23.052603,33.5,-10.447396999999999,10.447396999999999,0.5169082125603864,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Cade Cunningham,2024-03-20,cade cunningham,39,28.31548,-10.684521,10.684521,34.5,175.0,104.0,"DraftKings, FanDuel, BetOnline.ag",39,28.31548,34.5,-6.184519999999999,6.184519999999999,0.36363636363636365,0.49019607843137253,UNDER,-100.0,False,False,True
Cade Cunningham,2024-03-22,cade cunningham,27,36.66027,9.660271,9.660271,32.5,188.0,105.0,"DraftKings, FanDuel, Caesars",27,36.66027,32.5,4.160269999999997,4.160269999999997,0.3472222222222222,0.4878048780487805,OVER,-100.0,False,False,True
Cade Cunningham,2024-03-29,cade cunningham,48,41.07459,-6.925411,6.925411,37.5,110.0,180.0,"DraftKings, FanDuel, PointsBet (US)",48,41.07459,37.5,3.5745900000000006,3.5745900000000006,0.47619047619047616,0.35714285714285715,OVER,110.0,True,False,False
Cade Cunningham,2024-04-01,cade cunningham,48,51.57419,3.5741882,3.5741882,38.5,118.0,-110.0,"DraftKings, FanDuel, PointsBet (US)",48,51.57419,38.5,13.074190000000002,13.074190000000002,0.45871559633027525,0.5238095238095238,OVER,118.0,True,False,False
Caleb Houstan,2024-01-07,caleb houstan,31,9.852375,-21.147625,21.147625,11.5,-108.0,104.0,"BetOnline.ag, Caesars, BetMGM",31,9.852375,11.5,-1.6476249999999997,1.6476249999999997,0.5192307692307693,0.49019607843137253,NONE,0.0,False,False,False
Caleb Houstan,2024-01-15,caleb houstan,8,21.264353,13.264353,13.264353,14.5,100.0,-123.0,"BetMGM, Caesars, BetOnline.ag",8,21.264353,14.5,6.764353,6.764353,0.5,0.5515695067264574,OVER,-100.0,False,False,True
Caleb Houstan,2024-03-10,caleb houstan,3,3.124898,0.12489796,0.12489796,10.5,-106.0,-118.0,"BetOnline.ag, Caesars, BetMGM",3,3.124898,10.5,-7.375102,7.375102,0.5145631067961165,0.5412844036697247,UNDER,84.7457627118644,True,False,False
Caleb Houstan,2024-03-23,caleb houstan,8,6.483686,-1.516314,1.516314,9.5,105.0,-125.0,"PointsBet (US), BetOnline.ag, Caesars",8,6.483686,9.5,-3.0163140000000004,3.0163140000000004,0.4878048780487805,0.5555555555555556,UNDER,80.0,True,False,False
Caleb Houstan,2024-03-30,caleb houstan,10,11.816056,1.8160563,1.8160563,9.5,-112.0,-115.0,"PointsBet (US), BetMGM, Caesars",10,11.816056,9.5,2.3160559999999997,2.3160559999999997,0.5283018867924528,0.5348837209302325,NONE,0.0,False,False,False
Caleb Martin,2023-11-25,caleb martin,32,7.254206,-24.745794,24.745794,18.5,100.0,-119.0,"DraftKings, BetMGM, Bovada",32,7.254206,18.5,-11.245794,11.245794,0.5,0.54337899543379,UNDER,-100.0,False,False,True
Caleb Martin,2023-12-25,caleb martin,7,23.761595,16.761595,16.761595,20.5,-105.0,-101.0,"DraftKings, Bovada, Caesars",7,23.761595,20.5,3.261595,3.261595,0.5121951219512195,0.5024875621890548,OVER,-100.0,False,False,True
Caleb Martin,2024-01-14,caleb martin,7,18.0463,11.046301,11.046301,16.5,-105.0,-119.0,"DraftKings, BetMGM, Caesars",7,18.0463,16.5,1.5462999999999987,1.5462999999999987,0.5121951219512195,0.54337899543379,NONE,0.0,False,False,False
Caleb Martin,2024-01-21,caleb martin,19,22.226711,3.2267113,3.2267113,15.5,-118.0,-110.0,"BetOnline.ag, Caesars, BetMGM",19,22.226711,15.5,6.726711000000002,6.726711000000002,0.5412844036697247,0.5238095238095238,OVER,84.7457627118644,True,False,False
Caleb Martin,2024-01-27,caleb martin,9,13.162506,4.162506,4.162506,11.5,-118.0,-110.0,"BetOnline.ag, BetMGM",9,13.162506,11.5,1.6625060000000005,1.6625060000000005,0.5412844036697247,0.5238095238095238,NONE,0.0,False,False,False
Caleb Martin,2024-02-04,caleb martin,17,12.02583,-4.9741697,4.9741697,16.5,-120.0,-110.0,"DraftKings, Caesars, BetMGM",17,12.02583,16.5,-4.474170000000001,4.474170000000001,0.5454545454545454,0.5238095238095238,UNDER,-100.0,False,False,True
Caleb Martin,2024-02-11,caleb martin,24,18.068907,-5.931093,5.931093,16.5,-108.0,-111.0,"DraftKings, Caesars, BetOnline.ag",24,18.068907,16.5,1.5689069999999994,1.5689069999999994,0.5192307692307693,0.5260663507109005,NONE,0.0,False,False,False
Caleb Martin,2024-03-02,caleb martin,27,25.454784,-1.5452156,1.5452156,16.5,100.0,-130.0,"DraftKings, BetMGM, BetOnline.ag",27,25.454784,16.5,8.954784,8.954784,0.5,0.5652173913043478,OVER,100.0,True,False,False
Caleb Martin,2024-03-10,caleb martin,21,13.037416,-7.9625835,7.9625835,18.5,-103.0,-123.0,"DraftKings, BetMGM, Caesars",21,13.037416,18.5,-5.462584,5.462584,0.5073891625615764,0.5515695067264574,UNDER,-100.0,False,False,True
Caleb Martin,2024-03-13,caleb martin,12,22.704952,10.704952,10.704952,16.5,-118.0,-105.0,"DraftKings, BetOnline.ag, Caesars",12,22.704952,16.5,6.204951999999999,6.204951999999999,0.5412844036697247,0.5121951219512195,OVER,-100.0,False,False,True
Caleb Martin,2024-03-15,caleb martin,32,13.384426,-18.615574,18.615574,16.5,-109.0,-115.0,"BetOnline.ag, Bovada, DraftKings",32,13.384426,16.5,-3.1155740000000005,3.1155740000000005,0.5215311004784688,0.5348837209302325,UNDER,-100.0,False,False,True
Caleb Martin,2024-03-17,caleb martin,17,31.746668,14.746668,14.746668,19.5,-105.0,-111.0,"DraftKings, BetOnline.ag, PointsBet (US)",17,31.746668,19.5,12.246668,12.246668,0.5121951219512195,0.5260663507109005,OVER,-100.0,False,False,True
Caleb Martin,2024-03-18,caleb martin,19,20.100494,1.1004944,1.1004944,18.5,-119.0,-105.0,"DraftKings, BetMGM, Caesars",19,20.100494,18.5,1.6004940000000012,1.6004940000000012,0.54337899543379,0.5121951219512195,NONE,0.0,False,False,False
Caleb Martin,2024-03-20,caleb martin,12,20.765614,8.765614,8.765614,19.5,-109.0,-115.0,"DraftKings, BetOnline.ag, Caesars",12,20.765614,19.5,1.2656139999999994,1.2656139999999994,0.5215311004784688,0.5348837209302325,NONE,0.0,False,False,False
Caleb Martin,2024-03-24,caleb martin,15,5.3712473,-9.628753,9.628753,17.5,-120.0,-105.0,"DraftKings, BetOnline.ag, Caesars",15,5.3712473,17.5,-12.1287527,12.1287527,0.5454545454545454,0.5121951219512195,UNDER,95.23809523809523,True,False,False
Caleb Martin,2024-03-26,caleb martin,21,15.681166,-5.3188343,5.3188343,18.5,-109.0,-119.0,"DraftKings, BetOnline.ag, Caesars",21,15.681166,18.5,-2.8188340000000007,2.8188340000000007,0.5215311004784688,0.54337899543379,NONE,0.0,False,False,False
Caleb Martin,2024-04-02,caleb martin,12,8.106385,-3.8936148,3.8936148,13.5,-110.0,-115.0,"BetOnline.ag, Caesars, BetMGM",12,8.106385,13.5,-5.3936150000000005,5.3936150000000005,0.5238095238095238,0.5348837209302325,UNDER,86.95652173913044,True,False,False
Caleb Martin,2024-04-04,caleb martin,10,12.574252,2.5742521,2.5742521,14.5,-110.0,-118.0,"BetMGM, BetOnline.ag, Caesars",10,12.574252,14.5,-1.9257480000000005,1.9257480000000005,0.5238095238095238,0.5412844036697247,NONE,0.0,False,False,False
Caleb Martin,2024-04-07,caleb martin,25,16.80493,-8.19507,8.19507,14.5,-105.0,-123.0,"Caesars, BetOnline.ag, BetMGM",25,16.80493,14.5,2.304929999999999,2.304929999999999,0.5121951219512195,0.5515695067264574,NONE,0.0,False,False,False
Caleb Martin,2024-04-09,caleb martin,5,29.206673,24.206673,24.206673,19.5,-110.0,-108.0,"DraftKings, FanDuel, Bovada",5,29.206673,19.5,9.706672999999999,9.706672999999999,0.5238095238095238,0.5192307692307693,OVER,-100.0,False,False,True
Caleb Martin,2024-04-10,caleb martin,24,5.842935,-18.157064,18.157064,17.5,100.0,-110.0,"DraftKings, BetOnline.ag, BetMGM",24,5.842935,17.5,-11.657065,11.657065,0.5,0.5238095238095238,UNDER,-100.0,False,False,True
Caleb Martin,2024-04-14,caleb martin,19,11.379584,-7.6204157,7.6204157,19.5,-101.0,-113.0,"DraftKings, FanDuel, BetOnline.ag",19,11.379584,19.5,-8.120416,8.120416,0.5024875621890548,0.5305164319248826,UNDER,88.49557522123894,True,False,False
Caleb Martin,2024-04-21,caleb martin,10,20.8306,10.830601,10.830601,16.5,105.0,143.0,"FanDuel, BetOnline.ag, Caesars",10,20.8306,16.5,4.3306000000000004,4.3306000000000004,0.4878048780487805,0.411522633744856,OVER,-100.0,False,False,True
Caleb Martin,2024-04-24,caleb martin,23,11.761081,-11.238919,11.238919,13.5,-115.0,100.0,"DraftKings, PointsBet (US), BetOnline.ag",23,11.761081,13.5,-1.7389189999999992,1.7389189999999992,0.5348837209302325,0.5,NONE,0.0,False,False,False
Caleb Martin,2024-04-27,caleb martin,10,27.502344,17.502344,17.502344,17.5,102.0,-116.0,"DraftKings, BetMGM, FanDuel",10,27.502344,17.5,10.002344,10.002344,0.49504950495049505,0.5370370370370371,OVER,-100.0,False,False,True
Caleb Martin,2024-04-29,caleb martin,25,12.881734,-12.118266,12.118266,16.5,105.0,-120.0,"DraftKings, FanDuel, BetOnline.ag",25,12.881734,16.5,-3.618266,3.618266,0.4878048780487805,0.5454545454545454,UNDER,-100.0,False,False,True
Caleb Martin,2024-05-01,caleb martin,15,28.196177,13.196177,13.196177,19.5,-105.0,-105.0,"DraftKings, PointsBet (US), BetOnline.ag",15,28.196177,19.5,8.696176999999999,8.696176999999999,0.5121951219512195,0.5121951219512195,OVER,-100.0,False,False,True
Cam Reddish,2023-11-04,cam reddish,5,17.011253,12.011253,12.011253,15.5,100.0,-122.0,"BetOnline.ag, Caesars, BetMGM",5,17.011253,15.5,1.511253,1.511253,0.5,0.5495495495495496,NONE,0.0,False,False,False
Cam Reddish,2023-12-25,cam reddish,5,13.334283,8.334283,8.334283,10.5,-105.0,-104.0,"DraftKings, FanDuel, Caesars",5,13.334283,10.5,2.834282999999999,2.834282999999999,0.5121951219512195,0.5098039215686274,NONE,0.0,False,False,False
Cam Reddish,2024-03-26,cam reddish,0,8.760671,8.760671,8.760671,7.5,-130.0,105.0,"DraftKings, BetMGM, BetOnline.ag",0,8.760671,7.5,1.2606710000000003,1.2606710000000003,0.5652173913043478,0.4878048780487805,NONE,0.0,False,False,False
Cam Thomas,2024-01-07,cam thomas,12,24.940048,12.940048,12.940048,19.5,-115.0,-113.0,"Caesars, BetMGM",12,24.940048,19.5,5.440048000000001,5.440048000000001,0.5348837209302325,0.5305164319248826,OVER,-100.0,False,False,True
Cam Thomas,2024-01-11,cam thomas,34,14.394646,-19.605354,19.605354,18.5,-115.0,-110.0,"Caesars, BetMGM",34,14.394646,18.5,-4.105354,4.105354,0.5348837209302325,0.5238095238095238,UNDER,-100.0,False,False,True
Cam Thomas,2024-01-15,cam thomas,28,39.410492,11.410492,11.410492,21.5,-105.0,-129.0,"BetMGM, Caesars",28,39.410492,21.5,17.910491999999998,17.910491999999998,0.5121951219512195,0.5633187772925764,OVER,95.23809523809523,True,False,False
Cam Thomas,2024-01-21,cam thomas,28,43.24075,15.240749,15.240749,21.5,-120.0,-108.0,"Caesars, BetMGM",28,43.24075,21.5,21.74075,21.74075,0.5454545454545454,0.5192307692307693,OVER,83.33333333333334,True,False,False
Cam Thomas,2024-01-27,cam thomas,43,39.310005,-3.6899948,3.6899948,30.5,-104.0,-110.0,"Caesars, FanDuel, BetMGM",43,39.310005,30.5,8.810004999999997,8.810004999999997,0.5098039215686274,0.5238095238095238,OVER,96.15384615384616,True,False,False
Cam Thomas,2024-02-03,cam thomas,48,32.8538,-15.146198,15.146198,30.5,165.0,-110.0,"FanDuel, Caesars, BetMGM",48,32.8538,30.5,2.3537999999999997,2.3537999999999997,0.37735849056603776,0.5238095238095238,NONE,0.0,False,False,False
Cam Thomas,2024-02-10,cam thomas,31,25.198542,-5.8014584,5.8014584,30.5,-110.0,130.0,"Caesars, BetMGM, FanDuel",31,25.198542,30.5,-5.301458,5.301458,0.5238095238095238,0.43478260869565216,UNDER,-100.0,False,False,True
Cam Thomas,2024-03-10,cam thomas,41,39.66364,-1.3363609,1.3363609,24.5,-105.0,-115.0,"DraftKings, PointsBet (US), BetOnline.ag",41,39.66364,24.5,15.163640000000001,15.163640000000001,0.5121951219512195,0.5348837209302325,OVER,95.23809523809523,True,False,False
Cam Thomas,2024-03-13,cam thomas,33,44.019936,11.019936,11.019936,25.5,-105.0,-114.0,"DraftKings, BetOnline.ag, PointsBet (US)",33,44.019936,25.5,18.519936,18.519936,0.5121951219512195,0.5327102803738317,OVER,95.23809523809523,True,False,False
Cam Thomas,2024-03-16,cam thomas,32,35.52618,3.5261803,3.5261803,30.5,163.0,-104.0,"DraftKings, FanDuel, BetOnline.ag",32,35.52618,30.5,5.0261799999999965,5.0261799999999965,0.38022813688212925,0.5098039215686274,OVER,163.0,True,False,False
Cam Thomas,2024-03-17,cam thomas,39,35.605812,-3.394188,3.394188,31.5,160.0,-110.0,"DraftKings, PointsBet (US), FanDuel",39,35.605812,31.5,4.105812,4.105812,0.38461538461538464,0.5238095238095238,OVER,160.0,True,False,False
Cam Thomas,2024-03-19,cam thomas,30,41.470913,11.470913,11.470913,28.5,100.0,160.0,"DraftKings, BetOnline.ag, PointsBet (US)",30,41.470913,28.5,12.970913000000003,12.970913000000003,0.5,0.38461538461538464,OVER,100.0,True,False,False
Cam Thomas,2024-03-23,cam thomas,30,33.183315,3.1833153,3.1833153,27.5,-106.0,165.0,"DraftKings, PointsBet (US), BetOnline.ag",30,33.183315,27.5,5.683315,5.683315,0.5145631067961165,0.37735849056603776,OVER,94.33962264150944,True,False,False
Cam Thomas,2024-03-27,cam thomas,47,31.02887,-15.97113,15.97113,32.5,-113.0,128.0,"DraftKings, PointsBet (US), FanDuel",47,31.02887,32.5,-1.4711299999999987,1.4711299999999987,0.5305164319248826,0.43859649122807015,NONE,0.0,False,False,False
Cam Thomas,2024-03-29,cam thomas,40,51.682533,11.682533,11.682533,32.5,175.0,-105.0,"DraftKings, BetOnline.ag, PointsBet (US)",40,51.682533,32.5,19.182533,19.182533,0.36363636363636365,0.5121951219512195,OVER,175.0,True,False,False
Cam Thomas,2024-03-31,cam thomas,38,43.829803,5.8298035,5.8298035,31.5,125.0,105.0,"DraftKings, PointsBet (US), FanDuel",38,43.829803,31.5,12.329802999999998,12.329802999999998,0.4444444444444444,0.4878048780487805,OVER,125.0,True,False,False
Cam Thomas,2024-04-01,cam thomas,25,42.04328,17.043282,17.043282,34.5,170.0,-104.0,"DraftKings, PointsBet (US), BetOnline.ag",25,42.04328,34.5,7.543280000000003,7.543280000000003,0.37037037037037035,0.5098039215686274,OVER,-100.0,False,False,True
