Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Ryan Anderson,28.5,HOU,Big,2112,26,+1.3%,51,+0.1%,55,-0.2%,13,+1.7%,23,+1.5%,38,+0.3%,88,-1.9%,80,-1.6%
Giannis Antetokounmpo,21.9,MIL,Forward,2820,72,-1.2%,67,-0.7%,31,+0.7%,10,+2.0%,12,+2.7%,98,-2.0%,48,+0.0%,85,-2.0%
Carmelo Anthony,32.4,NYK,Forward,2532,29,+1.1%,25,+1.8%,35,+0.6%,40,+0.3%,31,+0.9%,96,-1.7%,70,-0.9%,93,-2.7%
Trevor Ariza,31.3,HOU,Forward,2759,8,+3.4%,19,+2.1%,86,-1.9%,77,-1.3%,88,-3.2%,34,+0.4%,36,+0.6%,30,+1.0%
Darrell Arthur,28.6,DEN,Big,620,48,+0.1%,48,+0.3%,87,-1.9%,76,-1.3%,88,-3.1%,5,+1.6%,23,+1.3%,8,+2.9%
Omer Asik,30.3,NOP,Big,481,39,+0.5%,92,-3.5%,4,+3.0%,5,+2.9%,2,+5.9%,53,-0.1%,93,-2.3%,89,-2.4%
D.J. Augustin,29.0,ORL,Combo,1456,50,+0.0%,86,-2.4%,22,+1.1%,26,+0.8%,19,+1.9%,93,-1.4%,15,+1.9%,41,+0.5%
Luke Babbitt,27.4,MIA,Forward,1044,78,-1.5%,37,+1.0%,21,+1.2%,33,+0.5%,22,+1.7%,73,-0.6%,91,-2.1%,92,-2.7%
Ron Baker,23.6,NYK,Combo,778,47,+0.2%,70,-0.9%,80,-1.3%,71,-1.1%,81,-2.4%,2,+2.3%,28,+1.1%,5,+3.3%
Wade Baldwin,20.6,MEM,Combo,381,31,+1.0%,3,+4.8%,74,-0.9%,92,-2.5%,91,-3.4%,90,-1.2%,50,-0.1%,74,-1.3%
Leandro Barbosa,33.9,PHX,Wing,946,72,-1.1%,69,-0.9%,24,+1.0%,52,-0.1%,32,+0.9%,99,-2.3%,10,+2.3%,50,-0.0%
J.J. Barea,32.4,DAL,Combo,768,71,-1.0%,59,-0.4%,92,-2.4%,54,-0.2%,83,-2.6%,28,+0.6%,8,+2.5%,6,+3.0%
Harrison Barnes,24.4,DAL,Big,2797,61,-0.5%,60,-0.4%,11,+1.9%,39,+0.3%,15,+2.3%,54,-0.1%,85,-1.7%,83,-1.8%
Matt Barnes,36.6,SAC,Forward,1360,69,-0.9%,53,-0.0%,90,-2.2%,90,-2.3%,97,-4.5%,40,+0.2%,0,+4.3%,2,+4.5%
Matt Barnes,36.6,GSW,Forward,376,85,-2.1%,37,+1.0%,87,-2.0%,85,-1.8%,93,-3.7%,26,+0.6%,12,+2.2%,9,+2.8%
Will Barton,25.8,DEN,Wing,1671,57,-0.4%,20,+2.1%,33,+0.7%,74,-1.2%,57,-0.5%,91,-1.3%,53,-0.2%,78,-1.5%
Brandon Bass,31.5,LAC,Big,458,2,+5.3%,0,+6.9%,89,-2.1%,99,-4.9%,99,-7.0%,62,-0.3%,40,+0.4%,47,+0.1%
Nicolas Batum,27.9,CHA,Wing,2611,54,-0.2%,40,+0.8%,29,+0.8%,46,+0.1%,32,+0.9%,67,-0.4%,79,-1.3%,82,-1.7%
Aron Baynes,29.9,DET,Big,1104,99,-6.8%,80,-1.8%,6,+2.5%,73,-1.2%,25,+1.3%,51,-0.0%,39,+0.5%,42,+0.4%
Kent Bazemore,27.3,ATL,Wing,1953,59,-0.4%,38,+0.9%,30,+0.7%,41,+0.3%,31,+1.0%,81,-0.8%,74,-1.1%,85,-1.9%
Bradley Beal,23.3,WAS,Wing,2680,63,-0.7%,74,-1.2%,58,-0.3%,35,+0.4%,45,+0.2%,37,+0.3%,34,+0.7%,29,+1.1%
Malik Beasley,19.9,DEN,Wing,112,100,-11.0%,25,+1.7%,97,-3.4%,60,-0.4%,93,-3.8%,60,-0.3%,9,+2.3%,17,+2.1%
Michael Beasley,27.8,MIL,Big,903,43,+0.4%,83,-2.2%,63,-0.5%,80,-1.5%,76,-1.9%,4,+1.7%,8,+2.4%,3,+4.1%
Marco Belinelli,30.6,CHA,Wing,1748,15,+2.2%,22,+1.9%,75,-1.0%,55,-0.2%,69,-1.2%,12,+1.1%,86,-1.8%,63,-0.7%
DeAndre' Bembry,22.3,ATL,Wing,273,12,+2.5%,61,-0.5%,18,+1.3%,98,-3.8%,82,-2.5%,36,+0.4%,7,+2.6%,7,+3.0%
Dragan Bender,19.0,PHX,Big,530,81,-1.8%,83,-2.2%,76,-1.1%,42,+0.2%,61,-0.8%,13,+1.1%,15,+2.0%,7,+3.0%
Anthony Bennett,23.6,BKN,Big,206,1,+6.3%,11,+2.8%,79,-1.2%,98,-4.4%,98,-5.6%,72,-0.6%,3,+3.3%,9,+2.8%
Davis Bertans,24.0,SAS,Big,684,33,+0.9%,58,-0.3%,26,+0.9%,78,-1.4%,55,-0.4%,29,+0.5%,43,+0.2%,35,+0.8%
Patrick Beverley,28.3,HOU,Point,2046,36,+0.7%,73,-1.1%,51,-0.0%,34,+0.5%,39,+0.5%,6,+1.5%,68,-0.9%,38,+0.6%
Bismack Biyombo,24.2,ORL,Big,1714,77,-1.4%,76,-1.4%,67,-0.6%,17,+1.4%,35,+0.7%,81,-0.8%,19,+1.5%,36,+0.7%
Nemanja Bjelica,28.5,MIN,Big,1140,97,-4.6%,22,+2.0%,47,+0.1%,49,-0.0%,47,+0.1%,95,-1.6%,58,-0.5%,87,-2.1%
Tarik Black,24.9,LAL,Big,1065,95,-4.0%,89,-2.8%,15,+1.5%,10,+2.0%,7,+3.5%,78,-0.7%,47,+0.0%,63,-0.7%
Eric Bledsoe,26.9,PHX,Point,2172,17,+2.0%,60,-0.4%,43,+0.3%,12,+1.8%,17,+2.1%,20,+0.8%,95,-2.5%,80,-1.6%
Bojan Bogdanovic,27.5,BKN,Wing,1468,21,+1.8%,66,-0.7%,27,+0.9%,64,-0.7%,44,+0.2%,19,+0.9%,58,-0.4%,42,+0.4%
Bojan Bogdanovic,27.5,WAS,Forward,584,92,-2.8%,9,+3.2%,60,-0.4%,55,-0.2%,58,-0.6%,91,-1.3%,79,-1.3%,92,-2.6%
Andrew Bogut,31.9,DAL,Big,581,98,-6.2%,95,-4.3%,29,+0.8%,0,+6.3%,0,+7.1%,97,-2.0%,65,-0.8%,93,-2.8%
Devin Booker,20.0,PHX,Wing,2720,69,-0.9%,24,+1.8%,69,-0.7%,67,-0.8%,72,-1.5%,3,+1.9%,92,-2.3%,54,-0.3%
Trevor Booker,28.9,BKN,Big,1747,68,-0.8%,45,+0.4%,92,-2.4%,70,-1.0%,90,-3.4%,7,+1.4%,18,+1.6%,7,+3.0%
Avery Bradley,25.9,BOS,Combo,1829,20,+1.8%,17,+2.3%,60,-0.4%,94,-2.8%,89,-3.2%,60,-0.3%,26,+1.2%,33,+0.9%
Corey Brewer,30.7,HOU,Wing,886,90,-2.6%,45,+0.3%,57,-0.2%,26,+0.8%,38,+0.5%,31,+0.5%,79,-1.3%,66,-0.9%
Corey Brewer,30.7,LAL,Wing,353,70,-1.0%,61,-0.5%,62,-0.4%,28,+0.7%,43,+0.3%,24,+0.7%,60,-0.5%,47,+0.1%
Malcolm Brogdon,23.9,MIL,Combo,1901,47,+0.2%,3,+4.8%,57,-0.2%,89,-2.2%,82,-2.5%,92,-1.3%,72,-1.0%,89,-2.3%
Aaron Brooks,31.8,IND,Point,812,83,-1.9%,84,-2.2%,16,+1.4%,31,+0.6%,18,+2.0%,69,-0.5%,35,+0.7%,45,+0.2%
Anthony Brown,24.1,NOP,Wing,135,77,-1.5%,29,+1.5%,93,-2.6%,23,+1.0%,73,-1.6%,3,+2.0%,86,-1.8%,47,+0.2%
Jaylen Brown,20.0,BOS,Wing,1293,41,+0.4%,60,-0.4%,37,+0.5%,29,+0.7%,28,+1.2%,50,-0.0%,64,-0.7%,63,-0.7%
Nicolas Brussino,23.7,DAL,Wing,408,4,+4.4%,7,+3.4%,89,-2.1%,93,-2.7%,98,-4.8%,77,-0.7%,13,+2.1%,24,+1.4%
Reggie Bullock,25.6,DET,Wing,413,88,-2.4%,19,+2.1%,33,+0.7%,90,-2.4%,75,-1.8%,82,-0.8%,39,+0.5%,55,-0.4%
Trey Burke,24.0,WAS,Combo,640,53,-0.2%,46,+0.3%,41,+0.4%,54,-0.2%,46,+0.1%,16,+0.9%,80,-1.4%,56,-0.4%
Alec Burks,25.3,UTA,Combo,620,66,-0.8%,5,+4.2%,88,-2.0%,92,-2.5%,97,-4.6%,17,+0.9%,61,-0.6%,43,+0.3%
Jimmy Butler,27.1,CHI,Wing,2803,80,-1.7%,64,-0.6%,36,+0.6%,7,+2.5%,10,+3.0%,42,+0.1%,95,-2.6%,90,-2.4%
Jose Calderon,35.1,LAL,Point,272,7,+3.6%,89,-2.8%,85,-1.7%,4,+3.5%,21,+1.7%,87,-1.1%,11,+2.2%,29,+1.1%
Jose Calderon,35.1,ATL,Combo,224,96,-4.5%,0,+7.6%,98,-3.8%,92,-2.6%,99,-6.4%,100,-2.4%,26,+1.2%,74,-1.3%
Kentavious Caldwell-Pope,23.7,DET,Wing,2525,9,+3.1%,6,+3.5%,94,-2.7%,40,+0.3%,82,-2.4%,20,+0.9%,88,-1.9%,70,-1.1%
Isaiah Canaan,25.5,CHI,Combo,513,21,+1.7%,84,-2.2%,4,+2.9%,24,+0.9%,6,+3.8%,27,+0.6%,92,-2.2%,79,-1.6%
Clint Capela,22.5,HOU,Big,1533,23,+1.6%,62,-0.5%,22,+1.1%,35,+0.4%,23,+1.5%,29,+0.5%,82,-1.6%,69,-1.0%
DeMarre Carroll,30.3,TOR,Forward,1874,39,+0.5%,64,-0.6%,13,+1.7%,53,-0.2%,24,+1.5%,22,+0.8%,84,-1.7%,66,-0.9%
Vince Carter,39.8,MEM,Wing,1791,72,-1.1%,73,-1.2%,64,-0.5%,29,+0.7%,46,+0.1%,49,+0.0%,30,+1.0%,30,+1.0%
Michael Carter-Williams,25.1,CHI,Point,804,42,+0.4%,52,+0.0%,19,+1.3%,57,-0.3%,30,+1.1%,54,-0.1%,70,-1.0%,70,-1.1%
Omri Casspi,28.4,SAC,Forward,393,92,-2.8%,15,+2.5%,94,-2.8%,26,+0.8%,77,-2.0%,61,-0.3%,53,-0.2%,59,-0.5%
Omri Casspi,28.4,MIN,Big,216,0,+10.3%,35,+1.1%,76,-1.1%,14,+1.6%,41,+0.5%,65,-0.4%,77,-1.2%,79,-1.6%
Willie Cauley-Stein,23.2,SAC,Big,1384,51,-0.0%,63,-0.5%,55,-0.2%,67,-0.8%,65,-1.0%,50,-0.0%,20,+1.5%,22,+1.5%
Tyson Chandler,34.1,PHX,Big,1295,20,+1.8%,96,-4.8%,35,+0.6%,1,+4.4%,3,+5.0%,11,+1.2%,80,-1.4%,52,-0.2%
Wilson Chandler,29.5,DEN,Forward,2186,33,+0.8%,59,-0.4%,34,+0.6%,57,-0.3%,43,+0.3%,43,+0.1%,49,-0.1%,49,+0.1%
Marquese Chriss,19.3,PHX,Big,1698,3,+5.2%,39,+0.9%,52,-0.1%,46,+0.1%,48,+0.0%,15,+1.0%,88,-1.9%,67,-0.9%
Rakeem Christmas,24.9,IND,Big,177,47,+0.2%,5,+4.3%,98,-4.0%,91,-2.5%,99,-6.5%,92,-1.3%,2,+3.6%,14,+2.2%
Semaj Christon,24.0,OKC,Combo,873,12,+2.6%,14,+2.6%,37,+0.5%,71,-1.0%,57,-0.5%,85,-1.0%,74,-1.1%,86,-2.0%
Ian Clark,25.7,GSW,Combo,925,61,-0.5%,30,+1.4%,67,-0.6%,30,+0.6%,48,+0.0%,86,-1.0%,56,-0.3%,75,-1.4%
Jordan Clarkson,24.4,LAL,Combo,2352,41,+0.4%,24,+1.8%,64,-0.5%,47,+0.1%,56,-0.4%,33,+0.4%,86,-1.8%,76,-1.4%
Norris Cole,28.1,OKC,Combo,101,72,-1.1%,58,-0.3%,18,+1.4%,13,+1.7%,10,+3.0%,83,-0.9%,87,-1.8%,92,-2.7%
Darren Collison,29.2,SAC,Combo,2055,17,+2.0%,75,-1.3%,11,+1.9%,71,-1.1%,32,+0.9%,9,+1.3%,67,-0.9%,42,+0.4%
Mike Conley,29.1,MEM,Point,2287,49,+0.1%,78,-1.6%,75,-1.0%,24,+0.9%,49,-0.1%,31,+0.5%,25,+1.2%,20,+1.7%
Pat Connaughton,23.8,POR,Wing,227,28,+1.2%,88,-2.7%,69,-0.7%,20,+1.1%,42,+0.4%,59,-0.2%,8,+2.5%,14,+2.3%
DeMarcus Cousins,26.2,SAC,Big,1885,12,+2.5%,60,-0.4%,25,+1.0%,21,+1.1%,17,+2.1%,31,+0.5%,91,-2.1%,81,-1.6%
DeMarcus Cousins,26.2,NOP,Big,573,27,+1.2%,51,+0.1%,96,-2.9%,7,+2.5%,56,-0.5%,16,+1.0%,61,-0.6%,43,+0.4%
Robert Covington,25.9,PHI,Forward,2110,91,-2.7%,86,-2.5%,30,+0.8%,14,+1.5%,14,+2.3%,51,-0.0%,44,+0.2%,46,+0.2%
Allen Crabbe,24.6,POR,Wing,2224,47,+0.2%,36,+1.0%,32,+0.7%,45,+0.2%,33,+0.9%,80,-0.8%,73,-1.1%,84,-1.9%
Jamal Crawford,36.6,LAC,Wing,2006,19,+1.8%,4,+4.5%,44,+0.3%,97,-3.7%,91,-3.5%,83,-0.9%,51,-0.2%,68,-1.0%
Jordan Crawford,28.0,NOP,Wing,419,2,+6.0%,43,+0.5%,6,+2.5%,87,-2.1%,41,+0.4%,26,+0.6%,82,-1.6%,68,-1.0%
Jae Crowder,26.3,BOS,Forward,2328,86,-2.1%,61,-0.5%,28,+0.8%,23,+1.0%,19,+1.8%,59,-0.2%,76,-1.2%,75,-1.4%
Dante Cunningham,29.5,NOP,Forward,1623,18,+1.9%,28,+1.6%,27,+0.9%,83,-1.6%,61,-0.8%,92,-1.4%,37,+0.6%,64,-0.8%
Seth Curry,26.2,DAL,Combo,2015,58,-0.4%,68,-0.8%,22,+1.1%,40,+0.3%,25,+1.4%,30,+0.5%,73,-1.1%,59,-0.6%
Stephen Curry,28.6,GSW,Point,2627,14,+2.3%,74,-1.2%,61,-0.4%,55,-0.2%,60,-0.7%,37,+0.4%,20,+1.5%,18,+1.9%
Troy Daniels,25.3,MEM,Wing,1133,64,-0.7%,77,-1.5%,46,+0.2%,75,-1.2%,66,-1.0%,35,+0.4%,11,+2.2%,11,+2.6%
Anthony Davis,23.6,NOP,Big,2700,98,-5.8%,82,-2.1%,33,+0.7%,33,+0.5%,27,+1.2%,41,+0.2%,36,+0.7%,34,+0.9%
Deyonta Davis,19.9,MEM,Big,212,93,-3.0%,20,+2.1%,86,-1.8%,90,-2.4%,96,-4.2%,32,+0.4%,17,+1.7%,16,+2.1%
Ed Davis,27.4,POR,Big,787,37,+0.7%,78,-1.5%,77,-1.1%,42,+0.2%,63,-0.9%,37,+0.3%,13,+2.1%,12,+2.4%
DeMar DeRozan,27.2,TOR,Wing,2615,49,+0.1%,54,-0.1%,48,+0.1%,36,+0.4%,39,+0.5%,58,-0.2%,54,-0.2%,56,-0.4%
Dewayne Dedmon,27.2,SAS,Big,1252,89,-2.6%,76,-1.4%,58,-0.3%,20,+1.1%,33,+0.9%,72,-0.6%,27,+1.1%,41,+0.5%
Sam Dekker,22.5,HOU,Forward,1335,70,-1.0%,70,-0.9%,28,+0.8%,32,+0.6%,24,+1.4%,75,-0.6%,44,+0.2%,58,-0.5%
Malcolm Delaney,27.6,ATL,Combo,1187,55,-0.3%,85,-2.3%,22,+1.1%,58,-0.3%,34,+0.8%,33,+0.4%,27,+1.1%,22,+1.5%
Matthew Dellavedova,26.1,MIL,Point,1971,39,+0.5%,98,-5.6%,27,+0.9%,14,+1.5%,13,+2.4%,4,+1.8%,21,+1.4%,5,+3.2%
Luol Deng,31.5,LAL,Forward,1478,87,-2.3%,80,-1.8%,14,+1.7%,28,+0.7%,14,+2.4%,59,-0.2%,56,-0.3%,60,-0.6%
Cheick Diallo,20.1,NOP,Big,163,1,+6.4%,93,-3.6%,94,-2.8%,56,-0.2%,86,-3.0%,1,+2.9%,2,+3.7%,0,+6.6%
Boris Diaw,34.5,UTA,Big,1274,19,+1.8%,52,+0.0%,29,+0.8%,27,+0.8%,22,+1.6%,14,+1.0%,95,-2.6%,79,-1.6%
Gorgui Dieng,26.8,MIN,Big,2640,75,-1.3%,81,-1.9%,61,-0.4%,8,+2.2%,20,+1.8%,43,+0.1%,48,-0.0%,47,+0.1%
Spencer Dinwiddie,23.6,BKN,Point,1261,54,-0.2%,87,-2.5%,49,+0.0%,11,+1.9%,18,+2.0%,39,+0.3%,43,+0.2%,40,+0.5%
Toney Douglas,30.6,MEM,Combo,370,5,+4.1%,33,+1.2%,10,+2.0%,39,+0.3%,15,+2.3%,99,-2.3%,78,-1.2%,96,-3.5%
Goran Dragic,30.5,MIA,Point,2447,16,+2.1%,56,-0.1%,54,-0.1%,68,-0.8%,64,-1.0%,71,-0.5%,17,+1.6%,29,+1.1%
Andre Drummond,23.2,DET,Big,2406,2,+5.6%,18,+2.2%,89,-2.1%,18,+1.2%,61,-0.8%,55,-0.1%,78,-1.3%,76,-1.4%
Jared Dudley,31.3,PHX,Forward,1352,96,-4.3%,84,-2.3%,69,-0.7%,10,+2.0%,25,+1.3%,87,-1.0%,14,+2.0%,32,+1.0%
Mike Dunleavy,36.1,CLE,Wing,314,82,-1.8%,98,-5.5%,75,-1.0%,2,+4.1%,9,+3.1%,71,-0.5%,5,+2.9%,13,+2.4%
Mike Dunleavy,36.1,ATL,Wing,438,71,-1.0%,81,-1.8%,6,+2.5%,53,-0.2%,14,+2.4%,79,-0.8%,44,+0.2%,59,-0.6%
Kris Dunn,22.6,MIN,Combo,1257,40,+0.5%,14,+2.6%,52,-0.0%,80,-1.5%,71,-1.5%,78,-0.7%,57,-0.4%,70,-1.1%
Kevin Durant,28.1,GSW,Forward,2051,59,-0.5%,86,-2.4%,53,-0.1%,30,+0.6%,39,+0.5%,35,+0.4%,19,+1.5%,18,+1.9%
Wayne Ellington,28.9,MIA,Wing,1463,45,+0.2%,11,+2.8%,53,-0.1%,77,-1.3%,70,-1.4%,73,-0.6%,66,-0.8%,77,-1.4%
Monta Ellis,31.0,IND,Combo,1978,45,+0.2%,6,+3.7%,71,-0.8%,91,-2.5%,89,-3.2%,87,-1.1%,38,+0.6%,58,-0.5%
Joel Embiid,22.6,PHI,Big,781,97,-4.6%,96,-4.9%,21,+1.1%,45,+0.1%,26,+1.2%,38,+0.3%,4,+3.3%,4,+3.6%
James Ennis,26.3,MEM,Forward,1466,86,-2.1%,8,+3.3%,61,-0.4%,82,-1.5%,77,-1.9%,58,-0.2%,75,-1.1%,74,-1.3%
Tyler Ennis,22.2,HOU,Point,129,99,-6.3%,40,+0.8%,0,+6.9%,93,-2.6%,4,+4.3%,34,+0.4%,100,-5.5%,99,-5.1%
Tyler Ennis,22.2,LAL,Point,378,79,-1.6%,94,-3.9%,8,+2.1%,50,-0.1%,17,+2.1%,55,-0.1%,14,+2.0%,18,+1.9%
Tyreke Evans,27.1,NOP,Combo,453,14,+2.3%,35,+1.2%,49,+0.0%,35,+0.4%,41,+0.4%,88,-1.1%,59,-0.5%,80,-1.6%
Tyreke Evans,27.1,SAC,Combo,313,30,+1.1%,16,+2.4%,95,-2.8%,98,-4.2%,99,-7.0%,21,+0.8%,1,+3.9%,1,+4.7%
Dante Exum,21.3,UTA,Combo,1163,62,-0.6%,41,+0.7%,83,-1.6%,15,+1.4%,51,-0.1%,27,+0.6%,75,-1.1%,61,-0.6%
Kenneth Faried,27.0,DEN,Big,1275,21,+1.7%,44,+0.4%,54,-0.1%,51,-0.1%,52,-0.2%,52,-0.0%,51,-0.2%,52,-0.2%
Derrick Favors,25.3,UTA,Big,1180,41,+0.5%,68,-0.8%,33,+0.7%,21,+1.1%,21,+1.8%,66,-0.4%,60,-0.5%,67,-0.9%
Kay Felder,21.6,CLE,Point,281,82,-1.8%,99,-5.9%,11,+1.8%,5,+2.9%,3,+4.7%,34,+0.4%,33,+0.8%,27,+1.2%
Cristiano Felicio,24.3,CHI,Big,930,60,-0.5%,56,-0.1%,91,-2.3%,91,-2.5%,97,-4.8%,2,+2.1%,5,+2.8%,1,+4.9%
Raymond Felton,32.4,LAC,Combo,1537,31,+1.0%,6,+3.6%,33,+0.7%,97,-3.6%,86,-3.0%,55,-0.1%,59,-0.5%,61,-0.6%
Yogi Ferrell,23.5,BKN,Point,126,1,+8.1%,8,+3.2%,31,+0.7%,82,-1.6%,64,-0.9%,83,-0.9%,81,-1.5%,89,-2.3%
Yogi Ferrell,23.5,DAL,Point,1021,43,+0.4%,73,-1.1%,10,+2.0%,50,-0.0%,18,+2.0%,86,-1.0%,45,+0.1%,66,-0.9%
Dorian Finney-Smith,23.5,DAL,Forward,1538,52,-0.1%,65,-0.6%,36,+0.5%,49,-0.0%,38,+0.5%,74,-0.6%,35,+0.7%,48,+0.1%
Bryn Forbes,23.3,SAS,Combo,237,19,+1.8%,27,+1.6%,9,+2.1%,37,+0.4%,13,+2.4%,61,-0.3%,99,-3.7%,98,-4.0%
Evan Fournier,24.0,ORL,Wing,2228,79,-1.6%,61,-0.5%,3,+3.2%,65,-0.7%,13,+2.5%,65,-0.4%,83,-1.6%,86,-2.0%
Randy Foye,33.1,BKN,Combo,1210,25,+1.3%,17,+2.3%,48,+0.1%,30,+0.6%,36,+0.7%,94,-1.5%,81,-1.5%,94,-3.0%
Tim Frazier,26.0,NOP,Point,1477,43,+0.4%,87,-2.5%,49,+0.1%,51,-0.1%,49,-0.0%,42,+0.1%,9,+2.4%,11,+2.6%
Channing Frye,33.5,CLE,Big,1346,63,-0.6%,90,-2.9%,53,-0.1%,1,+4.5%,4,+4.3%,64,-0.3%,73,-1.1%,76,-1.4%
Danilo Gallinari,28.2,DEN,Forward,2128,58,-0.4%,66,-0.7%,51,-0.0%,12,+1.8%,21,+1.7%,78,-0.7%,56,-0.3%,69,-1.1%
Langston Galloway,24.9,NOP,Wing,1062,54,-0.2%,23,+1.9%,59,-0.3%,64,-0.7%,65,-1.0%,32,+0.4%,80,-1.3%,68,-0.9%
Langston Galloway,24.9,SAC,Combo,367,90,-2.6%,16,+2.4%,92,-2.4%,18,+1.3%,67,-1.1%,100,-2.4%,29,+1.0%,74,-1.3%
Marc Gasol,31.8,MEM,Big,2524,28,+1.2%,89,-2.8%,70,-0.7%,2,+4.1%,7,+3.4%,66,-0.4%,53,-0.2%,60,-0.6%
Pau Gasol,36.3,SAS,Big,1618,16,+2.0%,27,+1.6%,43,+0.3%,20,+1.1%,24,+1.4%,77,-0.7%,93,-2.3%,94,-3.0%
Rudy Gay,30.2,SAC,Forward,1009,63,-0.6%,34,+1.2%,65,-0.5%,33,+0.5%,48,+0.0%,20,+0.8%,90,-2.0%,72,-1.2%
Paul George,26.5,IND,Forward,2684,51,-0.0%,65,-0.6%,57,-0.2%,25,+0.9%,36,+0.6%,19,+0.9%,66,-0.9%,50,+0.0%
Jonathan Gibson,29.0,DAL,Combo,192,1,+6.1%,23,+1.8%,95,-2.8%,77,-1.3%,96,-4.1%,88,-1.2%,3,+3.5%,14,+2.3%
Taj Gibson,31.4,CHI,Big,1498,67,-0.8%,15,+2.5%,68,-0.7%,12,+1.8%,29,+1.1%,80,-0.8%,96,-2.8%,96,-3.6%
Taj Gibson,31.4,OKC,Big,484,29,+1.2%,90,-2.9%,19,+1.2%,8,+2.3%,7,+3.5%,48,+0.1%,62,-0.6%,60,-0.6%
Manu Ginobili,39.3,SAS,Wing,1284,37,+0.7%,75,-1.2%,41,+0.4%,27,+0.8%,28,+1.2%,84,-0.9%,31,+1.0%,48,+0.1%
Rudy Gobert,24.4,UTA,Big,2729,96,-4.3%,99,-6.0%,4,+3.0%,5,+3.1%,1,+6.1%,67,-0.4%,41,+0.4%,50,-0.0%
Archie Goodwin,22.2,BKN,Wing,156,46,+0.2%,59,-0.4%,25,+1.0%,99,-4.4%,91,-3.4%,6,+1.5%,10,+2.3%,3,+3.8%
Aaron Gordon,21.1,ORL,Forward,2256,48,+0.1%,21,+2.0%,25,+1.0%,60,-0.4%,37,+0.6%,29,+0.5%,97,-3.2%,92,-2.6%
