Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Theo Maledon,22.4,CHA,Combo,190,0,91.7%,72,9.2%,66,1.3%,86,33.3%
Sandro Mamukelashvili,24.4,SAS,Big,365,74,79.3%,41,10.5%,20,0.8%,11,7.1%
Terance Mann,27.0,LAC,Wing,1805,75,83.5%,63,8.9%,31,0.6%,56,24.4%
Tre Mann,22.7,CHA,Combo,861,34,77.2%,78,9.7%,94,1.9%,93,39.3%
Lauri Markkanen,26.4,UTA,Forward,1817,97,89.7%,60,10.3%,99,3.0%,32,17.0%
Naji Marshall,25.8,NOP,Wing,1156,47,79.7%,70,9.4%,42,0.8%,50,22.6%
Caleb Martin,28.1,MIA,Forward,1743,47,77.3%,46,8.4%,74,1.0%,76,30.6%
Cody Martin,28.1,CHA,Wing,751,0,60.6%,52,7.5%,63,1.0%,53,23.5%
Kenyon Martin Jr.,22.8,PHI,Forward,610,0,48.3%,63,10.5%,4,0.2%,93,41.2%
Garrison Mathews,27.0,ATL,Wing,931,57,81.0%,54,8.2%,25,0.5%,69,26.3%
Bennedict Mathurin,21.4,IND,Wing,1512,61,81.6%,96,15.2%,75,1.1%,52,23.4%
Wesley Matthews,37.0,ATL,Forward,395,0,78.3%,32,7.0%,40,0.7%,0,0.0%
Tyrese Maxey,23.0,PHI,Point,2615,78,86.9%,77,11.3%,63,1.7%,79,31.2%
Skylar Mays,26.2,POR,Combo,331,0,84.6%,19,3.9%,51,1.0%,94,40.0%
Miles McBride,23.1,NYK,Combo,1244,88,89.4%,23,4.4%,28,0.6%,66,26.3%
CJ McCollum,32.1,NOP,Combo,2156,56,82.7%,42,5.9%,40,0.9%,44,21.5%
TJ McConnell,31.6,IND,Point,1221,14,78.3%,16,5.5%,44,1.2%,86,37.5%
Jaden McDaniels,23.1,MIN,Wing,2102,14,72.2%,40,6.2%,56,0.9%,88,35.0%
Jalen McDaniels,25.7,TOR,Forward,433,0,65.0%,27,6.4%,25,0.5%,75,30.0%
Doug McDermott,31.8,IND,Wing,178,0,50.0%,3,1.7%,3,0.2%,97,100.0%
Doug McDermott,31.8,SAS,Forward,685,0,58.8%,8,3.3%,9,0.3%,0,0.0%
JaVale McGee,35.8,SAC,Big,296,6,54.1%,90,18.4%,64,1.5%,75,30.4%
Bryce McGowens,21.0,CHA,Wing,798,18,73.4%,96,15.2%,73,1.1%,26,17.6%
Jordan McLaughlin,27.6,MIN,Combo,567,0,71.4%,13,2.9%,52,1.0%,0,0.0%
De'Anthony Melton,25.4,PHI,Wing,1018,71,83.1%,53,7.9%,71,1.0%,39,20.0%
Nathan Mensah,25.6,CHA,Big,234,0,87.5%,63,13.8%,6,0.4%,0,0.0%
Sam Merrill,27.5,CLE,Wing,961,0,92.0%,4,2.2%,60,0.9%,59,25.0%
Chimezie Metu,26.6,DET,Big,399,0,95.2%,43,10.9%,32,1.0%,90,38.5%
Chimezie Metu,26.6,PHX,Big,404,96,86.5%,68,14.4%,3,0.2%,10,5.3%
Vasilije Micic,29.8,CHA,Point,813,47,83.9%,40,7.5%,51,1.4%,21,18.2%
Vasilije Micic,29.8,OKC,Combo,317,0,73.7%,93,12.6%,38,0.9%,70,27.3%
Khris Middleton,32.2,MIL,Wing,1486,72,83.3%,47,7.0%,89,1.5%,31,18.8%
Brandon Miller,20.9,CHA,Wing,2372,67,82.5%,51,7.4%,93,1.7%,80,31.0%
Patty Mills,35.2,ATL,Combo,187,0,0.0%,0,0.0%,15,0.4%,100,0.0%
Patty Mills,35.2,MIA,Combo,199,0,100.0%,17,3.8%,85,1.6%,0,0.0%
Shake Milton,27.1,MIN,Combo,428,24,76.5%,86,11.0%,45,0.9%,83,31.3%
Justin Minaya,24.6,POR,Wing,328,0,60.0%,27,4.8%,12,0.4%,81,33.3%
Davion Mitchell,25.2,SAC,Combo,1039,24,76.5%,38,5.5%,19,0.5%,90,35.3%
Donovan Mitchell,27.1,CLE,Combo,1929,76,86.5%,81,10.3%,100,2.4%,33,18.9%
Evan Mobley,22.4,CLE,Big,1525,45,72.7%,58,13.3%,59,1.4%,59,25.9%
Malik Monk,25.7,SAC,Wing,1859,70,83.1%,54,8.0%,94,1.7%,29,18.4%
Moses Moody,21.4,GSW,Wing,1105,34,77.0%,79,10.3%,38,0.7%,59,25.0%
Ja Morant,24.2,MEM,Point,317,28,81.3%,93,15.2%,70,1.9%,63,24.1%
Marcus Morris,34.2,PHI,Forward,621,94,88.2%,35,7.4%,75,1.0%,64,26.7%
Marcus Morris,34.2,CLE,Big,169,0,66.7%,6,3.7%,37,1.1%,0,0.0%
Markieff Morris,34.2,DAL,Big,164,0,83.3%,13,5.8%,53,1.3%,0,0.0%
Monte Morris,28.3,MIN,Combo,392,0,68.8%,26,4.5%,33,0.7%,36,20.0%
Trey Murphy III,23.4,NOP,Wing,1651,59,81.6%,56,8.4%,68,1.0%,46,22.2%
Dejounte Murray,27.1,ATL,Combo,2781,36,79.3%,59,7.5%,50,1.0%,57,25.0%
Jamal Murray,26.7,DEN,Point,1858,58,85.3%,28,6.3%,79,2.1%,67,24.6%
Keegan Murray,23.2,SAC,Forward,2577,74,82.9%,19,5.5%,12,0.4%,33,17.9%
Kris Murray,23.2,POR,Forward,1244,9,65.3%,36,7.5%,30,0.5%,79,33.3%
Mike Muscala,32.3,WAS,Big,318,0,75.0%,22,7.8%,67,1.6%,0,0.0%
Mike Muscala,32.3,DET,Big,165,0,50.0%,0,0.0%,34,1.0%,100,0.0%
Sviatoslav Mykhailiuk,26.4,BOS,Wing,284,0,66.7%,21,4.4%,20,0.5%,59,25.0%
Larry Nance Jr.,30.8,NOP,Big,1204,64,77.0%,45,11.0%,44,1.2%,50,25.0%
Andrew Nembhard,23.8,IND,Combo,1675,42,80.4%,35,5.3%,53,1.1%,43,21.4%
Aaron Nesmith,24.0,IND,Forward,1989,50,77.8%,55,9.4%,67,0.9%,87,34.9%
Georges Niang,30.4,CLE,Forward,1759,76,83.0%,12,4.0%,19,0.5%,38,20.0%
Zeke Nnaji,22.8,DEN,Big,493,23,64.2%,86,17.3%,100,4.3%,50,25.0%
Jaylen Nowell,24.3,MEM,Point,150,0,100.0%,7,3.8%,0,0.3%,95,50.0%
Jusuf Nurkic,29.2,PHX,Big,2076,22,64.0%,82,16.7%,82,2.3%,44,22.5%
Jordan Nwora,25.1,TOR,Forward,444,71,82.4%,56,9.4%,50,0.8%,79,33.3%
Jordan Nwora,25.1,IND,Forward,105,0,100.0%,4,2.4%,49,0.8%,99,100.0%
Royce O'Neale,30.4,PHX,Forward,741,0,69.2%,1,1.9%,21,0.5%,0,0.0%
Royce O'Neale,30.4,BKN,Wing,1165,0,68.2%,7,3.1%,26,0.5%,0,0.0%
Chuma Okeke,25.2,ORL,Forward,320,0,40.0%,7,2.6%,7,0.3%,96,50.0%
Josh Okogie,25.2,PHX,Wing,916,21,75.0%,98,20.4%,66,1.0%,72,27.7%
Onyeka Okongwu,22.9,ATL,Big,1394,70,78.6%,71,14.9%,27,0.9%,46,23.3%
Isaac Okoro,22.8,CLE,Forward,1879,19,67.9%,82,13.8%,46,0.7%,66,27.4%
Kelly Olynyk,32.5,TOR,Big,739,89,82.4%,66,14.1%,87,2.6%,24,18.4%
Kelly Olynyk,32.5,UTA,Big,1004,92,84.9%,59,13.3%,81,2.3%,81,32.4%
Eugene Omoruyi,26.7,WAS,Big,287,19,63.3%,57,13.2%,52,1.3%,50,25.0%
Cedi Osman,28.6,SAS,Forward,1253,12,66.0%,25,6.3%,66,0.9%,91,40.0%
Kelly Oubre,27.9,PHI,Forward,2030,43,75.4%,75,12.5%,63,0.9%,53,24.6%
Chris Paul,38.5,GSW,Combo,1529,54,82.7%,10,2.4%,59,1.2%,92,36.4%
Cameron Payne,29.2,MIL,Combo,666,59,83.3%,71,8.8%,12,0.4%,23,15.0%
Cameron Payne,29.2,PHI,Combo,574,0,94.7%,20,4.0%,3,0.3%,78,30.0%
Gary Payton II,30.9,GSW,Wing,665,0,60.9%,38,5.9%,50,0.8%,71,27.3%
Julian Phillips,20.0,CHI,Forward,283,0,70.6%,88,14.9%,18,0.4%,89,36.4%
Scotty Pippen,23.0,MEM,Point,505,6,72.3%,65,10.4%,77,2.1%,9,13.6%
Mason Plumlee,33.7,LAC,Big,627,39,70.7%,99,25.7%,75,1.9%,21,17.4%
Brandin Podziemski,20.7,GSW,Combo,1936,2,62.3%,44,6.2%,47,0.9%,88,35.1%
Jakob Poeltl,28.0,TOR,Big,1319,8,55.1%,55,12.8%,58,1.4%,79,32.1%
Aleksej Pokusevski,21.8,CHA,Big,327,51,74.3%,69,14.7%,12,0.6%,10,5.9%
Jordan Poole,24.4,WAS,Combo,2341,80,87.6%,60,7.6%,91,1.8%,76,28.7%
Craig Porter,23.7,CLE,Combo,556,17,73.5%,87,11.1%,77,1.4%,57,25.0%
Jontay Porter,24.0,TOR,Big,329,0,83.3%,17,6.8%,7,0.4%,0,0.0%
Michael Porter,25.3,DEN,Forward,2564,79,83.5%,14,4.6%,47,0.8%,74,29.4%
Otto Porter,30.4,TOR,Forward,165,0,100.0%,29,6.5%,0,0.0%,96,50.0%
Bobby Portis,28.7,MIL,Big,1984,71,78.9%,14,5.8%,30,1.0%,48,23.6%
Kristaps Porzingis,28.2,BOS,Big,1689,94,85.8%,72,14.9%,97,3.8%,37,21.3%
Micah Potter,25.6,UTA,Big,182,0,75.0%,31,9.5%,30,1.0%,94,50.0%
Dwight Powell,32.3,DAL,Big,781,31,69.5%,100,26.4%,95,3.3%,35,21.2%
Norman Powell,30.4,LAC,Wing,1956,76,83.7%,71,9.4%,85,1.4%,38,19.7%
Taurean Prince,29.6,LAL,Wing,2092,16,72.7%,31,5.2%,10,0.4%,75,30.0%
Payton Pritchard,25.8,BOS,Point,1675,25,80.5%,5,3.2%,9,0.7%,14,16.7%
Olivier-Maxence Prosper,21.3,DAL,Forward,215,0,68.4%,81,13.7%,15,0.4%,13,10.0%
Trevelin Queen,26.7,ORL,Wing,138,0,83.3%,90,11.8%,70,1.0%,93,50.0%
Neemias Queta,24.3,BOS,Big,269,0,73.9%,60,13.5%,40,1.1%,50,25.0%
Immanuel Quickley,24.4,NYK,Combo,708,86,88.8%,83,10.7%,73,1.4%,16,12.8%
Immanuel Quickley,24.4,TOR,Combo,1262,64,83.9%,85,10.8%,79,1.5%,40,21.2%
Lester Quinones,23.0,GSW,Wing,316,0,65.2%,68,9.3%,88,1.4%,7,10.0%
Jahmi'us Ramsey,22.4,TOR,Forward,105,0,83.3%,42,8.1%,17,0.4%,0,0.0%
Julius Randle,28.9,NYK,Forward,1625,53,78.0%,85,14.2%,97,2.2%,47,23.3%
Duop Reath,27.3,POR,Big,1194,55,74.7%,28,8.9%,49,1.3%,41,21.7%
Austin Reaves,25.4,LAL,Combo,2607,69,85.2%,80,9.9%,93,1.8%,81,30.6%
Cameron Reddish,24.2,LAL,Wing,962,21,75.0%,55,8.3%,47,0.8%,7,10.0%
Paul Reed,24.4,PHI,Big,1505,43,71.8%,32,9.8%,35,1.0%,90,38.3%
Naz Reid,24.2,MIN,Big,1943,52,74.5%,25,8.2%,18,0.8%,40,21.6%
Jared Rhoden,24.2,DET,Forward,228,0,62.5%,23,6.1%,3,0.2%,0,0.0%
Nick Richards,25.9,CHA,Big,1730,54,74.6%,94,20.4%,61,1.5%,26,18.9%
Josh Richardson,30.1,MIA,Combo,1080,100,94.2%,28,4.6%,60,1.2%,57,25.0%
Duncan Robinson,29.5,MIA,Wing,1895,93,88.9%,18,4.2%,62,0.9%,25,17.2%
Mitchell Robinson,25.6,NYK,Big,765,2,40.9%,83,16.9%,76,1.9%,18,16.0%
Orlando Robinson,23.3,MIA,Big,258,0,73.3%,33,9.9%,85,2.4%,92,42.9%
Jeremiah Robinson-Earl,23.0,NOP,Big,229,0,66.7%,10,5.0%,5,0.4%,0,0.0%
David Roddy,22.6,MEM,Forward,1077,13,66.7%,45,8.3%,23,0.5%,34,18.2%
Derrick Rose,35.1,MEM,Point,399,86,88.9%,49,8.5%,19,0.9%,28,20.0%
Terry Rozier,29.6,CHA,Combo,1064,68,84.5%,67,8.4%,81,1.6%,31,18.4%
Terry Rozier,29.6,MIA,Point,974,92,91.0%,35,6.6%,30,1.1%,70,25.8%
Rayan Rupert,19.4,POR,Combo,562,0,77.8%,51,6.6%,17,0.4%,14,11.1%
D'Angelo Russell,27.7,LAL,Point,2478,36,82.8%,37,6.7%,49,1.3%,47,22.4%
Matt Ryan,26.5,NOP,Wing,336,0,88.9%,19,4.2%,82,1.3%,93,50.0%
Domantas Sabonis,27.5,SAC,Big,2922,37,70.5%,84,17.2%,83,2.3%,59,25.7%
Luka Samanic,23.8,UTA,Big,313,68,78.0%,70,14.8%,48,1.2%,86,35.0%
Gui Santos,21.4,GSW,Wing,125,0,88.9%,87,11.4%,84,1.3%,59,25.0%
Dario Saric,29.6,GSW,Big,1075,90,84.6%,35,9.9%,74,1.8%,41,22.0%
Marcus Sasser,23.1,DET,Point,1269,94,91.1%,9,4.4%,33,1.1%,56,22.7%
Dennis Schroder,30.1,BKN,Point,923,19,79.7%,23,6.0%,67,1.8%,37,21.7%
Dennis Schroder,30.1,TOR,Point,1570,56,85.2%,58,9.1%,47,1.3%,33,20.4%
Alperen Sengun,21.3,HOU,Big,2045,30,69.3%,67,14.4%,94,3.1%,50,24.7%
Brice Sensabaugh,20.0,UTA,Forward,562,99,90.0%,40,7.9%,58,0.8%,15,11.8%
Collin Sexton,24.8,UTA,Combo,2030,75,85.6%,95,13.9%,99,2.2%,56,24.2%
Landry Shamet,26.6,WAS,Wing,709,68,82.6%,58,8.5%,54,0.8%,92,45.8%
Day'Ron Sharpe,22.0,BKN,Big,854,12,59.8%,92,19.4%,77,1.9%,74,30.0%
Shaedon Sharpe,20.4,POR,Wing,1052,64,82.4%,83,11.2%,99,2.2%,51,23.1%
Ben Sheppard,22.3,IND,Wing,711,0,94.1%,21,4.5%,6,0.3%,81,33.3%
Pascal Siakam,29.6,IND,Forward,1302,22,69.9%,76,13.0%,90,1.7%,68,28.0%
Pascal Siakam,29.6,TOR,Big,1366,59,75.6%,81,16.6%,70,1.7%,79,31.9%
Ben Simmons,27.3,BKN,Point,358,0,40.0%,33,6.4%,56,1.6%,28,20.0%
Anfernee Simons,24.4,POR,Combo,1581,95,91.6%,66,8.3%,71,1.3%,37,20.3%
Zavier Simpson,26.7,MEM,Wing,149,0,75.0%,13,3.9%,5,0.3%,0,0.0%
Jericho Sims,25.0,NYK,Big,513,0,70.6%,80,16.3%,26,0.9%,89,37.5%
Marcus Smart,29.7,MEM,Combo,604,29,76.8%,50,6.6%,97,2.1%,83,31.3%
Dru Smith,25.8,MIA,Combo,126,0,100.0%,14,3.2%,6,0.3%,0,0.0%
Ish Smith,35.3,CHA,Combo,724,0,75.0%,2,0.7%,7,0.4%,0,0.0%
Jalen Smith,23.6,IND,Big,1041,29,68.6%,45,11.1%,69,1.7%,84,34.0%
Dennis Smith Jr.,25.9,BKN,Combo,1024,24,76.5%,48,6.5%,35,0.7%,70,27.3%
Jabari Smith Jr.,20.5,HOU,Big,2407,82,81.1%,35,10.0%,21,0.8%,37,21.3%
Nick Smith Jr.,19.5,CHA,Combo,612,0,85.7%,6,1.8%,1,0.1%,57,25.0%
Jeremy Sochan,20.5,SAS,Combo,2178,31,77.1%,70,8.6%,42,0.9%,35,19.7%
Jaden Springer,21.1,PHI,Wing,277,0,100.0%,91,11.8%,34,0.6%,46,22.2%
Jaden Springer,21.1,BOS,Big,105,0,87.5%,49,12.0%,23,0.8%,0,0.0%
Lamar Stevens,26.3,MEM,Wing,398,33,76.9%,71,9.5%,67,1.0%,89,38.9%
Isaiah Stewart,22.4,DET,Big,1418,57,75.3%,40,10.4%,36,1.1%,46,23.3%
Julian Strawther,21.5,DEN,Wing,464,0,70.8%,9,3.2%,98,2.1%,20,16.7%
Max Strus,27.6,CLE,Wing,2227,43,79.2%,26,4.8%,79,1.2%,36,19.4%
Jalen Suggs,22.4,ORL,Combo,2023,22,75.3%,69,8.5%,88,1.8%,57,25.0%
Jae'Sean Tate,28.0,HOU,Forward,994,13,66.7%,38,7.7%,69,0.9%,27,16.7%
Jayson Tatum,25.7,BOS,Forward,2640,78,83.4%,77,13.1%,95,2.1%,43,21.3%
Terry Taylor,24.1,CHI,Big,137,0,66.7%,16,6.3%,0,0.0%,94,50.0%
Garrett Temple,37.5,TOR,Combo,208,0,83.3%,15,3.6%,78,1.5%,0,0.0%
Dalen Terry,21.3,CHI,Wing,624,3,62.5%,75,9.7%,65,1.0%,45,21.4%
Daniel Theis,31.6,LAC,Big,960,61,76.0%,18,6.8%,55,1.3%,29,20.0%
Cameron Thomas,22.1,BKN,Combo,2052,71,85.4%,92,11.9%,98,2.2%,45,21.6%
Amen Thompson,20.8,HOU,Wing,1341,5,67.8%,97,16.6%,78,1.2%,88,34.2%
Ausar Thompson,20.8,DET,Forward,1531,1,59.1%,72,12.0%,62,0.9%,55,25.0%
Klay Thompson,33.7,GSW,Wing,2284,100,92.7%,29,4.9%,29,0.6%,66,25.9%
Tristan Thompson,32.6,CLE,Big,469,0,30.2%,36,10.0%,96,3.5%,23,18.2%
JT Thor,21.2,CHA,Big,678,0,50.0%,4,3.0%,5,0.3%,29,20.0%
Matisse Thybulle,26.7,POR,Wing,1475,20,74.1%,16,4.0%,13,0.4%,18,15.4%
Xavier Tillman,24.8,MEM,Big,677,3,41.5%,21,7.7%,34,1.0%,21,17.6%
Xavier Tillman,24.8,BOS,Big,255,0,57.1%,17,6.5%,2,0.2%,50,25.0%
Obi Toppin,25.7,IND,Big,1703,67,77.8%,23,8.1%,21,0.8%,83,33.3%
Karl-Anthony Towns,28.0,MIN,Big,2024,97,87.3%,56,13.1%,86,2.5%,66,27.5%
Gary Trent Jr.,24.8,TOR,Combo,1998,31,77.1%,30,4.7%,27,0.6%,85,31.7%
PJ Tucker,38.5,LAC,Big,417,0,100.0%,8,4.3%,8,0.4%,94,50.0%
Myles Turner,27.6,IND,Big,2076,65,77.3%,79,16.1%,74,1.8%,65,27.3%
Stanley Umude,24.6,DET,Forward,286,96,89.7%,84,14.0%,20,0.5%,27,16.7%
Jonas Valanciunas,31.5,NOP,Big,1918,69,78.3%,52,12.4%,80,2.1%,20,17.2%
Fred VanVleet,29.7,HOU,Point,2684,69,86.0%,42,7.7%,53,1.5%,40,22.0%
Jarred Vanderbilt,24.6,LAL,Big,567,37,70.6%,77,15.6%,17,0.7%,78,31.6%
Devin Vassell,23.2,SAS,Wing,2243,50,80.0%,61,8.7%,54,0.9%,79,30.9%
Aleksandar Vezenkov,28.2,SAC,Forward,461,0,80.0%,11,4.0%,39,0.6%,19,14.3%
Gabe Vincent,27.4,LAL,Combo,216,0,50.0%,9,2.0%,0,0.0%,0,0.0%
Nikola Vucevic,33.0,CHI,Big,2607,87,82.2%,8,4.7%,59,1.4%,80,32.2%
Dean Wade,26.9,CLE,Big,1093,63,76.9%,7,4.2%,13,0.6%,29,20.0%
Franz Wagner,22.2,ORL,Wing,2334,83,85.0%,92,12.0%,96,1.9%,54,23.8%
Moritz Wagner,26.5,ORL,Big,1377,83,81.2%,87,17.7%,66,1.6%,83,33.6%
Jabari Walker,21.3,POR,Big,1665,62,76.1%,63,13.8%,38,1.1%,50,25.0%
Jarace Walker,20.2,IND,Big,236,0,100.0%,1,1.4%,28,0.9%,0,0.0%
Lonnie Walker,24.9,BKN,Wing,954,36,77.8%,29,5.0%,40,0.7%,42,20.8%
Cason Wallace,20.0,OKC,Combo,1605,37,79.4%,24,4.4%,9,0.4%,14,11.1%
TJ Warren,30.2,MIN,Forward,115,0,75.0%,16,5.1%,0,0.0%,0,0.0%
PJ Washington,25.2,DAL,Forward,934,3,61.2%,41,8.0%,35,0.6%,36,19.2%
PJ Washington,25.2,CHA,Big,1277,41,71.7%,27,8.4%,25,0.9%,87,35.6%
Yuta Watanabe,29.1,PHX,Forward,338,0,69.2%,21,5.7%,13,0.4%,38,20.0%
Lindy Waters,26.3,OKC,Forward,161,0,100.0%,2,2.1%,6,0.3%,99,100.0%
Trendon Watford,23.0,BKN,Big,728,57,75.3%,51,12.4%,55,1.3%,70,28.6%
Peyton Watson,21.1,DEN,Forward,1448,18,67.3%,69,11.3%,56,0.8%,23,15.1%
Victor Wembanyama,19.8,SAS,Big,2097,77,79.6%,57,13.2%,99,3.8%,60,26.0%
Blake Wesley,20.6,SAS,Combo,784,7,65.0%,99,14.8%,16,0.4%,17,12.9%
Russell Westbrook,35.0,LAC,Point,1518,3,68.2%,74,11.1%,21,1.0%,51,22.5%
Coby White,23.7,CHI,Point,2877,44,83.8%,53,8.8%,74,2.0%,44,22.1%
Derrick White,29.3,BOS,Combo,2376,90,89.9%,64,8.1%,49,1.0%,67,26.4%
Cam Whitmore,19.3,HOU,Forward,793,24,70.2%,62,10.4%,57,0.8%,21,14.6%
Aaron Wiggins,24.8,OKC,Forward,1137,46,76.9%,50,9.0%,34,0.6%,40,20.6%
Andrew Wiggins,28.7,GSW,Forward,1914,41,75.1%,68,11.1%,82,1.2%,18,13.7%
Grant Williams,24.9,CHA,Big,885,63,76.5%,44,10.9%,90,2.7%,72,29.4%
Grant Williams,24.9,DAL,Big,1232,53,74.5%,19,7.0%,39,1.1%,61,26.1%
Jalen Williams,22.5,OKC,Wing,2222,55,80.8%,73,9.5%,74,1.1%,46,21.6%
Jaylin Williams,21.3,OKC,Big,840,77,79.5%,23,7.8%,19,0.8%,67,27.8%
Kenrich Williams,28.9,OKC,Big,983,0,41.7%,1,1.1%,11,0.5%,0,0.0%
Malik Williams,25.2,TOR,Big,100,0,0.0%,3,2.9%,8,0.4%,0,0.0%
Mark Williams,21.9,CHA,Big,508,43,71.9%,83,16.9%,78,1.9%,14,13.3%
Patrick Williams,22.2,CHI,Big,1161,78,79.7%,26,8.4%,15,0.6%,13,12.5%
Robert Williams,26.0,POR,Big,118,0,77.8%,88,17.9%,37,1.1%,97,60.0%
Ziaire Williams,22.1,MEM,Wing,994,42,79.0%,49,7.2%,46,0.8%,29,18.5%
Vince Williams Jr.,23.2,MEM,Wing,1404,46,79.5%,79,10.4%,95,1.9%,11,11.9%
Zion Williamson,23.3,NOP,Big,2200,35,70.5%,95,21.0%,70,1.7%,68,28.4%
Jalen Wilson,23.0,BKN,Wing,564,80,84.6%,78,10.2%,63,1.0%,81,33.3%
James Wiseman,22.6,DET,Big,1032,32,69.9%,65,14.0%,42,1.1%,85,34.1%
Christian Wood,28.1,LAL,Big,813,28,68.2%,70,14.8%,68,1.7%,41,22.0%
Delon Wright,31.5,WAS,Combo,435,58,82.8%,79,9.8%,43,0.9%,57,25.0%
Delon Wright,31.5,MIA,Combo,259,0,81.3%,74,9.4%,90,1.8%,0,0.0%
Thaddeus Young,35.4,TOR,Big,326,0,44.4%,10,4.9%,4,0.3%,50,25.0%
Trae Young,25.1,ATL,Point,1938,64,85.5%,79,11.9%,100,3.8%,58,22.9%
Omer Yurtseven,25.4,UTA,Big,470,0,76.5%,15,6.1%,66,1.6%,94,50.0%
Cody Zeller,31.1,NOP,Big,191,0,66.7%,53,12.5%,85,2.4%,50,25.0%
Ivica Zubac,26.6,LAC,Big,1793,44,72.3%,59,13.3%,57,1.4%,12,11.5%
