Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Hilton Armstrong,23.9,NOH,Big,1050,62,-1.3,48,+0.1,22,+2.4%,17,-1.4%,8,+4.8,5,+4.2,51,-0.1
Darrell Arthur,20.6,MEM,Big,1426,48,+0.4,25,+2.4,30,+1.5%,10,-1.9%,30,+1.6,17,+2.0,69,-4.7
Chucky Atkins,34.2,OKC,Combo,278,53,-0.2,77,-3.2,33,+1.4%,15,-1.5%,23,+2.3,3,+5.2,96,-18.9
D.J. Augustin,21.0,CHA,Point,1844,28,+2.6,53,-0.4,16,+2.9%,59,+0.3%,84,-3.0,77,-1.4,75,-6.9
Kelenna Azubuike,24.9,GSW,Wing,2350,83,-3.8,85,-4.1,52,-0.2%,50,+0.0%,79,-2.4,71,-1.1,72,-5.7
Renaldo Balkman,24.3,DEN,Big,704,65,-1.6,52,-0.4,18,+2.8%,6,-2.4%,68,-1.3,42,+0.5,79,-8.0
Marcus Banks,27.0,MIA,Combo,134,11,+5.0,64,-1.4,2,+8.2%,13,-1.7%,0,+15.1,0,+9.3,11,+13.8
Leandro Barbosa,25.9,PHX,Combo,1661,39,+1.2,24,+2.5,33,+1.4%,33,-0.6%,29,+1.7,46,+0.2,26,+7.0
J.J. Barea,24.4,DAL,Combo,1476,47,+0.4,30,+1.9,52,-0.2%,37,-0.5%,51,+0.1,34,+0.8,74,-6.4
Andrea Bargnani,23.0,TOR,Big,2418,8,+6.0,3,+7.4,60,-0.7%,54,+0.1%,73,-1.8,79,-1.5,51,-0.0
Matt Barnes,28.6,PHX,Wing,2051,23,+3.3,14,+4.2,30,+1.6%,56,+0.2%,59,-0.6,62,-0.6,48,+0.8
Brent Barry,36.8,HOU,Wing,798,48,+0.3,56,-0.8,42,+0.6%,85,+1.4%,23,+2.2,41,+0.5,17,+10.5
Brandon Bass,23.5,DAL,Big,1501,25,+3.0,27,+2.1,34,+1.4%,69,+0.6%,78,-2.2,51,+0.0,92,-14.8
Maceo Baston,32.4,IND,Big,201,87,-4.9,97,-8.5,1,+8.6%,18,-1.3%,8,+4.9,3,+5.1,68,-4.3
Tony Battie,32.7,ORL,Big,1159,46,+0.5,38,+1.0,60,-0.7%,52,+0.1%,64,-1.0,27,+1.2,92,-15.0
Shane Battier,30.1,HOU,Wing,2022,66,-1.7,54,-0.5,46,+0.3%,69,+0.6%,81,-2.6,57,-0.4,91,-14.7
Nicolas Batum,19.9,POR,Wing,1407,65,-1.6,31,+1.7,65,-1.1%,77,+0.9%,57,-0.4,49,+0.1,64,-3.1
Jerryd Bayless,20.2,POR,Combo,560,39,+1.2,42,+0.4,48,+0.2%,24,-1.0%,58,-0.5,57,-0.4,54,-0.7
Michael Beasley,19.8,MIA,Big,1976,34,+1.8,45,+0.3,11,+3.8%,22,-1.1%,10,+4.5,11,+2.9,30,+6.0
Marco Belinelli,22.6,GSW,Wing,849,63,-1.4,83,-3.8,54,-0.3%,11,-1.8%,47,+0.4,35,+0.8,61,-2.5
Charlie Bell,29.6,MIL,Wing,1731,26,+2.9,42,+0.5,24,+2.1%,18,-1.4%,11,+4.2,18,+2.0,19,+9.4
Raja Bell,32.1,PHX,Wing,711,73,-2.3,70,-2.0,51,-0.1%,34,-0.6%,42,+0.7,26,+1.3,65,-3.4
Raja Bell,32.1,CHA,Wing,1600,75,-2.6,38,+1.0,90,-3.7%,64,+0.5%,18,+3.1,21,+1.7,33,+4.9
Mike Bibby,30.5,ATL,Point,2731,10,+5.1,5,+6.2,88,-3.4%,28,-0.8%,34,+1.3,38,+0.6,37,+3.5
Andris Biedrins,22.6,GSW,Big,1860,79,-3.3,77,-3.1,90,-3.7%,74,+0.8%,87,-3.4,93,-3.3,39,+3.1
Chauncey Billups,32.1,DEN,Combo,2706,13,+4.6,10,+4.9,32,+1.4%,98,+2.7%,42,+0.8,43,+0.5,42,+2.2
Steve Blake,28.7,POR,Point,2182,63,-1.4,42,+0.4,55,-0.4%,62,+0.4%,34,+1.3,31,+0.9,46,+1.5
Andray Blatche,22.2,WAS,Big,1679,89,-5.6,68,-1.9,76,-1.9%,95,+2.1%,91,-4.1,88,-2.7,70,-5.1
Mark Blount,32.9,MIA,Big,176,36,+1.5,81,-3.6,3,+6.6%,3,-2.8%,7,+5.0,1,+6.1,79,-8.4
Keith Bogans,28.5,ORL,Wing,758,56,-0.6,87,-4.4,67,-1.3%,16,-1.5%,57,-0.4,48,+0.2,66,-3.7
Keith Bogans,28.5,MIL,Wing,448,10,+5.5,11,+4.5,58,-0.5%,94,+2.0%,58,-0.4,74,-1.2,26,+7.0
Andrew Bogut,23.9,MIL,Big,1121,99,-11.1,99,-10.4,87,-3.3%,80,+1.1%,63,-1.0,67,-0.8,49,+0.5
Matt Bonner,28.6,SAS,Big,1912,75,-2.7,84,-4.0,42,+0.6%,51,+0.1%,30,+1.7,16,+2.1,73,-6.2
Josh Boone,23.9,NJN,Big,967,49,+0.3,60,-1.1,17,+2.9%,65,+0.5%,14,+3.6,21,+1.7,21,+8.7
Carlos Boozer,26.9,UTA,Big,1187,11,+4.9,8,+5.7,83,-2.8%,84,+1.4%,56,-0.3,83,-2.0,13,+12.5
Chris Bosh,24.6,TOR,Big,2920,42,+0.8,53,-0.4,27,+1.9%,28,-0.8%,14,+3.7,10,+3.0,50,+0.2
Bruce Bowen,37.4,SAS,Wing,1447,76,-2.8,88,-4.7,43,+0.5%,42,-0.3%,36,+1.0,44,+0.4,32,+5.3
Ryan Bowen,33.0,NOH,Forward,191,22,+3.4,18,+3.3,2,+7.4%,82,+1.3%,6,+5.3,8,+3.3,22,+8.5
Elton Brand,29.6,PHI,Big,918,95,-7.2,93,-6.1,98,-6.7%,16,-1.5%,53,-0.1,73,-1.2,27,+6.8
Corey Brewer,22.7,MIN,Wing,305,96,-7.6,89,-5.1,74,-1.8%,88,+1.5%,89,-4.0,91,-2.9,65,-3.6
Ronnie Brewer,23.6,UTA,Wing,2575,7,+6.1,8,+5.4,74,-1.8%,8,-2.1%,57,-0.4,58,-0.4,53,-0.3
Aaron Brooks,23.8,HOU,Combo,1958,22,+3.5,8,+5.5,56,-0.4%,90,+1.6%,84,-3.0,80,-1.7,78,-8.0
Bobby Brown,24.1,SAC,Point,561,24,+3.2,49,+0.0,8,+4.3%,14,-1.6%,27,+1.8,13,+2.6,64,-3.3
Bobby Brown,24.1,MIN,Combo,201,82,-3.7,72,-2.2,12,+3.7%,32,-0.6%,12,+4.2,5,+4.4,67,-4.1
Dee Brown,24.2,WAS,Point,222,21,+3.5,37,+1.1,10,+4.2%,3,-3.1%,5,+6.0,1,+5.9,69,-4.8
Devin Brown,29.8,NOH,Combo,820,89,-5.6,89,-5.1,68,-1.3%,25,-1.0%,75,-1.9,57,-0.4,83,-10.0
Kwame Brown,26.6,DET,Big,987,70,-2.2,73,-2.6,75,-1.8%,73,+0.8%,49,+0.3,78,-1.5,15,+11.9
Shannon Brown,22.9,CHA,Wing,301,4,+8.0,33,+1.6,7,+4.6%,55,+0.2%,20,+2.9,20,+1.8,47,+1.0
Shannon Brown,22.9,LAL,Point,101,58,-0.8,47,+0.2,64,-1.0%,99,+3.7%,99,-7.4,97,-4.0,95,-17.5
Kobe Bryant,30.2,LAL,Wing,2950,39,+1.2,29,+2.0,86,-3.1%,95,+2.1%,76,-2.1,82,-1.9,45,+1.6
Greg Buckner,32.1,MEM,Wing,851,69,-2.1,67,-1.7,67,-1.2%,80,+1.1%,98,-6.5,90,-2.8,96,-19.3
Caron Butler,28.6,WAS,Wing,2578,16,+4.2,59,-1.0,7,+4.7%,65,+0.5%,17,+3.1,16,+2.2,35,+4.3
Rasual Butler,29.4,NOH,Wing,2606,17,+4.2,37,+1.3,23,+2.3%,68,+0.6%,21,+2.6,24,+1.4,24,+7.5
Andrew Bynum,21.0,LAL,Big,1430,70,-2.1,69,-1.9,85,-3.1%,57,+0.3%,96,-5.8,96,-3.9,76,-7.1
Will Bynum,25.8,DET,Point,747,38,+1.4,34,+1.5,19,+2.7%,52,+0.1%,61,-0.9,41,+0.5,81,-9.2
Jose Calderon,27.1,TOR,Point,2327,21,+3.6,21,+3.0,39,+0.9%,13,-1.7%,34,+1.3,19,+1.8,72,-5.8
Marcus Camby,34.6,LAC,Big,1923,97,-8.9,93,-6.1,94,-5.0%,95,+2.1%,100,-11.4,99,-5.1,99,-29.5
Brian Cardinal,31.5,MIN,Forward,834,73,-2.5,75,-2.8,55,-0.4%,94,+2.1%,13,+3.8,23,+1.4,12,+13.0
Rodney Carney,24.6,MIN,Wing,1099,72,-2.2,69,-1.9,33,+1.4%,66,+0.5%,17,+3.1,26,+1.3,18,+10.5
Matt Carroll,28.2,CHA,Wing,450,63,-1.4,29,+2.0,94,-4.7%,3,-2.9%,94,-4.9,88,-2.6,86,-10.9
Anthony Carter,33.4,DEN,Point,1722,72,-2.3,70,-2.0,63,-0.8%,21,-1.1%,41,+0.8,59,-0.4,29,+6.4
Vince Carter,31.8,NJN,Wing,2931,12,+4.9,10,+4.9,75,-1.8%,47,-0.1%,60,-0.7,72,-1.1,38,+3.3
Mario Chalmers,22.5,MIA,Point,2621,79,-3.2,46,+0.2,95,-5.0%,78,+1.0%,95,-5.2,95,-3.7,68,-4.6
Tyson Chandler,26.1,NOH,Big,1442,74,-2.6,74,-2.7,80,-2.3%,89,+1.6%,93,-4.5,90,-2.9,77,-7.3
Wilson Chandler,21.5,NYK,Wing,2707,35,+1.7,24,+2.6,70,-1.5%,62,+0.4%,86,-3.2,83,-2.0,69,-4.7
Jarron Collins,29.9,UTA,Big,173,41,+1.1,76,-2.9,14,+3.3%,74,+0.8%,81,-2.6,21,+1.7,98,-24.6
Jason Collins,29.9,MIN,Big,421,17,+4.2,4,+6.7,96,-5.2%,65,+0.5%,90,-4.1,97,-4.2,25,+7.0
Mardy Collins,24.2,LAC,Wing,778,82,-3.7,90,-5.2,54,-0.3%,66,+0.5%,71,-1.5,80,-1.8,40,+2.8
Nick Collison,28.0,OKC,Big,1794,64,-1.5,61,-1.2,81,-2.4%,77,+1.0%,54,-0.2,79,-1.5,22,+8.4
Mike Conley,21.1,MEM,Point,2488,47,+0.5,61,-1.2,64,-0.9%,20,-1.2%,47,+0.4,34,+0.8,63,-3.0
Daequan Cook,21.5,MIA,Wing,1791,20,+3.6,33,+1.6,11,+4.0%,73,+0.8%,32,+1.5,14,+2.5,79,-8.4
Jamal Crawford,28.6,NYK,Wing,390,2,+8.8,7,+6.1,39,+0.9%,6,-2.4%,1,+11.1,0,+6.7,5,+18.1
Jamal Crawford,28.6,GSW,Combo,2069,13,+4.8,30,+1.9,44,+0.4%,23,-1.1%,12,+4.0,39,+0.6,8,+16.3
Javaris Crittenton,20.8,WAS,Combo,1053,27,+2.7,39,+0.8,24,+2.1%,89,+1.6%,16,+3.4,29,+1.1,19,+9.9
Samuel Dalembert,28.5,PHI,Big,2032,94,-7.0,56,-0.9,99,-6.9%,92,+1.8%,98,-6.6,99,-4.9,72,-6.0
Erick Dampier,33.3,DAL,Big,1834,72,-2.3,54,-0.5,91,-3.8%,56,+0.2%,85,-3.1,86,-2.4,56,-1.2
Antonio Daniels,33.6,WAS,Point,287,1,+11.5,0,+12.9,44,+0.4%,60,+0.3%,65,-1.1,20,+1.8,93,-15.9
Antonio Daniels,33.6,NOH,Combo,686,17,+4.1,18,+3.3,46,+0.3%,4,-2.7%,27,+1.8,62,-0.5,8,+16.8
Marquis Daniels,27.8,IND,Wing,1697,74,-2.5,62,-1.3,74,-1.8%,30,-0.7%,40,+0.9,37,+0.7,51,+0.2
Jermareo Davidson,24.0,GSW,Big,104,97,-8.7,96,-7.1,77,-1.9%,34,-0.6%,69,-1.4,32,+0.8,86,-11.5
Baron Davis,29.6,LAC,Point,2246,73,-2.4,71,-2.1,62,-0.8%,54,+0.2%,90,-4.0,73,-1.2,90,-14.2
Glen Davis,22.8,BOS,Big,1552,13,+4.8,6,+6.1,27,+1.8%,49,+0.0%,22,+2.3,45,+0.3,12,+12.9
Paul Davis,24.3,LAC,Big,297,55,-0.5,46,+0.2,13,+3.4%,64,+0.4%,72,-1.6,10,+3.0,98,-25.0
Ricky Davis,29.1,LAC,Wing,755,25,+3.1,76,-2.9,16,+3.0%,1,-3.8%,2,+9.0,2,+5.5,15,+12.0
Luol Deng,23.5,CHI,Forward,1654,76,-2.8,60,-1.1,79,-2.2%,38,-0.4%,31,+1.5,59,-0.4,20,+9.2
Boris Diaw,26.5,PHX,Forward,523,76,-2.9,66,-1.6,7,+4.7%,88,+1.6%,55,-0.3,22,+1.6,88,-12.6
Boris Diaw,26.5,CHA,Big,2208,94,-7.0,77,-3.0,97,-5.8%,58,+0.3%,81,-2.6,59,-0.4,88,-12.6
Yakhouba Diawara,26.2,MIA,Wing,820,52,-0.0,35,+1.4,52,-0.1%,55,+0.2%,86,-3.2,53,-0.1,94,-16.9
Travis Diener,26.7,IND,Point,685,46,+0.5,58,-1.0,5,+5.5%,75,+0.8%,40,+0.9,12,+2.6,85,-10.5
Ike Diogu,25.1,SAC,Big,129,14,+4.3,15,+3.8,28,+1.8%,81,+1.2%,75,-2.0,100,-8.3,0,+54.0
DeSagana Diop,26.8,DAL,Big,432,3,+8.5,18,+3.4,2,+7.7%,13,-1.7%,0,+12.7,0,+7.8,8,+16.1
DeSagana Diop,26.8,CHA,Big,543,1,+12.3,0,+12.7,20,+2.7%,97,+2.4%,41,+0.8,72,-1.1,11,+13.8
Juan Dixon,30.1,WAS,Point,782,69,-2.1,68,-1.9,54,-0.4%,48,-0.0%,38,+1.0,25,+1.3,64,-3.1
Keyon Dooling,28.5,NJN,Combo,2013,17,+4.2,15,+3.8,30,+1.6%,29,-0.8%,39,+0.9,45,+0.3,39,+3.2
Quincy Douby,24.5,SAC,Wing,131,93,-6.5,95,-6.6,100,-8.1%,64,+0.5%,77,-2.1,83,-2.0,55,-0.9
Chris Douglas-Roberts,21.8,NJN,Wing,515,91,-6.0,94,-6.2,69,-1.4%,91,+1.8%,56,-0.4,73,-1.2,27,+6.8
Goran Dragic,22.5,PHX,Point,580,49,+0.3,16,+3.7,9,+4.2%,76,+0.9%,54,-0.2,46,+0.3,60,-2.3
Jared Dudley,23.3,CHA,Forward,421,14,+4.4,15,+4.1,9,+4.3%,99,+3.7%,56,-0.3,62,-0.6,48,+0.8
Jared Dudley,23.3,PHX,Forward,599,47,+0.4,43,+0.4,3,+7.2%,65,+0.5%,49,+0.2,15,+2.3,89,-13.8
Chris Duhon,26.2,NYK,Point,2898,27,+2.6,25,+2.4,56,-0.4%,4,-2.7%,45,+0.4,47,+0.2,45,+1.6
Tim Duncan,32.5,SAS,Big,2518,41,+1.0,19,+3.2,69,-1.4%,66,+0.5%,66,-1.2,56,-0.4,74,-6.6
Mike Dunleavy,28.1,IND,Forward,494,30,+2.3,28,+2.1,37,+1.1%,93,+1.9%,91,-4.2,96,-3.8,41,+2.5
Kevin Durant,20.1,OKC,Wing,2880,4,+7.8,1,+9.3,58,-0.5%,87,+1.5%,44,+0.7,61,-0.5,28,+6.7
Monta Ellis,23.0,GSW,Combo,887,33,+2.0,17,+3.4,70,-1.5%,6,-2.3%,40,+0.9,53,-0.1,29,+6.1
Francisco Elson,32.7,MIL,Big,950,15,+4.3,7,+6.1,44,+0.4%,83,+1.3%,79,-2.3,73,-1.1,72,-5.7
Melvin Ely,30.5,NOH,Big,341,43,+0.7,92,-5.6,17,+2.9%,21,-1.1%,25,+2.0,57,-0.4,10,+14.5
Maurice Evans,30.0,ATL,Wing,1782,26,+2.7,42,+0.4,21,+2.5%,48,-0.0%,30,+1.6,42,+0.5,32,+5.3
Reggie Evans,28.5,PHI,Big,1091,14,+4.3,23,+2.6,7,+4.4%,54,+0.1%,29,+1.7,63,-0.6,13,+12.4
Jordan Farmar,21.9,LAL,Point,1093,37,+1.4,62,-1.3,6,+5.0%,1,-4.5%,6,+5.5,5,+4.3,41,+2.3
Raymond Felton,24.4,CHA,Combo,3079,91,-6.1,80,-3.4,80,-2.3%,28,-0.8%,47,+0.4,20,+1.8,84,-10.3
Rudy Fernandez,23.6,POR,Wing,1919,53,-0.2,80,-3.4,34,+1.3%,41,-0.3%,50,+0.1,29,+1.1,80,-8.5
Kyrylo Fesenko,21.9,UTA,Big,132,55,-0.5,72,-2.5,1,+9.3%,11,-1.9%,7,+5.0,2,+5.7,79,-8.2
Michael Finley,35.7,SAS,Forward,2326,8,+5.9,4,+6.8,89,-3.5%,66,+0.5%,53,-0.2,68,-0.8,30,+6.0
Derek Fisher,34.2,LAL,Point,2433,58,-0.7,48,+0.1,88,-3.3%,99,+3.2%,92,-4.3,93,-3.2,63,-3.0
T.J. Ford,25.6,IND,Point,2236,47,+0.4,34,+1.5,84,-2.9%,49,-0.0%,73,-1.7,81,-1.8,47,+1.1
Jeff Foster,31.8,IND,Big,1818,87,-4.9,87,-4.5,85,-3.1%,91,+1.7%,85,-3.1,92,-3.1,43,+2.0
Randy Foye,25.1,MIN,Combo,2464,24,+3.2,39,+0.8,12,+3.7%,50,+0.0%,44,+0.5,18,+2.0,88,-13.0
Channing Frye,25.5,POR,Big,628,3,+8.3,2,+8.3,13,+3.5%,73,+0.8%,95,-5.3,76,-1.3,97,-23.5
Dan Gadzuric,30.7,MIL,Big,912,21,+3.5,41,+0.5,53,-0.2%,26,-0.9%,18,+3.0,28,+1.2,20,+9.3
Danilo Gallinari,20.2,NYK,Forward,408,85,-4.5,74,-2.7,68,-1.3%,60,+0.3%,86,-3.2,86,-2.4,55,-0.7
Francisco Garcia,26.8,SAC,Wing,1937,40,+1.1,46,+0.3,14,+3.4%,5,-2.6%,9,+4.6,4,+4.8,67,-3.9
Kevin Garnett,32.5,BOS,Big,1768,96,-7.9,96,-7.1,81,-2.4%,70,+0.6%,65,-1.1,60,-0.5,66,-3.7
Marc Gasol,23.8,MEM,Big,2504,18,+3.9,6,+6.2,63,-0.9%,50,+0.0%,70,-1.4,39,+0.6,87,-12.2
Pau Gasol,28.3,LAL,Big,2981,15,+4.3,16,+3.6,27,+1.9%,39,-0.4%,16,+3.3,13,+2.6,48,+0.9
Rudy Gay,22.2,MEM,Forward,2932,4,+7.6,3,+7.4,79,-2.1%,51,+0.1%,15,+3.6,42,+0.5,7,+17.4
Devean George,31.2,DAL,Wing,653,12,+4.9,37,+1.1,14,+3.3%,6,-2.4%,19,+2.9,10,+3.1,69,-4.7
Daniel Gibson,22.7,CLE,Combo,1664,14,+4.5,36,+1.3,15,+3.1%,33,-0.6%,37,+1.0,31,+0.9,50,+0.4
Manu Ginobili,31.3,SAS,Wing,1171,23,+3.3,14,+4.2,50,+0.0%,29,-0.8%,72,-1.7,30,+1.1,97,-22.3
Ryan Gomes,26.2,MIN,Forward,2605,21,+3.5,28,+2.0,40,+0.9%,7,-2.2%,20,+2.8,19,+1.9,41,+2.7
Drew Gooden,27.1,CHI,Big,915,47,+0.5,30,+1.9,69,-1.4%,70,+0.6%,83,-2.8,81,-1.9,59,-2.0
Drew Gooden,27.1,SAS,Big,309,33,+1.9,29,+2.0,44,+0.5%,22,-1.1%,91,-4.2,81,-1.9,93,-15.4
Ben Gordon,25.6,CHI,Wing,2987,23,+3.3,20,+3.1,45,+0.4%,3,-3.1%,27,+1.8,21,+1.6,53,-0.3
Eric Gordon,19.9,LAC,Wing,2622,57,-0.7,37,+1.2,52,-0.2%,44,-0.2%,69,-1.3,52,-0.1,75,-7.0
Marcin Gortat,24.7,ORL,Big,687,35,+1.6,41,+0.5,36,+1.2%,86,+1.4%,34,+1.3,22,+1.6,63,-2.9
Joey Graham,26.4,TOR,Forward,1443,64,-1.5,51,-0.2,57,-0.5%,93,+1.8%,74,-1.8,85,-2.4,28,+6.7
Stephen Graham,26.4,IND,Wing,629,85,-4.6,86,-4.3,35,+1.3%,76,+0.9%,74,-1.9,78,-1.5,59,-2.2
Danny Granger,25.5,IND,Forward,2414,38,+1.4,32,+1.7,82,-2.5%,72,+0.8%,51,+0.1,55,-0.3,40,+2.8
Aaron Gray,23.9,CHI,Big,683,52,+0.0,23,+2.7,86,-3.1%,9,-2.0%,42,+0.7,49,+0.1,40,+2.9
Gerald Green,22.8,DAL,Wing,312,63,-1.4,57,-1.0,86,-3.1%,15,-1.5%,94,-4.9,84,-2.2,93,-16.0
Jeff Green,22.2,OKC,Forward,2866,11,+4.9,5,+6.4,35,+1.2%,90,+1.6%,19,+2.9,38,+0.7,13,+12.9
Willie Green,27.3,PHI,Wing,1798,62,-1.2,51,-0.1,62,-0.8%,44,-0.2%,62,-0.9,55,-0.2,68,-4.1
Donte Greene,20.7,SAC,Forward,588,59,-0.8,73,-2.5,38,+1.0%,9,-2.0%,35,+1.2,59,-0.4,23,+8.3
Hamed Haddadi,23.5,MEM,Big,100,100,-13.3,94,-6.2,100,-9.9%,21,-1.1%,69,-1.3,4,+4.6,100,-29.9
Malik Hairston,21.7,SAS,Forward,103,78,-3.1,39,+0.7,31,+1.5%,8,-2.2%,19,+2.9,60,-0.4,3,+25.0
Richard Hamilton,30.7,DET,Wing,2268,54,-0.4,72,-2.3,67,-1.3%,47,-0.1%,17,+3.1,48,+0.1,6,+18.0
Matt Harpring,32.4,UTA,Forward,662,90,-5.7,77,-3.1,80,-2.3%,99,+3.7%,79,-2.3,96,-3.8,9,+15.6
Al Harrington,28.7,GSW,Forward,165,24,+3.2,2,+8.2,100,-9.7%,99,+3.5%,92,-4.3,98,-4.6,29,+6.3
Al Harrington,28.7,NYK,Forward,2364,86,-4.6,59,-1.1,92,-4.2%,63,+0.4%,58,-0.4,87,-2.5,11,+13.9
Devin Harris,25.7,NJN,Point,2483,33,+1.8,22,+2.8,42,+0.6%,41,-0.3%,50,+0.1,44,+0.4,58,-1.7
Jason Hart,30.5,LAC,Point,263,73,-2.5,40,+0.6,74,-1.8%,63,+0.4%,76,-2.1,95,-3.8,16,+11.8
Udonis Haslem,28.4,MIA,Big,2553,61,-1.1,30,+1.8,92,-4.0%,40,-0.4%,96,-5.6,92,-3.2,86,-10.6
Trenton Hassell,29.7,NJN,Wing,1064,32,+2.1,64,-1.4,40,+0.8%,19,-1.3%,13,+3.8,14,+2.5,35,+4.2
Spencer Hawes,20.5,SAC,Big,2166,15,+4.3,36,+1.3,45,+0.4%,38,-0.4%,22,+2.4,34,+0.8,27,+6.8
Chuck Hayes,25.4,HOU,Big,797,66,-1.8,47,+0.2,87,-3.2%,87,+1.5%,88,-3.6,93,-3.3,57,-1.3
Jarvis Hayes,27.2,NJN,Forward,1767,86,-4.7,91,-5.3,21,+2.6%,78,+1.0%,48,+0.3,17,+2.0,87,-12.4
Brendan Haywood,28.9,WAS,Big,174,76,-3.0,45,+0.3,93,-4.5%,76,+0.8%,98,-6.7,98,-4.8,82,-9.7
Luther Head,25.9,HOU,Combo,304,2,+9.8,1,+9.5,47,+0.2%,31,-0.7%,28,+1.8,27,+1.2,45,+1.6
Luther Head,25.9,MIA,Combo,173,34,+1.8,62,-1.3,0,+10.4%,45,-0.2%,11,+4.4,65,-0.7,1,+31.0
Walter Herrmann,29.4,DET,Wing,584,40,+1.1,40,+0.7,13,+3.4%,36,-0.5%,67,-1.2,43,+0.4,85,-10.5
Roy Hibbert,21.9,IND,Big,965,54,-0.4,50,-0.1,68,-1.3%,24,-1.1%,35,+1.1,52,-0.0,23,+7.9
JJ Hickson,20.2,CLE,Big,579,2,+9.6,18,+3.3,23,+2.2%,45,-0.2%,15,+3.5,35,+0.8,9,+15.4
Nene Hilario,26.1,DEN,Big,2504,82,-3.8,16,+3.5,97,-5.7%,96,+2.3%,94,-4.8,96,-3.9,50,+0.2
George Hill,22.5,SAS,Combo,1142,62,-1.3,48,+0.2,29,+1.7%,48,-0.0%,80,-2.4,71,-1.0,83,-9.9
Grant Hill,36.1,PHX,Forward,2424,72,-2.2,85,-4.2,66,-1.2%,44,-0.2%,18,+3.1,28,+1.2,19,+9.6
Kirk Hinrich,27.8,CHI,Combo,1333,91,-5.9,79,-3.4,87,-3.2%,90,+1.7%,82,-2.7,68,-0.9,78,-7.9
Ryan Hollins,24.1,CHA,Big,175,99,-12.0,98,-9.5,5,+5.5%,35,-0.5%,97,-6.2,67,-0.8,100,-31.0
Ryan Hollins,24.1,DAL,Big,194,64,-1.5,93,-6.1,4,+5.8%,57,+0.3%,42,+0.8,23,+1.5,74,-6.3
