Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Chris Duhon,23.2,CHI,Point,127,61,+2.1%,59,+1.4%,23,-3.5%,20,-5.1%,11,-8.6%,95,+4.3%,73,+2.9%,87,+7.2%
Tim Duncan,29.5,SAS,Big,491,95,+10.4%,96,+8.6%,91,+6.3%,16,-6.2%,47,+0.2%,3,-5.7%,27,-3.1%,12,-8.8%
Michael Finley,32.7,SAS,Forward,408,74,+3.9%,56,+0.7%,51,+0.8%,56,-0.1%,52,+0.7%,20,-2.6%,62,+1.2%,44,-1.4%
T.J. Ford,22.6,MIL,Point,160,25,-2.8%,47,-0.7%,66,+2.4%,23,-4.5%,37,-2.1%,78,+2.1%,56,+0.7%,66,+2.9%
Pau Gasol,25.3,MEM,Big,157,91,+7.7%,32,-2.5%,4,-7.6%,91,+8.8%,56,+1.1%,42,-1.5%,71,+2.8%,60,+1.3%
Devean George,28.2,LAL,Wing,120,84,+6.1%,16,-4.6%,0,-15.2%,88,+6.4%,9,-8.8%,91,+3.6%,98,+9.8%,100,+13.4%
Manu Ginobili,28.3,SAS,Wing,424,72,+3.6%,84,+5.8%,20,-3.8%,34,-2.3%,19,-6.0%,65,+0.7%,48,-0.4%,52,+0.3%
Drew Gooden,24.1,CLE,Big,280,9,-6.1%,31,-2.7%,78,+4.0%,92,+9.0%,98,+13.0%,4,-5.5%,16,-4.7%,7,-10.2%
Ben Gordon,22.6,CHI,Wing,244,63,+2.6%,90,+6.8%,82,+4.5%,47,-1.2%,67,+3.3%,26,-2.3%,8,-7.8%,8,-10.1%
Danny Granger,22.5,IND,Forward,158,34,-1.6%,40,-1.6%,93,+6.8%,8,-9.1%,34,-2.4%,27,-2.2%,88,+6.2%,74,+4.0%
Adrian Griffin,31.3,DAL,Wing,338,46,+0.5%,47,-0.7%,18,-4.2%,69,+2.7%,40,-1.5%,46,-1.3%,74,+3.5%,63,+2.2%
Richard Hamilton,27.7,DET,Wing,689,78,+5.1%,62,+1.8%,97,+8.4%,22,-4.6%,71,+3.8%,44,-1.4%,18,-4.1%,27,-5.6%
Devin Harris,22.7,DAL,Point,556,35,-1.2%,71,+3.9%,54,+1.6%,51,-0.7%,54,+0.9%,34,-1.7%,26,-3.1%,30,-4.8%
Udonis Haslem,25.4,MIA,Big,647,36,-1.2%,34,-2.4%,59,+1.8%,97,+11.1%,97,+12.9%,13,-3.4%,10,-7.2%,5,-10.5%
Brendan Haywood,25.9,WAS,Big,154,2,-10.3%,95,+8.5%,57,+1.7%,74,+3.7%,78,+5.4%,47,-1.1%,0,-12.8%,0,-13.9%
Kirk Hinrich,24.8,CHI,Combo,233,87,+6.7%,19,-4.3%,85,+5.3%,89,+6.5%,96,+11.7%,3,-5.8%,38,-1.7%,16,-7.4%
Robert Horry,35.2,SAS,Big,223,20,-3.8%,44,-0.9%,9,-5.8%,73,+3.6%,36,-2.2%,97,+5.2%,34,-2.1%,68,+3.1%
Eddie House,27.5,PHX,Combo,121,4,-7.8%,21,-4.0%,49,+0.7%,98,+12.1%,97,+12.8%,11,-3.8%,14,-5.0%,11,-8.8%
Josh Howard,25.5,DAL,Wing,823,77,+4.4%,9,-5.4%,79,+4.2%,77,+4.5%,90,+8.7%,22,-2.5%,47,-0.8%,34,-3.3%
Larry Hughes,26.8,CLE,Wing,333,45,+0.2%,34,-2.4%,74,+3.4%,57,+0.1%,68,+3.5%,28,-2.1%,57,+1.0%,46,-1.1%
Lindsey Hunter,34.9,DET,Point,196,31,-1.9%,78,+5.1%,5,-7.2%,71,+2.8%,28,-4.4%,28,-2.2%,66,+1.5%,47,-0.7%
Zydrunas Ilgauskas,30.4,CLE,Big,353,10,-5.7%,3,-7.1%,89,+5.7%,91,+8.4%,100,+14.0%,6,-5.3%,40,-1.6%,21,-6.9%
Stephen Jackson,27.6,IND,Wing,227,40,-0.4%,91,+7.0%,67,+2.4%,35,-2.2%,47,+0.2%,24,-2.4%,16,-4.8%,18,-7.1%
LeBron James,20.8,CLE,Wing,602,42,-0.1%,0,-15.7%,73,+3.1%,78,+4.7%,88,+7.7%,99,+6.7%,61,+1.2%,88,+7.9%
Antawn Jamison,29.4,WAS,Forward,252,98,+12.4%,17,-4.4%,84,+5.0%,49,-0.9%,72,+4.2%,94,+4.0%,22,-3.8%,53,+0.3%
Richard Jefferson,25.4,NJN,Forward,436,67,+3.0%,66,+2.5%,44,+0.2%,58,+0.2%,49,+0.4%,60,+0.3%,25,-3.3%,36,-3.0%
Jared Jeffries,23.9,WAS,Big,214,28,-2.2%,22,-4.0%,68,+2.6%,68,+2.6%,76,+5.2%,43,-1.5%,52,+0.3%,45,-1.2%
Anthony Johnson,31.1,IND,Point,240,97,+11.7%,79,+5.2%,28,-3.1%,79,+4.7%,59,+1.6%,63,+0.4%,9,-7.2%,22,-6.8%
Damon Jones,29.2,CLE,Combo,171,81,+5.9%,87,+6.4%,32,-1.8%,0,-13.9%,1,-15.7%,97,+6.5%,72,+2.8%,93,+9.3%
Eddie Jones,34.0,MEM,Wing,119,62,+2.4%,53,+0.3%,16,-4.4%,25,-4.1%,13,-8.5%,86,+3.4%,84,+4.8%,90,+8.1%
Fred Jones,26.6,IND,Wing,165,5,-7.6%,14,-4.7%,26,-3.4%,44,-1.7%,23,-5.1%,87,+3.4%,89,+6.4%,95,+9.8%
James Jones,25.1,PHX,Forward,345,19,-3.8%,28,-3.3%,53,+1.1%,87,+5.8%,85,+6.9%,16,-2.8%,44,-0.9%,34,-3.7%
Chris Kaman,23.5,LAC,Big,321,41,-0.4%,58,+1.1%,72,+3.1%,72,+2.8%,80,+5.9%,32,-1.8%,12,-5.1%,20,-7.0%
Jason Kidd,32.6,NJN,Point,449,76,+4.2%,42,-1.3%,27,-3.3%,37,-2.0%,22,-5.3%,53,-0.1%,91,+6.7%,84,+6.6%
Nenad Krstic,22.3,NJN,Big,365,54,+1.2%,70,+3.8%,58,+1.8%,55,-0.2%,59,+1.6%,7,-4.2%,43,-1.1%,28,-5.4%
Shaun Livingston,20.1,LAC,Wing,331,55,+1.2%,83,+5.5%,55,+1.7%,13,-7.0%,22,-5.3%,36,-1.6%,65,+1.4%,48,-0.2%
Corey Maggette,26.0,LAC,Wing,289,49,+0.6%,53,+0.5%,78,+4.1%,22,-4.5%,45,-0.4%,62,+0.4%,49,-0.4%,50,-0.1%
Jamaal Magloire,27.4,MIL,Big,134,37,-1.1%,23,-3.9%,97,+8.5%,33,-2.8%,79,+5.7%,55,-0.1%,36,-1.7%,41,-1.8%
Shawn Marion,27.5,PHX,Forward,848,60,+1.9%,54,+0.5%,75,+3.4%,64,+1.4%,74,+4.8%,61,+0.3%,11,-5.7%,28,-5.3%
Donyell Marshall,32.5,CLE,Big,342,79,+5.4%,72,+3.9%,12,-5.3%,5,-9.9%,2,-15.2%,98,+6.6%,83,+4.7%,97,+11.4%
Kevin Martin,22.7,SAC,Wing,187,44,+0.2%,85,+6.2%,60,+1.9%,2,-13.1%,5,-11.2%,35,-1.6%,90,+6.6%,78,+5.0%
Antonio McDyess,31.2,DET,Big,365,23,-2.9%,6,-5.9%,11,-5.6%,93,+9.2%,70,+3.7%,41,-1.5%,77,+3.7%,64,+2.3%
Andre Miller,29.6,DEN,Combo,181,97,+11.5%,81,+5.3%,41,-0.1%,85,+5.6%,78,+5.5%,40,-1.5%,4,-9.3%,4,-10.8%
Brad Miller,29.6,SAC,Big,166,8,-6.5%,24,-3.9%,45,+0.2%,96,+11.0%,93,+11.2%,74,+1.7%,5,-9.0%,17,-7.3%
Mike Miller,25.7,MEM,Wing,107,0,-15.6%,68,+3.6%,31,-2.5%,38,-2.0%,26,-4.5%,69,+1.2%,50,-0.4%,57,+0.9%
Cuttino Mobley,30.2,LAC,Combo,472,3,-8.6%,35,-2.1%,84,+4.6%,66,+2.2%,82,+6.8%,38,-1.6%,28,-3.1%,31,-4.7%
Alonzo Mourning,35.7,MIA,Big,222,82,+6.0%,18,-4.3%,52,+0.9%,53,-0.4%,50,+0.4%,75,+1.9%,68,+1.9%,73,+3.9%
Lamond Murray,32.5,NJN,Forward,190,11,-5.6%,45,-0.9%,17,-4.2%,41,-1.8%,20,-6.0%,85,+3.3%,75,+3.5%,85,+6.8%
Ronald Murray,26.3,CLE,Wing,387,78,+4.8%,74,+4.3%,15,-4.5%,40,-1.9%,18,-6.4%,79,+2.6%,47,-0.5%,61,+2.1%
Steve Nash,31.7,PHX,Point,797,88,+7.0%,88,+6.5%,30,-3.0%,7,-9.1%,3,-12.1%,82,+2.9%,70,+2.7%,81,+5.6%
Andres Nocioni,25.9,CHI,Forward,229,99,+13.9%,48,-0.4%,90,+5.9%,70,+2.7%,89,+8.6%,1,-9.6%,64,+1.4%,13,-8.2%
Dirk Nowitzki,27.4,DAL,Big,980,53,+0.9%,57,+0.7%,37,-1.2%,50,-0.7%,38,-1.9%,90,+3.5%,32,-2.4%,59,+1.1%
Jermaine O'Neal,27.1,IND,Big,216,100,+17.9%,51,+0.3%,77,+3.9%,24,-4.4%,44,-0.6%,71,+1.4%,42,-1.1%,53,+0.3%
Shaquille O'Neal,33.7,MIA,Big,758,48,+0.6%,77,+4.6%,64,+2.1%,54,-0.4%,60,+1.7%,15,-3.3%,29,-3.0%,23,-6.3%
Lamar Odom,26.0,LAL,Forward,313,92,+8.4%,93,+8.2%,70,+2.9%,1,-13.3%,7,-10.3%,29,-1.9%,80,+4.1%,62,+2.1%
Smush Parker,24.4,LAL,Point,258,3,-9.1%,41,-1.6%,99,+11.8%,32,-2.9%,91,+8.9%,14,-3.3%,19,-4.1%,16,-7.4%
Tony Parker,23.5,SAS,Point,473,89,+7.1%,94,+8.5%,40,-0.4%,67,+2.4%,63,+2.0%,21,-2.6%,7,-7.9%,6,-10.5%
Gary Payton,37.3,MIA,Combo,548,28,-2.3%,22,-4.0%,69,+2.9%,28,-3.5%,43,-0.6%,89,+3.5%,59,+1.1%,76,+4.5%
James Posey,28.8,MIA,Wing,595,53,+0.9%,20,-4.0%,41,-0.2%,21,-4.6%,24,-4.8%,81,+2.8%,87,+6.0%,92,+8.8%
Tayshaun Prince,25.7,DET,Wing,744,14,-4.6%,80,+5.2%,92,+6.5%,17,-6.1%,48,+0.4%,37,-1.6%,21,-4.0%,26,-5.6%
Vladimir Radmanovic,25.0,LAC,Forward,243,59,+1.8%,55,+0.6%,13,-5.2%,29,-3.4%,12,-8.6%,91,+3.6%,81,+4.4%,89,+8.0%
Michael Redd,26.2,MIL,Wing,185,70,+3.5%,36,-2.1%,91,+5.9%,28,-3.6%,64,+2.3%,8,-4.2%,79,+4.0%,49,-0.2%
Clifford Robinson,38.9,NJN,Big,197,22,-3.0%,30,-2.8%,43,+0.1%,41,-1.8%,39,-1.7%,84,+3.1%,66,+1.4%,75,+4.5%
Quinton Ross,24.5,LAC,Wing,293,86,+6.6%,33,-2.4%,8,-6.2%,90,+7.9%,61,+1.8%,59,+0.2%,53,+0.4%,54,+0.6%
Bobby Simmons,25.4,MIL,Forward,158,26,-2.7%,69,+3.7%,96,+7.2%,11,-7.9%,41,-0.7%,39,-1.5%,41,-1.4%,35,-3.0%
Joe Smith,30.3,MIL,Big,104,33,-1.9%,2,-9.3%,9,-6.1%,100,+13.1%,84,+6.9%,88,+3.5%,41,-1.1%,65,+2.3%
Eric Snow,32.5,CLE,Point,405,7,-6.6%,16,-4.5%,53,+1.2%,99,+12.4%,99,+13.6%,2,-6.5%,31,-2.6%,10,-9.1%
Jerry Stackhouse,31.0,DAL,Wing,708,41,-0.2%,61,+1.5%,39,-0.7%,42,-1.8%,34,-2.4%,80,+2.7%,37,-1.7%,59,+0.9%
Michael Sweetney,23.0,CHI,Big,118,18,-4.2%,38,-1.9%,100,+14.2%,34,-2.7%,95,+11.5%,5,-5.4%,17,-4.2%,9,-9.6%
Jason Terry,28.1,DAL,Combo,841,47,+0.6%,11,-5.1%,24,-3.4%,66,+2.3%,41,-1.1%,64,+0.5%,86,+5.7%,83,+6.2%
Kenny Thomas,28.3,SAC,Big,147,51,+0.8%,5,-6.0%,50,+0.8%,94,+9.5%,91,+10.2%,66,+0.7%,15,-5.0%,32,-4.3%
Tim Thomas,28.7,PHX,Big,635,66,+3.0%,37,-2.1%,63,+2.1%,15,-6.5%,27,-4.4%,73,+1.7%,84,+4.8%,84,+6.5%
Nick Van Exel,33.9,SAS,Point,128,21,-3.3%,3,-7.8%,36,-1.4%,43,-1.7%,32,-3.1%,76,+2.1%,96,+8.9%,96,+10.9%
Keith Van Horn,30.0,DAL,Forward,162,13,-5.2%,63,+1.8%,7,-6.4%,45,-1.2%,16,-7.6%,66,+0.8%,85,+5.0%,82,+5.8%
Anderson Varejao,23.1,CLE,Big,226,65,+2.8%,82,+5.3%,22,-3.5%,12,-7.0%,6,-10.5%,92,+4.0%,63,+1.3%,80,+5.2%
Jacque Vaughn,30.7,NJN,Combo,153,9,-5.8%,15,-4.7%,42,-0.1%,95,+10.8%,92,+10.7%,47,-0.9%,13,-5.1%,24,-6.0%
Sasha Vujacic,21.7,LAL,Wing,128,96,+10.4%,12,-5.0%,6,-6.9%,72,+3.3%,31,-3.7%,70,+1.4%,92,+7.3%,91,+8.7%
Dwyane Wade,23.8,MIA,Wing,958,85,+6.5%,84,+5.6%,19,-4.2%,97,+11.0%,84,+6.9%,34,-1.7%,3,-10.8%,3,-12.5%
Antoine Walker,29.2,MIA,Forward,856,30,-2.0%,92,+7.5%,21,-3.7%,3,-10.8%,3,-14.5%,45,-1.4%,94,+8.4%,86,+7.0%
Ben Wallace,31.1,DET,Big,638,71,+3.5%,59,+1.4%,80,+4.3%,61,+0.8%,75,+5.1%,19,-2.7%,22,-3.9%,22,-6.5%
Rasheed Wallace,31.1,DET,Big,627,68,+3.3%,76,+4.5%,81,+4.3%,10,-8.0%,30,-3.7%,78,+2.1%,28,-3.0%,47,-0.8%
Luke Walton,25.6,LAL,Forward,234,1,-13.2%,89,+6.5%,94,+7.0%,52,-0.5%,81,+6.5%,41,-1.5%,2,-11.5%,2,-13.0%
Bonzi Wells,29.1,SAC,Wing,248,66,+3.0%,98,+12.8%,1,-9.3%,3,-12.1%,0,-21.3%,30,-1.9%,99,+10.5%,91,+8.6%
Jason Williams,30.0,MIA,Point,679,43,-0.1%,64,+2.5%,34,-1.6%,63,+1.0%,42,-0.6%,23,-2.5%,55,+0.7%,41,-1.8%
Metta World Peace,26.0,SAC,Wing,196,29,-2.0%,29,-2.9%,28,-3.2%,14,-6.9%,8,-10.1%,93,+4.0%,97,+9.0%,99,+13.0%
