Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Vince Carter,32.8,ORL,Wing,477,23,44.0%,46,24%,91,23%,66,25%,80,48%,31,6%,37,21%,29,27%
Mario Chalmers,23.5,MIA,Combo,130,100,56.6%,8,18%,58,13%,33,21%,33,34%,92,13%,92,34%,92,47%
Jarron Collins,30.9,PHX,Big,112,5,33.3%,30,33%,65,27%,81,40%,81,67%,0,0%,0,0%,0,0%
Nick Collison,29.0,OKC,Big,121,5,33.3%,84,71%,5,5%,44,19%,9,24%,0,0%,81,5%,81,5%
Jamal Crawford,29.6,ATL,Combo,323,8,42.7%,25,21%,50,13%,83,37%,75,49%,75,12%,42,18%,50,30%
Erick Dampier,34.3,DAL,Big,118,0,0.0%,91,75%,60,25%,0,0%,14,25%,0,0%,0,0%,0,0%
Glen Davis,23.8,BOS,Big,467,30,48.7%,67,61%,14,9%,65,28%,40,37%,0,0%,74,2%,72,2%
Carlos Delfino,27.2,MIL,Wing,224,26,45.9%,54,26%,37,10%,29,14%,26,24%,86,29%,34,21%,83,50%
Luol Deng,24.5,CHI,Forward,201,40,46.9%,0,25%,40,11%,100,49%,100,60%,80,10%,50,5%,50,15%
Boris Diaw,27.5,CHA,Big,151,51,51.8%,19,21%,74,29%,42,18%,58,46%,0,0%,91,32%,91,32%
Goran Dragic,23.5,PHX,Combo,214,58,48.3%,67,29%,67,13%,17,20%,25,34%,58,7%,67,30%,75,37%
Jared Dudley,24.3,PHX,Wing,364,94,64.4%,34,24%,14,4%,3,4%,0,8%,91,31%,86,38%,94,69%
Tim Duncan,33.5,SAS,Big,371,56,52.3%,40,39%,100,47%,30,13%,72,60%,0,0%,72,1%,70,1%
Kevin Durant,21.1,OKC,Wing,230,9,39.7%,37,24%,80,18%,71,31%,83,49%,0,1%,66,26%,26,27%
Maurice Evans,31.0,ATL,Wing,126,0,35.0%,69,30%,57,13%,77,33%,74,47%,74,20%,6,3%,17,23%
Jordan Farmar,22.9,LAL,Point,270,67,52.4%,60,27%,27,10%,7,13%,7,23%,100,17%,80,33%,87,50%
Raymond Felton,25.3,CHA,Point,129,13,42.7%,87,37%,20,5%,47,29%,33,34%,0,0%,47,29%,40,29%
Rudy Fernandez,24.6,POR,Wing,108,97,64.8%,0,4%,9,4%,6,7%,3,11%,14,4%,100,81%,100,85%
Kyrylo Fesenko,22.9,UTA,Big,177,21,43.3%,86,73%,65,27%,0,0%,19,27%,0,0%,0,0%,0,0%
Derek Fisher,35.2,LAL,Point,749,73,52.5%,13,15%,40,10%,60,34%,47,45%,73,10%,67,30%,60,40%
Channing Frye,26.5,PHX,Big,426,44,50.4%,0,7%,7,5%,33,14%,2,19%,95,12%,100,62%,100,74%
Kevin Garnett,33.5,BOS,Big,763,40,49.5%,28,31%,81,30%,77,38%,84,68%,0,0%,65,1%,58,1%
Pau Gasol,29.3,LAL,Big,910,77,53.9%,44,42%,93,36%,53,21%,70,57%,74,0%,63,1%,67,1%
Taj Gibson,24.4,CHI,Big,143,16,42.1%,26,29%,56,24%,88,47%,86,71%,0,0%,0,0%,0,0%
Manu Ginobili,32.3,SAS,Wing,351,43,48.9%,57,27%,66,15%,37,15%,40,30%,37,9%,77,34%,54,42%
Marcin Gortat,25.7,ORL,Big,190,100,68.4%,88,74%,49,21%,14,5%,16,26%,0,0%,0,0%,0,0%
Jeff Green,23.2,OKC,Forward,216,0,39.1%,50,40%,30,9%,20,13%,10,22%,70,9%,100,29%,100,38%
Udonis Haslem,29.4,MIA,Big,141,9,35.1%,23,27%,58,24%,91,49%,88,73%,0,0%,0,0%,0,0%
Brendan Haywood,29.9,DAL,Big,133,88,57.1%,100,81%,37,19%,0,0%,0,19%,0,0%,0,0%,0,0%
Nene Hilario,27.1,DEN,Big,168,98,62.1%,93,76%,12,7%,37,17%,12,24%,0,0%,0,0%,0,0%
George Hill,23.5,SAS,Combo,343,83,51.0%,17,21%,92,20%,67,32%,83,51%,100,27%,0,1%,33,28%
Grant Hill,37.1,PHX,Wing,449,46,49.2%,20,15%,100,27%,97,45%,100,72%,46,11%,3,2%,3,13%
Kirk Hinrich,28.8,CHI,Combo,195,67,50.0%,0,2%,25,10%,100,58%,100,67%,25,4%,58,27%,58,31%
Al Horford,23.4,ATL,Big,386,67,53.2%,35,35%,84,32%,67,32%,74,64%,0,0%,67,1%,60,1%
Dwight Howard,23.9,ORL,Big,494,95,61.4%,65,59%,98,41%,0,0%,49,41%,0,0%,0,0%,0,0%
Serge Ibaka,20.1,OKC,Big,132,93,58.1%,37,35%,63,26%,79,39%,77,65%,0,0%,0,0%,0,0%
Ersan Ilyasova,22.5,MIL,Big,150,79,54.3%,42,40%,21,15%,47,19%,35,34%,91,9%,88,17%,88,26%
Stephen Jackson,31.6,CHA,Wing,155,6,38.6%,94,39%,46,11%,60,24%,54,35%,34,6%,29,20%,23,26%
LeBron James,24.8,CLE,Forward,459,100,54.8%,30,36%,50,13%,50,28%,50,41%,40,2%,70,21%,60,23%
Antawn Jamison,33.4,CLE,Forward,373,70,50.4%,40,38%,70,18%,30,15%,30,34%,60,7%,90,22%,80,28%
Richard Jefferson,29.4,SAS,Forward,331,60,50.0%,20,35%,60,16%,90,43%,90,59%,30,1%,40,4%,40,6%
Brandon Jennings,20.1,MIL,Combo,248,33,46.2%,92,36%,42,11%,8,19%,17,30%,8,2%,75,32%,67,34%
Joe Johnson,28.3,ATL,Wing,440,14,41.2%,26,19%,97,27%,80,34%,97,61%,26,6%,20,15%,9,20%
Jason Kidd,36.6,DAL,Point,243,0,40.2%,33,15%,47,11%,0,13%,13,24%,80,11%,93,50%,93,61%
Kyle Korver,28.6,UTA,Wing,209,80,61.5%,9,10%,6,2%,100,51%,89,52%,54,15%,46,23%,46,38%
Nenad Krstic,26.3,OKC,Big,129,12,40.5%,33,35%,23,16%,91,49%,79,65%,0,0%,0,0%,0,0%
Ty Lawson,22.0,DEN,Combo,115,50,47.1%,100,59%,8,6%,0,6%,0,12%,17,3%,50,26%,42,29%
Rashard Lewis,30.2,ORL,Big,511,84,55.9%,9,15%,26,17%,35,15%,33,32%,100,20%,93,32%,95,52%
Robin Lopez,21.6,PHX,Big,100,81,54.3%,79,69%,40,20%,28,11%,30,31%,0,0%,0,0%,0,0%
Shawn Marion,31.5,DAL,Forward,148,20,41.4%,70,41%,100,47%,0,7%,70,53%,50,5%,0,0%,30,5%
Kenyon Martin,31.8,DEN,Big,204,33,49.0%,60,57%,30,18%,63,24%,53,43%,0,0%,0,0%,0,0%
Wesley Matthews,23.0,UTA,Wing,368,29,46.0%,91,39%,40,10%,17,10%,20,20%,63,16%,63,26%,49,42%
Luc Mbah a Moute,23.1,MIL,Forward,172,90,54.2%,100,77%,20,8%,10,13%,0,21%,0,0%,20,2%,10,2%
Antonio McDyess,35.2,SAS,Big,245,70,53.2%,16,21%,9,6%,100,73%,93,79%,0,0%,0,0%,0,0%
CJ Miles,22.6,UTA,Wing,336,69,51.4%,51,25%,71,16%,34,15%,46,31%,17,4%,89,40%,60,43%
Andre Miller,33.6,POR,Combo,208,0,42.6%,83,35%,100,20%,75,35%,92,55%,0,0%,8,9%,0,9%
Paul Millsap,24.7,UTA,Big,322,91,57.9%,56,50%,72,28%,49,21%,60,49%,79,1%,0,0%,63,1%
Steve Nash,35.7,PHX,Point,536,100,57.1%,47,17%,87,21%,73,37%,80,57%,20,1%,33,25%,33,26%
Jameer Nelson,27.7,ORL,Point,479,93,57.1%,67,27%,33,10%,20,20%,20,31%,53,4%,87,38%,73,42%
Joakim Noah,24.7,CHI,Big,187,58,52.8%,63,58%,35,19%,58,23%,51,42%,0,0%,0,0%,0,0%
Dirk Nowitzki,31.4,DAL,Big,229,86,56.6%,7,14%,86,33%,86,46%,95,79%,84,1%,84,6%,84,7%
Jermaine O'Neal,31.1,MIA,Big,116,2,20.5%,21,25%,95,39%,74,36%,91,75%,0,0%,0,0%,0,0%
Shaquille O'Neal,37.7,CLE,Big,242,49,51.6%,74,66%,91,34%,0,0%,37,34%,0,0%,0,0%,0,0%
Lamar Odom,30.0,LAL,Big,650,42,49.7%,51,48%,44,21%,26,11%,28,31%,88,4%,86,16%,86,21%
Zaza Pachulia,25.7,ATL,Big,135,26,46.2%,70,62%,2,4%,70,35%,44,38%,0,0%,0,0%,0,0%
Anthony Parker,34.4,CLE,Wing,327,89,63.5%,14,13%,49,11%,9,8%,17,19%,94,33%,80,35%,91,68%
Tony Parker,27.5,SAS,Point,333,47,48.1%,73,29%,100,33%,67,36%,87,69%,13,1%,7,1%,0,2%
Kendrick Perkins,25.0,BOS,Big,571,47,51.1%,72,63%,79,30%,19,7%,42,37%,0,0%,0,0%,0,0%
Paul Pierce,32.1,BOS,Wing,926,51,49.7%,43,24%,43,10%,86,35%,71,46%,23,5%,54,25%,31,30%
Mickael Pietrus,27.7,ORL,Wing,258,86,63.4%,3,8%,3,1%,26,11%,9,13%,100,37%,94,42%,97,79%
JJ Redick,25.4,ORL,Wing,244,74,52.4%,17,15%,54,13%,57,24%,57,37%,51,13%,83,35%,77,48%
Jason Richardson,28.8,PHX,Wing,531,83,61.5%,63,29%,51,11%,31,15%,34,26%,71,20%,51,25%,66,45%
Quentin Richardson,29.6,MIA,Wing,148,54,50.0%,6,9%,89,22%,49,20%,63,42%,40,9%,91,40%,80,49%
Luke Ridnour,28.7,MIL,Point,116,80,53.4%,40,16%,53,11%,87,41%,67,52%,40,2%,53,30%,47,32%
Nate Robinson,25.4,BOS,Combo,105,42,46.2%,42,25%,0,6%,25,21%,8,26%,42,6%,100,43%,100,49%
Rajon Rondo,23.7,BOS,Point,972,40,47.8%,100,48%,80,19%,33,26%,53,45%,27,1%,20,6%,20,7%
Derrick Rose,21.1,CHI,Point,211,27,46.8%,53,26%,93,32%,80,37%,93,69%,0,0%,13,5%,13,5%
John Salmons,29.9,MIL,Wing,283,20,42.2%,71,32%,74,17%,69,30%,77,47%,20,5%,23,17%,14,21%
Thabo Sefolosha,25.5,OKC,Wing,124,3,35.2%,89,37%,9,4%,20,11%,14,15%,83,26%,40,22%,74,48%
JR Smith,24.1,DEN,Wing,156,66,51.0%,29,19%,34,10%,46,19%,37,29%,29,6%,97,46%,86,52%
Josh Smith,23.9,ATL,Big,390,37,49.2%,58,56%,33,19%,51,21%,47,40%,77,1%,79,3%,79,4%
Jerry Stackhouse,35.0,MIL,Wing,134,17,41.3%,60,28%,23,8%,74,33%,60,40%,57,15%,26,18%,37,33%
Amar'e Stoudemire,27.0,PHX,Big,581,53,52.3%,47,44%,88,34%,56,22%,67,55%,81,1%,0,0%,65,1%
Jason Terry,32.1,DAL,Wing,166,31,46.1%,11,13%,86,20%,63,25%,69,45%,69,19%,49,23%,51,42%
Kurt Thomas,37.1,MIL,Big,198,28,48.6%,14,20%,40,20%,98,60%,100,80%,0,0%,0,0%,0,0%
Anderson Varejao,27.1,CLE,Big,255,14,41.7%,77,67%,53,23%,21,8%,23,31%,0,0%,77,2%,74,2%
Dwyane Wade,27.8,MIA,Wing,209,91,63.8%,83,36%,69,16%,40,16%,49,31%,3,1%,74,32%,40,33%
Gerald Wallace,27.3,CHA,Forward,163,80,52.3%,90,51%,0,2%,40,21%,20,23%,100,14%,60,12%,70,26%
Rasheed Wallace,35.1,BOS,Big,404,35,49.2%,5,11%,70,27%,40,18%,56,45%,93,10%,95,34%,93,44%
Martell Webster,22.9,POR,Forward,132,50,48.8%,10,26%,10,7%,70,33%,40,40%,90,12%,80,21%,90,33%
Delonte West,26.3,CLE,Combo,261,17,44.7%,33,24%,33,11%,92,38%,67,48%,83,12%,17,15%,17,27%
Russell Westbrook,21.0,OKC,Point,211,53,50.6%,93,39%,73,18%,53,31%,60,49%,33,2%,27,10%,27,12%
Deron Williams,25.3,UTA,Point,397,60,52.4%,80,33%,60,12%,27,21%,27,33%,47,3%,60,30%,53,33%
Jason Williams,34.0,ORL,Point,172,7,42.4%,20,15%,7,3%,13,15%,0,18%,93,15%,100,52%,100,67%
Marvin Williams,23.4,ATL,Forward,329,10,40.7%,80,47%,80,19%,70,33%,60,52%,0,0%,10,1%,0,1%
Mo Williams,26.9,CLE,Point,409,33,47.6%,27,15%,67,15%,40,29%,40,44%,67,8%,73,33%,67,41%
Metta World Peace,30.0,LAL,Wing,837,34,46.6%,66,29%,26,8%,43,17%,29,25%,66,18%,69,27%,69,46%
Dorell Wright,23.9,MIA,Wing,107,11,40.0%,40,24%,17,4%,91,40%,66,44%,74,20%,17,12%,34,32%
