Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Tim Duncan,27.5,SAS,Big,2515,21,59.9%,0,0.0%,0,0.0%,0,0.0%
Mike Dunleavy,23.1,GSW,Wing,2310,27,73.8%,0,0.0%,0,0.0%,0,0.0%
Ronald Dupree,22.8,CHI,Wing,843,9,64.1%,0,0.0%,0,0.0%,0,0.0%
Howard Eisley,30.9,NYK,Point,722,92,88.9%,0,0.0%,0,0.0%,0,0.0%
Howard Eisley,30.9,PHX,Point,716,69,83.0%,0,0.0%,0,0.0%,0,0.0%
Francisco Elson,27.7,DEN,Big,812,36,66.7%,0,0.0%,0,0.0%,0,0.0%
Melvin Ely,25.5,LAC,Big,470,24,61.1%,0,0.0%,0,0.0%,0,0.0%
Reggie Evans,23.5,OKC,Big,1234,13,56.9%,0,0.0%,98,0.1%,0,0.0%
Michael Finley,30.7,DAL,Wing,2776,85,84.8%,0,0.0%,0,0.0%,0,0.0%
Derek Fisher,29.2,LAL,Combo,1681,56,78.7%,0,0.0%,100,0.0%,0,0.0%
Marcus Fizer,25.2,CHI,Big,717,72,75.5%,0,0.0%,0,0.0%,0,0.0%
T.J. Ford,20.6,MIL,Point,1479,62,82.3%,0,0.0%,0,0.0%,0,0.0%
Danny Fortson,27.6,DAL,Big,607,91,81.1%,0,0.0%,0,0.0%,0,0.0%
Jeff Foster,26.8,IND,Big,1939,37,66.9%,0,0.0%,90,0.0%,0,0.0%
Tremaine Fowlkes,27.6,DET,Wing,227,0,75.0%,0,0.0%,0,0.0%,0,0.0%
Rick Fox,34.3,LAL,Wing,845,23,73.3%,0,0.0%,0,0.0%,0,0.0%
Adonal Foyle,28.6,GSW,Big,563,11,54.3%,0,0.0%,0,0.0%,0,0.0%
Richie Frahm,26.2,OKC,Wing,390,0,88.9%,0,0.0%,0,0.0%,0,0.0%
Steve Francis,26.7,HOU,Point,3191,33,77.5%,0,0.0%,0,0.0%,0,0.0%
Dan Gadzuric,25.7,MIL,Big,1204,6,49.1%,0,0.0%,0,0.0%,0,0.0%
Reece Gaines,22.8,ORL,Wing,297,0,53.3%,0,0.0%,0,0.0%,0,0.0%
Kevin Garnett,27.5,MIN,Big,3228,87,79.1%,0,0.0%,0,0.0%,0,0.0%
Pau Gasol,23.3,MEM,Big,2438,55,71.2%,0,0.0%,86,0.0%,0,0.0%
Devean George,26.2,LAL,Forward,1930,54,76.0%,0,0.0%,0,0.0%,0,0.0%
Eddie Gill,25.2,POR,Point,138,0,86.7%,0,0.0%,0,0.0%,0,0.0%
Kendall Gill,35.4,CHI,Wing,1382,26,73.4%,0,0.0%,0,0.0%,0,0.0%
Manu Ginobili,26.3,SAS,Wing,2240,63,79.9%,0,0.0%,0,0.0%,0,0.0%
Gordan Giricek,26.4,ORL,Wing,1397,65,80.3%,0,0.0%,0,0.0%,0,0.0%
Gordan Giricek,26.4,UTA,Wing,599,94,88.3%,0,0.0%,0,0.0%,0,0.0%
Dion Glover,25.0,ATL,Wing,1440,45,77.1%,0,0.0%,0,0.0%,0,0.0%
Dion Glover,25.0,TOR,Wing,171,0,71.4%,0,0.0%,0,0.0%,0,0.0%
Drew Gooden,22.1,ORL,Big,2103,27,62.7%,0,0.0%,0,0.0%,0,0.0%
Brian Grant,31.7,MIA,Big,2298,84,78.2%,0,0.0%,88,0.0%,0,0.0%
Horace Grant,38.3,LAL,Big,1090,57,72.2%,0,0.0%,0,0.0%,0,0.0%
Willie Green,22.3,PHI,Wing,715,19,70.7%,0,0.0%,0,0.0%,0,0.0%
Adrian Griffin,29.3,HOU,Wing,112,0,0.0%,0,0.0%,0,0.0%,0,0.0%
Tom Gugliotta,33.9,PHX,Big,296,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Tom Gugliotta,33.9,UTA,Big,513,0,70.0%,0,0.0%,0,0.0%,0,0.0%
Marcus Haislip,22.9,MIL,Big,226,0,68.0%,0,0.0%,0,0.0%,0,0.0%
Darvin Ham,30.3,DET,Forward,404,12,66.7%,0,0.0%,0,0.0%,0,0.0%
Richard Hamilton,25.7,DET,Wing,2768,92,86.7%,0,0.0%,0,0.0%,0,0.0%
Zendon Hamilton,28.5,PHI,Big,440,73,75.6%,0,0.0%,0,0.0%,0,0.0%
Ben Handlogten,30.0,UTA,Big,159,0,69.6%,0,0.0%,0,0.0%,0,0.0%
Travis Hansen,25.5,ATL,Wing,441,0,72.2%,0,0.0%,0,0.0%,0,0.0%
Anfernee Hardaway,32.3,NYK,Wing,1200,47,77.5%,0,0.0%,0,0.0%,0,0.0%
Anfernee Hardaway,32.3,PHX,Wing,867,90,85.7%,0,0.0%,0,0.0%,0,0.0%
Matt Harpring,27.4,UTA,Forward,1128,20,68.4%,0,0.0%,0,0.0%,0,0.0%
Al Harrington,23.7,IND,Forward,2380,34,73.5%,0,0.0%,0,0.0%,0,0.0%
Othella Harrington,29.7,NYK,Forward,807,44,74.3%,0,0.0%,0,0.0%,0,0.0%
Lucious Harris,32.9,BKN,Combo,1469,82,84.6%,0,0.0%,0,0.0%,0,0.0%
Jason Hart,25.5,SAS,Point,572,92,88.9%,0,0.0%,0,0.0%,0,0.0%
Donnell Harvey,23.2,ORL,Forward,336,10,64.9%,0,0.0%,0,0.0%,0,0.0%
Donnell Harvey,23.2,PHX,Big,424,88,79.5%,0,0.0%,0,0.0%,0,0.0%
Udonis Haslem,23.4,MIA,Big,1764,78,76.5%,0,0.0%,96,0.1%,0,0.0%
Trenton Hassell,24.7,MIN,Wing,2233,55,78.7%,0,0.0%,0,0.0%,0,0.0%
Jarvis Hayes,22.2,WAS,Wing,1976,51,78.4%,0,0.0%,0,0.0%,0,0.0%
Brendan Haywood,23.9,WAS,Big,1470,18,58.7%,0,0.0%,0,0.0%,0,0.0%
Nene Hilario,21.1,DEN,Big,2505,42,68.0%,0,0.0%,0,0.0%,0,0.0%
Kirk Hinrich,22.8,CHI,Point,2678,48,80.4%,0,0.0%,0,0.0%,0,0.0%
Fred Hoiberg,31.0,MIN,Wing,1739,88,85.1%,0,0.0%,0,0.0%,0,0.0%
Robert Horry,33.2,SAS,Big,1255,31,64.5%,0,0.0%,0,0.0%,0,0.0%
Eddie House,25.5,LAC,Point,1140,40,78.6%,0,0.0%,0,0.0%,0,0.0%
Allan Houston,32.5,NYK,Wing,1789,98,91.3%,0,0.0%,0,0.0%,0,0.0%
Josh Howard,23.5,DAL,Wing,1525,17,70.6%,0,0.0%,0,0.0%,0,0.0%
Juwan Howard,30.7,ORL,Big,2877,90,80.9%,0,0.0%,84,0.0%,0,0.0%
Troy Hudson,27.6,MIN,Point,498,60,81.8%,0,0.0%,0,0.0%,0,0.0%
Larry Hughes,24.8,WAS,Wing,2061,60,79.6%,0,0.0%,0,0.0%,0,0.0%
Brandon Hunter,22.9,BOS,Big,367,3,47.4%,0,0.0%,0,0.0%,0,0.0%
Lindsey Hunter,32.9,DET,Combo,587,0,50.0%,0,0.0%,0,0.0%,0,0.0%
Steven Hunter,22.0,ORL,Big,734,0,35.8%,0,0.0%,0,0.0%,0,0.0%
Zydrunas Ilgauskas,28.4,CLE,Big,2539,67,74.6%,0,0.0%,0,0.0%,0,0.0%
Allen Iverson,28.4,PHI,Combo,2036,26,74.2%,0,0.0%,0,0.0%,0,0.0%
Bobby Jackson,30.6,SAC,Combo,1140,29,74.5%,0,0.0%,0,0.0%,0,0.0%
Jim Jackson,33.0,HOU,Wing,3114,83,84.3%,0,0.0%,0,0.0%,0,0.0%
Marc Jackson,28.8,PHI,Big,584,89,80.0%,0,0.0%,0,0.0%,0,0.0%
Mark Jackson,38.6,HOU,Point,555,15,71.8%,0,0.0%,0,0.0%,0,0.0%
Stephen Jackson,25.6,ATL,Wing,2924,58,79.0%,0,0.0%,0,0.0%,0,0.0%
Casey Jacobsen,22.6,PHX,Combo,1803,62,81.7%,0,0.0%,0,0.0%,0,0.0%
Jerome James,28.0,OKC,Big,988,35,66.0%,0,0.0%,0,0.0%,0,0.0%
LeBron James,18.8,CLE,Wing,3119,31,75.4%,0,0.0%,0,0.0%,0,0.0%
Mike James,28.4,BOS,Point,1680,54,80.6%,0,0.0%,0,0.0%,0,0.0%
Mike James,28.4,DET,Point,440,0,89.5%,0,0.0%,0,0.0%,0,0.0%
Antawn Jamison,27.4,DAL,Forward,2337,46,74.7%,0,0.0%,0,0.0%,0,0.0%
Marko Jaric,24.9,LAC,Wing,1748,22,73.3%,0,0.0%,0,0.0%,0,0.0%
Chris Jefferies,23.7,CHI,Forward,172,0,64.7%,0,0.0%,0,0.0%,0,0.0%
Richard Jefferson,23.4,BKN,Wing,3120,41,76.2%,0,0.0%,0,0.0%,0,0.0%
Jared Jeffries,21.9,WAS,Forward,1831,7,62.3%,0,0.0%,0,0.0%,0,0.0%
Britton Johnsen,24.3,ORL,Wing,273,0,58.3%,0,0.0%,0,0.0%,0,0.0%
Anthony Johnson,29.1,IND,Point,1543,50,80.4%,0,0.0%,0,0.0%,0,0.0%
Avery Johnson,38.6,GSW,Point,612,6,67.6%,0,0.0%,0,0.0%,0,0.0%
DerMarr Johnson,23.5,NYK,Wing,245,97,89.3%,0,0.0%,0,0.0%,0,0.0%
Ervin Johnson,35.9,MIN,Big,956,23,60.7%,0,0.0%,0,0.0%,0,0.0%
Joe Johnson,22.3,PHX,Wing,3311,30,75.0%,0,0.0%,0,0.0%,0,0.0%
Linton Johnson,23.4,CHI,Forward,697,5,57.1%,0,0.0%,0,0.0%,0,0.0%
Dahntay Jones,22.8,MEM,Wing,139,0,44.4%,0,0.0%,0,0.0%,0,0.0%
Damon Jones,27.2,MIL,Point,1981,29,76.4%,0,0.0%,0,0.0%,0,0.0%
Eddie Jones,32.0,MIA,Wing,2988,80,83.4%,0,0.0%,95,0.0%,0,0.0%
Fred Jones,24.6,IND,Wing,1394,76,82.3%,0,0.0%,0,0.0%,0,0.0%
Jumaine Jones,24.7,BOS,Forward,314,0,58.8%,0,0.0%,0,0.0%,0,0.0%
Chris Kaman,21.5,LAC,Big,1825,47,69.6%,0,0.0%,0,0.0%,0,0.0%
Jason Kapono,22.7,CLE,Wing,373,0,83.3%,0,0.0%,0,0.0%,0,0.0%
Jason Kidd,30.6,BKN,Point,2457,65,82.7%,0,0.0%,0,0.0%,0,0.0%
Andrei Kirilenko,22.7,UTA,Forward,2902,66,79.0%,0,0.0%,0,0.0%,0,0.0%
Kerry Kittles,29.4,BKN,Wing,2837,53,78.7%,0,0.0%,0,0.0%,0,0.0%
Brevin Knight,28.0,MIL,Point,402,25,75.0%,0,0.0%,0,0.0%,0,0.0%
Brevin Knight,28.0,WAS,Point,589,8,70.4%,0,0.0%,0,0.0%,0,0.0%
Kyle Korver,22.6,PHI,Wing,805,0,79.2%,0,0.0%,0,0.0%,0,0.0%
Toni Kukoc,35.1,MIL,Forward,1500,37,73.6%,0,0.0%,98,0.1%,0,0.0%
Raef LaFrentz,27.4,BOS,Big,327,0,76.9%,0,0.0%,0,0.0%,0,0.0%
Christian Laettner,34.2,WAS,Forward,973,68,79.2%,0,0.0%,96,0.0%,0,0.0%
Maciej Lampe,18.7,PHX,Big,210,0,76.9%,0,0.0%,0,0.0%,0,0.0%
Voshon Lenard,30.5,DEN,Wing,2233,59,79.1%,0,0.0%,0,0.0%,0,0.0%
Rashard Lewis,24.2,OKC,Forward,2926,59,76.1%,0,0.0%,91,0.0%,0,0.0%
Raul Lopez,23.5,UTA,Point,1574,85,86.1%,0,0.0%,0,0.0%,0,0.0%
Tyronn Lue,26.5,ORL,Point,2329,31,77.1%,0,0.0%,0,0.0%,0,0.0%
George Lynch,33.2,NOP,Wing,1663,10,65.3%,0,0.0%,0,0.0%,0,0.0%
Mark Madsen,27.8,MIN,Big,1213,6,49.1%,0,0.0%,96,0.0%,0,0.0%
Corey Maggette,24.0,LAC,Wing,2623,86,84.8%,0,0.0%,95,0.0%,0,0.0%
Jamaal Magloire,25.4,NOP,Big,2789,70,75.0%,0,0.0%,94,0.0%,0,0.0%
Karl Malone,40.3,LAL,Big,1378,68,74.7%,0,0.0%,0,0.0%,0,0.0%
Stephon Marbury,26.7,NYK,Point,1829,73,83.5%,0,0.0%,0,0.0%,0,0.0%
Stephon Marbury,26.7,PHX,Point,1413,44,79.2%,0,0.0%,0,0.0%,0,0.0%
Shawn Marion,25.5,PHX,Forward,3202,88,85.1%,0,0.0%,0,0.0%,0,0.0%
Donyell Marshall,30.5,CHI,Forward,401,0,70.0%,0,0.0%,0,0.0%,0,0.0%
Donyell Marshall,30.5,TOR,Big,2571,65,74.1%,0,0.0%,0,0.0%,0,0.0%
Darrick Martin,32.7,MIN,Point,155,0,100.0%,0,0.0%,0,0.0%,0,0.0%
Kenyon Martin,25.8,BKN,Big,2251,44,68.4%,0,0.0%,88,0.0%,0,0.0%
Jamal Mashburn,30.9,NOP,Wing,729,71,81.3%,0,0.0%,0,0.0%,0,0.0%
Desmond Mason,26.1,MIL,Wing,2514,44,77.0%,0,0.0%,0,0.0%,0,0.0%
Roger Mason Jr.,23.1,TOR,Combo,263,0,87.5%,0,0.0%,0,0.0%,0,0.0%
Tony Massenburg,36.3,SAC,Big,729,44,68.3%,0,0.0%,0,0.0%,0,0.0%
Walter McCarty,29.7,BOS,Big,1878,73,75.6%,0,0.0%,0,0.0%,0,0.0%
Amal McCaskill,30.0,PHI,Big,592,0,69.6%,0,0.0%,0,0.0%,0,0.0%
Antonio McDyess,29.1,PHX,Big,505,8,51.6%,0,0.0%,0,0.0%,0,0.0%
Antonio McDyess,29.1,NYK,Big,421,15,57.9%,0,0.0%,0,0.0%,0,0.0%
Tracy McGrady,24.4,ORL,Wing,2681,62,79.6%,0,0.0%,0,0.0%,0,0.0%
Jeff McInnis,29.0,CLE,Point,1100,77,83.6%,0,0.0%,0,0.0%,0,0.0%
Jeff McInnis,29.0,POR,Combo,1257,38,75.0%,0,0.0%,0,0.0%,0,0.0%
Aaron McKie,31.1,PHI,Wing,2101,35,75.7%,0,0.0%,0,0.0%,0,0.0%
Keith McLeod,24.0,MIN,Point,360,21,74.3%,0,0.0%,0,0.0%,0,0.0%
Slava Medvedenko,24.6,LAL,Big,1403,75,75.7%,0,0.0%,93,0.0%,0,0.0%
Ron Mercer,27.5,SAS,Wing,478,0,76.5%,0,0.0%,0,0.0%,0,0.0%
Chris Mihm,24.3,BOS,Big,912,29,64.2%,0,0.0%,0,0.0%,0,0.0%
Chris Mihm,24.3,CLE,Big,390,47,69.6%,0,0.0%,0,0.0%,0,0.0%
Darius Miles,22.1,CLE,Forward,883,0,54.2%,0,0.0%,0,0.0%,0,0.0%
Darius Miles,22.1,POR,Wing,1176,15,70.0%,0,0.0%,0,0.0%,0,0.0%
Andre Miller,27.6,DEN,Combo,2836,74,83.2%,0,0.0%,0,0.0%,0,0.0%
Brad Miller,27.6,SAC,Big,2616,84,78.0%,0,0.0%,85,0.0%,0,0.0%
Mike Miller,23.7,MEM,Wing,1754,20,71.9%,0,0.0%,0,0.0%,0,0.0%
Oliver Miller,33.6,MIN,Big,475,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Reggie Miller,38.2,IND,Wing,2255,95,88.5%,0,0.0%,0,0.0%,0,0.0%
Yao Ming,23.1,HOU,Big,2698,92,81.1%,0,0.0%,0,0.0%,0,0.0%
Cuttino Mobley,28.2,HOU,Wing,3226,69,80.9%,0,0.0%,0,0.0%,0,0.0%
Nazr Mohammed,26.2,NYK,Big,666,10,52.6%,0,0.0%,0,0.0%,0,0.0%
Nazr Mohammed,26.2,ATL,Big,890,26,61.6%,0,0.0%,0,0.0%,0,0.0%
Jerome Moiso,25.4,TOR,Big,392,21,59.5%,0,0.0%,0,0.0%,0,0.0%
Mikki Moore,28.0,UTA,Big,361,98,87.1%,0,0.0%,0,0.0%,0,0.0%
Alonzo Mourning,33.7,BKN,Big,214,100,88.2%,0,0.0%,99,0.2%,0,0.0%
Troy Murphy,23.5,GSW,Big,590,67,74.4%,0,0.0%,0,0.0%,0,0.0%
Lamond Murray,30.5,TOR,Forward,504,22,68.6%,0,0.0%,0,0.0%,0,0.0%
Ronald Murray,24.3,OKC,Combo,1976,18,71.3%,0,0.0%,0,0.0%,0,0.0%
Dikembe Mutombo,37.4,NYK,Big,1489,41,67.8%,0,0.0%,0,0.0%,0,0.0%
Mamadou N'diaye,28.4,ATL,Big,322,53,71.1%,0,0.0%,0,0.0%,0,0.0%
Bostjan Nachbar,23.3,HOU,Wing,446,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Lee Nailon,28.7,CLE,Forward,362,83,84.6%,0,0.0%,0,0.0%,0,0.0%
Lee Nailon,28.7,ATL,Forward,287,0,83.3%,0,0.0%,0,0.0%,0,0.0%
Eduardo Najera,27.3,DAL,Big,659,40,67.5%,0,0.0%,0,0.0%,0,0.0%
