Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Rodrigue Beaubois,24.7,DAL,Combo,481,52,-0.2,53,+0.0,45,-0.5%,13,+2.5%,57,+0.6,38,-0.8,78,+9.5
Marco Belinelli,26.6,CHI,Wing,1843,51,-0.3,49,-0.4,25,-2.0%,18,+1.7%,28,-2.1,16,-2.6,58,+2.9
Patrick Beverley,24.3,HOU,Point,642,34,-2.2,12,-5.7,95,+6.3%,29,+1.2%,60,+0.7,69,+1.0,42,-2.3
Andris Biedrins,26.6,GSW,Big,492,8,-7.3,8,-7.2,17,-3.0%,24,+1.5%,33,-1.7,12,-3.2,86,+12.9
Chauncey Billups,36.1,LAC,Wing,417,87,+4.9,96,+7.2,63,+0.9%,16,+2.0%,6,-5.5,49,-0.2,3,-26.9
Bismack Biyombo,20.2,CHA,Big,2144,80,+3.2,70,+2.0,66,+1.2%,58,-0.2%,91,+4.4,75,+1.5,92,+17.3
DeJuan Blair,23.5,SAS,Big,745,10,-7.0,8,-7.1,70,+1.6%,56,-0.1%,90,+4.1,89,+3.3,57,+2.5
Steve Blake,32.7,LAL,Combo,1167,44,-1.2,56,+0.3,22,-2.6%,27,+1.2%,52,+0.3,44,-0.5,63,+4.2
Andray Blatche,26.2,BKN,Big,1464,35,-2.2,13,-5.3,87,+3.6%,84,-1.8%,52,+0.3,60,+0.6,40,-2.6
Eric Bledsoe,22.9,LAC,Combo,1420,8,-7.3,9,-6.6,63,+0.9%,68,-0.8%,80,+2.9,56,+0.4,86,+12.8
Keith Bogans,32.5,BKN,Wing,1394,37,-1.9,34,-2.1,17,-3.1%,38,+0.7%,58,+0.6,21,-2.0,90,+15.3
Andrew Bogut,27.9,GSW,Big,784,57,+0.2,74,+2.3,28,-1.7%,80,-1.5%,12,-4.2,48,-0.2,4,-24.0
Matt Bonner,32.6,SAS,Big,811,65,+0.9,75,+2.5,64,+1.0%,34,+1.0%,62,+0.9,82,+2.2,18,-12.0
Trevor Booker,24.9,WAS,Big,868,29,-2.8,10,-6.4,91,+4.9%,44,+0.5%,73,+2.1,56,+0.4,79,+10.1
Carlos Boozer,30.9,CHI,Big,2539,15,-5.4,30,-2.6,24,-2.2%,37,+0.9%,39,-1.2,69,+1.0,21,-9.7
Chris Bosh,28.6,MIA,Big,2445,75,+2.3,65,+1.2,59,+0.6%,72,-1.1%,71,+1.8,82,+2.1,35,-4.0
Avery Bradley,21.9,BOS,Combo,1425,53,-0.1,74,+2.3,9,-4.3%,35,+0.9%,39,-1.3,24,-1.8,68,+6.1
Elton Brand,33.6,DAL,Big,1518,43,-1.3,23,-3.7,59,+0.6%,57,-0.2%,68,+1.4,44,-0.5,87,+13.1
Corey Brewer,26.7,DEN,Wing,1938,52,-0.2,42,-1.3,57,+0.5%,85,-1.8%,50,+0.1,59,+0.6,38,-3.1
Ronnie Brewer,27.6,NYK,Wing,681,27,-3.2,19,-4.3,11,-4.0%,45,+0.4%,73,+2.1,21,-2.0,98,+27.8
Ronnie Brewer,27.6,OKC,Forward,102,15,-5.4,30,-2.6,40,-0.8%,6,+3.2%,2,-7.9,49,-0.2,0,-42.6
Aaron Brooks,27.8,SAC,Point,936,48,-0.7,52,-0.1,77,+2.1%,70,-0.8%,30,-2.0,71,+1.1,10,-16.7
MarShon Brooks,23.8,BKN,Wing,799,14,-5.6,13,-5.4,50,+0.0%,88,-2.1%,38,-1.3,71,+1.2,17,-12.4
Kwame Brown,30.6,PHI,Big,267,14,-5.6,47,-0.6,5,-5.2%,78,-1.4%,7,-5.4,37,-0.9,2,-27.4
Shannon Brown,26.9,PHX,Wing,1381,70,+1.5,77,+2.8,46,-0.4%,9,+2.9%,47,-0.1,32,-1.3,71,+7.0
Kobe Bryant,34.2,LAL,Wing,3008,96,+8.2,93,+6.2,77,+2.1%,32,+1.1%,70,+1.7,55,+0.3,73,+7.3
Chase Budinger,24.4,MIN,Wing,468,72,+2.0,61,+0.7,50,+0.1%,79,-1.5%,34,-1.7,35,-1.0,36,-3.4
Alec Burks,21.3,UTA,Combo,1032,84,+4.3,59,+0.6,99,+9.0%,83,-1.8%,97,+8.2,98,+6.1,66,+5.2
Caron Butler,32.6,LAC,Wing,1867,79,+3.1,88,+4.6,21,-2.6%,38,+0.8%,49,+0.0,34,-1.1,71,+6.8
Jimmy Butler,23.1,CHI,Wing,2042,87,+4.7,56,+0.3,62,+0.8%,47,+0.3%,86,+3.4,34,-1.1,95,+20.4
Will Bynum,29.8,DET,Point,1134,60,+0.5,52,-0.1,56,+0.5%,48,+0.2%,14,-4.0,18,-2.3,27,-7.4
Jose Calderon,31.1,TOR,Point,1262,20,-4.2,29,-2.7,26,-1.9%,14,+2.0%,48,+0.0,33,-1.2,79,+10.3
Jose Calderon,31.1,DET,Point,877,32,-2.5,18,-4.4,65,+1.1%,10,+2.8%,75,+2.4,46,-0.3,89,+15.0
Marcus Camby,38.6,NYK,Big,242,1,-13.1,10,-6.0,31,-1.5%,1,+5.0%,1,-8.3,9,-3.7,3,-27.0
DeMarre Carroll,26.3,UTA,Wing,1055,86,+4.6,28,-3.0,99,+8.9%,91,-2.5%,96,+6.1,91,+3.6,82,+11.1
Vince Carter,35.8,DAL,Wing,2085,95,+7.8,79,+3.0,91,+5.0%,30,+1.1%,87,+3.5,64,+0.8,92,+18.0
Omri Casspi,24.4,CLE,Wing,446,4,-9.5,5,-8.0,18,-3.0%,68,-0.7%,34,-1.7,35,-1.0,34,-4.2
Mario Chalmers,26.5,MIA,Point,2057,85,+4.4,85,+3.9,38,-0.9%,84,-1.8%,72,+1.9,55,+0.4,80,+10.6
Tyson Chandler,30.1,NYK,Big,2158,75,+2.5,46,-0.7,91,+4.9%,96,-3.3%,93,+4.8,93,+4.0,50,+0.1
Wilson Chandler,25.5,DEN,Forward,1056,78,+2.9,85,+3.8,14,-3.4%,60,-0.3%,19,-3.2,15,-2.7,50,+0.2
Earl Clark,24.8,LAL,Big,1331,31,-2.6,60,+0.6,20,-2.7%,4,+3.6%,6,-5.7,4,-4.6,37,-3.3
Victor Claver,24.2,POR,Forward,769,25,-3.3,31,-2.3,28,-1.7%,31,+1.1%,61,+0.8,23,-1.8,93,+18.5
Norris Cole,24.1,MIA,Point,1476,16,-5.2,27,-3.2,37,-1.0%,11,+2.7%,9,-4.8,22,-1.9,7,-19.5
Jason Collins,33.9,BOS,Big,325,41,-1.4,14,-5.3,69,+1.4%,37,+0.8%,84,+3.2,84,+2.4,69,+6.4
Darren Collison,25.2,DAL,Point,2351,55,+0.1,58,+0.4,77,+2.1%,85,-1.9%,26,-2.4,42,-0.6,19,-11.6
Nick Collison,32.0,OKC,Big,1547,83,+4.1,84,+3.6,70,+1.5%,13,+2.4%,40,-1.1,51,+0.1,25,-7.9
Mike Conley,25.1,MEM,Point,2749,92,+6.1,88,+4.7,32,-1.5%,81,-1.6%,64,+1.0,60,+0.6,54,+1.5
Daequan Cook,25.5,HOU,Wing,109,89,+5.4,97,+7.7,70,+1.5%,63,-0.5%,46,-0.2,19,-2.1,85,+12.6
Daequan Cook,25.5,CHI,Wing,225,27,-3.2,35,-2.0,23,-2.4%,54,+0.0%,25,-2.6,14,-3.0,67,+5.6
Chris Copeland,28.6,NYK,Big,762,62,+0.7,80,+3.1,48,-0.1%,32,+1.1%,13,-4.0,46,-0.4,5,-22.4
DeMarcus Cousins,22.2,SAC,Big,2271,42,-1.3,42,-1.3,25,-2.2%,36,+0.9%,52,+0.3,64,+0.8,40,-2.6
Jamal Crawford,32.6,LAC,Wing,2126,37,-1.9,36,-1.9,49,+0.0%,61,-0.3%,47,-0.1,43,-0.5,57,+2.6
Jordan Crawford,24.0,WAS,Combo,1104,6,-8.3,22,-3.9,40,-0.8%,12,+2.5%,8,-4.9,35,-1.0,2,-27.9
Jordan Crawford,24.0,BOS,Combo,551,79,+3.1,47,-0.6,89,+4.2%,96,-3.4%,90,+4.2,88,+3.0,65,+4.8
Jae Crowder,22.3,DAL,Forward,1268,55,+0.1,78,+2.9,36,-1.1%,35,+0.9%,25,-2.6,43,-0.5,12,-15.2
Dante Cunningham,25.5,MIN,Big,1939,51,-0.3,37,-1.8,49,-0.1%,44,+0.4%,43,-0.6,24,-1.8,73,+7.4
Stephen Curry,24.6,GSW,Combo,2975,98,+10.4,90,+5.4,63,+0.9%,98,-4.7%,71,+1.8,69,+1.0,67,+5.6
Samuel Dalembert,32.5,MIL,Big,743,34,-2.2,16,-4.6,81,+2.4%,49,+0.2%,78,+2.9,76,+1.5,65,+5.0
Marquis Daniels,31.8,MIL,Wing,1012,12,-5.9,18,-4.5,26,-1.9%,55,-0.1%,33,-1.8,37,-0.8,35,-3.9
Anthony Davis,19.6,NOH,Big,1822,46,-1.0,45,-0.8,74,+1.8%,80,-1.5%,79,+2.9,76,+1.5,68,+5.7
Ed Davis,23.4,TOR,Big,1070,27,-3.2,11,-5.9,77,+2.0%,44,+0.5%,76,+2.6,80,+1.9,47,-0.3
Ed Davis,23.4,MEM,Big,526,58,+0.4,65,+1.3,60,+0.7%,80,-1.5%,76,+2.5,90,+3.5,28,-6.6
Glen Davis,26.8,ORL,Big,1060,67,+1.1,70,+1.9,25,-2.1%,23,+1.5%,27,-2.3,17,-2.4,56,+2.4
Austin Daye,24.4,DET,Wing,302,100,+12.8,100,+15.3,85,+3.4%,76,-1.3%,54,+0.4,89,+3.1,15,-14.0
Austin Daye,24.4,MEM,Forward,299,8,-7.7,12,-5.7,7,-4.8%,13,+2.5%,4,-6.4,2,-5.7,42,-2.1
Nando De Colo,25.4,SAS,Combo,782,6,-8.3,5,-8.0,51,+0.1%,52,+0.1%,45,-0.3,47,-0.2,48,-0.1
DeMar DeRozan,23.2,TOR,Wing,2995,16,-5.3,40,-1.4,19,-2.8%,25,+1.4%,16,-3.6,23,-1.9,25,-8.0
Carlos Delfino,30.2,HOU,Wing,1646,83,+4.2,81,+3.2,62,+0.8%,17,+1.9%,32,-1.9,39,-0.7,26,-7.6
Luol Deng,27.5,CHI,Forward,2890,61,+0.6,60,+0.6,64,+1.1%,82,-1.7%,82,+3.1,88,+3.0,45,-1.3
Boris Diaw,30.5,SAS,Big,1685,62,+0.7,72,+2.2,25,-2.1%,14,+2.3%,16,-3.6,5,-4.4,82,+11.3
DeSagana Diop,30.8,CHA,Big,191,65,+0.9,86,+4.0,15,-3.3%,27,+1.3%,47,-0.1,14,-3.0,98,+26.0
Toney Douglas,26.6,HOU,Combo,837,81,+3.4,83,+3.4,89,+4.1%,46,+0.4%,82,+3.1,76,+1.5,72,+7.2
Toney Douglas,26.6,SAC,Combo,326,76,+2.7,69,+1.9,58,+0.5%,67,-0.7%,24,-2.7,3,-4.9,97,+24.8
Goran Dragic,26.5,PHX,Point,2564,94,+7.0,90,+5.4,54,+0.3%,70,-0.8%,25,-2.5,19,-2.1,42,-2.2
Andre Drummond,19.2,DET,Big,1185,85,+4.5,73,+2.3,96,+7.0%,87,-2.1%,87,+3.5,99,+7.3,6,-20.4
Jared Dudley,27.3,PHX,Wing,2150,73,+2.2,48,-0.5,55,+0.5%,75,-1.3%,51,+0.2,41,-0.6,64,+4.7
Chris Duhon,30.2,LAL,Point,778,70,+1.6,66,+1.4,86,+3.5%,73,-1.1%,29,-2.1,72,+1.3,10,-16.5
Tim Duncan,36.5,SAS,Big,2069,77,+2.8,75,+2.4,65,+1.1%,73,-1.1%,77,+2.7,54,+0.3,93,+19.2
Mike Dunleavy,32.1,MIL,Wing,1888,90,+5.5,91,+5.7,78,+2.1%,54,-0.0%,20,-3.1,30,-1.4,27,-7.4
Kevin Durant,24.1,OKC,Forward,3112,95,+7.7,89,+5.2,32,-1.5%,96,-3.4%,88,+3.5,57,+0.5,92,+17.0
Devin Ebanks,23.0,LAL,Forward,170,13,-5.8,8,-7.2,98,+8.0%,71,-0.9%,64,+1.2,93,+4.0,14,-14.1
Wayne Ellington,24.9,MEM,Wing,656,21,-4.0,41,-1.4,48,-0.2%,23,+1.5%,8,-4.9,17,-2.6,20,-10.6
Wayne Ellington,24.9,CLE,Wing,949,71,+1.7,44,-1.0,48,-0.2%,46,+0.3%,76,+2.6,50,-0.1,92,+16.2
Monta Ellis,27.0,MIL,Combo,3057,88,+5.0,72,+2.2,67,+1.4%,57,-0.2%,82,+3.1,66,+0.9,81,+10.7
Kim English,24.1,DET,Wing,285,57,+0.2,51,-0.2,6,-5.1%,40,+0.7%,24,-2.7,26,-1.6,31,-5.2
Jeremy Evans,25.0,UTA,Big,134,100,+12.0,71,+2.0,99,+10.5%,100,-6.1%,100,+24.4,100,+11.9,99,+39.6
Reggie Evans,32.5,BKN,Big,1951,72,+1.8,62,+0.9,92,+5.1%,19,+1.6%,81,+3.0,72,+1.2,76,+9.0
Tyreke Evans,23.1,SAC,Wing,2007,46,-0.9,57,+0.4,39,-0.9%,30,+1.2%,11,-4.3,31,-1.3,11,-15.4
Festus Ezeli,23.0,GSW,Big,1065,21,-4.0,24,-3.6,82,+2.8%,33,+1.0%,55,+0.5,53,+0.2,55,+1.5
Kenneth Faried,23.0,DEN,Big,2239,51,-0.3,42,-1.2,70,+1.5%,21,+1.6%,55,+0.4,58,+0.6,46,-1.3
Derrick Favors,21.3,UTA,Big,1711,28,-3.2,5,-8.2,97,+8.0%,69,-0.8%,86,+3.4,96,+5.0,15,-13.3
Raymond Felton,28.4,NYK,Combo,2302,93,+6.5,74,+2.4,79,+2.2%,84,-1.8%,96,+7.4,91,+3.6,94,+19.4
Landry Fields,24.3,TOR,Forward,983,82,+3.7,86,+4.1,63,+1.0%,51,+0.1%,81,+3.0,79,+1.8,65,+5.1
Derek Fisher,38.2,DAL,Combo,228,89,+5.5,99,+11.4,20,-2.8%,71,-0.9%,95,+5.7,72,+1.2,99,+31.4
Derek Fisher,38.2,OKC,Wing,310,50,-0.3,76,+2.7,3,-6.7%,0,+5.8%,34,-1.7,3,-5.3,97,+24.3
Evan Fournier,20.0,DEN,Combo,309,68,+1.2,87,+4.4,24,-2.2%,92,-2.7%,7,-5.2,17,-2.6,20,-10.7
Randy Foye,29.1,UTA,Combo,2229,45,-1.1,84,+3.6,1,-11.1%,4,+3.8%,5,-6.0,1,-6.8,79,+10.1
Jimmer Fredette,23.7,SAC,Combo,835,82,+3.7,72,+2.1,88,+3.9%,74,-1.1%,96,+6.1,82,+2.1,93,+18.1
Joel Freeland,25.7,POR,Big,392,2,-11.4,0,-12.8,75,+1.9%,76,-1.3%,33,-1.8,67,+0.9,9,-17.3
Danilo Gallinari,24.2,DEN,Forward,2303,75,+2.4,74,+2.4,72,+1.7%,25,+1.4%,75,+2.3,62,+0.8,70,+6.6
Francisco Garcia,30.8,SAC,Wing,696,60,+0.4,60,+0.6,4,-5.5%,41,+0.6%,13,-4.1,12,-3.3,38,-3.2
Francisco Garcia,30.8,HOU,Wing,282,36,-2.2,38,-1.6,49,+0.0%,39,+0.7%,31,-1.9,16,-2.7,68,+5.7
Kevin Garnett,36.5,BOS,Big,2012,19,-4.5,60,+0.6,8,-4.7%,28,+1.2%,2,-7.6,6,-4.2,5,-22.9
Diante Garrett,24.0,PHX,Combo,104,1,-13.5,5,-8.0,79,+2.2%,90,-2.3%,11,-4.4,92,+3.8,1,-39.7
Marc Gasol,27.8,MEM,Big,2781,73,+2.1,76,+2.7,30,-1.6%,45,+0.4%,44,-0.5,31,-1.4,64,+4.5
Pau Gasol,32.3,LAL,Big,1651,54,-0.0,57,+0.4,51,+0.1%,50,+0.2%,36,-1.5,40,-0.7,41,-2.6
Rudy Gay,26.2,MEM,Wing,1535,70,+1.4,71,+2.0,5,-5.5%,51,+0.1%,37,-1.3,40,-0.7,39,-2.7
Rudy Gay,26.2,TOR,Forward,1144,81,+3.6,77,+2.7,67,+1.4%,74,-1.2%,56,+0.5,51,+0.1,57,+2.4
Alonzo Gee,25.4,CLE,Wing,2536,76,+2.6,65,+1.3,87,+3.6%,76,-1.3%,51,+0.1,80,+2.0,18,-12.0
Mickael Gelabale,29.4,MIN,Wing,587,24,-3.4,30,-2.5,84,+3.2%,18,+1.8%,66,+1.3,82,+2.1,30,-5.9
Paul George,22.5,IND,Wing,2964,94,+7.3,94,+6.5,49,-0.1%,97,-3.6%,68,+1.4,88,+3.1,21,-10.6
Daniel Gibson,26.7,CLE,Combo,853,5,-8.9,6,-7.6,43,-0.6%,5,+3.5%,21,-3.0,6,-4.3,83,+11.6
Taj Gibson,27.4,CHI,Big,1423,88,+5.2,66,+1.4,90,+4.3%,67,-0.7%,81,+3.0,75,+1.5,67,+5.6
Manu Ginobili,35.3,SAS,Wing,1375,63,+0.8,45,-0.9,85,+3.4%,72,-1.0%,64,+1.1,73,+1.3,43,-2.0
Drew Gooden,31.1,MIL,Big,128,13,-5.7,2,-11.4,44,-0.5%,42,+0.6%,83,+3.2,66,+0.9,84,+12.4
Ben Gordon,29.6,CHA,Wing,1533,53,-0.1,58,+0.5,68,+1.4%,31,+1.1%,40,-1.0,65,+0.8,16,-13.2
Eric Gordon,23.9,NOH,Wing,1261,84,+4.2,65,+1.2,86,+3.5%,97,-3.8%,82,+3.1,85,+2.5,46,-0.8
Marcin Gortat,28.7,PHX,Big,1867,66,+1.1,55,+0.2,37,-1.0%,46,+0.3%,45,-0.3,18,-2.3,85,+12.5
Aaron Gray,27.9,TOR,Big,481,5,-8.7,4,-8.2,32,-1.5%,29,+1.2%,12,-4.2,27,-1.6,12,-15.3
Danny Green,25.4,SAS,Wing,2188,65,+0.9,83,+3.5,12,-3.7%,63,-0.5%,26,-2.3,20,-2.1,48,-0.2
Draymond Green,22.7,GSW,Forward,966,12,-6.3,22,-4.0,81,+2.4%,29,+1.2%,46,-0.2,68,+1.0,25,-7.7
Gerald Green,26.8,IND,Wing,975,4,-9.9,4,-8.7,36,-1.1%,12,+2.5%,10,-4.6,9,-3.7,38,-3.2
Jeff Green,26.2,BOS,Forward,2208,54,-0.0,30,-2.6,71,+1.6%,56,-0.1%,57,+0.6,63,+0.8,37,-3.3
Willie Green,31.3,LAC,Wing,1096,36,-2.1,40,-1.4,15,-3.3%,49,+0.2%,72,+1.9,58,+0.6,69,+6.4
Blake Griffin,23.6,LAC,Big,2590,96,+8.3,93,+6.4,34,-1.3%,17,+1.9%,61,+0.8,32,-1.3,85,+12.7
Hamed Haddadi,27.5,PHX,Big,206,37,-1.9,12,-5.6,72,+1.6%,47,+0.3%,90,+4.3,92,+3.9,60,+3.1
Jordan Hamilton,22.1,DEN,Forward,295,42,-1.3,17,-4.5,98,+8.1%,70,-0.9%,98,+8.5,99,+7.5,44,-1.6
Richard Hamilton,34.7,CHI,Wing,1087,14,-5.6,45,-0.9,52,+0.1%,85,-1.9%,22,-2.9,76,+1.5,7,-19.4
Ben Hansbrough,24.9,IND,Point,133,0,-15.1,0,-16.3,19,-2.8%,5,+3.3%,74,+2.3,7,-3.8,99,+36.4
Tyler Hansbrough,27.0,IND,Big,1299,8,-7.3,2,-11.2,90,+4.2%,45,+0.4%,85,+3.3,85,+2.4,53,+1.1
James Harden,23.2,HOU,Wing,2976,68,+1.2,62,+0.8,30,-1.6%,75,-1.2%,35,-1.6,27,-1.6,55,+1.9
Maurice Harkless,19.5,ORL,Forward,1906,9,-7.2,6,-7.8,50,+0.1%,83,-1.7%,76,+2.6,83,+2.3,51,+0.4
Al Harrington,32.7,ORL,Forward,112,84,+4.3,77,+2.7,69,+1.4%,18,+1.8%,18,-3.3,34,-1.1,17,-12.5
Devin Harris,29.7,ATL,Combo,1405,83,+3.7,77,+2.7,21,-2.6%,82,-1.7%,49,+0.0,25,-1.8,90,+15.3
Terrel Harris,25.2,NOH,Wing,102,0,-14.5,11,-5.9,2,-7.5%,0,+6.6%,0,-16.4,0,-9.3,1,-34.9
Tobias Harris,20.3,MIL,Forward,294,12,-6.3,12,-5.5,12,-3.7%,30,+1.1%,18,-3.3,20,-2.0,30,-6.0
Tobias Harris,20.3,ORL,Big,948,88,+5.2,63,+1.1,16,-3.1%,97,-3.6%,82,+3.2,21,-2.0,98,+29.0
Udonis Haslem,32.4,MIA,Big,1399,40,-1.5,47,-0.6,23,-2.3%,62,-0.4%,10,-4.5,10,-3.6,43,-2.0
Spencer Hawes,24.5,PHI,Big,2192,45,-1.1,35,-2.0,66,+1.2%,42,+0.5%,58,+0.6,63,+0.8,44,-1.4
Chuck Hayes,29.4,SAC,Big,1143,43,-1.3,39,-1.5,92,+5.1%,59,-0.2%,67,+1.3,59,+0.6,58,+2.8
Gordon Hayward,22.6,UTA,Wing,2082,86,+4.7,89,+4.8,92,+5.0%,86,-2.0%,65,+1.2,90,+3.3,12,-15.1
Brendan Haywood,32.9,CHA,Big,1148,39,-1.6,24,-3.6,60,+0.7%,71,-0.9%,24,-2.6,51,-0.0,11,-16.2
Gerald Henderson,24.9,CHA,Wing,2113,65,+0.9,63,+1.1,51,+0.1%,62,-0.5%,11,-4.3,33,-1.2,8,-18.8
