Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Paul George,33.5,LAC,Forward,2499,92,-6.7,86,-1.6,95,-2.5%,77,-6.7,94,-1.3,64,-2.2%,88,-19.0,63,-0.4,88,-4.0%,57,-1.8
Taj Gibson,38.4,NYK,Big,157,93,-7.1,89,-1.7,39,+0.3%,70,-4.5,16,+0.7,9,+7.7%,5,+28.8,98,-2.5,30,+1.7%,96,-25.8
Rudy Gobert,31.3,MIN,Big,2592,79,-3.5,31,+0.8,40,+0.3%,32,+5.0,45,+0.1,77,-4.5%,60,-3.1,27,+0.7,28,+1.9%,26,+8.0
Aaron Gordon,28.1,DEN,Big,2296,73,-2.4,52,-0.1,45,+0.1%,35,+4.0,67,-0.3,18,+5.4%,76,-10.3,48,+0.1,38,+0.9%,24,+8.7
Eric Gordon,34.9,PHX,Wing,1879,48,+0.6,45,+0.2,52,-0.1%,56,-1.3,38,+0.2,39,+1.4%,52,-0.0,55,-0.1,41,+0.6%,61,-2.8
Jerami Grant,29.6,POR,Forward,1829,49,+0.5,88,-1.7,93,-2.1%,80,-8.0,91,-1.1,77,-4.5%,79,-12.4,67,-0.4,89,-4.0%,65,-4.3
Draymond Green,33.7,GSW,Big,1489,89,-5.9,37,+0.5,32,+0.7%,38,+3.1,35,+0.3,24,+4.1%,38,+4.6,36,+0.4,33,+1.4%,38,+3.8
Jeff Green,37.2,HOU,Big,1289,21,+3.6,25,+1.0,51,-0.1%,18,+9.2,20,+0.6,21,+4.9%,18,+14.6,36,+0.4,58,-0.8%,36,+4.3
Tim Hardaway Jr.,31.6,DAL,Wing,2107,10,+5.9,13,+1.6,79,-1.1%,13,+11.0,30,+0.4,10,+7.4%,28,+8.6,20,+0.9,96,-5.5%,25,+8.6
James Harden,34.2,LAC,Combo,2464,53,+0.1,80,-1.2,99,-3.1%,60,-2.5,92,-1.2,69,-3.0%,77,-10.8,48,+0.1,90,-4.4%,39,+3.6
Gary Harris,29.1,ORL,Wing,1292,41,+1.1,67,-0.6,92,-2.0%,62,-2.7,90,-0.9,65,-2.4%,82,-14.1,35,+0.4,79,-2.7%,35,+4.6
Joe Harris,32.2,DET,Forward,163,27,+2.7,41,+0.4,99,-3.1%,40,+2.8,35,+0.3,98,-14.1%,36,+5.2,46,+0.1,95,-5.2%,50,+0.1
Tobias Harris,31.3,PHI,Forward,2359,64,-1.3,42,+0.4,83,-1.4%,32,+4.8,33,+0.3,4,+11.3%,37,+5.1,49,+0.1,85,-3.6%,34,+4.6
Gordon Hayward,33.6,CHA,Wing,797,66,-1.7,36,+0.5,47,+0.1%,37,+3.3,38,+0.2,1,+14.4%,73,-8.8,58,-0.2,68,-1.7%,41,+3.0
Gordon Hayward,33.6,OKC,Forward,419,1,+9.3,29,+0.9,60,-0.4%,20,+8.7,22,+0.6,14,+6.3%,29,+8.0,33,+0.5,95,-5.5%,22,+9.8
Buddy Hield,30.9,IND,Wing,1328,39,+1.3,9,+1.9,53,-0.1%,7,+14.7,20,+0.6,84,-5.8%,27,+9.2,15,+1.1,56,-0.7%,10,+15.6
Buddy Hield,30.9,PHI,Wing,811,34,+1.9,72,-0.8,69,-0.7%,70,-4.8,66,-0.3,57,-1.3%,73,-8.9,66,-0.4,86,-3.7%,64,-3.8
Jrue Holiday,33.4,BOS,Combo,2255,32,+2.2,16,+1.4,41,+0.2%,12,+11.4,42,+0.1,73,-3.8%,40,+3.9,13,+1.3,48,-0.2%,10,+15.7
Justin Holiday,34.6,DEN,Combo,785,58,-0.6,25,+1.1,69,-0.7%,16,+9.8,27,+0.4,55,-0.8%,25,+9.7,22,+0.8,82,-3.1%,18,+11.5
Richaun Holmes,30.0,DAL,Big,164,57,-0.5,100,-5.5,83,-1.4%,99,-38.4,96,-1.4,95,-11.4%,92,-23.7,99,-3.7,73,-2.0%,100,-40.7
Richaun Holmes,30.0,WAS,Big,317,48,+0.5,1,+5.0,34,+0.6%,1,+25.7,20,+0.6,68,-2.8%,69,-6.7,1,+3.6,8,+4.5%,1,+41.2
Al Horford,37.4,BOS,Big,1735,48,+0.6,90,-1.9,50,-0.0%,93,-14.8,78,-0.5,50,+0.1%,80,-12.8,86,-1.3,69,-1.8%,89,-16.1
Danuel House,30.4,PHI,Wing,450,85,-4.6,2,+3.2,3,+3.3%,9,+13.4,45,+0.1,0,+16.1%,56,-2.0,2,+2.9,15,+3.3%,7,+18.3
Joe Ingles,36.1,ORL,Wing,1151,36,+1.6,31,+0.8,68,-0.7%,19,+8.7,21,+0.6,42,+1.1%,16,+15.3,42,+0.2,51,-0.3%,37,+4.2
Brandon Ingram,26.2,NOP,Wing,2095,30,+2.4,52,-0.0,22,+1.2%,64,-2.9,80,-0.6,2,+13.3%,93,-24.8,27,+0.7,25,+2.1%,29,+6.3
Kyrie Irving,31.6,DAL,Combo,2027,73,-2.5,91,-2.0,67,-0.7%,95,-16.7,64,-0.2,82,-5.4%,55,-1.8,91,-1.6,38,+0.9%,95,-22.7
Reggie Jackson,33.5,DEN,Combo,1785,44,+1.0,70,-0.7,21,+1.2%,80,-7.9,23,+0.6,69,-3.1%,27,+9.0,85,-1.2,17,+2.9%,87,-15.2
LeBron James,38.8,LAL,Forward,2501,87,-5.2,87,-1.6,30,+0.7%,89,-11.6,61,-0.2,6,+9.1%,82,-14.5,92,-1.7,34,+1.3%,87,-14.7
Nikola Jokic,28.7,DEN,Big,2736,85,-4.8,21,+1.2,61,-0.4%,14,+11.0,61,-0.2,45,+0.6%,71,-7.3,11,+1.5,40,+0.7%,4,+20.9
Damian Jones,28.3,CLE,Big,181,32,+2.3,49,+0.1,16,+1.6%,21,+8.1,30,+0.4,9,+8.1%,47,+1.2,59,-0.2,84,-3.6%,19,+11.1
Tyus Jones,27.5,WAS,Point,1932,9,+6.0,27,+1.0,30,+0.8%,27,+6.5,47,+0.1,46,+0.4%,23,+10.8,16,+1.1,12,+3.7%,23,+9.3
Derrick Jones Jr.,26.7,DAL,Forward,1769,80,-3.6,47,+0.2,62,-0.4%,24,+7.0,39,+0.2,94,-9.7%,31,+7.1,50,+0.0,48,-0.2%,27,+7.7
DeAndre Jordan,35.3,DEN,Big,380,10,+5.7,24,+1.1,21,+1.3%,25,+7.0,8,+1.1,5,+9.8%,9,+21.6,58,-0.2,47,-0.2%,70,-5.8
Cory Joseph,32.2,GSW,Combo,262,15,+4.8,89,-1.7,65,-0.6%,86,-10.5,86,-0.8,89,-7.6%,67,-6.0,72,-0.6,60,-0.9%,80,-11.0
Zach LaVine,28.6,CHI,Wing,871,57,-0.5,15,+1.5,54,-0.2%,11,+11.5,59,-0.1,55,-0.8%,59,-2.8,9,+1.6,61,-1.0%,5,+19.4
Caris LeVert,29.2,CLE,Wing,1923,28,+2.7,58,-0.3,63,-0.5%,74,-5.8,67,-0.3,66,-2.5%,79,-12.4,41,+0.2,69,-1.7%,51,-0.1
Alex Len,30.4,SAC,Big,403,97,-10.4,69,-0.7,75,-1.0%,65,-3.0,96,-1.4,19,+5.3%,91,-22.6,16,+1.1,67,-1.5%,13,+14.2
Kawhi Leonard,32.3,LAC,Big,2329,93,-6.9,98,-3.7,100,-3.7%,97,-20.5,98,-1.8,44,+0.7%,97,-32.0,95,-2.0,100,-8.9%,90,-16.7
Damian Lillard,33.3,MIL,Point,2578,92,-6.6,24,+1.1,14,+1.7%,34,+4.3,12,+1.0,7,+8.5%,6,+26.6,53,-0.1,20,+2.6%,71,-6.4
Kevon Looney,27.7,GSW,Big,1182,37,+1.6,18,+1.4,30,+0.8%,29,+5.7,11,+1.0,12,+6.9%,23,+11.3,46,+0.1,28,+1.9%,52,-0.4
Brook Lopez,35.6,MIL,Big,2399,94,-8.1,34,+0.6,3,+3.1%,44,+1.6,11,+1.0,3,+12.8%,12,+18.6,63,-0.4,14,+3.4%,68,-5.5
Kevin Love,35.1,MIA,Big,922,50,+0.4,93,-2.2,73,-0.9%,93,-14.8,55,-0.1,66,-2.6%,50,+0.6,96,-2.2,71,-1.8%,96,-25.2
Kyle Lowry,37.6,MIA,Point,1034,65,-1.6,53,-0.1,15,+1.7%,61,-2.6,11,+1.0,3,+12.0%,18,+14.4,84,-1.2,39,+0.9%,89,-15.7
Kyle Lowry,37.6,PHI,Combo,650,55,-0.1,8,+2.0,42,+0.2%,17,+9.3,45,+0.1,56,-0.9%,56,-2.1,4,+2.1,57,-0.8%,8,+16.8
Trey Lyles,28.0,SAC,Big,1146,71,-2.2,51,-0.0,42,+0.2%,49,+0.1,59,-0.1,65,-2.4%,58,-2.6,45,+0.1,20,+2.6%,42,+2.5
Wesley Matthews,37.0,ATL,Forward,395,49,+0.4,5,+2.2,52,-0.1%,15,+10.5,38,+0.2,54,-0.7%,12,+18.2,3,+2.3,55,-0.6%,13,+13.7
CJ McCollum,32.1,NOP,Combo,2156,47,+0.6,83,-1.4,62,-0.4%,84,-9.8,72,-0.5,86,-6.2%,69,-6.8,81,-1.0,36,+1.2%,82,-11.9
TJ McConnell,31.6,IND,Point,1221,52,+0.2,56,-0.3,56,-0.2%,66,-3.5,64,-0.2,65,-2.4%,75,-9.7,57,-0.2,19,+2.7%,56,-1.6
Doug McDermott,31.8,SAS,Forward,685,12,+5.2,70,-0.7,39,+0.4%,51,-0.1,93,-1.2,4,+11.1%,91,-22.6,30,+0.6,67,-1.6%,13,+13.7
Doug McDermott,31.8,IND,Wing,178,1,+11.2,36,+0.6,8,+2.2%,46,+1.1,32,+0.3,45,+0.7%,67,-6.1,40,+0.2,10,+3.9%,38,+3.9
JaVale McGee,35.8,SAC,Big,296,45,+0.8,28,+0.9,1,+4.1%,51,-0.1,6,+1.3,1,+16.0%,31,+7.3,67,-0.5,6,+5.1%,75,-8.4
Khris Middleton,32.2,MIL,Wing,1486,67,-1.7,57,-0.3,45,+0.1%,59,-2.1,29,+0.4,32,+2.6%,37,+5.0,62,-0.3,33,+1.3%,62,-3.3
Patty Mills,35.2,ATL,Combo,187,66,-1.6,98,-3.7,34,+0.6%,98,-24.1,15,+0.8,20,+5.0%,7,+23.7,99,-4.0,75,-2.3%,99,-40.1
Patty Mills,35.2,MIA,Combo,199,95,-8.4,99,-3.7,22,+1.2%,97,-23.6,19,+0.7,94,-10.2%,1,+43.5,99,-4.4,2,+7.0%,99,-36.5
Marcus Morris,34.2,PHI,Forward,621,24,+3.2,54,-0.1,36,+0.5%,52,-0.6,79,-0.6,92,-8.8%,54,-0.8,46,+0.1,22,+2.5%,55,-1.3
Marcus Morris,34.2,CLE,Big,169,65,-1.6,23,+1.2,16,+1.6%,11,+12.2,70,-0.4,24,+4.1%,65,-5.2,5,+1.8,48,-0.2%,2,+26.3
Markieff Morris,34.2,DAL,Big,164,3,+7.6,53,-0.1,1,+3.8%,83,-9.2,4,+1.5,4,+11.4%,17,+14.9,84,-1.2,21,+2.6%,94,-21.0
Dejounte Murray,27.1,ATL,Combo,2781,23,+3.4,10,+1.9,62,-0.4%,9,+13.1,32,+0.3,52,-0.5%,44,+2.3,12,+1.3,80,-2.8%,10,+15.8
Jamal Murray,26.7,DEN,Point,1858,35,+1.9,51,-0.0,70,-0.7%,49,+0.5,63,-0.2,16,+5.7%,69,-7.0,53,-0.1,62,-1.1%,56,-1.4
Mike Muscala,32.3,WAS,Big,318,51,+0.3,66,-0.6,13,+1.8%,69,-4.4,42,+0.1,9,+7.5%,54,-0.9,81,-1.0,63,-1.2%,85,-13.6
Mike Muscala,32.3,DET,Big,165,91,-6.5,96,-2.7,89,-1.8%,95,-15.9,86,-0.8,98,-14.7%,76,-10.3,97,-2.2,42,+0.5%,95,-21.8
Larry Nance Jr.,30.8,NOP,Big,1204,58,-0.6,32,+0.7,85,-1.5%,24,+7.2,44,+0.1,92,-8.8%,43,+2.4,25,+0.7,94,-5.0%,24,+9.2
Georges Niang,30.4,CLE,Forward,1759,7,+6.4,30,+0.9,39,+0.3%,35,+4.2,27,+0.4,38,+1.6%,39,+4.0,37,+0.3,44,+0.2%,41,+3.1
Jusuf Nurkic,29.2,PHX,Big,2076,88,-5.5,94,-2.3,46,+0.1%,94,-15.5,89,-0.9,73,-3.7%,82,-13.9,86,-1.2,17,+3.0%,86,-14.4
Kelly Olynyk,32.5,UTA,Big,1004,47,+0.6,59,-0.3,59,-0.4%,72,-5.3,9,+1.1,71,-3.4%,19,+13.6,90,-1.5,54,-0.5%,92,-18.2
Kelly Olynyk,32.5,TOR,Big,739,7,+6.4,10,+1.8,84,-1.5%,3,+18.8,17,+0.7,11,+7.0%,6,+26.4,16,+1.1,70,-1.8%,9,+16.5
Kelly Oubre,27.9,PHI,Forward,2030,18,+4.2,42,+0.4,18,+1.5%,44,+1.5,23,+0.6,17,+5.6%,22,+12.4,63,-0.4,21,+2.5%,63,-3.6
Chris Paul,38.5,GSW,Combo,1529,80,-3.5,86,-1.6,88,-1.8%,85,-10.5,77,-0.5,91,-8.4%,70,-7.2,82,-1.1,80,-2.7%,82,-12.0
Cameron Payne,29.2,MIL,Combo,666,40,+1.3,77,-1.0,79,-1.1%,63,-2.8,53,-0.0,47,+0.4%,68,-6.2,69,-0.5,77,-2.4%,46,+1.3
Cameron Payne,29.2,PHI,Combo,574,54,-0.0,96,-2.5,72,-0.8%,95,-16.2,21,+0.6,61,-1.9%,19,+13.6,98,-2.7,83,-3.2%,97,-27.0
Mason Plumlee,33.7,LAC,Big,627,15,+4.7,28,+0.9,9,+2.2%,43,+1.7,16,+0.7,40,+1.4%,22,+11.8,42,+0.2,4,+5.9%,61,-2.7
Jakob Poeltl,28.0,TOR,Big,1319,89,-6.0,74,-0.9,82,-1.4%,64,-2.9,58,-0.1,81,-5.2%,57,-2.3,80,-1.0,51,-0.3%,68,-5.3
Otto Porter,30.4,TOR,Forward,165,99,-11.9,98,-3.7,19,+1.4%,97,-22.8,82,-0.7,3,+12.3%,71,-7.6,99,-3.5,16,+3.2%,99,-37.7
Bobby Portis,28.7,MIL,Big,1984,11,+5.5,64,-0.5,79,-1.2%,58,-1.7,80,-0.6,84,-6.0%,76,-10.8,48,+0.1,46,-0.0%,43,+2.4
Kristaps Porzingis,28.2,BOS,Big,1689,75,-2.8,9,+1.9,18,+1.4%,10,+12.7,19,+0.7,19,+5.0%,20,+13.5,15,+1.1,24,+2.3%,17,+12.0
Dwight Powell,32.3,DAL,Big,781,28,+2.6,31,+0.8,36,+0.5%,33,+4.7,82,-0.6,55,-0.9%,80,-12.7,6,+1.8,48,-0.2%,8,+17.5
Norman Powell,30.4,LAC,Wing,1956,44,+0.9,25,+1.1,28,+0.8%,40,+2.6,13,+0.9,4,+11.6%,29,+8.2,43,+0.2,53,-0.4%,52,-0.3
Taurean Prince,29.6,LAL,Wing,2092,9,+6.1,7,+2.0,31,+0.7%,9,+13.5,35,+0.3,23,+4.3%,17,+14.7,7,+1.7,34,+1.3%,9,+16.1
Julius Randle,28.9,NYK,Forward,1625,28,+2.6,13,+1.7,11,+1.9%,13,+11.1,44,+0.1,19,+5.3%,47,+1.2,6,+1.8,4,+5.9%,4,+20.7
Josh Richardson,30.1,MIA,Combo,1080,7,+6.4,63,-0.5,60,-0.4%,56,-1.5,60,-0.2,73,-3.9%,63,-4.3,67,-0.5,86,-3.7%,66,-4.5
Derrick Rose,35.1,MEM,Point,399,81,-3.9,95,-2.5,98,-3.0%,91,-13.7,98,-1.8,67,-2.6%,98,-32.2,68,-0.5,98,-6.4%,61,-2.8
Terry Rozier,29.6,CHA,Combo,1064,10,+5.9,84,-1.5,67,-0.7%,79,-7.5,73,-0.5,31,+2.8%,77,-11.8,76,-0.8,67,-1.6%,62,-3.3
Terry Rozier,29.6,MIA,Point,974,6,+6.6,14,+1.6,3,+3.0%,28,+6.2,12,+0.9,36,+2.0%,11,+19.1,23,+0.8,6,+5.1%,35,+4.5
D'Angelo Russell,27.7,LAL,Point,2478,60,-0.8,86,-1.5,68,-0.7%,87,-10.9,95,-1.3,28,+3.4%,93,-24.1,46,+0.1,73,-2.0%,50,+0.2
Domantas Sabonis,27.5,SAC,Big,2922,44,+0.9,56,-0.3,65,-0.6%,56,-1.2,46,+0.1,83,-5.7%,47,+1.2,61,-0.3,61,-0.9%,59,-2.3
Dario Saric,29.6,GSW,Big,1075,17,+4.2,66,-0.6,57,-0.3%,57,-1.7,76,-0.5,76,-4.2%,78,-11.8,42,+0.2,80,-2.8%,33,+5.1
Dennis Schroder,30.1,TOR,Point,1570,68,-1.8,47,+0.2,54,-0.2%,29,+5.9,43,+0.1,45,+0.6%,36,+5.3,54,-0.1,49,-0.2%,31,+5.4
Dennis Schroder,30.1,BKN,Point,923,56,-0.3,59,-0.4,71,-0.8%,51,-0.5,52,-0.0,7,+8.7%,59,-2.9,67,-0.5,89,-4.3%,55,-1.2
Pascal Siakam,29.6,TOR,Big,1366,60,-0.8,11,+1.8,64,-0.5%,6,+15.4,16,+0.8,71,-3.5%,14,+17.0,19,+1.0,59,-0.9%,15,+13.2
Pascal Siakam,29.6,IND,Forward,1302,50,+0.4,76,-1.0,81,-1.3%,57,-1.6,66,-0.3,42,+1.1%,25,+9.9,74,-0.7,83,-3.3%,73,-7.2
Ben Simmons,27.3,BKN,Point,358,63,-1.2,97,-2.8,61,-0.4%,95,-16.4,69,-0.4,77,-4.4%,58,-2.5,96,-2.2,42,+0.4%,93,-19.5
Marcus Smart,29.7,MEM,Combo,604,88,-5.4,17,+1.4,58,-0.3%,29,+5.8,51,-0.0,66,-2.5%,48,+1.1,11,+1.4,27,+1.9%,21,+10.2
Ish Smith,35.3,CHA,Combo,724,33,+2.0,65,-0.5,26,+0.9%,82,-8.5,18,+0.7,23,+4.3%,21,+12.7,86,-1.3,64,-1.2%,93,-19.8
Garrett Temple,37.5,TOR,Combo,208,14,+4.8,4,+2.5,3,+3.4%,6,+15.4,0,+3.0,23,+4.4%,1,+53.3,47,+0.1,12,+3.8%,44,+1.9
Klay Thompson,33.7,GSW,Wing,2284,14,+4.8,62,-0.4,41,+0.2%,50,+0.1,64,-0.2,62,-2.1%,57,-2.4,52,-0.1,39,+0.8%,37,+4.1
Tristan Thompson,32.6,CLE,Big,469,11,+5.4,30,+0.9,77,-1.1%,22,+7.7,5,+1.3,51,-0.1%,10,+20.8,73,-0.7,75,-2.2%,70,-6.3
