Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Derek Fisher,34.2,LAL,Point,635,47,-0.0,49,-0.0,32,+2.7%,60,+0.7%,69,-3.7,69,-2.2,50,-6.3
Pau Gasol,28.3,LAL,Big,926,35,+2.4,72,-4.2,22,+4.8%,24,-1.8%,34,+3.6,38,+1.5,35,+12.3
Daniel Gibson,22.7,CLE,Combo,152,30,+4.2,47,+0.4,30,+3.6%,67,+1.4%,63,-2.6,52,-0.4,71,-17.6
Ben Gordon,25.6,CHI,Wing,303,50,-0.2,86,-8.5,36,+1.6%,0,-10.4%,3,+17.6,1,+13.6,84,-30.7
Marcin Gortat,24.7,ORL,Big,263,71,-4.1,69,-3.6,55,-1.2%,41,-0.4%,38,+2.2,49,-0.0,30,+17.9
Willie Green,27.3,PHI,Wing,147,12,+11.1,10,+12.4,20,+5.2%,29,-1.4%,5,+13.7,8,+7.5,23,+23.1
Richard Hamilton,30.7,DET,Wing,153,2,+24.2,2,+21.3,4,+10.3%,45,-0.3%,22,+5.1,12,+5.6,49,-6.3
Udonis Haslem,28.4,MIA,Big,203,53,-0.5,16,+9.2,68,-3.2%,48,-0.1%,42,+1.7,22,+3.2,61,-11.8
Chuck Hayes,25.4,HOU,Big,168,88,-10.2,89,-9.6,56,-1.3%,40,-0.7%,49,-0.0,47,+0.3,47,-4.0
Nene Hilario,26.1,DEN,Big,521,87,-10.2,45,+0.7,72,-3.7%,80,+2.3%,85,-9.5,85,-5.8,60,-10.7
Kirk Hinrich,27.8,CHI,Combo,207,57,-1.3,48,+0.4,91,-8.8%,97,+6.5%,83,-7.5,94,-9.2,14,+33.2
Al Horford,22.4,ATL,Big,251,37,+1.7,22,+6.0,66,-2.9%,43,-0.4%,74,-6.1,48,-0.0,89,-35.9
Eddie House,30.5,BOS,Combo,224,24,+5.6,12,+11.2,38,+1.0%,71,+1.5%,53,-0.6,53,-0.6,42,+0.6
Dwight Howard,22.9,ORL,Big,900,36,+2.2,40,+2.1,52,-0.8%,47,-0.1%,67,-3.2,51,-0.3,80,-22.9
Josh Howard,28.5,DAL,Wing,294,96,-14.7,84,-7.7,95,-12.3%,85,+3.1%,95,-15.5,95,-9.2,75,-20.0
Andre Iguodala,24.8,PHI,Wing,268,100,-40.6,100,-40.3,97,-16.0%,99,+8.4%,87,-10.0,98,-13.2,34,+14.3
Zydrunas Ilgauskas,33.4,CLE,Big,406,77,-5.7,64,-1.8,75,-4.0%,66,+1.4%,35,+2.9,47,+0.1,26,+21.4
LeBron James,23.8,CLE,Forward,578,41,+1.5,17,+8.8,73,-3.8%,94,+4.4%,62,-2.5,60,-1.2,59,-10.2
Anthony Johnson,34.1,ORL,Point,277,75,-4.7,54,-1.1,70,-3.7%,59,+0.6%,78,-6.4,86,-6.0,51,-6.6
Joe Johnson,27.3,ATL,Wing,428,98,-23.8,97,-21.1,42,-0.1%,6,-4.5%,96,-17.1,39,+1.3,100,-123.9
Dahntay Jones,27.8,DEN,Wing,262,86,-10.0,62,-1.8,74,-3.9%,68,+1.4%,81,-7.0,77,-3.7,70,-16.7
James Jones,28.1,MIA,Wing,234,48,-0.1,22,+6.3,58,-1.7%,91,+3.9%,97,-17.3,97,-10.0,66,-14.0
Jason Kidd,35.6,DAL,Point,386,74,-4.7,57,-1.2,98,-16.2%,89,+3.8%,97,-20.5,99,-14.0,56,-7.9
Andrei Kirilenko,27.7,UTA,Forward,135,11,+11.5,33,+3.8,15,+6.2%,10,-3.2%,1,+26.0,4,+10.8,2,+69.6
Linas Kleiza,23.8,DEN,Forward,181,78,-6.0,84,-7.8,45,-0.2%,54,+0.4%,36,+2.7,20,+3.3,55,-7.9
Kyle Korver,27.6,UTA,Wing,136,62,-2.0,32,+3.8,72,-3.8%,37,-0.9%,98,-21.5,92,-8.6,93,-49.1
Carl Landry,25.1,HOU,Big,220,63,-2.2,68,-2.5,39,+1.0%,84,+3.0%,59,-1.9,79,-4.6,21,+23.5
Courtney Lee,23.1,ORL,Wing,548,52,-0.4,66,-2.3,33,+2.2%,32,-1.2%,23,+4.6,40,+1.3,16,+26.3
Rashard Lewis,29.2,ORL,Big,983,43,+0.6,47,+0.4,81,-4.6%,34,-1.1%,40,+2.0,25,+2.8,53,-7.0
Kyle Lowry,22.6,HOU,Point,228,42,+0.7,82,-7.4,35,+1.6%,36,-0.9%,17,+7.2,29,+2.4,20,+24.0
Stephon Marbury,31.7,BOS,Combo,156,46,+0.2,41,+2.1,11,+6.9%,22,-2.1%,39,+2.2,13,+5.4,81,-25.5
Kenyon Martin,30.8,DEN,Big,536,28,+4.5,26,+4.7,69,-3.5%,62,+1.0%,54,-0.7,78,-4.1,23,+23.1
Roger Mason Jr.,28.1,SAS,Wing,108,0,+28.1,1,+23.6,9,+7.4%,16,-2.6%,18,+6.8,41,+1.0,6,+52.8
Antonio McDyess,34.2,DET,Big,135,91,-12.0,97,-18.9,53,-1.1%,7,-4.1%,32,+3.7,17,+4.3,52,-6.7
Andre Miller,32.6,PHI,Point,257,1,+24.4,9,+13.1,1,+16.0%,41,-0.6%,0,+26.3,0,+17.4,0,+115.6
Brad Miller,32.6,CHI,Big,185,97,-16.7,94,-14.1,92,-10.0%,47,-0.1%,93,-14.2,91,-7.5,77,-20.6
Paul Millsap,23.7,UTA,Big,155,44,+0.4,78,-6.0,3,+13.3%,15,-2.6%,65,-2.9,35,+1.8,90,-36.9
Ronald Murray,29.3,ATL,Combo,323,53,-0.5,56,-1.1,49,-0.6%,93,+4.3%,72,-4.6,59,-1.2,79,-21.5
Joakim Noah,23.7,CHI,Big,271,9,+11.8,41,+2.1,7,+9.0%,3,-6.1%,2,+20.9,3,+11.2,10,+43.5
Dirk Nowitzki,30.4,DAL,Big,393,93,-12.9,95,-15.5,88,-6.3%,76,+1.9%,43,+1.6,84,-5.3,7,+50.1
Jermaine O'Neal,30.1,MIA,Big,161,79,-6.5,75,-5.0,46,-0.2%,18,-2.4%,9,+11.0,10,+6.0,32,+16.2
Lamar Odom,29.0,LAL,Big,733,70,-3.9,70,-3.9,41,+0.2%,90,+3.8%,66,-3.1,56,-0.8,68,-16.0
Travis Outlaw,24.1,POR,Forward,166,68,-3.5,29,+4.2,62,-2.2%,17,-2.5%,89,-11.2,59,-1.2,96,-61.9
Zaza Pachulia,24.7,ATL,Big,249,66,-3.2,88,-9.4,18,+5.3%,78,+2.2%,26,+4.5,55,-0.7,15,+29.1
Tony Parker,26.5,SAS,Point,181,89,-11.8,72,-4.2,59,-2.1%,77,+2.0%,71,-4.5,41,+1.1,97,-64.3
Chris Paul,23.5,NOH,Point,201,22,+5.7,0,+24.3,59,-2.1%,100,+10.4%,100,-44.7,100,-15.6,99,-95.2
Kendrick Perkins,24.0,BOS,Big,511,84,-8.2,90,-9.6,97,-14.6%,51,+0.2%,72,-5.2,81,-4.7,41,+1.5
Paul Pierce,31.1,BOS,Wing,555,66,-3.1,61,-1.6,83,-4.8%,56,+0.5%,70,-3.8,90,-6.5,19,+24.6
Mickael Pietrus,26.7,ORL,Wing,609,41,+0.9,51,-0.5,14,+6.6%,74,+1.8%,47,+0.4,57,-0.8,36,+9.2
James Posey,31.8,NOH,Wing,113,94,-13.1,83,-7.6,93,-11.4%,53,+0.4%,99,-24.8,97,-10.5,98,-80.0
Tayshaun Prince,28.7,DET,Forward,128,40,+1.7,76,-5.3,6,+10.1%,4,-4.9%,13,+8.4,6,+9.3,52,-6.7
Joel Przybilla,29.1,POR,Big,161,8,+14.0,20,+8.0,22,+4.9%,57,+0.5%,46,+0.8,30,+2.4,78,-20.6
JJ Redick,24.4,ORL,Combo,320,73,-4.6,73,-4.4,67,-3.0%,49,+0.0%,55,-0.7,42,+1.0,64,-12.2
Rajon Rondo,22.7,BOS,Point,576,82,-7.9,91,-10.0,84,-5.2%,5,-4.7%,61,-2.2,45,+0.3,72,-18.4
Derrick Rose,20.1,CHI,Point,313,67,-3.3,39,+2.4,19,+5.3%,66,+1.1%,60,-2.1,19,+3.8,94,-51.4
Brandon Roy,24.3,POR,Wing,237,59,-1.7,87,-9.4,77,-4.0%,98,+7.6%,37,+2.7,84,-5.7,3,+60.7
John Salmons,28.9,CHI,Wing,312,4,+18.6,15,+10.0,8,+8.7%,53,+0.3%,22,+5.2,65,-1.8,9,+45.5
Brian Scalabrine,30.6,BOS,Forward,240,29,+4.3,30,+4.0,10,+7.3%,91,+4.0%,19,+6.6,28,+2.5,18,+25.2
Luis Scola,28.5,HOU,Big,416,28,+4.5,28,+4.7,54,-1.2%,8,-3.9%,29,+4.3,14,+5.3,69,-16.1
JR Smith,23.1,DEN,Wing,409,23,+5.6,66,-2.3,13,+6.7%,28,-1.4%,10,+10.5,21,+3.2,12,+42.5
Joe Smith,33.3,CLE,Big,205,91,-12.8,96,-17.7,29,+3.6%,3,-5.1%,56,-0.7,26,+2.6,83,-28.2
Josh Smith,22.9,ATL,Big,409,97,-20.0,98,-22.1,43,-0.1%,33,-1.2%,16,+7.4,44,+0.6,9,+44.9
Peja Stojakovic,31.4,NOH,Forward,162,16,+9.2,11,+11.2,2,+13.9%,14,-2.7%,3,+19.4,2,+12.3,3,+57.1
Rodney Stuckey,22.5,DET,Combo,127,49,-0.2,63,-1.8,16,+5.9%,59,+0.5%,48,+0.1,16,+4.3,91,-39.3
Wally Szczerbiak,31.7,CLE,Wing,134,3,+20.0,6,+13.8,26,+4.4%,9,-3.7%,30,+4.0,31,+2.4,37,+8.5
Jason Terry,31.1,DAL,Wing,322,6,+15.6,14,+10.5,25,+4.5%,20,-2.2%,12,+8.4,34,+1.9,11,+42.9
Tyrus Thomas,22.2,CHI,Big,187,13,+10.1,4,+17.0,34,+2.1%,79,+2.3%,75,-6.2,54,-0.6,84,-28.8
Hedo Turkoglu,29.6,ORL,Wing,931,34,+3.2,16,+9.1,76,-4.0%,50,+0.1%,76,-6.2,71,-2.6,82,-27.1
Anderson Varejao,26.1,CLE,Big,419,81,-7.8,60,-1.6,89,-8.3%,92,+4.1%,84,-8.5,75,-3.3,87,-33.3
Sasha Vujacic,24.7,LAL,Combo,235,34,+3.0,18,+8.7,79,-4.2%,46,-0.2%,44,+1.3,28,+2.4,59,-9.9
Dwyane Wade,26.8,MIA,Wing,284,99,-23.8,93,-10.7,94,-11.8%,19,-2.4%,90,-11.3,32,+2.3,97,-72.3
Von Wafer,23.3,HOU,Wing,164,61,-2.0,74,-4.6,61,-2.2%,64,+1.0%,14,+8.1,23,+2.9,21,+23.5
Ben Wallace,34.1,CLE,Big,176,5,+16.0,8,+13.4,12,+6.7%,16,-2.6%,28,+4.3,33,+2.1,34,+13.5
Rasheed Wallace,34.1,DET,Big,121,22,+5.8,3,+20.5,82,-4.6%,9,-3.3%,77,-6.4,67,-2.0,85,-32.5
Luke Walton,28.6,LAL,Wing,316,59,-1.6,53,-0.9,71,-3.7%,81,+2.4%,51,-0.4,50,-0.1,43,-0.9
David West,28.2,NOH,Big,178,3,+23.5,5,+15.4,9,+8.5%,97,+6.0%,41,+1.8,62,-1.5,29,+20.0
Delonte West,25.3,CLE,Combo,589,76,-4.8,81,-6.7,84,-5.1%,25,-1.8%,28,+4.3,27,+2.6,33,+14.8
Deron Williams,24.4,UTA,Point,210,90,-12.0,50,-0.1,99,-17.8%,34,-1.1%,9,+10.9,11,+5.8,28,+20.2
Lou Williams,22.0,PHI,Combo,148,84,-8.8,91,-10.2,87,-5.8%,52,+0.2%,94,-14.6,89,-6.5,86,-32.8
Mo Williams,25.9,CLE,Point,540,72,-4.2,59,-1.5,64,-2.3%,95,+5.5%,25,+4.6,70,-2.5,5,+53.1
Metta World Peace,29.0,HOU,Forward,487,69,-3.7,31,+4.0,44,-0.1%,58,+0.5%,88,-11.0,74,-3.1,88,-35.6
Antoine Wright,24.7,DAL,Wing,151,33,+3.2,25,+4.7,5,+10.2%,31,-1.2%,20,+5.8,9,+6.7,78,-21.1
Yao Ming,28.1,HOU,Big,322,60,-1.9,38,+2.7,63,-2.3%,83,+2.7%,78,-6.4,66,-1.8,76,-20.6
Thaddeus Young,20.4,PHI,Forward,229,78,-6.3,80,-6.1,3,+12.0%,23,-1.9%,8,+11.4,5,+10.6,54,-7.8
