Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Lonzo Ball,23.0,NOP,Combo,1738,63,53.9%,20,18%,9,8%,46,11%,14,19%,75,14%,91,50%,90,63%
Mohamed Bamba,22.5,ORL,Big,664,26,52.2%,34,39%,23,13%,83,11%,47,24%,54,4%,80,32%,70,36%
Desmond Bane,22.4,MEM,Wing,1469,80,57.7%,29,20%,61,17%,56,8%,59,26%,62,16%,63,37%,62,54%
Harrison Barnes,28.4,SAC,Forward,2101,80,57.7%,73,39%,86,25%,10,1%,62,26%,26,9%,49,26%,33,35%
RJ Barrett,20.4,NYK,Wing,2498,35,50.0%,86,42%,76,21%,64,10%,76,31%,43,13%,8,14%,12,27%
Will Barton,29.8,DEN,Wing,1723,44,51.4%,61,31%,73,20%,60,9%,69,29%,19,8%,46,33%,30,40%
Keita Bates-Diop,24.8,SAS,Forward,159,91,59.6%,91,51%,84,24%,0,0%,60,24%,50,14%,9,10%,12,24%
Nicolas Batum,31.9,LAC,Wing,1839,88,60.0%,31,21%,7,4%,70,11%,22,15%,97,29%,55,34%,82,64%
Aron Baynes,33.9,TOR,Big,978,10,48.7%,47,45%,40,18%,53,5%,41,22%,57,5%,68,27%,65,32%
Kent Bazemore,31.3,GSW,Wing,1294,63,54.7%,57,30%,58,17%,66,11%,63,27%,88,25%,16,18%,34,43%
Darius Bazley,20.4,OKC,Forward,1690,9,45.7%,79,41%,47,16%,53,6%,50,22%,20,9%,54,29%,39,37%
Bradley Beal,27.3,WAS,Wing,2143,55,53.3%,54,29%,91,27%,96,19%,97,46%,9,5%,18,20%,5,25%
Malik Beasley,23.9,MIN,Wing,1213,66,54.9%,45,25%,55,16%,45,7%,55,23%,54,15%,62,37%,59,52%
DeAndre' Bembry,26.3,TOR,Wing,947,64,54.8%,96,54%,86,24%,8,1%,58,25%,17,7%,7,14%,3,20%
Davis Bertans,28.0,WAS,Forward,1462,86,58.8%,0,6%,1,2%,32,3%,1,5%,48,13%,100,76%,100,89%
Patrick Beverley,32.3,LAC,Combo,823,83,56.5%,37,22%,30,15%,10,3%,8,17%,94,20%,75,40%,87,60%
Saddiq Bey,21.6,DET,Wing,1887,55,53.2%,32,21%,35,11%,30,5%,24,16%,61,16%,85,47%,80,63%
Khem Birch,28.1,TOR,Big,574,63,58.3%,50,46%,93,34%,49,4%,83,38%,74,9%,39,7%,46,16%
Khem Birch,28.1,ORL,Big,913,6,47.2%,49,45%,95,36%,78,9%,92,45%,71,9%,17,0%,38,9%
Goga Bitadze,21.3,IND,Big,511,9,48.3%,46,44%,31,15%,29,2%,28,18%,41,2%,88,36%,73,38%
Bismack Biyombo,28.2,CHA,Big,1342,65,58.9%,93,81%,38,18%,10,1%,28,18%,20,0%,0,0%,11,0%
Nemanja Bjelica,32.5,SAC,Big,435,23,51.7%,35,40%,52,20%,35,3%,42,23%,64,6%,78,30%,71,37%
Nemanja Bjelica,32.5,MIA,Big,152,34,53.4%,19,32%,28,15%,0,0%,17,15%,64,6%,94,47%,90,53%
Eric Bledsoe,30.9,NOP,Point,2108,45,50.3%,25,21%,41,23%,61,12%,45,34%,86,11%,61,34%,70,45%
Bogdan Bogdanovic,28.2,ATL,Wing,1300,90,60.1%,18,14%,54,16%,81,13%,67,29%,49,14%,79,44%,71,58%
Bojan Bogdanovic,31.5,UTA,Forward,2207,54,53.6%,33,26%,87,25%,41,3%,68,28%,74,21%,44,25%,62,46%
Jordan Bone,23.0,ORL,Point,155,68,52.5%,0,0%,0,8%,98,28%,59,35%,98,18%,95,48%,98,65%
Isaac Bonga,21.0,WAS,Forward,361,24,50.0%,29,24%,58,18%,0,0%,39,18%,98,41%,20,17%,80,58%
Devin Booker,24.0,PHX,Wing,2269,59,53.4%,42,24%,92,28%,97,22%,100,50%,2,3%,23,23%,9,26%
Chris Boucher,27.8,TOR,Big,1441,69,59.8%,56,50%,11,10%,33,3%,13,13%,61,6%,82,32%,72,38%
Avery Bradley,29.9,MIA,Combo,203,93,58.5%,28,21%,18,12%,53,12%,25,24%,99,28%,37,28%,80,56%
Avery Bradley,29.9,HOU,Wing,383,3,39.6%,41,23%,9,5%,83,14%,34,18%,75,21%,60,37%,75,58%
Tony Bradley,22.8,OKC,Big,371,92,66.1%,72,65%,81,28%,63,6%,74,34%,0,0%,19,1%,14,1%
Tony Bradley,22.8,PHI,Big,244,97,69.5%,85,75%,54,21%,36,3%,45,24%,38,2%,0,0%,18,2%
Ignas Brazdeikis,21.8,ORL,Big,199,22,51.6%,29,38%,59,21%,71,8%,61,29%,76,9%,63,24%,66,33%
Mikal Bridges,24.2,PHX,Wing,2347,97,64.6%,72,33%,61,17%,29,5%,50,22%,94,27%,13,17%,40,44%
Miles Bridges,22.6,CHA,Big,1888,69,59.8%,36,41%,19,12%,46,4%,19,16%,89,16%,69,28%,81,43%
Oshae Brissett,22.4,IND,Big,486,63,58.4%,46,44%,13,10%,14,1%,8,11%,87,14%,78,30%,83,45%
Malcolm Brogdon,27.9,IND,Combo,1929,56,52.8%,91,37%,20,12%,72,15%,33,27%,15,4%,48,32%,37,36%
Armoni Brooks,22.4,HOU,Combo,466,89,58.1%,17,16%,3,4%,2,1%,1,5%,77,14%,100,66%,100,80%
Dillon Brooks,24.8,MEM,Wing,1991,21,48.1%,34,22%,93,28%,88,16%,97,44%,14,6%,33,28%,18,34%
Bruce Brown,24.2,BKN,Forward,1371,77,57.2%,98,59%,89,27%,9,1%,66,28%,29,10%,2,3%,2,13%
Charles Brown,23.7,OKC,Combo,118,0,25.8%,43,24%,40,18%,87,18%,66,35%,80,15%,36,26%,51,41%
Jaylen Brown,24.0,BOS,Wing,1995,71,56.1%,55,29%,85,24%,78,12%,85,36%,13,6%,34,28%,20,35%
Moses Brown,21.1,OKC,Big,860,29,52.6%,94,84%,33,16%,0,0%,23,16%,0,0%,0,0%,0,0%
Sterling Brown,25.7,HOU,Forward,1162,83,58.3%,30,25%,26,9%,43,3%,24,13%,86,29%,70,33%,83,62%
Troy Brown,21.3,CHI,Wing,231,95,61.5%,75,35%,28,10%,73,12%,46,21%,96,29%,10,15%,39,44%
Troy Brown,21.3,WAS,Wing,233,45,51.6%,13,12%,71,20%,84,14%,81,33%,57,15%,67,39%,65,55%
Jalen Brunson,24.2,DAL,Combo,1669,97,59.0%,59,27%,83,29%,66,13%,86,43%,49,9%,22,21%,23,30%
Thomas Bryant,23.3,WAS,Big,270,98,69.8%,52,48%,50,20%,80,10%,66,30%,30,1%,58,21%,53,22%
Reggie Bullock,29.6,NYK,Wing,1960,86,58.8%,11,11%,22,8%,75,12%,37,19%,82,23%,84,47%,87,70%
Trey Burke,28.0,DAL,Point,854,59,51.7%,34,21%,23,14%,86,20%,50,35%,91,13%,55,31%,66,44%
Alec Burks,29.3,NYK,Wing,1262,50,52.7%,29,21%,68,18%,87,15%,82,34%,53,14%,40,31%,43,45%
Jimmy Butler,31.1,MIA,Wing,1732,46,51.7%,89,46%,97,30%,82,13%,95,43%,5,4%,2,7%,1,11%
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,66,54.9%,48,26%,20,7%,76,12%,36,19%,77,23%,44,32%,66,55%
Facundo Campazzo,29.6,DEN,Point,1369,48,50.8%,18,19%,11,12%,16,5%,5,17%,100,19%,84,45%,95,64%
Vlatko Cancar,23.6,DEN,Forward,188,39,52.1%,89,48%,17,8%,0,0%,8,8%,34,10%,69,33%,53,44%
Clint Capela,26.5,ATL,Big,1907,68,59.6%,91,81%,46,18%,9,1%,29,19%,0,0%,0,0%,0,0%
Jevon Carter,25.1,PHX,Combo,611,79,56.0%,5,8%,13,10%,76,15%,26,25%,93,19%,87,48%,94,67%
Wendell Carter,21.5,ORL,Big,569,27,52.3%,54,49%,61,22%,93,16%,81,38%,42,2%,46,11%,42,13%
Wendell Carter,21.5,CHI,Big,791,29,52.8%,59,53%,84,30%,81,10%,88,40%,39,2%,38,6%,34,7%
Michael Carter-Williams,29.1,ORL,Combo,797,5,41.4%,93,41%,85,31%,28,8%,74,38%,18,5%,8,16%,3,21%
Alex Caruso,26.7,LAL,Combo,1190,57,52.8%,82,34%,39,17%,33,8%,28,26%,87,17%,30,24%,49,41%
Willie Cauley-Stein,27.2,DAL,Big,884,88,63.8%,97,87%,1,5%,44,4%,4,9%,40,2%,25,2%,28,4%
Chris Chiozza,24.9,BKN,Combo,165,7,42.0%,68,31%,31,15%,77,15%,47,31%,0,0%,68,39%,43,39%
Gary Clark,26.0,ORL,Forward,582,7,43.8%,1,8%,11,7%,38,3%,16,11%,93,33%,96,49%,98,81%
Brandon Clarke,24.1,MEM,Big,1397,38,54.2%,51,48%,92,34%,44,4%,80,38%,74,9%,36,6%,44,14%
Jordan Clarkson,28.4,UTA,Combo,1797,53,52.3%,10,14%,84,30%,5,1%,51,31%,61,10%,80,45%,79,55%
Nicolas Claxton,21.5,BKN,Big,580,86,63.7%,89,79%,37,17%,24,2%,30,19%,23,1%,21,1%,21,2%
Amir Coffey,23.4,LAC,Wing,282,76,56.9%,58,30%,44,14%,26,4%,32,18%,92,26%,29,26%,61,52%
John Collins,23.1,ATL,Big,1843,76,61.1%,43,43%,74,25%,66,7%,71,32%,66,7%,56,18%,55,25%
Mike Conley,33.1,UTA,Point,1495,84,55.9%,9,16%,64,28%,27,7%,48,35%,84,10%,70,39%,82,49%
Pat Connaughton,27.8,MIL,Wing,1568,79,57.5%,46,25%,6,4%,13,3%,4,7%,61,16%,91,52%,85,68%
Tyler Cook,23.1,DET,Big,393,96,68.2%,90,80%,49,19%,0,0%,31,19%,28,1%,0,0%,15,1%
DeMarcus Cousins,30.2,LAC,Big,203,73,60.2%,63,56%,56,21%,60,5%,53,26%,31,1%,54,16%,48,18%
DeMarcus Cousins,30.2,HOU,Big,486,3,45.4%,34,39%,7,8%,11,1%,4,9%,54,4%,94,47%,89,52%
Robert Covington,29.9,POR,Big,2231,35,53.7%,9,22%,8,8%,39,3%,10,11%,77,9%,99,57%,98,67%
Torrey Craig,29.9,MIL,Forward,156,48,53.1%,62,36%,33,12%,57,6%,38,18%,76,21%,43,24%,59,45%
Torrey Craig,29.9,PHX,Big,587,59,58.1%,33,39%,20,12%,50,4%,22,16%,90,17%,70,28%,82,45%
Jae Crowder,30.3,PHX,Forward,1640,69,55.6%,4,11%,6,6%,66,9%,31,15%,71,20%,99,55%,94,74%
Jarrett Culver,21.7,MIN,Wing,461,13,46.1%,95,54%,67,18%,11,2%,39,20%,24,8%,15,18%,8,26%
Seth Curry,30.2,PHI,Wing,1637,82,58.4%,12,11%,47,14%,98,25%,91,39%,26,9%,71,40%,53,50%
Stephen Curry,32.6,GSW,Point,2151,100,61.2%,32,21%,16,14%,55,10%,16,24%,48,5%,100,51%,91,55%
Anthony Davis,27.6,LAL,Big,1161,21,51.6%,20,32%,86,30%,99,23%,99,53%,43,2%,46,12%,44,14%
Ed Davis,31.4,MIN,Big,277,2,43.2%,99,90%,18,10%,0,0%,6,10%,0,0%,0,0%,0,0%
Terence Davis,23.5,TOR,Wing,471,43,51.3%,53,29%,30,10%,17,3%,16,13%,63,16%,75,42%,72,58%
Terence Davis,23.5,SAC,Wing,574,68,55.0%,71,33%,23,8%,23,4%,13,12%,33,11%,77,44%,66,55%
DeMar DeRozan,31.2,SAS,Forward,2055,27,50.5%,42,28%,100,39%,98,26%,100,65%,2,2%,3,4%,1,7%
Gabriel Deck,25.7,OKC,Forward,174,12,47.3%,71,38%,96,32%,80,14%,91,46%,18,8%,7,8%,4,16%
Dewayne Dedmon,31.2,MIA,Big,207,99,72.2%,83,73%,34,17%,49,4%,34,21%,37,1%,33,4%,30,6%
Matthew Dellavedova,30.1,CLE,Combo,221,1,28.6%,38,23%,92,33%,0,0%,57,33%,51,9%,57,35%,54,44%
Donte DiVincenzo,23.8,MIL,Wing,1804,52,53.0%,60,31%,24,9%,31,5%,18,14%,29,10%,82,45%,68,56%
Mamadi Diakite,23.8,MIL,Big,107,1,40.9%,64,56%,16,10%,91,15%,50,26%,44,3%,51,15%,49,18%
Hamidou Diallo,22.3,DET,Wing,454,36,50.3%,87,44%,95,29%,51,8%,87,37%,3,4%,9,15%,3,19%
Hamidou Diallo,22.3,OKC,Wing,744,31,50.0%,97,54%,83,24%,68,11%,84,34%,6,4%,0,7%,0,11%
Gorgui Dieng,30.8,MEM,Big,310,85,63.6%,26,36%,43,18%,84,12%,64,29%,78,9%,66,25%,67,35%
Gorgui Dieng,30.8,SAS,Big,152,66,59.1%,41,42%,43,18%,46,4%,38,22%,52,4%,83,32%,69,36%
Luka Doncic,21.7,DAL,Wing,2261,71,55.4%,39,23%,97,30%,66,11%,92,41%,0,1%,57,35%,23,36%
Luguentz Dort,21.5,OKC,Wing,1542,20,47.9%,67,33%,55,16%,20,3%,38,20%,20,8%,71,40%,49,48%
Damyean Dotson,26.5,CLE,Combo,851,28,49.1%,34,22%,14,10%,89,18%,40,28%,68,12%,66,38%,70,51%
Sekou Doumbouya,19.9,DET,Big,837,1,42.4%,53,48%,21,12%,24,2%,16,14%,84,13%,64,25%,71,37%
PJ Dozier,24.0,DEN,Wing,1055,25,48.6%,76,35%,64,17%,62,9%,61,27%,50,14%,25,25%,26,39%
Goran Dragic,34.5,MIA,Point,1314,64,51.9%,55,29%,34,20%,48,9%,32,29%,70,7%,64,35%,64,42%
Andre Drummond,27.2,LAL,Big,519,32,53.1%,73,67%,87,32%,19,1%,73,33%,0,0%,0,0%,0,0%
Andre Drummond,27.2,CLE,Big,721,7,47.4%,81,72%,73,25%,19,1%,54,27%,0,0%,24,2%,20,2%
Kevin Durant,32.1,BKN,Forward,1150,96,60.9%,17,19%,92,31%,94,21%,99,52%,1,2%,50,27%,20,29%
Anthony Edwards,19.2,MIN,Wing,2244,24,48.6%,83,39%,42,13%,57,8%,47,21%,16,6%,50,33%,28,40%
Carsen Edwards,22.6,BOS,Combo,201,26,48.5%,39,23%,6,6%,49,11%,7,17%,92,19%,76,41%,85,60%
Wayne Ellington,32.9,DET,Wing,1003,94,61.4%,6,9%,2,3%,47,7%,8,10%,67,19%,97,62%,97,81%
Joel Embiid,26.6,PHI,Big,1584,43,54.5%,22,34%,88,32%,96,20%,98,52%,25,1%,48,14%,43,14%
James Ennis,30.3,ORL,Forward,983,78,57.3%,60,36%,59,19%,54,6%,58,24%,41,12%,51,27%,44,39%
Drew Eubanks,23.7,SAS,Big,667,57,57.7%,77,69%,75,25%,51,4%,66,30%,28,1%,0,0%,16,1%
Dante Exum,25.3,CLE,Wing,112,12,45.8%,65,32%,87,24%,0,0%,56,24%,39,12%,43,32%,37,44%
Derrick Favors,29.3,UTA,Big,1031,86,63.8%,73,66%,71,24%,76,9%,73,33%,24,1%,0,0%,14,1%
Bruno Fernando,22.2,ATL,Big,137,8,48.0%,93,83%,17,10%,39,3%,15,14%,47,3%,0,0%,25,3%
Dorian Finney-Smith,27.5,DAL,Forward,1918,93,60.1%,41,28%,12,7%,22,2%,11,10%,83,27%,78,35%,82,62%
Malachi Flynn,22.5,TOR,Combo,895,15,46.0%,22,19%,54,20%,75,15%,64,35%,36,6%,71,40%,60,46%
Bryn Forbes,27.3,MIL,Combo,1286,99,61.3%,1,7%,17,12%,82,16%,36,27%,89,17%,89,49%,91,66%
Trent Forrest,22.4,UTA,Combo,225,45,51.9%,60,28%,98,36%,7,2%,70,38%,98,26%,1,8%,33,34%
Evan Fournier,28.0,ORL,Wing,784,74,56.4%,38,23%,59,17%,77,12%,68,29%,13,6%,76,42%,51,49%
Evan Fournier,28.0,BOS,Wing,466,77,57.2%,13,12%,66,18%,89,17%,83,34%,32,11%,76,43%,63,54%
De'Aaron Fox,22.9,SAC,Point,2022,66,52.4%,66,33%,68,29%,73,13%,73,42%,18,2%,27,23%,27,25%
Markelle Fultz,22.4,ORL,Point,215,2,41.3%,59,30%,86,33%,91,22%,98,55%,5,2%,11,13%,9,15%
Wenyen Gabriel,23.6,NOP,Forward,186,87,59.3%,70,38%,30,11%,0,0%,18,11%,54,16%,79,36%,69,51%
Daniel Gafford,22.1,WAS,Big,403,95,67.9%,80,71%,84,29%,0,0%,62,29%,0,0%,0,0%,0,0%
Daniel Gafford,22.1,CHI,Big,369,98,69.9%,88,78%,36,17%,57,5%,40,22%,0,0%,0,0%,0,0%
Danilo Gallinari,32.2,ATL,Big,1215,42,54.4%,4,16%,41,18%,94,18%,76,36%,60,6%,93,42%,84,48%
Langston Galloway,28.9,PHX,Wing,372,87,59.7%,4,7%,50,15%,92,18%,79,33%,98,34%,28,26%,76,60%
Darius Garland,20.8,CLE,Point,1781,57,51.7%,52,29%,75,31%,36,8%,68,39%,55,6%,41,26%,36,32%
Marc Gasol,35.8,LAL,Big,983,66,59.2%,4,17%,44,18%,57,5%,44,24%,58,5%,99,54%,93,60%
Rudy Gay,34.2,SAS,Big,1351,18,51.1%,3,16%,68,24%,95,19%,91,42%,69,8%,87,34%,79,42%
Paul George,30.5,LAC,Forward,1828,71,55.8%,37,27%,49,16%,89,17%,73,33%,19,8%,64,32%,47,40%
Taj Gibson,35.4,NYK,Big,925,89,64.8%,79,71%,29,15%,64,6%,36,22%,48,4%,32,4%,34,8%
Harry Giles,22.5,POR,Big,244,53,56.7%,70,62%,36,17%,76,9%,52,26%,47,3%,43,9%,41,12%
Shai Gilgeous-Alexander,22.3,OKC,Point,1179,91,57.2%,86,42%,50,23%,25,7%,36,30%,20,3%,32,25%,30,28%
Anthony Gill,28.0,WAS,Big,179,36,53.8%,33,39%,53,20%,25,2%,39,22%,88,15%,63,24%,74,39%
Freddie Gillespie,23.4,TOR,Big,383,26,51.9%,71,64%,91,33%,36,3%,78,36%,0,0%,0,0%,0,0%
Rudy Gobert,28.4,UTA,Big,2185,94,67.8%,98,89%,16,10%,12,1%,9,11%,18,0%,0,0%,9,0%
Brandon Goodwin,25.1,ATL,Combo,531,10,45.5%,71,31%,53,20%,25,8%,38,27%,29,6%,60,36%,53,42%
Aaron Gordon,25.1,ORL,Forward,735,36,51.6%,52,31%,67,20%,83,15%,78,36%,3,4%,56,29%,29,33%
Aaron Gordon,25.1,DEN,Forward,647,62,54.7%,83,43%,71,21%,60,7%,67,28%,28,10%,26,19%,18,29%
Eric Gordon,31.9,HOU,Combo,782,54,52.8%,77,32%,24,14%,6,2%,5,15%,9,3%,92,50%,75,53%
Devonte' Graham,25.7,CHA,Combo,1650,44,51.4%,6,10%,16,10%,62,13%,22,23%,46,8%,98,60%,93,67%
Jerami Grant,26.6,DET,Forward,1821,21,49.2%,51,31%,68,21%,90,17%,84,38%,16,7%,42,24%,22,31%
Danny Green,33.4,PHI,Forward,1930,79,57.4%,2,8%,20,9%,50,5%,26,13%,97,38%,87,40%,97,79%
Draymond Green,30.7,GSW,Big,1981,16,49.6%,49,46%,43,18%,64,7%,48,25%,52,4%,66,26%,59,30%
JaMychal Green,30.4,DEN,Big,1102,54,56.9%,23,34%,19,11%,59,5%,25,17%,88,15%,88,34%,86,50%
Javonte Green,27.3,BOS,Wing,313,93,61.4%,90,46%,90,26%,13,3%,70,29%,39,12%,6,13%,6,25%
Javonte Green,27.3,CHI,Combo,110,76,55.8%,100,56%,43,19%,0,0%,13,19%,82,15%,3,11%,14,26%
Jeff Green,34.2,BKN,Big,1818,67,59.5%,27,37%,39,18%,48,4%,36,22%,93,19%,61,23%,78,41%
Josh Green,20.0,DAL,Wing,354,16,47.0%,94,50%,34,11%,52,8%,35,19%,86,24%,1,7%,15,31%
Blake Griffin,31.6,DET,Big,626,4,46.1%,11,22%,61,22%,58,5%,56,27%,73,9%,92,42%,88,51%
Blake Griffin,31.6,BKN,Big,548,64,58.8%,57,50%,11,10%,23,2%,7,11%,76,9%,74,29%,74,39%
Kyle Guy,23.2,SAC,Wing,205,3,38.9%,40,23%,56,16%,40,7%,54,23%,76,22%,45,32%,64,54%
Rui Hachimura,22.7,WAS,Big,1792,19,51.3%,18,32%,79,27%,98,21%,94,49%,68,7%,47,12%,51,19%
Tyrese Haliburton,20.7,SAC,Combo,1734,91,58.3%,18,16%,70,26%,63,13%,72,38%,78,14%,46,31%,57,45%
Donta Hall,23.2,ORL,Forward,144,98,64.0%,100,73%,79,23%,39,3%,64,27%,0,0%,0,0%,0,0%
Josh Hall,20.1,OKC,Wing,261,0,34.7%,52,29%,99,32%,34,6%,88,38%,8,5%,37,29%,18,33%
R.J. Hampton,19.7,ORL,Combo,574,22,47.1%,72,31%,89,31%,67,13%,93,45%,31,6%,10,18%,8,24%
R.J. Hampton,19.7,DEN,Wing,176,15,46.3%,62,31%,84,24%,46,7%,75,31%,64,17%,19,21%,24,38%
Tim Hardaway Jr.,28.6,DAL,Wing,1978,75,56.5%,28,19%,39,13%,79,12%,57,25%,34,11%,81,44%,69,56%
James Harden,31.2,HOU,Point,290,73,53.8%,75,38%,14,14%,0,0%,0,14%,34,4%,82,45%,80,49%
James Harden,31.2,BKN,Point,1318,82,55.6%,57,29%,61,28%,9,4%,39,31%,7,2%,68,37%,57,39%
Maurice Harkless,27.5,MIA,Forward,117,81,57.7%,7,15%,0,0%,0,0%,0,0%,99,46%,84,38%,99,85%
Maurice Harkless,27.5,SAC,Forward,647,14,47.7%,81,42%,21,9%,52,5%,28,14%,70,20%,40,24%,52,43%
Montrezl Harrell,26.8,LAL,Big,1540,84,62.7%,78,70%,67,23%,63,6%,63,29%,19,0%,20,1%,16,1%
Gary Harris,26.1,ORL,Wing,494,8,43.5%,63,31%,74,20%,91,17%,87,37%,15,6%,26,25%,17,32%
Gary Harris,26.1,DEN,Wing,581,48,52.3%,82,38%,25,9%,39,7%,24,16%,82,23%,21,23%,45,46%
Jalen Harris,22.2,TOR,Combo,158,100,63.2%,68,31%,31,15%,23,7%,20,22%,76,14%,51,33%,64,47%
Joe Harris,29.2,BKN,Wing,2132,98,65.4%,30,21%,34,11%,39,7%,29,17%,50,14%,86,48%,77,61%
Tobias Harris,28.3,PHI,Forward,2013,72,55.9%,50,31%,98,34%,81,15%,92,48%,4,4%,19,17%,7,21%
Shaquille Harrison,27.1,DEN,Combo,255,3,39.0%,98,52%,51,20%,13,4%,23,23%,79,14%,2,11%,10,25%
Josh Hart,25.7,NOP,Wing,1335,47,52.1%,78,36%,17,7%,33,6%,13,12%,68,19%,47,33%,58,52%
Isaiah Hartenstein,22.5,DEN,Big,244,19,51.4%,88,79%,51,20%,14,1%,33,21%,0,0%,0,0%,0,0%
Isaiah Hartenstein,22.5,CLE,Big,277,64,58.5%,68,61%,86,31%,34,3%,75,34%,0,0%,34,5%,29,5%
Jaxson Hayes,20.4,NOP,Big,920,79,61.6%,86,75%,48,19%,28,2%,35,21%,39,2%,26,2%,26,4%
Killian Hayes,19.3,DET,Point,651,0,39.8%,20,19%,93,35%,52,10%,80,45%,68,7%,48,29%,48,36%
Gordon Hayward,30.6,CHA,Forward,1496,56,53.8%,38,27%,90,28%,86,16%,89,44%,8,5%,39,24%,17,29%
Juan Hernangomez,25.1,MIN,Big,856,34,53.6%,40,42%,9,8%,0,0%,3,8%,83,13%,89,37%,87,50%
Willy Hernangomez,26.4,NOP,Big,788,57,57.6%,82,72%,69,24%,21,1%,49,25%,31,1%,23,1%,23,3%
Tyler Herro,20.8,MIA,Combo,1610,51,52.2%,33,22%,47,19%,92,19%,69,38%,33,6%,55,34%,47,41%
Buddy Hield,27.9,SAC,Wing,2432,69,55.1%,10,10%,26,9%,55,8%,31,18%,30,11%,97,61%,91,72%
George Hill,34.5,PHI,Combo,295,43,51.3%,75,32%,74,27%,68,13%,78,40%,59,10%,11,18%,17,28%
George Hill,34.5,OKC,Wing,368,88,60.0%,66,32%,57,17%,38,6%,53,23%,38,12%,50,33%,41,45%
Solomon Hill,29.6,ATL,Forward,1472,17,47.8%,23,22%,14,8%,33,3%,14,11%,90,31%,81,37%,86,68%
Jaylen Hoard,21.6,OKC,Big,252,23,51.7%,81,71%,42,18%,17,1%,31,19%,68,7%,29,3%,39,10%
Aaron Holiday,24.1,IND,Wing,1100,11,45.8%,69,33%,77,22%,50,8%,71,29%,22,8%,38,30%,24,38%
