Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Danilo Gallinari,33.2,ATL,Forward,181,21,-3.4%,78,+5.7%,54,0.0%,37,-3.4%,32,-2.2%,5,-20.0%,54,+0.4%,15,-7.4%
Rudy Gobert,29.3,UTA,Big,196,44,-0.8%,47,+0.2%,6,-14.4%,2,-27.9%,0,-14.9%,95,+17.9%,83,+7.5%,94,+9.9%
Aaron Gordon,26.1,DEN,Forward,160,7,-7.2%,6,-10.9%,63,+2.5%,27,-6.2%,52,+1.1%,24,-6.9%,9,-9.7%,7,-10.1%
Danny Green,34.4,PHI,Wing,318,72,+1.9%,64,+2.6%,61,+2.1%,92,+13.9%,80,+5.4%,50,-0.3%,45,-1.3%,48,-0.9%
Draymond Green,31.7,GSW,Big,698,73,+1.9%,62,+2.2%,50,-0.8%,73,+6.0%,53,+1.2%,44,-2.0%,63,+2.6%,60,+1.7%
Jeff Green,35.2,DEN,Big,113,11,-5.5%,93,+11.2%,62,+2.1%,40,-1.7%,57,+1.8%,14,-12.0%,6,-11.6%,2,-12.3%
James Harden,32.2,PHI,Point,478,42,-0.9%,67,+2.8%,30,-3.9%,77,+7.3%,47,-0.1%,44,-1.8%,18,-7.4%,24,-5.4%
Tobias Harris,29.3,PHI,Forward,465,2,-8.5%,8,-10.1%,73,+4.9%,83,+9.9%,78,+4.5%,6,-19.5%,17,-7.8%,3,-11.9%
Jrue Holiday,31.4,MIL,Point,462,62,+0.9%,60,+1.9%,97,+20.0%,11,-13.4%,88,+6.1%,67,+4.0%,31,-4.7%,34,-2.5%
Al Horford,35.4,BOS,Big,814,70,+1.5%,46,+0.1%,38,-3.0%,6,-20.4%,10,-8.2%,29,-5.2%,91,+10.0%,84,+6.3%
Danuel House,28.4,UTA,Wing,107,95,+8.3%,29,-3.9%,70,+4.3%,0,-35.7%,44,-0.6%,97,+26.0%,94,+12.1%,98,+15.7%
Brandon Ingram,24.2,NOP,Forward,304,43,-0.9%,98,+16.4%,3,-16.7%,67,+4.0%,6,-9.7%,98,+31.8%,12,-9.4%,35,-2.4%
Kyrie Irving,29.6,BKN,Combo,212,38,-1.4%,24,-4.3%,2,-25.1%,58,+1.7%,37,-1.7%,1,-33.7%,82,+6.6%,29,-3.9%
Nikola Jokic,26.7,DEN,Big,171,2,-9.5%,1,-21.3%,85,+8.4%,2,-25.8%,59,+1.9%,79,+8.3%,2,-14.1%,10,-9.6%
Tyus Jones,25.5,MEM,Combo,261,17,-4.1%,85,+7.2%,13,-9.0%,44,-1.1%,11,-7.5%,68,+4.2%,40,-2.4%,50,-0.7%
Zach LaVine,26.6,CHI,Wing,152,35,-1.8%,86,+7.2%,17,-7.8%,30,-5.8%,14,-6.3%,60,+1.9%,35,-2.9%,40,-1.7%
Kevon Looney,25.7,GSW,Big,441,23,-3.2%,17,-6.2%,46,-1.2%,8,-17.1%,18,-5.6%,47,-1.3%,62,+1.9%,58,+1.3%
Brook Lopez,33.6,MIL,Big,331,25,-3.0%,28,-3.9%,71,+4.6%,40,-1.9%,65,+2.3%,93,+15.6%,10,-9.6%,28,-4.0%
Kyle Lowry,35.6,MIA,Point,294,46,-0.6%,53,+0.8%,63,+2.4%,5,-20.5%,21,-5.5%,91,+14.3%,44,-1.8%,70,+3.0%
Wesley Matthews,35.0,MIL,Wing,344,59,+0.6%,22,-4.5%,28,-4.3%,54,+1.1%,33,-2.2%,82,+9.3%,73,+4.9%,83,+5.6%
CJ McCollum,30.1,NOP,Combo,311,3,-8.4%,9,-9.3%,5,-15.2%,15,-10.7%,2,-13.6%,22,-7.1%,36,-2.8%,33,-3.0%
JaVale McGee,33.8,PHX,Big,125,26,-2.9%,74,+3.7%,25,-4.8%,47,-0.8%,27,-3.8%,7,-16.5%,28,-5.2%,13,-7.8%
Larry Nance Jr.,28.8,NOP,Big,164,49,-0.5%,80,+6.0%,16,-8.6%,74,+6.5%,30,-2.8%,4,-23.4%,67,+3.8%,37,-2.3%
Georges Niang,28.4,PHI,Big,194,82,+3.5%,83,+6.6%,75,+5.4%,33,-3.7%,71,+3.1%,63,+2.9%,72,+4.7%,77,+4.1%
Victor Oladipo,29.5,MIA,Combo,345,20,-3.7%,48,+0.3%,44,-1.6%,69,+4.6%,49,+0.8%,12,-12.5%,21,-6.7%,12,-8.1%
Chris Paul,36.5,PHX,Point,441,88,+5.6%,81,+6.1%,83,+7.8%,78,+7.5%,93,+8.3%,84,+11.6%,47,-1.0%,63,+2.1%
Cameron Payne,27.2,PHX,Combo,151,6,-7.7%,38,-1.8%,19,-6.7%,28,-6.0%,12,-6.9%,15,-11.8%,13,-9.2%,9,-9.8%
Otto Porter,28.4,GSW,Forward,370,90,+5.6%,50,+0.4%,89,+9.9%,87,+10.8%,95,+9.8%,87,+12.2%,60,+1.6%,75,+3.8%
Bobby Portis,26.7,MIL,Big,297,9,-6.1%,17,-6.1%,52,-0.5%,84,+10.1%,73,+3.5%,2,-25.0%,41,-2.1%,18,-6.7%
Dwight Powell,30.3,DAL,Big,247,52,-0.3%,41,-0.8%,75,+5.5%,76,+7.1%,83,+5.8%,70,+5.4%,33,-3.8%,44,-1.4%
D'Angelo Russell,25.7,MIN,Point,233,50,-0.5%,2,-18.5%,20,-6.3%,98,+17.3%,63,+2.2%,20,-8.3%,98,+17.8%,94,+10.4%
Pascal Siakam,27.6,TOR,Forward,259,25,-3.1%,11,-7.8%,98,+24.4%,33,-5.4%,100,+17.0%,0,-61.4%,3,-14.0%,0,-15.7%
Marcus Smart,27.7,BOS,Combo,759,29,-2.3%,69,+3.1%,13,-9.3%,71,+5.0%,26,-4.4%,51,-0.2%,38,-2.5%,39,-2.0%
Klay Thompson,31.7,GSW,Wing,784,12,-5.0%,20,-5.1%,53,-0.1%,48,-0.2%,48,-0.1%,9,-15.2%,42,-2.0%,25,-5.0%
Karl-Anthony Towns,26.0,MIN,Big,245,79,+2.7%,97,+12.3%,31,-3.9%,68,+4.5%,44,-0.5%,63,+2.4%,27,-5.4%,32,-3.2%
PJ Tucker,36.5,MIA,Big,509,63,+0.9%,14,-6.6%,82,+7.2%,20,-8.4%,52,+1.1%,89,+12.5%,60,+1.4%,79,+4.4%
Jonas Valanciunas,29.5,NOP,Big,234,37,-1.5%,10,-9.1%,79,+6.9%,29,-5.9%,60,+1.9%,96,+19.2%,30,-4.8%,53,+0.5%
Fred VanVleet,27.7,TOR,Point,139,44,-0.7%,7,-10.1%,43,-1.8%,6,-20.0%,6,-9.2%,98,+31.0%,87,+8.3%,97,+12.4%
Nikola Vucevic,31.0,CHI,Big,180,87,+4.8%,13,-7.4%,100,+33.5%,32,-5.6%,97,+10.6%,39,-2.8%,71,+4.6%,65,+2.3%
Andrew Wiggins,26.7,GSW,Forward,766,75,+2.3%,30,-3.8%,60,+1.6%,56,+1.3%,56,+1.8%,25,-6.6%,79,+5.9%,69,+3.0%
Delon Wright,29.5,ATL,Combo,176,91,+6.3%,43,-0.6%,66,+3.2%,79,+8.0%,83,+5.7%,28,-5.9%,90,+9.2%,78,+4.2%
Gary Payton II,28.9,GSW,Combo,189,60,+0.7%,48,+0.2%,91,+10.4%,45,-1.1%,90,+7.5%,83,+10.1%,21,-6.8%,33,-3.0%
Chris Boucher,28.8,TOR,Big,129,33,-1.9%,61,+1.9%,35,-3.3%,63,+3.1%,34,-1.9%,45,-1.8%,23,-6.2%,26,-4.6%
Monte Morris,26.3,DEN,Point,155,36,-1.7%,27,-3.9%,93,+11.1%,34,-3.6%,91,+7.8%,25,-6.1%,34,-3.0%,25,-4.8%
Alex Caruso,27.7,CHI,Combo,113,66,+1.2%,56,+1.4%,57,+0.2%,59,+2.2%,67,+2.4%,52,0.0%,50,0.0%,52,+0.4%
OG Anunoby,24.3,TOR,Wing,216,41,-0.9%,83,+6.3%,37,-3.0%,88,+11.9%,74,+3.6%,13,-12.2%,10,-9.7%,11,-9.3%
Bam Adebayo,24.3,MIA,Big,612,83,+3.8%,75,+4.9%,9,-13.6%,60,+3.0%,17,-5.8%,66,+3.9%,84,+7.5%,85,+6.4%
John Collins,24.1,ATL,Big,121,56,+0.2%,12,-7.7%,42,-1.8%,98,+16.9%,77,+4.5%,90,+14.2%,24,-5.9%,62,+2.0%
Dillon Brooks,25.8,MEM,Wing,335,54,+0.0%,29,-3.8%,32,-3.7%,53,+1.0%,29,-3.2%,33,-4.3%,74,+5.1%,68,+2.9%
Jayson Tatum,23.7,BOS,Forward,982,80,+2.9%,44,-0.3%,84,+8.4%,41,-1.7%,76,+4.4%,6,-17.6%,61,+1.8%,37,-2.3%
Daniel Theis,29.6,BOS,Big,176,48,-0.5%,54,+1.2%,47,-1.0%,51,+0.8%,46,-0.3%,60,+2.1%,39,-2.5%,45,-1.3%
Maxi Kleber,29.8,DAL,Big,455,63,+1.0%,34,-2.8%,48,-0.9%,18,-8.9%,31,-2.4%,40,-2.7%,71,+4.6%,66,+2.6%
Bogdan Bogdanovic,29.2,ATL,Wing,160,77,+2.6%,51,+0.5%,54,0.0%,71,+5.0%,69,+2.9%,2,-24.7%,96,+12.6%,54,+0.6%
Derrick White,27.3,BOS,Combo,572,24,-3.2%,42,-0.7%,80,+7.0%,63,+3.4%,86,+5.9%,34,-4.0%,22,-6.6%,23,-5.9%
Frank Ntilikina,23.3,DAL,Wing,108,4,-8.4%,52,+0.6%,6,-15.0%,21,-7.5%,2,-13.5%,27,-6.0%,25,-5.6%,22,-6.0%
Donovan Mitchell,25.1,UTA,Combo,229,40,-1.0%,88,+7.9%,88,+9.6%,96,+16.2%,96,+10.4%,29,-5.2%,5,-11.8%,6,-10.5%
Royce O'Neale,28.4,UTA,Wing,188,19,-3.7%,70,+3.1%,40,-2.5%,100,+26.7%,51,+1.0%,10,-14.9%,33,-3.4%,19,-6.7%
Kevin Huerter,23.2,ATL,Wing,212,16,-4.2%,39,-1.8%,41,-1.8%,85,+10.2%,50,+1.0%,54,+0.4%,26,-5.6%,30,-3.7%
Trae Young,23.1,ATL,Point,260,48,-0.5%,23,-4.4%,90,+10.3%,21,-7.6%,75,+4.3%,42,-2.1%,46,-1.3%,43,-1.4%
Robert Williams,24.0,BOS,Big,393,28,-2.5%,25,-4.2%,29,-4.3%,72,+5.8%,40,-0.9%,73,+6.4%,32,-4.0%,47,-1.2%
Luka Doncic,22.7,DAL,Point,551,78,+2.6%,99,+18.9%,51,-0.8%,57,+1.5%,45,-0.3%,41,-2.2%,53,+0.4%,52,-0.4%
Jaren Jackson,22.1,MEM,Big,331,21,-3.3%,33,-2.8%,15,-8.8%,26,-6.7%,10,-8.2%,56,+0.9%,52,+0.1%,55,+0.8%
Landry Shamet,24.6,PHX,Wing,181,17,-4.2%,10,-8.4%,67,+3.6%,38,-2.5%,54,+1.3%,40,-2.5%,14,-9.1%,16,-6.9%
Deandre Ayton,23.3,PHX,Big,390,90,+5.8%,84,+6.9%,36,-3.2%,87,+11.8%,62,+2.2%,92,+15.0%,86,+7.7%,92,+9.5%
Mikal Bridges,25.2,PHX,Wing,491,84,+4.0%,90,+8.8%,77,+5.7%,90,+13.2%,94,+8.3%,49,-0.8%,49,-0.3%,51,-0.6%
Grayson Allen,26.1,MIL,Wing,305,13,-4.7%,87,+7.5%,22,-5.5%,70,+4.7%,39,-1.6%,11,-14.0%,6,-11.1%,4,-11.8%
Jalen Brunson,25.2,DAL,Combo,627,67,+1.3%,63,+2.3%,64,+2.9%,64,+3.5%,70,+3.0%,53,+0.1%,57,+1.0%,56,+0.9%
Jevon Carter,26.1,MIL,Combo,119,99,+12.2%,89,+8.3%,76,+5.5%,94,+14.4%,94,+8.9%,86,+11.8%,94,+11.9%,95,+11.6%
Jarred Vanderbilt,22.6,MIN,Big,155,32,-1.9%,6,-11.9%,4,-16.7%,99,+19.2%,33,-2.0%,37,-3.6%,89,+8.5%,81,+5.3%
Bruce Brown,25.2,BKN,Forward,179,76,+2.6%,95,+11.4%,29,-4.3%,17,-9.3%,28,-3.7%,31,-4.9%,79,+6.1%,59,+1.5%
De'Anthony Melton,23.4,MEM,Combo,151,29,-2.3%,71,+3.1%,92,+10.7%,12,-13.2%,89,+7.1%,80,+8.8%,4,-11.9%,21,-6.5%
Shake Milton,25.1,PHI,Combo,137,92,+6.7%,36,-2.5%,69,+4.2%,86,+10.8%,87,+6.0%,77,+8.2%,90,+9.4%,90,+9.0%
Duncan Robinson,27.5,MIA,Wing,130,65,+1.2%,73,+3.6%,78,+5.8%,75,+6.5%,87,+6.0%,85,+11.7%,20,-6.9%,40,-1.8%
Gary Trent Jr.,22.8,TOR,Combo,199,31,-2.1%,15,-6.6%,34,-3.3%,36,-3.6%,29,-3.1%,94,+16.8%,80,+6.2%,87,+8.8%
Ja Morant,22.2,MEM,Point,336,89,+5.6%,45,+0.1%,67,+3.7%,66,+3.9%,72,+3.4%,67,+4.1%,52,+0.3%,57,+0.9%
DeAndre Hunter,23.9,ATL,Forward,233,5,-8.1%,87,+7.7%,54,0.0%,9,-16.7%,15,-5.9%,83,+10.7%,0,-19.4%,8,-10.1%
Jaxson Hayes,21.4,NOP,Big,116,18,-3.8%,49,+0.4%,49,-0.8%,13,-12.1%,24,-4.7%,57,+1.1%,25,-5.8%,27,-4.3%
Cameron Johnson,25.7,PHX,Forward,311,52,-0.3%,55,+1.2%,48,-0.9%,42,-1.4%,42,-0.7%,58,+1.3%,44,-1.9%,49,-0.8%
Tyler Herro,21.8,MIA,Combo,373,37,-1.5%,33,-2.9%,94,+12.2%,61,+3.0%,92,+7.8%,17,-10.3%,29,-4.9%,20,-6.6%
Matisse Thybulle,24.7,PHI,Wing,128,10,-5.8%,13,-7.0%,17,-8.2%,4,-22.4%,4,-12.5%,21,-8.0%,63,+1.9%,46,-1.3%
Brandon Clarke,25.1,MEM,Big,296,10,-5.5%,67,+2.8%,23,-5.3%,43,-1.3%,23,-4.7%,16,-10.5%,13,-9.3%,10,-9.5%
Grant Williams,22.9,BOS,Forward,636,45,-0.7%,18,-6.0%,52,-0.6%,80,+8.9%,67,+2.5%,61,+2.2%,37,-2.7%,44,-1.4%
Jordan Poole,22.4,GSW,Combo,588,39,-1.1%,72,+3.2%,39,-3.0%,52,+0.8%,35,-1.9%,36,-3.8%,43,-1.9%,36,-2.4%
Nicolas Claxton,22.5,BKN,Big,126,47,-0.6%,96,+12.0%,90,+10.2%,37,-2.5%,64,+2.2%,19,-8.7%,17,-7.4%,13,-8.0%
Caleb Martin,26.1,MIA,Forward,169,14,-4.7%,65,+2.6%,33,-3.7%,50,+0.8%,36,-1.8%,26,-6.0%,19,-7.2%,17,-6.8%
Max Strus,25.6,MIA,Wing,516,56,+0.2%,56,+1.6%,21,-6.3%,39,-2.4%,25,-4.4%,32,-4.9%,68,+4.3%,60,+1.5%
Gabe Vincent,25.4,MIA,Combo,394,79,+2.7%,77,+5.6%,27,-4.4%,89,+12.0%,58,+1.8%,30,-5.1%,75,+5.2%,63,+2.1%
Anthony Edwards,20.2,MIN,Wing,263,60,+0.7%,40,-1.3%,11,-10.7%,48,+0.2%,13,-6.4%,48,-1.3%,75,+5.2%,71,+3.3%
Patrick Williams,20.2,CHI,Big,144,30,-2.3%,90,+9.2%,1,-26.1%,23,-7.1%,1,-14.2%,90,+14.3%,59,+1.1%,76,+4.0%
Onyeka Okongwu,20.9,ATL,Big,153,15,-4.3%,91,+9.9%,25,-4.8%,10,-15.7%,8,-8.9%,8,-16.2%,65,+3.2%,31,-3.6%
Precious Achiuwa,22.1,TOR,Big,166,75,+2.2%,76,+5.5%,65,+3.1%,10,-14.5%,25,-4.6%,23,-7.1%,77,+5.4%,61,+1.8%
Tyrese Maxey,21.0,PHI,Combo,484,1,-9.5%,31,-3.4%,58,+1.4%,55,+1.1%,56,+1.6%,64,+3.1%,2,-17.1%,5,-11.6%
Payton Pritchard,23.8,BOS,Point,288,94,+7.5%,79,+5.8%,87,+8.5%,49,+0.4%,84,+5.8%,59,+1.7%,85,+7.7%,83,+6.1%
Jaden McDaniels,21.1,MIN,Forward,151,96,+8.5%,98,+12.4%,99,+24.7%,1,-31.9%,61,+2.1%,79,+8.8%,78,+5.7%,86,+6.5%
Desmond Bane,23.4,MEM,Wing,426,87,+4.9%,32,-3.3%,18,-7.1%,52,+0.9%,16,-5.9%,48,-1.2%,98,+17.1%,96,+12.2%
Xavier Tillman,22.8,MEM,Big,117,83,+3.6%,35,-2.7%,21,-5.7%,46,-0.9%,22,-5.0%,87,+11.9%,87,+8.1%,89,+8.9%
Paul Reed,22.4,PHI,Big,125,68,+1.5%,5,-14.3%,54,0.0%,22,-7.3%,37,-1.8%,76,+7.6%,88,+8.4%,87,+8.1%
Scottie Barnes,20.3,TOR,Forward,132,71,+1.7%,94,+11.3%,37,-3.1%,94,+15.0%,79,+5.1%,13,-12.5%,29,-5.0%,17,-6.7%
Ziaire Williams,20.1,MEM,Wing,155,61,+0.7%,60,+1.8%,96,+16.2%,19,-8.6%,99,+13.5%,46,-1.4%,11,-9.6%,14,-7.5%
Herbert Jones,23.1,NOP,Forward,292,13,-4.7%,21,-4.8%,45,-1.3%,3,-24.0%,7,-9.2%,98,+31.8%,15,-8.6%,41,-1.7%
Trey Murphy III,21.4,NOP,Forward,162,100,+14.0%,92,+10.5%,94,+13.0%,83,+10.0%,98,+11.5%,94,+15.8%,99,+20.1%,99,+18.3%
Jose Alvarado,23.6,NOP,Point,150,22,-3.3%,2,-17.9%,60,+1.4%,35,-3.6%,41,-0.8%,75,+7.4%,56,+0.7%,67,+2.7%
