Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Rafael Araujo,24.2,TOR,Big,706,39,-2.7,-7,28,-3.5,47,-0.3%,43,+0.4%,37,-1.2%,9,-5.2,58,-0.7,16,+2.3%,65,+0.7%,73,-1.6%,67,-1.4
Gilbert Arenas,22.8,WAS,Wing,3266,93,+9.8,+25,97,+10.3,77,+1.6%,91,-2.3%,69,+1.1%,98,+9.0,46,+0.5,74,-1.4%,77,+1.3%,5,+4.5%,53,+0.2
Trevor Ariza,19.3,NYK,Wing,1333,62,+1.8,+5,36,-2.2,49,-0.2%,17,+1.7%,82,+2.7%,78,+2.9,81,-4.0,90,-2.9%,59,+0.5%,22,+2.0%,61,-0.6
Darrell Armstrong,36.4,NOH,Point,415,83,+6.1,+11,53,-0.0,10,-3.9%,42,+0.4%,98,+7.9%,58,+0.9,93,-6.1,91,-3.0%,80,+1.4%,12,+3.4%,53,+0.2
Darrell Armstrong,36.4,DAL,Point,508,18,-7.8,-18,9,-8.2,9,-4.0%,21,+1.4%,34,-1.4%,87,+4.6,55,-0.5,32,+1.0%,74,+1.1%,66,-1.0%,39,+1.8
Carlos Arroyo,25.3,UTA,Point,738,24,-5.9,-11,74,+2.7,14,-3.2%,98,-3.6%,55,+0.1%,98,+9.1,4,+8.5,2,+5.3%,67,+0.8%,5,+4.4%,68,-1.4
Carlos Arroyo,25.3,DET,Point,653,2,-17.4,-41,3,-12.5,2,-6.8%,29,+1.0%,43,-0.7%,54,+0.6,17,+4.8,22,+1.8%,39,-0.4%,41,+0.7%,7,+8.3
Chucky Atkins,30.2,LAL,Point,2904,71,+3.2,+9,94,+7.7,87,+2.4%,92,-2.4%,23,-2.5%,96,+7.9,18,+4.5,34,+0.9%,11,-1.8%,21,+2.0%,69,-1.5
Stacey Augmon,36.3,ORL,Wing,604,35,-3.5,-9,55,+0.2,22,-2.3%,80,-1.4%,90,+3.8%,38,-1.2,22,+3.7,25,+1.5%,46,-0.1%,30,+1.3%,23,+3.9
Vin Baker,32.9,NYK,Big,156,2,-17.3,-27,47,-0.8,74,+1.3%,2,+5.2%,98,+6.9%,52,+0.4,0,+16.5,0,+9.2%,96,+3.0%,1,+7.4%,35,+2.1
Marcus Banks,23.0,BOS,Point,1062,49,-0.9,-2,10,-7.9,9,-4.0%,13,+2.0%,92,+4.2%,53,+0.5,95,-7.0,94,-3.3%,89,+2.0%,30,+1.3%,17,+4.9
Leandro Barbosa,21.9,PHX,Combo,981,6,-13.7,-31,4,-11.8,11,-3.8%,4,+3.6%,29,-1.8%,52,+0.3,35,+1.9,53,-0.2%,12,-1.7%,81,-2.1%,20,+4.4
Matt Barnes,24.6,SAC,Wing,638,81,+5.5,+13,81,+3.9,45,-0.5%,68,-0.7%,96,+5.8%,68,+1.9,65,-1.6,40,+0.6%,84,+1.7%,52,+0.0%,22,+3.9
Andre Barrett,22.7,HOU,Point,287,59,+1.2,+3,53,-0.0,56,+0.2%,65,-0.6%,59,+0.4%,20,-3.3,62,-1.3,48,+0.1%,56,+0.4%,77,-1.7%,41,+1.6
Andre Barrett,22.7,ORL,Point,153,98,+14.3,+29,75,+2.8,19,-2.7%,58,-0.2%,100,+10.2%,100,+11.4,100,-11.5,100,-7.2%,16,-1.5%,100,-9.3%,2,+13.2
Brent Barry,32.8,SAS,Wing,1652,28,-4.9,-10,33,-2.6,39,-0.7%,13,+2.0%,59,+0.3%,76,+2.7,31,+2.4,44,+0.3%,27,-0.8%,91,-3.3%,16,+5.2
Jon Barry,35.3,ATL,Combo,274,35,-3.5,-4,85,+4.6,83,+2.1%,96,-2.9%,7,-4.3%,38,-1.2,4,+8.1,54,-0.3%,32,-0.7%,0,+9.2%,3,+11.7
Jon Barry,35.3,HOU,Wing,1190,92,+9.6,+20,82,+4.0,88,+2.7%,73,-0.9%,30,-1.7%,78,+3.0,91,-5.6,92,-3.1%,79,+1.4%,28,+1.5%,45,+1.1
Tony Battie,28.7,ORL,Big,1900,38,-2.9,-8,26,-4.0,40,-0.7%,27,+1.1%,18,-2.9%,35,-1.4,61,-1.2,72,-1.2%,45,-0.1%,33,+1.1%,74,-2.2
Shane Battier,26.1,MEM,Forward,2493,94,+10.6,+28,88,+5.3,66,+0.8%,88,-2.0%,75,+1.7%,34,-1.5,89,-5.3,76,-1.5%,38,-0.4%,92,-3.4%,91,-5.3
Raja Bell,28.1,UTA,Wing,1783,39,-2.7,-6,64,+1.2,53,-0.0%,66,-0.6%,47,-0.4%,48,-0.0,22,+3.9,30,+1.1%,33,-0.6%,54,-0.3%,22,+4.1
Travis Best,32.3,NJN,Combo,1389,15,-8.7,-23,29,-3.2,31,-1.4%,41,+0.5%,49,-0.3%,63,+1.3,14,+5.6,24,+1.6%,27,-0.8%,29,+1.4%,17,+5.2
Mike Bibby,26.5,SAC,Point,3083,53,-0.0,-0,46,-0.9,59,+0.3%,85,-1.7%,1,-7.0%,79,+3.0,58,-0.8,64,-0.7%,16,-1.4%,35,+1.0%,89,-4.9
Andris Biedrins,18.6,GSW,Big,357,94,+10.2,+25,99,+12.1,99,+5.7%,41,+0.4%,97,+6.0%,54,+0.6,34,+1.9,97,-4.2%,43,-0.2%,9,+3.8%,0,+16.2
Chauncey Billups,28.1,DET,Combo,2860,84,+6.1,+16,78,+3.2,95,+3.6%,42,+0.4%,19,-2.8%,14,-3.9,74,-2.9,96,-3.7%,21,-1.1%,22,+1.9%,82,-3.5
Steve Blake,24.7,WAS,Point,607,13,-10.0,-26,19,-6.1,28,-1.7%,43,+0.4%,21,-2.7%,28,-2.4,21,+3.9,33,+0.9%,26,-0.9%,38,+0.8%,24,+3.8
Mark Blount,28.9,BOS,Big,2129,40,-2.6,-7,29,-3.2,41,-0.6%,32,+0.9%,23,-2.5%,26,-2.6,57,-0.6,38,+0.7%,30,-0.8%,76,-1.7%,98,-8.5
Keith Bogans,24.5,CHA,Wing,1762,55,+0.6,+2,79,+3.5,70,+1.1%,13,+2.0%,92,+4.3%,72,+2.3,29,+2.9,15,+2.4%,65,+0.7%,36,+1.0%,61,-0.6
Matt Bonner,24.6,TOR,Big,1506,48,-1.1,-3,58,+0.6,39,-0.7%,35,+0.7%,86,+3.3%,64,+1.4,35,+1.7,57,-0.4%,53,+0.2%,34,+1.1%,23,+3.9
Calvin Booth,28.5,DAL,Big,224,17,-8.0,-20,7,-9.6,2,-6.4%,26,+1.2%,48,-0.4%,54,+0.6,65,-1.6,71,-1.2%,83,+1.6%,61,-0.6%,3,+11.9
Calvin Booth,28.5,MIL,Big,153,18,-7.6,-17,12,-7.3,62,+0.5%,28,+1.1%,0,-9.3%,23,-2.9,47,+0.3,67,-0.8%,16,-1.4%,72,-1.4%,66,-1.2
Carlos Boozer,22.9,UTA,Big,1776,55,+0.5,+1,60,+0.7,89,+2.7%,43,+0.4%,17,-3.0%,24,-2.9,48,+0.2,48,+0.1%,34,-0.6%,83,-2.2%,44,+1.3
Curtis Borchardt,24.1,UTA,Big,819,25,-5.6,-13,19,-6.1,17,-2.8%,14,+1.9%,86,+3.3%,7,-5.5,55,-0.4,24,+1.6%,63,+0.7%,78,-1.8%,90,-5.2
Chris Bosh,20.6,TOR,Big,2994,88,+7.5,+18,75,+2.9,94,+3.6%,32,+0.9%,25,-2.3%,67,+1.8,85,-4.7,42,+0.5%,57,+0.4%,98,-4.8%,94,-6.5
Bruce Bowen,33.4,SAS,Wing,2602,44,-1.8,-3,35,-2.4,55,+0.0%,85,-1.8%,17,-3.0%,4,-6.3,56,-0.6,56,-0.4%,9,-2.0%,65,-1.0%,95,-6.7
Ryan Bowen,29.0,HOU,Forward,531,78,+4.5,+10,50,-0.3,12,-3.6%,99,-4.0%,67,+1.1%,86,+4.3,86,-4.8,89,-2.7%,81,+1.5%,25,+1.7%,70,-1.6
Earl Boykins,28.4,DEN,Point,2087,31,-4.3,-12,46,-0.9,10,-4.0%,90,-2.2%,63,+0.8%,85,+4.3,25,+3.4,31,+1.1%,74,+1.1%,9,+3.6%,27,+3.3
Shawn Bradley,32.6,DAL,Big,848,84,+6.2,+12,80,+3.6,84,+2.2%,78,-1.2%,64,+0.9%,16,-3.8,72,-2.6,49,-0.0%,94,+2.7%,60,-0.6%,50,+0.5
Elton Brand,25.6,LAC,Big,2999,96,+12.6,+31,97,+10.3,85,+2.2%,94,-2.6%,85,+3.1%,80,+3.3,70,-2.4,45,+0.3%,30,-0.7%,99,-6.3%,87,-4.4
Jamison Brewer,24.0,NYK,Combo,156,1,-20.0,-31,12,-7.4,18,-2.8%,0,+6.6%,98,+8.7%,77,+2.8,1,+12.5,1,+6.5%,79,+1.4%,2,+6.2%,53,+0.2
Primoz Brezec,25.1,CHA,Big,2264,41,-2.5,-6,51,-0.2,65,+0.8%,8,+2.4%,74,+1.5%,27,-2.4,32,+2.3,20,+2.1%,47,-0.1%,53,-0.2%,83,-3.7
Damone Brown,25.3,WAS,Forward,135,53,-0.0,-0,34,-2.4,9,-4.0%,85,-1.8%,93,+4.9%,5,-6.2,70,-2.4,66,-0.8%,87,+1.9%,42,+0.6%,56,-0.2
Devin Brown,25.8,SAS,Wing,1122,6,-13.9,-27,16,-6.6,11,-3.7%,40,+0.5%,30,-1.8%,40,-1.0,6,+7.3,16,+2.4%,55,+0.3%,24,+1.8%,7,+8.1
Kwame Brown,22.6,WAS,Big,896,8,-12.7,-32,8,-8.6,18,-2.8%,16,+1.8%,46,-0.5%,25,-2.8,20,+4.1,33,+1.0%,8,-2.1%,63,-0.8%,60,-0.5
P.J. Brown,35.0,NOH,Big,2820,58,+1.0,+3,87,+5.1,68,+1.0%,78,-1.2%,79,+2.4%,44,-0.6,20,+4.1,32,+1.0%,4,-2.7%,93,-3.7%,48,+0.9
Tierre Brown,25.4,LAL,Combo,1015,41,-2.5,-7,23,-4.8,41,-0.6%,26,+1.2%,67,+1.1%,2,-8.8,69,-2.2,55,-0.3%,64,+0.7%,76,-1.7%,51,+0.5
Rick Brunson,32.4,LAC,Point,1906,52,-0.2,-1,53,-0.1,44,-0.6%,55,-0.2%,37,-1.2%,63,+1.2,50,+0.1,53,-0.2%,24,-1.0%,69,-1.1%,62,-0.8
Kobe Bryant,26.2,LAL,Wing,2679,87,+7.1,+17,95,+8.2,83,+2.1%,82,-1.5%,38,-1.1%,98,+9.0,39,+1.1,67,-0.9%,18,-1.3%,13,+3.0%,74,-2.1
Greg Buckner,28.1,DEN,Wing,1490,45,-1.6,-4,45,-0.9,76,+1.5%,28,+1.0%,68,+1.1%,7,-5.5,45,+0.7,25,+1.6%,64,+0.7%,78,-1.8%,72,-1.8
Rodney Buford,27.0,NJN,Wing,1251,7,-13.4,-34,14,-7.1,5,-5.0%,90,-2.2%,21,-2.7%,44,-0.5,10,+6.3,13,+2.6%,51,+0.1%,20,+2.2%,20,+4.4
Antonio Burks,24.7,MEM,Point,191,10,-11.6,-29,23,-4.9,23,-2.2%,93,-2.5%,4,-5.4%,60,+1.2,8,+6.7,37,+0.7%,77,+1.3%,4,+4.5%,4,+11.1
Caron Butler,24.6,LAL,Wing,2730,36,-3.3,-8,50,-0.3,44,-0.5%,77,-1.1%,36,-1.3%,73,+2.4,28,+3.0,17,+2.3%,74,+1.1%,19,+2.2%,87,-4.3
Rasual Butler,25.4,MIA,Wing,1153,32,-4.0,-8,11,-7.6,8,-4.3%,48,+0.1%,60,+0.5%,24,-2.9,80,-3.6,87,-2.6%,58,+0.4%,37,+0.9%,50,+0.6
Zarko Cabarkapa,23.4,GSW,Big,448,73,+3.7,+10,59,+0.7,44,-0.5%,15,+1.8%,73,+1.5%,99,+9.5,74,-3.0,81,-2.0%,69,+0.9%,89,-3.0%,7,+8.3
Marcus Camby,30.6,DEN,Big,2015,67,+2.7,+7,69,+2.0,71,+1.2%,42,+0.4%,41,-0.8%,55,+0.7,57,-0.7,80,-1.9%,5,-2.6%,49,+0.2%,92,-5.7
Elden Campbell,36.3,DET,Big,329,20,-7.1,-20,21,-5.2,30,-1.5%,9,+2.3%,14,-3.2%,99,+9.6,34,+1.9,21,+2.0%,68,+0.8%,37,+0.9%,50,+0.5
Brian Cardinal,27.5,MEM,Big,1397,70,+3.1,+8,58,+0.7,62,+0.5%,54,-0.1%,18,-2.9%,67,+1.8,72,-2.5,61,-0.6%,84,+1.7%,56,-0.4%,37,+2.0
Matt Carroll,24.2,CHA,Wing,406,89,+7.9,+19,52,-0.1,23,-2.1%,89,-2.2%,4,-5.4%,100,+13.0,97,-8.0,90,-3.0%,95,+2.7%,98,-4.9%,28,+3.3
Anthony Carter,29.4,MIN,Point,673,54,+0.1,+1,26,-4.1,25,-2.0%,26,+1.1%,74,+1.6%,68,+1.9,83,-4.3,63,-0.6%,94,+2.7%,79,-1.9%,29,+3.1
Vince Carter,27.8,TOR,Wing,605,8,-13.0,-33,6,-9.6,6,-4.8%,56,-0.2%,25,-2.3%,17,-3.7,25,+3.4,9,+3.2%,98,+3.3%,22,+1.9%,62,-0.8
Vince Carter,27.8,NJN,Wing,2229,97,+12.9,+34,96,+9.8,97,+4.5%,93,-2.6%,42,-0.7%,34,-1.5,75,-3.1,50,-0.0%,52,+0.1%,95,-4.0%,89,-4.8
Sam Cassell,35.0,MIN,Point,1520,75,+3.9,+10,65,+1.3,41,-0.7%,83,-1.6%,53,-0.0%,53,+0.5,73,-2.6,71,-1.1%,45,-0.1%,67,-1.0%,55,+0.0
Kelvin Cato,30.2,ORL,Big,1514,89,+8.3,+22,78,+3.2,75,+1.4%,53,-0.1%,72,+1.4%,48,-0.1,88,-5.1,82,-2.0%,44,-0.2%,71,-1.4%,96,-8.1
Lionel Chalmers,24.0,LAC,Combo,383,23,-6.1,-16,19,-5.6,36,-1.0%,37,+0.6%,54,+0.0%,23,-3.0,46,+0.5,76,-1.6%,75,+1.2%,1,+7.3%,78,-2.8
Tyson Chandler,22.1,CHI,Big,2164,61,+1.8,+5,63,+1.1,35,-1.0%,38,+0.6%,76,+1.9%,94,+6.8,57,-0.7,83,-2.2%,59,+0.5%,20,+2.1%,21,+4.2
Calbert Cheaney,33.3,GSW,Wing,926,41,-2.5,-7,12,-7.3,8,-4.5%,61,-0.3%,33,-1.6%,77,+2.8,87,-4.8,80,-1.9%,80,+1.5%,40,+0.7%,51,+0.5
Josh Childress,21.4,ATL,Wing,2328,52,-0.1,+1,87,+4.9,68,+1.0%,54,-0.1%,90,+3.7%,70,+2.1,15,+5.1,35,+0.9%,9,-2.0%,51,+0.0%,48,+0.8
Doug Christie,34.5,SAC,Wing,987,69,+3.0,+8,26,-4.1,73,+1.3%,18,+1.6%,4,-5.4%,36,-1.3,95,-7.1,89,-2.8%,88,+2.0%,17,+2.4%,97,-8.3
Doug Christie,34.5,ORL,Wing,527,22,-6.7,-18,7,-9.3,18,-2.7%,2,+5.2%,61,+0.7%,62,+1.2,72,-2.5,68,-0.9%,93,+2.6%,13,+3.1%,32,+2.8
Speedy Claxton,26.5,GSW,Point,1500,59,+1.1,+3,72,+2.5,81,+1.9%,62,-0.4%,20,-2.8%,43,-0.6,37,+1.3,14,+2.4%,59,+0.5%,84,-2.3%,38,+1.9
Speedy Claxton,26.5,NOH,Point,365,47,-1.1,-4,13,-7.3,22,-2.4%,35,+0.7%,27,-2.0%,27,-2.5,93,-6.2,52,-0.1%,100,+4.4%,23,+1.9%,69,-1.5
Jason Collier,27.1,ATL,Big,927,10,-11.7,-15,9,-8.3,15,-3.2%,19,+1.6%,65,+1.0%,3,-7.4,24,+3.4,8,+3.4%,60,+0.5%,39,+0.8%,77,-2.6
Jarron Collins,25.9,UTA,Big,948,79,+4.8,+13,76,+2.9,73,+1.3%,88,-2.0%,46,-0.5%,13,-4.0,67,-2.0,33,+0.9%,66,+0.7%,60,-0.6%,80,-3.3
Jason Collins,25.9,NJN,Big,2541,97,+13.2,+33,48,-0.5,51,-0.1%,68,-0.7%,72,+1.4%,14,-4.0,100,-13.7,89,-2.8%,95,+2.7%,99,-6.4%,97,-8.3
Nick Collison,24.0,SEA,Big,1362,75,+4.0,+10,46,-0.9,21,-2.4%,52,-0.1%,75,+1.7%,74,+2.6,87,-4.9,95,-3.4%,62,+0.6%,59,-0.5%,20,+4.3
Brian Cook,23.9,LAL,Big,1021,86,+6.9,+18,85,+4.5,75,+1.5%,91,-2.3%,45,-0.5%,36,-1.3,70,-2.4,79,-1.7%,70,+0.9%,87,-2.5%,9,+7.4
Jamal Crawford,24.6,NYK,Wing,2667,28,-4.9,-13,55,+0.2,35,-1.1%,92,-2.4%,22,-2.6%,52,+0.4,15,+5.1,8,+3.3%,50,+0.1%,24,+1.8%,71,-1.7
Austin Croshere,29.5,IND,Forward,1783,9,-12.3,-32,28,-3.7,23,-2.3%,23,+1.4%,32,-1.6%,83,+3.6,3,+8.6,5,+4.1%,20,-1.2%,63,-0.8%,37,+2.0
Eddy Curry,21.9,CHI,Big,1789,22,-6.4,-18,29,-3.2,88,+2.7%,4,+3.8%,15,-3.2%,29,-2.2,26,+3.2,41,+0.5%,2,-3.0%,32,+1.1%,84,-3.8
Michael Curry,36.2,IND,Wing,242,3,-16.2,-39,3,-12.7,1,-7.3%,20,+1.5%,10,-3.8%,85,+4.2,24,+3.5,7,+3.6%,82,+1.5%,45,+0.4%,86,-4.2
Samuel Dalembert,24.5,PHI,Big,1771,74,+3.9,+11,55,+0.2,89,+2.7%,36,+0.7%,31,-1.7%,11,-4.5,79,-3.6,71,-1.2%,51,+0.1%,25,+1.7%,86,-4.3
Erick Dampier,29.3,DAL,Big,1598,84,+6.3,+14,59,+0.7,83,+2.2%,16,+1.8%,77,+2.1%,10,-5.0,91,-5.6,77,-1.6%,28,-0.8%,97,-4.8%,89,-5.0
Antonio Daniels,29.6,SEA,Combo,1998,78,+4.5,+11,88,+5.1,71,+1.2%,60,-0.3%,28,-2.0%,100,+13.9,45,+0.6,61,-0.6%,40,-0.3%,55,-0.3%,17,+5.2
Marquis Daniels,23.8,DAL,Combo,1355,17,-7.9,-18,15,-6.8,7,-4.6%,39,+0.5%,76,+1.9%,47,-0.3,39,+1.1,20,+2.0%,86,+1.8%,31,+1.3%,67,-1.4
Antonio Davis,36.0,CHI,Big,1825,43,-2.0,-6,30,-2.9,26,-1.9%,70,-0.8%,59,+0.5%,9,-5.2,59,-0.9,36,+0.8%,37,-0.4%,83,-2.2%,93,-6.1
Baron Davis,25.6,NOH,Combo,590,93,+9.9,+20,87,+5.0,38,-0.8%,95,-2.8%,75,+1.7%,86,+4.4,87,-4.9,65,-0.7%,98,+3.3%,35,+1.0%,34,+2.3
Baron Davis,25.6,GSW,Point,985,67,+2.8,+6,97,+10.3,86,+2.4%,97,-3.3%,93,+4.8%,62,+1.2,6,+7.5,52,-0.2%,26,-0.9%,2,+6.5%,14,+5.4
Dale Davis,35.6,GSW,Big,572,49,-0.8,-3,25,-4.4,28,-1.7%,27,+1.1%,45,-0.5%,37,-1.2,79,-3.6,86,-2.5%,67,+0.8%,38,+0.8%,50,+0.7
Dale Davis,35.6,IND,Big,726,87,+7.2,+17,77,+3.1,89,+2.7%,46,+0.2%,91,+3.9%,2,-7.6,82,-4.1,94,-3.3%,24,-1.0%,4,+4.7%,97,-8.3
Josh Davis,24.2,PHI,Big,293,81,+5.7,+16,57,+0.6,46,-0.4%,95,-2.9%,35,-1.3%,61,+1.2,88,-5.1,98,-4.2%,26,-0.9%,90,-3.1%,5,+9.7
Ricky Davis,25.1,BOS,Wing,2670,19,-7.4,-19,28,-3.3,37,-0.9%,14,+2.0%,30,-1.8%,97,+8.7,21,+4.0,77,-1.7%,57,+0.4%,4,+4.6%,7,+8.2
Carlos Delfino,22.2,DET,Wing,438,12,-10.5,-27,28,-3.7,48,-0.3%,31,+0.9%,5,-5.2%,84,+3.8,8,+6.8,1,+5.9%,44,-0.2%,55,-0.3%,21,+4.3
Tony Delk,30.8,ATL,Combo,1343,80,+5.2,+9,89,+5.7,87,+2.5%,95,-2.8%,9,-3.8%,83,+3.6,46,+0.6,85,-2.4%,67,+0.8%,62,-0.7%,1,+14.6
Luol Deng,19.5,CHI,Forward,1641,91,+8.7,+24,92,+6.7,92,+3.3%,82,-1.5%,41,-0.8%,57,+0.8,67,-2.1,47,+0.2%,47,-0.1%,73,-1.5%,88,-4.6
Boris Diaw,22.5,ATL,Wing,1168,76,+4.1,+7,41,-1.5,37,-0.9%,48,+0.1%,57,+0.3%,59,+1.0,91,-5.6,93,-3.3%,77,+1.3%,44,+0.5%,29,+3.1
Dan Dickau,26.1,NOH,Point,2023,54,+0.2,+1,84,+4.5,82,+2.1%,60,-0.3%,66,+1.0%,63,+1.2,19,+4.3,26,+1.4%,4,-2.7%,83,-2.2%,54,+0.2
DeSagana Diop,22.8,CLE,Big,237,24,-6.0,-17,1,-15.6,4,-5.9%,6,+3.0%,13,-3.3%,26,-2.6,98,-9.6,99,-7.1%,65,+0.7%,31,+1.2%,5,+9.3
Vlade Divac,36.7,LAL,Big,127,21,-7.0,-16,10,-7.9,5,-4.9%,3,+3.9%,51,-0.1%,63,+1.2,60,-1.0,13,+2.6%,96,+2.8%,15,+2.7%,81,-3.4
Juan Dixon,26.1,WAS,Combo,1018,25,-5.6,-15,41,-1.6,49,-0.2%,64,-0.5%,33,-1.5%,45,-0.4,21,+4.0,34,+0.9%,4,-2.8%,48,+0.2%,32,+2.5
Michael Doleac,27.4,MIA,Big,1138,16,-8.1,-19,13,-7.2,4,-5.2%,73,-0.9%,43,-0.7%,11,-4.7,41,+0.9,34,+0.9%,92,+2.4%,25,+1.8%,36,+2.1
Keyon Dooling,24.5,MIA,Point,1131,21,-6.9,-16,8,-8.6,5,-4.9%,37,+0.7%,63,+0.8%,37,-1.3,66,-1.7,73,-1.4%,68,+0.8%,16,+2.5%,42,+1.4
Predrag Drobnjak,29.0,ATL,Big,1416,70,+3.1,+5,40,-1.6,64,+0.6%,41,+0.5%,11,-3.4%,50,+0.1,85,-4.7,74,-1.4%,54,+0.2%,92,-3.5%,80,-3.3
Chris Duhon,22.2,CHI,Point,2134,72,+3.7,+10,61,+0.8,51,-0.1%,87,-1.9%,64,+0.9%,8,-5.3,74,-2.9,17,+2.3%,74,+1.1%,84,-2.3%,94,-6.2
Tim Duncan,28.5,SAS,Big,2192,99,+16.7,+34,96,+9.0,97,+4.6%,83,-1.6%,48,-0.4%,55,+0.7,97,-7.8,93,-3.2%,72,+1.0%,74,-1.6%,91,-5.6
Mike Dunleavy,24.1,GSW,Forward,2553,72,+3.7,+9,49,-0.4,80,+1.8%,35,+0.7%,29,-1.8%,9,-5.2,82,-4.1,41,+0.5%,37,-0.4%,76,-1.7%,97,-8.3
Ronald Dupree,23.8,DET,Wing,402,9,-12.0,-31,18,-6.2,43,-0.6%,4,+3.7%,69,+1.2%,45,-0.5,13,+5.8,26,+1.5%,23,-1.0%,26,+1.6%,6,+8.6
Howard Eisley,31.9,UTA,Combo,1356,30,-4.8,-11,33,-2.5,55,+0.1%,19,+1.6%,67,+1.1%,30,-2.1,33,+2.2,39,+0.7%,33,-0.6%,40,+0.7%,52,+0.3
Obinna Ekezie,29.2,ATL,Big,719,88,+7.8,+15,71,+2.2,72,+1.3%,15,+1.8%,85,+3.1%,89,+4.7,90,-5.6,79,-1.8%,29,-0.8%,62,-0.7%,93,-5.8
Francisco Elson,28.7,DEN,Big,882,33,-3.9,-11,30,-3.0,25,-2.0%,72,-0.8%,64,+0.9%,16,-3.8,41,+0.9,10,+3.1%,97,+3.1%,29,+1.4%,43,+1.3
Melvin Ely,26.5,CHA,Big,1621,66,+2.5,+6,64,+1.2,56,+0.1%,67,-0.6%,57,+0.2%,57,+0.8,63,-1.3,73,-1.4%,41,-0.2%,55,-0.3%,70,-1.6
Maurice Evans,26.0,SAC,Wing,1150,40,-2.6,-7,43,-1.2,30,-1.5%,33,+0.8%,93,+4.9%,40,-1.0,37,+1.3,28,+1.3%,25,-0.9%,89,-3.0%,43,+1.4
