Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
DeAndre Jordan,33.3,LAL,Big,393,4,-5.3%,40,-0.6%,79,+1.9%,95,+3.9%,94,+5.8%,19,-1.4%,7,-3.8%,6,-5.2%
DeAndre Jordan,33.3,PHI,Big,196,10,-3.5%,72,+1.8%,87,+2.7%,6,-3.4%,43,-0.6%,43,-0.3%,37,-0.8%,37,-1.1%
Cory Joseph,30.2,DET,Combo,1590,69,+1.0%,42,-0.4%,37,-0.9%,76,+1.3%,55,+0.3%,35,-0.6%,57,+0.7%,51,+0.1%
Frank Kaminsky,28.6,PHX,Big,167,58,+0.3%,26,-1.9%,15,-2.3%,66,+0.7%,33,-1.6%,87,+1.6%,74,+1.9%,83,+3.5%
Enes Kanter,29.5,BOS,Big,365,66,+0.8%,48,-0.1%,69,+1.1%,70,+0.9%,76,+2.1%,6,-2.5%,54,+0.6%,29,-1.9%
Zach LaVine,26.6,CHI,Wing,2322,79,+1.8%,59,+0.7%,13,-2.4%,2,-4.5%,2,-6.9%,78,+0.9%,95,+5.2%,95,+6.2%
Jeremy Lamb,29.4,IND,Wing,577,69,+1.0%,42,-0.4%,97,+4.9%,22,-1.5%,85,+3.3%,60,+0.2%,12,-3.1%,20,-2.9%
Jeremy Lamb,29.4,SAC,Wing,317,14,-3.0%,7,-4.5%,99,+6.4%,89,+2.7%,99,+9.2%,11,-2.0%,17,-2.6%,9,-4.6%
Jake Layman,27.7,MIN,Forward,118,64,+0.7%,68,+1.4%,92,+3.5%,54,-0.0%,85,+3.5%,95,+2.5%,1,-7.4%,8,-4.9%
Caris LeVert,27.2,IND,Combo,1213,58,+0.3%,70,+1.5%,88,+2.8%,9,-2.9%,51,-0.0%,43,-0.4%,33,-1.1%,33,-1.5%
Caris LeVert,27.2,CLE,Wing,566,63,+0.6%,33,-1.2%,84,+2.5%,43,-0.5%,75,+2.0%,51,-0.1%,38,-0.6%,41,-0.7%
Alex Len,28.4,SAC,Big,616,29,-1.7%,16,-3.3%,66,+0.8%,46,-0.4%,56,+0.4%,18,-1.5%,92,+4.4%,80,+2.9%
Damian Lillard,31.3,POR,Point,1054,93,+3.4%,83,+2.8%,2,-5.8%,72,+1.0%,8,-4.8%,61,+0.2%,73,+1.8%,72,+2.0%
Kevon Looney,25.7,GSW,Big,1729,79,+1.8%,24,-2.0%,56,+0.1%,96,+4.6%,91,+4.7%,53,-0.1%,17,-2.7%,21,-2.7%
Brook Lopez,33.6,MIL,Big,293,13,-3.1%,86,+3.1%,51,-0.1%,72,+1.1%,63,+1.0%,33,-0.7%,9,-3.4%,12,-4.0%
Robin Lopez,33.6,ORL,Big,592,20,-2.3%,46,-0.2%,95,+3.9%,37,-0.9%,83,+3.1%,32,-0.7%,22,-2.2%,20,-2.9%
Kevin Love,33.1,CLE,Big,1662,39,-1.1%,19,-2.9%,21,-1.9%,49,-0.3%,27,-2.1%,61,+0.3%,94,+4.8%,91,+5.1%
Kyle Lowry,35.6,MIA,Point,2136,63,+0.6%,53,+0.2%,36,-1.0%,31,-1.2%,27,-2.1%,90,+1.9%,48,+0.0%,71,+1.9%
Timothe Luwawu-Cabarrot,26.5,ATL,Wing,615,44,-0.6%,77,+2.1%,10,-2.9%,12,-2.4%,5,-5.2%,98,+3.1%,48,+0.1%,81,+3.2%
Trey Lyles,26.0,DET,Big,982,99,+5.4%,52,+0.2%,22,-1.8%,4,-3.7%,5,-5.5%,90,+1.9%,86,+3.4%,92,+5.3%
Trey Lyles,26.0,SAC,Big,542,42,-0.8%,77,+2.1%,26,-1.6%,22,-1.6%,16,-3.2%,56,+0.0%,60,+1.0%,63,+1.1%
Boban Marjanovic,33.2,DAL,Big,104,60,+0.4%,40,-0.7%,100,+13.9%,28,-1.3%,100,+12.7%,1,-4.4%,1,-7.6%,0,-12.0%
Wesley Matthews,35.0,MIL,Wing,986,45,-0.5%,29,-1.6%,78,+1.9%,36,-0.9%,63,+0.9%,31,-0.7%,68,+1.4%,59,+0.7%
CJ McCollum,30.1,POR,Wing,1261,64,+0.7%,23,-2.2%,71,+1.3%,58,+0.3%,70,+1.5%,79,+1.0%,43,-0.4%,59,+0.6%
CJ McCollum,30.1,NOP,Combo,878,84,+2.2%,2,-6.7%,97,+5.1%,97,+4.7%,99,+9.9%,9,-2.2%,35,-1.0%,18,-3.1%
TJ McConnell,29.6,IND,Point,637,59,+0.3%,24,-2.1%,69,+1.2%,50,-0.2%,63,+0.9%,49,-0.2%,65,+1.3%,63,+1.1%
Doug McDermott,29.8,SAS,Forward,1220,75,+1.4%,34,-1.1%,94,+3.9%,18,-1.9%,75,+2.0%,37,-0.6%,43,-0.3%,40,-0.9%
JaVale McGee,33.8,PHX,Big,1152,15,-2.9%,100,+8.5%,8,-3.1%,1,-5.3%,1,-8.4%,62,+0.3%,44,-0.3%,49,-0.0%
Rodney McGruder,30.3,DET,Wing,703,57,+0.2%,65,+1.2%,32,-1.3%,41,-0.7%,30,-1.9%,65,+0.4%,51,+0.4%,60,+0.8%
Ben McLemore,28.7,POR,Wing,1225,23,-2.2%,15,-3.4%,59,+0.4%,35,-1.0%,44,-0.6%,97,+2.9%,64,+1.2%,86,+4.0%
Khris Middleton,30.2,MIL,Forward,2133,66,+0.8%,68,+1.3%,63,+0.6%,64,+0.5%,64,+1.1%,57,+0.1%,19,-2.5%,25,-2.4%
Patty Mills,33.2,BKN,Combo,2310,50,-0.2%,27,-1.8%,24,-1.7%,51,-0.2%,31,-1.9%,59,+0.1%,87,+3.5%,85,+3.7%
Paul Millsap,36.7,BKN,Big,262,1,-7.6%,47,-0.1%,57,+0.2%,24,-1.5%,37,-1.3%,96,+2.6%,32,-1.1%,65,+1.4%
Marcus Morris,32.2,LAC,Big,1563,44,-0.7%,9,-4.3%,94,+3.9%,96,+4.1%,98,+8.0%,51,-0.1%,8,-3.6%,14,-3.7%
Markieff Morris,32.2,MIA,Big,286,61,+0.5%,43,-0.3%,77,+1.7%,84,+2.1%,88,+3.8%,41,-0.4%,12,-3.1%,16,-3.5%
