Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Harrison Barnes,22.4,GSW,Forward,2240,63,-0.8%,64,-0.6%,23,+0.8%,43,+0.1%,30,+0.9%,28,+0.5%,67,-0.7%,56,-0.3%
Matt Barnes,34.6,LAC,Wing,2248,63,-0.8%,51,+0.1%,33,+0.5%,57,-0.6%,46,-0.1%,32,+0.3%,60,-0.4%,54,-0.1%
Earl Barron,33.2,PHX,Big,117,0,+8.9%,97,-4.1%,99,-4.8%,10,+2.3%,82,-2.5%,2,+2.2%,2,+4.4%,0,+6.6%
Will Barton,23.8,POR,Wing,246,53,-0.1%,88,-2.4%,57,-0.3%,42,+0.2%,47,-0.2%,30,+0.4%,11,+2.2%,11,+2.6%
Will Barton,23.8,DEN,Wing,630,100,-6.8%,22,+1.9%,12,+1.6%,89,-2.6%,62,-1.0%,60,-0.2%,64,-0.6%,68,-0.8%
Brandon Bass,29.5,BOS,Big,1917,34,+0.8%,30,+1.4%,71,-0.7%,88,-2.5%,89,-3.2%,73,-0.5%,11,+2.4%,18,+1.9%
Nicolas Batum,25.9,POR,Wing,2376,24,+1.4%,40,+0.7%,74,-0.9%,48,-0.1%,61,-1.0%,32,+0.3%,51,-0.0%,46,+0.3%
Jerryd Bayless,26.2,MIL,Combo,1692,86,-2.1%,52,+0.1%,47,-0.0%,54,-0.4%,52,-0.4%,31,+0.4%,52,-0.0%,44,+0.4%
Aron Baynes,27.9,SAS,Big,1077,65,-0.9%,88,-2.3%,1,+4.0%,92,-2.8%,26,+1.1%,15,+0.9%,45,+0.2%,29,+1.1%
Kent Bazemore,25.3,ATL,Wing,1235,55,-0.1%,46,+0.4%,38,+0.3%,84,-2.1%,72,-1.8%,77,-0.6%,14,+1.9%,24,+1.3%
Bradley Beal,21.3,WAS,Wing,2097,76,-1.5%,56,-0.2%,11,+1.7%,30,+0.8%,12,+2.5%,88,-0.9%,82,-1.4%,91,-2.3%
Michael Beasley,25.8,MIA,Big,495,94,-3.3%,24,+1.7%,98,-4.4%,96,-3.7%,99,-8.0%,52,-0.1%,1,+6.3%,1,+6.3%
Marco Belinelli,28.6,SAS,Combo,1336,11,+2.8%,61,-0.4%,18,+1.1%,61,-0.7%,37,+0.4%,22,+0.6%,64,-0.6%,51,+0.1%
Anthony Bennett,21.6,MIN,Big,839,6,+3.9%,50,+0.2%,94,-2.7%,24,+1.2%,68,-1.5%,12,+1.0%,43,+0.3%,25,+1.3%
Patrick Beverley,26.3,HOU,Point,1717,21,+1.7%,63,-0.6%,81,-1.3%,20,+1.5%,40,+0.2%,46,+0.1%,43,+0.3%,45,+0.4%
Bismack Biyombo,22.2,CHA,Big,1173,85,-2.1%,82,-1.8%,47,-0.0%,62,-0.8%,58,-0.8%,16,+0.8%,16,+1.8%,10,+2.6%
Tarik Black,22.9,HOU,Big,362,6,+3.7%,69,-0.8%,75,-1.0%,52,-0.3%,65,-1.2%,50,-0.0%,13,+2.0%,16,+2.0%
Tarik Black,22.9,LAL,Big,785,17,+2.1%,95,-3.4%,85,-1.6%,5,+2.8%,25,+1.2%,5,+1.4%,33,+0.8%,13,+2.2%
DeJuan Blair,25.5,WAS,Big,100,24,+1.4%,71,-0.9%,0,+5.0%,99,-6.6%,71,-1.6%,58,-0.2%,8,+2.8%,11,+2.6%
Steve Blake,34.7,POR,Point,1488,72,-1.2%,66,-0.7%,65,-0.6%,51,-0.2%,59,-0.9%,26,+0.5%,28,+1.0%,21,+1.6%
Eric Bledsoe,24.9,PHX,Point,2795,80,-1.7%,83,-1.9%,82,-1.3%,9,+2.3%,28,+1.0%,20,+0.7%,47,+0.1%,34,+0.8%
Bojan Bogdanovic,25.5,BKN,Forward,1795,54,-0.1%,14,+2.6%,55,-0.2%,78,-1.7%,75,-2.0%,53,-0.1%,63,-0.5%,64,-0.6%
Andrew Bogut,29.9,GSW,Big,1577,87,-2.2%,99,-7.2%,10,+1.8%,0,+6.5%,0,+8.2%,34,+0.3%,80,-1.3%,72,-1.0%
Matt Bonner,34.6,SAS,Big,846,18,+1.9%,62,-0.5%,81,-1.2%,16,+1.7%,37,+0.4%,48,+0.0%,49,+0.1%,50,+0.1%
Trevor Booker,26.9,UTA,Big,1546,53,-0.1%,64,-0.6%,84,-1.5%,70,-1.2%,85,-2.7%,38,+0.2%,7,+3.1%,6,+3.3%
Carlos Boozer,32.9,LAL,Big,1673,32,+0.9%,55,-0.1%,47,-0.0%,31,+0.8%,33,+0.8%,28,+0.5%,77,-1.1%,65,-0.7%
Chris Bosh,30.6,MIA,Big,1542,47,+0.2%,80,-1.7%,67,-0.6%,20,+1.4%,32,+0.8%,28,+0.5%,40,+0.5%,32,+0.9%
Avery Bradley,23.9,BOS,Combo,2419,48,+0.1%,80,-1.7%,3,+2.9%,50,-0.2%,11,+2.7%,80,-0.7%,58,-0.3%,71,-1.0%
Elton Brand,35.6,ATL,Big,415,78,-1.6%,59,-0.3%,1,+3.5%,78,-1.7%,17,+1.8%,99,-3.0%,22,+1.5%,80,-1.5%
Corey Brewer,28.7,MIN,Combo,672,15,+2.3%,10,+2.9%,98,-3.8%,18,+1.6%,77,-2.2%,73,-0.5%,57,-0.3%,67,-0.8%
Corey Brewer,28.7,HOU,Wing,1358,82,-1.9%,56,-0.1%,45,+0.0%,93,-2.9%,87,-2.9%,15,+0.9%,12,+2.2%,6,+3.0%
Aaron Brooks,29.8,CHI,Point,1845,58,-0.3%,88,-2.5%,25,+0.7%,29,+0.8%,21,+1.6%,22,+0.6%,43,+0.3%,32,+0.9%
Jabari Brown,21.9,LAL,Wing,549,7,+3.5%,10,+2.9%,89,-2.0%,57,-0.5%,82,-2.5%,36,+0.3%,65,-0.6%,58,-0.4%
Lorenzo Brown,24.2,MIN,Point,530,9,+3.2%,66,-0.7%,31,+0.6%,91,-2.7%,77,-2.1%,10,+1.1%,18,+1.7%,8,+2.9%
Markel Brown,22.8,BKN,Wing,670,5,+4.1%,94,-3.4%,3,+2.8%,36,+0.4%,7,+3.3%,10,+1.1%,74,-1.0%,50,+0.1%
Kobe Bryant,36.2,LAL,Wing,1203,13,+2.6%,12,+2.7%,53,-0.2%,83,-2.0%,78,-2.2%,33,+0.3%,69,-0.8%,60,-0.5%
Chase Budinger,26.4,MIN,Wing,1212,51,+0.0%,85,-2.0%,26,+0.7%,53,-0.4%,38,+0.3%,20,+0.7%,29,+1.0%,20,+1.7%
Reggie Bullock,23.6,LAC,Wing,199,96,-3.7%,44,+0.5%,61,-0.5%,92,-2.8%,90,-3.3%,41,+0.2%,9,+2.6%,9,+2.8%
Trey Burke,22.0,UTA,Point,2268,20,+1.7%,30,+1.3%,75,-0.9%,50,-0.2%,63,-1.1%,61,-0.3%,49,+0.1%,55,-0.2%
Alec Burks,23.3,UTA,Wing,894,1,+5.9%,39,+0.8%,66,-0.6%,40,+0.3%,51,-0.4%,98,-2.3%,15,+1.9%,58,-0.4%
Caron Butler,34.6,DET,Wing,1592,38,+0.6%,82,-1.9%,82,-1.4%,5,+2.8%,23,+1.4%,85,-0.8%,25,+1.2%,42,+0.5%
Jimmy Butler,25.1,CHI,Wing,2507,43,+0.3%,42,+0.6%,27,+0.7%,36,+0.5%,26,+1.1%,74,-0.5%,79,-1.2%,84,-1.7%
Rasual Butler,35.4,WAS,Wing,1423,81,-1.8%,7,+3.4%,42,+0.1%,86,-2.2%,76,-2.1%,76,-0.6%,67,-0.7%,77,-1.3%
Dwight Buycks,25.7,LAL,Point,101,61,-0.5%,0,+9.0%,92,-2.4%,98,-4.5%,99,-6.9%,100,-3.5%,23,+1.4%,90,-2.1%
Nick Calathes,25.7,MEM,Combo,770,99,-5.2%,80,-1.7%,15,+1.4%,25,+1.0%,13,+2.4%,30,+0.4%,77,-1.1%,66,-0.7%
Jose Calderon,33.1,NYK,Combo,1265,12,+2.7%,43,+0.6%,88,-1.9%,14,+1.8%,46,-0.1%,74,-0.5%,51,-0.0%,62,-0.5%
Kentavious Caldwell-Pope,21.7,DET,Wing,2572,57,-0.3%,46,+0.4%,23,+0.8%,34,+0.6%,23,+1.5%,61,-0.3%,85,-1.6%,86,-1.8%
Isaiah Canaan,23.4,HOU,Combo,308,87,-2.3%,0,+6.0%,63,-0.6%,98,-4.2%,97,-4.8%,79,-0.6%,64,-0.6%,77,-1.2%
Isaiah Canaan,23.4,PHI,Combo,563,59,-0.4%,19,+2.0%,27,+0.7%,48,-0.1%,35,+0.6%,99,-2.7%,49,+0.1%,93,-2.6%
DeMarre Carroll,28.3,ATL,Wing,2178,17,+2.2%,12,+2.7%,59,-0.4%,58,-0.6%,62,-1.0%,29,+0.4%,93,-2.2%,85,-1.7%
Vince Carter,37.8,MEM,Wing,1065,61,-0.5%,56,-0.1%,63,-0.6%,75,-1.6%,78,-2.2%,49,+0.0%,11,+2.3%,12,+2.3%
Michael Carter-Williams,23.1,PHI,Point,1374,99,-5.1%,18,+2.1%,35,+0.5%,49,-0.2%,39,+0.3%,51,-0.0%,94,-2.4%,92,-2.4%
Michael Carter-Williams,23.1,MIL,Point,756,39,+0.6%,65,-0.7%,57,-0.3%,60,-0.7%,61,-1.0%,74,-0.5%,12,+2.2%,20,+1.7%
Omri Casspi,26.4,SAC,Forward,1364,22,+1.7%,11,+2.8%,76,-1.0%,92,-2.8%,93,-3.8%,16,+0.8%,47,+0.2%,30,+1.0%
Mario Chalmers,28.5,MIA,Combo,2339,57,-0.3%,26,+1.6%,69,-0.7%,58,-0.6%,65,-1.3%,70,-0.4%,46,+0.2%,56,-0.3%
Tyson Chandler,32.1,DAL,Big,2280,75,-1.5%,91,-2.7%,56,-0.3%,12,+2.1%,17,+1.8%,30,+0.4%,37,+0.6%,31,+1.0%
Wilson Chandler,27.5,DEN,Forward,2461,10,+3.0%,75,-1.2%,32,+0.5%,49,-0.2%,38,+0.3%,40,+0.2%,35,+0.7%,33,+0.9%
Ian Clark,23.7,UTA,Combo,124,12,+2.8%,90,-2.7%,44,+0.0%,37,+0.4%,36,+0.5%,84,-0.8%,8,+2.9%,14,+2.2%
Jordan Clarkson,22.4,LAL,Combo,1401,44,+0.3%,79,-1.5%,25,+0.7%,17,+1.6%,13,+2.4%,25,+0.5%,83,-1.5%,70,-0.9%
Norris Cole,26.1,MIA,Point,1131,36,+0.7%,64,-0.6%,59,-0.4%,41,+0.2%,49,-0.3%,9,+1.2%,57,-0.3%,33,+0.9%
Norris Cole,26.1,NOP,Point,658,90,-2.5%,6,+3.7%,72,-0.8%,95,-3.3%,95,-4.1%,96,-1.6%,13,+2.0%,44,+0.4%
Darren Collison,27.2,SAC,Point,1559,86,-2.1%,92,-2.8%,5,+2.3%,43,+0.1%,12,+2.4%,92,-1.1%,21,+1.5%,44,+0.4%
Nick Collison,34.0,OKC,Big,1067,57,-0.2%,99,-6.2%,32,+0.5%,54,-0.4%,42,+0.1%,0,+2.9%,7,+3.1%,1,+6.0%
Mike Conley,27.1,MEM,Point,2215,14,+2.4%,27,+1.5%,59,-0.4%,60,-0.7%,63,-1.1%,27,+0.5%,73,-0.9%,59,-0.4%
Chris Copeland,30.6,IND,Forward,784,18,+2.0%,36,+0.9%,81,-1.2%,61,-0.7%,75,-2.0%,81,-0.7%,16,+1.8%,28,+1.1%
Bryce Cotton,22.2,UTA,Combo,129,1,+7.7%,22,+1.9%,66,-0.6%,94,-3.2%,93,-3.8%,3,+1.7%,44,+0.2%,16,+2.0%
DeMarcus Cousins,24.2,SAC,Big,2006,84,-2.0%,82,-1.8%,77,-1.1%,15,+1.8%,32,+0.8%,44,+0.1%,29,+1.0%,29,+1.1%
Robert Covington,23.9,PHI,Wing,1939,78,-1.6%,25,+1.6%,35,+0.5%,52,-0.3%,41,+0.2%,39,+0.2%,91,-2.0%,86,-1.8%
Allen Crabbe,22.6,POR,Wing,610,41,+0.5%,10,+2.9%,78,-1.1%,46,-0.1%,64,-1.2%,97,-1.8%,50,+0.1%,85,-1.8%
Jamal Crawford,34.6,LAC,Wing,1641,16,+2.3%,29,+1.4%,72,-0.8%,92,-2.8%,91,-3.6%,80,-0.7%,8,+2.8%,14,+2.2%
Jae Crowder,24.3,DAL,Forward,205,36,+0.7%,25,+1.6%,3,+2.9%,99,-5.5%,83,-2.6%,50,-0.0%,27,+1.1%,30,+1.0%
Jae Crowder,24.3,BOS,Forward,1362,62,-0.6%,39,+0.8%,88,-1.9%,46,-0.0%,75,-2.0%,9,+1.2%,51,+0.0%,27,+1.2%
Dante Cunningham,27.5,NOP,Forward,1614,52,-0.1%,26,+1.6%,80,-1.2%,61,-0.7%,74,-1.9%,82,-0.7%,27,+1.0%,46,+0.3%
Stephen Curry,26.6,GSW,Point,2606,56,-0.2%,68,-0.8%,29,+0.7%,22,+1.2%,16,+1.9%,18,+0.8%,89,-1.9%,75,-1.1%
Samuel Dalembert,34.5,NYK,Big,538,74,-1.5%,68,-0.7%,1,+4.2%,75,-1.6%,11,+2.6%,88,-0.9%,73,-1.0%,87,-1.9%
Troy Daniels,23.3,MIN,Combo,118,76,-1.5%,21,+1.9%,95,-2.9%,10,+2.3%,54,-0.6%,97,-1.7%,42,+0.3%,78,-1.3%
Troy Daniels,23.3,CHA,Wing,101,20,+1.7%,57,-0.2%,99,-4.5%,100,-8.4%,100,-12.9%,4,+1.6%,0,+11.5%,0,+13.1%
Gigi Datome,26.9,BOS,Forward,169,100,-6.3%,68,-0.8%,8,+1.8%,58,-0.6%,25,+1.2%,2,+2.0%,95,-2.5%,60,-0.4%
Brandon Davies,23.3,PHI,Big,368,0,+10.3%,73,-1.0%,3,+2.9%,96,-3.7%,58,-0.8%,98,-1.9%,3,+3.8%,18,+1.9%
Anthony Davis,21.6,NOP,Big,2450,77,-1.6%,45,+0.5%,43,+0.1%,28,+0.9%,29,+1.0%,79,-0.7%,69,-0.8%,79,-1.4%
Ed Davis,25.4,LAL,Big,1770,27,+1.3%,16,+2.4%,54,-0.2%,89,-2.5%,86,-2.7%,68,-0.4%,34,+0.7%,45,+0.3%
Glen Davis,28.8,LAC,Big,781,66,-1.0%,67,-0.7%,85,-1.7%,23,+1.2%,53,-0.5%,19,+0.7%,39,+0.5%,27,+1.2%
Austin Daye,26.4,SAS,Forward,241,88,-2.3%,11,+2.9%,99,-4.5%,44,+0.1%,96,-4.4%,92,-1.1%,9,+2.7%,21,+1.6%
DeMar DeRozan,25.2,TOR,Wing,2094,78,-1.6%,29,+1.4%,28,+0.7%,69,-1.2%,53,-0.5%,82,-0.7%,54,-0.1%,69,-0.9%
Dewayne Dedmon,25.2,ORL,Big,796,98,-4.6%,12,+2.7%,91,-2.2%,77,-1.7%,94,-3.9%,62,-0.3%,22,+1.5%,27,+1.2%
Matthew Dellavedova,24.1,CLE,Combo,1259,37,+0.6%,95,-3.4%,75,-0.9%,56,-0.5%,66,-1.4%,31,+0.4%,2,+4.5%,2,+4.9%
Luol Deng,29.5,MIA,Forward,2413,45,+0.3%,66,-0.7%,31,+0.6%,33,+0.7%,25,+1.2%,64,-0.3%,55,-0.2%,62,-0.5%
Boris Diaw,32.5,SAS,Big,1932,52,-0.0%,34,+1.0%,36,+0.4%,80,-1.9%,67,-1.4%,21,+0.6%,55,-0.2%,43,+0.4%
Gorgui Dieng,24.8,MIN,Big,2155,60,-0.4%,61,-0.5%,67,-0.7%,17,+1.7%,28,+1.0%,80,-0.7%,48,+0.1%,63,-0.6%
Spencer Dinwiddie,21.6,DET,Combo,430,40,+0.5%,24,+1.7%,87,-1.8%,90,-2.7%,96,-4.4%,69,-0.4%,6,+3.2%,9,+2.8%
Joey Dorsey,30.9,HOU,Big,762,12,+2.8%,42,+0.6%,49,-0.1%,19,+1.5%,23,+1.4%,63,-0.3%,87,-1.7%,89,-2.0%
Toney Douglas,28.6,NOP,Combo,140,96,-4.0%,17,+2.2%,27,+0.7%,96,-3.6%,88,-3.0%,54,-0.1%,32,+0.8%,37,+0.7%
Goran Dragic,28.5,PHX,Wing,1730,65,-1.0%,31,+1.2%,80,-1.2%,25,+1.1%,47,-0.1%,12,+1.0%,92,-2.1%,74,-1.1%
Goran Dragic,28.5,MIA,Point,902,6,+3.8%,28,+1.5%,50,-0.1%,67,-1.0%,63,-1.1%,15,+0.9%,79,-1.2%,58,-0.4%
Larry Drew,24.7,PHI,Point,198,2,+4.8%,77,-1.4%,91,-2.4%,5,+2.9%,35,+0.6%,35,+0.3%,38,+0.5%,34,+0.8%
Andre Drummond,21.2,DET,Big,2487,48,+0.1%,96,-3.7%,14,+1.4%,5,+3.1%,2,+4.5%,64,-0.3%,63,-0.6%,69,-0.9%
Jared Dudley,29.3,MIL,Forward,1688,93,-3.2%,77,-1.4%,14,+1.4%,24,+1.2%,12,+2.5%,61,-0.3%,71,-0.8%,75,-1.1%
Tim Duncan,38.5,SAS,Big,2221,59,-0.4%,19,+2.0%,89,-2.0%,10,+2.3%,39,+0.2%,88,-0.9%,82,-1.4%,91,-2.3%
Mike Dunleavy,34.1,CHI,Wing,1834,66,-1.0%,98,-4.8%,48,-0.1%,1,+4.2%,3,+4.2%,71,-0.5%,28,+1.0%,40,+0.6%
Kevin Durant,26.1,OKC,Forward,908,82,-2.0%,23,+1.8%,78,-1.1%,38,+0.4%,56,-0.7%,94,-1.3%,43,+0.3%,74,-1.1%
Cleanthony Early,23.5,NYK,Wing,579,58,-0.3%,77,-1.4%,76,-1.0%,65,-0.9%,75,-1.9%,9,+1.1%,12,+2.2%,5,+3.3%
Wayne Ellington,26.9,LAL,Wing,1624,99,-4.8%,95,-3.5%,12,+1.5%,6,+2.7%,3,+4.2%,91,-1.1%,41,+0.4%,66,-0.7%
Monta Ellis,29.0,DAL,Wing,2694,88,-2.4%,15,+2.5%,50,-0.1%,58,-0.6%,56,-0.7%,53,-0.1%,87,-1.8%,86,-1.8%
James Ennis,24.3,MIA,Forward,996,82,-1.9%,57,-0.2%,46,-0.0%,41,+0.2%,42,+0.2%,70,-0.4%,39,+0.5%,51,+0.1%
Tyler Ennis,20.2,MIL,Point,336,4,+4.5%,60,-0.4%,2,+3.1%,40,+0.3%,6,+3.4%,58,-0.2%,98,-2.8%,96,-3.0%
Jeremy Evans,27.0,UTA,Big,224,93,-3.1%,95,-3.5%,19,+1.0%,89,-2.5%,69,-1.5%,6,+1.3%,3,+3.7%,2,+5.0%
Reggie Evans,34.5,SAC,Big,760,44,+0.3%,84,-1.9%,66,-0.6%,3,+3.6%,9,+2.9%,60,-0.2%,67,-0.7%,72,-1.0%
Tyreke Evans,25.1,NOP,Wing,2685,21,+1.7%,92,-2.9%,93,-2.6%,4,+3.5%,31,+0.9%,11,+1.1%,31,+0.9%,16,+2.0%
Dante Exum,19.3,UTA,Combo,1771,92,-2.9%,62,-0.5%,46,-0.0%,24,+1.1%,27,+1.1%,56,-0.2%,60,-0.4%,64,-0.6%
Festus Ezeli,25.0,GSW,Big,431,79,-1.7%,22,+1.8%,43,+0.1%,54,-0.4%,49,-0.3%,13,+1.0%,96,-2.5%,81,-1.6%
Kenneth Faried,25.0,DEN,Big,2069,7,+3.6%,33,+1.0%,69,-0.7%,29,+0.8%,43,+0.1%,77,-0.6%,63,-0.5%,75,-1.1%
Jordan Farmar,27.9,LAC,Point,444,68,-1.1%,4,+4.0%,90,-2.1%,65,-0.9%,88,-3.0%,93,-1.2%,45,+0.2%,72,-1.0%
Derrick Favors,23.3,UTA,Big,2273,49,+0.1%,58,-0.2%,30,+0.6%,27,+1.0%,21,+1.6%,81,-0.7%,64,-0.6%,78,-1.3%
Raymond Felton,30.3,DAL,Combo,202,73,-1.3%,13,+2.7%,97,-3.6%,81,-2.0%,98,-5.5%,85,-0.8%,3,+3.7%,8,+2.9%
Landry Fields,26.3,TOR,Wing,178,8,+3.3%,98,-5.0%,19,+1.1%,11,+2.2%,7,+3.3%,93,-1.2%,8,+2.9%,19,+1.7%
Evan Fournier,22.0,ORL,Wing,1650,53,-0.1%,24,+1.7%,72,-0.8%,25,+1.1%,39,+0.3%,48,+0.0%,91,-2.0%,88,-2.0%
Randy Foye,31.1,DEN,Combo,1055,27,+1.3%,51,+0.1%,70,-0.7%,69,-1.2%,74,-1.9%,36,+0.3%,22,+1.5%,19,+1.7%
Tim Frazier,24.0,PHI,Point,165,99,-6.1%,100,-11.4%,0,+6.0%,15,+1.8%,0,+7.7%,98,-2.0%,1,+5.7%,5,+3.7%
Jimmer Fredette,25.7,NOP,Combo,425,76,-1.5%,4,+4.3%,86,-1.8%,97,-4.0%,98,-5.7%,12,+1.0%,41,+0.4%,23,+1.4%
Joel Freeland,27.7,POR,Big,572,92,-2.9%,3,+4.4%,55,-0.3%,99,-5.6%,98,-5.9%,76,-0.5%,13,+2.0%,22,+1.5%
Channing Frye,31.5,ORL,Big,1856,10,+3.1%,72,-1.0%,16,+1.3%,14,+1.8%,8,+3.2%,86,-0.9%,81,-1.3%,90,-2.2%
Danilo Gallinari,26.2,DEN,Forward,1375,65,-1.0%,53,-0.0%,85,-1.6%,32,+0.7%,60,-0.9%,78,-0.6%,20,+1.6%,31,+0.9%
