Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Kent Bazemore,30.3,POR,Wing,1077,42,-0.7%,86,+2.9%,47,-0.3%,38,-0.6%,37,-0.9%,74,+0.9%,15,-2.9%,28,-2.0%
Kent Bazemore,30.3,SAC,Forward,556,24,-1.9%,90,+3.5%,29,-1.2%,71,+0.9%,49,-0.3%,70,+0.7%,7,-3.9%,17,-3.2%
Bradley Beal,26.3,WAS,Wing,2051,83,+2.2%,99,+7.1%,6,-3.9%,8,-2.9%,3,-6.8%,70,+0.7%,36,-1.0%,47,-0.3%
Malik Beasley,22.9,DEN,Wing,697,48,-0.3%,41,-0.7%,52,-0.0%,25,-1.3%,34,-1.3%,93,+2.1%,49,-0.0%,73,+2.0%
Malik Beasley,22.9,MIN,Wing,462,75,+1.5%,23,-2.0%,31,-1.1%,91,+2.8%,71,+1.7%,43,-0.3%,59,+0.6%,54,+0.4%
Marco Belinelli,33.6,SAS,Wing,833,75,+1.5%,63,+0.8%,30,-1.2%,27,-1.2%,24,-2.3%,62,+0.4%,64,+1.2%,67,+1.5%
DeAndre' Bembry,25.3,ATL,Combo,881,15,-2.8%,92,+3.9%,74,+1.4%,17,-1.9%,46,-0.4%,24,-0.9%,18,-2.6%,14,-3.5%
Dragan Bender,22.0,GSW,Big,184,20,-2.3%,81,+2.5%,13,-2.7%,1,-5.0%,2,-7.7%,31,-0.6%,96,+5.8%,93,+5.1%
Davis Bertans,27.0,WAS,Forward,1570,95,+3.9%,64,+0.9%,2,-5.1%,0,-6.0%,1,-11.1%,36,-0.4%,100,+10.6%,100,+10.2%
Patrick Beverley,31.3,LAC,Point,1341,57,+0.3%,11,-3.4%,32,-1.1%,74,+1.1%,55,+0.0%,39,-0.4%,88,+3.8%,83,+3.4%
Bismack Biyombo,27.2,CHA,Big,1029,57,+0.3%,31,-1.5%,86,+2.7%,64,+0.6%,83,+3.2%,85,+1.3%,14,-3.0%,30,-1.7%
Nemanja Bjelica,31.5,SAC,Big,2009,91,+3.2%,67,+1.2%,59,+0.4%,18,-1.7%,34,-1.3%,58,+0.2%,49,-0.1%,51,+0.1%
Eric Bledsoe,29.9,MIL,Point,1644,78,+1.7%,94,+4.3%,36,-0.9%,63,+0.5%,46,-0.4%,35,-0.5%,11,-3.4%,11,-3.9%
Bojan Bogdanovic,30.5,UTA,Forward,2082,96,+4.2%,76,+2.0%,16,-2.3%,51,-0.1%,23,-2.4%,13,-1.4%,72,+1.8%,54,+0.4%
Devin Booker,23.0,PHX,Wing,2508,97,+4.8%,51,-0.1%,82,+2.1%,21,-1.6%,61,+0.5%,85,+1.3%,27,-1.8%,44,-0.4%
Avery Bradley,28.9,LAL,Combo,1184,65,+0.8%,53,+0.1%,43,-0.5%,86,+2.1%,70,+1.6%,63,+0.4%,24,-2.1%,31,-1.6%
Malcolm Brogdon,26.9,IND,Combo,1665,33,-1.3%,57,+0.3%,17,-2.3%,94,+3.1%,64,+0.8%,26,-0.8%,46,-0.3%,38,-1.1%
Jaylen Brown,23.0,BOS,Wing,1929,79,+1.8%,82,+2.6%,43,-0.5%,61,+0.4%,52,-0.1%,28,-0.7%,27,-1.8%,24,-2.5%
Reggie Bullock,28.6,NYK,Wing,682,57,+0.3%,60,+0.5%,69,+1.1%,92,+2.8%,86,+3.9%,21,-1.1%,11,-3.4%,8,-4.5%
Trey Burke,27.0,PHI,Point,282,56,+0.3%,54,+0.2%,10,-2.9%,100,+7.5%,90,+4.6%,19,-1.1%,9,-3.7%,6,-4.8%
Trey Burke,27.0,DAL,Point,190,90,+3.2%,17,-2.7%,25,-1.5%,54,+0.1%,32,-1.4%,97,+2.7%,68,+1.4%,88,+4.1%
Alec Burks,28.3,GSW,Wing,1384,37,-1.0%,59,+0.5%,89,+3.0%,36,-0.7%,77,+2.3%,32,-0.6%,23,-2.2%,21,-2.8%
Alec Burks,28.3,PHI,Combo,361,14,-3.0%,16,-2.8%,50,-0.2%,46,-0.3%,46,-0.4%,91,+1.9%,66,+1.3%,82,+3.2%
Jimmy Butler,30.1,MIA,Wing,1957,25,-1.8%,88,+3.3%,99,+6.2%,62,+0.4%,97,+6.7%,23,-1.0%,1,-9.0%,1,-9.9%
Bruno Caboclo,24.1,MEM,Big,150,2,-7.1%,61,+0.7%,1,-5.7%,79,+1.3%,9,-4.4%,100,+4.0%,46,-0.3%,84,+3.7%
Kentavious Caldwell-Pope,26.7,LAL,Wing,1749,31,-1.4%,54,+0.1%,62,+0.7%,27,-1.2%,44,-0.5%,55,+0.1%,54,+0.3%,54,+0.4%
Clint Capela,25.5,HOU,Big,1275,26,-1.7%,86,+3.0%,92,+3.5%,62,+0.4%,87,+4.0%,51,-0.0%,2,-6.9%,2,-6.9%
DeMarre Carroll,33.3,SAS,Forward,110,95,+4.0%,40,-0.8%,3,-4.8%,82,+1.6%,16,-3.2%,20,-1.1%,94,+5.1%,87,+4.0%
DeMarre Carroll,33.3,HOU,Big,114,76,+1.5%,42,-0.7%,88,+2.9%,85,+1.9%,91,+4.7%,0,-5.4%,67,+1.4%,10,-4.1%
Vince Carter,42.8,ATL,Big,857,34,-1.3%,9,-4.1%,40,-0.7%,52,-0.0%,41,-0.7%,56,+0.1%,93,+4.7%,92,+4.8%
Michael Carter-Williams,28.1,ORL,Combo,808,66,+0.9%,46,-0.4%,21,-1.9%,59,+0.3%,30,-1.6%,36,-0.4%,79,+2.5%,73,+2.0%
Willie Cauley-Stein,26.2,GSW,Big,938,72,+1.2%,15,-2.9%,96,+4.5%,83,+1.8%,96,+6.3%,63,+0.4%,8,-3.8%,15,-3.4%
Willie Cauley-Stein,26.2,DAL,Big,147,14,-3.0%,48,-0.4%,98,+6.1%,97,+4.7%,100,+10.8%,65,+0.5%,0,-11.0%,0,-10.5%
Tyson Chandler,37.1,HOU,Big,219,13,-3.1%,2,-5.9%,83,+2.1%,88,+2.3%,89,+4.4%,1,-4.3%,97,+5.8%,67,+1.5%
Wilson Chandler,32.5,BKN,Big,730,23,-2.1%,43,-0.6%,61,+0.6%,68,+0.8%,69,+1.4%,49,-0.1%,41,-0.7%,41,-0.8%
Marquese Chriss,22.3,GSW,Big,1160,60,+0.5%,78,+2.2%,12,-2.7%,39,-0.6%,16,-3.3%,67,+0.6%,57,+0.5%,62,+1.1%
Jordan Clarkson,27.4,CLE,Wing,665,58,+0.4%,41,-0.8%,1,-5.9%,6,-3.2%,1,-9.1%,97,+2.8%,99,+7.1%,100,+9.9%
Jordan Clarkson,27.4,UTA,Wing,1025,32,-1.4%,42,-0.6%,97,+4.9%,26,-1.2%,85,+3.7%,24,-0.9%,23,-2.2%,17,-3.1%
Mike Conley,32.1,UTA,Point,1359,25,-1.9%,31,-1.5%,67,+1.0%,64,+0.5%,69,+1.5%,83,+1.2%,33,-1.2%,50,-0.0%
Pat Connaughton,26.8,MIL,Wing,1146,17,-2.6%,46,-0.4%,34,-1.0%,36,-0.7%,29,-1.7%,48,-0.1%,76,+2.2%,74,+2.1%
Robert Covington,28.9,MIN,Forward,1410,95,+3.8%,47,-0.4%,8,-3.4%,67,+0.7%,21,-2.7%,47,-0.1%,84,+3.2%,80,+3.1%
Robert Covington,28.9,HOU,Big,725,71,+1.2%,57,+0.3%,36,-0.8%,17,-1.9%,20,-2.7%,82,+1.1%,65,+1.2%,77,+2.4%
Allen Crabbe,27.6,ATL,Wing,504,6,-4.5%,2,-5.9%,73,+1.4%,44,-0.3%,66,+1.1%,37,-0.4%,95,+5.2%,92,+4.8%
Allen Crabbe,27.6,MIN,Wing,131,2,-6.3%,96,+4.9%,20,-2.0%,15,-2.0%,11,-4.0%,46,-0.2%,40,-0.8%,39,-1.0%
Jae Crowder,29.3,MEM,Forward,1321,22,-2.1%,54,+0.1%,10,-2.9%,24,-1.3%,9,-4.3%,55,+0.1%,90,+4.1%,88,+4.1%
Jae Crowder,29.3,MIA,Big,553,36,-1.1%,38,-1.0%,24,-1.6%,33,-0.9%,22,-2.5%,92,+1.9%,71,+1.6%,83,+3.5%
Seth Curry,29.2,DAL,Combo,1543,51,-0.1%,51,-0.0%,56,+0.2%,40,-0.5%,50,-0.3%,10,-1.7%,74,+1.9%,53,+0.3%
Stephen Curry,31.6,GSW,Point,139,46,-0.4%,97,+6.1%,0,-8.0%,0,-5.2%,0,-13.2%,91,+1.9%,95,+5.2%,98,+7.1%
Troy Daniels,28.3,LAL,Wing,387,12,-3.4%,1,-6.6%,35,-1.0%,93,+2.9%,74,+1.9%,52,-0.0%,93,+4.7%,91,+4.7%
Anthony Davis,26.6,LAL,Big,2130,34,-1.3%,58,+0.4%,42,-0.5%,74,+1.0%,61,+0.5%,66,+0.6%,31,-1.4%,40,-0.9%
Ed Davis,30.4,UTA,Big,281,0,-8.9%,7,-4.7%,99,+6.2%,77,+1.2%,98,+7.4%,10,-1.7%,35,-1.1%,22,-2.7%
DeMar DeRozan,30.2,SAS,Forward,2315,59,+0.5%,10,-3.9%,94,+3.9%,84,+1.8%,94,+5.7%,81,+1.1%,15,-2.9%,29,-1.8%
Dewayne Dedmon,30.2,SAC,Big,526,31,-1.4%,42,-0.7%,24,-1.6%,87,+2.2%,63,+0.6%,29,-0.7%,61,+0.8%,50,+0.1%
Dewayne Dedmon,30.2,ATL,Big,233,68,+1.0%,55,+0.2%,41,-0.6%,31,-1.0%,30,-1.6%,69,+0.6%,61,+0.8%,66,+1.5%
Matthew Dellavedova,29.1,CLE,Combo,804,59,+0.4%,86,+3.0%,11,-2.8%,13,-2.1%,6,-4.9%,71,+0.7%,65,+1.3%,72,+2.0%
Cheick Diallo,23.1,PHX,Big,406,21,-2.2%,21,-2.3%,76,+1.7%,86,+2.1%,86,+3.9%,61,+0.3%,25,-1.9%,32,-1.6%
Gorgui Dieng,29.8,MIN,Big,769,8,-4.1%,4,-5.7%,88,+2.8%,93,+2.9%,94,+5.7%,87,+1.5%,29,-1.5%,49,-0.0%
Gorgui Dieng,29.8,MEM,Big,297,36,-1.1%,73,+1.8%,2,-5.0%,78,+1.3%,13,-3.8%,90,+1.7%,53,+0.2%,72,+1.9%
Spencer Dinwiddie,26.6,BKN,Combo,1993,91,+3.2%,80,+2.4%,86,+2.6%,14,-2.0%,63,+0.6%,86,+1.3%,5,-4.4%,18,-3.0%
Goran Dragic,33.5,MIA,Point,1645,64,+0.7%,38,-1.0%,24,-1.6%,15,-2.0%,14,-3.6%,95,+2.4%,76,+2.2%,91,+4.6%
Andre Drummond,26.2,DET,Big,1651,27,-1.6%,87,+3.2%,93,+3.7%,6,-3.3%,60,+0.4%,48,-0.1%,10,-3.5%,13,-3.6%
Andre Drummond,26.2,CLE,Big,220,14,-3.0%,98,+6.2%,33,-1.0%,41,-0.5%,31,-1.5%,96,+2.6%,1,-7.3%,7,-4.7%
Jared Dudley,34.3,LAL,Big,292,18,-2.5%,64,+0.8%,29,-1.2%,49,-0.1%,33,-1.4%,9,-1.7%,76,+2.2%,55,+0.5%
Kris Dunn,25.6,CHI,Point,1259,43,-0.6%,62,+0.7%,29,-1.3%,70,+0.9%,47,-0.4%,21,-1.1%,61,+0.8%,47,-0.3%
Wayne Ellington,31.9,NYK,Combo,528,56,+0.2%,6,-4.7%,11,-2.8%,28,-1.1%,12,-3.9%,43,-0.3%,99,+8.9%,99,+8.6%
Joel Embiid,25.6,PHI,Big,1505,17,-2.6%,65,+1.1%,78,+1.8%,94,+3.0%,91,+4.8%,52,-0.0%,3,-5.9%,3,-5.9%
James Ennis,29.3,PHI,Wing,758,89,+2.9%,88,+3.3%,7,-3.6%,58,+0.2%,15,-3.4%,76,+0.9%,38,-0.9%,50,+0.0%
James Ennis,29.3,ORL,Forward,484,18,-2.5%,79,+2.4%,26,-1.4%,61,+0.4%,36,-1.0%,38,-0.4%,36,-1.0%,36,-1.4%
Dante Exum,24.3,CLE,Wing,385,5,-4.7%,89,+3.4%,58,+0.4%,38,-0.6%,50,-0.3%,3,-2.5%,43,-0.6%,17,-3.1%
Derrick Favors,28.3,NOP,Big,1241,53,+0.0%,75,+1.9%,41,-0.6%,88,+2.3%,70,+1.7%,47,-0.1%,11,-3.5%,13,-3.6%
Cristiano Felicio,27.3,CHI,Big,380,95,+3.8%,94,+4.4%,4,-4.0%,28,-1.1%,6,-5.2%,55,+0.1%,59,+0.7%,58,+0.7%
Yogi Ferrell,26.5,SAC,Point,460,11,-3.5%,35,-1.3%,14,-2.6%,99,+5.3%,80,+2.7%,34,-0.5%,38,-0.9%,35,-1.4%
Dorian Finney-Smith,26.5,DAL,Forward,2116,81,+2.0%,43,-0.6%,6,-3.9%,51,-0.1%,11,-4.0%,94,+2.3%,77,+2.3%,90,+4.6%
Bryn Forbes,26.3,SAS,Wing,1570,35,-1.2%,3,-5.8%,78,+1.8%,98,+4.9%,97,+6.7%,12,-1.5%,58,+0.6%,40,-0.9%
Evan Fournier,27.0,ORL,Wing,2075,86,+2.4%,66,+1.1%,71,+1.2%,20,-1.7%,46,-0.4%,41,-0.3%,45,-0.4%,42,-0.7%
Tim Frazier,29.0,DET,Point,322,9,-3.7%,13,-3.2%,8,-3.3%,93,+3.0%,48,-0.3%,17,-1.2%,94,+4.8%,83,+3.6%
Danilo Gallinari,31.2,OKC,Big,1833,97,+4.9%,25,-1.9%,49,-0.2%,57,+0.2%,54,+0.0%,23,-1.0%,82,+2.8%,70,+1.9%
Langston Galloway,27.9,DET,Wing,1684,47,-0.3%,32,-1.4%,51,-0.1%,58,+0.2%,57,+0.2%,75,+0.9%,55,+0.4%,63,+1.3%
Marc Gasol,34.8,TOR,Big,1157,86,+2.6%,39,-0.9%,33,-1.1%,31,-1.0%,26,-2.0%,93,+2.0%,62,+1.0%,80,+3.0%
Rudy Gay,33.2,SAS,Big,1455,19,-2.4%,92,+3.8%,19,-2.1%,10,-2.6%,8,-4.7%,63,+0.4%,57,+0.5%,60,+0.9%
Paul George,29.5,LAC,Wing,1412,85,+2.3%,19,-2.5%,13,-2.6%,92,+2.8%,57,+0.2%,82,+1.2%,64,+1.1%,76,+2.3%
Taj Gibson,34.4,NYK,Big,1020,19,-2.4%,25,-1.9%,79,+1.8%,97,+4.5%,97,+6.3%,25,-0.9%,10,-3.6%,8,-4.4%
Rudy Gobert,27.3,UTA,Big,2331,94,+3.7%,89,+3.5%,20,-2.0%,51,-0.1%,26,-2.1%,43,-0.3%,34,-1.1%,35,-1.4%
Aaron Gordon,24.1,ORL,Forward,2017,91,+3.2%,87,+3.1%,53,+0.0%,23,-1.4%,33,-1.4%,40,-0.4%,32,-1.4%,30,-1.7%
Eric Gordon,30.9,HOU,Wing,1016,40,-0.8%,68,+1.4%,44,-0.4%,33,-0.9%,34,-1.3%,4,-2.4%,78,+2.3%,48,-0.1%
Treveon Graham,26.0,MIN,Forward,640,19,-2.4%,43,-0.6%,89,+2.9%,40,-0.5%,78,+2.4%,12,-1.5%,47,-0.3%,29,-1.8%
Treveon Graham,26.0,ATL,Forward,246,22,-2.1%,93,+4.2%,49,-0.2%,45,-0.3%,44,-0.5%,16,-1.3%,20,-2.5%,13,-3.7%
Jerami Grant,25.6,DEN,Big,1860,62,+0.6%,58,+0.4%,39,-0.7%,61,+0.4%,49,-0.3%,75,+0.9%,37,-0.9%,48,-0.1%
Danny Green,32.4,LAL,Wing,1684,76,+1.5%,68,+1.4%,58,+0.4%,26,-1.2%,39,-0.8%,78,+1.0%,30,-1.5%,43,-0.5%
Draymond Green,29.7,GSW,Big,1221,82,+2.1%,9,-4.0%,57,+0.4%,57,+0.2%,62,+0.6%,84,+1.2%,76,+2.2%,83,+3.5%
JaMychal Green,29.4,LAC,Big,1248,41,-0.8%,85,+2.9%,38,-0.8%,5,-3.4%,10,-4.2%,70,+0.7%,59,+0.6%,64,+1.3%
Jeff Green,33.2,UTA,Forward,545,4,-5.2%,21,-2.3%,95,+4.1%,55,+0.1%,88,+4.2%,57,+0.2%,23,-2.2%,28,-2.0%
Jeff Green,33.2,HOU,Forward,390,94,+3.7%,81,+2.4%,55,+0.2%,28,-1.1%,38,-0.9%,37,-0.4%,35,-1.1%,34,-1.5%
Blake Griffin,30.6,DET,Big,512,40,-0.8%,73,+1.8%,5,-4.0%,4,-3.7%,2,-7.7%,93,+2.0%,89,+3.9%,96,+5.9%
Tim Hardaway Jr.,27.6,DAL,Wing,2090,66,+0.9%,50,-0.1%,18,-2.1%,63,+0.4%,29,-1.6%,87,+1.5%,52,+0.2%,69,+1.7%
James Harden,30.2,HOU,Point,2482,61,+0.6%,52,+0.0%,33,-1.0%,7,-3.1%,10,-4.1%,96,+2.5%,69,+1.5%,87,+4.1%
Maurice Harkless,26.5,LAC,Forward,1131,72,+1.2%,55,+0.2%,37,-0.8%,91,+2.7%,74,+1.8%,17,-1.3%,40,-0.8%,27,-2.0%
Maurice Harkless,26.5,NYK,Wing,285,96,+4.1%,100,+11.7%,67,+1.0%,1,-4.9%,12,-3.8%,47,-0.1%,1,-7.7%,1,-7.8%
Montrezl Harrell,25.8,LAC,Big,1724,61,+0.6%,99,+7.4%,76,+1.7%,2,-4.4%,21,-2.7%,54,+0.0%,4,-4.8%,7,-4.7%
Gary Harris,25.1,DEN,Wing,1779,38,-0.9%,36,-1.2%,52,-0.0%,42,-0.4%,45,-0.4%,17,-1.2%,82,+2.8%,67,+1.6%
Joe Harris,28.2,BKN,Wing,2122,86,+2.4%,90,+3.6%,41,-0.6%,17,-1.8%,22,-2.5%,53,+0.0%,35,-1.1%,39,-1.1%
Tobias Harris,27.3,PHI,Forward,2468,39,-0.9%,78,+2.2%,59,+0.4%,34,-0.8%,48,-0.4%,36,-0.4%,31,-1.4%,28,-1.9%
Gordon Hayward,29.6,BOS,Forward,1737,93,+3.6%,40,-0.8%,45,-0.4%,78,+1.3%,65,+0.9%,73,+0.8%,38,-0.9%,48,-0.1%
John Henson,28.8,CLE,Big,405,90,+3.1%,84,+2.7%,8,-3.3%,24,-1.3%,8,-4.7%,97,+2.7%,41,-0.7%,71,+1.9%
John Henson,28.8,DET,Big,188,83,+2.2%,97,+5.5%,92,+3.5%,9,-2.6%,65,+0.9%,37,-0.4%,3,-6.0%,3,-6.4%
Juan Hernangomez,24.1,DEN,Forward,370,23,-2.1%,65,+1.0%,24,-1.6%,11,-2.4%,10,-4.0%,60,+0.2%,82,+2.8%,80,+3.1%
Juan Hernangomez,24.1,MIN,Big,407,85,+2.3%,67,+1.3%,27,-1.3%,94,+3.1%,73,+1.8%,5,-2.2%,39,-0.9%,18,-3.1%
Willy Hernangomez,25.4,CHA,Big,320,28,-1.5%,87,+3.1%,93,+3.5%,34,-0.8%,80,+2.7%,27,-0.8%,4,-5.1%,3,-5.9%
Mario Hezonja,24.7,POR,Forward,803,10,-3.6%,38,-1.0%,71,+1.3%,73,+0.9%,76,+2.2%,3,-2.4%,64,+1.2%,37,-1.2%
Buddy Hield,26.9,SAC,Wing,2201,66,+0.9%,50,-0.1%,14,-2.5%,37,-0.7%,17,-3.1%,89,+1.7%,71,+1.6%,82,+3.3%
George Hill,33.5,MIL,Combo,1264,64,+0.7%,11,-3.5%,83,+2.1%,52,-0.0%,75,+2.1%,79,+1.0%,55,+0.4%,65,+1.4%
Solomon Hill,28.6,MEM,Forward,874,78,+1.6%,23,-2.0%,73,+1.4%,47,-0.2%,67,+1.2%,79,+1.0%,48,-0.1%,60,+0.9%
Solomon Hill,28.6,MIA,Forward,183,12,-3.2%,49,-0.2%,47,-0.3%,48,-0.2%,44,-0.5%,0,-5.3%,97,+5.9%,58,+0.7%
Jrue Holiday,29.4,NOP,Combo,2115,50,-0.1%,95,+4.7%,50,-0.2%,17,-1.8%,26,-2.0%,49,-0.1%,18,-2.6%,22,-2.7%
Justin Holiday,30.6,IND,Wing,1805,45,-0.5%,60,+0.6%,15,-2.4%,4,-3.8%,4,-6.2%,90,+1.8%,89,+3.9%,95,+5.7%
Rondae Hollis-Jefferson,24.8,TOR,Big,1092,8,-4.1%,93,+4.1%,12,-2.7%,49,-0.1%,19,-2.8%,29,-0.7%,43,-0.6%,36,-1.3%
Richaun Holmes,26.0,SAC,Big,1229,63,+0.7%,17,-2.8%,80,+1.9%,82,+1.5%,84,+3.5%,56,+0.1%,39,-0.9%,42,-0.7%
Rodney Hood,27.0,POR,Forward,618,74,+1.3%,11,-3.4%,81,+2.0%,71,+0.9%,81,+2.9%,50,-0.1%,58,+0.6%,56,+0.5%
Al Horford,33.4,PHI,Big,2022,85,+2.4%,35,-1.2%,53,+0.0%,35,-0.8%,40,-0.8%,46,-0.2%,76,+2.2%,72,+2.0%
Danuel House,26.4,HOU,Forward,1875,49,-0.2%,87,+3.0%,21,-1.9%,62,+0.4%,31,-1.5%,92,+1.9%,11,-3.5%,33,-1.6%
Dwight Howard,33.9,LAL,Big,1266,64,+0.7%,63,+0.8%,61,+0.6%,59,+0.3%,65,+0.9%,13,-1.5%,48,-0.1%,31,-1.6%
Serge Ibaka,30.1,TOR,Big,1476,43,-0.6%,17,-2.7%,85,+2.5%,90,+2.5%,92,+5.0%,2,-2.8%,56,+0.4%,25,-2.3%
Andre Iguodala,35.8,MIA,Forward,412,46,-0.5%,21,-2.3%,6,-3.8%,5,-3.5%,3,-7.3%,99,+3.0%,98,+6.6%,99,+9.6%
Ersan Ilyasova,32.5,MIL,Big,970,47,-0.4%,16,-2.8%,85,+2.5%,68,+0.7%,83,+3.2%,31,-0.6%,52,+0.2%,45,-0.4%
Joe Ingles,32.1,UTA,Forward,2131,77,+1.6%,89,+3.5%,5,-4.0%,20,-1.7%,5,-5.7%,98,+2.8%,42,-0.7%,74,+2.2%
Brandon Ingram,22.2,NOP,Forward,2102,38,-0.9%,34,-1.3%,56,+0.2%,89,+2.3%,80,+2.6%,67,+0.6%,26,-1.9%,36,-1.3%
Kyrie Irving,27.6,BKN,Point,657,97,+4.8%,5,-5.2%,86,+2.6%,89,+2.4%,92,+5.0%,44,-0.2%,56,+0.4%,52,+0.2%
Reggie Jackson,29.5,DET,Point,380,46,-0.4%,27,-1.8%,66,+1.0%,11,-2.4%,32,-1.5%,37,-0.4%,88,+3.6%,82,+3.2%
Reggie Jackson,29.5,LAC,Combo,344,49,-0.2%,71,+1.6%,77,+1.7%,10,-2.6%,38,-0.9%,78,+1.0%,27,-1.8%,41,-0.8%
LeBron James,34.8,LAL,Forward,2315,91,+3.2%,80,+2.4%,2,-5.3%,14,-2.1%,2,-7.4%,95,+2.3%,80,+2.6%,92,+4.9%
James Johnson,32.7,MIA,Big,268,93,+3.6%,57,+0.4%,13,-2.6%,12,-2.2%,7,-4.8%,50,-0.1%,92,+4.5%,89,+4.4%
James Johnson,32.7,MIN,Big,338,7,-4.1%,29,-1.6%,35,-0.9%,9,-2.7%,14,-3.6%,92,+1.9%,85,+3.3%,94,+5.2%
Stanley Johnson,23.4,TOR,Forward,109,4,-5.0%,28,-1.7%,67,+1.0%,37,-0.7%,58,+0.3%,94,+2.3%,37,-0.9%,64,+1.4%
Tyler Johnson,27.5,PHX,Combo,514,9,-3.9%,39,-0.9%,4,-4.2%,95,+3.2%,37,-1.0%,11,-1.6%,87,+3.5%,71,+1.9%
Tyler Johnson,27.5,BKN,Wing,192,31,-1.4%,1,-6.5%,2,-5.2%,98,+4.9%,49,-0.3%,100,+3.7%,83,+3.1%,97,+6.8%
Nikola Jokic,24.7,DEN,Big,2334,79,+1.9%,22,-2.1%,55,+0.1%,44,-0.3%,51,-0.2%,42,-0.3%,80,+2.7%,76,+2.3%
Damian Jones,24.3,ATL,Big,851,55,+0.2%,65,+1.1%,77,+1.8%,50,-0.1%,71,+1.7%,14,-1.4%,31,-1.4%,21,-2.8%
Tyus Jones,23.5,MEM,Point,1193,45,-0.5%,3,-5.7%,75,+1.6%,72,+0.9%,79,+2.6%,61,+0.4%,82,+2.8%,81,+3.1%
Derrick Jones Jr.,22.7,MIA,Forward,1351,40,-0.8%,76,+2.0%,22,-1.8%,49,-0.2%,27,-2.0%,10,-1.7%,71,+1.6%,49,-0.1%
DeAndre Jordan,31.3,BKN,Big,1233,25,-1.9%,72,+1.7%,55,+0.1%,85,+2.1%,76,+2.2%,15,-1.3%,18,-2.6%,10,-3.9%
