Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Lou Amundson,29.9,MIN,Big,121,3,-10.7,19,-1.3,7,-2.8%,33,-4.6,21,-0.6,3,-16.7%,39,-3.8,28,-0.6,19,-3.8%,29,-7.3
Lou Amundson,29.9,NOH,Big,205,33,-2.4,1,-3.7,1,-4.9%,0,-35.4,26,-0.5,3,-17.2%,13,-16.8,1,-2.8,1,-10.6%,1,-41.0
Chris Andersen,34.3,MIA,Big,604,9,-7.2,9,-1.9,42,-0.5%,10,-13.9,3,-1.5,7,-11.4%,9,-20.2,38,-0.3,70,+1.9%,25,-8.2
Alan Anderson,30.0,TOR,Wing,1406,70,+1.5,51,+0.0,21,-1.7%,75,+5.8,45,-0.1,19,-6.3%,44,-2.7,58,+0.2,29,-2.4%,75,+8.4
James Anderson,23.6,HOU,Wing,229,97,+9.9,89,+1.5,88,+2.0%,59,+2.2,45,-0.2,8,-11.0%,58,+2.4,93,+1.5,99,+10.3%,65,+4.4
Ryan Anderson,24.5,NOH,Big,2478,80,+3.4,67,+0.6,34,-0.9%,73,+5.3,21,-0.6,35,-2.9%,30,-7.7,86,+1.1,53,+0.0%,80,+10.7
Carmelo Anthony,28.4,NYK,Forward,2475,92,+6.1,54,+0.2,89,+2.1%,28,-5.8,79,+0.5,66,+2.3%,76,+9.2,33,-0.4,93,+6.0%,11,-15.7
Joel Anthony,30.2,MIA,Big,507,49,-0.5,46,-0.1,35,-0.9%,65,+3.4,52,+0.0,28,-4.1%,88,+15.6,52,+0.0,47,-0.5%,47,-0.7
Trevor Ariza,27.3,WAS,Wing,1450,61,+0.6,84,+1.1,26,-1.3%,89,+11.2,86,+0.8,12,-7.7%,92,+19.9,60,+0.2,25,-3.2%,67,+5.4
Darrell Arthur,24.6,MEM,Big,931,11,-6.6,37,-0.5,12,-2.2%,74,+5.6,10,-1.0,16,-7.3%,30,-8.0,71,+0.5,30,-2.1%,92,+17.1
Omer Asik,26.3,HOU,Big,2453,58,+0.3,58,+0.3,78,+1.4%,52,+0.5,44,-0.2,55,+0.6%,29,-8.1,76,+0.7,58,+0.5%,73,+7.8
D.J. Augustin,25.0,IND,Point,1150,8,-7.5,8,-1.9,34,-0.9%,7,-15.0,16,-0.8,52,+0.0%,9,-20.3,16,-1.1,39,-1.2%,19,-11.5
Gustavo Ayon,27.6,ORL,Big,567,71,+1.7,69,+0.7,82,+1.5%,71,+4.5,15,-0.8,60,+1.5%,5,-29.0,94,+1.6,83,+3.6%,94,+19.3
Gustavo Ayon,27.6,MIL,Big,137,100,+14.6,100,+7.5,99,+4.7%,100,+34.0,95,+1.2,83,+5.5%,79,+10.9,100,+6.4,93,+5.9%,100,+48.2
Jeff Ayres,25.5,IND,Big,268,91,+5.7,79,+1.0,72,+0.9%,64,+3.2,90,+1.0,23,-5.1%,92,+20.0,69,+0.5,55,+0.2%,59,+2.4
Luke Babbitt,23.4,POR,Forward,672,62,+0.7,58,+0.3,78,+1.4%,36,-3.4,39,-0.3,53,+0.2%,34,-6.3,67,+0.4,86,+4.0%,51,+0.2
Leandro Barbosa,29.9,BOS,Combo,476,45,-1.1,78,+0.9,40,-0.6%,62,+2.9,42,-0.2,80,+5.0%,51,0.0,88,+1.2,42,-0.9%,69,+6.4
J.J. Barea,28.4,MIN,Combo,1642,58,+0.4,30,-0.8,83,+1.6%,17,-9.4,26,-0.5,54,+0.5%,40,-3.6,30,-0.5,95,+6.9%,16,-12.5
Andrea Bargnani,27.0,TOR,Big,995,34,-2.3,13,-1.6,55,+0.1%,7,-15.1,23,-0.6,83,+5.5%,14,-15.4,18,-1.0,57,+0.4%,13,-14.4
Harrison Barnes,20.4,GSW,Wing,2019,47,-0.8,72,+0.8,90,+2.1%,50,+0.3,78,+0.5,95,+10.8%,68,+6.9,57,+0.2,79,+3.0%,39,-3.7
Matt Barnes,32.6,LAC,Wing,1927,29,-2.8,54,+0.2,46,-0.3%,48,-0.3,63,+0.2,44,-1.3%,38,-4.2,48,-0.1,33,-1.9%,49,-0.4
Earl Barron,31.2,WAS,Big,114,17,-4.9,82,+1.1,32,-1.0%,47,-0.5,99,+1.9,4,-15.8%,98,+31.0,13,-1.3,59,+0.6%,6,-20.9
Will Barton,21.8,POR,Wing,808,3,-11.1,37,-0.5,75,+1.1%,18,-8.8,84,+0.7,50,-0.2%,90,+18.4,15,-1.1,81,+3.4%,6,-21.1
Brandon Bass,27.5,BOS,Big,2218,39,-1.6,12,-1.7,37,-0.8%,17,-9.9,59,+0.1,75,+3.9%,45,-2.5,3,-1.9,31,-2.1%,11,-16.7
Shane Battier,34.1,MIA,Forward,1771,76,+2.5,44,-0.2,26,-1.3%,52,+0.6,42,-0.2,13,-7.6%,74,+8.1,54,+0.1,42,-0.9%,52,+0.4
Nicolas Batum,23.9,POR,Wing,2798,89,+5.5,53,+0.1,51,-0.1%,75,+5.7,24,-0.6,40,-2.1%,19,-12.6,77,+0.7,42,-0.9%,88,+15.6
Jerryd Bayless,24.2,MEM,Combo,1685,56,+0.1,35,-0.6,22,-1.6%,45,-1.0,32,-0.4,9,-9.5%,82,+12.2,38,-0.3,72,+2.2%,24,-9.0
Aron Baynes,25.9,SAS,Big,107,4,-10.0,64,+0.5,99,+4.8%,50,+0.1,97,+1.5,100,+18.5%,82,+12.1,31,-0.5,96,+7.5%,32,-5.9
Kent Bazemore,23.3,GSW,Combo,169,1,-13.9,24,-1.0,32,-1.0%,22,-7.8,53,+0.0,59,+1.2%,17,-14.0,18,-1.0,11,-5.5%,57,+1.7
Bradley Beal,19.3,WAS,Wing,1720,55,+0.1,44,-0.2,62,+0.4%,49,-0.2,6,-1.3,74,+3.8%,3,-31.1,82,+0.9,52,-0.0%,81,+11.4
Michael Beasley,23.8,PHX,Forward,1510,36,-2.1,50,-0.0,27,-1.3%,58,+2.0,72,+0.4,57,+1.1%,91,+18.7,33,-0.4,28,-2.6%,25,-8.3
Rodrigue Beaubois,24.7,DAL,Combo,481,52,-0.2,55,+0.2,8,-2.6%,60,+2.7,13,-0.9,10,-9.3%,11,-19.1,87,+1.1,13,-4.8%,88,+14.6
Marco Belinelli,26.6,CHI,Wing,1843,51,-0.3,75,+0.9,45,-0.4%,88,+11.0,57,+0.1,43,-1.4%,64,+4.9,77,+0.7,54,+0.1%,87,+13.8
Patrick Beverley,24.3,HOU,Point,642,34,-2.2,49,-0.0,7,-2.8%,62,+2.9,40,-0.3,5,-13.7%,42,-3.0,50,-0.0,8,-5.7%,59,+2.5
Andris Biedrins,26.6,GSW,Big,492,8,-7.3,31,-0.7,64,+0.5%,17,-9.4,20,-0.7,80,+4.8%,8,-21.0,51,-0.0,48,-0.5%,40,-3.4
Chauncey Billups,36.1,LAC,Wing,417,87,+4.9,59,+0.3,11,-2.3%,81,+7.2,22,-0.6,29,-4.0%,56,+1.6,68,+0.4,35,-1.7%,77,+9.4
Bismack Biyombo,20.2,CHA,Big,2144,80,+3.2,54,+0.1,58,+0.3%,57,+1.5,33,-0.4,78,+4.5%,54,+1.1,76,+0.7,64,+1.1%,66,+4.6
DeJuan Blair,23.5,SAS,Big,745,10,-7.0,6,-2.3,29,-1.2%,8,-14.6,11,-1.0,28,-4.1%,22,-11.0,13,-1.3,63,+1.0%,13,-14.1
Steve Blake,32.7,LAL,Combo,1167,44,-1.2,20,-1.2,11,-2.4%,23,-7.1,14,-0.8,14,-7.4%,9,-20.4,46,-0.1,13,-4.7%,59,+2.5
Andray Blatche,26.2,BKN,Big,1464,35,-2.2,89,+1.5,82,+1.5%,76,+5.9,98,+1.8,91,+8.8%,90,+18.3,42,-0.2,48,-0.4%,25,-8.5
Eric Bledsoe,22.9,LAC,Combo,1420,8,-7.3,7,-2.0,51,-0.1%,9,-14.5,31,-0.4,24,-4.8%,32,-7.3,11,-1.4,41,-1.0%,8,-18.5
Keith Bogans,32.5,BKN,Wing,1394,37,-1.9,63,+0.5,37,-0.8%,79,+6.8,55,+0.1,27,-4.3%,71,+7.5,73,+0.6,44,-0.7%,80,+11.2
Andrew Bogut,27.9,GSW,Big,784,57,+0.2,60,+0.3,76,+1.2%,67,+3.7,34,-0.4,91,+8.6%,46,-2.3,78,+0.8,82,+3.5%,70,+6.4
Matt Bonner,32.6,SAS,Big,811,65,+0.9,7,-2.1,28,-1.2%,9,-14.5,34,-0.4,29,-4.1%,28,-8.3,4,-1.8,46,-0.5%,7,-19.2
Trevor Booker,24.9,WAS,Big,868,29,-2.8,61,+0.4,34,-0.9%,73,+5.4,51,-0.0,43,-1.5%,52,+0.2,72,+0.6,37,-1.5%,78,+9.4
Carlos Boozer,30.9,CHI,Big,2539,15,-5.4,48,-0.1,27,-1.3%,62,+3.0,75,+0.5,43,-1.4%,93,+20.6,32,-0.4,39,-1.2%,30,-7.0
Chris Bosh,28.6,MIA,Big,2445,75,+2.3,90,+1.6,65,+0.5%,88,+10.9,85,+0.7,93,+9.8%,72,+7.7,78,+0.8,49,-0.3%,81,+11.5
Avery Bradley,21.9,BOS,Combo,1425,53,-0.1,33,-0.7,35,-0.9%,48,-0.4,29,-0.5,39,-2.3%,29,-8.2,36,-0.4,27,-2.9%,56,+1.5
Elton Brand,33.6,DAL,Big,1518,43,-1.3,65,+0.5,57,+0.2%,53,+0.7,41,-0.2,44,-1.3%,37,-4.9,80,+0.8,55,+0.2%,66,+4.8
Corey Brewer,26.7,DEN,Wing,1938,52,-0.2,80,+1.0,79,+1.4%,59,+2.2,78,+0.5,53,+0.2%,61,+3.5,72,+0.6,85,+4.0%,58,+2.1
Ronnie Brewer,27.6,NYK,Wing,681,27,-3.2,68,+0.6,57,+0.2%,51,+0.3,85,+0.8,91,+8.8%,43,-3.0,57,+0.2,22,-3.5%,51,+0.3
Ronnie Brewer,27.6,OKC,Forward,102,15,-5.4,4,-2.5,3,-3.5%,15,-11.3,14,-0.8,47,-1.0%,2,-33.6,5,-1.7,1,-10.6%,96,+22.9
Aaron Brooks,27.8,SAC,Point,936,48,-0.7,17,-1.4,40,-0.6%,13,-11.5,54,+0.0,66,+2.3%,54,+0.7,10,-1.5,43,-0.7%,7,-20.2
MarShon Brooks,23.8,BKN,Wing,799,14,-5.6,82,+1.1,95,+3.0%,47,-0.7,94,+1.1,99,+14.3%,43,-2.8,49,-0.1,89,+4.7%,33,-5.6
Kwame Brown,30.6,PHI,Big,267,14,-5.6,17,-1.4,76,+1.2%,31,-5.0,62,+0.2,97,+12.9%,37,-4.7,8,-1.5,26,-3.0%,20,-10.9
Shannon Brown,26.9,PHX,Wing,1381,70,+1.5,20,-1.2,9,-2.5%,33,-4.4,41,-0.2,35,-2.9%,39,-3.9,20,-0.9,6,-6.0%,33,-5.7
Kobe Bryant,34.2,LAL,Wing,3008,96,+8.2,80,+1.0,48,-0.3%,88,+10.7,61,+0.2,45,-1.2%,78,+10.2,77,+0.7,68,+1.6%,82,+12.1
Chase Budinger,24.4,MIN,Wing,468,72,+2.0,77,+0.9,91,+2.2%,84,+8.5,89,+0.9,14,-7.4%,96,+25.0,53,+0.1,97,+8.3%,51,+0.4
Alec Burks,21.3,UTA,Combo,1032,84,+4.3,42,-0.3,69,+0.7%,36,-3.2,58,+0.1,59,+1.4%,62,+3.8,35,-0.4,58,+0.5%,25,-8.4
Caron Butler,32.6,LAC,Wing,1867,79,+3.1,53,+0.1,70,+0.8%,54,+0.9,38,-0.3,68,+2.6%,57,+2.1,61,+0.3,77,+2.9%,53,+0.7
Jimmy Butler,23.1,CHI,Wing,2042,87,+4.7,85,+1.2,39,-0.6%,84,+8.6,95,+1.1,41,-1.6%,92,+19.3,58,+0.2,21,-3.6%,49,-0.1
Will Bynum,29.8,DET,Point,1134,60,+0.5,86,+1.2,61,+0.3%,87,+10.4,20,-0.7,49,-0.3%,19,-12.7,96,+1.9,65,+1.4%,96,+23.5
Jose Calderon,31.1,TOR,Point,1262,20,-4.2,18,-1.3,10,-2.5%,29,-5.5,18,-0.7,9,-10.0%,39,-4.1,25,-0.7,14,-4.5%,29,-7.1
Jose Calderon,31.1,DET,Point,877,32,-2.5,36,-0.5,2,-4.1%,73,+5.3,91,+1.0,42,-1.6%,97,+29.6,8,-1.5,2,-9.3%,19,-11.6
Marcus Camby,38.6,NYK,Big,242,1,-13.1,2,-3.1,2,-4.0%,2,-22.1,43,-0.2,23,-5.1%,54,+0.8,1,-3.0,2,-8.8%,0,-63.1
DeMarre Carroll,26.3,UTA,Wing,1055,86,+4.6,98,+2.7,93,+2.5%,93,+13.3,93,+1.1,62,+1.9%,84,+13.4,92,+1.5,80,+3.2%,83,+12.4
Vince Carter,35.8,DAL,Wing,2085,95,+7.8,91,+1.7,24,-1.5%,92,+13.1,56,+0.1,31,-3.8%,70,+7.2,94,+1.6,15,-4.3%,91,+16.6
Omri Casspi,24.4,CLE,Wing,446,4,-9.5,61,+0.3,66,+0.6%,42,-1.5,19,-0.7,58,+1.2%,6,-26.3,86,+1.1,59,+0.7%,88,+14.5
Mario Chalmers,26.5,MIA,Point,2057,85,+4.4,90,+1.6,92,+2.3%,78,+6.5,92,+1.0,73,+3.7%,76,+9.3,72,+0.5,87,+4.3%,62,+3.4
Tyson Chandler,30.1,NYK,Big,2158,75,+2.5,57,+0.2,86,+1.9%,19,-8.6,78,+0.5,76,+4.2%,63,+4.6,36,-0.3,91,+5.5%,10,-16.8
Wilson Chandler,25.5,DEN,Forward,1056,78,+2.9,89,+1.5,77,+1.2%,81,+7.2,73,+0.4,67,+2.5%,31,-7.3,88,+1.3,63,+1.0%,88,+14.8
Earl Clark,24.8,LAL,Big,1331,31,-2.6,13,-1.6,20,-1.8%,13,-11.6,52,+0.0,26,-4.3%,51,-0.2,9,-1.5,18,-3.8%,8,-19.1
Victor Claver,24.2,POR,Forward,769,25,-3.3,32,-0.7,60,+0.3%,12,-12.7,23,-0.6,90,+7.9%,10,-19.7,45,-0.2,71,+2.2%,26,-7.9
Norris Cole,24.1,MIA,Point,1476,16,-5.2,13,-1.6,22,-1.6%,19,-8.6,3,-1.6,23,-5.0%,7,-23.8,48,-0.1,32,-2.0%,54,+1.0
Jason Collins,33.9,BOS,Big,325,41,-1.4,75,+0.9,44,-0.4%,68,+3.9,81,+0.6,16,-7.3%,81,+11.4,66,+0.4,31,-2.0%,53,+0.7
Darren Collison,25.2,DAL,Point,2351,55,+0.1,59,+0.3,87,+1.9%,52,+0.6,79,+0.6,73,+3.6%,81,+11.5,41,-0.2,83,+3.7%,38,-3.9
Nick Collison,32.0,OKC,Big,1547,83,+4.1,57,+0.2,19,-1.8%,82,+7.8,75,+0.4,55,+0.7%,79,+11.0,34,-0.4,17,-4.0%,62,+3.4
Mike Conley,25.1,MEM,Point,2749,92,+6.1,90,+1.6,78,+1.4%,85,+9.3,91,+1.0,92,+9.6%,49,-1.2,73,+0.6,27,-2.7%,84,+12.7
Daequan Cook,25.5,HOU,Wing,109,89,+5.4,4,-2.5,87,+1.9%,3,-21.1,2,-1.6,81,+5.1%,1,-45.0,34,-0.4,96,+7.2%,37,-4.7
Daequan Cook,25.5,CHI,Wing,225,27,-3.2,8,-2.0,62,+0.4%,3,-21.7,5,-1.4,61,+1.7%,3,-31.1,49,-0.1,38,-1.3%,20,-11.1
Chris Copeland,28.6,NYK,Big,762,62,+0.7,86,+1.3,33,-0.9%,96,+16.2,39,-0.3,82,+5.3%,55,+1.4,93,+1.5,22,-3.5%,97,+27.6
DeMarcus Cousins,22.2,SAC,Big,2271,42,-1.3,67,+0.6,36,-0.9%,65,+3.2,63,+0.2,73,+3.6%,53,+0.6,67,+0.4,39,-1.3%,66,+4.4
Jamal Crawford,32.6,LAC,Wing,2126,37,-1.9,57,+0.2,38,-0.7%,46,-0.7,85,+0.7,46,-1.1%,74,+8.1,34,-0.4,45,-0.7%,28,-7.3
Jordan Crawford,24.0,WAS,Combo,1104,6,-8.3,5,-2.4,13,-2.1%,5,-16.3,31,-0.4,16,-7.2%,52,+0.1,2,-2.1,24,-3.2%,5,-23.7
Jordan Crawford,24.0,BOS,Combo,551,79,+3.1,93,+1.9,96,+3.3%,82,+7.8,85,+0.7,41,-1.7%,96,+24.5,91,+1.4,100,+10.9%,75,+8.4
Jae Crowder,22.3,DAL,Forward,1268,55,+0.1,23,-1.1,43,-0.5%,18,-8.9,50,-0.0,41,-1.7%,38,-4.2,16,-1.0,39,-1.2%,18,-12.2
Dante Cunningham,25.5,MIN,Big,1939,51,-0.3,62,+0.4,61,+0.3%,70,+4.3,76,+0.5,34,-3.0%,86,+14.8,39,-0.3,68,+1.6%,34,-5.6
Stephen Curry,24.6,GSW,Combo,2975,98,+10.4,98,+2.6,97,+3.7%,92,+13.1,83,+0.6,91,+8.5%,87,+15.1,96,+1.9,98,+9.2%,80,+10.7
Samuel Dalembert,32.5,MIL,Big,743,34,-2.2,61,+0.4,26,-1.3%,75,+5.6,86,+0.8,42,-1.5%,88,+15.7,42,-0.2,46,-0.6%,58,+2.2
Marquis Daniels,31.8,MIL,Wing,1012,12,-5.9,15,-1.5,65,+0.6%,11,-13.0,22,-0.6,26,-4.5%,16,-14.5,23,-0.8,52,+0.0%,19,-11.3
Anthony Davis,19.6,NOH,Big,1822,46,-1.0,35,-0.6,81,+1.5%,21,-7.8,59,+0.1,86,+6.8%,13,-17.2,23,-0.8,66,+1.4%,29,-7.1
Ed Davis,23.4,TOR,Big,1070,27,-3.2,79,+1.0,16,-1.9%,94,+14.2,48,-0.1,4,-14.1%,85,+14.0,78,+0.8,36,-1.6%,88,+14.7
Ed Davis,23.4,MEM,Big,526,58,+0.4,53,+0.1,79,+1.4%,39,-2.1,4,-1.5,80,+4.7%,6,-25.5,90,+1.3,83,+3.6%,85,+13.0
Glen Davis,26.8,ORL,Big,1060,67,+1.1,43,-0.2,45,-0.4%,55,+1.0,69,+0.3,14,-7.4%,86,+15.0,26,-0.6,47,-0.5%,37,-4.8
Austin Daye,24.4,DET,Wing,302,100,+12.8,44,-0.2,70,+0.8%,47,-0.5,38,-0.3,67,+2.5%,27,-9.0,52,-0.0,31,-2.1%,57,+1.8
Austin Daye,24.4,MEM,Forward,299,8,-7.7,76,+0.9,57,+0.2%,87,+10.5,53,+0.0,44,-1.3%,82,+11.9,80,+0.8,85,+3.9%,82,+11.7
Nando De Colo,25.4,SAS,Combo,782,6,-8.3,21,-1.2,41,-0.6%,15,-10.4,81,+0.6,48,-0.6%,62,+4.3,5,-1.8,34,-1.8%,5,-22.6
DeMar DeRozan,23.2,TOR,Wing,2995,16,-5.3,26,-0.9,30,-1.1%,17,-9.3,90,+1.0,66,+2.3%,95,+24.4,4,-1.9,14,-4.4%,2,-32.8
Carlos Delfino,30.2,HOU,Wing,1646,83,+4.2,81,+1.0,12,-2.2%,83,+8.3,87,+0.8,47,-1.0%,84,+13.8,58,+0.2,7,-6.0%,63,+4.0
Luol Deng,27.5,CHI,Forward,2890,61,+0.6,32,-0.7,54,-0.0%,31,-4.9,9,-1.1,7,-11.2%,14,-15.9,64,+0.4,71,+2.1%,68,+6.0
Boris Diaw,30.5,SAS,Big,1685,62,+0.7,25,-1.0,27,-1.3%,25,-6.7,35,-0.4,26,-4.4%,17,-13.7,31,-0.5,25,-3.2%,38,-4.7
DeSagana Diop,30.8,CHA,Big,191,65,+0.9,33,-0.7,75,+1.1%,24,-7.1,68,+0.3,30,-4.0%,57,+2.1,21,-0.8,70,+1.9%,31,-6.8
Toney Douglas,26.6,HOU,Combo,837,81,+3.4,14,-1.5,36,-0.8%,25,-6.7,66,+0.3,83,+5.5%,74,+8.2,10,-1.5,30,-2.1%,17,-12.3
Toney Douglas,26.6,SAC,Combo,326,76,+2.7,60,+0.3,88,+1.9%,38,-3.0,95,+1.2,36,-2.8%,80,+11.4,31,-0.5,60,+0.8%,30,-7.0
Goran Dragic,26.5,PHX,Point,2564,94,+7.0,94,+1.9,91,+2.3%,93,+13.9,88,+0.9,63,+2.0%,89,+16.9,86,+1.1,92,+5.6%,84,+12.9
Andre Drummond,19.2,DET,Big,1185,85,+4.5,66,+0.6,47,-0.3%,65,+3.3,58,+0.1,12,-7.8%,72,+7.7,63,+0.3,66,+1.4%,56,+1.5
Jared Dudley,27.3,PHX,Wing,2150,73,+2.2,92,+1.8,81,+1.5%,90,+11.5,88,+0.9,65,+2.2%,87,+15.2,86,+1.1,77,+2.8%,83,+12.2
Chris Duhon,30.2,LAL,Point,778,70,+1.6,63,+0.5,53,-0.0%,56,+1.5,17,-0.8,38,-2.5%,12,-17.3,83,+1.0,66,+1.4%,80,+11.1
Tim Duncan,36.5,SAS,Big,2069,77,+2.8,47,-0.1,84,+1.7%,32,-4.7,73,+0.4,80,+4.9%,64,+4.7,30,-0.5,80,+3.2%,27,-7.8
Mike Dunleavy,32.1,MIL,Wing,1888,90,+5.5,92,+1.8,70,+0.8%,83,+8.4,44,-0.2,52,+0.1%,47,-1.8,96,+1.9,77,+2.8%,92,+17.4
Kevin Durant,24.1,OKC,Forward,3112,95,+7.7,88,+1.4,96,+3.7%,41,-1.7,71,+0.4,97,+13.0%,51,-0.3,92,+1.5,98,+8.8%,63,+3.8
Devin Ebanks,23.0,LAL,Forward,170,13,-5.8,18,-1.3,47,-0.3%,14,-11.4,39,-0.3,37,-2.5%,73,+8.0,27,-0.6,43,-0.9%,14,-13.5
Wayne Ellington,24.9,MEM,Wing,656,21,-4.0,25,-1.0,36,-0.9%,33,-4.3,12,-0.9,16,-7.3%,60,+3.1,44,-0.2,73,+2.3%,28,-7.6
Wayne Ellington,24.9,CLE,Wing,949,71,+1.7,61,+0.4,41,-0.5%,74,+5.5,33,-0.4,32,-3.6%,61,+3.7,82,+0.9,45,-0.6%,81,+11.6
Monta Ellis,27.0,MIL,Combo,3057,88,+5.0,63,+0.5,31,-1.0%,89,+11.4,36,-0.4,36,-2.7%,25,-9.5,73,+0.6,15,-4.3%,93,+18.7
Kim English,24.1,DET,Wing,285,57,+0.2,96,+2.3,48,-0.2%,93,+13.7,23,-0.6,39,-2.3%,31,-7.3,99,+2.9,92,+5.5%,96,+23.3
Jeremy Evans,25.0,UTA,Big,134,100,+12.0,93,+1.9,99,+5.2%,44,-1.3,6,-1.3,94,+10.4%,1,-36.3,97,+2.0,92,+5.6%,74,+8.3
Reggie Evans,32.5,BKN,Big,1951,72,+1.8,9,-1.9,12,-2.2%,11,-12.9,8,-1.2,3,-16.5%,13,-17.1,27,-0.6,19,-3.8%,24,-9.0
Tyreke Evans,23.1,SAC,Wing,2007,46,-0.9,64,+0.5,41,-0.5%,76,+5.9,58,+0.1,32,-3.5%,72,+7.9,71,+0.5,53,+0.1%,72,+7.0
Festus Ezeli,23.0,GSW,Big,1065,21,-4.0,43,-0.2,42,-0.5%,30,-5.3,64,+0.2,25,-4.8%,70,+7.0,30,-0.5,43,-0.7%,18,-12.2
Kenneth Faried,23.0,DEN,Big,2239,51,-0.3,27,-0.9,26,-1.3%,43,-1.4,58,+0.1,33,-3.4%,74,+8.2,14,-1.2,32,-2.0%,28,-7.4
Derrick Favors,21.3,UTA,Big,1711,28,-3.2,78,+1.0,30,-1.2%,84,+8.8,32,-0.4,11,-8.8%,45,-2.4,92,+1.5,33,-1.9%,92,+17.7
Raymond Felton,28.4,NYK,Combo,2302,93,+6.5,62,+0.4,53,-0.1%,66,+3.5,45,-0.1,60,+1.5%,50,-0.6,70,+0.5,65,+1.4%,62,+3.3
Landry Fields,24.3,TOR,Forward,983,82,+3.7,47,-0.1,43,-0.4%,41,-1.7,29,-0.5,74,+3.8%,24,-10.2,70,+0.5,30,-2.3%,72,+7.3
Derek Fisher,38.2,DAL,Combo,228,89,+5.5,12,-1.7,85,+1.8%,5,-16.3,13,-0.9,74,+3.8%,16,-14.4,25,-0.7,81,+3.4%,12,-15.4
Derek Fisher,38.2,OKC,Wing,310,50,-0.3,21,-1.2,2,-4.2%,64,+3.2,4,-1.5,5,-13.6%,6,-25.8,62,+0.3,10,-5.6%,93,+19.1
Evan Fournier,20.0,DEN,Combo,309,68,+1.2,54,+0.2,100,+5.9%,32,-4.8,67,+0.3,79,+4.6%,49,-1.0,36,-0.3,100,+11.6%,36,-5.3
Randy Foye,29.1,UTA,Combo,2229,45,-1.1,55,+0.2,11,-2.3%,80,+6.9,82,+0.6,24,-5.0%,90,+17.6,35,-0.4,20,-3.7%,53,+0.7
