Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Kyle Lowry,29.6,TOR,Point,765,99,+38.8,+43,97,+19.2,96,+11.2%,73,-1.4%,50,+0.7%,27,-3.0,99,-19.7,86,-4.8%,79,+2.7%,82,-4.2%,86,-7.8
Ian Mahinmi,29.0,IND,Big,171,42,-0.7,-1,4,-14.5,28,-2.3%,6,+4.0%,4,-8.2%,31,-2.1,92,-13.9,81,-3.9%,76,+2.4%,64,-1.9%,80,-7.0
Wesley Matthews,29.0,DAL,Wing,173,0,-46.6,-69,0,-27.1,1,-13.9%,55,-0.5%,10,-6.8%,62,+1.7,3,+19.5,8,+7.9%,1,-11.2%,100,-13.3%,93,-9.8
CJ McCollum,24.1,POR,Combo,441,90,+18.5,+34,87,+10.5,87,+5.0%,94,-4.5%,36,-2.2%,31,-2.0,76,-8.0,87,-5.4%,7,-5.1%,88,-5.4%,77,-6.2
Josh McRoberts,28.7,MIA,Big,121,80,+11.3,+25,56,+2.8,34,-1.8%,90,-3.7%,30,-2.7%,48,+0.0,79,-8.5,49,+0.2%,87,+3.8%,93,-7.5%,30,+2.3
Patty Mills,27.2,SAS,Combo,160,70,+6.8,+11,37,-0.9,46,-0.6%,17,+2.2%,62,+1.7%,43,-0.5,75,-7.7,64,-1.3%,92,+4.6%,33,+2.0%,63,-3.0
Paul Millsap,30.7,ATL,Big,364,62,+5.3,+11,11,-9.4,6,-6.1%,49,-0.1%,86,+5.5%,23,-3.7,92,-14.7,96,-8.9%,94,+4.8%,3,+8.5%,6,+8.8
Marcus Morris,26.2,DET,Wing,143,53,+2.4,+4,48,+1.3,19,-3.1%,83,-2.7%,63,+2.0%,94,+7.2,54,-1.1,5,+8.9%,73,+1.7%,80,-3.6%,69,-3.7
Dirk Nowitzki,37.4,DAL,Big,169,97,+33.2,+13,98,+24.2,98,+14.0%,8,+3.7%,82,+5.1%,95,+7.9,81,-9.0,92,-7.9%,2,-9.5%,89,-5.8%,99,-14.3
Zaza Pachulia,31.7,DAL,Big,106,3,-26.1,-18,9,-9.8,17,-3.3%,5,+4.0%,70,+3.1%,8,-8.5,6,+16.4,45,+0.3%,3,-8.6%,20,+3.9%,92,-9.5
Tony Parker,33.5,SAS,Point,263,14,-12.2,-19,22,-5.6,32,-1.9%,78,-2.2%,25,-3.0%,24,-3.3,24,+6.6,54,-0.3%,9,-4.3%,40,+1.1%,43,-0.8
Patrick Patterson,26.6,TOR,Big,582,57,+3.7,+10,92,+12.6,91,+5.5%,59,-0.8%,59,+1.6%,76,+3.9,14,+8.8,33,+1.5%,19,-2.7%,66,-1.9%,19,+4.4
Chris Paul,30.5,LAC,Point,124,93,+21.2,+50,75,+5.6,82,+3.8%,71,-1.3%,47,+0.2%,34,-1.6,93,-15.7,91,-6.3%,95,+4.8%,21,+3.9%,75,-5.4
Mason Plumlee,25.7,POR,Big,303,47,+0.6,+1,41,-0.6,45,-0.6%,34,+0.7%,78,+4.4%,14,-5.8,55,-1.1,61,-1.0%,74,+1.7%,35,+1.9%,47,-1.2
Norman Powell,22.4,TOR,Wing,173,31,-4.2,-10,19,-7.1,2,-8.0%,51,-0.3%,88,+5.8%,75,+3.7,59,-2.9,52,-0.1%,67,+1.1%,68,-2.1%,55,-2.0
Zach Randolph,34.3,MEM,Big,119,24,-6.7,-4,3,-14.7,0,-16.0%,82,-2.6%,75,+3.8%,14,-5.5,75,-8.0,56,-0.3%,62,+1.0%,96,-9.4%,91,-9.2
JJ Redick,31.4,LAC,Wing,166,25,-6.2,-17,63,+3.3,79,+3.5%,41,+0.5%,31,-2.4%,58,+1.4,13,+9.6,7,+8.0%,8,-4.4%,65,-1.9%,67,-3.3
Josh Richardson,22.1,MIA,Combo,378,69,+6.6,+17,88,+10.7,81,+3.7%,57,-0.5%,73,+3.7%,75,+3.4,33,+4.2,29,+2.2%,55,+0.5%,59,-1.1%,3,+10.0
Austin Rivers,23.2,LAC,Combo,139,6,-18.0,-44,27,-3.8,36,-1.6%,65,-1.0%,47,+0.3%,15,-5.4,8,+14.2,15,+4.8%,14,-3.4%,71,-2.6%,4,+9.3
Andre Roberson,23.9,OKC,Wing,464,47,+0.9,+3,21,-5.7,16,-3.4%,91,-3.9%,14,-6.1%,20,-4.2,71,-6.6,35,+1.3%,71,+1.4%,72,-2.6%,84,-7.4
Terrence Ross,24.7,TOR,Wing,313,4,-20.9,-39,2,-16.1,12,-4.5%,25,+1.4%,23,-3.6%,17,-5.3,30,+4.8,25,+2.5%,66,+1.1%,8,+6.2%,35,+0.9
Dennis Schroder,22.1,ATL,Point,186,54,+2.5,+6,40,-0.7,38,-1.5%,19,+1.9%,89,+5.9%,30,-2.6,60,-3.2,83,-4.2%,10,-4.0%,75,-2.9%,39,+0.3
Luis Scola,35.5,TOR,Big,131,9,-14.3,-25,3,-15.7,8,-5.3%,18,+2.1%,8,-7.3%,32,-1.9,56,-1.4,59,-0.9%,36,-0.7%,47,+0.2%,50,-1.3
Mike Scott,27.3,ATL,Big,153,56,+3.6,+10,85,+9.0,90,+5.4%,23,+1.6%,42,-0.3%,36,-1.3,27,+5.4,23,+3.1%,4,-5.9%,99,-12.0%,37,+0.5
Thabo Sefolosha,31.5,ATL,Wing,200,32,-3.7,-9,47,+1.1,53,+0.4%,88,-3.5%,40,-0.8%,54,+1.2,29,+4.8,47,+0.2%,38,-0.4%,23,+3.8%,36,+0.8
Iman Shumpert,25.3,CLE,Wing,347,14,-11.9,-22,10,-9.6,31,-2.0%,31,+0.8%,8,-7.1%,72,+3.1,39,+2.2,47,+0.2%,69,+1.2%,18,+4.4%,28,+2.6
Marcus Smart,21.7,BOS,Wing,191,75,+9.9,+22,65,+4.2,64,+1.9%,15,+2.7%,58,+1.6%,86,+5.3,69,-5.7,62,-1.1%,84,+3.4%,46,+0.4%,26,+2.8
JR Smith,30.1,CLE,Wing,729,67,+6.1,+10,89,+11.7,75,+2.9%,35,+0.7%,97,+10.5%,68,+2.8,25,+5.6,30,+1.9%,47,+0.2%,34,+1.9%,42,-0.6
Marreese Speights,28.2,GSW,Big,163,23,-6.7,-17,12,-9.2,19,-3.3%,33,+0.7%,31,-2.6%,16,-5.4,58,-2.5,28,+2.3%,45,+0.0%,44,+0.7%,57,-2.2
Rodney Stuckey,29.5,IND,Wing,123,65,+5.8,+15,29,-3.3,8,-5.5%,53,-0.4%,79,+4.5%,39,-0.9,81,-9.0,84,-4.4%,27,-1.5%,76,-2.9%,76,-6.1
Jeff Teague,27.4,ATL,Point,278,50,+1.3,+4,70,+4.8,70,+2.6%,81,-2.6%,20,-4.1%,70,+3.1,36,+3.4,17,+4.8%,89,+3.9%,31,+2.2%,40,-0.3
Jason Terry,38.1,HOU,Wing,119,8,-16.3,-13,45,+0.9,97,+11.4%,3,+4.1%,5,-7.9%,33,-1.7,4,+17.1,3,+12.5%,8,-4.4%,98,-11.5%,1,+11.9
Isaiah Thomas,26.7,BOS,Point,219,19,-9.0,-25,8,-11.3,7,-5.8%,13,+2.9%,34,-2.3%,96,+9.4,58,-2.3,31,+1.8%,88,+3.9%,95,-8.5%,2,+11.6
Klay Thompson,25.7,GSW,Wing,847,29,-4.9,-11,28,-3.6,40,-1.3%,38,+0.5%,17,-4.8%,41,-0.8,43,+1.3,50,-0.0%,37,-0.7%,73,-2.6%,61,-2.7
Tristan Thompson,24.6,CLE,Big,620,52,+1.6,+3,31,-2.1,25,-2.7%,62,-0.9%,86,+5.3%,47,-0.1,62,-3.7,67,-1.7%,53,+0.4%,48,+0.2%,81,-7.1
Evan Turner,27.0,BOS,Wing,214,69,+6.7,+15,47,+1.0,71,+2.7%,24,+1.5%,24,-3.4%,53,+0.8,68,-5.7,70,-2.1%,68,+1.2%,42,+0.8%,34,+1.1
Myles Turner,19.6,IND,Big,197,55,+3.0,+8,81,+7.9,56,+0.5%,77,-2.0%,96,+8.3%,18,-5.3,28,+4.9,18,+4.2%,58,+0.8%,41,+0.9%,59,-2.5
Jonas Valanciunas,23.5,TOR,Big,314,78,+10.8,+26,44,+0.5,57,+0.6%,11,+3.5%,95,+8.1%,19,-5.0,85,-10.3,63,-1.1%,86,+3.6%,77,-3.1%,42,-0.7
Dwyane Wade,33.8,MIA,Combo,471,20,-8.9,-22,49,+1.4,76,+3.2%,53,-0.4%,49,+0.4%,40,-0.8,11,+10.3,22,+3.2%,22,-2.2%,13,+5.0%,85,-7.7
Dion Waiters,23.9,OKC,Wing,463,53,+2.5,+6,61,+3.3,62,+1.4%,9,+3.6%,69,+3.1%,74,+3.2,45,+0.8,66,-1.7%,64,+1.1%,25,+3.1%,13,+6.5
Kemba Walker,25.5,CHA,Point,259,13,-12.2,-29,86,+10.1,48,-0.2%,75,-1.8%,85,+5.2%,93,+7.1,1,+22.3,0,+14.7%,13,-3.5%,74,-2.7%,64,-3.1
David West,35.2,SAS,Big,157,39,-1.1,-3,57,+2.9,47,-0.4%,19,+2.0%,77,+4.1%,92,+7.1,35,+4.0,9,+7.3%,99,+6.9%,3,+9.6%,70,-3.9
Russell Westbrook,27.0,OKC,Point,672,91,+19.4,+46,96,+19.0,85,+4.8%,100,-8.5%,27,-2.9%,65,+2.0,50,-0.4,40,+0.9%,46,+0.2%,32,+2.0%,36,+0.8
Hassan Whiteside,26.4,MIA,Big,290,76,+10.1,+25,73,+5.4,94,+6.7%,26,+1.1%,41,-0.5%,11,-6.5,66,-4.7,64,-1.3%,11,-3.7%,85,-4.7%,96,-12.5
Marvin Williams,29.4,CHA,Forward,226,3,-21.7,-49,14,-8.4,18,-3.3%,64,-0.9%,93,+7.0%,0,-21.3,9,+13.3,19,+4.1%,28,-1.5%,37,+1.6%,7,+8.5
Justise Winslow,19.6,MIA,Forward,321,7,-16.7,-41,16,-8.0,3,-7.6%,40,+0.5%,46,+0.1%,97,+10.2,16,+8.6,42,+0.7%,39,-0.3%,6,+6.9%,10,+6.9
Cody Zeller,23.1,CHA,Big,136,82,+12.7,+26,36,-1.0,47,-0.2%,37,+0.5%,43,-0.2%,63,+1.7,91,-13.7,98,-10.7%,59,+0.8%,49,+0.0%,9,+7.2
