Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Jeremy Lamb,28.4,IND,Wing,757,99,94.7%,81,12.0%,89,1.6%,24,16.7%
Romeo Langford,21.0,BOS,Wing,269,0,75.0%,80,11.9%,11,0.5%,66,28.6%
Jake Layman,26.7,MIN,Forward,563,29,72.7%,74,11.8%,9,0.5%,88,35.0%
Caris LeVert,26.2,IND,Wing,1148,64,82.2%,68,10.6%,87,1.6%,49,24.3%
Caris LeVert,26.2,BKN,Combo,325,17,75.0%,69,9.2%,30,0.9%,75,31.6%
Damion Lee,28.0,GSW,Wing,1015,98,91.4%,23,4.2%,76,1.3%,95,45.5%
Saben Lee,21.4,DET,Point,752,6,67.9%,95,16.7%,55,1.7%,57,20.5%
Alex Len,27.4,WAS,Big,880,24,64.2%,88,18.5%,4,0.5%,21,14.3%
Kawhi Leonard,29.3,LAC,Forward,1769,94,88.4%,76,11.8%,99,2.9%,47,23.9%
Kira Lewis Jr.,19.6,NOP,Point,817,62,87.8%,30,5.8%,11,0.8%,7,11.1%
Damian Lillard,30.3,POR,Point,2396,97,93.1%,77,11.9%,98,3.9%,34,18.3%
Nassir Little,20.7,POR,Wing,549,0,83.3%,53,8.0%,50,0.9%,96,50.0%
Kevon Looney,24.7,GSW,Big,1149,24,64.6%,33,9.5%,25,0.9%,36,20.0%
Brook Lopez,32.6,MIL,Big,1901,90,84.5%,38,10.2%,37,1.1%,53,23.9%
Robin Lopez,32.6,WAS,Big,1336,46,71.4%,46,12.0%,86,2.4%,74,29.1%
Kevin Love,32.2,CLE,Big,621,83,82.4%,23,7.1%,29,1.0%,44,21.1%
Kyle Lowry,34.6,TOR,Point,1598,59,87.5%,61,9.7%,80,2.6%,61,21.0%
Timothe Luwawu-Cabarrot,25.5,BKN,Wing,956,43,78.9%,34,5.7%,39,0.7%,38,22.2%
Trey Lyles,25.0,SAS,Big,306,0,68.2%,48,12.1%,2,0.4%,0,0.0%
Theo Maledon,19.4,OKC,Combo,1742,16,74.8%,64,8.8%,45,1.2%,49,25.0%
Terance Mann,24.0,LAC,Wing,1131,65,82.4%,72,11.1%,70,1.1%,28,18.9%
Nico Mannion,19.6,GSW,Point,265,0,89.5%,68,10.8%,50,1.7%,45,20.0%
Boban Marjanovic,32.2,DAL,Big,224,98,87.9%,64,14.0%,63,1.7%,34,18.8%
Lauri Markkanen,23.4,CHI,Big,1315,82,82.0%,25,8.1%,53,1.4%,88,34.1%
Naji Marshall,22.8,NOP,Wing,656,21,71.6%,95,15.0%,19,0.6%,33,21.2%
Caleb Martin,25.1,CHA,Wing,734,5,62.8%,64,10.2%,16,0.5%,79,33.3%
Cody Martin,25.1,CHA,Wing,793,1,54.3%,79,11.7%,24,0.6%,79,33.3%
Kelan Martin,25.2,IND,Forward,257,0,100.0%,6,2.8%,59,1.0%,98,66.7%
Kenyon Martin Jr.,19.8,HOU,Wing,979,11,65.7%,82,12.1%,8,0.5%,35,21.6%
Garrison Mathews,24.0,WAS,Wing,981,89,87.2%,84,12.4%,43,0.8%,18,13.3%
Wesley Matthews,34.1,LAL,Wing,1112,86,86.8%,29,5.1%,41,0.8%,22,15.4%
Tyrese Maxey,20.0,PHI,Combo,800,92,89.8%,62,8.5%,20,0.7%,78,33.3%
Skylar Mays,23.2,ATL,Combo,174,0,76.9%,76,10.4%,53,1.3%,0,0.0%
CJ McCollum,29.1,POR,Combo,1593,51,81.7%,51,7.1%,48,1.2%,89,36.9%
TJ McConnell,28.6,IND,Point,1765,15,69.6%,11,3.7%,9,0.7%,93,44.4%
Jaden McDaniels,20.1,MIN,Forward,1450,11,64.1%,13,4.5%,13,0.5%,53,25.0%
Jalen McDaniels,22.8,CHA,Forward,836,23,70.7%,64,10.5%,50,0.9%,50,24.1%
Doug McDermott,28.8,IND,Forward,1607,69,83.2%,38,7.1%,14,0.5%,87,34.7%
Sean McDermott,24.0,MEM,Wing,100,0,100.0%,34,5.6%,0,0.0%,0,0.0%
JaVale McGee,32.8,CLE,Big,486,29,66.0%,39,10.5%,84,2.3%,46,21.7%
JaVale McGee,32.8,DEN,Big,160,0,70.0%,21,6.5%,78,2.2%,0,0.0%
Rodney McGruder,29.3,DET,Combo,183,0,75.0%,33,5.9%,32,1.0%,95,50.0%
Alfonzo McKinnie,28.1,LAL,Forward,160,0,63.6%,56,8.8%,2,0.3%,34,20.0%
Jordan McLaughlin,24.6,MIN,Point,854,0,70.8%,7,1.8%,25,1.2%,73,25.0%
Ben McLemore,27.7,LAL,Wing,349,0,75.0%,7,3.0%,59,1.0%,52,25.0%
Ben McLemore,27.7,HOU,Wing,433,0,64.0%,33,5.5%,21,0.6%,29,20.0%
Nicolo Melli,29.8,DAL,Big,297,0,73.3%,16,5.9%,74,1.9%,56,25.0%
Nicolo Melli,29.8,NOP,Big,191,0,85.7%,7,4.1%,91,2.7%,0,0.0%
De'Anthony Melton,22.4,MEM,Combo,1008,25,77.5%,23,5.1%,71,1.6%,71,30.0%
Sam Merrill,24.5,MIL,Combo,144,0,0.0%,0,0.0%,10,0.6%,100,0.0%
Chimezie Metu,23.6,SAC,Big,448,54,73.5%,26,8.2%,28,1.0%,11,6.7%
Khris Middleton,29.2,MIL,Forward,2264,100,89.7%,48,8.2%,82,1.5%,73,28.0%
Darius Miller,30.6,OKC,Wing,175,0,100.0%,92,13.6%,4,0.3%,79,33.3%
Patty Mills,32.2,SAS,Combo,1682,95,91.0%,6,3.2%,46,1.2%,33,20.0%
Paul Millsap,35.7,DEN,Big,1154,53,72.9%,39,10.5%,52,1.4%,73,28.9%
Shake Milton,24.1,PHI,Combo,1394,52,82.0%,70,9.7%,79,1.8%,63,26.9%
Donovan Mitchell,24.2,UTA,Combo,1768,60,84.4%,75,10.4%,99,2.8%,45,23.6%
Malik Monk,22.7,CHA,Wing,837,46,80.0%,42,6.8%,67,1.1%,79,33.3%
E'Twaun Moore,31.7,PHX,Combo,331,0,80.0%,13,4.0%,13,0.7%,0,0.0%
Ja Morant,21.2,MEM,Point,2052,21,73.0%,86,14.4%,89,2.9%,27,16.8%
Marcus Morris,31.2,LAC,Big,1495,82,82.0%,13,5.5%,35,1.0%,56,24.2%
Markieff Morris,31.2,LAL,Big,1175,61,75.0%,12,5.5%,12,0.6%,52,23.8%
Monte Morris,25.3,DEN,Combo,1182,46,80.9%,40,6.3%,31,1.0%,47,24.0%
Mychal Mulder,26.4,GSW,Combo,647,0,65.0%,10,3.8%,1,0.2%,14,11.1%
Dejounte Murray,24.1,SAS,Point,2137,29,79.1%,32,6.0%,30,1.3%,86,31.1%
Jamal Murray,23.7,DEN,Combo,1700,79,88.1%,41,6.3%,93,2.3%,31,19.2%
Mike Muscala,29.3,OKC,Big,630,98,91.7%,11,5.2%,57,1.5%,94,42.9%
Sviatoslav Mykhailiuk,23.4,OKC,Wing,646,0,72.2%,8,3.0%,45,0.8%,52,25.0%
Sviatoslav Mykhailiuk,23.4,DET,Wing,628,46,80.0%,15,3.5%,62,1.0%,14,12.5%
Abdel Nader,27.1,PHX,Forward,324,26,71.4%,77,11.9%,78,1.4%,39,21.4%
Larry Nance Jr.,27.8,CLE,Big,1091,15,61.2%,17,5.9%,57,1.5%,11,5.9%
Aaron Nesmith,21.0,BOS,Wing,580,0,78.3%,30,5.2%,51,0.9%,14,12.5%
Raul Neto,28.5,WAS,Combo,1375,84,88.5%,52,7.2%,59,1.4%,16,12.1%
Georges Niang,27.4,UTA,Forward,1099,0,94.4%,3,2.4%,11,0.5%,10,11.1%
Zeke Nnaji,19.8,DEN,Big,290,0,75.0%,15,5.7%,11,0.6%,0,0.0%
Nerlens Noel,26.6,NYK,Big,1541,49,72.1%,49,12.1%,54,1.4%,26,16.7%
Jaylen Nowell,21.3,MIN,Combo,687,56,82.7%,56,7.5%,26,0.8%,39,21.7%
Frank Ntilikina,22.3,NYK,Combo,298,0,58.3%,24,5.2%,22,0.8%,49,25.0%
Kendrick Nunn,25.2,MIA,Combo,1597,100,92.7%,8,3.4%,21,0.8%,67,27.3%
Jusuf Nurkic,26.2,POR,Big,877,17,61.8%,71,15.1%,90,2.7%,63,26.8%
David Nwaba,27.8,HOU,Wing,654,15,68.8%,96,15.0%,30,0.7%,76,31.4%
Jordan Nwora,22.1,MIL,Wing,182,0,58.3%,26,4.7%,55,0.9%,0,0.0%
Royce O'Neale,27.4,UTA,Wing,2238,80,86.4%,13,3.5%,23,0.6%,21,14.3%
Semi Ojeleye,25.9,BOS,Forward,917,35,74.1%,27,6.0%,8,0.4%,19,15.4%
Jahlil Okafor,24.9,DET,Big,335,0,69.6%,44,11.9%,38,1.1%,23,15.4%
Chuma Okeke,22.2,ORL,Forward,1104,39,75.0%,24,5.9%,18,0.6%,67,26.3%
Josh Okogie,22.2,MIN,Forward,1177,48,76.4%,97,16.8%,41,0.8%,37,20.8%
Onyeka Okongwu,19.9,ATL,Big,514,22,63.6%,73,15.3%,21,0.9%,79,30.4%
Isaac Okoro,19.8,CLE,Wing,2139,20,71.6%,88,13.1%,14,0.5%,58,25.3%
KZ Okpala,21.5,MIA,Forward,402,0,63.6%,39,7.2%,21,0.6%,92,42.9%
Victor Oladipo,28.5,IND,Wing,299,24,73.0%,60,9.2%,91,1.9%,64,26.7%
Victor Oladipo,28.5,HOU,Combo,668,35,78.3%,66,8.8%,63,1.6%,49,25.0%
Victor Oladipo,28.5,MIA,Combo,111,0,66.7%,95,14.3%,47,1.2%,21,14.3%
Kelly Olynyk,29.5,HOU,Big,821,89,84.4%,77,16.2%,81,2.2%,51,23.7%
Kelly Olynyk,29.5,MIA,Big,1130,81,81.6%,8,4.2%,60,1.6%,56,25.0%
Miye Oni,23.2,UTA,Wing,400,0,100.0%,8,3.0%,1,0.1%,0,0.0%
Cedi Osman,25.6,CLE,Forward,1486,61,80.0%,37,6.8%,70,1.2%,51,24.4%
Kelly Oubre,24.9,GSW,Wing,1673,19,70.3%,78,11.6%,63,1.0%,63,26.4%
Jabari Parker,25.6,BOS,Big,123,0,80.0%,37,10.2%,33,1.0%,0,0.0%
Eric Paschall,24.0,GSW,Big,637,46,71.3%,80,16.5%,62,1.7%,81,31.4%
Patrick Patterson,31.6,LAC,Big,521,0,84.6%,6,4.0%,3,0.5%,26,16.7%
Justin Patton,23.4,HOU,Big,213,0,75.0%,4,3.4%,51,1.4%,0,0.0%
Chris Paul,35.5,PHX,Point,2202,100,93.4%,14,3.8%,91,3.0%,59,20.6%
Cameron Payne,26.2,PHX,Point,1003,88,90.5%,27,5.5%,7,0.7%,20,14.3%
Elfrid Payton,26.7,NYK,Point,1482,9,68.2%,45,8.2%,34,1.4%,89,31.5%
Reggie Perry,20.6,BKN,Big,142,0,57.1%,18,6.0%,10,0.6%,84,33.3%
Mason Plumlee,30.7,DET,Big,1498,30,66.9%,78,16.5%,79,2.2%,44,20.8%
Jakob Poeltl,25.0,SAS,Big,1840,6,50.8%,43,11.5%,50,1.4%,94,43.4%
Aleksej Pokusevski,18.9,OKC,Forward,1023,39,75.0%,12,4.5%,26,0.6%,10,11.1%
Jordan Poole,21.4,GSW,Combo,857,68,86.1%,77,10.6%,80,1.8%,39,21.7%
Kevin Porter,20.5,HOU,Combo,834,13,73.4%,74,10.4%,72,1.7%,25,17.1%
Michael Porter,22.3,DEN,Forward,1906,60,79.5%,41,7.6%,36,0.7%,66,26.2%
Otto Porter,27.4,CHI,Forward,540,74,83.8%,23,5.8%,93,2.2%,80,33.3%
Bobby Portis,25.7,MIL,Big,1322,50,72.5%,13,5.5%,24,0.9%,70,28.1%
Kristaps Porzingis,25.3,DAL,Big,1326,92,85.5%,31,9.3%,88,2.6%,50,23.5%
Dwight Powell,29.3,DAL,Big,920,65,76.7%,95,21.5%,96,3.3%,36,19.1%
Norman Powell,27.4,TOR,Wing,1277,79,86.3%,71,11.1%,96,2.4%,52,25.0%
Norman Powell,27.4,POR,Wing,919,91,87.7%,76,11.4%,95,2.2%,19,13.6%
Taurean Prince,26.6,BKN,Forward,212,95,88.9%,81,12.3%,61,1.0%,34,20.0%
Taurean Prince,26.6,CLE,Forward,677,73,83.7%,44,7.7%,71,1.2%,53,25.0%
Payton Pritchard,22.8,BOS,Combo,1234,76,87.5%,20,4.6%,8,0.5%,24,15.8%
Immanuel Quickley,21.4,NYK,Combo,1226,87,88.6%,63,8.7%,92,2.3%,66,26.9%
Chasson Randle,27.7,ORL,Point,754,26,78.3%,57,9.3%,5,0.5%,39,19.0%
Julius Randle,25.9,NYK,Big,2663,80,81.1%,52,12.4%,91,2.7%,65,27.2%
Cameron Reddish,21.2,ATL,Wing,747,56,81.3%,87,13.0%,52,0.9%,12,10.5%
JJ Redick,36.4,DAL,Combo,142,0,80.0%,11,3.8%,62,1.5%,0,0.0%
JJ Redick,36.4,NOP,Wing,571,100,95.7%,48,7.6%,86,1.5%,92,41.2%
Paul Reed,21.4,PHI,Big,105,0,50.0%,16,5.9%,16,0.7%,99,66.7%
Naz Reid,21.2,MIN,Big,1285,35,68.8%,59,13.5%,36,1.1%,68,27.7%
Josh Richardson,27.1,DAL,Combo,1781,97,91.6%,38,6.1%,56,1.4%,60,25.6%
Austin Rivers,28.3,DEN,Wing,402,0,68.8%,31,5.2%,29,0.7%,24,16.7%
Austin Rivers,28.3,NYK,Wing,437,0,75.0%,25,4.3%,25,0.6%,0,0.0%
Duncan Robinson,26.5,MIA,Wing,2260,66,82.7%,13,3.4%,73,1.1%,89,40.0%
Jerome Robinson,23.7,WAS,Wing,278,0,77.8%,62,9.9%,2,0.1%,79,33.3%
Mitchell Robinson,22.6,NYK,Big,847,4,49.1%,65,14.1%,32,1.0%,32,17.9%
Glenn Robinson III,26.8,SAC,Forward,352,0,89.5%,54,8.7%,57,1.0%,10,11.1%
Isaiah Roby,22.7,OKC,Big,1353,55,73.6%,41,10.9%,43,1.2%,33,18.4%
Rajon Rondo,34.7,ATL,Point,392,0,50.0%,2,0.9%,20,1.0%,0,0.0%
Rajon Rondo,34.7,LAC,Point,379,0,100.0%,18,4.7%,23,1.2%,45,20.0%
Derrick Rose,32.1,NYK,Point,936,65,88.3%,50,8.5%,16,0.9%,36,18.4%
Derrick Rose,32.1,DET,Point,341,41,84.0%,75,11.8%,18,1.0%,9,12.5%
Terrence Ross,29.7,ORL,Wing,1339,88,87.0%,55,8.4%,84,1.4%,42,23.6%
Terry Rozier,26.6,CHA,Combo,2375,48,81.4%,39,6.2%,54,1.3%,74,31.5%
Ricky Rubio,30.0,MIN,Point,1764,56,86.7%,59,9.5%,45,1.6%,14,13.7%
D'Angelo Russell,24.7,MIN,Combo,1191,19,76.4%,59,8.2%,95,2.5%,26,17.5%
Domantas Sabonis,24.5,IND,Big,2226,54,73.3%,69,15.0%,89,2.6%,78,29.8%
Luka Samanic,20.8,SAS,Forward,233,0,56.3%,52,8.6%,66,1.1%,74,28.6%
JaKarr Sampson,27.6,IND,Big,289,0,62.5%,44,11.7%,15,0.7%,48,23.1%
Dario Saric,26.6,PHX,Big,838,91,84.8%,48,12.1%,70,1.9%,25,15.9%
Tomas Satoransky,29.0,CHI,Combo,1288,65,85.3%,72,10.2%,57,1.4%,91,40.0%
Dennis Schroder,27.1,LAL,Point,1950,47,84.6%,73,11.4%,73,2.3%,11,13.7%
Mike Scott,32.3,PHI,Big,788,0,66.7%,1,2.6%,6,0.6%,36,20.0%
Collin Sexton,21.8,CLE,Combo,2101,49,81.5%,92,13.4%,100,3.0%,46,23.9%
Landry Shamet,23.6,BKN,Wing,1367,69,83.8%,38,6.3%,38,0.7%,20,13.8%
Pascal Siakam,26.6,TOR,Big,2002,85,82.7%,63,13.8%,76,2.1%,56,25.0%
Ben Simmons,24.3,PHI,Point,1874,0,61.1%,100,18.5%,82,2.7%,43,19.8%
Anfernee Simons,21.4,POR,Combo,1011,27,77.8%,32,5.7%,7,0.5%,21,14.3%
Deividas Sirvydis,20.4,DET,Wing,104,0,25.0%,16,3.6%,76,1.3%,0,0.0%
Marcus Smart,26.7,BOS,Combo,1575,38,79.0%,79,11.4%,55,1.4%,17,12.5%
Ish Smith,32.3,WAS,Combo,899,0,54.8%,21,5.1%,9,0.5%,33,20.0%
Dennis Smith Jr.,22.9,DET,Combo,390,0,70.0%,5,2.9%,94,2.3%,49,25.0%
Tony Snell,29.0,ATL,Wing,977,0,100.0%,17,3.7%,3,0.2%,79,33.3%
Lamar Stevens,23.3,CLE,Wing,440,43,78.9%,83,12.3%,50,0.9%,14,12.5%
Isaiah Stewart,19.4,DET,Big,1410,39,69.3%,27,8.3%,81,2.2%,82,31.4%
Max Strus,24.6,MIA,Wing,455,0,63.6%,29,5.1%,42,0.8%,79,33.3%
Edmond Sumner,24.8,IND,Wing,825,60,81.6%,93,14.2%,20,0.6%,61,25.6%
Jae'Sean Tate,25.0,HOU,Forward,2011,19,70.4%,57,9.2%,79,1.4%,32,19.7%
Jayson Tatum,22.7,BOS,Forward,2285,82,86.6%,59,9.7%,96,2.4%,42,21.9%
Jeff Teague,32.4,BOS,Combo,616,59,83.6%,91,13.2%,51,1.3%,21,14.3%
Jeff Teague,32.4,MIL,Combo,314,81,88.1%,100,20.2%,15,0.7%,43,22.7%
Garrett Temple,34.5,CHI,Wing,1525,46,80.0%,32,5.4%,22,0.6%,92,42.9%
Daniel Theis,28.6,CHI,Big,572,26,65.1%,46,12.0%,68,1.8%,79,30.4%
Daniel Theis,28.6,BOS,Big,1026,33,68.7%,26,8.1%,56,1.4%,36,20.0%
Brodric Thomas,23.8,CLE,Wing,321,6,63.0%,77,11.5%,66,1.1%,10,9.1%
Matt Thomas,26.2,TOR,Wing,162,0,85.7%,4,2.2%,18,0.6%,98,100.0%
Tristan Thompson,29.6,BOS,Big,1285,10,59.2%,66,14.2%,80,2.2%,74,29.4%
Sindarius Thornwell,26.0,ORL,Wing,102,0,75.0%,0,0.0%,46,0.8%,100,0.0%
Matisse Thybulle,23.7,PHI,Wing,1254,0,47.1%,11,3.4%,5,0.3%,87,37.5%
Killian Tillie,22.7,MEM,Big,131,0,75.0%,10,4.9%,1,0.3%,0,0.0%
Xavier Tillman,21.8,MEM,Big,1040,20,63.0%,29,9.0%,5,0.5%,96,44.4%
Obi Toppin,22.7,NYK,Forward,663,0,73.9%,26,5.9%,7,0.4%,53,25.0%
Juan Toscano-Anderson,27.6,GSW,Big,1036,43,71.0%,21,6.5%,31,1.0%,91,38.5%
Karl-Anthony Towns,25.0,MIN,Big,1687,93,85.8%,64,14.1%,95,3.3%,49,23.2%
Gary Trent Jr.,21.8,TOR,Wing,527,46,80.0%,28,4.8%,61,1.0%,22,15.4%
Gary Trent Jr.,21.8,POR,Wing,1222,39,78.1%,40,6.6%,28,0.6%,66,28.6%
PJ Tucker,35.5,MIL,Forward,408,0,75.0%,1,2.2%,3,0.3%,0,0.0%
PJ Tucker,35.5,HOU,Big,958,0,78.3%,3,3.0%,27,1.0%,0,0.0%
Myles Turner,24.6,IND,Big,1453,71,78.2%,57,13.2%,53,1.4%,28,17.2%
Jonas Valanciunas,28.5,MEM,Big,1755,66,77.3%,51,12.4%,74,1.9%,42,20.6%
Denzel Valentine,27.0,CHI,Wing,1006,0,92.9%,1,1.2%,53,0.9%,89,40.0%
Fred VanVleet,26.7,TOR,Combo,1898,86,88.5%,57,7.7%,90,2.1%,15,11.3%
Jarred Vanderbilt,21.6,MIN,Big,1097,7,55.8%,86,17.3%,54,1.4%,47,22.2%
Devin Vassell,20.2,SAS,Wing,968,51,80.5%,51,7.9%,15,0.5%,76,31.8%
Gabe Vincent,24.4,MIA,Combo,634,0,85.7%,14,4.0%,70,1.6%,78,33.3%
Nikola Vucevic,30.0,CHI,Big,842,96,87.0%,4,3.6%,75,2.0%,84,33.3%
Nikola Vucevic,30.0,ORL,Big,1500,86,82.7%,8,4.3%,69,1.8%,56,25.0%
Dean Wade,23.9,CLE,Forward,1126,47,76.3%,10,4.5%,29,0.6%,89,38.5%
Moritz Wagner,23.5,WAS,Big,354,76,79.6%,78,16.4%,93,2.9%,66,27.3%
Moritz Wagner,23.5,ORL,Big,277,94,86.7%,53,12.5%,69,1.8%,0,0.0%
Kemba Walker,30.5,BOS,Point,1364,76,89.7%,43,8.1%,75,2.4%,70,24.6%
Lonnie Walker,21.9,SAS,Wing,1499,54,80.9%,35,5.9%,18,0.6%,88,38.9%
John Wall,30.2,HOU,Combo,1282,14,74.6%,89,13.1%,84,2.0%,48,24.8%
Brad Wanamaker,31.3,GSW,Combo,552,89,89.4%,94,13.8%,82,1.9%,85,34.8%
Brad Wanamaker,31.3,CHA,Combo,416,83,88.4%,98,15.2%,40,1.2%,86,35.0%
TJ Warren,27.2,IND,Forward,117,0,80.0%,86,13.0%,64,1.1%,96,57.1%
PJ Washington,22.2,CHA,Big,1950,61,74.5%,36,10.1%,39,1.1%,29,17.3%
Yuta Watanabe,26.1,TOR,Forward,691,0,84.0%,33,6.6%,49,0.9%,53,25.0%
Tremont Waters,22.8,BOS,Point,163,0,88.9%,20,5.0%,59,1.8%,0,0.0%
Paul Watson,25.8,TOR,Forward,264,0,62.5%,11,4.5%,30,0.7%,0,0.0%
Russell Westbrook,32.0,WAS,Point,2361,3,65.5%,84,14.2%,57,1.8%,64,23.5%
Coby White,20.7,CHI,Point,2146,82,89.9%,34,6.2%,41,1.5%,77,25.9%
Derrick White,26.3,SAS,Wing,1062,83,86.6%,65,10.4%,83,1.4%,41,23.5%
Hassan Whiteside,31.4,SAC,Big,544,6,52.6%,76,15.7%,85,2.4%,36,20.0%
Andrew Wiggins,25.7,GSW,Forward,2356,24,71.3%,68,10.9%,81,1.4%,48,24.0%
Grant Williams,21.9,BOS,Big,1094,13,59.6%,18,6.0%,47,1.3%,84,33.3%
Kenrich Williams,25.9,OKC,Forward,1384,5,55.7%,42,7.6%,58,1.0%,40,21.9%
Lou Williams,34.0,ATL,Combo,493,75,87.0%,71,10.0%,66,1.6%,11,8.7%
Lou Williams,34.0,LAC,Combo,908,73,86.6%,82,11.6%,64,1.6%,30,18.5%
Patrick Williams,19.2,CHI,Forward,1956,29,72.7%,66,10.7%,48,0.9%,53,25.0%
Robert Williams,23.0,BOS,Big,966,16,61.6%,58,13.3%,21,0.9%,77,29.7%
Zion Williamson,20.3,NOP,Big,2015,39,69.9%,98,22.5%,65,1.8%,71,28.2%
D.J. Wilson,24.7,HOU,Big,286,0,76.9%,14,5.7%,16,0.8%,97,50.0%
Dylan Windler,24.1,CLE,Wing,464,0,77.3%,54,8.2%,29,0.7%,11,10.0%
Justise Winslow,24.6,MEM,Forward,491,6,56.3%,32,6.5%,38,0.8%,7,7.1%
James Wiseman,19.6,GSW,Big,768,31,67.1%,30,9.1%,55,1.4%,33,18.2%
Christian Wood,25.1,HOU,Big,1323,19,62.8%,60,13.7%,86,2.4%,73,28.9%
Delon Wright,28.5,SAC,Combo,691,57,82.9%,43,6.4%,74,1.7%,62,26.7%
Delon Wright,28.5,DET,Combo,1050,37,78.4%,68,9.2%,83,1.9%,20,13.8%
Thaddeus Young,32.4,CHI,Big,1649,20,62.8%,29,9.0%,56,1.4%,96,48.4%
Trae Young,22.1,ATL,Point,2120,71,88.6%,89,14.5%,100,4.6%,18,14.2%
Cody Zeller,28.1,CHA,Big,992,47,71.8%,76,15.9%,68,1.8%,55,24.1%
Ivica Zubac,23.6,LAC,Big,1578,72,79.0%,79,16.5%,83,2.3%,18,12.2%
