Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Danilo Gallinari,33.2,ATL,Forward,181,20,47.1%,28,19%,56,23%,84,24%,84,47%,36,12%,48,23%,52,35%
Rudy Gobert,29.3,UTA,Big,196,76,63.6%,100,98%,3,2%,0,0%,0,2%,0,0%,0,0%,0,0%
Aaron Gordon,26.1,DEN,Forward,160,4,45.4%,84,34%,88,34%,44,8%,68,42%,40,13%,12,11%,20,23%
Danny Green,34.4,PHI,Wing,318,88,59.2%,8,9%,23,5%,23,1%,15,6%,100,61%,12,24%,96,85%
Draymond Green,31.7,GSW,Big,698,27,51.4%,30,36%,84,39%,32,3%,81,41%,68,9%,57,14%,62,23%
Jeff Green,35.2,DEN,Big,113,0,44.1%,3,11%,86,39%,59,6%,86,44%,95,28%,70,17%,86,44%
James Harden,32.2,PHI,Point,478,54,49.4%,85,34%,54,23%,0,2%,31,24%,15,2%,62,40%,46,42%
Tobias Harris,29.3,PHI,Forward,465,64,56.8%,68,31%,64,25%,48,11%,52,36%,56,16%,40,17%,48,33%
Jaxson Hayes,21.4,NOP,Big,116,43,55.2%,73,62%,65,29%,0,0%,46,29%,62,9%,0,0%,41,9%
Tyler Herro,21.8,MIA,Combo,373,29,46.3%,33,16%,29,22%,90,23%,76,46%,43,8%,38,31%,38,38%
Jrue Holiday,31.4,MIL,Point,462,23,43.9%,77,24%,46,23%,92,23%,85,45%,46,3%,15,28%,15,31%
Al Horford,35.4,BOS,Big,814,78,64.5%,24,25%,35,20%,70,7%,30,26%,86,19%,89,29%,95,48%
Danuel House,28.4,UTA,Wing,107,4,45.0%,81,32%,77,23%,38,5%,50,27%,85,32%,4,9%,23,41%
Kevin Huerter,23.2,ATL,Wing,212,27,52.3%,23,13%,58,18%,77,13%,69,31%,50,15%,69,40%,58,55%
DeAndre Hunter,23.9,ATL,Forward,233,76,59.6%,52,26%,72,27%,72,15%,64,42%,64,17%,32,15%,44,32%
Brandon Ingram,24.2,NOP,Forward,304,52,55.8%,32,19%,92,35%,92,30%,92,65%,4,2%,24,14%,8,16%
Kyrie Irving,29.6,BKN,Combo,212,76,59.1%,48,19%,48,26%,86,21%,86,48%,14,4%,33,30%,14,33%
Jaren Jackson,22.1,MEM,Big,331,8,46.1%,14,23%,78,36%,19,1%,65,36%,65,9%,92,32%,81,41%
Cameron Johnson,25.7,PHX,Forward,311,60,56.6%,44,23%,16,12%,40,8%,24,19%,76,24%,76,33%,76,57%
Nikola Jokic,26.7,DEN,Big,171,57,59.9%,8,19%,100,51%,89,15%,100,66%,0,0%,62,15%,46,15%
Herbert Jones,23.1,NOP,Forward,292,56,56.1%,100,48%,44,20%,20,3%,28,23%,44,14%,28,15%,32,29%
Tyus Jones,25.5,MEM,Combo,261,43,48.5%,5,13%,90,41%,10,3%,71,44%,62,11%,57,33%,62,44%
Maxi Kleber,29.8,DAL,Big,455,86,67.6%,5,17%,8,7%,49,4%,11,11%,89,26%,97,46%,97,72%
Zach LaVine,26.6,CHI,Wing,152,12,49.2%,88,33%,35,11%,92,20%,58,30%,0,3%,46,33%,12,36%
Kevon Looney,25.7,GSW,Big,441,84,65.5%,76,66%,70,31%,43,3%,59,34%,0,0%,0,0%,0,0%
Brook Lopez,33.6,MIL,Big,331,30,51.5%,41,44%,54,26%,57,5%,54,31%,46,4%,84,21%,65,25%
Kyle Lowry,35.6,MIA,Point,294,8,38.9%,54,19%,0,8%,62,14%,23,23%,69,7%,85,51%,85,58%
Caleb Martin,26.1,MIA,Forward,169,12,46.2%,80,33%,36,19%,36,6%,36,25%,60,16%,64,25%,64,42%
Wesley Matthews,35.0,MIL,Wing,344,42,54.0%,27,15%,54,17%,0,0%,38,17%,77,30%,58,38%,77,68%
Tyrese Maxey,21.0,PHI,Combo,484,71,57.1%,90,32%,71,28%,38,6%,43,34%,19,5%,29,29%,24,34%
CJ McCollum,30.1,NOP,Combo,311,33,46.8%,24,15%,38,25%,95,25%,90,50%,5,2%,62,33%,29,36%
Jaden McDaniels,21.1,MIN,Forward,151,96,63.7%,88,36%,4,4%,48,11%,20,16%,80,24%,60,24%,68,49%
JaVale McGee,33.8,PHX,Big,125,95,70.8%,84,70%,49,24%,62,6%,49,30%,0,0%,0,0%,0,0%
De'Anthony Melton,23.4,MEM,Combo,151,14,43.8%,0,11%,10,13%,57,7%,14,20%,81,16%,100,54%,95,70%
Shake Milton,25.1,PHI,Combo,137,95,64.5%,57,21%,67,27%,14,3%,24,30%,76,15%,62,33%,81,48%
Donovan Mitchell,25.1,UTA,Combo,229,10,43.6%,76,27%,81,35%,29,5%,62,39%,10,3%,48,31%,19,34%
Ja Morant,22.2,MEM,Point,336,46,47.5%,100,46%,77,28%,8,3%,38,31%,54,3%,0,20%,0,23%
Monte Morris,26.3,DEN,Point,155,92,59.8%,15,9%,38,22%,77,20%,62,42%,92,20%,23,29%,69,49%
Trey Murphy III,21.4,NOP,Forward,162,100,64.1%,0,6%,20,12%,16,3%,16,15%,96,29%,96,50%,92,79%
Larry Nance Jr.,28.8,NOP,Big,164,73,63.0%,68,58%,41,22%,51,4%,27,26%,0,0%,68,16%,49,16%
Georges Niang,28.4,PHI,Big,194,70,62.2%,0,9%,0,0%,30,2%,3,2%,97,33%,100,56%,100,89%
Frank Ntilikina,23.3,DAL,Wing,108,8,45.2%,12,10%,0,0%,65,10%,27,10%,88,33%,85,48%,92,81%
Royce O'Neale,28.4,UTA,Wing,188,15,50.0%,65,26%,8,3%,0,0%,4,3%,65,20%,92,51%,81,71%
Onyeka Okongwu,20.9,ATL,Big,153,51,57.9%,81,70%,68,30%,0,0%,51,30%,0,0%,0,0%,0,0%
Victor Oladipo,29.5,MIA,Combo,345,5,42.8%,71,23%,33,23%,71,15%,57,38%,48,10%,24,29%,43,39%
Chris Paul,36.5,PHX,Point,441,100,63.5%,8,8%,85,36%,100,28%,100,63%,31,2%,8,28%,8,29%
Cameron Payne,27.2,PHX,Combo,151,0,33.1%,81,28%,57,27%,33,6%,33,32%,0,0%,90,39%,48,39%
Gary Payton II,28.9,GSW,Combo,189,100,76.7%,95,37%,86,35%,0,0%,48,35%,90,20%,0,8%,5,29%
Jordan Poole,22.4,GSW,Combo,588,81,60.8%,67,22%,43,25%,62,7%,29,32%,33,7%,81,39%,71,46%
Otto Porter,28.4,GSW,Forward,370,84,61.7%,20,15%,28,14%,60,13%,40,26%,68,20%,84,39%,80,59%
Bobby Portis,26.7,MIL,Big,297,11,48.2%,16,24%,46,24%,92,15%,70,38%,73,12%,86,26%,78,38%
Dwight Powell,30.3,DAL,Big,247,65,61.8%,89,79%,22,13%,38,3%,16,16%,57,5%,0,0%,32,5%
Payton Pritchard,23.8,BOS,Point,288,77,55.1%,0,6%,15,13%,46,9%,15,22%,92,20%,92,52%,100,72%
Paul Reed,22.4,PHI,Big,125,49,57.1%,86,71%,24,14%,73,7%,22,21%,46,4%,41,4%,35,7%
Duncan Robinson,27.5,MIA,Wing,130,65,55.4%,19,13%,4,2%,0,0%,0,2%,19,9%,100,77%,100,85%
D'Angelo Russell,25.7,MIN,Point,233,31,46.1%,62,21%,31,22%,85,21%,77,42%,8,1%,46,36%,31,37%
Landry Shamet,24.6,PHX,Wing,181,54,54.7%,31,17%,46,13%,88,20%,77,33%,62,17%,38,33%,38,50%
Pascal Siakam,27.6,TOR,Forward,259,28,49.5%,48,25%,84,32%,88,28%,88,60%,0,1%,20,14%,4,15%
Marcus Smart,27.7,BOS,Combo,759,52,49.5%,52,21%,62,27%,43,6%,38,33%,67,12%,71,34%,76,46%
Max Strus,25.6,MIA,Wing,516,19,51.4%,42,19%,15,4%,19,1%,12,5%,54,15%,96,61%,88,77%
Jayson Tatum,23.7,BOS,Forward,982,32,50.7%,56,28%,48,21%,68,14%,48,35%,16,4%,72,33%,56,37%
Daniel Theis,29.6,BOS,Big,176,68,62.0%,41,44%,43,23%,65,6%,43,29%,81,15%,54,13%,70,27%
Klay Thompson,31.7,GSW,Wing,784,46,54.2%,15,11%,73,22%,81,14%,81,36%,35,12%,73,41%,54,53%
Matisse Thybulle,24.7,PHI,Wing,128,58,54.8%,100,41%,31,9%,0,0%,23,9%,96,36%,8,14%,38,50%
Xavier Tillman,22.8,MEM,Big,117,97,77.5%,78,68%,59,27%,0,0%,38,27%,54,5%,0,0%,30,5%
Karl-Anthony Towns,26.0,MIN,Big,245,32,52.2%,54,51%,30,18%,78,9%,35,27%,38,1%,81,21%,59,22%
Gary Trent Jr.,22.8,TOR,Combo,199,24,45.7%,19,14%,24,17%,100,26%,67,42%,29,6%,76,38%,57,43%
PJ Tucker,36.5,MIA,Big,509,59,60.1%,19,25%,62,28%,22,1%,41,29%,100,45%,35,2%,92,46%
Jonas Valanciunas,29.5,NOP,Big,234,16,50.0%,51,50%,76,34%,68,7%,76,41%,41,1%,46,8%,38,9%
Fred VanVleet,27.7,TOR,Point,139,38,46.3%,38,15%,8,13%,31,7%,0,20%,77,11%,100,55%,92,65%
Jarred Vanderbilt,22.6,MIN,Big,155,14,48.3%,97,97%,5,3%,0,0%,5,3%,0,0%,0,0%,0,0%
Gabe Vincent,25.4,MIA,Combo,394,38,47.5%,14,13%,5,9%,76,18%,19,27%,86,19%,95,41%,90,60%
Nikola Vucevic,31.0,CHI,Big,180,22,51.1%,11,20%,27,16%,97,18%,62,34%,51,4%,95,41%,89,45%
Derrick White,27.3,BOS,Combo,572,19,45.0%,38,18%,76,32%,48,6%,52,38%,71,13%,52,32%,67,45%
Andrew Wiggins,26.7,GSW,Forward,766,36,52.6%,60,28%,80,28%,56,12%,56,40%,24,8%,56,24%,40,32%
Grant Williams,22.9,BOS,Forward,636,48,55.4%,64,31%,24,12%,12,3%,12,14%,92,29%,68,26%,72,55%
Patrick Williams,20.2,CHI,Big,144,41,54.4%,22,25%,16,13%,100,19%,54,31%,92,27%,70,17%,84,44%
Robert Williams,24.0,BOS,Big,393,89,68.8%,92,84%,19,13%,46,3%,19,16%,0,0%,0,0%,0,0%
Ziaire Williams,20.1,MEM,Wing,155,85,58.2%,54,21%,38,11%,27,2%,31,13%,92,34%,35,32%,73,66%
Delon Wright,29.5,ATL,Combo,176,86,61.1%,100,44%,14,15%,0,0%,5,15%,52,10%,43,31%,52,41%
Trae Young,23.1,ATL,Point,260,15,40.0%,46,18%,62,24%,69,15%,46,39%,38,3%,54,40%,62,43%
