Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Luol Deng,30.5,MIA,Forward,492,78,55.8%,44,32%,28,11%,83,17%,67,29%,83,21%,28,18%,67,39%
Boris Diaw,33.5,SAS,Big,138,34,48.8%,50,49%,55,23%,71,16%,66,40%,66,2%,63,9%,63,12%
Goran Dragic,29.5,MIA,Point,470,75,48.5%,63,35%,81,25%,63,20%,81,45%,63,5%,6,15%,6,20%
Andre Drummond,22.2,DET,Big,131,61,52.8%,53,54%,97,46%,0,0%,87,46%,0,0%,0,0%,0,0%
Tim Duncan,39.5,SAS,Big,216,16,42.3%,58,61%,95,38%,32,2%,63,39%,0,0%,0,0%,0,0%
Kevin Durant,27.1,OKC,Forward,723,39,47.2%,0,24%,89,22%,94,29%,94,50%,0,2%,56,24%,22,25%
Monta Ellis,30.0,IND,Combo,225,38,48.0%,92,38%,23,14%,54,23%,38,36%,77,8%,38,19%,54,26%
Festus Ezeli,26.0,GSW,Big,187,74,56.9%,82,74%,63,25%,29,1%,29,26%,0,0%,0,0%,0,0%
Jordan Farmar,28.9,MEM,Point,100,6,34.6%,13,22%,19,11%,94,33%,75,44%,56,4%,69,30%,56,33%
Raymond Felton,31.3,DAL,Combo,160,77,50.8%,85,37%,69,24%,46,22%,62,46%,38,3%,23,13%,23,16%
Randy Foye,32.1,OKC,Combo,148,0,38.9%,0,7%,8,7%,38,18%,8,25%,100,21%,92,46%,100,68%
Channing Frye,32.5,CLE,Big,227,100,79.7%,0,15%,0,6%,53,11%,13,17%,92,21%,100,47%,100,68%
Paul George,25.5,IND,Forward,274,61,52.8%,28,29%,61,17%,89,25%,89,41%,22,8%,50,22%,28,30%
Manu Ginobili,38.3,SAS,Wing,190,59,53.3%,38,18%,93,27%,34,14%,62,41%,34,10%,69,31%,52,41%
Danny Green,28.4,SAS,Wing,263,100,65.6%,10,14%,10,3%,10,8%,14,11%,93,25%,93,50%,97,75%
Draymond Green,25.7,GSW,Big,876,45,50.4%,47,49%,8,12%,47,7%,16,19%,63,2%,95,31%,84,33%
Jeff Green,29.2,LAC,Forward,154,56,51.1%,100,54%,67,18%,39,11%,61,28%,11,4%,17,14%,6,18%
Blake Griffin,26.6,LAC,Big,126,8,38.7%,45,48%,32,18%,92,31%,89,49%,55,2%,50,2%,53,3%
James Harden,26.2,HOU,Combo,192,15,46.9%,46,26%,38,19%,23,17%,46,37%,46,4%,77,33%,77,37%
Maurice Harkless,22.5,POR,Forward,270,50,49.5%,83,49%,50,13%,0,2%,6,14%,61,17%,39,20%,61,37%
Devin Harris,32.7,DAL,Wing,117,83,58.6%,100,55%,7,3%,7,6%,0,9%,24,9%,52,27%,34,36%
Tobias Harris,23.3,DET,Big,156,39,50.0%,26,35%,84,29%,61,12%,71,41%,84,14%,66,10%,74,24%
Gerald Henderson,27.9,POR,Wing,233,10,41.4%,55,24%,62,17%,86,37%,86,54%,28,9%,10,13%,17,22%
George Hill,29.5,IND,Point,234,100,67.5%,44,28%,56,17%,31,11%,25,28%,100,23%,19,20%,94,44%
Solomon Hill,24.6,IND,Forward,195,100,62.9%,56,38%,0,5%,17,5%,0,11%,94,24%,72,27%,89,51%
Al Horford,29.4,ATL,Big,326,50,50.9%,24,34%,50,22%,79,21%,79,43%,58,2%,79,22%,74,24%
Dwight Howard,29.9,HOU,Big,176,68,55.3%,71,71%,82,29%,0,0%,42,29%,0,0%,0,0%,0,0%
Serge Ibaka,26.1,OKC,Big,599,82,61.8%,3,17%,11,13%,89,29%,74,42%,89,17%,82,23%,89,41%
Andre Iguodala,31.8,GSW,Forward,765,83,55.9%,61,39%,33,12%,61,14%,50,25%,56,15%,44,20%,56,35%
Kyrie Irving,23.6,CLE,Combo,771,100,53.6%,54,27%,46,20%,69,27%,69,47%,62,6%,46,20%,46,26%
Reggie Jackson,25.5,DET,Point,147,69,48.2%,75,38%,38,14%,56,16%,31,30%,13,2%,75,30%,50,32%
LeBron James,30.8,CLE,Forward,819,89,56.4%,94,53%,44,12%,67,14%,56,26%,6,3%,33,18%,17,21%
Al Jefferson,30.8,CHA,Big,168,47,50.6%,37,40%,100,47%,66,14%,95,60%,0,0%,0,0%,0,0%
Richard Jefferson,35.4,CLE,Forward,338,94,60.4%,89,51%,39,12%,11,5%,17,17%,78,19%,11,13%,33,32%
Jonas Jerebko,28.7,BOS,Forward,162,72,55.4%,67,40%,6,6%,33,8%,11,15%,33,8%,94,38%,72,46%
Amir Johnson,28.5,BOS,Big,133,92,66.7%,92,81%,13,14%,0,0%,3,14%,68,3%,58,3%,55,6%
Joe Johnson,34.3,MIA,Wing,489,48,48.4%,17,14%,100,36%,72,23%,93,58%,17,7%,38,20%,24,27%
DeAndre Jordan,27.3,LAC,Big,197,89,63.2%,100,89%,5,11%,0,0%,0,11%,0,0%,0,0%,0,0%
Cory Joseph,24.2,TOR,Combo,437,69,49.7%,62,30%,77,26%,77,29%,85,55%,54,5%,15,9%,15,14%
Frank Kaminsky,22.6,CHA,Big,184,3,34.9%,21,31%,92,37%,37,2%,61,39%,74,4%,92,25%,79,29%
Enes Kanter,23.4,OKC,Big,296,79,58.5%,61,61%,24,16%,63,13%,42,29%,82,10%,0,0%,61,10%
Kyle Korver,34.6,ATL,Wing,315,93,63.5%,0,11%,3,3%,45,15%,21,17%,66,16%,100,56%,93,72%
Courtney Lee,30.1,CHA,Wing,256,24,45.1%,72,33%,55,14%,90,37%,79,51%,0,2%,17,14%,7,16%
Kawhi Leonard,24.3,SAS,Wing,337,76,55.8%,76,36%,79,22%,66,21%,69,43%,14,6%,21,15%,14,21%
Damian Lillard,25.3,POR,Point,436,50,45.6%,50,31%,31,13%,44,15%,19,27%,31,3%,94,39%,88,41%
Jeremy Lin,27.2,CHA,Combo,188,8,44.4%,100,54%,31,16%,15,12%,15,28%,8,1%,31,16%,31,18%
Shaun Livingston,30.1,GSW,Combo,507,46,48.5%,38,25%,100,44%,85,32%,100,75%,0,0%,0,0%,0,0%
Kevin Love,27.1,CLE,Big,611,29,48.1%,13,25%,42,21%,58,11%,55,32%,97,22%,76,21%,92,43%
Kyle Lowry,29.6,TOR,Point,765,56,45.9%,38,25%,50,16%,69,20%,50,36%,25,2%,88,37%,75,38%
Ian Mahinmi,29.0,IND,Big,171,39,50.0%,84,76%,61,24%,0,0%,24,24%,0,0%,0,0%,0,0%
Wesley Matthews,29.0,DAL,Wing,173,14,41.7%,28,15%,24,8%,69,21%,38,29%,69,17%,86,39%,90,56%
CJ McCollum,24.1,POR,Combo,441,31,47.7%,15,18%,54,22%,92,32%,77,54%,69,7%,54,21%,62,27%
Josh McRoberts,28.7,MIA,Big,121,24,47.1%,32,39%,68,25%,74,17%,76,42%,79,6%,71,14%,68,19%
Patty Mills,27.2,SAS,Combo,160,85,51.0%,8,9%,0,2%,62,23%,0,25%,92,19%,100,47%,92,66%
Paul Millsap,30.7,ATL,Big,364,18,46.0%,42,47%,71,26%,42,6%,50,31%,71,4%,74,17%,71,21%
Marcus Morris,26.2,DET,Wing,143,62,54.3%,69,33%,59,15%,55,20%,59,35%,45,11%,41,22%,31,33%
Dirk Nowitzki,37.4,DAL,Big,169,53,51.8%,5,18%,87,30%,97,39%,97,69%,53,1%,68,11%,66,13%
Zaza Pachulia,31.7,DAL,Big,106,11,39.1%,63,62%,34,19%,76,19%,58,38%,0,0%,0,0%,0,0%
Tony Parker,33.5,SAS,Point,263,63,47.4%,56,34%,69,20%,88,31%,88,51%,81,11%,0,4%,0,15%
Patrick Patterson,26.6,TOR,Big,582,32,48.2%,8,24%,45,21%,45,6%,34,27%,100,25%,84,24%,95,49%
Chris Paul,30.5,LAC,Point,124,88,53.3%,0,17%,44,15%,100,44%,94,59%,6,1%,31,23%,25,24%
Mason Plumlee,25.7,POR,Big,303,13,40.0%,76,72%,79,28%,0,0%,37,28%,0,0%,0,0%,0,0%
Norman Powell,22.4,TOR,Wing,173,34,45.8%,83,41%,38,12%,17,8%,24,20%,79,20%,34,20%,38,39%
Zach Randolph,34.3,MEM,Big,119,5,37.1%,55,54%,53,23%,82,23%,82,46%,0,0%,0,0%,0,0%
JJ Redick,31.4,LAC,Wing,166,52,50.0%,7,13%,34,10%,93,38%,76,48%,10,5%,72,34%,45,39%
Josh Richardson,22.1,MIA,Combo,378,23,47.7%,23,20%,15,12%,31,18%,23,30%,85,16%,85,34%,85,51%
Austin Rivers,23.2,LAC,Combo,139,54,49.1%,69,32%,92,39%,0,7%,54,46%,23,2%,62,21%,38,23%
Andre Roberson,23.9,OKC,Wing,464,66,54.8%,97,49%,31,9%,0,0%,3,9%,100,33%,7,8%,55,41%
Terrence Ross,24.7,TOR,Wing,313,41,47.7%,31,15%,48,13%,52,18%,52,31%,76,19%,76,35%,86,54%
Dennis Schroder,22.1,ATL,Point,186,81,50.0%,100,47%,0,6%,50,16%,13,21%,0,1%,81,31%,44,32%
Luis Scola,35.5,TOR,Big,131,0,29.3%,11,24%,18,15%,0,0%,5,15%,92,21%,97,39%,97,61%
Mike Scott,27.3,ATL,Big,153,97,72.5%,29,36%,76,26%,0,0%,32,26%,87,14%,87,24%,87,38%
Thabo Sefolosha,31.5,ATL,Wing,200,72,55.4%,83,41%,17,6%,34,14%,24,20%,59,14%,45,25%,38,39%
Iman Shumpert,25.3,CLE,Wing,347,45,48.2%,59,27%,28,8%,31,12%,31,20%,97,27%,48,27%,83,53%
Marcus Smart,21.7,BOS,Wing,191,38,46.6%,90,42%,0,2%,10,8%,7,9%,31,9%,83,39%,76,48%
JR Smith,30.1,CLE,Wing,729,86,62.9%,3,12%,17,6%,3,4%,10,10%,86,22%,97,56%,100,78%
Marreese Speights,28.2,GSW,Big,163,26,47.9%,18,30%,16,14%,84,26%,68,40%,76,5%,89,25%,82,30%
Rodney Stuckey,29.5,IND,Wing,123,28,45.3%,45,20%,97,28%,79,28%,90,57%,38,11%,14,13%,21,24%
Jeff Teague,27.4,ATL,Point,278,31,41.7%,88,40%,75,20%,38,12%,38,32%,50,4%,50,24%,38,28%
Jason Terry,38.1,HOU,Wing,119,31,45.5%,24,15%,76,21%,59,21%,62,41%,62,15%,55,29%,62,44%
Isaiah Thomas,26.7,BOS,Point,219,38,44.4%,94,46%,6,9%,19,10%,0,19%,69,5%,63,29%,63,35%
Klay Thompson,25.7,GSW,Wing,847,69,55.4%,52,23%,52,14%,48,15%,41,29%,55,12%,79,36%,69,48%
Tristan Thompson,24.6,CLE,Big,620,58,52.7%,89,78%,37,20%,34,2%,18,22%,0,0%,0,0%,0,0%
Evan Turner,27.0,BOS,Wing,214,0,38.2%,66,33%,83,22%,83,30%,83,52%,38,11%,3,4%,3,15%
Myles Turner,19.6,IND,Big,197,21,46.5%,34,39%,29,18%,100,41%,92,58%,0,0%,55,3%,50,3%
Jonas Valanciunas,23.5,TOR,Big,314,71,55.9%,66,68%,47,21%,55,11%,53,32%,0,0%,0,0%,0,0%
Dwyane Wade,33.8,MIA,Combo,471,62,49.4%,31,24%,85,36%,100,33%,92,68%,15,1%,8,7%,8,8%
Dion Waiters,23.9,OKC,Wing,463,55,50.8%,62,31%,45,13%,41,14%,34,28%,90,23%,31,18%,48,41%
Kemba Walker,25.5,CHA,Point,259,25,41.7%,81,39%,25,12%,81,24%,44,35%,19,2%,44,24%,31,26%
David West,35.2,SAS,Big,157,37,49.0%,39,44%,39,20%,87,26%,84,46%,61,2%,61,7%,58,9%
Russell Westbrook,27.0,OKC,Point,672,44,44.9%,69,37%,63,17%,75,22%,63,39%,38,3%,25,21%,19,24%
Hassan Whiteside,26.4,MIA,Big,290,95,68.1%,74,72%,74,26%,39,2%,39,28%,0,0%,0,0%,0,0%
Marvin Williams,29.4,CHA,Forward,226,6,33.3%,50,35%,72,18%,56,14%,72,31%,28,8%,61,25%,39,33%
Justise Winslow,19.6,MIA,Forward,321,44,47.9%,78,47%,78,19%,72,14%,78,34%,67,17%,6,2%,11,19%
Cody Zeller,23.1,CHA,Big,136,63,55.3%,68,70%,21,15%,68,15%,47,30%,0,0%,0,0%,0,0%
