Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Larry Hughes,28.8,CLE,Combo,1206,78,0.5%,94,2.2%,66,3.0%,70,2.3%,88,11.0%,0,0.0%,38,2.1%
Kris Humphries,22.7,TOR,Big,804,43,1.6%,61,1.1%,46,5.4%,69,10.3%,61,17.5%,40,2.4%,80,38.8%
Lindsey Hunter,36.9,DET,Point,190,91,0.6%,98,3.1%,2,6.7%,61,1.8%,3,5.0%,0,0.0%,0,0.0%
Andre Iguodala,23.8,PHI,Wing,3230,80,0.9%,93,2.4%,90,2.2%,49,2.9%,70,11.8%,50,0.8%,71,15.5%
Zydrunas Ilgauskas,32.4,CLE,Big,2216,75,3.0%,18,0.7%,61,4.6%,88,12.3%,75,18.8%,68,4.5%,53,30.3%
Allen Iverson,32.4,DEN,Combo,3400,26,0.2%,72,2.0%,100,1.1%,30,1.4%,8,5.7%,74,1.5%,30,1.3%
Royal Ivey,25.9,MIL,Combo,1281,48,0.3%,44,1.4%,14,5.1%,80,2.8%,16,6.9%,0,0.0%,28,1.2%
Jarrett Jack,24.0,POR,Combo,2203,6,0.0%,24,1.3%,96,2.3%,36,1.5%,66,9.6%,66,0.9%,44,2.2%
Bobby Jackson,34.6,HOU,Combo,483,46,0.2%,26,1.3%,62,3.1%,66,2.1%,94,12.0%,96,4.0%,72,4.3%
Bobby Jackson,34.6,NOP,Wing,879,13,0.2%,77,1.7%,66,3.0%,48,2.9%,60,10.8%,0,0.0%,33,5.6%
Luke Jackson,26.0,MIA,Forward,216,0,0.0%,65,1.6%,27,4.8%,15,2.6%,60,13.1%,90,6.3%,40,16.7%
Stephen Jackson,29.6,GSW,Forward,2848,32,0.5%,55,1.4%,92,2.3%,12,2.3%,3,7.4%,42,1.7%,73,25.7%
Casey Jacobsen,26.6,MEM,Wing,454,6,0.1%,1,0.4%,80,2.5%,21,2.0%,61,11.1%,92,4.9%,46,7.7%
LeBron James,22.8,CLE,Forward,3018,87,1.5%,85,2.0%,100,1.9%,37,4.5%,92,15.7%,60,2.6%,43,18.4%
Mike James,32.4,HOU,Combo,493,42,0.2%,30,1.4%,48,3.6%,44,1.7%,50,8.5%,84,2.6%,94,6.3%
Mike James,32.4,NOP,Wing,155,0,0.0%,23,1.0%,59,3.2%,27,2.1%,9,7.4%,0,0.0%,0,0.0%
Antawn Jamison,31.4,WAS,Forward,3050,38,0.6%,63,1.6%,82,2.7%,87,7.1%,97,20.2%,83,5.6%,87,33.3%
Marko Jaric,28.9,MIN,Wing,2167,77,0.8%,85,2.0%,49,3.4%,11,1.7%,38,9.4%,65,1.5%,20,3.7%
Al Jefferson,22.8,MIN,Big,2906,60,2.2%,64,1.1%,90,3.3%,79,10.8%,90,21.4%,75,5.6%,87,40.2%
Richard Jefferson,27.4,BKN,Forward,3184,20,0.4%,28,1.1%,87,2.6%,22,3.2%,5,7.6%,37,1.4%,38,16.4%
Jared Jeffries,25.9,NYK,Big,1282,20,0.9%,69,1.2%,69,4.3%,58,9.3%,2,9.8%,56,3.6%,10,14.3%
Alexander Johnson,24.7,MIA,Big,486,17,0.8%,62,1.1%,17,6.9%,29,7.0%,6,11.3%,0,0.0%,40,25.7%
Amir Johnson,20.5,DET,Big,562,99,5.6%,81,1.4%,7,8.1%,81,11.1%,67,17.9%,99,23.3%,61,32.7%
Anthony Johnson,33.1,ATL,Point,1118,78,0.4%,63,1.7%,45,3.3%,55,1.7%,39,7.9%,0,0.0%,42,2.8%
Anthony Johnson,33.1,SAC,Point,399,42,0.1%,11,1.0%,70,2.6%,25,1.2%,55,9.0%,98,4.8%,53,3.0%
Joe Johnson,26.3,ATL,Wing,3336,27,0.3%,35,1.1%,95,1.9%,44,2.8%,34,9.2%,38,0.5%,17,3.5%
Bobby Jones,23.8,MEM,Wing,122,78,0.8%,65,1.5%,23,4.4%,96,7.3%,71,11.8%,0,0.0%,53,10.0%
Bobby Jones,23.8,DEN,Wing,142,44,0.4%,21,0.9%,0,8.7%,87,5.0%,41,9.6%,0,0.0%,74,16.7%
Bobby Jones,23.8,MIA,Forward,132,0,0.0%,10,0.8%,2,6.5%,83,6.7%,20,10.5%,0,0.0%,50,20.0%
Dahntay Jones,26.8,SAC,Forward,193,85,1.4%,70,1.7%,15,5.5%,33,4.1%,40,12.0%,0,0.0%,55,21.1%
Damon Jones,31.2,CLE,Combo,1286,8,0.0%,0,0.6%,94,2.3%,2,0.4%,4,5.4%,0,0.0%,62,3.9%
Dwayne Jones,24.4,CLE,Big,410,65,2.5%,15,0.7%,4,8.6%,96,13.6%,9,12.0%,95,11.1%,60,32.4%
Eddie Jones,36.0,DAL,Wing,907,52,0.5%,50,1.3%,46,3.5%,31,2.2%,81,12.2%,0,0.0%,93,24.1%
Fred Jones,28.6,NYK,Wing,1691,48,0.5%,41,1.2%,51,3.4%,15,1.8%,26,8.8%,0,0.0%,16,3.5%
James Jones,27.1,POR,Wing,1239,65,0.7%,15,0.9%,45,3.6%,69,3.6%,31,9.1%,70,1.6%,80,17.8%
Chris Kaman,25.5,LAC,Big,2072,92,4.1%,23,0.7%,89,3.4%,54,9.1%,99,25.7%,44,2.8%,91,43.0%
Jason Kapono,26.7,TOR,Forward,1419,7,0.1%,22,1.0%,48,3.8%,10,2.2%,0,6.7%,68,3.3%,7,3.5%
Jason Kidd,34.6,BKN,Point,1888,81,0.4%,64,1.7%,92,2.0%,94,3.2%,100,20.2%,84,1.3%,100,13.8%
Jason Kidd,34.6,DAL,Point,1009,89,0.6%,95,2.7%,44,3.3%,95,3.8%,97,14.9%,92,1.9%,98,11.7%
Andrei Kirilenko,26.7,UTA,Wing,2210,100,2.7%,79,1.7%,58,3.2%,93,6.4%,47,9.9%,87,3.4%,83,18.2%
Linas Kleiza,22.8,DEN,Wing,1754,59,0.5%,26,1.0%,39,3.7%,84,4.7%,63,11.2%,95,5.6%,89,21.0%
Brevin Knight,32.0,LAC,Point,1668,69,0.4%,97,2.8%,17,4.4%,13,0.9%,47,8.5%,80,1.1%,38,2.5%
Kyle Korver,26.6,PHI,Forward,637,35,0.5%,47,1.3%,28,4.5%,2,1.4%,10,9.3%,97,10.0%,45,18.4%
Kyle Korver,26.6,UTA,Wing,1020,93,1.2%,22,0.9%,10,5.1%,1,1.1%,32,9.1%,0,0.0%,28,4.5%
Nenad Krstic,24.3,BKN,Big,803,25,1.1%,7,0.5%,29,6.0%,5,4.8%,85,20.2%,0,0.0%,33,22.9%
Raef LaFrentz,31.4,POR,Big,268,81,3.2%,96,2.0%,2,8.7%,70,10.4%,8,11.5%,70,4.8%,50,29.2%
Carl Landry,24.1,HOU,Big,662,7,0.6%,68,1.2%,26,6.1%,98,14.1%,39,15.1%,87,8.3%,52,29.4%
Stephane Lasme,24.9,MIA,Big,283,88,3.7%,99,2.1%,55,4.9%,58,9.4%,1,8.6%,87,8.3%,1,9.5%
Acie Law,22.8,ATL,Combo,803,0,0.0%,60,1.6%,56,3.3%,38,1.5%,10,5.7%,0,0.0%,40,2.1%
David Lee,24.5,NYK,Big,2311,12,0.7%,52,1.0%,83,3.8%,71,10.5%,87,20.4%,61,3.9%,85,39.9%
Rashard Lewis,28.2,ORL,Big,3063,9,0.7%,83,1.5%,96,2.9%,2,3.5%,4,10.6%,45,2.8%,18,16.0%
Kyle Lowry,21.6,MEM,Point,1987,86,0.6%,73,1.9%,34,3.6%,75,2.1%,88,10.7%,0,0.0%,38,2.5%
Tyronn Lue,30.5,ATL,Point,555,0,0.0%,6,0.9%,58,3.1%,67,1.9%,11,6.2%,0,0.0%,48,2.9%
Tyronn Lue,30.5,DAL,Point,149,73,0.4%,0,0.0%,0,8.3%,0,0.0%,63,9.3%,0,0.0%,0,0.0%
Mark Madsen,31.8,MIN,Big,140,18,0.9%,42,1.0%,14,7.1%,77,10.7%,25,13.8%,98,18.2%,5,12.5%
Corey Maggette,28.0,LAC,Wing,2483,9,0.2%,51,1.3%,57,3.2%,66,3.5%,86,12.8%,0,0.0%,79,17.4%
Jamaal Magloire,29.4,BKN,Big,251,55,2.0%,0,0.0%,12,7.2%,46,8.4%,93,22.3%,0,0.0%,100,64.3%
Stephon Marbury,30.7,NYK,Combo,801,18,0.1%,12,1.2%,76,2.9%,68,2.3%,6,5.7%,0,0.0%,42,2.2%
Shawn Marion,29.5,MIA,Forward,600,78,1.3%,93,2.3%,93,2.3%,97,9.1%,98,21.7%,0,0.0%,98,43.8%
Shawn Marion,29.5,PHX,Forward,1710,95,2.0%,97,2.5%,75,2.9%,67,5.6%,95,20.2%,60,2.6%,83,33.0%
Donyell Marshall,34.5,CLE,Big,155,80,3.2%,10,0.6%,57,4.8%,21,6.4%,36,14.7%,0,0.0%,5,12.5%
Donyell Marshall,34.5,OKC,Big,146,45,1.7%,71,1.2%,90,3.4%,25,6.8%,42,15.4%,99,25.0%,10,14.3%
Darrick Martin,36.7,TOR,Point,104,0,0.0%,89,2.3%,6,5.5%,16,1.0%,0,3.1%,0,0.0%,0,0.0%
Kenyon Martin,29.8,DEN,Big,2148,53,1.9%,92,1.8%,64,4.4%,8,5.2%,40,15.3%,33,2.0%,26,20.8%
Kevin Martin,24.7,SAC,Combo,2213,14,0.1%,22,1.2%,88,2.5%,74,2.4%,90,11.0%,60,0.8%,92,6.0%
Desmond Mason,30.1,MIL,Forward,1692,65,1.0%,27,1.1%,88,2.6%,45,4.8%,33,11.7%,27,0.9%,12,7.1%
Roger Mason Jr.,27.1,WAS,Combo,1593,80,0.6%,8,1.1%,42,4.0%,14,1.1%,32,7.6%,0,0.0%,0,0.0%
Jason Maxiell,24.7,DET,Big,1671,73,2.9%,7,0.5%,65,4.4%,82,11.2%,43,15.5%,57,3.6%,20,17.2%
DJ Mbenga,26.8,GSW,Big,114,98,4.8%,61,1.1%,1,9.9%,78,10.8%,5,10.8%,0,0.0%,79,38.5%
DJ Mbenga,26.8,LAL,Big,156,95,4.4%,34,0.9%,5,8.4%,30,7.2%,15,12.8%,0,0.0%,38,25.0%
Rashad McCants,23.1,MIN,Combo,1997,74,0.5%,42,1.4%,22,4.5%,76,2.6%,44,8.4%,78,1.8%,68,4.1%
Antonio McDyess,33.1,DET,Big,2275,34,1.3%,74,1.3%,55,4.9%,61,9.8%,91,21.8%,54,3.4%,80,38.9%
Tracy McGrady,28.4,HOU,Wing,2433,67,0.7%,48,1.3%,98,1.5%,14,1.8%,82,12.5%,39,0.6%,34,5.7%
Dominic McGuire,22.0,WAS,Forward,583,97,2.1%,50,1.3%,17,5.5%,92,8.3%,63,13.4%,0,0.0%,22,11.8%
Jeff McInnis,33.0,CHA,Point,1365,41,0.1%,3,0.7%,27,3.8%,36,1.4%,16,6.6%,0,0.0%,69,3.9%
Chris Mihm,28.3,LAL,Big,262,64,2.5%,16,0.7%,23,6.4%,74,10.6%,33,14.3%,75,5.6%,47,28.0%
CJ Miles,20.6,UTA,Wing,611,74,0.7%,84,1.9%,3,6.3%,35,2.4%,44,9.7%,0,0.0%,24,4.3%
Darko Milicic,22.4,MEM,Big,1649,86,3.5%,33,0.9%,67,4.4%,40,8.0%,50,16.7%,57,3.6%,94,46.1%
Andre Miller,31.6,PHI,Combo,3004,12,0.1%,54,1.6%,86,2.6%,90,3.3%,46,8.5%,94,3.1%,60,3.4%
Brad Miller,31.6,SAC,Big,2509,41,1.6%,72,1.2%,75,4.1%,34,7.4%,84,20.1%,58,3.7%,84,39.9%
Mike Miller,27.7,MEM,Wing,2464,37,0.3%,7,0.6%,92,2.2%,34,2.3%,100,17.5%,39,0.6%,49,9.6%
Paul Millsap,22.7,UTA,Big,1599,64,2.5%,94,1.8%,19,6.6%,80,11.0%,57,17.2%,80,6.5%,33,23.0%
Yao Ming,27.1,HOU,Big,2038,74,3.0%,8,0.6%,93,3.0%,55,9.1%,81,19.6%,25,0.9%,69,34.6%
Cuttino Mobley,32.2,LAC,Wing,2687,68,0.7%,54,1.3%,88,2.2%,26,2.1%,36,9.3%,0,0.0%,10,2.6%
Nazr Mohammed,30.2,DET,Big,182,58,2.1%,73,1.3%,33,5.8%,100,14.8%,48,16.4%,0,0.0%,28,21.4%
Nazr Mohammed,30.2,CHA,Big,1419,52,1.9%,72,1.2%,36,5.7%,90,12.3%,68,18.0%,48,3.0%,37,24.3%
Jamario Moon,27.4,TOR,Forward,2129,100,2.8%,77,1.8%,63,3.2%,50,4.8%,93,17.0%,55,2.5%,100,55.8%
Mikki Moore,32.0,SAC,Big,2378,23,1.0%,12,0.6%,44,5.4%,37,7.7%,31,14.0%,25,0.9%,37,24.3%
Randolph Morris,21.8,NYK,Big,173,7,0.6%,50,1.0%,4,8.5%,25,6.8%,31,14.3%,0,0.0%,31,22.2%
Alonzo Mourning,37.7,MIA,Big,388,100,5.8%,4,0.5%,29,5.9%,61,9.7%,17,13.1%,47,2.9%,69,34.6%
Troy Murphy,27.5,IND,Big,2088,15,0.8%,53,1.0%,74,4.1%,7,5.2%,80,19.4%,59,3.8%,85,40.0%
Ronald Murray,28.3,IND,Point,510,63,0.3%,77,2.0%,83,2.5%,73,2.0%,23,6.8%,0,0.0%,47,2.9%
Ronald Murray,28.3,DET,Point,280,0,0.0%,47,1.5%,98,1.6%,100,4.7%,13,6.5%,0,0.0%,0,0.0%
Dikembe Mutombo,41.4,HOU,Big,607,93,4.2%,28,0.8%,83,3.8%,83,11.4%,78,19.1%,0,0.0%,83,39.5%
Bostjan Nachbar,27.3,BKN,Forward,1571,45,0.7%,37,1.2%,25,4.9%,27,3.6%,27,11.2%,50,2.2%,75,27.5%
Eduardo Najera,31.3,DEN,Big,1588,29,1.2%,93,1.8%,53,5.0%,32,7.2%,12,12.3%,37,2.2%,7,12.9%
Steve Nash,33.7,PHX,Point,2776,30,0.1%,5,0.9%,95,1.7%,27,1.2%,50,8.9%,75,0.7%,84,5.2%
Juan Carlos Navarro,27.4,MEM,Wing,2066,5,0.0%,28,1.0%,94,1.9%,12,1.7%,30,9.0%,41,0.6%,12,3.1%
Jameer Nelson,25.7,ORL,Point,1957,36,0.1%,41,1.4%,33,3.6%,50,1.7%,91,11.0%,0,0.0%,89,5.9%
Rasho Nesterovic,31.4,TOR,Big,1455,51,1.9%,13,0.6%,81,3.8%,60,9.6%,37,15.0%,34,2.1%,20,17.2%
Ira Newble,32.8,CLE,Forward,613,40,0.6%,78,1.9%,32,4.4%,70,5.9%,50,12.2%,92,7.4%,40,16.7%
Joakim Noah,22.7,CHI,Big,1459,62,2.3%,97,2.0%,56,4.9%,85,11.6%,40,15.3%,67,4.4%,34,23.0%
Andres Nocioni,27.9,CHI,Wing,1999,89,1.1%,4,0.6%,13,4.9%,36,2.4%,92,13.9%,69,1.6%,96,27.7%
Steve Novak,24.4,HOU,Forward,185,18,0.3%,0,0.3%,80,2.8%,0,1.1%,55,12.6%,0,0.0%,0,0.0%
Dirk Nowitzki,29.4,DAL,Big,2762,36,1.4%,31,0.9%,93,3.1%,3,3.8%,82,19.6%,38,2.3%,71,34.8%
Jermaine O'Neal,29.1,IND,Big,1204,89,3.8%,21,0.7%,77,4.0%,28,6.9%,49,16.5%,0,0.0%,41,25.9%
Shaquille O'Neal,35.7,PHX,Big,799,57,2.1%,22,0.7%,68,4.3%,73,10.6%,97,25.4%,29,1.9%,97,52.1%
Shaquille O'Neal,35.7,MIA,Big,942,79,3.2%,40,1.0%,37,5.7%,87,12.3%,62,17.6%,42,2.5%,71,35.0%
Fabricio Oberto,32.6,SAS,Big,1617,13,0.7%,57,1.1%,38,5.6%,66,10.0%,64,17.7%,90,8.6%,62,32.9%
Lamar Odom,28.0,LAL,Big,2908,32,1.3%,66,1.1%,94,3.0%,33,7.3%,82,19.7%,46,2.9%,56,31.5%
Emeka Okafor,25.1,CHA,Big,2701,70,2.7%,55,1.1%,87,3.5%,74,10.6%,94,22.6%,26,0.9%,90,42.4%
Mehmet Okur,28.4,UTA,Big,2378,11,0.7%,52,1.0%,69,4.3%,16,5.9%,71,18.2%,96,11.5%,49,29.1%
Kevin Ollie,34.8,PHI,Point,247,0,0.0%,23,1.3%,9,4.7%,28,1.3%,9,6.0%,0,0.0%,0,0.0%
Travis Outlaw,23.1,POR,Forward,2143,88,1.6%,38,1.2%,58,3.4%,40,4.5%,58,12.7%,78,5.0%,37,16.2%
Andre Owens,27.0,IND,Point,337,64,0.3%,42,1.4%,22,4.1%,89,2.9%,31,7.3%,100,7.1%,0,0.0%
Zaza Pachulia,23.7,ATL,Big,912,14,0.8%,63,1.1%,24,6.3%,76,10.7%,56,17.1%,79,6.3%,51,29.3%
Jannero Pargo,28.0,NOP,Combo,1398,22,0.2%,48,1.6%,46,3.6%,62,2.0%,34,7.7%,0,0.0%,56,3.2%
Anthony Parker,32.4,TOR,Wing,2616,38,0.3%,62,1.4%,77,2.7%,28,2.1%,69,11.8%,54,1.1%,14,3.4%
Smush Parker,26.4,MIA,Point,173,98,1.0%,16,1.1%,31,3.6%,30,1.3%,84,10.5%,0,0.0%,0,0.0%
Smush Parker,26.4,LAC,Combo,379,52,0.3%,66,1.8%,10,5.3%,0,0.3%,18,7.0%,0,0.0%,0,0.0%
Tony Parker,25.5,SAS,Point,2302,55,0.2%,20,1.1%,97,1.6%,47,1.5%,58,9.1%,0,0.0%,22,1.0%
Ruben Patterson,32.3,LAC,Wing,318,90,1.1%,100,2.9%,28,4.2%,98,8.2%,74,11.9%,0,0.0%,28,4.5%
Chris Paul,22.5,NOP,Point,3001,23,0.1%,100,3.3%,75,2.5%,78,2.3%,75,9.7%,0,0.0%,31,1.6%
Sasha Pavlovic,24.0,CLE,Wing,1172,26,0.3%,36,1.1%,38,3.7%,53,3.0%,13,7.8%,66,1.5%,57,11.3%
Oleksiy Pecherov,21.9,WAS,Forward,257,57,0.9%,7,0.7%,22,5.1%,75,6.1%,80,14.4%,0,0.0%,50,20.0%
Kendrick Perkins,23.0,BOS,Big,1907,84,3.3%,25,0.8%,50,5.2%,56,9.2%,46,16.0%,55,3.5%,77,37.2%
Morris Peterson,30.2,NOP,Wing,1781,18,0.2%,43,1.2%,67,2.9%,29,2.1%,58,10.8%,0,0.0%,40,6.0%
Johan Petro,21.8,OKC,Big,1206,40,1.6%,64,1.1%,42,5.5%,31,7.2%,75,18.8%,50,3.1%,67,34.2%
Paul Pierce,30.1,BOS,Forward,2864,47,0.7%,68,1.6%,77,2.8%,8,2.2%,57,12.6%,33,1.2%,30,14.1%
Mickael Pietrus,25.7,GSW,Forward,1268,93,1.8%,87,2.1%,5,6.4%,60,5.1%,70,13.8%,47,2.0%,27,13.8%
Scot Pollard,32.7,BOS,Big,171,49,1.9%,30,0.8%,0,11.1%,63,9.9%,7,11.4%,0,0.0%,64,33.3%
James Posey,30.8,BOS,Forward,1714,42,0.6%,75,1.7%,30,4.4%,5,1.7%,87,15.3%,57,2.6%,80,29.9%
Leon Powe,23.8,BOS,Big,719,23,1.0%,27,0.8%,21,6.6%,93,12.7%,41,15.4%,78,5.8%,64,33.3%
Josh Powell,24.8,LAC,Big,1157,25,1.1%,4,0.4%,61,4.7%,67,10.1%,72,18.6%,56,3.6%,83,39.5%
Kasib Powell,26.6,MIA,Wing,291,45,0.4%,68,1.6%,68,2.9%,51,2.9%,83,12.6%,0,0.0%,65,13.0%
Ronnie Price,24.4,UTA,Combo,538,40,0.2%,90,2.1%,2,6.4%,40,1.6%,36,7.8%,0,0.0%,0,0.0%
Tayshaun Prince,27.7,DET,Wing,2676,69,0.7%,10,0.7%,100,1.5%,82,4.4%,64,11.2%,82,2.9%,87,19.0%
Joel Przybilla,28.1,POR,Big,1812,72,2.8%,2,0.3%,42,5.5%,87,11.8%,98,25.6%,0,0.0%,77,37.2%
Chris Quinn,24.1,MIA,Point,1258,53,0.2%,67,1.8%,48,3.3%,8,0.8%,42,8.1%,86,1.4%,92,6.0%
Vladimir Radmanovic,26.9,LAL,Forward,1436,28,0.4%,53,1.4%,37,4.2%,30,4.0%,17,10.4%,75,4.1%,23,12.5%
Zach Randolph,26.3,NYK,Forward,2237,22,0.4%,35,1.2%,67,3.1%,90,8.3%,100,23.9%,85,5.6%,95,41.4%
Theo Ratliff,34.5,DET,Big,220,96,4.5%,35,0.9%,36,5.7%,62,9.8%,29,14.0%,0,0.0%,75,36.4%
Theo Ratliff,34.5,MIN,Big,213,98,5.0%,11,0.6%,35,5.8%,23,6.6%,12,12.4%,0,0.0%,44,27.3%
Michael Redd,28.2,MIL,Wing,2696,23,0.3%,31,1.1%,97,1.6%,63,3.3%,39,9.5%,58,1.2%,19,3.6%
JJ Redick,23.4,ORL,Wing,215,0,0.0%,14,0.8%,14,4.9%,0,0.5%,7,7.4%,0,0.0%,43,6.7%
Chris Richard,22.9,MIN,Big,525,31,1.2%,32,0.9%,34,5.8%,64,9.9%,37,14.8%,0,0.0%,32,22.7%
Jason Richardson,26.8,CHA,Wing,3137,83,1.0%,76,1.7%,61,3.2%,42,2.6%,72,11.9%,83,3.0%,60,11.8%
Quentin Richardson,27.6,NYK,Wing,1837,47,0.4%,33,1.1%,43,3.6%,54,3.1%,96,14.9%,77,2.5%,63,12.4%
Luke Ridnour,26.7,OKC,Point,1173,88,0.6%,33,1.3%,20,4.3%,14,1.0%,20,6.6%,0,0.0%,23,1.1%
Nate Robinson,23.4,NYK,Point,1804,19,0.0%,39,1.4%,19,4.4%,88,2.7%,80,10.3%,97,3.3%,67,3.9%
Sergio Rodriguez,21.4,POR,Point,584,0,0.0%,58,1.7%,25,3.8%,77,2.3%,28,7.2%,0,0.0%,72,4.0%
Rajon Rondo,21.7,BOS,Point,2278,67,0.3%,94,2.6%,47,3.3%,98,4.1%,92,11.1%,91,1.5%,78,4.6%
Malik Rose,32.9,NYK,Forward,452,52,0.7%,60,1.5%,0,7.0%,65,5.6%,78,14.3%,97,10.0%,93,39.0%
Quinton Ross,26.5,LAC,Forward,1455,73,1.2%,48,1.3%,42,4.1%,28,4.0%,7,8.4%,30,1.1%,3,3.1%
Brandon Roy,23.3,POR,Wing,2784,31,0.3%,53,1.3%,89,2.2%,55,3.1%,52,10.2%,63,1.4%,47,8.5%
Michael Ruffin,30.8,MIL,Big,547,50,1.9%,99,2.4%,17,6.9%,98,14.0%,64,17.8%,92,9.8%,31,22.0%
Kareem Rush,27.0,IND,Wing,1436,55,0.5%,37,1.1%,64,3.1%,3,1.2%,51,10.2%,52,1.0%,52,9.7%
John Salmons,27.9,SAC,Wing,2475,66,0.7%,74,1.7%,79,2.7%,60,3.2%,57,10.8%,86,3.3%,85,18.8%
Brian Scalabrine,29.6,BOS,Forward,427,62,0.9%,23,1.0%,13,5.5%,58,5.1%,32,11.6%,73,4.0%,5,3.4%
Luis Scola,27.5,HOU,Big,1981,3,0.5%,79,1.4%,53,5.0%,50,8.8%,45,15.9%,67,4.5%,66,33.9%
Thabo Sefolosha,23.5,CHI,Wing,1338,92,1.1%,81,1.8%,36,3.8%,68,3.6%,97,15.5%,85,3.2%,58,11.4%
Ramon Sessions,21.6,MIL,Point,417,70,0.4%,55,1.6%,86,2.4%,63,1.8%,94,11.7%,0,0.0%,97,10.7%
Bobby Simmons,27.4,MIL,Wing,1408,15,0.2%,66,1.5%,35,3.8%,83,4.7%,79,12.1%,74,2.4%,45,7.4%
Brian Skinner,31.5,PHX,Big,786,94,4.4%,66,1.1%,40,5.5%,39,7.9%,58,17.4%,40,2.4%,93,44.9%
Craig Smith,24.0,MIN,Big,1507,8,0.6%,55,1.1%,39,5.6%,52,9.0%,38,15.0%,0,0.0%,60,32.3%
JR Smith,22.1,DEN,Wing,1280,33,0.3%,80,1.8%,30,4.0%,61,3.3%,5,7.3%,0,0.0%,35,5.7%
Jason Smith,21.7,PHI,Big,1026,66,2.6%,25,0.8%,52,5.1%,33,7.3%,17,13.2%,66,4.3%,35,23.8%
Joe Smith,32.3,CLE,Big,569,42,1.6%,21,0.7%,47,5.3%,72,10.6%,34,14.5%,34,2.0%,17,15.6%
Joe Smith,32.3,CHI,Big,1142,38,1.5%,43,1.0%,75,4.1%,55,9.2%,26,13.9%,30,1.9%,30,21.8%
Josh Smith,21.9,ATL,Big,2860,93,4.3%,96,1.9%,82,3.8%,17,6.0%,59,17.4%,55,3.5%,57,31.6%
Eric Snow,34.5,CLE,Point,279,95,0.8%,52,1.5%,14,4.5%,44,1.5%,6,5.8%,0,0.0%,0,0.0%
Kirk Snyder,24.4,MIN,Wing,671,91,1.1%,52,1.3%,70,2.9%,73,3.9%,93,13.9%,80,2.6%,66,14.3%
Darius Songaila,29.7,WAS,Big,1476,6,0.6%,88,1.6%,45,5.4%,12,5.7%,16,12.9%,42,2.6%,16,15.3%
Jerry Stackhouse,33.0,DAL,Wing,1409,42,0.4%,18,0.9%,81,2.4%,40,2.6%,4,7.2%,62,1.4%,31,4.7%
DeShawn Stevenson,26.6,WAS,Wing,2557,34,0.3%,38,1.2%,96,1.7%,7,1.5%,22,8.4%,44,0.7%,44,7.0%
Peja Stojakovic,30.4,NOP,Forward,2710,8,0.2%,18,1.0%,95,2.1%,13,2.5%,13,10.1%,48,2.2%,62,21.9%
Awvee Storey,30.5,MIL,Wing,161,0,0.0%,70,1.6%,2,7.0%,100,9.8%,16,8.1%,0,0.0%,0,0.0%
Damon Stoudamire,34.2,SAS,Point,359,48,0.2%,28,1.3%,52,3.2%,39,1.4%,88,10.7%,0,0.0%,77,4.5%
Damon Stoudamire,34.2,MEM,Point,623,0,0.0%,30,1.3%,55,3.2%,86,2.6%,69,9.5%,0,0.0%,63,3.7%
Salim Stoudamire,25.1,ATL,Combo,362,82,0.6%,2,0.8%,32,4.1%,8,0.6%,2,5.1%,0,0.0%,80,4.8%
Amar'e Stoudemire,25.0,PHX,Big,2656,76,3.0%,58,1.1%,71,4.2%,42,8.1%,76,18.8%,24,0.7%,43,26.9%
DJ Strawberry,22.4,PHX,Combo,174,100,1.5%,50,1.6%,4,5.8%,92,3.6%,64,9.6%,0,0.0%,0,0.0%
Rodney Stuckey,21.5,DET,Combo,940,58,0.4%,84,2.1%,28,4.4%,86,3.1%,78,10.4%,82,2.0%,0,0.0%
Stromile Swift,27.9,MEM,Big,538,85,3.4%,31,0.8%,47,5.3%,57,9.3%,20,13.3%,48,3.0%,48,28.9%
Stromile Swift,27.9,BKN,Big,273,77,3.0%,17,0.7%,37,5.7%,15,5.9%,65,17.8%,82,7.1%,78,37.5%
Wally Szczerbiak,30.7,OKC,Wing,1099,20,0.2%,5,0.6%,85,2.4%,4,1.3%,21,8.4%,0,0.0%,48,8.5%
Wally Szczerbiak,30.7,CLE,Wing,542,72,0.7%,11,0.7%,74,2.7%,57,3.2%,67,11.6%,72,2.3%,78,17.4%
Sebastian Telfair,22.4,MIN,Point,1911,66,0.3%,36,1.4%,28,3.8%,11,0.9%,19,6.6%,0,0.0%,89,5.9%
Jason Terry,30.1,DAL,Combo,2565,64,0.4%,52,1.6%,72,2.9%,26,1.3%,30,7.5%,64,0.8%,32,1.5%
Kenny Thomas,30.3,SAC,Big,275,0,0.2%,44,1.0%,41,5.5%,21,6.4%,53,17.0%,80,6.7%,24,20.0%
Kurt Thomas,35.1,SAS,Big,491,44,1.7%,90,1.7%,54,4.9%,42,8.2%,74,18.8%,0,0.0%,88,42.3%
Kurt Thomas,35.1,OKC,Big,1059,56,2.1%,83,1.5%,48,5.3%,50,8.9%,93,22.4%,83,7.5%,99,54.7%
Tim Thomas,30.7,LAC,Big,1926,16,0.8%,39,0.9%,71,4.2%,2,3.5%,21,13.5%,31,2.0%,25,20.2%
Tyrus Thomas,21.2,CHI,Big,1291,74,3.0%,86,1.5%,44,5.4%,40,8.0%,63,17.7%,61,3.9%,64,33.3%
